osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,access,tunnel,junction
"[37415716, 37415718]",Heidenheimer Straße,tertiary,False,False,58.252,"LINESTRING (10.105076 48.7834698, 10.1049599 48.7833453, 10.1048783 48.7832578, 10.1048258 48.7831906, 10.1047565 48.783102, 10.1046871 48.7830133)",,K 3292,30,,,,,
"[37415716, 37415718]",Heidenheimer Straße,tertiary,False,True,58.251999999999995,"LINESTRING (10.1046871 48.7830133, 10.1047565 48.783102, 10.1048258 48.7831906, 10.1048783 48.7832578, 10.1049599 48.7833453, 10.105076 48.7834698)",,K 3292,30,,,,,
"[338492605, 130421279]",Heidenheimer Straße,tertiary,False,False,183.33,"LINESTRING (10.1046871 48.7830133, 10.1046529 48.782966, 10.1044814 48.7826847, 10.1043509 48.7824451, 10.1043067 48.7823612, 10.1042396 48.7822341, 10.104141 48.7819877, 10.1040246 48.7817449, 10.1039806 48.781653, 10.1038839 48.7814535)",,K 3292,30,,,,,
5052508,Heidenheimer Straße,tertiary,False,False,67.595,"LINESTRING (10.1056128 48.7839642, 10.1051473 48.7835368, 10.105076 48.7834698)",,K 3292,30,,,,,
390273626,Aalener Straße,tertiary,False,True,100.437,"LINESTRING (10.1056128 48.7839642, 10.1057482 48.784076, 10.1058647 48.7841669, 10.1059531 48.7842381, 10.1061577 48.7844019, 10.1062043 48.7844417, 10.1064979 48.7846535)",,K 3292,30,,,,,
826419996,Katzenbachstraße,residential,False,False,84.73400000000001,"LINESTRING (10.1056128 48.7839642, 10.1054287 48.7840907, 10.1052595 48.7843002, 10.1050983 48.7844717, 10.1049642 48.7845901)",,,30,,,,,
26598873,Feigengasse,residential,False,False,118.734,"LINESTRING (10.1049642 48.7845901, 10.1047943 48.7844441, 10.1046636 48.7843318, 10.1046256 48.7842991, 10.104601 48.784278, 10.1044391 48.7841389, 10.104392 48.7840992, 10.1042206 48.7839547, 10.1041366 48.7838927, 10.1039369 48.7837665)",,,30,,,,,
826419996,Katzenbachstraße,residential,False,True,84.73400000000001,"LINESTRING (10.1049642 48.7845901, 10.1050983 48.7844717, 10.1052595 48.7843002, 10.1054287 48.7840907, 10.1056128 48.7839642)",,,30,,,,,
"[235023970, 8089684]",Lenzhalde,residential,False,False,128.651,"LINESTRING (10.1113068 48.7883156, 10.1119452 48.7881141, 10.112367 48.7879873, 10.1124682 48.7879462, 10.1127445 48.7878543, 10.1128194 48.787764)",,,30,,,,,
"[84378242, 30979663]","['Tiersteinweg', 'Ernst-Abbe-Platz']",residential,False,False,275.40500000000003,"LINESTRING (10.1113068 48.7883156, 10.1113739 48.7883544, 10.111508 48.7883986, 10.1116716 48.7884092, 10.111913 48.788388, 10.11242 48.7883368, 10.1125356 48.7883349, 10.1126372 48.7883332, 10.1130017 48.7883579, 10.1133845 48.7883743, 10.1138378 48.7883349, 10.1143667 48.7882594, 10.1145192 48.788242, 10.1149895 48.788183)",,,,,,,,
24986448,Adalbert-Stifter-Weg,residential,False,True,251.49100000000004,"LINESTRING (10.1172627 48.7864545, 10.117179 48.7864904, 10.1170776 48.786506, 10.1170468 48.7865108, 10.116713 48.7865382, 10.1164913 48.786548, 10.11594 48.7865348, 10.1152234 48.7865137, 10.1148087 48.7865152, 10.1144385 48.7865329, 10.1141214 48.7865615, 10.1140007 48.7865813, 10.1138656 48.7866034)",,,,,,,,
32051261,Beethovenstraße,residential,False,True,29.275,"LINESTRING (10.1172627 48.7864545, 10.1171477 48.786378, 10.1170462 48.7862375)",,,,,,,,
8089689,Bürgermeister-Bosch-Straße,residential,False,False,121.08200000000001,"LINESTRING (10.1077844 48.7860824, 10.1078273 48.7863846, 10.1078803 48.7865946, 10.1079131 48.7867195, 10.1079492 48.7868337, 10.1080299 48.7870285, 10.1080854 48.7871503)",2,,,,,,,
8089689,Bürgermeister-Bosch-Straße,residential,False,True,21.745,"LINESTRING (10.1077844 48.7860824, 10.107779 48.7859499, 10.1077775 48.7858869)",2,,,,,,,
26598877,Eichendorffweg,residential,False,False,151.07099999999997,"LINESTRING (10.1077844 48.7860824, 10.1079458 48.7861028, 10.1079808 48.7861073, 10.1080226 48.7861126, 10.108056 48.7861168, 10.1081149 48.7861243, 10.1086293 48.7861894, 10.1086762 48.7861939, 10.1090879 48.7862335, 10.1092737 48.7862431, 10.1094451 48.786252, 10.1097022 48.7862653, 10.1096969 48.7862732, 10.1096873 48.7862873, 10.1096801 48.7863118, 10.1096712 48.7863426)",,,,,,,,
"[30919184, 8089689, 173678976, 30919183]",Bürgermeister-Bosch-Straße,residential,False,False,82.066,"LINESTRING (10.1080854 48.7871503, 10.1082129 48.7873819, 10.1082561 48.7874636, 10.1082635 48.7874776, 10.1082759 48.7875011, 10.1082947 48.7875382, 10.108343 48.7876389, 10.1083766 48.7877344, 10.1083846 48.787857)",2,,30,yes,,,,
8089689,Bürgermeister-Bosch-Straße,residential,False,True,121.082,"LINESTRING (10.1080854 48.7871503, 10.1080299 48.7870285, 10.1079492 48.7868337, 10.1079131 48.7867195, 10.1078803 48.7865946, 10.1078273 48.7863846, 10.1077844 48.7860824)",2,,,,,,,
24046374,Heinz-Küppenbender-Straße,residential,False,False,63.656000000000006,"LINESTRING (10.1080854 48.7871503, 10.1078267 48.7871953, 10.107652 48.7872285, 10.1072506 48.7873088)",,,,,,,,
"[352146563, 352146564, 24986449, 24986450, 8089688]",Schubartweg,residential,False,True,253.255,"LINESTRING (10.1080854 48.7871503, 10.108409 48.787104, 10.108493 48.7870931, 10.1085327 48.7870879, 10.1086393 48.787069, 10.1087466 48.7870526, 10.1089397 48.7870231, 10.1090056 48.7870147, 10.1090121 48.7870139, 10.1090445 48.7870098, 10.1092698 48.7869811, 10.1094004 48.7869642, 10.1094597 48.7869596, 10.1094785 48.786958, 10.1095607 48.7868031, 10.1096736 48.78671, 10.1098289 48.7866599, 10.1099335 48.7866581, 10.1099871 48.7866758, 10.1100465 48.7867129, 10.1100965 48.7867273, 10.110145 48.7867326, 10.1102688 48.7867288, 10.1105048 48.7867076, 10.1107194 48.7866617, 10.1108762 48.786612, 10.1110077 48.7865565, 10.1111366 48.7864919)",,,30,yes,,yes,,
37415717,Bahnhofstraße,residential,False,True,12.499,"LINESTRING (10.1071837 48.7826016, 10.1073289 48.7826606)",,,50,,,,,
"[386251303, 23967375, 448207857, 448207858, 27017245, 27017246]",Bahnhofstraße,residential,False,True,184.91299999999998,"LINESTRING (10.1071837 48.7826016, 10.1071271 48.7826755, 10.1070613 48.7827453, 10.1069844 48.7827929, 10.1068691 48.7828306, 10.1066924 48.782898, 10.1064393 48.7829867, 10.1062876 48.7830409, 10.1061924 48.7830744, 10.1061668 48.7830824, 10.1058256 48.7832098, 10.105808 48.7832175, 10.1057447 48.7832423, 10.1055758 48.7833019, 10.1053679 48.7833703, 10.1052995 48.783393, 10.105076 48.7834698)",,,30,yes,,,,
37415720,Bahnhofstraße,residential,False,False,40.510000000000005,"LINESTRING (10.1071837 48.7826016, 10.1070959 48.7825746, 10.1068103 48.782525, 10.1066589 48.7824896)",,,50,,,,,
"[37415714, 24557991]",Bahnhofstraße,residential,True,False,77.143,"LINESTRING (10.1066589 48.7824896, 10.1066896 48.7824515, 10.1067192 48.7824217, 10.106755 48.7823963, 10.1068147 48.7823807, 10.1069112 48.7823873, 10.1070674 48.782419, 10.1071562 48.7824396, 10.1072961 48.7824869, 10.1073698 48.7825336, 10.1073763 48.7825753, 10.1073559 48.7826273, 10.1073289 48.7826606)",,,50,,,,,
37415720,Bahnhofstraße,residential,False,True,40.510000000000005,"LINESTRING (10.1066589 48.7824896, 10.1068103 48.782525, 10.1070959 48.7825746, 10.1071837 48.7826016)",,,50,,,,,
37415717,Bahnhofstraße,residential,False,False,12.499,"LINESTRING (10.1073289 48.7826606, 10.1071837 48.7826016)",,,50,,,,,
281861117,Bahnhofstraße,residential,False,True,122.993,"LINESTRING (10.1073289 48.7826606, 10.1075805 48.7828128, 10.1078625 48.7829663, 10.1079732 48.7830211, 10.1084295 48.783248, 10.1086175 48.7833675)",,,50,,,,,
"[338492605, 130421279]",Heidenheimer Straße,tertiary,False,True,183.33,"LINESTRING (10.1038839 48.7814535, 10.1039806 48.781653, 10.1040246 48.7817449, 10.104141 48.7819877, 10.1042396 48.7822341, 10.1043067 48.7823612, 10.1043509 48.7824451, 10.1044814 48.7826847, 10.1046529 48.782966, 10.1046871 48.7830133)",,K 3292,30,,,,,
26751175,Aalener Straße,tertiary,False,False,25.312,"LINESTRING (10.1067571 48.784804, 10.1064979 48.7846535)",,K 3292,30,,,,,
24978063,Bühlstraße,residential,False,False,115.682,"LINESTRING (10.1067571 48.784804, 10.1063987 48.7850317, 10.106278 48.7851342, 10.1061117 48.7853056, 10.1060979 48.7853139, 10.1059159 48.785424, 10.1059028 48.7854302, 10.1056637 48.7855424)",,,,,,,,
26751175,Aalener Straße,tertiary,False,True,80.94800000000001,"LINESTRING (10.1067571 48.784804, 10.1069994 48.7849491, 10.1072373 48.7850841, 10.1073891 48.7851643, 10.107415 48.785178, 10.1076018 48.7852727)",,K 3292,30,,,,,
32766711,Tulpenweg,residential,False,False,83.958,"LINESTRING (10.104336 48.7859683, 10.1046623 48.7866921)",,,,,,,,
24978063,Bühlstraße,residential,False,True,108.72,"LINESTRING (10.104336 48.7859683, 10.1046713 48.7858958, 10.1049744 48.7858093, 10.1052937 48.7857025, 10.1056637 48.7855424)",,,,,,,,
24978142,Blumenstraße,residential,False,False,61.455,"LINESTRING (10.1038844 48.7868989, 10.1046623 48.7866921)",,,,,,,,
24046374,Heinz-Küppenbender-Straße,residential,False,True,114.54599999999999,"LINESTRING (10.1044215 48.7882602, 10.1047683 48.7881122, 10.1050824 48.7879809, 10.1054295 48.7878419, 10.1057276 48.7877382, 10.1057586 48.7877274)",,,,,,,,
24978142,Blumenstraße,residential,False,True,27.9,"LINESTRING (10.1050244 48.7866144, 10.1046623 48.7866921)",,,,,,,,
24978145,Primelweg,residential,False,False,65.796,"LINESTRING (10.1050244 48.7866144, 10.1053892 48.7871551)",,,,,,,,
24978142,Blumenstraße,residential,False,False,109.551,"LINESTRING (10.1050244 48.7866144, 10.1057566 48.786427, 10.1064138 48.7862503)",,,,,,,,
24046374,Heinz-Küppenbender-Straße,residential,False,False,114.54599999999999,"LINESTRING (10.1057586 48.7877274, 10.1057276 48.7877382, 10.1054295 48.7878419, 10.1050824 48.7879809, 10.1047683 48.7881122, 10.1044215 48.7882602)",,,,,,,,
24046374,Heinz-Küppenbender-Straße,residential,False,True,118.888,"LINESTRING (10.1057586 48.7877274, 10.1060402 48.7876347, 10.1064198 48.7875242, 10.1071421 48.7873325, 10.1072506 48.7873088)",,,,,,,,
24978145,Primelweg,residential,False,True,69.152,"LINESTRING (10.1057586 48.7877274, 10.1054048 48.7871788, 10.1053892 48.7871551)",,,,,,,,
"[352146563, 352146564, 24986449, 24986450, 8089688]",Schubartweg,residential,False,False,253.25500000000002,"LINESTRING (10.1111366 48.7864919, 10.1110077 48.7865565, 10.1108762 48.786612, 10.1107194 48.7866617, 10.1105048 48.7867076, 10.1102688 48.7867288, 10.110145 48.7867326, 10.1100965 48.7867273, 10.1100465 48.7867129, 10.1099871 48.7866758, 10.1099335 48.7866581, 10.1098289 48.7866599, 10.1096736 48.78671, 10.1095607 48.7868031, 10.1094785 48.786958, 10.1094597 48.7869596, 10.1094004 48.7869642, 10.1092698 48.7869811, 10.1090445 48.7870098, 10.1090121 48.7870139, 10.1090056 48.7870147, 10.1089397 48.7870231, 10.1087466 48.7870526, 10.1086393 48.787069, 10.1085327 48.7870879, 10.108493 48.7870931, 10.108409 48.787104, 10.1080854 48.7871503)",,,30,yes,,yes,,
8089688,Schubartweg,residential,False,True,201.469,"LINESTRING (10.1111366 48.7864919, 10.1112481 48.7865291, 10.1114039 48.7865432, 10.1114343 48.7865443, 10.1118201 48.7865617, 10.1122833 48.7865933, 10.1127529 48.7866096, 10.1132086 48.7866177, 10.1136323 48.786621, 10.1137664 48.786614, 10.1138656 48.7866034)",,,,,,,,
24986447,Schubartweg,residential,False,False,62.715,"LINESTRING (10.1111366 48.7864919, 10.1112533 48.7864039, 10.1113658 48.7862835, 10.1114463 48.7861792, 10.1115372 48.7860002)",,,,,,,,
24978145,Primelweg,residential,False,True,65.796,"LINESTRING (10.1053892 48.7871551, 10.1050244 48.7866144)",,,,,,,,
24978145,Primelweg,residential,False,False,69.152,"LINESTRING (10.1053892 48.7871551, 10.1054048 48.7871788, 10.1057586 48.7877274)",,,,,,,,
25338258,Uhlandweg,residential,False,False,114.72399999999999,"LINESTRING (10.1053892 48.7871551, 10.1060383 48.787012, 10.106454 48.7868971, 10.1068376 48.7867681)",,,,,,,,
26598882,Enzianweg,residential,False,True,65.415,"LINESTRING (10.1068376 48.7867681, 10.1064138 48.7862503)",,,30,no,,,no,
25338258,Uhlandweg,residential,False,True,114.724,"LINESTRING (10.1068376 48.7867681, 10.106454 48.7868971, 10.1060383 48.787012, 10.1053892 48.7871551)",,,,,,,,
26598882,Enzianweg,residential,False,False,68.162,"LINESTRING (10.1068376 48.7867681, 10.1069045 48.7868051, 10.1069207 48.7868141, 10.1071299 48.7870844, 10.1072506 48.7873088)",,,30,no,,,no,
26598882,Enzianweg,residential,False,False,65.415,"LINESTRING (10.1064138 48.7862503, 10.1068376 48.7867681)",,,30,no,,,no,
24978142,Blumenstraße,residential,False,False,109.29599999999999,"LINESTRING (10.1064138 48.7862503, 10.1070912 48.7860268, 10.1071926 48.7859925, 10.1072561 48.7859667, 10.1074384 48.785911, 10.1075904 48.7858837, 10.1077775 48.7858869)",,,,,,,,
24978142,Blumenstraße,residential,False,True,109.551,"LINESTRING (10.1064138 48.7862503, 10.1057566 48.786427, 10.1050244 48.7866144)",,,,,,,,
8089689,Bürgermeister-Bosch-Straße,residential,False,False,21.745,"LINESTRING (10.1077775 48.7858869, 10.107779 48.7859499, 10.1077844 48.7860824)",2,,,,,,,
8089689,Bürgermeister-Bosch-Straße,residential,False,True,48.977000000000004,"LINESTRING (10.1077775 48.7858869, 10.1078078 48.7858063, 10.1078821 48.7856921, 10.1079818 48.7855869, 10.1080695 48.7854943)",2,,,,,,,
24978142,Blumenstraße,residential,False,True,109.29599999999999,"LINESTRING (10.1077775 48.7858869, 10.1075904 48.7858837, 10.1074384 48.785911, 10.1072561 48.7859667, 10.1071926 48.7859925, 10.1070912 48.7860268, 10.1064138 48.7862503)",,,,,,,,
"[30919430, 30919431, 352410536, 352410537, 5014232]",Kapellenweg,residential,False,True,105.53,"LINESTRING (10.1076281 48.7841727, 10.1078433 48.784093, 10.1079775 48.7840124, 10.1080062 48.7839961, 10.1081119 48.7839244, 10.108158 48.7838932, 10.1082781 48.7837681, 10.1084659 48.783513, 10.1085103 48.783484, 10.1085445 48.783472)",,,,yes,,,,
272317626,Mühlstraße,residential,False,True,68.429,"LINESTRING (10.1076281 48.7841727, 10.1077214 48.7842215, 10.1079116 48.7842973, 10.1079575 48.7843156, 10.1082304 48.7844393, 10.1082599 48.7844906, 10.1082302 48.7845702)",,,,,,,,
"[173678977, 390273627]",Mühlstraße,residential,False,False,102.20400000000001,"LINESTRING (10.1076281 48.7841727, 10.1073399 48.784199, 10.1071373 48.7842521, 10.1070305 48.7842967, 10.1064979 48.7846535)",,,,,,,,
26751175,Aalener Straße,tertiary,False,True,25.312,"LINESTRING (10.1064979 48.7846535, 10.1067571 48.784804)",,K 3292,30,,,,,
"[173678977, 390273627]",Mühlstraße,residential,False,True,102.20400000000001,"LINESTRING (10.1064979 48.7846535, 10.1070305 48.7842967, 10.1071373 48.7842521, 10.1073399 48.784199, 10.1076281 48.7841727)",,,,,,,,
390273626,Aalener Straße,tertiary,False,False,100.437,"LINESTRING (10.1064979 48.7846535, 10.1062043 48.7844417, 10.1061577 48.7844019, 10.1059531 48.7842381, 10.1058647 48.7841669, 10.1057482 48.784076, 10.1056128 48.7839642)",,K 3292,30,,,,,
26598873,Feigengasse,residential,False,True,118.73400000000001,"LINESTRING (10.1039369 48.7837665, 10.1041366 48.7838927, 10.1042206 48.7839547, 10.104392 48.7840992, 10.1044391 48.7841389, 10.104601 48.784278, 10.1046256 48.7842991, 10.1046636 48.7843318, 10.1047943 48.7844441, 10.1049642 48.7845901)",,,30,,,,,
26598875,Mühlstraße,residential,False,False,90.673,"LINESTRING (10.1082302 48.7845702, 10.1076018 48.7852727)",,,,,,,,
272317626,Mühlstraße,residential,False,False,68.42899999999999,"LINESTRING (10.1082302 48.7845702, 10.1082599 48.7844906, 10.1082304 48.7844393, 10.1079575 48.7843156, 10.1079116 48.7842973, 10.1077214 48.7842215, 10.1076281 48.7841727)",,,,,,,,
272317626,Mühlstraße,residential,False,True,115.251,"LINESTRING (10.1082302 48.7845702, 10.1084311 48.7846773, 10.1084757 48.7847368, 10.1084309 48.7848923, 10.1084155 48.7849306, 10.1082331 48.7852205, 10.1080176 48.7854712)",,,,,,,,
26598875,Mühlstraße,residential,False,True,90.673,"LINESTRING (10.1076018 48.7852727, 10.1082302 48.7845702)",,,,,,,,
26751175,Aalener Straße,tertiary,False,False,80.94800000000001,"LINESTRING (10.1076018 48.7852727, 10.107415 48.785178, 10.1073891 48.7851643, 10.1072373 48.7850841, 10.1069994 48.7849491, 10.1067571 48.784804)",,K 3292,30,,,,,
26751175,Aalener Straße,tertiary,False,True,37.620999999999995,"LINESTRING (10.1076018 48.7852727, 10.1078174 48.7853777, 10.1080176 48.7854712)",,K 3292,30,,,,,
24046374,Heinz-Küppenbender-Straße,residential,False,False,118.88799999999999,"LINESTRING (10.1072506 48.7873088, 10.1071421 48.7873325, 10.1064198 48.7875242, 10.1060402 48.7876347, 10.1057586 48.7877274)",,,,,,,,
24046374,Heinz-Küppenbender-Straße,residential,False,True,63.656000000000006,"LINESTRING (10.1072506 48.7873088, 10.107652 48.7872285, 10.1078267 48.7871953, 10.1080854 48.7871503)",,,,,,,,
26598882,Enzianweg,residential,False,True,68.16199999999999,"LINESTRING (10.1072506 48.7873088, 10.1071299 48.7870844, 10.1069207 48.7868141, 10.1069045 48.7868051, 10.1068376 48.7867681)",,,30,no,,,no,
26598886,Gerhart-Hauptmann-Weg,residential,False,False,332.126,"LINESTRING (10.1049931 48.7890617, 10.1050453 48.7891164, 10.1051776 48.7892579, 10.1053241 48.7894087, 10.1053488 48.7894315, 10.1054129 48.7894909, 10.1055722 48.7896383, 10.1056252 48.7896873, 10.1056621 48.7897215, 10.1057586 48.7897692, 10.1058579 48.7897463, 10.1066116 48.7893858, 10.1072383 48.7891033, 10.1074636 48.7890158, 10.1077969 48.788886, 10.1083578 48.7886679, 10.1084543 48.7886303)",,,,,,,,
129870797,Walther-Bauersfeld-Straße,residential,False,False,74.388,"LINESTRING (10.1049931 48.7890617, 10.1046981 48.7891183, 10.1043387 48.7891731, 10.1040061 48.7892172)",2,,50,,,,,
"[8089690, 610306012, 129870797]",Walther-Bauersfeld-Straße,residential,False,True,283.041,"LINESTRING (10.1049931 48.7890617, 10.1052533 48.7889769, 10.1054541 48.7889054, 10.1056483 48.7888363, 10.1058479 48.7887653, 10.1060506 48.7886931, 10.1062608 48.7886183, 10.1064343 48.7885566, 10.1066844 48.7884677, 10.1068786 48.788399, 10.107058 48.7883356, 10.1071326 48.7883092, 10.1072742 48.7882591, 10.1074963 48.7881876, 10.1077557 48.7880976, 10.107891 48.788045, 10.108022 48.7879944, 10.1081954 48.7879127, 10.1082446 48.7878854, 10.1082852 48.7878688, 10.1083286 48.7878574, 10.1083846 48.787857)",2,,50,,,,,
26598886,Gerhart-Hauptmann-Weg,residential,False,True,332.126,"LINESTRING (10.1084543 48.7886303, 10.1083578 48.7886679, 10.1077969 48.788886, 10.1074636 48.7890158, 10.1072383 48.7891033, 10.1066116 48.7893858, 10.1058579 48.7897463, 10.1057586 48.7897692, 10.1056621 48.7897215, 10.1056252 48.7896873, 10.1055722 48.7896383, 10.1054129 48.7894909, 10.1053488 48.7894315, 10.1053241 48.7894087, 10.1051776 48.7892579, 10.1050453 48.7891164, 10.1049931 48.7890617)",,,,,,,,
"[235023969, 30888054]",Hölderlinweg,residential,False,True,206.61,"LINESTRING (10.1160061 48.7877554, 10.115931 48.7877253, 10.1149198 48.7877006, 10.1145791 48.7876971, 10.1142683 48.7877055, 10.1136807 48.7877164, 10.1135116 48.78772, 10.1133591 48.787712, 10.1132262 48.787655)",2,,50,,,,,
24978142,Blumenstraße,residential,False,False,27.9,"LINESTRING (10.1046623 48.7866921, 10.1050244 48.7866144)",,,,,,,,
24978142,Blumenstraße,residential,False,True,61.455,"LINESTRING (10.1046623 48.7866921, 10.1038844 48.7868989)",,,,,,,,
32766711,Tulpenweg,residential,False,True,83.958,"LINESTRING (10.1046623 48.7866921, 10.104336 48.7859683)",,,,,,,,
37227287,Dinkelweg,residential,False,True,47.312,"LINESTRING (10.1056637 48.7855424, 10.1059889 48.78591)",,,,,,,,
24978063,Bühlstraße,residential,False,False,108.72,"LINESTRING (10.1056637 48.7855424, 10.1052937 48.7857025, 10.1049744 48.7858093, 10.1046713 48.7858958, 10.104336 48.7859683)",,,,,,,,
24978063,Bühlstraße,residential,False,True,115.68199999999999,"LINESTRING (10.1056637 48.7855424, 10.1059028 48.7854302, 10.1059159 48.785424, 10.1060979 48.7853139, 10.1061117 48.7853056, 10.106278 48.7851342, 10.1063987 48.7850317, 10.1067571 48.784804)",,,,,,,,
37227287,Dinkelweg,residential,False,False,47.312,"LINESTRING (10.1059889 48.78591, 10.1056637 48.7855424)",,,,,,,,
37640662,Kronengäßle,residential,False,False,64.118,"LINESTRING (10.1086532 48.7856138, 10.1087052 48.7854855, 10.1088193 48.7852646, 10.1091182 48.7853389)",,,,,,destination,,
826419997,Aalener Straße,tertiary,False,False,44.964,"LINESTRING (10.1086532 48.7856138, 10.1084225 48.7855674, 10.1082126 48.7855386, 10.1080695 48.7854943)",,K 3292,30,,,,,
"[826419997, 314831910]",Aalener Straße,tertiary,False,True,88.856,"LINESTRING (10.1086532 48.7856138, 10.1089458 48.7856479, 10.1098472 48.785754)",,K 3292,"['50', '30']",,,,,
37640662,Kronengäßle,residential,False,True,64.11800000000001,"LINESTRING (10.1091182 48.7853389, 10.1088193 48.7852646, 10.1087052 48.7854855, 10.1086532 48.7856138)",,,,,,destination,,
37640665,Aalener Straße,residential,False,True,48.116,"LINESTRING (10.1125143 48.7856943, 10.1124253 48.7859007, 10.112365 48.7861152)",,,,,,,,
"[30919430, 30919431, 352410536, 352410537, 5014232]",Kapellenweg,residential,False,False,105.53,"LINESTRING (10.1085445 48.783472, 10.1085103 48.783484, 10.1084659 48.783513, 10.1082781 48.7837681, 10.108158 48.7838932, 10.1081119 48.7839244, 10.1080062 48.7839961, 10.1079775 48.7840124, 10.1078433 48.784093, 10.1076281 48.7841727)",,,,yes,,,,
369399351,Kapellenweg,residential,True,False,13.835,"LINESTRING (10.1085445 48.783472, 10.1085361 48.7834424, 10.1085572 48.7834059, 10.1086175 48.7833675)",1,,,,6,,,
369399351,Kapellenweg,residential,True,False,8.858,"LINESTRING (10.1086175 48.7833675, 10.1087007 48.7834253)",1,,,,6,,,
281861117,Bahnhofstraße,residential,False,False,122.993,"LINESTRING (10.1086175 48.7833675, 10.1084295 48.783248, 10.1079732 48.7830211, 10.1078625 48.7829663, 10.1075805 48.7828128, 10.1073289 48.7826606)",,,50,,,,,
369399351,Kapellenweg,residential,True,False,11.398,"LINESTRING (10.1088015 48.7834857, 10.1086475 48.7835002)",1,,,,6,,,
"[183501018, 88561139]","['Röchlingstraße', 'Kapellenweg']",residential,False,True,459.87200000000007,"LINESTRING (10.1088015 48.7834857, 10.1088859 48.7834943, 10.109055 48.7834997, 10.1091694 48.7834908, 10.1092959 48.783474, 10.1094577 48.7834469, 10.1096028 48.7834393, 10.1097751 48.7834502, 10.1098873 48.78347, 10.1100983 48.7835246, 10.1104276 48.7836285, 10.1106024 48.7836836, 10.1107003 48.7837145, 10.1109577 48.7837775, 10.111153 48.7838176, 10.1112518 48.7838309, 10.1113151 48.7838366, 10.1113956 48.7838438, 10.1120299 48.7838715, 10.112404 48.783883, 10.1127442 48.7839042, 10.1129851 48.7839258, 10.1132406 48.7839537, 10.1141238 48.7840693, 10.1143465 48.7841062, 10.1145176 48.7841447, 10.1146741 48.784207, 10.1148384 48.7842921)",,,,,6,,,
1173144519,Aalener Straße,tertiary,False,True,4.589,"LINESTRING (10.1080176 48.7854712, 10.1080695 48.7854943)",,K 3292,30,,,,,
26751175,Aalener Straße,tertiary,False,False,37.620999999999995,"LINESTRING (10.1080176 48.7854712, 10.1078174 48.7853777, 10.1076018 48.7852727)",,K 3292,30,,,,,
272317626,Mühlstraße,residential,False,False,115.251,"LINESTRING (10.1080176 48.7854712, 10.1082331 48.7852205, 10.1084155 48.7849306, 10.1084309 48.7848923, 10.1084757 48.7847368, 10.1084311 48.7846773, 10.1082302 48.7845702)",,,,,,,,
