osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,tunnel
149019221,Schloßstraße,residential,30,False,True,8.152,"LINESTRING (8.343158 47.8194134, 8.3431161 47.8193457)",,,
148852681,Brunnenstraße,residential,,False,False,94.015,"LINESTRING (8.343158 47.8194134, 8.3433925 47.8197413, 8.343703 47.8201756)",,,
218317567,Martinstraße,primary,50,False,True,93.29199999999999,"LINESTRING (8.343158 47.8194134, 8.3432105 47.8194009, 8.3434422 47.8193721, 8.3437598 47.8193779, 8.3440295 47.8193878, 8.3441645 47.8193815, 8.3442759 47.8193637, 8.3443771 47.8193198)",2,B 315,
"[752734473, 64447346]",Martinstraße,primary,50,False,False,109.523,"LINESTRING (8.343158 47.8194134, 8.3430339 47.8194486, 8.342909 47.8194962, 8.3426751 47.8195998, 8.3426187 47.8196259, 8.3425477 47.819657, 8.341923 47.8199418)",2,B 315,
38626817,Donaueschinger Straße,secondary,50,False,True,65.33099999999999,"LINESTRING (8.3443771 47.8193198, 8.3445306 47.8193883, 8.3446725 47.8194196, 8.3448832 47.8194366, 8.3452119 47.8194476)",2,L 171,
149019222,Schützenstraße,residential,,False,True,107.92599999999999,"LINESTRING (8.3443771 47.8193198, 8.3443662 47.8192565, 8.3443029 47.8190399, 8.3442255 47.8188156, 8.3440943 47.8186904, 8.3436551 47.8186217)",,,
"[149027688, 319462397]",Schaffhauser Straße,primary,50,False,True,213.12600000000003,"LINESTRING (8.3443771 47.8193198, 8.3444627 47.8192604, 8.3446628 47.8191283, 8.3448707 47.8189592, 8.3449683 47.8188307, 8.3450133 47.8187527, 8.3450631 47.8186108, 8.3450623 47.818478, 8.3450179 47.818346, 8.3449275 47.818217, 8.3447873 47.8181, 8.3446387 47.817994, 8.3444146 47.817858, 8.3442521 47.817765)",2,B 315,
218317567,Martinstraße,primary,50,False,False,93.29200000000002,"LINESTRING (8.3443771 47.8193198, 8.3442759 47.8193637, 8.3441645 47.8193815, 8.3440295 47.8193878, 8.3437598 47.8193779, 8.3434422 47.8193721, 8.3432105 47.8194009, 8.343158 47.8194134)",2,B 315,
"[38626817, 38626815]",Donaueschinger Straße,secondary,50,False,False,119.62700000000001,"LINESTRING (8.3468793 47.8182783, 8.3467851 47.8183417, 8.346733 47.8184279, 8.3467096 47.8185352, 8.3467065 47.8188071, 8.3466693 47.8189406, 8.3466323 47.8190366, 8.3465493 47.8191704, 8.3464634 47.8192453, 8.3464199 47.8192703)",2,L 171,
149019209,Dillendorfer Straße,tertiary,,False,False,77.291,"LINESTRING (8.3468793 47.8182783, 8.3468474 47.8181988, 8.3468101 47.8181057, 8.3464106 47.8176645)",,K 6514,
180733464,Donaueschinger Straße,secondary,50,False,True,245.48899999999998,"LINESTRING (8.3468793 47.8182783, 8.3469814 47.8182556, 8.3471143 47.8182594, 8.3472805 47.8183075, 8.3473663 47.8183676, 8.3474167 47.8184507, 8.3475247 47.8188603, 8.3476537 47.8191875, 8.3478564 47.8196364, 8.347904 47.8197767, 8.3479346 47.8199342, 8.347942 47.8201596)",2,L 171,
149019209,Dillendorfer Straße,tertiary,,False,False,286.64799999999997,"LINESTRING (8.3464106 47.8176645, 8.3463002 47.8171218, 8.3463665 47.8165088, 8.3465976 47.8161605, 8.3469076 47.8158875, 8.3476766 47.8154285)",,K 6514,
149019209,Dillendorfer Straße,tertiary,,False,True,77.291,"LINESTRING (8.3464106 47.8176645, 8.3468101 47.8181057, 8.3468474 47.8181988, 8.3468793 47.8182783)",,K 6514,
149019217,Im Letten,residential,,False,True,195.564,"LINESTRING (8.3464106 47.8176645, 8.3460724 47.8173598, 8.3458329 47.8170925, 8.3457002 47.8168945, 8.3456633 47.8167386, 8.3456559 47.8165406, 8.3457002 47.816251, 8.3456965 47.8161297, 8.3456316 47.8160611)",,,
112885115,Brunnaderner Weg,residential,,False,True,58.789,"LINESTRING (8.3476766 47.8154285, 8.3475587 47.8153503, 8.3473317 47.81532, 8.3469534 47.8153841)",,,
149019209,Dillendorfer Straße,tertiary,,False,True,286.648,"LINESTRING (8.3476766 47.8154285, 8.3469076 47.8158875, 8.3465976 47.8161605, 8.3463665 47.8165088, 8.3463002 47.8171218, 8.3464106 47.8176645)",,K 6514,
64447322,Martinstraße,primary,50,False,True,96.784,"LINESTRING (8.3408421 47.8204205, 8.3409927 47.8203666, 8.34107 47.820339, 8.3413815 47.8201951, 8.3416511 47.820067, 8.341923 47.8199418)",2,B 315,
970755968,Martinstraße,primary,50,False,False,92.47800000000001,"LINESTRING (8.3408421 47.8204205, 8.3407352 47.820445, 8.3404727 47.8204617, 8.3396108 47.8204546)",2,B 315,
148489259,Bergstraße,unclassified,,False,True,18.362,"LINESTRING (8.3389722 47.8203861, 8.3389852 47.820551)",,,
183155896,Martinstraße,primary,50,False,False,157.69,"LINESTRING (8.3389722 47.8203861, 8.338909 47.8203411, 8.338846 47.8202408, 8.3388093 47.8201823, 8.3386123 47.81982, 8.3385753 47.819752, 8.338529 47.8196458, 8.3385188 47.8195897, 8.3385188 47.8195378, 8.3385284 47.8194771, 8.3385738 47.8193484, 8.338698 47.8190462)",2,B 315,
