osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
33926975,2,B 27,Herzog-Wilhelm-Straße,primary,50,False,False,20.241,"LINESTRING (10.6105375 51.7278516, 10.6106459 51.7280208)",,
33926975,2,B 27,Herzog-Wilhelm-Straße,primary,50,False,True,10.056,"LINESTRING (10.6105375 51.7278516, 10.610489 51.7277663)",,
173612956,,,Herzog-Wilhelm-Straße,residential,,False,False,29.778000000000002,"LINESTRING (10.6105375 51.7278516, 10.6104909 51.7278611, 10.6101281 51.7279377)",,
28992504,2,B 27,Lauterberger Straße,primary,50,False,True,93.651,"LINESTRING (10.6108365 51.7225387, 10.6107545 51.7225007, 10.6106324 51.7224101, 10.6105111 51.7223264, 10.6103318 51.7222379, 10.6100827 51.7221384, 10.6097584 51.7220424)",,
29385526,1,,Lederhecke,living_street,,False,False,129.81199999999998,"LINESTRING (10.6108365 51.7225387, 10.6108807 51.7226074, 10.6109683 51.7226827, 10.6109932 51.7227024, 10.6113131 51.7229554, 10.611461 51.7230735, 10.6114964 51.723099, 10.6117371 51.7232723, 10.611762 51.7232886, 10.6118509 51.7233469, 10.6119533 51.723414, 10.6120138 51.7234433)",,
"[209257184, 1014908686]","['2', '3']",B 27,Lauterberger Straße,primary,50,False,False,80.62899999999999,"LINESTRING (10.6108365 51.7225387, 10.6109344 51.7225704, 10.6111348 51.7226003, 10.6113912 51.7226386, 10.6115269 51.7226497, 10.6118151 51.7226652, 10.6119786 51.7226734)",,
31115044,2,B 27,Bahnhofstraße,primary,50,False,False,68.229,"LINESTRING (10.6119786 51.7226734, 10.611972 51.7229829, 10.6119718 51.7229917, 10.6119702 51.7230685, 10.6119785 51.7232869)",,
"[209257184, 1014908686]","['2', '3']",B 27,Lauterberger Straße,primary,50,False,True,80.62899999999999,"LINESTRING (10.6119786 51.7226734, 10.6118151 51.7226652, 10.6115269 51.7226497, 10.6113912 51.7226386, 10.6111348 51.7226003, 10.6109344 51.7225704, 10.6108365 51.7225387)",,
33926975,2,B 27,Herzog-Wilhelm-Straße,primary,50,False,True,20.241,"LINESTRING (10.6106459 51.7280208, 10.6105375 51.7278516)",,
31115045,2,B 27,Elbingeröder Straße,primary,50,False,False,124.66000000000001,"LINESTRING (10.6106459 51.7280208, 10.6108053 51.727997, 10.6109382 51.7280033, 10.6110116 51.7280097, 10.6118236 51.7281345, 10.6120103 51.7281414, 10.6123003 51.7281916, 10.6124101 51.7282102)",,
"[176317680, 1014908685]","['2', '3']",K 68,Am Brunnen,tertiary,50,False,True,30.789,"LINESTRING (10.6106459 51.7280208, 10.6107519 51.7282049, 10.6107965 51.7282815)",,
49980055,2,B 27,Elbingeröder Straße,primary,50,False,False,103.348,"LINESTRING (10.6127909 51.7282726, 10.6129846 51.7282949, 10.6132408 51.728307, 10.6133611 51.7283056, 10.613424 51.7283026, 10.6134613 51.7283009, 10.6135003 51.728299, 10.6135285 51.7282977, 10.6136048 51.7282926, 10.6140276 51.7282471, 10.6142677 51.7281987)",,
"[49980056, 1067963544, 49980055]",2,B 27,Elbingeröder Straße,primary,50,False,True,27.134,"LINESTRING (10.6127909 51.7282726, 10.6127355 51.7282636, 10.6125632 51.7282374, 10.6124101 51.7282102)",yes,
487531485,,,Am Amtsweg,residential,30,False,True,72.908,"LINESTRING (10.6127909 51.7282726, 10.6127042 51.7284965, 10.612643 51.7286574, 10.6125468 51.7289106)",,6.2
