osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access
26084904,HO 32,Schützenstraße,tertiary,50,False,False,96.206,"LINESTRING (11.6450427 50.3654698, 11.6447933 50.3654826, 11.6444117 50.3654958, 11.6441251 50.3654787, 11.6436931 50.3654405)",,,
26084905,HO 32,Bahnhofstraße,tertiary,50,False,True,78.507,"LINESTRING (11.6450427 50.3654698, 11.6455996 50.3654003, 11.6458568 50.3653694, 11.6459554 50.3653473, 11.6460331 50.3653149, 11.6460913 50.3652796)",,,
34000615,,Bahnhofstraße,tertiary,30,False,False,95.21300000000001,"LINESTRING (11.6450427 50.3654698, 11.645044 50.3655335, 11.6450271 50.3655695, 11.6449543 50.3656283, 11.6447789 50.3657364, 11.6446505 50.3658301, 11.6445142 50.3659552, 11.6444371 50.366069, 11.6443764 50.3661865)",,,
24204241,,Luitpoldstraße,living_street,6,False,True,71.995,"LINESTRING (11.6409677 50.3647913, 11.64084 50.3649262, 11.6409202 50.3654134)",1,,
"[53268992, 53268989, 24204254]",HO 32,Geroldsgrüner Straße,tertiary,50,False,False,193.004,"LINESTRING (11.6409677 50.3647913, 11.6409139 50.3646467, 11.6408467 50.3644664, 11.6406353 50.3642371, 11.6406045 50.3642036, 11.6403698 50.3639491, 11.6403731 50.3637881, 11.6403839 50.3636803, 11.6403925 50.3635499, 11.6404965 50.3631533)",2,yes,
24679526,HO 31,Engelmannstraße,tertiary,40,False,False,38.436,"LINESTRING (11.6409677 50.3647913, 11.6406725 50.3646707, 11.64052 50.364597)",,,
"[24679523, 503342740]",HO 32,Peuntstraße,tertiary,50,False,True,209.924,"LINESTRING (11.6409677 50.3647913, 11.6413493 50.3649799, 11.6416593 50.3651131, 11.6418111 50.3651536, 11.6420344 50.3651968, 11.6423802 50.3652586, 11.6427181 50.3653145, 11.6431563 50.3653925, 11.6436931 50.3654405)",,,
24204241,,Luitpoldstraße,living_street,6,False,False,28.512999999999998,"LINESTRING (11.640889 50.365669, 11.6409149 50.3654867, 11.6409202 50.3654134)",1,,
24204241,,Luitpoldstraße,living_street,6,False,True,113.261,"LINESTRING (11.640889 50.365669, 11.6410306 50.3658309, 11.6413244 50.3660003, 11.6416352 50.3662025, 11.641741 50.3663012, 11.641731 50.3664789)",1,,
25362070,,Postgasse,living_street,6,False,True,110.447,"LINESTRING (11.640889 50.365669, 11.6407415 50.3657342, 11.6404541 50.3660223, 11.6402102 50.3665366)",,,
26084906,,Hauptstraße,tertiary,30,False,True,30.678,"LINESTRING (11.641731 50.3664789, 11.6421599 50.3665145)",,,
24204241,,Luitpoldstraße,living_street,6,False,False,113.26100000000001,"LINESTRING (11.641731 50.3664789, 11.641741 50.3663012, 11.6416352 50.3662025, 11.6413244 50.3660003, 11.6410306 50.3658309, 11.640889 50.365669)",1,,
24679502,,Humboldtstraße,tertiary,30,False,False,52.95099999999999,"LINESTRING (11.641731 50.3664789, 11.6414797 50.3664974, 11.6412011 50.3665335, 11.6410936 50.3665601, 11.6410181 50.3665958)",,,
842896799,,Hauptstraße,tertiary,30,False,False,11.829,"LINESTRING (11.6436187 50.3666344, 11.6434526 50.3666248)",,,
24679551,,Pfaffensteig,residential,30,False,False,81.53099999999999,"LINESTRING (11.6436187 50.3666344, 11.6436288 50.3666997, 11.6436805 50.3667774, 11.6440968 50.3669932, 11.6441482 50.3670525, 11.6441595 50.3671392, 11.6441511 50.3672253)",,,
452099827,,Hauptstraße,tertiary,30,False,True,62.166000000000004,"LINESTRING (11.6436187 50.3666344, 11.6437311 50.3666256, 11.643919 50.3665424, 11.6442764 50.3663636, 11.644341 50.3663332)",,,
24679551,,Pfaffensteig,residential,30,False,False,25.956,"LINESTRING (11.6441511 50.3672253, 11.644 50.3674379)",,,
25928604,,Eugen-Drechsel-Straße,residential,,False,False,54.369,"LINESTRING (11.6441511 50.3672253, 11.6448267 50.3674563)",,,destination
24679551,,Pfaffensteig,residential,30,False,True,81.531,"LINESTRING (11.6441511 50.3672253, 11.6441595 50.3671392, 11.6441482 50.3670525, 11.6440968 50.3669932, 11.6436805 50.3667774, 11.6436288 50.3666997, 11.6436187 50.3666344)",,,
24679551,,Pfaffensteig,residential,30,False,False,220.76,"LINESTRING (11.6436872 50.3677958, 11.6437849 50.367852, 11.6440936 50.3680483, 11.6444033 50.3682049, 11.6447251 50.3683581, 11.6454505 50.3686804, 11.6460862 50.3690539)",,,
24679551,,Pfaffensteig,residential,30,False,True,45.564,"LINESTRING (11.6436872 50.3677958, 11.6438253 50.3676397, 11.644 50.3674379)",,,
26140175,,Loh,residential,,False,False,389.667,"LINESTRING (11.6436872 50.3677958, 11.6432933 50.3680454, 11.6430151 50.3683031, 11.6428226 50.3684892, 11.642677 50.368697, 11.6424779 50.3691437, 11.6424006 50.3693533, 11.6424474 50.3694428, 11.6425664 50.3695042, 11.6427894 50.3695568, 11.6436688 50.3697559, 11.6440042 50.3698341, 11.6441303 50.3698959, 11.6441423 50.3699585, 11.6438295 50.3702771)",,,
452099827,,Hauptstraße,tertiary,30,False,False,16.504,"LINESTRING (11.6443764 50.3661865, 11.644341 50.3663332)",,,
977340255,,Lichtenberger Straße,residential,30,False,True,21.039,"LINESTRING (11.6443764 50.3661865, 11.6446632 50.3662348)",,,
34000615,,Bahnhofstraße,tertiary,30,False,True,95.21300000000001,"LINESTRING (11.6443764 50.3661865, 11.6444371 50.366069, 11.6445142 50.3659552, 11.6446505 50.3658301, 11.6447789 50.3657364, 11.6449543 50.3656283, 11.6450271 50.3655695, 11.645044 50.3655335, 11.6450427 50.3654698)",,,
25952345,,Gustav-Ludwig-Straße,residential,30,True,False,139.123,"LINESTRING (11.6458683 50.3664972, 11.646187 50.3664144, 11.6477315 50.3661083)",,,
26124156,,Burggasse,residential,30,True,False,131.50799999999998,"LINESTRING (11.6458683 50.3664972, 11.6460287 50.3663743, 11.6462979 50.3658352, 11.6464615 50.3653903)",,,
422657170,,Lichtenberger Straße,residential,30,False,False,90.362,"LINESTRING (11.6458683 50.3664972, 11.6455006 50.3664049, 11.6446632 50.3662348)",,,
"[24679523, 503342740]",HO 32,Peuntstraße,tertiary,50,False,False,209.92399999999998,"LINESTRING (11.6436931 50.3654405, 11.6431563 50.3653925, 11.6427181 50.3653145, 11.6423802 50.3652586, 11.6420344 50.3651968, 11.6418111 50.3651536, 11.6416593 50.3651131, 11.6413493 50.3649799, 11.6409677 50.3647913)",,,
26084904,HO 32,Schützenstraße,tertiary,50,False,True,96.206,"LINESTRING (11.6436931 50.3654405, 11.6441251 50.3654787, 11.6444117 50.3654958, 11.6447933 50.3654826, 11.6450427 50.3654698)",,,
"[53026400, 977340837, 24317030, 24679519]",,"['Bobengrüner Weg', 'Nailaer Straße']",unclassified,,False,False,187.967,"LINESTRING (11.6436931 50.3654405, 11.6442684 50.3648712, 11.6444304 50.3647844, 11.6447243 50.3645367, 11.6448268 50.3644095, 11.6449259 50.3641714, 11.6449678 50.3639953)",,yes,
"[53026400, 977340837, 24317030, 24679519]",,"['Bobengrüner Weg', 'Nailaer Straße']",unclassified,,False,True,187.96699999999998,"LINESTRING (11.6449678 50.3639953, 11.6449259 50.3641714, 11.6448268 50.3644095, 11.6447243 50.3645367, 11.6444304 50.3647844, 11.6442684 50.3648712, 11.6436931 50.3654405)",,yes,
26124155,,Nailaer Straße,residential,,False,False,200.487,"LINESTRING (11.6449678 50.3639953, 11.6452312 50.3635416, 11.6456848 50.3631944, 11.6462052 50.3628126, 11.6462869 50.3627526, 11.6464838 50.362651, 11.6466568 50.3626032)",,,
842894854,St 2196,Jean-Paul-Straße,secondary,50,False,False,12.347,"LINESTRING (11.646631 50.3654156, 11.6464615 50.3653903)",,,
"[842896796, 24351222, 842894855]",,Bahnhofsplatz,residential,,True,False,103.118,"LINESTRING (11.646631 50.3654156, 11.6467024 50.365389, 11.6467739 50.3653624, 11.6472864 50.3651715, 11.6473208 50.3651587, 11.6474596 50.3653225, 11.647478 50.3653443, 11.6474851 50.3653622, 11.6474852 50.3653829, 11.6474105 50.3655437)",,,
"[842896797, 24679566]",St 2196,Jean-Paul-Straße,secondary,50,False,True,57.171,"LINESTRING (11.646631 50.3654156, 11.6469088 50.365457, 11.6473373 50.3655236, 11.6474105 50.3655437)",,,
24679456,,Reuthleinweg,residential,,False,False,8.786,"LINESTRING (11.6404965 50.3631533, 11.6406199 50.3631465)",,,
"[53268992, 53268989, 24204254]",HO 32,Geroldsgrüner Straße,tertiary,50,False,True,193.004,"LINESTRING (11.6404965 50.3631533, 11.6403925 50.3635499, 11.6403839 50.3636803, 11.6403731 50.3637881, 11.6403698 50.3639491, 11.6406045 50.3642036, 11.6406353 50.3642371, 11.6408467 50.3644664, 11.6409139 50.3646467, 11.6409677 50.3647913)",2,yes,
24679456,,Reuthleinweg,residential,,False,False,58.465,"LINESTRING (11.6406199 50.3631465, 11.6411907 50.3627672)",,,
24679456,,Reuthleinweg,residential,,False,True,8.786,"LINESTRING (11.6406199 50.3631465, 11.6404965 50.3631533)",,,
25362113,,Rockelmannstraße,residential,,False,False,132.499,"LINESTRING (11.6406199 50.3631465, 11.6424009 50.3635058)",,,
842896799,,Hauptstraße,tertiary,30,False,True,11.829,"LINESTRING (11.6434526 50.3666248, 11.6436187 50.3666344)",,,
26084906,,Hauptstraße,tertiary,30,False,False,92.50999999999999,"LINESTRING (11.6434526 50.3666248, 11.6425009 50.3665465, 11.6422908 50.3665258, 11.6421599 50.3665145)",,,
165990967,,Reußische Straße,residential,30,False,True,381.37299999999993,"LINESTRING (11.6434526 50.3666248, 11.6434033 50.3667521, 11.643067 50.3671765, 11.6427974 50.3674331, 11.6424578 50.3676408, 11.6422186 50.3678303, 11.6419605 50.3682471, 11.6418401 50.3684818, 11.641696 50.3688423, 11.6416432 50.3692201, 11.6416396 50.3697445)",,,
25362063,,Badstraße,living_street,6,False,False,252.94,"LINESTRING (11.6402102 50.3665366, 11.6399478 50.3664931, 11.6396906 50.36642, 11.6395727 50.3663681, 11.6371787 50.365393, 11.6371543 50.3653822)",,,
25362063,,Badstraße,living_street,6,False,True,58.708,"LINESTRING (11.6402102 50.3665366, 11.6404772 50.366554, 11.6408806 50.3665537, 11.6409406 50.3665609, 11.6410181 50.3665958)",,,
25362070,,Postgasse,living_street,6,False,False,110.44699999999999,"LINESTRING (11.6402102 50.3665366, 11.6404541 50.3660223, 11.6407415 50.3657342, 11.640889 50.365669)",,,
24679456,,Reuthleinweg,residential,,False,True,58.465,"LINESTRING (11.6411907 50.3627672, 11.6406199 50.3631465)",,,
25362126,,Am Reuthlein,residential,,False,False,99.43,"LINESTRING (11.6411907 50.3627672, 11.6425346 50.3630214)",,,
24679456,,Reuthleinweg,residential,,False,False,122.07999999999998,"LINESTRING (11.6411907 50.3627672, 11.6415945 50.3623565, 11.6417991 50.3620758, 11.6419988 50.3618003)",,,
25362113,,Rockelmannstraße,residential,,False,True,132.499,"LINESTRING (11.6424009 50.3635058, 11.6406199 50.3631465)",,,
25362126,,Am Reuthlein,residential,,False,True,99.43,"LINESTRING (11.6425346 50.3630214, 11.6411907 50.3627672)",,,
24679526,HO 31,Engelmannstraße,tertiary,40,False,False,103.08599999999998,"LINESTRING (11.64052 50.364597, 11.6403397 50.3645209, 11.6400865 50.3644082, 11.6398714 50.3643458, 11.6392634 50.3642247, 11.6392111 50.3642136)",,,
24679526,HO 31,Engelmannstraße,tertiary,40,False,True,38.436,"LINESTRING (11.64052 50.364597, 11.6406725 50.3646707, 11.6409677 50.3647913)",,,
25362264,,Martinstraße,living_street,,False,False,72.499,"LINESTRING (11.64052 50.364597, 11.6402865 50.3647996, 11.6398019 50.3650543)",,,
25362264,,Martinstraße,living_street,,False,True,72.499,"LINESTRING (11.6398019 50.3650543, 11.6402865 50.3647996, 11.64052 50.364597)",,,
"[36368044, 422668844, 39348197]",,Wilhelmstraße,"['living_street', 'residential']",6,False,False,140.857,"LINESTRING (11.6398019 50.3650543, 11.6395021 50.3649498, 11.6388611 50.3646385, 11.6387832 50.364557, 11.6388333 50.3645018, 11.6392111 50.3642136)",,,
"[977341016, 422668844]",,Wilhelmstraße,living_street,6,False,True,89.108,"LINESTRING (11.6398019 50.3650543, 11.6405356 50.3653236, 11.6407642 50.3653802, 11.6408225 50.3653947, 11.6409202 50.3654134)",,,
26140175,,Loh,residential,,False,True,13.933,"LINESTRING (11.6436853 50.3703622, 11.6438295 50.3702771)",,,
25809904,,Thüringer Straße,residential,,False,True,160.535,"LINESTRING (11.6436853 50.3703622, 11.6427032 50.370075, 11.6416396 50.3697445)",,,
165990967,,Reußische Straße,residential,30,False,False,84.043,"LINESTRING (11.6413519 50.3704777, 11.6416396 50.3697445)",,,
165990967,,Reußische Straße,residential,30,False,True,84.043,"LINESTRING (11.6416396 50.3697445, 11.6413519 50.3704777)",,,
25809904,,Thüringer Straße,residential,,False,False,160.535,"LINESTRING (11.6416396 50.3697445, 11.6427032 50.370075, 11.6436853 50.3703622)",,,
165990967,,Reußische Straße,residential,30,False,False,381.37300000000005,"LINESTRING (11.6416396 50.3697445, 11.6416432 50.3692201, 11.641696 50.3688423, 11.6418401 50.3684818, 11.6419605 50.3682471, 11.6422186 50.3678303, 11.6424578 50.3676408, 11.6427974 50.3674331, 11.643067 50.3671765, 11.6434033 50.3667521, 11.6434526 50.3666248)",,,
25809905,,Am Landeshügel,residential,,False,True,197.55599999999998,"LINESTRING (11.6446536 50.3705728, 11.6451403 50.3701323, 11.6454208 50.3698639, 11.6457697 50.3694791, 11.6460862 50.3690539)",,,
37597144,,Thüringer Straße,residential,,False,True,67.242,"LINESTRING (11.6446536 50.3705728, 11.6445475 50.3705169, 11.6442778 50.3704255, 11.6440682 50.3703547, 11.6438295 50.3702771)",,,
"[452099838, 24679551]",,Pfaffensteig,residential,30,False,False,143.23600000000002,"LINESTRING (11.6460862 50.3690539, 11.6463655 50.3692265, 11.6464586 50.369259, 11.6468201 50.3693212, 11.647448 50.3693936, 11.6479599 50.369386)",,,
24679551,,Pfaffensteig,residential,30,False,True,220.76,"LINESTRING (11.6460862 50.3690539, 11.6454505 50.3686804, 11.6447251 50.3683581, 11.6444033 50.3682049, 11.6440936 50.3680483, 11.6437849 50.367852, 11.6436872 50.3677958)",,,
25809905,,Am Landeshügel,residential,,False,False,197.55599999999998,"LINESTRING (11.6460862 50.3690539, 11.6457697 50.3694791, 11.6454208 50.3698639, 11.6451403 50.3701323, 11.6446536 50.3705728)",,,
25809907,,Sudetenstraße,residential,30,False,True,41.3,"LINESTRING (11.6483509 50.3674337, 11.6486043 50.3670993)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,False,86.8,"LINESTRING (11.6483509 50.3674337, 11.6478798 50.3678529, 11.6477063 50.3680935)",,,
506287567,St 2196,Lichtenberger Straße,secondary,50,False,False,61.0,"LINESTRING (11.6483509 50.3674337, 11.6477859 50.3671161, 11.6477427 50.3670537)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,True,19.428,"LINESTRING (11.6478867 50.3689372, 11.6478093 50.3687696)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,False,50.201,"LINESTRING (11.6478867 50.3689372, 11.6479358 50.3691661, 11.6479599 50.369386)",,,
25928600,,Dr.-Gebhardt-Steuer-Straße,residential,,False,False,142.375,"LINESTRING (11.6478867 50.3689372, 11.6483563 50.3689395, 11.6486094 50.3689869, 11.6486996 50.3690037, 11.6488431 50.3690566, 11.6489785 50.3691065, 11.6491822 50.3692068, 11.6495267 50.3693624, 11.6496672 50.3694326)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,True,36.8,"LINESTRING (11.6479371 50.3697159, 11.6479662 50.3695445, 11.6479599 50.369386)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,False,36.8,"LINESTRING (11.6479599 50.369386, 11.6479662 50.3695445, 11.6479371 50.3697159)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,True,50.201,"LINESTRING (11.6479599 50.369386, 11.6479358 50.3691661, 11.6478867 50.3689372)",,,
"[452099838, 24679551]",,Pfaffensteig,residential,30,False,True,143.236,"LINESTRING (11.6479599 50.369386, 11.647448 50.3693936, 11.6468201 50.3693212, 11.6464586 50.369259, 11.6463655 50.3692265, 11.6460862 50.3690539)",,,
25809907,,Sudetenstraße,residential,30,False,False,41.3,"LINESTRING (11.6486043 50.3670993, 11.6483509 50.3674337)",,,
25871361,,Frankenwaldstraße,residential,30,False,False,61.18,"LINESTRING (11.6486043 50.3670993, 11.6494455 50.367221)",,,
25809907,,Sudetenstraße,residential,30,False,True,125.88499999999999,"LINESTRING (11.6486043 50.3670993, 11.6487847 50.3667734, 11.6489147 50.3663394, 11.6489965 50.3660855, 11.6490218 50.3660016)",,,
25809907,,Sudetenstraße,residential,30,False,False,125.885,"LINESTRING (11.6490218 50.3660016, 11.6489965 50.3660855, 11.6489147 50.3663394, 11.6487847 50.3667734, 11.6486043 50.3670993)",,,
"[25952347, 25952348]",,"['Gustav-Ludwig-Straße', 'Schlesierweg']",residential,,False,"[False, True]",304.092,"LINESTRING (11.6490218 50.3660016, 11.6490512 50.3659991, 11.6494436 50.3659656, 11.649658 50.365913, 11.6499781 50.3657186, 11.6506231 50.3660036, 11.6508968 50.3661375, 11.6499456 50.3673034)",,,
25952347,,Gustav-Ludwig-Straße,residential,,False,True,92.36200000000001,"LINESTRING (11.6490218 50.3660016, 11.6489124 50.3660022, 11.6488863 50.3660024, 11.6477315 50.3661083)",,,
25928600,,Dr.-Gebhardt-Steuer-Straße,residential,,False,True,142.375,"LINESTRING (11.6496672 50.3694326, 11.6495267 50.3693624, 11.6491822 50.3692068, 11.6489785 50.3691065, 11.6488431 50.3690566, 11.6486996 50.3690037, 11.6486094 50.3689869, 11.6483563 50.3689395, 11.6478867 50.3689372)",,,
569388030,,Dr.-Gebhardt-Steuer-Straße,residential,,False,False,39.826,"LINESTRING (11.6496672 50.3694326, 11.6496918 50.3694227, 11.6497202 50.3694183, 11.6497492 50.3694199, 11.6497759 50.3694274, 11.6497974 50.36944, 11.6498115 50.3694562, 11.6498166 50.3694745, 11.6498123 50.3694929, 11.649799 50.3695095, 11.6497781 50.3695224, 11.6497518 50.3695304, 11.6497229 50.3695326, 11.6496933 50.3695285, 11.6496676 50.3695184, 11.6496485 50.3695034, 11.6496384 50.3694852, 11.6496383 50.3694659, 11.6496483 50.3694477, 11.6496672 50.3694326)",,,
569388030,,Dr.-Gebhardt-Steuer-Straße,residential,,False,True,39.826,"LINESTRING (11.6496672 50.3694326, 11.6496483 50.3694477, 11.6496383 50.3694659, 11.6496384 50.3694852, 11.6496485 50.3695034, 11.6496676 50.3695184, 11.6496933 50.3695285, 11.6497229 50.3695326, 11.6497518 50.3695304, 11.6497781 50.3695224, 11.649799 50.3695095, 11.6498123 50.3694929, 11.6498166 50.3694745, 11.6498115 50.3694562, 11.6497974 50.36944, 11.6497759 50.3694274, 11.6497492 50.3694199, 11.6497202 50.3694183, 11.6496918 50.3694227, 11.6496672 50.3694326)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,False,19.428,"LINESTRING (11.6478093 50.3687696, 11.6478867 50.3689372)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,True,75.971,"LINESTRING (11.6478093 50.3687696, 11.6477369 50.3685726, 11.6477252 50.3685122, 11.6476905 50.3682832, 11.6477063 50.3680935)",,,
25928603,,Lobensteiner Straße,residential,,False,False,78.35,"LINESTRING (11.6478093 50.3687696, 11.6473973 50.3687573, 11.6469207 50.3687337, 11.6467065 50.3687341)",,,
25928603,,Lobensteiner Straße,residential,,False,True,78.35,"LINESTRING (11.6467065 50.3687341, 11.6469207 50.3687337, 11.6473973 50.3687573, 11.6478093 50.3687696)",,,
25928604,,Eugen-Drechsel-Straße,residential,,False,True,64.284,"LINESTRING (11.6477063 50.3680935, 11.6468276 50.3679518)",,,destination
25871360,,Heinrich-Völkel-Straße,residential,,False,False,75.971,"LINESTRING (11.6477063 50.3680935, 11.6476905 50.3682832, 11.6477252 50.3685122, 11.6477369 50.3685726, 11.6478093 50.3687696)",,,
25871360,,Heinrich-Völkel-Straße,residential,,False,True,86.8,"LINESTRING (11.6477063 50.3680935, 11.6478798 50.3678529, 11.6483509 50.3674337)",,,
25952341,,Wenzstraße,living_street,6,False,True,89.038,"LINESTRING (11.6374592 50.3640909, 11.6387136 50.3640613)",,,
24679526,HO 31,Engelmannstraße,tertiary,40,False,True,103.08600000000001,"LINESTRING (11.6392111 50.3642136, 11.6392634 50.3642247, 11.6398714 50.3643458, 11.6400865 50.3644082, 11.6403397 50.3645209, 11.64052 50.364597)",,,
36368043,HO 31,Engelmannstraße,tertiary,40,False,False,39.891999999999996,"LINESTRING (11.6392111 50.3642136, 11.638845 50.3641333, 11.6387773 50.3641074, 11.6387136 50.3640613)",,,
"[36368044, 39348197, 422668844]",,Wilhelmstraße,"['living_street', 'residential']",6,False,True,140.857,"LINESTRING (11.6392111 50.3642136, 11.6388333 50.3645018, 11.6387832 50.364557, 11.6388611 50.3646385, 11.6395021 50.3649498, 11.6398019 50.3650543)",,,
26084906,,Hauptstraße,tertiary,30,False,False,30.678,"LINESTRING (11.6421599 50.3665145, 11.641731 50.3664789)",,,
25952343,,Mordlauer Weg,residential,30,False,False,118.15899999999999,"LINESTRING (11.6421599 50.3665145, 11.6415339 50.3673528, 11.6413846 50.3674472)",,,
26084906,,Hauptstraße,tertiary,30,False,True,92.50999999999999,"LINESTRING (11.6421599 50.3665145, 11.6422908 50.3665258, 11.6425009 50.3665465, 11.6434526 50.3666248)",,,
25952343,,Mordlauer Weg,residential,30,False,True,118.15899999999999,"LINESTRING (11.6413846 50.3674472, 11.6415339 50.3673528, 11.6421599 50.3665145)",,,
25871361,,Frankenwaldstraße,residential,30,False,True,36.635,"LINESTRING (11.6499456 50.3673034, 11.6494455 50.367221)",,,
"[25952347, 25952348]",,"['Gustav-Ludwig-Straße', 'Schlesierweg']",residential,,False,"[False, True]",304.092,"LINESTRING (11.6499456 50.3673034, 11.6508968 50.3661375, 11.6506231 50.3660036, 11.6499781 50.3657186, 11.649658 50.365913, 11.6494436 50.3659656, 11.6490512 50.3659991, 11.6490218 50.3660016)",,,
25871361,,Frankenwaldstraße,residential,30,False,False,36.635,"LINESTRING (11.6494455 50.367221, 11.6499456 50.3673034)",,,
25871361,,Frankenwaldstraße,residential,30,False,True,61.18,"LINESTRING (11.6494455 50.367221, 11.6486043 50.3670993)",,,
452099827,,Hauptstraße,tertiary,30,False,True,16.504,"LINESTRING (11.644341 50.3663332, 11.6443764 50.3661865)",,,
452099827,,Hauptstraße,tertiary,30,False,False,62.166,"LINESTRING (11.644341 50.3663332, 11.6442764 50.3663636, 11.643919 50.3665424, 11.6437311 50.3666256, 11.6436187 50.3666344)",,,
503094491,,Lichtenberger Straße,residential,30,False,True,25.591,"LINESTRING (11.644341 50.3663332, 11.644486 50.366271, 11.6446632 50.3662348)",,,
26124155,,Nailaer Straße,residential,,False,True,200.487,"LINESTRING (11.6466568 50.3626032, 11.6464838 50.362651, 11.6462869 50.3627526, 11.6462052 50.3628126, 11.6456848 50.3631944, 11.6452312 50.3635416, 11.6449678 50.3639953)",,,
"[53026401, 24679553, 137247725, 503342734, 525568436, 36366904]",St 2196,,secondary,"['50', '100']",False,False,300.854,"LINESTRING (11.6466568 50.3626032, 11.6466216 50.3628631, 11.6465298 50.3634369, 11.6464773 50.3637007, 11.6464342 50.3638938, 11.6463888 50.3641675, 11.6463411 50.3643838, 11.646143 50.3652126, 11.6461204 50.3652497, 11.6460913 50.3652796)",2,yes,
956076344,St 2196,Jean-Paul-Straße,secondary,50,False,False,4.662,"LINESTRING (11.6474544 50.3655749, 11.6474105 50.3655437)",,,
"[842525898, 26124157]",,Am Bahnhof,residential,,False,False,184.459,"LINESTRING (11.6474544 50.3655749, 11.6479575 50.3653738, 11.6480142 50.3653303, 11.648033 50.3652836, 11.6480248 50.3651805, 11.6480316 50.3651451, 11.6480491 50.3651095, 11.6480799 50.3650861, 11.6481289 50.3650621, 11.6488337 50.3648326, 11.6493819 50.3645921)",,,
842525899,St 2196,Jean-Paul-Straße,secondary,50,False,True,62.897,"LINESTRING (11.6474544 50.3655749, 11.6474897 50.3656091, 11.6476925 50.3659532, 11.6477315 50.3661083)",,,
26125061,,Heinrich-Mörtel-Straße,residential,30,False,True,35.767,"LINESTRING (11.639997 50.3674132, 11.6396183 50.3672008)",,,
