osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
276036164,B 192,Brüeler Straße,primary,50,False,True,24.448,"LINESTRING (11.711324 53.7996758, 11.7111942 53.7997254, 11.7111422 53.7997452, 11.7110114 53.7997952)",,
153966936,,Fischerstraße,residential,,False,True,16.983,"LINESTRING (11.7032146 53.8002587, 11.7032095 53.8004114)",,
"[26146434, 81429242]",B 192,Am Mühlentor,primary,50,False,False,52.330000000000005,"LINESTRING (11.7032146 53.8002587, 11.7030258 53.8001557, 11.7028954 53.800019, 11.7028251 53.7999642, 11.7027006 53.799907)",,
26146434,B 192,Am Mühlentor,primary,50,False,True,68.14699999999999,"LINESTRING (11.7032146 53.8002587, 11.7034823 53.8003324, 11.7036836 53.800376, 11.7040589 53.8004329, 11.704197 53.800448)",,
30386355,,August-Cords-Park,living_street,,False,False,41.889,"LINESTRING (11.699096 53.8010836, 11.699158 53.801096, 11.6997108 53.8011837)",,
53353149,B 192,Wismarsche Straße,primary,50,False,True,12.996,"LINESTRING (11.699096 53.8010836, 11.6991482 53.800991, 11.699159 53.8009728)",2,
276036179,B 192,Wismarsche Straße,primary,50,False,False,156.249,"LINESTRING (11.699096 53.8010836, 11.6990729 53.8011372, 11.6983542 53.8024186)",2,
24786661,,Feldweg,residential,,False,False,145.132,"LINESTRING (11.6969793 53.8011653, 11.6970894 53.8011335, 11.6978429 53.8010758, 11.6988019 53.8010024, 11.699159 53.8009728)",,
25316436,,Friedensstraße,residential,50,False,True,95.23299999999998,"LINESTRING (11.7054696 53.8019247, 11.7050019 53.8017955, 11.7044969 53.8017461, 11.7043739 53.8017391, 11.7043513 53.8017364, 11.7041195 53.801718, 11.7040781 53.8017168)",,
184711547,,Friedensstraße,residential,,False,False,73.305,"LINESTRING (11.7054696 53.8019247, 11.7059088 53.8020375, 11.7063555 53.8021018, 11.7063965 53.8020955, 11.7065294 53.8020808)",,
276036168,,Friedensstraße,residential,50,False,False,61.488,"LINESTRING (11.7054696 53.8019247, 11.7057625 53.8020704, 11.705941 53.8021968, 11.7060418 53.8023477)",,
