osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,ref,maxspeed,tunnel,bridge,access
"[27622307, 27782787]",residential,,False,False,134.349,"LINESTRING (12.7611834 48.4013049, 12.7616273 48.4013052, 12.7619219 48.4013009, 12.7619985 48.4012677, 12.7620433 48.4012216, 12.7620709 48.4011318, 12.762116 48.40108, 12.7621749 48.4010443, 12.7621969 48.4010151, 12.762268 48.4008126, 12.7622759 48.4007513, 12.7622848 48.4006919, 12.7623208 48.4006649)","['Rathausplatz', 'Oskar-Großer-Straße']",,,30,,,
27503625,tertiary,roundabout,True,False,10.265,"LINESTRING (12.7602492 48.4039341, 12.7602538 48.4039523, 12.7602489 48.4039705, 12.7602348 48.4039864, 12.7602135 48.4039982, 12.7601873 48.4040045)",Carcassonner Platz,,,,,,
27576661,tertiary,,False,True,33.226,"LINESTRING (12.7602492 48.4039341, 12.7603526 48.4039193, 12.7606265 48.4038665, 12.7606819 48.4038528)",Carcassonner Platz,,,,,,
4254429,tertiary,,False,False,75.074,"LINESTRING (12.7601873 48.4040045, 12.7602745 48.404155, 12.7605195 48.4044941, 12.7605504 48.4045475, 12.7605584 48.4045858, 12.7605531 48.4046276)",Straubinger Straße,,PAN 32,50,,,
27503625,tertiary,roundabout,True,False,12.322,"LINESTRING (12.7601873 48.4040045, 12.7601595 48.4040044, 12.7601334 48.403998, 12.7601121 48.4039861, 12.7600983 48.4039701, 12.7600935 48.4039519, 12.7600984 48.4039337)",Carcassonner Platz,,,,,,
22720215,tertiary,,False,False,4.921,"LINESTRING (12.7600984 48.4039337, 12.7600394 48.4039131)",Landshuter Straße,,,,,,
27503625,tertiary,roundabout,True,False,14.419999999999998,"LINESTRING (12.7600984 48.4039337, 12.760109 48.4039206, 12.7601246 48.4039099, 12.7601441 48.4039026, 12.7601658 48.4038991, 12.7601882 48.4038997, 12.7602142 48.4039061, 12.7602354 48.4039181, 12.7602492 48.4039341)",Carcassonner Platz,,,,,,
27566116,residential,,False,True,60.815,"LINESTRING (12.765312 48.4043156, 12.7652725 48.4044238, 12.7652626 48.4045178, 12.7652906 48.4046512, 12.7653466 48.404743, 12.7654042 48.4048436)",Schießstättgasse,,,,,,
412764414,tertiary,,False,False,49.772000000000006,"LINESTRING (12.765312 48.4043156, 12.7656869 48.4044263, 12.7659295 48.4044953)",Pfarrkirchener Straße,,,,,,
412764414,tertiary,,False,True,69.38,"LINESTRING (12.765312 48.4043156, 12.7651966 48.404285, 12.7644391 48.4040843)",Pfarrkirchener Straße,,,,,,
130274520,residential,,False,True,6.4,"LINESTRING (12.76645 48.4061378, 12.76647 48.4061938)",Mitterweg,,,30,,,
130274520,residential,,False,False,164.709,"LINESTRING (12.76645 48.4061378, 12.7663935 48.4059899, 12.766347 48.4058527, 12.7663001 48.4056667, 12.7662878 48.4055827, 12.7662876 48.4054749, 12.766307 48.4053474, 12.7663655 48.4051718, 12.766463 48.4049925, 12.7666802 48.4047196)",Mitterweg,,,30,,,
27566116,residential,,False,False,60.815000000000005,"LINESTRING (12.7654042 48.4048436, 12.7653466 48.404743, 12.7652906 48.4046512, 12.7652626 48.4045178, 12.7652725 48.4044238, 12.765312 48.4043156)",Schießstättgasse,,,,,,
27566116,residential,,False,True,22.680999999999997,"LINESTRING (12.7654042 48.4048436, 12.7654783 48.4049026, 12.7655638 48.4049223, 12.7656497 48.4049576)",Schießstättgasse,,,,,,
28050544,residential,,False,True,89.977,"LINESTRING (12.7654042 48.4048436, 12.7653799 48.4049219, 12.7653614 48.4049813, 12.7653449 48.4050862, 12.7653087 48.4051748, 12.7652593 48.4052305, 12.764837 48.4055251)",Schießstättgasse,,,30,,,
421483805,tertiary,,False,False,32.573,"LINESTRING (12.7634222 48.4038683, 12.7638498 48.4039406)",Pfarrkirchener Straße,,,,,,
421483805,tertiary,,False,True,63.951,"LINESTRING (12.7634222 48.4038683, 12.763069 48.4038291, 12.762892 48.4038061, 12.7627309 48.4037862, 12.7625715 48.4037606)",Pfarrkirchener Straße,,,,,,
28598531,tertiary,,False,True,26.516,"LINESTRING (12.7628774 48.4025587, 12.762908 48.4023211)",Stadtplatz,,,,,,
28598531,tertiary,,False,False,137.498,"LINESTRING (12.7628774 48.4025587, 12.7628382 48.4027197, 12.7625819 48.4032313, 12.7623876 48.4037498)",Stadtplatz,,,,,,
191153181,residential,,False,False,3.877,"LINESTRING (12.7638635 48.4027831, 12.7639035 48.4028057)",Judengasse,,,,,,
27583122,residential,,False,False,17.595,"LINESTRING (12.7638635 48.4027831, 12.7639109 48.4027473, 12.7639621 48.4027108, 12.7640291 48.4026695)",Birkenallee,,,,,,
27583375,residential,,True,False,78.865,"LINESTRING (12.7638635 48.4027831, 12.7637212 48.402713, 12.7635257 48.4026464, 12.7632105 48.4025678, 12.763038 48.4025533, 12.7628774 48.4025587)",Judengasse,,,,,,
27583122,residential,,False,True,119.366,"LINESTRING (12.7654678 48.4021848, 12.7652028 48.4022496, 12.7650409 48.4022947, 12.7646475 48.4024404, 12.7641183 48.4026306, 12.7640291 48.4026695)",Birkenallee,,,,,,
411456954,tertiary,,False,True,77.961,"LINESTRING (12.7609849 48.3999773, 12.7599334 48.3999125)",Lauterbachstraße,2,,,,,
27282478,residential,,False,True,154.284,"LINESTRING (12.7609849 48.3999773, 12.7609768 48.4002489, 12.7609876 48.4004973, 12.761005 48.4005311, 12.7610345 48.4005623, 12.7610761 48.4005872, 12.7611512 48.4006317, 12.7611887 48.4006584, 12.7612115 48.4006834, 12.761233 48.4007475, 12.7612317 48.4008205, 12.7612169 48.4010386, 12.7612024 48.4012141, 12.7612002 48.4012633, 12.7611834 48.4013049)",Pater-Viktrizius-Weiß-Straße,,,30,,,
"[1207844097, 411456954]",tertiary,,False,False,154.98600000000002,"LINESTRING (12.7609849 48.3999773, 12.7617206 48.4000132, 12.761969 48.4000253, 12.7626382 48.4000579, 12.7629292 48.4000835, 12.7630759 48.4000968)",Lauterbachstraße,2,,,,,
27622503,tertiary,,False,True,41.504000000000005,"LINESTRING (12.7624803 48.4054671, 12.7624588 48.4054565, 12.762438 48.4054485, 12.7623609 48.4054249, 12.7620672 48.4053416, 12.761974 48.4053065)",Bergstraße,,,,,,
"[129911348, 27622518]",tertiary,,False,False,161.75,"LINESTRING (12.7624803 48.4054671, 12.7625031 48.4054974, 12.7625192 48.4055348, 12.7625257 48.4056439, 12.7625326 48.4056892, 12.7625487 48.4057204, 12.7625775 48.4057498, 12.7626486 48.4058197, 12.7627689 48.4059366, 12.7627907 48.405963, 12.7628196 48.4060022, 12.7628424 48.4060574, 12.7628638 48.4061482, 12.7628786 48.4062479, 12.7628866 48.4063583, 12.7628985 48.4065387, 12.7629027 48.4068577)","['Franziskanerplatz', 'Schönauer Straße']",,,50,,,
27670725,residential,,False,False,129.63899999999998,"LINESTRING (12.7624803 48.4054671, 12.7625621 48.4054021, 12.7628155 48.4052641, 12.7628746 48.405241, 12.7629725 48.4052196, 12.763061 48.4052125, 12.7631803 48.4052045, 12.7632568 48.4051911, 12.763352 48.4051591, 12.7635599 48.4050709, 12.7637235 48.4049891, 12.7638497 48.4049204, 12.7639294 48.4048612)",Klosterstraße,,,50,,,
191153181,residential,,False,True,3.877,"LINESTRING (12.7639035 48.4028057, 12.7638635 48.4027831)",Judengasse,,,,,,
27670730,residential,,False,True,72.112,"LINESTRING (12.7639035 48.4028057, 12.7640532 48.4029103, 12.764176 48.4029924, 12.7642402 48.4030474, 12.7642737 48.403098, 12.7642839 48.4031319, 12.7642876 48.4031739, 12.7642867 48.403219, 12.7642597 48.4033598)",Feuerhausgasse,,,,,,
191153182,residential,,True,False,123.49199999999999,"LINESTRING (12.7639035 48.4028057, 12.7638402 48.4029774, 12.7636375 48.4033496, 12.7634222 48.4038683)",Judengasse,,,,,,
421483804,residential,,False,False,72.191,"LINESTRING (12.7641382 48.404004, 12.7642597 48.4033598)",Feuerhausgasse,,,,,,
421483805,tertiary,,False,True,22.426,"LINESTRING (12.7641382 48.404004, 12.7638498 48.4039406)",Pfarrkirchener Straße,,,,,,
412764414,tertiary,,False,False,23.941,"LINESTRING (12.7641382 48.404004, 12.7641959 48.4040202, 12.7644391 48.4040843)",Pfarrkirchener Straße,,,,,,
27670725,residential,,False,False,94.779,"LINESTRING (12.7639294 48.4048612, 12.7639958 48.4048054, 12.7641053 48.4046827, 12.7642626 48.4044377, 12.7644391 48.4040843)",Klosterstraße,,,50,,,
27670725,residential,,False,True,129.639,"LINESTRING (12.7639294 48.4048612, 12.7638497 48.4049204, 12.7637235 48.4049891, 12.7635599 48.4050709, 12.763352 48.4051591, 12.7632568 48.4051911, 12.7631803 48.4052045, 12.763061 48.4052125, 12.7629725 48.4052196, 12.7628746 48.405241, 12.7628155 48.4052641, 12.7625621 48.4054021, 12.7624803 48.4054671)",Klosterstraße,,,50,,,
28050542,residential,,False,False,59.82899999999999,"LINESTRING (12.7639294 48.4048612, 12.7641947 48.4050409, 12.7642485 48.4051049, 12.7642699 48.40516, 12.7642699 48.4052009, 12.7642533 48.4052413, 12.7642141 48.40531)",Schießstättgasse,,,30,,,
421483804,residential,,False,True,72.191,"LINESTRING (12.7642597 48.4033598, 12.7641382 48.404004)",Feuerhausgasse,,,,,,
27670730,residential,,False,False,72.11200000000001,"LINESTRING (12.7642597 48.4033598, 12.7642867 48.403219, 12.7642876 48.4031739, 12.7642839 48.4031319, 12.7642737 48.403098, 12.7642402 48.4030474, 12.764176 48.4029924, 12.7640532 48.4029103, 12.7639035 48.4028057)",Feuerhausgasse,,,,,,
27909100,residential,,False,True,120.50599999999999,"LINESTRING (12.7642597 48.4033598, 12.7647965 48.403398, 12.7650839 48.4034185, 12.7654163 48.403442, 12.7655189 48.4034403, 12.7655852 48.4034317, 12.7656215 48.4034147, 12.7656709 48.4033916, 12.7658041 48.4032978)",Schulstraße,,,,,,
27706355,residential,,False,False,61.307,"LINESTRING (12.7635532 48.4044553, 12.7636757 48.4042624, 12.763786 48.4040687, 12.7638498 48.4039406)",Bezirksamtsgasse,1,,,,,
421483805,tertiary,,False,False,22.426,"LINESTRING (12.7638498 48.4039406, 12.7641382 48.404004)",Pfarrkirchener Straße,,,,,,
421483805,tertiary,,False,True,32.573,"LINESTRING (12.7638498 48.4039406, 12.7634222 48.4038683)",Pfarrkirchener Straße,,,,,,
27706355,residential,,False,True,61.306999999999995,"LINESTRING (12.7638498 48.4039406, 12.763786 48.4040687, 12.7636757 48.4042624, 12.7635532 48.4044553)",Bezirksamtsgasse,1,,,,,
410857536,tertiary,,False,True,13.628,"LINESTRING (12.7625715 48.4037606, 12.7623876 48.4037498)",Stadtplatz,,,,,,
27706177,residential,,False,True,59.291999999999994,"LINESTRING (12.7625715 48.4037606, 12.7625678 48.4038608, 12.7626065 48.4041965, 12.7626092 48.4042928)",Christophgasse,,,,,,
421483805,tertiary,,False,False,63.95099999999999,"LINESTRING (12.7625715 48.4037606, 12.7627309 48.4037862, 12.762892 48.4038061, 12.763069 48.4038291, 12.7634222 48.4038683)",Pfarrkirchener Straße,,,,,,
"[27705473, 27733877]",residential,,False,False,83.32400000000001,"LINESTRING (12.7617043 48.4043367, 12.7615502 48.4043582, 12.7615053 48.4043544, 12.7614745 48.4043413, 12.761441 48.4043174, 12.7613896 48.4042764, 12.7612562 48.4041449, 12.7612352 48.404107, 12.7612369 48.4040899, 12.7612909 48.4040509, 12.7614798 48.4038516)","['Fischbrunnenplatz', 'Hafnergasse']",,,,,,
"[27684424, 388932904, 27576661]",tertiary,,False,False,62.49399999999999,"LINESTRING (12.7614798 48.4038516, 12.7614004 48.4038363, 12.7611928 48.4037778, 12.7611172 48.4037694, 12.7610514 48.4037656, 12.7609956 48.4037689, 12.7609373 48.4037766, 12.7608905 48.4037884, 12.7608478 48.4038015, 12.7607584 48.4038314, 12.7606819 48.4038528)","['Carcassonner Platz', 'Fischbrunnenplatz']",,,,building_passage,,
27684424,tertiary,,False,True,18.21,"LINESTRING (12.7614798 48.4038516, 12.761603 48.4038607, 12.7617257 48.4038592)",Fischbrunnenplatz,,,,,,
"[27705473, 27733877]",residential,,False,True,83.32399999999998,"LINESTRING (12.7614798 48.4038516, 12.7612909 48.4040509, 12.7612369 48.4040899, 12.7612352 48.404107, 12.7612562 48.4041449, 12.7613896 48.4042764, 12.761441 48.4043174, 12.7614745 48.4043413, 12.7615053 48.4043544, 12.7615502 48.4043582, 12.7617043 48.4043367)","['Fischbrunnenplatz', 'Hafnergasse']",,,,,,
27706153,residential,,False,False,53.661,"LINESTRING (12.7621051 48.4042707, 12.7620783 48.4042405, 12.7619017 48.4040403, 12.7617257 48.4038592)",Kirchgasse,,,,,,
27684424,tertiary,,False,False,18.21,"LINESTRING (12.7617257 48.4038592, 12.761603 48.4038607, 12.7614798 48.4038516)",Fischbrunnenplatz,,,,,,
"[27684424, 29152545]",tertiary,,False,"[False, True]",50.464999999999996,"LINESTRING (12.7617257 48.4038592, 12.762147 48.4038027, 12.762199 48.4037952, 12.7623876 48.4037498)","['Stadtplatz', 'Fischbrunnenplatz']",,,,,,
27706153,residential,,False,True,53.661,"LINESTRING (12.7617257 48.4038592, 12.7619017 48.4040403, 12.7620783 48.4042405, 12.7621051 48.4042707)",Kirchgasse,,,,,,
27670725,residential,,False,True,94.779,"LINESTRING (12.7644391 48.4040843, 12.7642626 48.4044377, 12.7641053 48.4046827, 12.7639958 48.4048054, 12.7639294 48.4048612)",Klosterstraße,,,50,,,
412764414,tertiary,,False,False,69.38,"LINESTRING (12.7644391 48.4040843, 12.7651966 48.404285, 12.765312 48.4043156)",Pfarrkirchener Straße,,,,,,
412764414,tertiary,,False,True,23.941,"LINESTRING (12.7644391 48.4040843, 12.7641959 48.4040202, 12.7641382 48.404004)",Pfarrkirchener Straße,,,,,,
409786873,residential,,False,False,77.08,"LINESTRING (12.7641692 48.4007973, 12.763484 48.4007179, 12.7631419 48.4006736)",Öttinger Straße,,,,,,
27622253,tertiary,,False,False,15.022,"LINESTRING (12.7631419 48.4006736, 12.7631098 48.400807)",Öttinger Straße,,,,,,
409786873,residential,,False,True,77.08,"LINESTRING (12.7631419 48.4006736, 12.763484 48.4007179, 12.7641692 48.4007973)",Öttinger Straße,,,,,,
"[1207844096, 409786876]",tertiary,,False,True,52.176,"LINESTRING (12.7631419 48.4006736, 12.7631459 48.4006462, 12.7631896 48.4003457, 12.7632091 48.4002065)",Öttinger Straße,,,,,,
"[27282482, 28465115]",residential,,False,True,98.98299999999999,"LINESTRING (12.7617419 48.4019409, 12.7617788 48.4018213, 12.7617748 48.4018017, 12.7615271 48.4017572, 12.7614328 48.4017402, 12.7613229 48.4017215, 12.7611297 48.4016922, 12.7610788 48.4016815, 12.7610627 48.4016548, 12.7610211 48.4014144)","['Rathausplatz', 'Pater-Viktrizius-Weiß-Straße']",,,30,,,
27622253,tertiary,,False,True,15.022,"LINESTRING (12.7631098 48.400807, 12.7631419 48.4006736)",Öttinger Straße,,,,,,
27622253,tertiary,,False,False,113.359,"LINESTRING (12.7631098 48.400807, 12.7629797 48.4013571, 12.7629624 48.4015561, 12.7629864 48.4018189)",Öttinger Straße,,,,,,
27782787,residential,,False,True,61.19800000000001,"LINESTRING (12.7631098 48.400807, 12.7628469 48.4007788, 12.7624134 48.4006654, 12.7623621 48.4006559, 12.7623208 48.4006649)",Oskar-Großer-Straße,,,,,,
27782787,residential,,False,False,61.19799999999999,"LINESTRING (12.7623208 48.4006649, 12.7623621 48.4006559, 12.7624134 48.4006654, 12.7628469 48.4007788, 12.7631098 48.400807)",Oskar-Großer-Straße,,,,,,
"[27782787, 27622307]",residential,,False,True,134.349,"LINESTRING (12.7623208 48.4006649, 12.7622848 48.4006919, 12.7622759 48.4007513, 12.762268 48.4008126, 12.7621969 48.4010151, 12.7621749 48.4010443, 12.762116 48.40108, 12.7620709 48.4011318, 12.7620433 48.4012216, 12.7619985 48.4012677, 12.7619219 48.4013009, 12.7616273 48.4013052, 12.7611834 48.4013049)","['Rathausplatz', 'Oskar-Großer-Straße']",,,30,,,
28070557,residential,,False,True,71.311,"LINESTRING (12.7623208 48.4006649, 12.7622471 48.4006163, 12.7621411 48.4005832, 12.7621022 48.4005608, 12.7620911 48.4005007, 12.7620661 48.4004686, 12.7620026 48.4004311, 12.7619835 48.4004225, 12.761939 48.4004027, 12.7618721 48.4003744, 12.7617478 48.4003375, 12.7615989 48.4002821)",Oskar-Großer-Straße,,,,,,
27783122,residential,,False,False,127.974,"LINESTRING (12.7602797 48.4056779, 12.7603714 48.4059344, 12.7603726 48.4059773, 12.7603474 48.4060068, 12.7602999 48.4060296, 12.7600788 48.4060693, 12.759625 48.4061509, 12.7594631 48.406178, 12.7592069 48.4062765)",Gottesackergasse,,,,,,
27783233,residential,,False,False,104.851,"LINESTRING (12.7602797 48.4056779, 12.7600388 48.4057105, 12.7592911 48.4058366, 12.7589186 48.4059389)",Gottesackergasse,,,,,,
27783233,residential,,False,True,152.05700000000002,"LINESTRING (12.7602797 48.4056779, 12.761117 48.4056415, 12.7613582 48.4056361, 12.7614276 48.4056262, 12.7615699 48.405606, 12.7617764 48.4056119, 12.7618609 48.4056075, 12.7619049 48.4054191, 12.7619203 48.4053764, 12.7619371 48.4053554, 12.761974 48.4053065)",Gottesackergasse,,,,,,
27783120,residential,,False,True,43.152,"LINESTRING (12.7589186 48.4059389, 12.7592069 48.4062765)",Gottesackergasse,,,,,,
27783233,residential,,False,False,43.31099999999999,"LINESTRING (12.7589186 48.4059389, 12.7587147 48.4060021, 12.7586675 48.406012, 12.7586203 48.4060125, 12.7585933 48.4060098, 12.7585723 48.4060078, 12.7585266 48.4059859, 12.7585015 48.4059698, 12.7584293 48.4059019)",Gottesackergasse,,,,,,
27783233,residential,,False,True,104.851,"LINESTRING (12.7589186 48.4059389, 12.7592911 48.4058366, 12.7600388 48.4057105, 12.7602797 48.4056779)",Gottesackergasse,,,,,,
4254429,tertiary,,False,False,90.59200000000001,"LINESTRING (12.7584293 48.4059019, 12.7584041 48.405917, 12.7583793 48.4059315, 12.7582583 48.4060022, 12.7579486 48.406191, 12.7578327 48.4062734, 12.7575729 48.4064829)",Straubinger Straße,,PAN 32,50,,,
4254429,tertiary,,False,True,69.85,"LINESTRING (12.7584293 48.4059019, 12.7589713 48.4055793, 12.7591412 48.4054883)",Straubinger Straße,,PAN 32,50,,,
27783233,residential,,False,True,43.311,"LINESTRING (12.7584293 48.4059019, 12.7585015 48.4059698, 12.7585266 48.4059859, 12.7585723 48.4060078, 12.7585933 48.4060098, 12.7586203 48.4060125, 12.7586675 48.406012, 12.7587147 48.4060021, 12.7589186 48.4059389)",Gottesackergasse,,,,,,
27783120,residential,,False,False,82.584,"LINESTRING (12.7597121 48.4069389, 12.7594511 48.4065762, 12.7592069 48.4062765)",Gottesackergasse,,,,,,
27783120,residential,,False,False,43.152,"LINESTRING (12.7592069 48.4062765, 12.7589186 48.4059389)",Gottesackergasse,,,,,,
27783120,residential,,False,True,82.584,"LINESTRING (12.7592069 48.4062765, 12.7594511 48.4065762, 12.7597121 48.4069389)",Gottesackergasse,,,,,,
27783122,residential,,False,True,127.97399999999999,"LINESTRING (12.7592069 48.4062765, 12.7594631 48.406178, 12.759625 48.4061509, 12.7600788 48.4060693, 12.7602999 48.4060296, 12.7603474 48.4060068, 12.7603726 48.4059773, 12.7603714 48.4059344, 12.7602797 48.4056779)",Gottesackergasse,,,,,,
27622503,tertiary,,False,False,3.087,"LINESTRING (12.7619438 48.4052873, 12.761974 48.4053065)",Bergstraße,,,,,,
27622503,tertiary,,False,True,40.072,"LINESTRING (12.7619438 48.4052873, 12.7617923 48.4052054, 12.7616246 48.4051013, 12.7615468 48.4050425)",Bergstraße,,,,,,
"[27783284, 27783245]",residential,,False,True,69.43299999999999,"LINESTRING (12.7619438 48.4052873, 12.7620867 48.4049286, 12.7618667 48.4048949, 12.7617218 48.4048567)","['Grabenweg', 'Bergstraße']",,,,,,
27783284,residential,,False,False,11.915,"LINESTRING (12.7615788 48.404807, 12.7617218 48.4048567)",Grabenweg,,,,,,
27622503,tertiary,,False,False,40.072,"LINESTRING (12.7615468 48.4050425, 12.7616246 48.4051013, 12.7617923 48.4052054, 12.7619438 48.4052873)",Bergstraße,,,,,,
27622503,tertiary,,False,True,86.854,"LINESTRING (12.7615468 48.4050425, 12.7614382 48.4049784, 12.7613001 48.4049152, 12.7608987 48.4047612, 12.7605531 48.4046276)",Bergstraße,,,,,,
27783166,residential,,False,False,24.397,"LINESTRING (12.7615468 48.4050425, 12.7616712 48.4049202, 12.7617218 48.4048567)",Bergstraße,,,,,,
27783284,residential,,False,True,11.915,"LINESTRING (12.7617218 48.4048567, 12.7615788 48.404807)",Grabenweg,,,,,,
27783166,residential,,False,True,24.397,"LINESTRING (12.7617218 48.4048567, 12.7616712 48.4049202, 12.7615468 48.4050425)",Bergstraße,,,,,,
"[27783284, 27783245]",residential,,False,False,69.43299999999999,"LINESTRING (12.7617218 48.4048567, 12.7618667 48.4048949, 12.7620867 48.4049286, 12.7619438 48.4052873)","['Grabenweg', 'Bergstraße']",,,,,,
"[28598531, 28318635, 27622253]",tertiary,,False,False,56.144999999999996,"LINESTRING (12.7629864 48.4018189, 12.7629476 48.4020409, 12.7629292 48.4021742, 12.762911 48.4023032, 12.762908 48.4023211)","['Stadtplatz', 'Öttinger Straße']",,,,,yes,
27622253,tertiary,,False,True,113.35900000000001,"LINESTRING (12.7629864 48.4018189, 12.7629624 48.4015561, 12.7629797 48.4013571, 12.7631098 48.400807)",Öttinger Straße,,,,,,
27783485,residential,,False,True,75.39999999999999,"LINESTRING (12.7629864 48.4018189, 12.7632866 48.4018322, 12.7634425 48.4018398, 12.763718 48.4018274, 12.7638274 48.4016505)",Öttinger Straße,,,,,,
4254429,tertiary,,False,False,69.85,"LINESTRING (12.7591412 48.4054883, 12.7589713 48.4055793, 12.7584293 48.4059019)",Straubinger Straße,,PAN 32,50,,,
4254429,tertiary,,False,True,113.817,"LINESTRING (12.7591412 48.4054883, 12.7595465 48.4053013, 12.7596572 48.4052553, 12.7598023 48.4051819, 12.7598718 48.4051413, 12.7599214 48.4051039, 12.7600927 48.4049651, 12.7602956 48.4048208)",Straubinger Straße,,PAN 32,50,,,
27787253,residential,,False,False,65.843,"LINESTRING (12.7591412 48.4054883, 12.7590683 48.4054232, 12.758659 48.4049904)",Hans- Holland- Gasse,,,,,,
22720215,tertiary,,False,True,4.921,"LINESTRING (12.7600394 48.4039131, 12.7600984 48.4039337)",Landshuter Straße,,,,,,
"[28318362, 28318363, 22720215]",tertiary,,False,False,42.922000000000004,"LINESTRING (12.7600394 48.4039131, 12.7598518 48.4038457, 12.7596525 48.4037618, 12.7595415 48.4037142)",Landshuter Straße,,,,,yes,
27787256,residential,,False,True,28.039,"LINESTRING (12.7600394 48.4039131, 12.7599735 48.4039655, 12.7597436 48.4040681)",Mertseestraße,,,,,,destination
