osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,width,junction,access
24267681,Von-Hirschberg-Straße,residential,,False,False,218.954,"LINESTRING (11.0569393 49.7151446, 11.0566008 49.715676, 11.0563671 49.7160209, 11.0562099 49.716304, 11.0561743 49.716432, 11.0560958 49.7167303, 11.056067 49.7170141)",,,,,
25162743,,residential,30,False,False,84.569,"LINESTRING (11.063664 49.7228392, 11.0626664 49.7224361)",,,,,
58432703,Kanalstraße,residential,30,False,False,92.163,"LINESTRING (11.063664 49.7228392, 11.0643379 49.7221341)",,,,,
24396659,Kasernstraße,residential,30,False,False,76.201,"LINESTRING (11.0643379 49.7221341, 11.0634751 49.721736)",,,,,
58432703,Kanalstraße,residential,30,False,False,109.159,"LINESTRING (11.0643379 49.7221341, 11.0651389 49.7213001)",,,,,
58432703,Kanalstraße,residential,30,False,True,92.163,"LINESTRING (11.0643379 49.7221341, 11.063664 49.7228392)",,,,,
25162743,,residential,30,False,True,84.569,"LINESTRING (11.0626664 49.7224361, 11.063664 49.7228392)",,,,,
313848981,Birkenfelderstraße,residential,30,False,True,97.159,"LINESTRING (11.0626664 49.7224361, 11.0634751 49.721736)",,,,,
24396659,Kasernstraße,residential,30,False,False,67.362,"LINESTRING (11.0634751 49.721736, 11.0627696 49.7213373)",,,,,
24396659,Kasernstraße,residential,30,False,True,76.201,"LINESTRING (11.0634751 49.721736, 11.0643379 49.7221341)",,,,,
313848981,Birkenfelderstraße,residential,30,False,False,97.159,"LINESTRING (11.0634751 49.721736, 11.0626664 49.7224361)",,,,,
313848981,Birkenfelderstraße,residential,30,False,True,117.032,"LINESTRING (11.0634751 49.721736, 11.0644379 49.7208873)",,,,,
24396659,Kasernstraße,residential,30,False,True,67.362,"LINESTRING (11.0627696 49.7213373, 11.0634751 49.721736)",,,,,
25033448,Egloffsteinstraße,residential,30,False,False,65.258,"LINESTRING (11.0627696 49.7213373, 11.0621647 49.7217749)",,,,,
25033448,Egloffsteinstraße,residential,30,False,True,117.773,"LINESTRING (11.0627696 49.7213373, 11.0638528 49.7205427)",,,,,
43776923,Kasernstraße,living_street,,False,True,115.719,"LINESTRING (11.0627696 49.7213373, 11.061827 49.7207981, 11.0615284 49.7206787)",,,,,
43926209,Bamberger Straße,living_street,,False,False,67.09,"LINESTRING (11.0600996 49.72144, 11.0599539 49.7214556, 11.0596477 49.7214663, 11.0591694 49.7214822)",,,,,
82791373,Wiesentstraße,living_street,,False,False,15.995,"LINESTRING (11.0591607 49.721186, 11.0590175 49.7212961)",,,,,
"[25038376, 82791375]",Waisenhausstraße,living_street,,False,False,119.326,"LINESTRING (11.0591607 49.721186, 11.0599533 49.7212676, 11.0603866 49.7212843, 11.0605252 49.7212769, 11.0605748 49.721192, 11.0606055 49.7211012)",,,,,destination
43776921,Lohmühlgäßchen,living_street,,False,True,72.64299999999999,"LINESTRING (11.0621805 49.7194364, 11.0620621 49.7194961, 11.0616657 49.7196695, 11.0616214 49.719687, 11.0615209 49.7197267, 11.0614591 49.7197629, 11.0614209 49.7197852, 11.0613581 49.7198142)",,,,,destination
"[43931320, 24396665]","['Fuchsenstraße', 'Marktplatz']",living_street,,False,True,54.62,"LINESTRING (11.0621805 49.7194364, 11.0619689 49.7193646, 11.0617648 49.7193349, 11.0614821 49.7192502)",yes,,,,
43931321,Fuchsenstraße,living_street,,False,False,106.85,"LINESTRING (11.0621805 49.7194364, 11.0622997 49.7194636, 11.0624378 49.7194944, 11.063587 49.719747)",,,,,
"[25205916, 43931318]",Vogelstraße,living_street,,True,False,58.361,"LINESTRING (11.0615856 49.7188267, 11.0617764 49.7187907, 11.062158 49.7187948, 11.0623812 49.7187554)",yes,,,,
36948172,Marktplatz,living_street,,False,False,56.855999999999995,"LINESTRING (11.0615856 49.7188267, 11.0616105 49.7188839, 11.0617254 49.7191206, 11.0614821 49.7192502)",,,,,
36948172,Marktplatz,living_street,,False,True,47.89,"LINESTRING (11.0615856 49.7188267, 11.0613436 49.718471, 11.0613176 49.7184324)",,,,,
43931319,Vogelstraße,living_street,,True,False,125.21099999999998,"LINESTRING (11.0623812 49.7187554, 11.0626681 49.7187531, 11.0631218 49.7188184, 11.0634189 49.7188353, 11.0641085 49.7188699)",,,,,
19627427,Wiesentstraße,residential,,False,True,33.462,"LINESTRING (11.0646145 49.7188829, 11.0649588 49.7186804)",,,,,
19627427,Wiesentstraße,residential,,False,False,121.812,"LINESTRING (11.0646145 49.7188829, 11.0644206 49.7190057, 11.0638281 49.7194679, 11.063587 49.719747)",,,,,
1095593939,Vogelstraße,living_street,,False,True,36.416,"LINESTRING (11.0646145 49.7188829, 11.0642568 49.7188773, 11.0641085 49.7188699)",,,,,
24396668,Klosterstraße,residential,,False,False,32.645,"LINESTRING (11.0623158 49.7181766, 11.0623266 49.7184701)",,,,,
43931317,Klosterstraße,residential,30,False,False,163.46,"LINESTRING (11.0623158 49.7181766, 11.0625818 49.7181602, 11.0643687 49.7181725, 11.0645881 49.7181757)",,,,,
"[36949092, 464937698, 43931316, 43931317]",Klosterstraße,residential,30,False,"[False, True]",72.4,"LINESTRING (11.0623158 49.7181766, 11.0619646 49.7182049, 11.0617521 49.718251, 11.0615566 49.7182941, 11.0613577 49.7183585)",yes,,,,
24396669,Seltsamplatz,living_street,,False,False,42.752,"LINESTRING (11.0657187 49.7207839, 11.0651475 49.7206769)",,,,,
52994282,Seltsamplatz,living_street,,False,True,9.055,"LINESTRING (11.0657187 49.7207839, 11.0658344 49.7208161)",,,,,
24396669,Seltsamplatz,living_street,,False,True,72.051,"LINESTRING (11.0657187 49.7207839, 11.0653265 49.7212371, 11.0652294 49.7213494)",,,,,
24396669,Seltsamplatz,living_street,,False,False,20.543,"LINESTRING (11.0651475 49.7206769, 11.0648781 49.7206153)",,,,,
24396669,Seltsamplatz,living_street,,False,True,42.752,"LINESTRING (11.0651475 49.7206769, 11.0657187 49.7207839)",,,,,
24396670,Seltsamplatz,living_street,,False,True,59.293000000000006,"LINESTRING (11.0651475 49.7206769, 11.0650221 49.7210451, 11.0649632 49.7211966)",,,,,
24396669,Seltsamplatz,living_street,,False,True,20.543,"LINESTRING (11.0648781 49.7206153, 11.0651475 49.7206769)",,,,,
313848981,Birkenfelderstraße,residential,30,False,False,43.775,"LINESTRING (11.0648781 49.7206153, 11.0644379 49.7208873)",,,,,
313848981,Birkenfelderstraße,residential,30,False,True,105.03399999999999,"LINESTRING (11.0648781 49.7206153, 11.0653526 49.7203314, 11.0659369 49.7199645)",,,,,
19627421,Gebsattelstraße,residential,30,False,False,17.088,"LINESTRING (11.0649632 49.7211966, 11.0651389 49.7213001)",,,,,
19627421,Gebsattelstraße,residential,30,False,True,51.078,"LINESTRING (11.0649632 49.7211966, 11.0645043 49.7209264, 11.0644379 49.7208873)",,,,,
24396670,Seltsamplatz,living_street,,False,False,59.293000000000006,"LINESTRING (11.0649632 49.7211966, 11.0650221 49.7210451, 11.0651475 49.7206769)",,,,,
47518650,Egloffsteinstraße,residential,30,False,False,7.627,"LINESTRING (11.0612972 49.7224264, 11.0612293 49.7224791)",,,,,
1245821578,Egloffsteinstraße,residential,30,False,False,29.229,"LINESTRING (11.0612972 49.7224264, 11.0615683 49.7222305)",,,,,
25033462,Egloffsteinstraße,residential,30,False,True,60.989,"LINESTRING (11.0612972 49.7224264, 11.0614149 49.7224881, 11.0615976 49.7224944, 11.0617058 49.7224293, 11.0617175 49.7223702, 11.0616829 49.7222936, 11.0615683 49.7222305)",,,,,
1245821578,Egloffsteinstraße,residential,30,False,True,29.229,"LINESTRING (11.0615683 49.7222305, 11.0612972 49.7224264)",,,,,
25033462,Egloffsteinstraße,residential,30,False,False,60.989000000000004,"LINESTRING (11.0615683 49.7222305, 11.0616829 49.7222936, 11.0617175 49.7223702, 11.0617058 49.7224293, 11.0615976 49.7224944, 11.0614149 49.7224881, 11.0612972 49.7224264)",,,,,
"[82791368, 82791370]",Egloffsteinstraße,residential,30,False,True,66.389,"LINESTRING (11.0615683 49.7222305, 11.0616016 49.7221994, 11.0621647 49.7217749)",,,6.4,,
47150035,Marktplatz,living_street,,False,False,19.936,"LINESTRING (11.0612915 49.7190201, 11.0610234 49.7190659)",,,,,
47518647,Marktplatz,living_street,,False,False,29.024,"LINESTRING (11.0612915 49.7190201, 11.0614821 49.7192502)",,,,,
464937699,Klosterstraße,residential,30,False,False,17.216,"LINESTRING (11.0609848 49.7184816, 11.0612032 49.7184181)",,,,,
36948173,Marktplatz,living_street,,True,False,64.666,"LINESTRING (11.0609848 49.7184816, 11.0610314 49.7185517, 11.0613039 49.7189609, 11.0612915 49.7190201)",,,,,
159737373,Klosterstraße,residential,30,False,True,22.328,"LINESTRING (11.0609848 49.7184816, 11.060814 49.7185396, 11.0607454 49.7186014)",,,,,
35015812,Haidfeldstraße,residential,,False,False,74.602,"LINESTRING (11.0662955 49.7210667, 11.0658065 49.7215461, 11.0657242 49.7216268)",,,,,
75764211,Sattlertorstraße,living_street,,False,False,21.015,"LINESTRING (11.0550812 49.7216857, 11.0548365 49.7215823)",,,,,
43759931,Sattlertorstraße,residential,30,False,False,38.649,"LINESTRING (11.054593 49.7214794, 11.0542115 49.7217243)",,,,,
75764211,Sattlertorstraße,living_street,,False,True,20.913,"LINESTRING (11.054593 49.7214794, 11.0548365 49.7215823)",,,,,
"[43759931, 25038391]",Sattlertorstraße,"['residential', 'living_street']",30,False,True,146.76999999999998,"LINESTRING (11.054593 49.7214794, 11.0546978 49.7213828, 11.0550724 49.7210294, 11.0552769 49.7208331, 11.0554588 49.7206585, 11.0555977 49.7205973, 11.055931 49.7205666)",,,,,
"[1248821685, 43806671]",Egloffsteinstraße,residential,30,False,False,81.446,"LINESTRING (11.0604269 49.7230516, 11.0602726 49.7230981, 11.0601673 49.7230917, 11.059981 49.7230675, 11.0598423 49.7230456, 11.0597108 49.7230249, 11.0593265 49.7229866)",,,"['5.3', '7.2']",,
43806672,Egloffsteinstraße,residential,30,True,False,85.904,"LINESTRING (11.0604269 49.7230516, 11.0606114 49.72292, 11.0608318 49.7227627, 11.0610332 49.722619, 11.0611857 49.7225102, 11.0612293 49.7224791)",,,6.4,,
8329121,Löschwöhrdstraße,residential,30,False,False,35.873,"LINESTRING (11.0595249 49.7167212, 11.0590424 49.716639)",,,,,
25205840,Krottental,living_street,,False,False,34.025,"LINESTRING (11.0580718 49.7212567, 11.0581673 49.720957)",,,,,
25038398,Spitalstraße,living_street,,False,False,56.472,"LINESTRING (11.0580718 49.7212567, 11.0583925 49.7212949, 11.0584859 49.7212831, 11.0586841 49.7210855)",,,,,
25205840,Krottental,living_street,,False,True,101.574,"LINESTRING (11.0580718 49.7212567, 11.0576479 49.7212267, 11.05724 49.7211397, 11.0571492 49.7210706, 11.0571532 49.7208698, 11.0570902 49.7208146)",,,,,
25205840,Krottental,living_street,,False,True,34.025,"LINESTRING (11.0581673 49.720957, 11.0580718 49.7212567)",,,,,
25205838,Krottental,living_street,,False,False,93.79999999999998,"LINESTRING (11.0581673 49.720957, 11.0578344 49.7209423, 11.0578196 49.7208583, 11.0575344 49.7207593, 11.0571304 49.7207469, 11.0570902 49.7208146)",,,,,
25205838,Krottental,living_street,,False,True,24.823999999999998,"LINESTRING (11.0581673 49.720957, 11.0582616 49.7208064, 11.0583288 49.7207639)",,,,,
25038392,Wallstraße,living_street,,False,True,47.869,"LINESTRING (11.0567578 49.7189325, 11.0561908 49.7191582)",,,,,
47518646,Schulstraße,living_street,,False,True,31.653,"LINESTRING (11.0567578 49.7189325, 11.0566704 49.7192115)",,,,,
"[25038392, 43931304]",Wallstraße,"['living_street', 'residential']",30,False,False,49.083,"LINESTRING (11.0567578 49.7189325, 11.0571505 49.7187803, 11.057313 49.7186798)",,,,,
"[41870821, 25038390]",Sattlertorstraße,living_street,,False,"[False, True]",29.713,"LINESTRING (11.0560358 49.7198417, 11.0560395 49.7200402, 11.0560952 49.7200987)",,,,,
"[25038394, 25038388]","['Kapellenstraße', 'Schulstraße']",living_street,,False,True,78.007,"LINESTRING (11.0560358 49.7198417, 11.0560957 49.7197956, 11.0565757 49.7197597, 11.0566635 49.7199579, 11.0567299 49.7200729)",,,,,
43759930,Kapellenstraße,living_street,,False,False,57.679,"LINESTRING (11.0560358 49.7198417, 11.0556681 49.7198542, 11.055235 49.7198733)",,,,,
25205838,Krottental,living_street,,False,True,93.8,"LINESTRING (11.0570902 49.7208146, 11.0571304 49.7207469, 11.0575344 49.7207593, 11.0578196 49.7208583, 11.0578344 49.7209423, 11.0581673 49.720957)",,,,,
25205840,Krottental,living_street,,False,False,101.57400000000001,"LINESTRING (11.0570902 49.7208146, 11.0571532 49.7208698, 11.0571492 49.7210706, 11.05724 49.7211397, 11.0576479 49.7212267, 11.0580718 49.7212567)",,,,,
25205840,Krottental,living_street,,False,True,87.906,"LINESTRING (11.0570902 49.7208146, 11.0565792 49.720683, 11.055931 49.7205666)",,,,,
25038392,Wallstraße,living_street,,False,False,47.869,"LINESTRING (11.0561908 49.7191582, 11.0567578 49.7189325)",,,,,
43931305,Wallstraße,living_street,,True,False,82.239,"LINESTRING (11.0561908 49.7191582, 11.0554842 49.7194188, 11.055334 49.719511, 11.0552752 49.7195811)",,,,,
83915665,Ruhalmstraße,living_street,,False,False,36.766,"LINESTRING (11.0589563 49.7148524, 11.058445 49.7148576)",,,,,
25205863,Ruhalmstraße,living_street,,False,False,26.133000000000003,"LINESTRING (11.0589563 49.7148524, 11.0589036 49.7149939, 11.0588713 49.7150809)",,,,,
25205863,Ruhalmstraße,living_street,,False,True,20.361,"LINESTRING (11.0589563 49.7148524, 11.0589879 49.7147674, 11.0589628 49.7146731)",,,,,
25205863,Ruhalmstraße,living_street,,False,True,46.549,"LINESTRING (11.0587199 49.7154879, 11.0587716 49.7153559, 11.0588713 49.7150809)",,,,,
314010321,Ruhalmstraße,residential,,False,False,72.653,"LINESTRING (11.0587199 49.7154879, 11.058081 49.7153742, 11.0577449 49.7153162)",,,,,
"[905067560, 22935587]",Ruhalmstraße,residential,,False,True,137.088,"LINESTRING (11.0587199 49.7154879, 11.0592597 49.7155834, 11.0597394 49.7156731, 11.0599232 49.7157075, 11.0600338 49.7157265, 11.0603968 49.715789, 11.0605575 49.7158167)",,3,,,
24396668,Klosterstraße,residential,,False,True,32.645,"LINESTRING (11.0623266 49.7184701, 11.0623158 49.7181766)",,,,,
25205917,Klosterstraße,living_street,,True,False,32.504,"LINESTRING (11.0623266 49.7184701, 11.0623579 49.718498, 11.0623812 49.7187554)",,,,,
43776923,Kasernstraße,living_street,,False,False,115.719,"LINESTRING (11.0615284 49.7206787, 11.061827 49.7207981, 11.0627696 49.7213373)",,,,,
"[47518648, 24396674]","['Waisenhausstraße', 'Egloffsteinstraße']",living_street,,False,True,90.99,"LINESTRING (11.0612369 49.7219015, 11.0613463 49.7218768, 11.061668 49.7216029, 11.061772 49.7215728, 11.0618283 49.7215896, 11.0621647 49.7217749)",,,,,
29097342,Sattlertorstraße,living_street,,False,False,53.35,"LINESTRING (11.0560952 49.7200987, 11.055931 49.7205666)",,,,,
49365199,Sattlertorstraße,living_street,,False,True,45.719,"LINESTRING (11.0560952 49.7200987, 11.0567299 49.7200729)",,,,,
"[41870821, 25038390]",Sattlertorstraße,living_street,,False,"[False, True]",29.713,"LINESTRING (11.0560952 49.7200987, 11.0560395 49.7200402, 11.0560358 49.7198417)",,,,,
23138516,Wallstraße,living_street,,False,True,9.213,"LINESTRING (11.0552028 49.7199535, 11.055235 49.7198733)",,,,,
54445882,Nürnberger Straße,unclassified,30,False,True,52.698,"LINESTRING (11.060351 49.716351, 11.0602018 49.716815)",,3,,,
"[314010312, 8329119]",Luitpoldstraße,residential,30,False,False,130.061,"LINESTRING (11.060351 49.716351, 11.0602131 49.7163531, 11.0600407 49.7163429, 11.0598432 49.7163166, 11.0597678 49.7163061, 11.0592492 49.7162181, 11.0590424 49.716639)",,3,,,
"[314010314, 29097343]",Nürnberger Straße,tertiary,30,False,False,86.056,"LINESTRING (11.060351 49.716351, 11.0605145 49.7163374, 11.0611659 49.7163388, 11.0615466 49.7163396)",,"['2', '3']",,,
37179657,Nürnberger Straße,tertiary,30,False,False,61.239000000000004,"LINESTRING (11.060351 49.716351, 11.0604994 49.715967, 11.0605575 49.7158167)",,3,,,
878603169,Bamberger Straße,tertiary,30,False,False,15.258,"LINESTRING (11.0593265 49.7229866, 11.059286 49.7231213)",,,,,
"[878603168, 878603169, 8329101, 43929276, 878603167]",Bamberger Straße,"['living_street', 'tertiary']",30,False,True,168.54,"LINESTRING (11.0593265 49.7229866, 11.0593252 49.7228968, 11.059345 49.7223914, 11.0593242 49.7219458, 11.0592987 49.7218405, 11.0591852 49.7215356, 11.0591694 49.7214822)",,,,,
"[1248821685, 43806671]",Egloffsteinstraße,residential,30,False,True,81.44599999999998,"LINESTRING (11.0593265 49.7229866, 11.0597108 49.7230249, 11.0598423 49.7230456, 11.059981 49.7230675, 11.0601673 49.7230917, 11.0602726 49.7230981, 11.0604269 49.7230516)",,,"['5.3', '7.2']",,
47518650,Egloffsteinstraße,residential,30,False,True,7.627,"LINESTRING (11.0612293 49.7224791, 11.0612972 49.7224264)",,,,,
23138516,Wallstraße,living_street,,False,False,9.213,"LINESTRING (11.055235 49.7198733, 11.0552028 49.7199535)",,,,,
23138516,Wallstraße,living_street,,False,True,32.869,"LINESTRING (11.055235 49.7198733, 11.0552252 49.7197549, 11.0552528 49.7196349, 11.0552752 49.7195811)",,,,,
43759930,Kapellenstraße,living_street,,False,True,57.679,"LINESTRING (11.055235 49.7198733, 11.0556681 49.7198542, 11.0560358 49.7198417)",,,,,
36948172,Marktplatz,living_street,,False,False,5.729,"LINESTRING (11.0614821 49.7192502, 11.0614248 49.719286)",,,,,
47518647,Marktplatz,living_street,,False,True,29.024,"LINESTRING (11.0614821 49.7192502, 11.0612915 49.7190201)",,,,,
"[43931320, 24396665]","['Fuchsenstraße', 'Marktplatz']",living_street,,False,False,54.62,"LINESTRING (11.0614821 49.7192502, 11.0617648 49.7193349, 11.0619689 49.7193646, 11.0621805 49.7194364)",yes,,,,
36948172,Marktplatz,living_street,,False,True,56.855999999999995,"LINESTRING (11.0614821 49.7192502, 11.0617254 49.7191206, 11.0616105 49.7188839, 11.0615856 49.7188267)",,,,,
47518646,Schulstraße,living_street,,False,False,31.653,"LINESTRING (11.0566704 49.7192115, 11.0567578 49.7189325)",,,,,
314010321,Ruhalmstraße,residential,,False,True,45.564,"LINESTRING (11.0563343 49.7150226, 11.0569393 49.7151446)",,,,,
52994282,Seltsamplatz,living_street,,False,False,9.055,"LINESTRING (11.0658344 49.7208161, 11.0657187 49.7207839)",,,,,
23498937,Wiesentstraße,living_street,,True,False,109.646,"LINESTRING (11.060823 49.7202293, 11.0610592 49.7201875, 11.0613058 49.7201745, 11.0615094 49.7201741, 11.0618046 49.7201734, 11.0618756 49.7201733, 11.0623359 49.7201405)",,,,,
24396664,Kasernstraße,living_street,,True,False,72.508,"LINESTRING (11.060823 49.7202293, 11.0610958 49.720486, 11.061378 49.7206264, 11.0615284 49.7206787)",,,,,
"[25038376, 82791375]",Waisenhausstraße,living_street,,False,True,119.326,"LINESTRING (11.0606055 49.7211012, 11.0605748 49.721192, 11.0605252 49.7212769, 11.0603866 49.7212843, 11.0599533 49.7212676, 11.0591607 49.721186)",,,,,destination
83915676,Ruhalmstraße,living_street,,False,True,33.188,"LINESTRING (11.0584097 49.7150808, 11.0588713 49.7150809)",,,,,
17532582,Zweibrückenstraße,residential,30,False,False,37.23,"LINESTRING (11.0651943 49.716008, 11.0654169 49.7163103)",,,,,
23766506,Zweibrückenstraße,residential,,False,False,15.77,"LINESTRING (11.0630129 49.7149453, 11.0627938 49.714952)",,,,,
83915665,Ruhalmstraße,living_street,,False,True,36.766,"LINESTRING (11.058445 49.7148576, 11.0589563 49.7148524)",,,,,
83915676,Ruhalmstraße,living_street,,False,False,33.188,"LINESTRING (11.0588713 49.7150809, 11.0584097 49.7150808)",,,,,
25205863,Ruhalmstraße,living_street,,False,False,46.549,"LINESTRING (11.0588713 49.7150809, 11.0587716 49.7153559, 11.0587199 49.7154879)",,,,,
25205863,Ruhalmstraße,living_street,,False,True,26.133000000000003,"LINESTRING (11.0588713 49.7150809, 11.0589036 49.7149939, 11.0589563 49.7148524)",,,,,
83915668,Ruhalmstraße,living_street,,False,True,33.199,"LINESTRING (11.0585286 49.7144241, 11.0589903 49.7144195)",,,,,
83915673,Ruhalmstraße,living_street,,False,True,28.54,"LINESTRING (11.0584934 49.7146366, 11.0588198 49.7146354, 11.0588855 49.7146188)",,,,,
25205864,Ruhalmstraße,living_street,,False,False,14.512,"LINESTRING (11.0589903 49.7144195, 11.0589874 49.71455)",,,,,
83915668,Ruhalmstraße,living_street,,False,False,33.199,"LINESTRING (11.0589903 49.7144195, 11.0585286 49.7144241)",,,,,
986875664,Sackgasse,residential,,False,True,50.568,"LINESTRING (11.0587722 49.7228541, 11.0587878 49.7229196, 11.0588989 49.7230077, 11.059286 49.7231213)",,,,,
83915673,Ruhalmstraße,living_street,,False,False,28.54,"LINESTRING (11.0588855 49.7146188, 11.0588198 49.7146354, 11.0584934 49.7146366)",,,,,
235795651,Ruhalmstraße,living_street,,False,False,8.75,"LINESTRING (11.0588855 49.7146188, 11.0588948 49.7146395, 11.0589103 49.7146542, 11.0589343 49.7146664, 11.0589628 49.7146731)",,,,,
235795651,Ruhalmstraße,living_street,,False,True,12.002,"LINESTRING (11.0588855 49.7146188, 11.0588877 49.7145972, 11.0589001 49.7145786, 11.0589207 49.7145637, 11.0589482 49.7145536, 11.0589874 49.71455)",,,,,
25205863,Ruhalmstraße,living_street,,False,False,20.361,"LINESTRING (11.0589628 49.7146731, 11.0589879 49.7147674, 11.0589563 49.7148524)",,,,,
235795651,Ruhalmstraße,living_street,,False,False,22.512,"LINESTRING (11.0589628 49.7146731, 11.0589908 49.714674, 11.0590219 49.7146684, 11.0590466 49.7146577, 11.0590652 49.7146424, 11.0590753 49.714625, 11.0590764 49.7146033, 11.0590669 49.7145838, 11.059047 49.7145667, 11.0590204 49.7145553, 11.0589874 49.71455)",,,,,
235795651,Ruhalmstraße,living_street,,False,True,8.75,"LINESTRING (11.0589628 49.7146731, 11.0589343 49.7146664, 11.0589103 49.7146542, 11.0588948 49.7146395, 11.0588855 49.7146188)",,,,,
25205864,Ruhalmstraße,living_street,,False,True,14.512,"LINESTRING (11.0589874 49.71455, 11.0589903 49.7144195)",,,,,
235795651,Ruhalmstraße,living_street,,False,False,12.001999999999999,"LINESTRING (11.0589874 49.71455, 11.0589482 49.7145536, 11.0589207 49.7145637, 11.0589001 49.7145786, 11.0588877 49.7145972, 11.0588855 49.7146188)",,,,,
235795651,Ruhalmstraße,living_street,,False,True,22.512,"LINESTRING (11.0589874 49.71455, 11.0590204 49.7145553, 11.059047 49.7145667, 11.0590669 49.7145838, 11.0590764 49.7146033, 11.0590753 49.714625, 11.0590652 49.7146424, 11.0590466 49.7146577, 11.0590219 49.7146684, 11.0589908 49.714674, 11.0589628 49.7146731)",,,,,
37178928,Klosterstraße,residential,30,False,True,110.30699999999999,"LINESTRING (11.0661213 49.7181664, 11.0657909 49.7181566, 11.0651296 49.7181575, 11.0650479 49.7181586, 11.0645881 49.7181757)",,,,,
44936300,Eisenbahnstraße,residential,,True,False,107.983,"LINESTRING (11.0661213 49.7181664, 11.0661233 49.7182494, 11.0661075 49.7182849, 11.066076 49.718324, 11.0658852 49.7183803, 11.065226 49.7185704, 11.0649588 49.7186804)",,,,,
"[8376217, 43930373]",Nürnberger Straße,living_street,,False,False,95.02600000000001,"LINESTRING (11.0598733 49.7176412, 11.059937 49.7175286, 11.0599793 49.7174539, 11.0600992 49.7170767, 11.0601897 49.7168556, 11.0602018 49.716815)",,2,,,
8376221,Paradeplatz,living_street,,True,False,125.35,"LINESTRING (11.0598733 49.7176412, 11.059964 49.7176708, 11.0601784 49.7177398, 11.0603291 49.7177937, 11.0605678 49.717911, 11.0607118 49.7179818, 11.0608209 49.7180571, 11.0612382 49.7183267)",,,,,
474421122,,residential,,True,False,10.29,"LINESTRING (11.0612382 49.7183267, 11.061266 49.7183223, 11.0612945 49.7183236, 11.061321 49.7183307, 11.0613428 49.7183427, 11.0613577 49.7183585)",,,,roundabout,
539716615,Basteistraße,living_street,,False,True,48.768,"LINESTRING (11.0550812 49.722166, 11.055061 49.7221864, 11.0550599 49.7222604, 11.0550704 49.7223106, 11.0550756 49.7223574, 11.0550783 49.7223921, 11.0551064 49.722463, 11.0551105 49.7225094, 11.0551024 49.7225578, 11.0551023 49.7225975)",,,,,
"[539833076, 295363917]","['Sattlertorstraße', 'Basteistraße']",living_street,,False,True,71.667,"LINESTRING (11.0550812 49.722166, 11.0552746 49.7223818, 11.0553709 49.7225943, 11.0551023 49.7225975)",,,,,
539833076,Sattlertorstraße,living_street,,False,False,69.126,"LINESTRING (11.0550812 49.722166, 11.0550408 49.722102, 11.0549763 49.7219996, 11.0548156 49.7217447, 11.0548022 49.7216424, 11.0548365 49.7215823)",,,,,
464937699,Klosterstraße,residential,30,False,True,17.216,"LINESTRING (11.0612032 49.7184181, 11.0609848 49.7184816)",,,,,
474421122,,residential,,True,False,12.088999999999999,"LINESTRING (11.0612032 49.7184181, 11.061189 49.7184025, 11.0611829 49.7183848, 11.0611853 49.7183668, 11.0611962 49.71835, 11.0612144 49.7183363, 11.0612382 49.7183267)",,,,roundabout,
"[43931316, 464937698, 36949092, 43931317]",Klosterstraße,residential,30,False,"[False, True]",72.4,"LINESTRING (11.0613577 49.7183585, 11.0615566 49.7182941, 11.0617521 49.718251, 11.0619646 49.7182049, 11.0623158 49.7181766)",yes,,,,
474421122,,residential,,True,False,9.494,"LINESTRING (11.0613577 49.7183585, 11.0613641 49.718375, 11.0613629 49.7183921, 11.0613542 49.7184082, 11.0613386 49.718422, 11.0613176 49.7184324)",,,,roundabout,
"[539833076, 295363917]","['Sattlertorstraße', 'Basteistraße']",living_street,,False,False,71.667,"LINESTRING (11.0551023 49.7225975, 11.0553709 49.7225943, 11.0552746 49.7223818, 11.0550812 49.722166)",,,,,
539716615,Basteistraße,living_street,,False,False,48.768,"LINESTRING (11.0551023 49.7225975, 11.0551024 49.7225578, 11.0551105 49.7225094, 11.0551064 49.722463, 11.0550783 49.7223921, 11.0550756 49.7223574, 11.0550704 49.7223106, 11.0550599 49.7222604, 11.055061 49.7221864, 11.0550812 49.722166)",,,,,
75764211,Sattlertorstraße,living_street,,False,False,20.913,"LINESTRING (11.0548365 49.7215823, 11.054593 49.7214794)",,,,,
75764211,Sattlertorstraße,living_street,,False,True,21.015,"LINESTRING (11.0548365 49.7215823, 11.0550812 49.7216857)",,,,,
539833076,Sattlertorstraße,living_street,,False,True,69.126,"LINESTRING (11.0548365 49.7215823, 11.0548022 49.7216424, 11.0548156 49.7217447, 11.0549763 49.7219996, 11.0550408 49.722102, 11.0550812 49.722166)",,,,,
25205859,Zweibrückenstraße,residential,,False,True,29.117,"LINESTRING (11.0625393 49.7154016, 11.0625252 49.7151399)",,,,,
47150035,Marktplatz,living_street,,False,True,19.936,"LINESTRING (11.0610234 49.7190659, 11.0612915 49.7190201)",,,,,
43919231,Marktplatz,residential,30,True,False,55.437,"LINESTRING (11.0610234 49.7190659, 11.0610183 49.7190451, 11.0607454 49.7186014)",,,,,
15879736,Klosterstraße,residential,30,False,False,13.526,"LINESTRING (11.0605675 49.718641, 11.0607454 49.7186014)",,,,,
25205838,Krottental,living_street,,False,False,24.823999999999998,"LINESTRING (11.0583288 49.7207639, 11.0582616 49.7208064, 11.0581673 49.720957)",,,,,
