osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,bridge
51226123,St 2011,Bahnhofstraße,secondary,50,False,False,63.823,"LINESTRING (10.306069 47.9429715, 10.3052332 47.9428451)",,,
28911466,,Thalheimerstraße,residential,,False,True,142.281,"LINESTRING (10.306069 47.9429715, 10.3060136 47.9432953, 10.3059698 47.9434204, 10.3058707 47.9435016, 10.305592 47.9437356, 10.3051302 47.9438749, 10.3050337 47.9439248)",,,
87113012,St 2011,Bahnhofstraße,secondary,50,False,True,24.147,"LINESTRING (10.3019567 47.942076, 10.3022573 47.9421573)",,,
87113012,St 2011,Bahnhofstraße,secondary,50,False,False,103.566,"LINESTRING (10.3019567 47.942076, 10.3013261 47.9419124, 10.3011891 47.9418653, 10.3010715 47.9418015, 10.3010058 47.9417533, 10.3009501 47.9416914, 10.3008485 47.9415733)",,,
760865014,,,living_street,,False,False,91.981,"LINESTRING (10.3019567 47.942076, 10.3020302 47.9419128, 10.3020825 47.9418013, 10.3021164 47.9416692, 10.3021288 47.9415536, 10.3025615 47.94156)",,,
28911569,St 2011,Luitpoldstraße,secondary,50,False,False,225.752,"LINESTRING (10.3008485 47.9415733, 10.3008061 47.9415002, 10.3007697 47.9413794, 10.3007562 47.9412398, 10.3007542 47.941124, 10.3007554 47.9410801, 10.3007685 47.9410283, 10.3007995 47.940966, 10.3008674 47.9408815, 10.3009508 47.9408001, 10.3011437 47.9406477, 10.3014073 47.940466, 10.3015285 47.9403652, 10.301638 47.9402878, 10.3021322 47.939878)",,,
87113012,St 2011,Bahnhofstraße,secondary,50,False,True,103.566,"LINESTRING (10.3008485 47.9415733, 10.3009501 47.9416914, 10.3010058 47.9417533, 10.3010715 47.9418015, 10.3011891 47.9418653, 10.3013261 47.9419124, 10.3019567 47.942076)",,,
515056056,,Rupertstraße,living_street,,False,False,47.958,"LINESTRING (10.3008485 47.9415733, 10.3002615 47.9415771, 10.3002047 47.9415775)",6,,
28911569,St 2011,Luitpoldstraße,secondary,50,False,False,19.989,"LINESTRING (10.3021322 47.939878, 10.3022956 47.9397354)",,,
10106756,,Luitpoldstraße,tertiary,,False,False,79.90599999999999,"LINESTRING (10.3021322 47.939878, 10.3021118 47.9398318, 10.3019804 47.9395115, 10.3019241 47.9393048, 10.3018665 47.9391826)",,,
28911569,St 2011,Luitpoldstraße,secondary,50,False,True,225.752,"LINESTRING (10.3021322 47.939878, 10.301638 47.9402878, 10.3015285 47.9403652, 10.3014073 47.940466, 10.3011437 47.9406477, 10.3009508 47.9408001, 10.3008674 47.9408815, 10.3007995 47.940966, 10.3007685 47.9410283, 10.3007554 47.9410801, 10.3007542 47.941124, 10.3007562 47.9412398, 10.3007697 47.9413794, 10.3008061 47.9415002, 10.3008485 47.9415733)",,,
10106756,,Luitpoldstraße,tertiary,,False,False,30.791,"LINESTRING (10.3007585 47.9387024, 10.3003619 47.9386244)",,,
85999537,,Lindenstraße,residential,,False,True,23.548,"LINESTRING (10.3007585 47.9387024, 10.3006345 47.9385076)",3,,
10106756,,Luitpoldstraße,tertiary,,False,True,99.64599999999999,"LINESTRING (10.3007585 47.9387024, 10.3008804 47.9387341, 10.3016009 47.9390156, 10.3017409 47.9390754, 10.3018174 47.9391205, 10.3018665 47.9391826)",,,
157904184,,Pater-Kaspar-Kuhn-Straße,residential,,False,False,158.014,"LINESTRING (10.3007585 47.9387024, 10.300879 47.9386519, 10.3010314 47.9385842, 10.3011478 47.9385708, 10.3013716 47.9385891, 10.3016292 47.9386488, 10.3021907 47.9387721, 10.302761 47.9388712)",5,,
11137869,MN 18,Sebastian-Kneipp-Straße,tertiary,50,False,False,28.9,"LINESTRING (10.2955731 47.9376234, 10.2953675 47.937403)",,,
94223390,,Luitpoldstraße,tertiary,,False,True,33.189,"LINESTRING (10.2955731 47.9376234, 10.296 47.937538)",,,
24487892,MN 18,Sebastian-Kneipp-Straße,tertiary,50,False,False,131.425,"LINESTRING (10.2955731 47.9376234, 10.2957342 47.9378243, 10.2958463 47.9380746, 10.2959155 47.9382291, 10.296071 47.9386891, 10.296088 47.9387476)",,,
89083358,MN 18,Sebastian-Kneipp-Straße,tertiary,,False,False,70.81,"LINESTRING (10.2962906 47.9413249, 10.2964041 47.9417616, 10.2964576 47.9419518)",,,
"[598630041, 89083363]",,Ottostraße,unclassified,,False,False,125.354,"LINESTRING (10.2962906 47.9413249, 10.2961357 47.9413581, 10.2956775 47.9413748, 10.2953227 47.9413737, 10.2949971 47.9413737, 10.2948224 47.9413883, 10.2947223 47.941403, 10.2946296 47.9414322)",,,
"[967051144, 24487892]",MN 18,Sebastian-Kneipp-Straße,tertiary,50,False,True,137.196,"LINESTRING (10.2962906 47.9413249, 10.2962772 47.941245, 10.2962711 47.9412087, 10.2962583 47.9411784, 10.2962174 47.9410818, 10.2960638 47.9407742, 10.2959762 47.9405764, 10.2959371 47.9404323, 10.2958825 47.940231, 10.295855 47.9401294)",,,
28784444,MN 18,Memminger Straße,tertiary,50,False,True,37.161,"LINESTRING (10.2964399 47.9421816, 10.2962911 47.9423578, 10.2961817 47.9424673)",,,
89083358,MN 18,Sebastian-Kneipp-Straße,tertiary,,False,True,25.601,"LINESTRING (10.2964399 47.9421816, 10.2964544 47.942067, 10.2964576 47.9419518)",,,
137881997,,Rupertstraße,residential,30,False,True,163.558,"LINESTRING (10.2964399 47.9421816, 10.2967027 47.9422017, 10.296933 47.9421946, 10.2970654 47.9421958, 10.2971572 47.9421966, 10.2972638 47.942207, 10.2974219 47.9422356, 10.2974992 47.9422496, 10.2976617 47.9422725, 10.297779 47.9422832, 10.2978079 47.9422858, 10.2980418 47.9422732, 10.2982692 47.942253, 10.2983858 47.9422218, 10.2984547 47.9422013, 10.2985223 47.9421801, 10.298582 47.9421535)",,,
28784444,MN 18,Memminger Straße,tertiary,50,False,False,180.768,"LINESTRING (10.2936933 47.9445154, 10.2938126 47.9444147, 10.2942327 47.94406, 10.2942583 47.9440384, 10.2945106 47.9438174, 10.294662 47.9436848, 10.2951805 47.9432308)",,,
94126361,,Spitalstraße,residential,,False,False,45.435,"LINESTRING (10.2965718 47.9455305, 10.29597 47.9454637)",5.5,,
94136182,,Bergstraße,residential,,False,False,34.307,"LINESTRING (10.2965718 47.9455305, 10.2967987 47.945262)",6,,
28783744,,Bergstraße,residential,,False,True,180.232,"LINESTRING (10.2965718 47.9455305, 10.2967118 47.9455479, 10.296876 47.9455683, 10.2969843 47.9455802, 10.2972439 47.9456089, 10.2974791 47.9456349, 10.2977508 47.945669, 10.2983539 47.9457429, 10.2987449 47.9457918, 10.2988465 47.9458066, 10.2989459 47.9458347)",,,
28784080,,Riedstraße,residential,,False,True,33.212,"LINESTRING (10.2938271 47.9452112, 10.2935861 47.9454625)",,,
94126361,,Spitalstraße,residential,,False,True,162.24099999999999,"LINESTRING (10.2938271 47.9452112, 10.2943642 47.9453021, 10.29467 47.9453264, 10.2948966 47.9453443, 10.29548 47.9454063, 10.29597 47.9454637)",5.5,,
28784080,,Riedstraße,residential,,False,False,33.212,"LINESTRING (10.2935861 47.9454625, 10.2938271 47.9452112)",,,
28784087,,Riedstraße,residential,,False,True,39.896,"LINESTRING (10.2935861 47.9454625, 10.2939401 47.9456236, 10.2940477 47.9456262)",4,,
28784177,,Dr.-Karl-Lenz-Straße,residential,,False,False,102.888,"LINESTRING (10.2974631 47.944423, 10.2961548 47.9441261)",,,
94136182,,Bergstraße,residential,,False,True,24.426,"LINESTRING (10.2974631 47.944423, 10.297309 47.9446169)",6,,
94136182,,Bergstraße,residential,,False,False,53.88,"LINESTRING (10.2974631 47.944423, 10.2977046 47.9441053, 10.2978082 47.9439977)",6,,
28784177,,Dr.-Karl-Lenz-Straße,residential,,False,True,102.888,"LINESTRING (10.2961548 47.9441261, 10.2974631 47.944423)",,,
28784185,,Maria-Stern-Straße,residential,,False,False,74.642,"LINESTRING (10.2978751 47.9437828, 10.2968992 47.9436303)",,,
94136182,,Bergstraße,residential,,False,True,24.41,"LINESTRING (10.2978751 47.9437828, 10.2978082 47.9439977)",6,,
"[41598384, 94136182]",,Bergstraße,"['residential', 'living_street']",,False,False,158.22099999999998,"LINESTRING (10.2978751 47.9437828, 10.2980593 47.9435545, 10.2983714 47.9432407, 10.2983969 47.943215, 10.2984717 47.9431229, 10.2985852 47.9429708, 10.298764 47.9426485, 10.2988255 47.9425181)",6,,
28784444,MN 18,Memminger Straße,tertiary,50,False,True,11.138,"LINESTRING (10.2952745 47.9431529, 10.2951805 47.9432308)",,,
28784185,,Maria-Stern-Straße,residential,,False,True,79.935,"LINESTRING (10.2952745 47.9431529, 10.2956101 47.9433734, 10.295792 47.9434462, 10.2959601 47.9434886, 10.2960688 47.9435058, 10.2961677 47.9435151)",,,
28784444,MN 18,Memminger Straße,tertiary,50,False,False,101.91300000000001,"LINESTRING (10.2952745 47.9431529, 10.2954514 47.943015, 10.2959108 47.9426549, 10.2960634 47.9425507, 10.2961817 47.9424673)",,,
41598385,,Bergstraße,living_street,,False,True,45.119,"LINESTRING (10.298582 47.9421535, 10.2987192 47.9422913, 10.2987731 47.9423578, 10.2987914 47.9424392, 10.2988255 47.9425181)",6,,
137881997,,Rupertstraße,residential,30,False,False,163.558,"LINESTRING (10.298582 47.9421535, 10.2985223 47.9421801, 10.2984547 47.9422013, 10.2983858 47.9422218, 10.2982692 47.942253, 10.2980418 47.9422732, 10.2978079 47.9422858, 10.297779 47.9422832, 10.2976617 47.9422725, 10.2974992 47.9422496, 10.2974219 47.9422356, 10.2972638 47.942207, 10.2971572 47.9421966, 10.2970654 47.9421958, 10.296933 47.9421946, 10.2967027 47.9422017, 10.2964399 47.9421816)",,,
"[28784227, 1268149469]",,Rupertstraße,living_street,,False,True,158.024,"LINESTRING (10.298582 47.9421535, 10.2986277 47.9421095, 10.2986627 47.9420566, 10.2986947 47.9419995, 10.2987383 47.9419219, 10.2987706 47.941876, 10.2988198 47.9418151, 10.2988835 47.9417442, 10.298934 47.9416903, 10.2989469 47.9416765, 10.2989967 47.9416286, 10.2990357 47.9416003, 10.2991006 47.9415858, 10.2991745 47.9415791, 10.2992849 47.9415783, 10.2995625 47.9415718, 10.2997478 47.9415785, 10.3002047 47.9415775)",,,
28784444,MN 18,Memminger Straße,tertiary,50,False,False,37.161,"LINESTRING (10.2961817 47.9424673, 10.2962911 47.9423578, 10.2964399 47.9421816)",,,
28784444,MN 18,Memminger Straße,tertiary,50,False,True,101.913,"LINESTRING (10.2961817 47.9424673, 10.2960634 47.9425507, 10.2959108 47.9426549, 10.2954514 47.943015, 10.2952745 47.9431529)",,,
88041895,,Karl-Riepp-Straße,residential,,False,True,37.11,"LINESTRING (10.2961817 47.9424673, 10.296144 47.9424351, 10.2961492 47.9421423)",,destination,
"[28784227, 1268149469]",,Rupertstraße,living_street,,False,False,158.024,"LINESTRING (10.3002047 47.9415775, 10.2997478 47.9415785, 10.2995625 47.9415718, 10.2992849 47.9415783, 10.2991745 47.9415791, 10.2991006 47.9415858, 10.2990357 47.9416003, 10.2989967 47.9416286, 10.2989469 47.9416765, 10.298934 47.9416903, 10.2988835 47.9417442, 10.2988198 47.9418151, 10.2987706 47.941876, 10.2987383 47.9419219, 10.2986947 47.9419995, 10.2986627 47.9420566, 10.2986277 47.9421095, 10.298582 47.9421535)",,,
515056056,,Rupertstraße,living_street,,False,True,47.958,"LINESTRING (10.3002047 47.9415775, 10.3002615 47.9415771, 10.3008485 47.9415733)",6,,
"[28910849, 598621443]",,Alexanderstraße,residential,,False,False,74.803,"LINESTRING (10.3002047 47.9415775, 10.3001977 47.9416613, 10.3001939 47.9417065, 10.3001878 47.9417924, 10.3001881 47.9418396, 10.3001914 47.9418774, 10.300198 47.9419074, 10.3002155 47.9419397, 10.3002498 47.941965, 10.3002894 47.9419881, 10.3003501 47.942021, 10.3004232 47.9420661, 10.300541 47.9421559)",5,,
28910883,,Alexanderstraße,residential,,False,False,28.503,"LINESTRING (10.3017491 47.9425211, 10.3020609 47.9423725)",3,,
