osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,ref,bridge
154073391,Erhardstraße,residential,30,False,False,36.707,"LINESTRING (12.1655614 49.6787452, 12.1653758 49.678794, 12.1650924 49.678875)",,,,
154073391,Erhardstraße,residential,30,False,True,79.102,"LINESTRING (12.1655614 49.6787452, 12.1664915 49.6784654, 12.1665583 49.6784453)",,,,
154073392,Erhardstraße,residential,30,False,True,52.772,"LINESTRING (12.1655614 49.6787452, 12.1653307 49.6784913, 12.1651152 49.6783774)",,,,
32672735,Scheibenstraße,residential,30,True,False,77.246,"LINESTRING (12.1645224 49.6781606, 12.165024 49.6775464)",,,,
154073504,Luitpoldstraße,living_street,,False,True,63.605,"LINESTRING (12.1645224 49.6781606, 12.1636963 49.677957)",5,,,
154073533,Scheibenstraße,living_street,,False,False,61.905,"LINESTRING (12.1645224 49.6781606, 12.16419 49.6786741)",,,,
27996885,Luitpoldstraße,residential,,False,True,92.665,"LINESTRING (12.1636963 49.677957, 12.1624794 49.6776842)",,,,
154073504,Luitpoldstraße,living_street,,False,False,63.605,"LINESTRING (12.1636963 49.677957, 12.1645224 49.6781606)",5,,,
154073542,Landgerichtsstraße,residential,30,False,False,76.03,"LINESTRING (12.1636963 49.677957, 12.1637588 49.677921, 12.1640543 49.6774223, 12.1641228 49.6773377)",,,,
154073542,Landgerichtsstraße,residential,30,False,True,73.069,"LINESTRING (12.1636963 49.677957, 12.1635923 49.6780343, 12.1632996 49.6785556)",,,,
27996885,Luitpoldstraße,residential,,False,False,92.665,"LINESTRING (12.1624794 49.6776842, 12.1636963 49.677957)",,,,
154073463,Herrmannstraße,residential,30,False,True,69.082,"LINESTRING (12.1624794 49.6776842, 12.1621325 49.6782635)",,,,
154073463,Herrmannstraße,residential,30,False,False,78.084,"LINESTRING (12.1624794 49.6776842, 12.1628166 49.6770774, 12.1628466 49.6770234)",,,,
154073507,Luitpoldstraße,residential,30,True,False,101.497,"LINESTRING (12.1611718 49.6773418, 12.1624794 49.6776842)",,,,
23900106,Kettelerstraße,residential,30,True,False,69.97800000000001,"LINESTRING (12.1611718 49.6773418, 12.160907 49.6778599, 12.1609567 49.6779371)",,,,
23900047,Moltkestraße,residential,30,True,False,74.611,"LINESTRING (12.1636671 49.679683, 12.1627679 49.6793488)",,,,
23900056,Herzogstraße,residential,30,False,True,91.998,"LINESTRING (12.1636671 49.679683, 12.1640904 49.6789023)",,,,
181473549,Landgerichtsstraße,residential,30,False,False,29.127,"LINESTRING (12.16315 49.678799, 12.1632996 49.6785556)",5,,,
154073391,Erhardstraße,residential,30,False,True,68.64,"LINESTRING (12.16315 49.678799, 12.1638575 49.678881, 12.1640904 49.6789023)",,,,
154073543,Sonnenstraße,residential,30,False,True,67.25399999999999,"LINESTRING (12.16315 49.678799, 12.1629688 49.6790957, 12.1628906 49.6792237, 12.1627679 49.6793488)",5,,,
154073368,Asylstraße,residential,30,True,False,90.037,"LINESTRING (12.1632996 49.6785556, 12.1621325 49.6782635)",,,,
181473549,Landgerichtsstraße,residential,30,False,True,29.127,"LINESTRING (12.1632996 49.6785556, 12.16315 49.678799)",5,,,
154073542,Landgerichtsstraße,residential,30,False,False,73.069,"LINESTRING (12.1632996 49.6785556, 12.1635923 49.6780343, 12.1636963 49.677957)",,,,
153821067,Ledererstraße,residential,30,True,False,107.187,"LINESTRING (12.1665583 49.6784453, 12.1659764 49.6777829, 12.1657958 49.6776652, 12.1657668 49.6776343)",,,,
153821157,Sebastianstraße,residential,,False,True,30.900000000000002,"LINESTRING (12.1665583 49.6784453, 12.1665998 49.678433, 12.1667809 49.678384, 12.1669053 49.6783479, 12.1669523 49.6783348)",,,,
154073391,Erhardstraße,residential,30,False,False,79.102,"LINESTRING (12.1665583 49.6784453, 12.1664915 49.6784654, 12.1655614 49.6787452)",,,,
153777263,Sebastianstraße,residential,30,True,False,98.343,"LINESTRING (12.1669523 49.6783348, 12.1669645 49.6784678, 12.1671591 49.6788888, 12.1672191 49.6791048, 12.1672192 49.6791971)",5,,,
153821157,Sebastianstraße,residential,,False,False,30.9,"LINESTRING (12.1669523 49.6783348, 12.1669053 49.6783479, 12.1667809 49.678384, 12.1665998 49.678433, 12.1665583 49.6784453)",,,,
32672716,Ledererstraße,unclassified,30,True,False,96.24900000000001,"LINESTRING (12.1672192 49.6791971, 12.1670215 49.6790028, 12.1665583 49.6784453)",,,,
830430515,Sedanstraße,tertiary,30,False,True,16.661,"LINESTRING (12.1603501 49.6756479, 12.1602795 49.6757906)",,2,St 2166,
153821134,Postgasse,living_street,,True,False,43.262,"LINESTRING (12.1603501 49.6756479, 12.160447 49.6756561, 12.1606807 49.6759447)",,,,
153821404,Weißenburgstraße,living_street,,False,False,62.449,"LINESTRING (12.1603501 49.6756479, 12.1602573 49.6756298, 12.1601669 49.675614, 12.1599522 49.675444, 12.1597326 49.6752777)",,,,
"[144699739, 716714892]","['Dr.-Pfleger-Straße', 'Sedanstraße']",tertiary,30,False,False,158.05700000000002,"LINESTRING (12.1603501 49.6756479, 12.1603793 49.675566, 12.1605491 49.6749851, 12.1605716 49.6749118, 12.1605991 49.6748076, 12.1606714 49.67455, 12.1607504 49.6742504)",,2,St 2166,
153777259,Schlörplatz,living_street,,False,False,6.633,"LINESTRING (12.1660636 49.6770289, 12.1661371 49.6770649)",5,,,
"[153777257, 153777261]",Schlörplatz,living_street,,False,True,30.101999999999997,"LINESTRING (12.1660636 49.6770289, 12.16587 49.6769196, 12.1657429 49.6768552)",4,,,
"[153821138, 153821140]",Schlörplatz,living_street,,False,True,62.99,"LINESTRING (12.1660636 49.6770289, 12.1659793 49.6770864, 12.1658166 49.6771973, 12.1657447 49.6772406, 12.1658318 49.6772773, 12.1660731 49.6774078)",3,,,
154073392,Erhardstraße,residential,30,False,False,52.772,"LINESTRING (12.1651152 49.6783774, 12.1653307 49.6784913, 12.1655614 49.6787452)",,,,
154073533,Scheibenstraße,living_street,,False,True,61.905,"LINESTRING (12.16419 49.6786741, 12.1645224 49.6781606)",,,,
153821404,Weißenburgstraße,living_street,,False,True,62.449,"LINESTRING (12.1597326 49.6752777, 12.1599522 49.675444, 12.1601669 49.675614, 12.1602573 49.6756298, 12.1603501 49.6756479)",,,,
153800372,Johannisstraße,residential,,False,False,44.147999999999996,"LINESTRING (12.1568475 49.6736045, 12.1570732 49.6733799, 12.1572054 49.6732832)",3,,,
294242525,Naabstraße,residential,,False,False,29.551,"LINESTRING (12.1572054 49.6732832, 12.1574612 49.6730753)",3,,,
153800372,Johannisstraße,residential,,False,True,44.147999999999996,"LINESTRING (12.1572054 49.6732832, 12.1570732 49.6733799, 12.1568475 49.6736045)",3,,,
153777248,Johannisstraße,residential,50,True,False,48.803,"LINESTRING (12.1566743 49.6730134, 12.1571217 49.6732202, 12.1572054 49.6732832)",4,,,
153820860,Am Werkbach,residential,,False,True,78.314,"LINESTRING (12.1566743 49.6730134, 12.1567908 49.6728193, 12.156781 49.6726371, 12.1566775 49.6724422, 12.1566443 49.6723367)",3,,,
"[153777257, 153777261]",Schlörplatz,living_street,,False,False,30.101999999999997,"LINESTRING (12.1657429 49.6768552, 12.16587 49.6769196, 12.1660636 49.6770289)",4,,,
"[153718808, 208961048, 208961049]",Ludwig-Wolker-Weg,residential,20,False,True,529.915,"LINESTRING (12.1674231 49.6720609, 12.1676864 49.6723956, 12.1678 49.6725588, 12.1678022 49.6726312, 12.1678115 49.6728759, 12.167779 49.6731475, 12.1676722 49.6734083, 12.1674818 49.6737086, 12.1674195 49.6738586, 12.1674147 49.6740696, 12.1674741 49.6742654, 12.167713 49.6747925, 12.1680219 49.6754692, 12.1686476 49.6764106, 12.1686946 49.6764474, 12.1687548 49.6764589, 12.1688302 49.6764659, 12.1688974 49.6764714)",3,,,
94531098,Stadtmühlweg,residential,,False,False,37.525999999999996,"LINESTRING (12.1602871 49.6743978, 12.1605858 49.6742779, 12.1607504 49.6742504)",,,,
"[144523928, 389366166]",Schillerstraße,secondary,50,False,False,51.926,"LINESTRING (12.1562323 49.6737956, 12.1562987 49.6739479, 12.1563419 49.6740458, 12.156361 49.6740891, 12.1564262 49.6742454)",,,St 2657,
"[666183285, 181264261, 181264262]",Albrecht-Dürer-Straße,residential,,False,True,306.15500000000003,"LINESTRING (12.1564262 49.6742454, 12.1559515 49.674406, 12.155891 49.6744292, 12.155654 49.6745317, 12.1555912 49.6745709, 12.155555 49.6746048, 12.1555348 49.6746464, 12.1555302 49.6746823, 12.1556323 49.6749361, 12.1557199 49.6751632, 12.1558326 49.6754556, 12.1558438 49.6754884, 12.1559328 49.6757104, 12.1559606 49.6757787, 12.1563017 49.6766183)",,,,
181460602,Schillerstraße,secondary,50,False,False,161.713,"LINESTRING (12.1564262 49.6742454, 12.1565014 49.6744038, 12.1567545 49.6750123, 12.1567771 49.6750666, 12.1570197 49.675648)",,2,St 2657,
"[144523928, 389366166]",Schillerstraße,secondary,50,False,True,51.926,"LINESTRING (12.1564262 49.6742454, 12.156361 49.6740891, 12.1563419 49.6740458, 12.1562987 49.6739479, 12.1562323 49.6737956)",,,St 2657,
174449808,Goethestraße,residential,50,False,True,66.814,"LINESTRING (12.1570197 49.675648, 12.1571385 49.6756388, 12.1579298 49.6757474)",,,,
181460602,Schillerstraße,secondary,50,False,True,161.71299999999997,"LINESTRING (12.1570197 49.675648, 12.1567771 49.6750666, 12.1567545 49.6750123, 12.1565014 49.6744038, 12.1564262 49.6742454)",,2,St 2657,
413392166,Schillerstraße,secondary,50,False,False,90.60499999999999,"LINESTRING (12.1570197 49.675648, 12.157073 49.6757922, 12.1571781 49.6760761, 12.157283 49.6763162, 12.1573051 49.6763669, 12.1573356 49.6764366)",,,St 2657,
174449810,Goethestraße,residential,50,False,True,54.295,"LINESTRING (12.1579298 49.6757474, 12.1586631 49.6758625)",,,,
144523925,Ringstraße,residential,,False,False,84.38000000000001,"LINESTRING (12.1579298 49.6757474, 12.1579021 49.6757933, 12.1578584 49.6758657, 12.1577768 49.6760256, 12.1577085 49.6762081, 12.1576917 49.6763544, 12.1576807 49.6764244, 12.1576715 49.6764827)",,,,
"[153821224, 153777251, 165231572, 144523925]","['Leibnizstraße', 'Ringstraße']","['residential', 'living_street']",,False,"[False, True]",177.993,"LINESTRING (12.1579298 49.6757474, 12.157953 49.6757158, 12.1580578 49.6755733, 12.1582319 49.6754127, 12.1586734 49.6751164, 12.1589289 49.6749379, 12.1590534 49.674789, 12.1591069 49.6746908, 12.1591981 49.6744136)",5,,,
174449808,Goethestraße,residential,50,False,False,66.814,"LINESTRING (12.1579298 49.6757474, 12.1571385 49.6756388, 12.1570197 49.675648)",,,,
174449810,Goethestraße,residential,50,False,False,54.295,"LINESTRING (12.1586631 49.6758625, 12.1579298 49.6757474)",,,,
144523932,Wolframstraße,residential,,False,True,88.09400000000001,"LINESTRING (12.1586631 49.6758625, 12.1584573 49.6763098, 12.1583305 49.6765853, 12.1583137 49.6766218)",,,,
413392166,Schillerstraße,secondary,50,False,False,12.757,"LINESTRING (12.1573356 49.6764366, 12.1573849 49.6765468)",,,St 2657,
"[154073497, 662343147, 662343148]",Körnerstraße,residential,,False,False,77.089,"LINESTRING (12.1573356 49.6764366, 12.1571782 49.6764643, 12.1571289 49.676473, 12.1570849 49.6764807, 12.1569318 49.6765076, 12.1563017 49.6766183)",,,,
413392166,Schillerstraße,secondary,50,False,True,90.60499999999999,"LINESTRING (12.1573356 49.6764366, 12.1573051 49.6763669, 12.157283 49.6763162, 12.1571781 49.6760761, 12.157073 49.6757922, 12.1570197 49.675648)",,,St 2657,
144523922,Luitpoldstraße,residential,30,False,False,49.159000000000006,"LINESTRING (12.1576715 49.6764827, 12.1578285 49.6764909, 12.1583137 49.6766218)",,,,
144523925,Ringstraße,residential,,False,True,84.38000000000001,"LINESTRING (12.1576715 49.6764827, 12.1576807 49.6764244, 12.1576917 49.6763544, 12.1577085 49.6762081, 12.1577768 49.6760256, 12.1578584 49.6758657, 12.1579021 49.6757933, 12.1579298 49.6757474)",,,,
144523926,Luitpoldstraße,residential,,False,False,21.822000000000003,"LINESTRING (12.1576715 49.6764827, 12.1576425 49.676489, 12.157578 49.6765022, 12.1573849 49.6765468)",,,,
413392166,Schillerstraße,secondary,50,False,True,12.757,"LINESTRING (12.1573849 49.6765468, 12.1573356 49.6764366)",,,St 2657,
144523926,Luitpoldstraße,residential,,False,True,21.822000000000003,"LINESTRING (12.1573849 49.6765468, 12.157578 49.6765022, 12.1576425 49.676489, 12.1576715 49.6764827)",,,,
"[182503386, 572835219, 572835223]",Schillerstraße,secondary,50,False,False,143.36200000000002,"LINESTRING (12.1573849 49.6765468, 12.1574625 49.6766606, 12.1574997 49.6767151, 12.1575208 49.6767436, 12.1575791 49.6768224, 12.1576261 49.6768853, 12.1578634 49.6772026, 12.1581181 49.6775383, 12.1582272 49.6777147)",,,St 2657,
144523922,Luitpoldstraße,residential,30,False,False,72.03,"LINESTRING (12.1583137 49.6766218, 12.1589028 49.67678, 12.1591564 49.6768481, 12.1592383 49.6768701)",,,,
144523922,Luitpoldstraße,residential,30,False,True,49.159000000000006,"LINESTRING (12.1583137 49.6766218, 12.1578285 49.6764909, 12.1576715 49.6764827)",,,,
144523932,Wolframstraße,residential,,False,False,88.094,"LINESTRING (12.1583137 49.6766218, 12.1583305 49.6765853, 12.1584573 49.6763098, 12.1586631 49.6758625)",,,,
"[144523923, 1056680363]",Nikolaistraße,secondary,50,False,False,157.20600000000002,"LINESTRING (12.1582272 49.6777147, 12.1583061 49.6778429, 12.1583517 49.6779171, 12.1584941 49.6781485, 12.1585481 49.6782562, 12.1587562 49.6786712, 12.1588721 49.678835, 12.1589575 49.6789218, 12.1590818 49.679003)",,3,St 2657,
"[144711462, 572682335]","['Adolf-Kolping-Platz', 'Sedanstraße']",tertiary,50,False,False,59.298,"LINESTRING (12.1582272 49.6777147, 12.1584209 49.6776159, 12.1585451 49.6775559, 12.1586032 49.6775215, 12.1587931 49.6773361)",,2,St 2666,
144714993,Christian-Seltmann-Straße,secondary,50,False,False,39.234,"LINESTRING (12.1582272 49.6777147, 12.1580409 49.6777939, 12.1577629 49.6778995)",,6,St 2666,
"[182503386, 572835219, 572835223]",Schillerstraße,secondary,50,False,True,143.362,"LINESTRING (12.1582272 49.6777147, 12.1581181 49.6775383, 12.1578634 49.6772026, 12.1576261 49.6768853, 12.1575791 49.6768224, 12.1575208 49.6767436, 12.1574997 49.6767151, 12.1574625 49.6766606, 12.1573849 49.6765468)",,,St 2657,
110074925,Zur Drehscheibe,residential,,False,False,18.716,"LINESTRING (12.1590818 49.679003, 12.1590224 49.6790416, 12.1588983 49.6791223)",,,,
181473561,Nikolaistraße,secondary,50,False,False,53.574000000000005,"LINESTRING (12.1590818 49.679003, 12.1592501 49.6790757, 12.1597558 49.6792023)",,3,St 2657,
"[1056680363, 144523923]",Nikolaistraße,secondary,50,False,True,157.206,"LINESTRING (12.1590818 49.679003, 12.1589575 49.6789218, 12.1588721 49.678835, 12.1587562 49.6786712, 12.1585481 49.6782562, 12.1584941 49.6781485, 12.1583517 49.6779171, 12.1583061 49.6778429, 12.1582272 49.6777147)",,3,St 2657,
110074925,Zur Drehscheibe,residential,,False,True,18.716,"LINESTRING (12.1588983 49.6791223, 12.1590224 49.6790416, 12.1590818 49.679003)",,,,
144523934,Zur Drehscheibe,residential,,False,False,145.032,"LINESTRING (12.1588983 49.6791223, 12.1575474 49.6786653, 12.1574219 49.6785852, 12.1571879 49.6784487)",,,,
154073483,Kettelerstraße,residential,30,False,True,165.13299999999998,"LINESTRING (12.1597558 49.6792023, 12.1598204 49.6791307, 12.1600643 49.67886, 12.1602692 49.6786451, 12.1603271 49.6785844, 12.1605376 49.6783579, 12.1605975 49.6782986, 12.1608667 49.6780332, 12.1609567 49.6779371)",,,,
181473561,Nikolaistraße,secondary,50,False,True,53.574000000000005,"LINESTRING (12.1597558 49.6792023, 12.1592501 49.6790757, 12.1590818 49.679003)",,3,St 2657,
181473570,Nikolaistraße,secondary,50,False,False,96.977,"LINESTRING (12.1597558 49.6792023, 12.1600526 49.6793096, 12.1609246 49.6796366)",,3,St 2657,
154073463,Herrmannstraße,residential,30,False,False,175.73000000000002,"LINESTRING (12.1609246 49.6796366, 12.1612239 49.679314, 12.1614835 49.6790234, 12.1617163 49.6787706, 12.1621325 49.6782635)",,,,
181473570,Nikolaistraße,secondary,50,False,True,96.977,"LINESTRING (12.1609246 49.6796366, 12.1600526 49.6793096, 12.1597558 49.6792023)",,3,St 2657,
"[144699747, 154241517]",Weigelstraße,residential,,False,False,111.06700000000001,"LINESTRING (12.1639341 49.672235, 12.1639353 49.6722857, 12.1624721 49.6723339)",,,,
144699748,Weigelstraße,secondary,50,False,True,12.278,"LINESTRING (12.1566443 49.6723367, 12.1568135 49.6723509)",,,St 2166,
153820860,Am Werkbach,residential,,False,False,78.314,"LINESTRING (12.1566443 49.6723367, 12.1566775 49.6724422, 12.156781 49.6726371, 12.1567908 49.6728193, 12.1566743 49.6730134)",3,,,
154241517,Weigelstraße,residential,,False,False,131.44899999999998,"LINESTRING (12.1624721 49.6723339, 12.1618423 49.6723494, 12.1617532 49.6723515, 12.1616826 49.6723532, 12.1616019 49.6723552, 12.160875 49.672373, 12.1606477 49.6723877)",,,,
"[144699747, 154241517]",Weigelstraße,residential,,False,True,111.06700000000001,"LINESTRING (12.1624721 49.6723339, 12.1639353 49.6722857, 12.1639341 49.672235)",,,,
