osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,tunnel
384902411,Via Tre Martiri,residential,False,True,141.364,"LINESTRING (7.3164411 44.5616161, 7.3167447 44.5616244, 7.3176403 44.561718, 7.318186 44.5618478)",,,,,
832889806,Via Provinciale,secondary,False,False,105.084,"LINESTRING (7.3164411 44.5616161, 7.3157933 44.5614956, 7.3151471 44.5614116)",2,SP8,50,,
832889806,Via Provinciale,secondary,False,True,210.57,"LINESTRING (7.3164411 44.5616161, 7.3168804 44.5617319, 7.3176778 44.5619817, 7.3181142 44.5621701, 7.3185791 44.5624016, 7.3186896 44.5624694, 7.3187585 44.5625161)",2,SP8,50,,
384902409,Vicolo del Borgo,residential,False,False,54.96999999999999,"LINESTRING (7.318186 44.5618478, 7.3181682 44.5619403, 7.3183314 44.5620126, 7.3184142 44.5620394, 7.3185262 44.5620777, 7.3185904 44.5620964, 7.3186756 44.5621052)",,,,,
384902411,Via Tre Martiri,residential,False,False,141.364,"LINESTRING (7.318186 44.5618478, 7.3176403 44.561718, 7.3167447 44.5616244, 7.3164411 44.5616161)",,,,,
"[384902408, 384902411, 384724235]","['Piazza D. Marchetti', 'Via Tre Martiri']",residential,False,True,102.245,"LINESTRING (7.318186 44.5618478, 7.3185719 44.5619174, 7.3188455 44.5619937, 7.3191431 44.5620785, 7.3192796 44.5620489, 7.3194092 44.5620208)",,,30,,
125055730,Via Aprico,residential,False,False,102.116,"LINESTRING (7.3197932 44.5619833, 7.3196478 44.5620835, 7.3194854 44.5621775, 7.3191845 44.5622747, 7.3190611 44.562324, 7.3188891 44.5624264, 7.3187585 44.5625161)",,,,,
384724235,Via Tre Martiri,residential,False,False,31.983,"LINESTRING (7.3197932 44.5619833, 7.3197267 44.5619634, 7.3196766 44.5619628, 7.3196106 44.5619667, 7.3194092 44.5620208)",,,30,,
384724235,Via Tre Martiri,residential,False,True,17.555,"LINESTRING (7.3197932 44.5619833, 7.319849 44.562009, 7.3199793 44.562069)",,,30,,
384738388,Via Crosa,residential,False,False,148.813,"LINESTRING (7.3225828 44.5619212, 7.3209467 44.5612638)",,,,,
783094135,Via Frederico Mistral,residential,False,True,40.818,"LINESTRING (7.3225828 44.5619212, 7.3230099 44.5617159)",,,30,,
