osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction
"[15794323, 15795719]",Carlstraße,tertiary,,False,"[False, True]",97.55600000000003,"LINESTRING (6.1128025 50.9218531, 6.1127745 50.9218067, 6.1127654 50.9217605, 6.112768 50.9216763, 6.112778 50.9216581, 6.1128038 50.9216108, 6.1128088 50.9216052, 6.1128331 50.9215776, 6.1128761 50.9215288, 6.1129556 50.9214386, 6.1130773 50.9213004, 6.1131327 50.921233, 6.1131558 50.9212049, 6.1131812 50.921168, 6.1131914 50.9211452, 6.1131976 50.9211315, 6.1132117 50.9210868, 6.1132226 50.9210461)",,
24317793,Friedrich-Ebert-Straße,secondary,,False,True,118.25499999999998,"LINESTRING (6.1128025 50.9218531, 6.1128905 50.9218443, 6.1129617 50.9218426, 6.113139 50.921855, 6.1135407 50.9218791, 6.1142974 50.9219395, 6.1143389 50.9219429, 6.1144755 50.9219629)",L 225,
"[1000847060, 22874396]",Carlstraße,secondary,,False,False,338.9290000000001,"LINESTRING (6.1128025 50.9218531, 6.1126357 50.9219154, 6.1125997 50.9219357, 6.1125689 50.921953, 6.1125305 50.9219747, 6.112495 50.9219947, 6.1123588 50.9221421, 6.112332 50.9221711, 6.1122985 50.9222075, 6.1120751 50.9224493, 6.1120284 50.9224998, 6.1119717 50.9225606, 6.1119259 50.9226116, 6.1116976 50.9228694, 6.1116324 50.9229396, 6.1115937 50.9229811, 6.1115625 50.9230165, 6.1114329 50.9231541, 6.1113569 50.9232344, 6.1112036 50.9234033, 6.1110343 50.9235985, 6.1109967 50.9236404, 6.1109804 50.9236544, 6.1108769 50.9237713, 6.1108433 50.9238071, 6.1107569 50.9238992, 6.1107121 50.923947, 6.1106523 50.9240107, 6.1105791 50.9240887, 6.1105187 50.9241531, 6.1104672 50.924208, 6.1102723 50.9244158, 6.1102648 50.9244238)",L 225,
"[204791122, 15799086]",Arndtweg,residential,,False,False,18.574,"LINESTRING (6.1164643 50.9212664, 6.1165378 50.921372, 6.1165695 50.9214197)",,
15799086,Arndtweg,residential,,False,True,70.01599999999999,"LINESTRING (6.1164643 50.9212664, 6.1163411 50.921074, 6.1163192 50.9210405, 6.1162942 50.9210021, 6.1160816 50.9206848)",,
28911986,Friedrich-Ebert-Straße,residential,,False,True,140.581,"LINESTRING (6.1164643 50.9212664, 6.1162916 50.9213121, 6.115346 50.9215183, 6.1153156 50.9215235, 6.1146704 50.9216332, 6.1145537 50.9216439)",,
15794323,Carlstraße,tertiary,,False,True,9.413,"LINESTRING (6.1131656 50.9209788, 6.1131968 50.9209903, 6.1132096 50.920997, 6.1132195 50.9210051, 6.1132235 50.9210258, 6.1132226 50.9210461)",,
23137459,Richard-Wagner-Straße,residential,30,False,True,145.48000000000002,"LINESTRING (6.1131656 50.9209788, 6.1131853 50.9208769, 6.1131864 50.920858, 6.1131898 50.9208025, 6.1131724 50.9207358, 6.113112 50.9205558, 6.1131031 50.9205293, 6.1130953 50.920506, 6.1130736 50.9204413, 6.113052 50.9203862, 6.1130063 50.9202698, 6.1129955 50.9202423, 6.112956 50.9201417, 6.1129449 50.9201134, 6.1129262 50.9200656, 6.1127831 50.919701)",,
611812988,Maastrichter Straße,tertiary,,False,False,83.745,"LINESTRING (6.1131656 50.9209788, 6.1131261 50.9209707, 6.1130826 50.9209648, 6.1130373 50.9209634, 6.1127056 50.9209529, 6.1126754 50.920952, 6.1125799 50.9209532, 6.1125587 50.9209535, 6.1124877 50.9209544, 6.1122647 50.9209572, 6.1122255 50.9209605, 6.1121442 50.9209674, 6.1119771 50.9209816)",,
29073637,Ernst-Wiechert-Straße,residential,,False,True,146.769,"LINESTRING (6.1128569 50.9184242, 6.1130436 50.9185347, 6.1131457 50.918586, 6.1131774 50.918602, 6.1132744 50.9186508, 6.1133088 50.9186681, 6.1134277 50.9187279, 6.1134706 50.9187494, 6.1135039 50.9187662, 6.1135444 50.9187866, 6.1135938 50.9188114, 6.1136343 50.9188318, 6.1138652 50.9189487, 6.113927 50.918979, 6.1141909 50.9191117, 6.1144181 50.9192281, 6.1144224 50.9192767)",,
37126326,Mühlenfeldweg,residential,30,False,False,78.311,"LINESTRING (6.1128569 50.9184242, 6.1127804 50.9184584, 6.1126464 50.9185184, 6.1126299 50.9185258, 6.1125858 50.9185455, 6.1124747 50.9185952, 6.112429 50.9186157, 6.1123452 50.9186532, 6.1123223 50.9186634, 6.1122447 50.9186981, 6.1122193 50.9187095, 6.1122081 50.9187145, 6.1121188 50.9187544, 6.1119459 50.9188318)",,
37126326,Mühlenfeldweg,residential,30,False,True,77.741,"LINESTRING (6.1128569 50.9184242, 6.1129772 50.9183725, 6.1130039 50.9183611, 6.113215 50.9182705, 6.1132712 50.9182447, 6.1134199 50.9181764, 6.113477 50.9181502, 6.1136405 50.9180751, 6.1137686 50.9180267)",,
24343063,Weinbergstraße,residential,30,False,False,189.389,"LINESTRING (6.1137686 50.9180267, 6.1135799 50.9179352, 6.1134119 50.9178537, 6.1133642 50.9178305, 6.1132959 50.9177974, 6.1132515 50.9177759, 6.1132159 50.9177586, 6.1131662 50.9177345, 6.1131412 50.9177224, 6.1129322 50.917621, 6.1129202 50.9176152, 6.112858 50.917585, 6.11276 50.9175375, 6.1127394 50.9175275, 6.1126222 50.9174707, 6.1125442 50.9174328, 6.1125342 50.9174279, 6.1124914 50.9174072, 6.1123351 50.9173314, 6.1121478 50.9172405, 6.1120937 50.9172143, 6.1120226 50.9171798, 6.1119835 50.9171608, 6.1119151 50.9171277, 6.1118891 50.9171151, 6.1118483 50.9170952, 6.1117603 50.9170526, 6.1116274 50.9169881)",,
24343063,Weinbergstraße,residential,30,False,True,69.645,"LINESTRING (6.1137686 50.9180267, 6.113962 50.9181184, 6.1140612 50.9181653, 6.1140794 50.9181739, 6.1142768 50.9182675, 6.1143114 50.9182839, 6.1143943 50.9183232, 6.1145628 50.918403)",,
29073576,Rimburger Straße,residential,30,False,True,86.798,"LINESTRING (6.1137686 50.9180267, 6.1138784 50.9179709, 6.1139955 50.9178894, 6.1141122 50.9178067, 6.1141256 50.9177964, 6.1141826 50.9177523, 6.1142335 50.917713, 6.1143152 50.9176499, 6.114343 50.9176284, 6.1144227 50.9175669, 6.1144802 50.9175225, 6.1144989 50.917508, 6.1145846 50.9174418)",,
37126326,Mühlenfeldweg,residential,30,False,False,77.741,"LINESTRING (6.1137686 50.9180267, 6.1136405 50.9180751, 6.113477 50.9181502, 6.1134199 50.9181764, 6.1132712 50.9182447, 6.113215 50.9182705, 6.1130039 50.9183611, 6.1129772 50.9183725, 6.1128569 50.9184242)",,
29073576,Rimburger Straße,residential,30,False,False,86.798,"LINESTRING (6.1145846 50.9174418, 6.1144989 50.917508, 6.1144802 50.9175225, 6.1144227 50.9175669, 6.114343 50.9176284, 6.1143152 50.9176499, 6.1142335 50.917713, 6.1141826 50.9177523, 6.1141256 50.9177964, 6.1141122 50.9178067, 6.1139955 50.9178894, 6.1138784 50.9179709, 6.1137686 50.9180267)",,
23240790,Johanniterstraße,residential,,False,False,100.03299999999999,"LINESTRING (6.1070202 50.9208765, 6.1070281 50.9208284, 6.1070545 50.9206914, 6.1070796 50.9205769, 6.1070896 50.9204987, 6.1070914 50.9204512, 6.1070839 50.9204198, 6.1070541 50.9203366, 6.1069985 50.9202646, 6.1069082 50.9201715, 6.1068415 50.9201078, 6.1067546 50.9200375)",,
75547178,Maastrichter Straße,tertiary,,False,True,108.887,"LINESTRING (6.1070202 50.9208765, 6.107722 50.9209341, 6.1081356 50.920967, 6.1085626 50.9209916)",,
15792863,Wirichstraße,residential,30,False,True,98.002,"LINESTRING (6.1105519 50.9175471, 6.1107371 50.9174627, 6.1107783 50.9174439, 6.1108726 50.9174029, 6.1110703 50.9173169, 6.1110861 50.9173082, 6.1112314 50.9172278, 6.1112666 50.9172083, 6.1114927 50.9170801, 6.1116274 50.9169881)",,
15798952,Beethovenstraße,residential,,False,True,98.653,"LINESTRING (6.1105519 50.9175471, 6.1106283 50.9176175, 6.1106779 50.9176632, 6.1107306 50.9177118, 6.1107592 50.9177382, 6.1108044 50.9177798, 6.1108167 50.9177911, 6.1108546 50.9178261, 6.1108757 50.9178455, 6.1109043 50.9178719, 6.1109568 50.9179202, 6.1110141 50.917973, 6.1110394 50.9179964, 6.1110526 50.9180086, 6.111152 50.9181001, 6.1112282 50.9181704, 6.1112568 50.9181967, 6.1113447 50.9182801)",,
15792863,Wirichstraße,residential,30,False,False,98.002,"LINESTRING (6.1116274 50.9169881, 6.1114927 50.9170801, 6.1112666 50.9172083, 6.1112314 50.9172278, 6.1110861 50.9173082, 6.1110703 50.9173169, 6.1108726 50.9174029, 6.1107783 50.9174439, 6.1107371 50.9174627, 6.1105519 50.9175471)",,
24343063,Weinbergstraße,residential,30,False,True,189.389,"LINESTRING (6.1116274 50.9169881, 6.1117603 50.9170526, 6.1118483 50.9170952, 6.1118891 50.9171151, 6.1119151 50.9171277, 6.1119835 50.9171608, 6.1120226 50.9171798, 6.1120937 50.9172143, 6.1121478 50.9172405, 6.1123351 50.9173314, 6.1124914 50.9174072, 6.1125342 50.9174279, 6.1125442 50.9174328, 6.1126222 50.9174707, 6.1127394 50.9175275, 6.11276 50.9175375, 6.112858 50.917585, 6.1129202 50.9176152, 6.1129322 50.917621, 6.1131412 50.9177224, 6.1131662 50.9177345, 6.1132159 50.9177586, 6.1132515 50.9177759, 6.1132959 50.9177974, 6.1133642 50.9178305, 6.1134119 50.9178537, 6.1135799 50.9179352, 6.1137686 50.9180267)",,
331182072,Carolus-Magnus-Straße,residential,20,False,False,9.108,"LINESTRING (6.1162761 50.9205597, 6.116161 50.9205977)",,
24306713,Lessingstraße,residential,,False,False,76.582,"LINESTRING (6.1162761 50.9205597, 6.116121 50.9203633, 6.1160134 50.920227, 6.1159966 50.9202058, 6.1159604 50.92016, 6.1158497 50.9200198, 6.1157907 50.9199427)",,
"[331182072, 26288612]","['Rathausplatz', 'Carolus-Magnus-Straße']",residential,20,False,True,158.154,"LINESTRING (6.1162761 50.9205597, 6.1165874 50.9204838, 6.1166786 50.9204616, 6.116945 50.9203966, 6.1174768 50.9202669, 6.1175277 50.9202545, 6.1177099 50.9201818, 6.1179447 50.9201314, 6.1180604 50.9201011, 6.1181538 50.9200587, 6.1182235 50.9200126, 6.118299 50.9199629)",,
24306713,Lessingstraße,residential,,False,False,126.082,"LINESTRING (6.1157907 50.9199427, 6.1157607 50.9198974, 6.1157453 50.9198681, 6.115711 50.9198028, 6.1157001 50.919782, 6.1156954 50.9197641, 6.1156707 50.9196705, 6.1156545 50.9196093, 6.1156463 50.9195787, 6.1156247 50.9195418, 6.11559 50.9195162, 6.1155302 50.9194903, 6.1154157 50.9194504, 6.1152197 50.9194054, 6.1151 50.9193779, 6.1149437 50.9193508, 6.1145766 50.9192804)",,
24306713,Lessingstraße,residential,,False,True,76.582,"LINESTRING (6.1157907 50.9199427, 6.1158497 50.9200198, 6.1159604 50.92016, 6.1159966 50.9202058, 6.1160134 50.920227, 6.116121 50.9203633, 6.1162761 50.9205597)",,
26528284,Herderstraße,residential,30,False,True,78.43599999999999,"LINESTRING (6.1157907 50.9199427, 6.1159624 50.9198904, 6.1161601 50.9198656, 6.1162457 50.9198548, 6.1163648 50.9198399, 6.1163845 50.9198374, 6.1165357 50.9198184, 6.1166384 50.9198056, 6.1166588 50.919803, 6.1167401 50.9197928, 6.1168744 50.9197825)",,
24306715,Schillerstraße,residential,,False,False,62.614000000000004,"LINESTRING (6.1168744 50.9197825, 6.1168354 50.919527, 6.1168263 50.9194629, 6.1168099 50.9194243, 6.1167896 50.9193764, 6.1167521 50.9193484, 6.1167054 50.9193136, 6.1166153 50.9192722)",,
26528284,Herderstraße,residential,30,False,False,78.436,"LINESTRING (6.1168744 50.9197825, 6.1167401 50.9197928, 6.1166588 50.919803, 6.1166384 50.9198056, 6.1165357 50.9198184, 6.1163845 50.9198374, 6.1163648 50.9198399, 6.1162457 50.9198548, 6.1161601 50.9198656, 6.1159624 50.9198904, 6.1157907 50.9199427)",,
26528284,Herderstraße,residential,30,False,True,80.11699999999999,"LINESTRING (6.1168744 50.9197825, 6.1169478 50.9197765, 6.116998 50.9197723, 6.1171066 50.9197636, 6.1171304 50.9197617, 6.1171765 50.919758, 6.1175183 50.9197307, 6.1178543 50.9197054, 6.1179464 50.919698, 6.1180084 50.9196927)",,
24306715,Schillerstraße,residential,,False,False,114.146,"LINESTRING (6.1166153 50.9192722, 6.1165425 50.9192466, 6.1164872 50.9192271, 6.1162881 50.919157, 6.1162034 50.9191272, 6.1161866 50.9191213, 6.1160168 50.9190502, 6.1159875 50.9190379, 6.1158628 50.9189856, 6.1152394 50.9187244)",,
24306715,Schillerstraße,residential,,False,True,62.614,"LINESTRING (6.1166153 50.9192722, 6.1167054 50.9193136, 6.1167521 50.9193484, 6.1167896 50.9193764, 6.1168099 50.9194243, 6.1168263 50.9194629, 6.1168354 50.919527, 6.1168744 50.9197825)",,
155338834,Schillerstraße,residential,,False,False,54.161,"LINESTRING (6.1166153 50.9192722, 6.1168749 50.9190598, 6.1168922 50.9190456, 6.1169252 50.9189781, 6.1169339 50.9189603, 6.1170284 50.918901, 6.1170595 50.9188814)",,
24306715,Schillerstraße,residential,,False,True,114.14600000000003,"LINESTRING (6.1152394 50.9187244, 6.1158628 50.9189856, 6.1159875 50.9190379, 6.1160168 50.9190502, 6.1161866 50.9191213, 6.1162034 50.9191272, 6.1162881 50.919157, 6.1164872 50.9192271, 6.1165425 50.9192466, 6.1166153 50.9192722)",,
24306718,Robert-Koch-Straße,residential,30,False,False,168.52100000000002,"LINESTRING (6.1152394 50.9187244, 6.115369 50.9186323, 6.1154519 50.9185734, 6.1155672 50.9184915, 6.1156497 50.9184328, 6.1156874 50.9184061, 6.115782 50.9183389, 6.1158239 50.9183091, 6.1159384 50.9182278, 6.1159581 50.9182137, 6.1160581 50.9181427, 6.1161484 50.9180785, 6.1162143 50.9180317, 6.1163513 50.9179344, 6.1164005 50.9178994, 6.1169329 50.9176594)",,
24306718,Robert-Koch-Straße,residential,30,False,True,77.403,"LINESTRING (6.1152394 50.9187244, 6.1150672 50.9188639, 6.1150515 50.9188766, 6.1150141 50.9189069, 6.1149979 50.91892, 6.1149089 50.9189921, 6.1148758 50.9190189, 6.1148342 50.9190526, 6.114758 50.9191153, 6.1146371 50.9192147, 6.1145766 50.9192804)",,
24343063,Weinbergstraße,residential,30,False,False,59.38799999999999,"LINESTRING (6.1152394 50.9187244, 6.1151034 50.9186598, 6.1148774 50.9185525, 6.1148495 50.9185392, 6.1146343 50.918437, 6.1145919 50.9184168, 6.1145628 50.918403)",,
"[505374881, 505374883, 153913161, 805584215, 15793470]","['Rathausplatz', 'Dammstraße']",tertiary,20,False,False,267.05499999999995,"LINESTRING (6.1169329 50.9176594, 6.11765 50.9183194, 6.1177782 50.9184368, 6.1178141 50.9184696, 6.1179067 50.9185544, 6.1179263 50.9185723, 6.1180369 50.9186735, 6.1180949 50.9187272, 6.11818 50.9188045, 6.1182135 50.9188366, 6.1183376 50.9189617, 6.1184169 50.9190416, 6.1184484 50.919103, 6.118454 50.919174, 6.1184267 50.9192321, 6.118397 50.9192658, 6.1183824 50.9192797, 6.1183166 50.9193373, 6.1182506 50.9193976, 6.1182356 50.9194116, 6.1180797 50.9195571, 6.1180238 50.919632, 6.1180084 50.9196927)",K 11,
24306718,Robert-Koch-Straße,residential,30,False,True,168.52099999999996,"LINESTRING (6.1169329 50.9176594, 6.1164005 50.9178994, 6.1163513 50.9179344, 6.1162143 50.9180317, 6.1161484 50.9180785, 6.1160581 50.9181427, 6.1159581 50.9182137, 6.1159384 50.9182278, 6.1158239 50.9183091, 6.115782 50.9183389, 6.1156874 50.9184061, 6.1156497 50.9184328, 6.1155672 50.9184915, 6.1154519 50.9185734, 6.115369 50.9186323, 6.1152394 50.9187244)",,
24306716,Kopernikusstraße,residential,,False,False,126.68900000000001,"LINESTRING (6.1145628 50.918403, 6.1149661 50.9180824, 6.1151966 50.9178991, 6.1152304 50.9178789, 6.1154387 50.9177543, 6.1154924 50.9177222, 6.1155262 50.917702, 6.1157677 50.9175576)",,
24343063,Weinbergstraße,residential,30,False,False,69.645,"LINESTRING (6.1145628 50.918403, 6.1143943 50.9183232, 6.1143114 50.9182839, 6.1142768 50.9182675, 6.1140794 50.9181739, 6.1140612 50.9181653, 6.113962 50.9181184, 6.1137686 50.9180267)",,
24343063,Weinbergstraße,residential,30,False,True,59.388,"LINESTRING (6.1145628 50.918403, 6.1145919 50.9184168, 6.1146343 50.918437, 6.1148495 50.9185392, 6.1148774 50.9185525, 6.1151034 50.9186598, 6.1152394 50.9187244)",,
24306716,Kopernikusstraße,residential,,False,True,126.689,"LINESTRING (6.1157677 50.9175576, 6.1155262 50.917702, 6.1154924 50.9177222, 6.1154387 50.9177543, 6.1152304 50.9178789, 6.1151966 50.9178991, 6.1149661 50.9180824, 6.1145628 50.918403)",,
24306718,Robert-Koch-Straße,residential,30,False,False,171.671,"LINESTRING (6.1152413 50.9207531, 6.1150599 50.9204846, 6.1150374 50.9204513, 6.1149792 50.9203603, 6.1149402 50.9202994, 6.1148955 50.9202296, 6.1147969 50.9200755, 6.1147884 50.9200601, 6.1147466 50.9199849, 6.1146941 50.9198902, 6.1146922 50.9198801, 6.1146769 50.9197992, 6.1146713 50.9197694, 6.1146556 50.9196861, 6.1146382 50.9195939, 6.1146338 50.9195703, 6.1145906 50.9193412, 6.1145766 50.9192804)",,
154911410,Carolus-Magnus-Straße,residential,20,False,False,33.267,"LINESTRING (6.1152413 50.9207531, 6.115131 50.9207794, 6.1147975 50.9208591)",,
154911410,Carolus-Magnus-Straße,residential,20,False,True,57.707,"LINESTRING (6.1152413 50.9207531, 6.1153388 50.9207733, 6.1158741 50.9206517, 6.1160215 50.9206293)",,
24306720,Anton-Bruckner-Straße,residential,,False,True,10.817,"LINESTRING (6.1145766 50.9192804, 6.1144224 50.9192767)",,
24306713,Lessingstraße,residential,,False,True,126.08199999999998,"LINESTRING (6.1145766 50.9192804, 6.1149437 50.9193508, 6.1151 50.9193779, 6.1152197 50.9194054, 6.1154157 50.9194504, 6.1155302 50.9194903, 6.11559 50.9195162, 6.1156247 50.9195418, 6.1156463 50.9195787, 6.1156545 50.9196093, 6.1156707 50.9196705, 6.1156954 50.9197641, 6.1157001 50.919782, 6.115711 50.9198028, 6.1157453 50.9198681, 6.1157607 50.9198974, 6.1157907 50.9199427)",,
24306718,Robert-Koch-Straße,residential,30,False,False,77.40299999999999,"LINESTRING (6.1145766 50.9192804, 6.1146371 50.9192147, 6.114758 50.9191153, 6.1148342 50.9190526, 6.1148758 50.9190189, 6.1149089 50.9189921, 6.1149979 50.91892, 6.1150141 50.9189069, 6.1150515 50.9188766, 6.1150672 50.9188639, 6.1152394 50.9187244)",,
