osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,bridge,width
17922397,False,Heinrich-Philippsen-Straße,residential,False,98.676,"LINESTRING (9.5707246 54.5189353, 9.5713343 54.5189775, 9.5716591 54.5189943, 9.5718261 54.5189875, 9.5719969 54.5189655, 9.5720962 54.5189626, 9.5721805 54.5189805, 9.5722054 54.5190104)",30,,,,
18327331,False,Gallberg,residential,False,29.68,"LINESTRING (9.5707246 54.5189353, 9.5707098 54.5188363, 9.5706587 54.5186714)",30,,,,
18327331,False,Gallberg,residential,True,213.185,"LINESTRING (9.5707246 54.5189353, 9.5707462 54.5190765, 9.5707946 54.5193626, 9.5708903 54.5198537, 9.570967 54.5202523, 9.5710087 54.520497, 9.5710868 54.5208408)",30,,,,
17912911,False,Gallberghöhe,residential,False,63.929,"LINESTRING (9.5710868 54.5208408, 9.5709628 54.5208641, 9.5707458 54.5208459, 9.5703164 54.5207812, 9.5702035 54.5207574, 9.5701432 54.5207294)",30,,,,
18327331,False,Gallberg,residential,False,213.18500000000003,"LINESTRING (9.5710868 54.5208408, 9.5710087 54.520497, 9.570967 54.5202523, 9.5708903 54.5198537, 9.5707946 54.5193626, 9.5707462 54.5190765, 9.5707246 54.5189353)",30,,,,
18327331,False,Gallberg,residential,True,93.461,"LINESTRING (9.5710868 54.5208408, 9.5711782 54.521256, 9.571218 54.5216773)",30,,,,
17918759,False,Am Brautsee,residential,False,32.224,"LINESTRING (9.571218 54.5216773, 9.57153 54.5216826, 9.5717086 54.5217151)",50,,,,
18327331,False,Gallberg,residential,False,93.461,"LINESTRING (9.571218 54.5216773, 9.5711782 54.521256, 9.5710868 54.5208408)",30,,,,
17912911,False,Gallberghöhe,residential,False,99.356,"LINESTRING (9.5701432 54.5207294, 9.5701176 54.5206729, 9.5700715 54.5204095, 9.5700181 54.5203734, 9.5699447 54.5203632, 9.5693306 54.5203949, 9.5692596 54.520388, 9.5692089 54.520369, 9.5691856 54.5203268)",30,,,,
17912911,False,Gallberghöhe,residential,True,63.929,"LINESTRING (9.5701432 54.5207294, 9.5702035 54.5207574, 9.5703164 54.5207812, 9.5707458 54.5208459, 9.5709628 54.5208641, 9.5710868 54.5208408)",30,,,,
17913072,False,Doktor-Kirchhoff-Platz,residential,False,17.314999999999998,"LINESTRING (9.5701432 54.5207294, 9.5700561 54.5207628, 9.5699555 54.5208379)",30,,,,
"[17913072, 176690379]",False,Doktor-Kirchhoff-Platz,residential,False,179.863,"LINESTRING (9.5699555 54.5208379, 9.5699687 54.5208671, 9.5696917 54.5214656, 9.5696411 54.521487, 9.5695475 54.5214766, 9.5694793 54.5214657, 9.5694434 54.5214275, 9.5696922 54.520815, 9.5697106 54.520805, 9.5697358 54.5208022, 9.5699123 54.520828, 9.5699555 54.5208379)",30,,,,
"[17913072, 176690379]",False,Doktor-Kirchhoff-Platz,residential,True,179.863,"LINESTRING (9.5699555 54.5208379, 9.5699123 54.520828, 9.5697358 54.5208022, 9.5697106 54.520805, 9.5696922 54.520815, 9.5694434 54.5214275, 9.5694793 54.5214657, 9.5695475 54.5214766, 9.5696411 54.521487, 9.5696917 54.5214656, 9.5699687 54.5208671, 9.5699555 54.5208379)",30,,,,
17913072,False,Doktor-Kirchhoff-Platz,residential,True,17.314999999999998,"LINESTRING (9.5699555 54.5208379, 9.5700561 54.5207628, 9.5701432 54.5207294)",30,,,,
17918759,False,Am Brautsee,residential,True,32.224,"LINESTRING (9.5717086 54.5217151, 9.57153 54.5216826, 9.571218 54.5216773)",50,,,,
65481225,False,Klensbyer Straße,residential,False,154.233,"LINESTRING (9.5717086 54.5217151, 9.571726 54.5218398, 9.5718508 54.5222275, 9.5718849 54.5223502, 9.5719245 54.5224947, 9.5720161 54.5227667, 9.5720633 54.5228139, 9.57214 54.52285, 9.5724932 54.5228847)",30,1,,,
65481225,False,Klensbyer Straße,residential,True,154.233,"LINESTRING (9.5724932 54.5228847, 9.57214 54.52285, 9.5720633 54.5228139, 9.5720161 54.5227667, 9.5719245 54.5224947, 9.5718849 54.5223502, 9.5718508 54.5222275, 9.571726 54.5218398, 9.5717086 54.5217151)",30,1,,,
17922397,False,Heinrich-Philippsen-Straße,residential,True,98.676,"LINESTRING (9.5722054 54.5190104, 9.5721805 54.5189805, 9.5720962 54.5189626, 9.5719969 54.5189655, 9.5718261 54.5189875, 9.5716591 54.5189943, 9.5713343 54.5189775, 9.5707246 54.5189353)",30,,,,
244834373,False,Heinrich-Philippsen-Straße,residential,False,89.339,"LINESTRING (9.5722054 54.5190104, 9.5722376 54.5193577, 9.5722788 54.5197233, 9.5723051 54.5197735, 9.5723496 54.5197997)",30,,,,
17922452,False,Heinrich-Philippsen-Straße,residential,False,51.963,"LINESTRING (9.5723496 54.5197997, 9.5722958 54.51983, 9.5722251 54.5198449, 9.5719012 54.5198507, 9.5717899 54.5198694, 9.5715978 54.5199255)",30,,,,
244834373,False,Heinrich-Philippsen-Straße,residential,True,89.339,"LINESTRING (9.5723496 54.5197997, 9.5723051 54.5197735, 9.5722788 54.5197233, 9.5722376 54.5193577, 9.5722054 54.5190104)",30,,,,
17922452,False,Heinrich-Philippsen-Straße,residential,True,51.963,"LINESTRING (9.5715978 54.5199255, 9.5717899 54.5198694, 9.5719012 54.5198507, 9.5722251 54.5198449, 9.5722958 54.51983, 9.5723496 54.5197997)",30,,,,
53790016,True,Poststraße,residential,False,41.789,"LINESTRING (9.5600725 54.515188, 9.5602179 54.5149771, 9.5603131 54.5148391)",50,,,,
100623312,True,Schwarzer Weg,residential,False,23.326,"LINESTRING (9.5600725 54.515188, 9.5602508 54.5151435, 9.5604179 54.5151387)",50,,,,
17923594,False,Kattsund,residential,False,192.82299999999998,"LINESTRING (9.5689787 54.5178999, 9.5689189 54.5179744, 9.5689085 54.5180394, 9.5689031 54.5185024, 9.568853 54.5186087, 9.568561 54.5190275, 9.5685296 54.5190721, 9.5684247 54.5191957, 9.5683236 54.5192505, 9.5681746 54.5192883, 9.567842 54.5193442)",,,,,
17926715,False,Kattsund,residential,False,46.847,"LINESTRING (9.5689787 54.5178999, 9.5689515 54.5176192, 9.5688938 54.5174831)",,,,,
196997470,False,Kattsund,residential,True,62.602000000000004,"LINESTRING (9.5689787 54.5178999, 9.5692322 54.5179099, 9.5697534 54.5178757, 9.569904 54.5178072)",50,,,,
17923594,False,Kattsund,residential,True,192.82300000000004,"LINESTRING (9.567842 54.5193442, 9.5681746 54.5192883, 9.5683236 54.5192505, 9.5684247 54.5191957, 9.5685296 54.5190721, 9.568561 54.5190275, 9.568853 54.5186087, 9.5689031 54.5185024, 9.5689085 54.5180394, 9.5689189 54.5179744, 9.5689787 54.5178999)",,,,,
17923895,False,Polierteich,residential,True,285.87399999999997,"LINESTRING (9.5668071 54.5198025, 9.5666626 54.5200264, 9.5663935 54.5204614, 9.5662424 54.5206824, 9.5661249 54.5208285, 9.5659312 54.5210151, 9.5653421 54.5215515, 9.5647298 54.5220555)",,,,,
58362400,False,Kattsund,residential,True,62.193,"LINESTRING (9.5668071 54.5198025, 9.5668695 54.5196799, 9.5669325 54.519615, 9.5670482 54.51954, 9.5674259 54.5194072)",,,,,
17923893,False,Stadtfeld,residential,False,247.175,"LINESTRING (9.5622152 54.5229166, 9.5626232 54.5230535, 9.5627845 54.5231265, 9.5628426 54.5231765, 9.5629524 54.5232489, 9.5630527 54.5232859, 9.563139 54.5232887, 9.5632065 54.5232805, 9.5632713 54.5232587, 9.5633301 54.5232099, 9.5637391 54.5228703, 9.5644182 54.5223254, 9.5647298 54.5220555)",,,,,
"[93247834, 977629341, 977629343]",False,"['Kattenhunder Weg', 'Stadtfeld']",tertiary,False,198.162,"LINESTRING (9.5622152 54.5229166, 9.5624009 54.5227094, 9.562713 54.5223654, 9.5629535 54.5221148, 9.5631475 54.5218872, 9.5635071 54.5214816, 9.5636385 54.5213377)",50,2,K 63,,
17923893,False,Stadtfeld,residential,True,247.17499999999995,"LINESTRING (9.5647298 54.5220555, 9.5644182 54.5223254, 9.5637391 54.5228703, 9.5633301 54.5232099, 9.5632713 54.5232587, 9.5632065 54.5232805, 9.563139 54.5232887, 9.5630527 54.5232859, 9.5629524 54.5232489, 9.5628426 54.5231765, 9.5627845 54.5231265, 9.5626232 54.5230535, 9.5622152 54.5229166)",,,,,
17923895,False,Polierteich,residential,False,285.874,"LINESTRING (9.5647298 54.5220555, 9.5653421 54.5215515, 9.5659312 54.5210151, 9.5661249 54.5208285, 9.5662424 54.5206824, 9.5663935 54.5204614, 9.5666626 54.5200264, 9.5668071 54.5198025)",,,,,
17924165,False,Stadtfeld,residential,False,27.162,"LINESTRING (9.5647298 54.5220555, 9.5645321 54.5219832, 9.5643936 54.5219101)",,,,,
17924165,False,Stadtfeld,residential,True,80.179,"LINESTRING (9.5636385 54.5213377, 9.564289 54.5218391, 9.5643936 54.5219101)",,,,,
18101750,False,Wildemannsgang,residential,False,111.44,"LINESTRING (9.5636385 54.5213377, 9.5635143 54.5212166, 9.5633838 54.5210279, 9.5631888 54.5207759, 9.5629265 54.5204259)",,,,,
977629341,False,Stadtfeld,tertiary,False,163.13,"LINESTRING (9.5636385 54.5213377, 9.5638182 54.5211495, 9.5640074 54.5209514, 9.5642451 54.5207457, 9.5643455 54.520618, 9.5643738 54.5205535, 9.5643846 54.5204906, 9.5643794 54.5204289, 9.5642996 54.5203417, 9.5640467 54.5201766, 9.5638915 54.5200883)",50,2,K 63,,
"[93247834, 977629341, 977629343]",False,"['Kattenhunder Weg', 'Stadtfeld']",tertiary,True,198.16199999999998,"LINESTRING (9.5636385 54.5213377, 9.5635071 54.5214816, 9.5631475 54.5218872, 9.5629535 54.5221148, 9.562713 54.5223654, 9.5624009 54.5227094, 9.5622152 54.5229166)",50,2,K 63,,
17924165,False,Stadtfeld,residential,False,80.179,"LINESTRING (9.5643936 54.5219101, 9.564289 54.5218391, 9.5636385 54.5213377)",,,,,
17924165,False,Stadtfeld,residential,True,27.162,"LINESTRING (9.5643936 54.5219101, 9.5645321 54.5219832, 9.5647298 54.5220555)",,,,,
17924872,False,Reiferbahn,residential,False,268.94399999999996,"LINESTRING (9.5643936 54.5219101, 9.5644788 54.5218653, 9.5645683 54.5217824, 9.5646649 54.5216525, 9.5647182 54.5215809, 9.5651277 54.5209217, 9.5652991 54.5206166, 9.565507 54.5202485, 9.5655765 54.5199907, 9.5655704 54.5199347, 9.5655382 54.5198907, 9.5652223 54.5197053)",,,,,
17926320,False,Carstensgang,living_street,True,31.908,"LINESTRING (9.5665943 54.5193346, 9.5661753 54.5191823)",,,,,
538467127,True,Faulstraße,residential,False,64.387,"LINESTRING (9.5665943 54.5193346, 9.5664815 54.5194873, 9.5664684 54.5196296, 9.566542 54.5197095, 9.5668071 54.5198025)",,,,,
77747017,False,Faulstraße,residential,True,30.297,"LINESTRING (9.5671523 54.5181917, 9.5671734 54.5181279, 9.5671901 54.5180772, 9.5672207 54.5179845, 9.5672406 54.5179241)",,,,,
171524291,True,Faulstraße,residential,False,133.549,"LINESTRING (9.5671523 54.5181917, 9.5670636 54.5185428, 9.5669258 54.5188808, 9.5668505 54.5190805, 9.5665943 54.5193346)",,,,,
18101439,False,Michaelisstraße,living_street,True,4.483,"LINESTRING (9.5652223 54.5197053, 9.5651605 54.5197237)",,,,,
17924872,False,Reiferbahn,residential,True,268.944,"LINESTRING (9.5652223 54.5197053, 9.5655382 54.5198907, 9.5655704 54.5199347, 9.5655765 54.5199907, 9.565507 54.5202485, 9.5652991 54.5206166, 9.5651277 54.5209217, 9.5647182 54.5215809, 9.5646649 54.5216525, 9.5645683 54.5217824, 9.5644788 54.5218653, 9.5643936 54.5219101)",,,,,
18101439,False,Michaelisstraße,living_street,False,85.245,"LINESTRING (9.5652223 54.5197053, 9.5655901 54.5195539, 9.5658794 54.5193985, 9.5661753 54.5191823)",,,,,
17926320,False,Carstensgang,living_street,False,31.908,"LINESTRING (9.5661753 54.5191823, 9.5665943 54.5193346)",,,,,
18101439,False,Michaelisstraße,living_street,True,85.245,"LINESTRING (9.5661753 54.5191823, 9.5658794 54.5193985, 9.5655901 54.5195539, 9.5652223 54.5197053)",,,,,
"[538467128, 538467129]",False,Michaelisstraße,living_street,False,150.33900000000003,"LINESTRING (9.5661753 54.5191823, 9.5663313 54.5190012, 9.5664148 54.5188848, 9.5665852 54.5185959, 9.5667068 54.5181665, 9.566766 54.5180336, 9.5668411 54.5178946)",,,,,
18101752,False,Bismarckstraße,tertiary,False,120.108,"LINESTRING (9.5638915 54.5200883, 9.5636849 54.5199413, 9.5635915 54.519849, 9.5635396 54.5197308, 9.5635526 54.5196211, 9.5635944 54.519493, 9.5638616 54.5191015)",50,2,K 63,,
"[142387025, 26306413, 18101439]",False,"['Schubystraße', 'Michaelisstraße']","['residential', 'living_street']",False,92.03,"LINESTRING (9.5638915 54.5200883, 9.5645682 54.5198493, 9.5648251 54.5197752, 9.5651605 54.5197237)",,2,,,
977629341,False,Stadtfeld,tertiary,True,163.13,"LINESTRING (9.5638915 54.5200883, 9.5640467 54.5201766, 9.5642996 54.5203417, 9.5643794 54.5204289, 9.5643846 54.5204906, 9.5643738 54.5205535, 9.5643455 54.520618, 9.5642451 54.5207457, 9.5640074 54.5209514, 9.5638182 54.5211495, 9.5636385 54.5213377)",50,2,K 63,,
977920774,False,Schubystraße,tertiary,True,72.742,"LINESTRING (9.5638915 54.5200883, 9.563386 54.5202747, 9.5629265 54.5204259)",50,2,,,
17926238,False,Michaelisstraße,living_street,False,54.399,"LINESTRING (9.5651605 54.5197237, 9.5647538 54.5201522)",,,,,
18101439,False,Michaelisstraße,living_street,False,4.483,"LINESTRING (9.5651605 54.5197237, 9.5652223 54.5197053)",,,,,
"[142387025, 26306413, 18101439]",False,"['Schubystraße', 'Michaelisstraße']","['living_street', 'residential']",True,92.03,"LINESTRING (9.5651605 54.5197237, 9.5648251 54.5197752, 9.5645682 54.5198493, 9.5638915 54.5200883)",,2,,,
17926238,False,Michaelisstraße,living_street,True,54.399,"LINESTRING (9.5647538 54.5201522, 9.5651605 54.5197237)",,,,,
17926715,False,Kattsund,residential,True,46.847,"LINESTRING (9.5688938 54.5174831, 9.5689515 54.5176192, 9.5689787 54.5178999)",,,,,
977920774,False,Schubystraße,tertiary,True,24.704,"LINESTRING (9.5629265 54.5204259, 9.5625696 54.5205062)",50,2,,,
18101750,False,Wildemannsgang,residential,True,111.44,"LINESTRING (9.5629265 54.5204259, 9.5631888 54.5207759, 9.5633838 54.5210279, 9.5635143 54.5212166, 9.5636385 54.5213377)",,,,,
977920774,False,Schubystraße,tertiary,False,72.742,"LINESTRING (9.5629265 54.5204259, 9.563386 54.5202747, 9.5638915 54.5200883)",50,2,,,
18318886,False,Baumhof,residential,False,105.174,"LINESTRING (9.5706587 54.5186714, 9.5712197 54.5185923, 9.571312 54.5185869, 9.5714614 54.5186103, 9.5715634 54.5186118, 9.5722607 54.5185613)",50,,,,
18327331,False,Gallberg,residential,False,72.303,"LINESTRING (9.5706587 54.5186714, 9.5705876 54.5185087, 9.5702611 54.5180651)",30,,,,
18327331,False,Gallberg,residential,True,29.68,"LINESTRING (9.5706587 54.5186714, 9.5707098 54.5188363, 9.5707246 54.5189353)",30,,,,
18318886,False,Baumhof,residential,True,105.174,"LINESTRING (9.5722607 54.5185613, 9.5715634 54.5186118, 9.5714614 54.5186103, 9.571312 54.5185869, 9.5712197 54.5185923, 9.5706587 54.5186714)",50,,,,
65478879,False,Lange Straße,living_street,True,32.683,"LINESTRING (9.5700977 54.5144778, 9.5701812 54.5147677)",,,,,
"[18328255, 18329127]",False,"['Rathausmarkt', 'Hunnenstraße']",living_street,"[False, True]",95.715,"LINESTRING (9.5700977 54.5144778, 9.570168 54.5144208, 9.5704485 54.5141292, 9.5706462 54.5139667, 9.5710823 54.5140152)",,,,,
58377337,False,Norderdomstraße,living_street,True,47.809,"LINESTRING (9.5700977 54.5144778, 9.5700067 54.5143927, 9.5698832 54.514315, 9.5696638 54.5142061, 9.5695898 54.5141694)",,,,,
58377337,False,Norderdomstraße,living_street,False,47.809,"LINESTRING (9.5695898 54.5141694, 9.5696638 54.5142061, 9.5698832 54.514315, 9.5700067 54.5143927, 9.5700977 54.5144778)",,,,,
18650819,False,Plessenstraße,residential,True,64.833,"LINESTRING (9.5669228 54.5143716, 9.5668461 54.5148038, 9.5668336 54.5148697, 9.5667837 54.5149467)",,3,,,
143403182,False,Wiesenstraße,residential,False,141.53699999999998,"LINESTRING (9.5669228 54.5143716, 9.5664311 54.5143481, 9.5659843 54.5143257, 9.5656328 54.5143, 9.5652233 54.5142722, 9.5647418 54.5142419)",,,,,
18328658,False,Schlachterstraße,living_street,False,66.158,"LINESTRING (9.5710331 54.5155291, 9.5708852 54.5155715, 9.5702674 54.5157384, 9.5701057 54.5157824)",,,,,
"[193149424, 18807115, 193149428, 18327920]",False,Noorstraße,living_street,"[False, True]",154.06,"LINESTRING (9.5710331 54.5155291, 9.5710925 54.5155808, 9.5711386 54.5156621, 9.5711421 54.5156962, 9.571112 54.5157236, 9.5709718 54.5157737, 9.5707486 54.515879, 9.5704907 54.5160113, 9.5702837 54.5161247, 9.5700722 54.5161712, 9.5698449 54.5161658, 9.5696824 54.5161588, 9.5693632 54.5161473)",,,,yes,
"[193149432, 18328295]",False,"['Schlachterstraße', 'Hinterm Rathaus']",living_street,True,183.872,"LINESTRING (9.5710331 54.5155291, 9.5712386 54.5154033, 9.5714995 54.5152427, 9.5713163 54.5151437, 9.5713037 54.5151011, 9.5713895 54.5148619, 9.5714375 54.5147649, 9.5715844 54.5145646, 9.5716342 54.514463, 9.5716891 54.5142502, 9.5717352 54.5140649)",,,,,
65478879,False,Lange Straße,living_street,False,32.683,"LINESTRING (9.5701812 54.5147677, 9.5700977 54.5144778)",,,,,
18328181,True,Marktstraße,living_street,False,108.32499999999999,"LINESTRING (9.5701812 54.5147677, 9.5703916 54.5147203, 9.5705514 54.5146781, 9.5707104 54.5145865, 9.5708269 54.5144387, 9.5710703 54.5140351, 9.5710823 54.5140152)",,,,,
65478879,False,Lange Straße,living_street,True,55.017999999999994,"LINESTRING (9.5701812 54.5147677, 9.5701486 54.5148181, 9.5698647 54.5152271)",,,,,
"[538467140, 18328255]",False,Rathausmarkt,living_street,False,42.507,"LINESTRING (9.5710823 54.5140152, 9.5712552 54.5140299, 9.5717352 54.5140649)",,,,,
"[18329127, 18328255]",False,"['Rathausmarkt', 'Hunnenstraße']",living_street,"[False, True]",95.715,"LINESTRING (9.5710823 54.5140152, 9.5706462 54.5139667, 9.5704485 54.5141292, 9.570168 54.5144208, 9.5700977 54.5144778)",,,,,
"[193149432, 18328295]",False,"['Schlachterstraße', 'Hinterm Rathaus']",living_street,False,183.87199999999996,"LINESTRING (9.5717352 54.5140649, 9.5716891 54.5142502, 9.5716342 54.514463, 9.5715844 54.5145646, 9.5714375 54.5147649, 9.5713895 54.5148619, 9.5713037 54.5151011, 9.5713163 54.5151437, 9.5714995 54.5152427, 9.5712386 54.5154033, 9.5710331 54.5155291)",,,,,
"[538467140, 18328255]",False,Rathausmarkt,living_street,True,42.507,"LINESTRING (9.5717352 54.5140649, 9.5712552 54.5140299, 9.5710823 54.5140152)",,,,,
165882238,True,Lange Straße,living_street,False,20.344,"LINESTRING (9.5694635 54.5157787, 9.569364 54.5159523)",,,,,
18328658,False,Schlachterstraße,living_street,True,43.512,"LINESTRING (9.5694635 54.5157787, 9.5698627 54.5158313, 9.5699772 54.5158274, 9.5701057 54.5157824)",,,,,
"[538467128, 538467129]",False,Michaelisstraße,living_street,True,150.339,"LINESTRING (9.5668411 54.5178946, 9.566766 54.5180336, 9.5667068 54.5181665, 9.5665852 54.5185959, 9.5664148 54.5188848, 9.5663313 54.5190012, 9.5661753 54.5191823)",,,,,
"[297361792, 18804420, 1110614863]",True,"['Poststraße', 'Stadtweg']",residential,False,124.298,"LINESTRING (9.5590284 54.5157746, 9.5593158 54.5158433, 9.5595774 54.5159058, 9.5597162 54.5157045, 9.5600251 54.5152566, 9.5600725 54.515188)",50,,,,
1041263472,False,Moltkestraße,residential,True,146.711,"LINESTRING (9.5590284 54.5157746, 9.5589717 54.5158557, 9.5587715 54.5162453, 9.5587421 54.5163264, 9.558708 54.5164205, 9.558644 54.516719, 9.5585772 54.5170623)",50,2,,,
314430699,False,Schubystraße,tertiary,False,107.702,"LINESTRING (9.5589085 54.5210314, 9.5605416 54.5208321)",50,2,,,
57992018,False,Angelner Straße,residential,True,186.96,"LINESTRING (9.5589085 54.5210314, 9.5591179 54.5216142, 9.5594967 54.5223278, 9.5596688 54.5226521)",30,,,,
296610158,False,Moltkestraße,residential,False,151.792,"LINESTRING (9.5582327 54.5184115, 9.558307 54.5182388, 9.5583532 54.5180743, 9.558441 54.5177317, 9.5585772 54.5170623)",50,2,,,
296610158,False,Moltkestraße,residential,True,151.792,"LINESTRING (9.5585772 54.5170623, 9.558441 54.5177317, 9.5583532 54.5180743, 9.558307 54.5182388, 9.5582327 54.5184115)",50,2,,,
538467132,False,Lutherstraße,residential,True,97.339,"LINESTRING (9.5585772 54.5170623, 9.558853 54.5170862, 9.5600125 54.5173231)",30,,,,
1041263472,False,Moltkestraße,residential,False,146.711,"LINESTRING (9.5585772 54.5170623, 9.558644 54.516719, 9.558708 54.5164205, 9.5587421 54.5163264, 9.5587715 54.5162453, 9.5589717 54.5158557, 9.5590284 54.5157746)",50,2,,,
138646707,False,Poststraße,residential,False,28.489,"LINESTRING (9.5603131 54.5148391, 9.5604595 54.5145974)",50,2,,,
100623215,True,Schwarzer Weg,residential,False,34.232,"LINESTRING (9.5603131 54.5148391, 9.5603438 54.5150168, 9.5604179 54.5151387)",50,,,,
138646707,False,Poststraße,residential,True,28.489,"LINESTRING (9.5604595 54.5145974, 9.5603131 54.5148391)",50,2,,,
"[19360248, 887537324]",False,Strandweg,residential,False,26.335,"LINESTRING (9.5604595 54.5145974, 9.5604928 54.5145234, 9.5605195 54.5143638)",50,2,,,7
"[93247844, 314412907, 314412909, 1190222257, 148310066, 72453303, 977629339]",False,Königstraße,tertiary,True,410.06300000000005,"LINESTRING (9.5604595 54.5145974, 9.5608135 54.5146137, 9.5609501 54.5146213, 9.5612913 54.5146403, 9.5613935 54.514646, 9.5614894 54.5146514, 9.5617168 54.5146641, 9.5628987 54.51473, 9.563336 54.5147544, 9.5638953 54.5147856, 9.5639445 54.5147883, 9.5643679 54.5148119, 9.56452 54.514821, 9.5646539 54.5148279, 9.564796 54.5148358, 9.5651125 54.5148535, 9.5657065 54.5148866, 9.566558 54.5149341, 9.5667837 54.5149467)",50,"['2', '3']",K 63,,
17922624,False,Schwarzer Weg,residential,False,50.56,"LINESTRING (9.5659146 54.5163397, 9.5653398 54.5161912, 9.5651986 54.5161553)",20,,,,
"[93247818, 498866390]",False,Plessenstraße,tertiary,False,168.57999999999998,"LINESTRING (9.5659146 54.5163397, 9.566305 54.5160396, 9.5664353 54.5159167, 9.5665691 54.5157305, 9.5666141 54.5156169, 9.5667837 54.5149467)",50,"['2', '3']",K 63,,
"[93247818, 58377587, 977629340]",False,"['Plessenstraße', 'Bismarckstraße']",tertiary,True,239.19799999999998,"LINESTRING (9.5659146 54.5163397, 9.5657565 54.5164538, 9.5656098 54.5165673, 9.5654762 54.5166935, 9.5653835 54.5168339, 9.5652393 54.5170696, 9.5651209 54.5172708, 9.5644181 54.5182941)",50,2,K 63,,
196981229,False,Am Lornsenpark,residential,True,50.214,"LINESTRING (9.5659146 54.5163397, 9.5661069 54.5163701, 9.5666723 54.5164416)",,,,,
18806559,False,Kälberstraße,living_street,False,231.58300000000003,"LINESTRING (9.5666723 54.5164416, 9.566976 54.5160366, 9.567103 54.5159271, 9.5672418 54.5158352, 9.5675238 54.5156902, 9.567846 54.5156177, 9.5681601 54.5156096, 9.5681927 54.515608, 9.568434 54.5156821, 9.5686918 54.5157869, 9.5689898 54.5158755, 9.5692111 54.515924, 9.569364 54.5159523)",,,,,
196981229,False,Am Lornsenpark,residential,False,50.214,"LINESTRING (9.5666723 54.5164416, 9.5661069 54.5163701, 9.5659146 54.5163397)",,,,,
196981229,False,Am Lornsenpark,residential,True,52.38399999999999,"LINESTRING (9.5666723 54.5164416, 9.5670213 54.5164974, 9.5673595 54.516551, 9.5674584 54.5165538)",,,,,
18806373,False,Am Lornsenpark,residential,False,41.971,"LINESTRING (9.5674584 54.5165538, 9.5674522 54.5165274, 9.5674701 54.5164984, 9.5675107 54.5164781, 9.5675749 54.5164729, 9.5676198 54.5164844, 9.5676446 54.5165001, 9.5676602 54.5165252, 9.5676522 54.5165569, 9.5676285 54.5165766, 9.5675771 54.5165922, 9.567526 54.5165908, 9.5674885 54.5165788, 9.5674584 54.5165538)",30,,,,
18806373,False,Am Lornsenpark,residential,True,41.971,"LINESTRING (9.5674584 54.5165538, 9.5674885 54.5165788, 9.567526 54.5165908, 9.5675771 54.5165922, 9.5676285 54.5165766, 9.5676522 54.5165569, 9.5676602 54.5165252, 9.5676446 54.5165001, 9.5676198 54.5164844, 9.5675749 54.5164729, 9.5675107 54.5164781, 9.5674701 54.5164984, 9.5674522 54.5165274, 9.5674584 54.5165538)",30,,,,
196981229,False,Am Lornsenpark,residential,False,52.384,"LINESTRING (9.5674584 54.5165538, 9.5673595 54.516551, 9.5670213 54.5164974, 9.5666723 54.5164416)",,,,,
18806559,False,Kälberstraße,living_street,True,231.583,"LINESTRING (9.569364 54.5159523, 9.5692111 54.515924, 9.5689898 54.5158755, 9.5686918 54.5157869, 9.568434 54.5156821, 9.5681927 54.515608, 9.5681601 54.5156096, 9.567846 54.5156177, 9.5675238 54.5156902, 9.5672418 54.5158352, 9.567103 54.5159271, 9.566976 54.5160366, 9.5666723 54.5164416)",,,,,
