osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,width,geometry,bridge
318424865,,,Brauhausstraße,residential,50,False,False,232.435,11,"LINESTRING (10.5753751 49.3050854, 10.575208 49.3050918, 10.5749511 49.3050966, 10.5747865 49.3051136, 10.574067 49.3052379, 10.5731163 49.3054444, 10.5727959 49.3055234, 10.572567 49.305577, 10.5724131 49.305613, 10.5723015 49.3056403)",
"[1167928744, 627613141]",,,Jüdtstraße,residential,"['50', '30']",False,True,94.43,,"LINESTRING (10.5753751 49.3050854, 10.5753839 49.3052798, 10.5753862 49.3054222, 10.5753833 49.3056379, 10.5753869 49.3058455, 10.5753686 49.3059337)",
99397092,,ANs 2,Schloßstraße,tertiary,50,False,True,46.973,,"LINESTRING (10.5773604 49.3049971, 10.5772207 49.3045846)",
27253478,2,ANs 2,Schloßstraße,tertiary,50,False,False,76.62,,"LINESTRING (10.5773604 49.3049971, 10.5774853 49.3053463, 10.5775764 49.3055417, 10.5776828 49.3056472)",
148449857,2,,Brauhausstraße,residential,50,False,False,144.639,,"LINESTRING (10.5773604 49.3049971, 10.5771384 49.3050349, 10.576897 49.3050513, 10.5763179 49.3050643, 10.5762575 49.3050657, 10.5753751 49.3050854)",
23656381,,,Am Prinzenbuck,residential,,False,False,112.68399999999998,,"LINESTRING (10.5753686 49.3059337, 10.5754591 49.3059742, 10.575577 49.3063023, 10.5756621 49.306537, 10.5757205 49.3066103, 10.5758145 49.3066364, 10.5760503 49.3066275, 10.5761425 49.3066211)",
"[1167928744, 627613141]",,,Jüdtstraße,residential,"['50', '30']",False,False,94.43,,"LINESTRING (10.5753686 49.3059337, 10.5753869 49.3058455, 10.5753833 49.3056379, 10.5753862 49.3054222, 10.5753839 49.3052798, 10.5753751 49.3050854)",
1167928744,,,Jüdtstraße,residential,30,False,True,117.81700000000001,,"LINESTRING (10.5753686 49.3059337, 10.575279 49.3060722, 10.5746642 49.3068883)",
45249607,,,Karlstraße,residential,30,False,False,30.153,,"LINESTRING (10.5752052 49.2996723, 10.5750467 49.299923)",
35942414,,,Karolinenstraße,residential,50,False,False,30.368000000000002,,"LINESTRING (10.5752052 49.2996723, 10.5749416 49.2995927, 10.5748252 49.2995575)",
"[23167500, 249502188, 249502189]",,,Karlstraße,residential,30,False,True,124.073,,"LINESTRING (10.5752052 49.2996723, 10.5753536 49.299438, 10.5756674 49.2989447, 10.5758305 49.2986911, 10.5758621 49.298642)",
"[135266051, 249502190]",,,Karolinenstraße,residential,,False,True,31.016999999999996,,"LINESTRING (10.5752052 49.2996723, 10.5754612 49.2997497, 10.5755933 49.2997896)",
"[456138648, 24650823]",,,Karolinenstraße,residential,50,True,False,186.138,,"LINESTRING (10.5779302 49.3004824, 10.5776545 49.3004006, 10.5768387 49.3001588, 10.5766861 49.3001136, 10.576218 49.2999748, 10.5761423 49.2999524, 10.5755933 49.2997896)",
"[456138660, 24650822, 456138663, 456138652, 456138655]",,,Bischof-Meiser-Straße,residential,50,False,False,147.04700000000003,,"LINESTRING (10.5779302 49.3004824, 10.5780831 49.300261, 10.5782069 49.3000838, 10.5783875 49.2998254, 10.5784618 49.2997189, 10.578575 49.2995569, 10.5786924 49.2993889, 10.5787258 49.2993537, 10.5787903 49.2992858)",
"[249502188, 23167500, 249502189]",,,Karlstraße,residential,30,False,False,124.073,,"LINESTRING (10.5758621 49.298642, 10.5758305 49.2986911, 10.5756674 49.2989447, 10.5753536 49.299438, 10.5752052 49.2996723)",
"[30240208, 545699278, 23169222]",,,Bahnhofsplatz,residential,50,False,False,224.13400000000001,,"LINESTRING (10.5758621 49.298642, 10.5765677 49.2987806, 10.5766246 49.2987918, 10.5767491 49.2988163, 10.5769087 49.298849, 10.5770524 49.2988817, 10.5772526 49.2989274, 10.5773204 49.2989428, 10.5773757 49.2989557, 10.5775307 49.2989919, 10.5778363 49.2990632, 10.5780098 49.2991037, 10.5781449 49.2991362, 10.5784131 49.2991992, 10.5784835 49.2992142, 10.5785639 49.299233, 10.5786407 49.2992509, 10.5787903 49.2992858)",
"[391961488, 1169720253]",,,Promenade,residential,,False,True,125.631,,"LINESTRING (10.578464 49.3023823, 10.5783577 49.3023618, 10.5779467 49.3022825, 10.57784 49.3022619, 10.57767 49.3022243, 10.5775651 49.3021966, 10.5775462 49.3021865, 10.5774912 49.302157, 10.5773575 49.3020854, 10.5771583 49.3019787, 10.5769485 49.3018755)",
23167559,2,,Promenade,residential,50,False,False,46.491,,"LINESTRING (10.5764542 49.3016092, 10.5768482 49.3018215, 10.5769485 49.3018755)",
23167559,2,,Promenade,residential,50,False,True,22.432,,"LINESTRING (10.5764542 49.3016092, 10.5763625 49.3016486, 10.5763236 49.3016685, 10.5762827 49.3016909, 10.5762052 49.3017286)",
205943981,,,Promenade,living_street,,True,False,167.979,,"LINESTRING (10.5764542 49.3016092, 10.575984 49.3014145, 10.5744135 49.3008969)",
23167559,2,,Promenade,residential,50,False,True,46.491,,"LINESTRING (10.5769485 49.3018755, 10.5768482 49.3018215, 10.5764542 49.3016092)",
"[456138643, 23660949]",,,Bischof-Meiser-Straße,residential,50,True,False,170.478,,"LINESTRING (10.5769485 49.3018755, 10.5770194 49.3017749, 10.5771543 49.3015834, 10.5774628 49.3011423, 10.5779302 49.3004824)",
"[391961488, 1169720253]",,,Promenade,residential,,False,False,125.631,,"LINESTRING (10.5769485 49.3018755, 10.5771583 49.3019787, 10.5773575 49.3020854, 10.5774912 49.302157, 10.5775462 49.3021865, 10.5775651 49.3021966, 10.57767 49.3022243, 10.57784 49.3022619, 10.5779467 49.3022825, 10.5783577 49.3023618, 10.578464 49.3023823)",
168873883,2,,Karlstraße,residential,30,True,False,19.194,,"LINESTRING (10.5744135 49.3008969, 10.5743644 49.3009693, 10.5743435 49.301, 10.5743099 49.3010557)",
24390582,,,Endresstraße,residential,50,False,False,48.032000000000004,,"LINESTRING (10.5686977 49.2986377, 10.5686022 49.2987066, 10.5683953 49.2989316, 10.5683769 49.2989725, 10.5683698 49.2990063)",
282059229,,,Endresstraße,residential,50,False,True,74.496,,"LINESTRING (10.5686977 49.2986377, 10.5687982 49.2986929, 10.568923 49.2987407, 10.5692781 49.2988708, 10.5695956 49.298957)",
24390582,,,Endresstraße,residential,50,False,True,48.032,,"LINESTRING (10.5683698 49.2990063, 10.5683769 49.2989725, 10.5683953 49.2989316, 10.5686022 49.2987066, 10.5686977 49.2986377)",
"[28348177, 28348175]",,,"['Endresstraße', 'Feldstraße']",residential,,False,False,216.59099999999998,,"LINESTRING (10.5683698 49.2990063, 10.5682715 49.2990365, 10.5682408 49.2990354, 10.5681519 49.2990321, 10.5678652 49.2990054, 10.5675906 49.2990502, 10.5671925 49.2991451, 10.5666336 49.2993688, 10.5664288 49.2994392, 10.566218 49.2994911, 10.5658584 49.2996107, 10.5657534 49.2996365, 10.5656243 49.2996588)",
107685421,2,,Endresstraße,residential,50,False,False,50.97,,"LINESTRING (10.5683698 49.2990063, 10.5684041 49.299035, 10.5685083 49.2990597, 10.5690408 49.299101)",
"[340332679, 191980266, 191980268, 24390583]",2,,Merckstraße,residential,50,False,False,203.315,,"LINESTRING (10.5690408 49.299101, 10.5687941 49.3001081, 10.5687898 49.3001365, 10.5687736 49.3002444, 10.5687754 49.3002879, 10.568788 49.3005876, 10.5688079 49.3008014, 10.5688199 49.3008657, 10.5688256 49.3009149)",yes
107685421,2,,Endresstraße,residential,50,False,True,50.97,,"LINESTRING (10.5690408 49.299101, 10.5685083 49.2990597, 10.5684041 49.299035, 10.5683698 49.2990063)",
28348312,,,Kronacherstraße,residential,50,False,False,50.582,,"LINESTRING (10.5688256 49.3009149, 10.5688214 49.300969, 10.5688101 49.3010347, 10.5687563 49.3013065, 10.5687462 49.3013667)",
"[24390583, 191980266, 191980268, 340332679]",2,,Merckstraße,residential,50,False,True,203.315,,"LINESTRING (10.5688256 49.3009149, 10.5688199 49.3008657, 10.5688079 49.3008014, 10.568788 49.3005876, 10.5687754 49.3002879, 10.5687736 49.3002444, 10.5687898 49.3001365, 10.5687941 49.3001081, 10.5690408 49.299101)",yes
207514041,2,,Schalkhäuser Straße,tertiary,50,False,False,252.83599999999998,,"LINESTRING (10.5688256 49.3009149, 10.5686277 49.3008983, 10.5660181 49.3006925, 10.5658735 49.3006814, 10.5654518 49.3006491, 10.5653634 49.300645)",
251829384,,,Schalkhäuser Straße,tertiary,50,False,True,196.15599999999998,,"LINESTRING (10.5688256 49.3009149, 10.5690228 49.3009077, 10.5695676 49.3008863, 10.569944 49.300755, 10.5701541 49.3006939, 10.570315 49.3006535, 10.5705153 49.3006403, 10.5706044 49.3006435, 10.5712237 49.3006756, 10.5712704 49.3006766, 10.5714445 49.3006762)",
26213779,2,St 2255,Brauhausstraße,secondary,50,False,True,14.389,,"LINESTRING (10.5705794 49.3071372, 10.5705714 49.3072665)",
23660817,,,Goetheplatz,residential,30,True,False,85.823,4,"LINESTRING (10.5705794 49.3071372, 10.5706466 49.3071429, 10.571759 49.3072014)",
"[1257231960, 26213779, 855155492, 1257231959]","['2', '3']",St 2255,Brauhausstraße,secondary,50,False,False,152.155,,"LINESTRING (10.5705794 49.3071372, 10.5705896 49.3070108, 10.5706091 49.3066048, 10.5706181 49.3064761, 10.5706426 49.3064206, 10.570718 49.3063639, 10.5712708 49.3061466, 10.5714719 49.3060676)",
318424865,,,Brauhausstraße,residential,50,False,True,232.43499999999997,11,"LINESTRING (10.5723015 49.3056403, 10.5724131 49.305613, 10.572567 49.305577, 10.5727959 49.3055234, 10.5731163 49.3054444, 10.574067 49.3052379, 10.5747865 49.3051136, 10.5749511 49.3050966, 10.575208 49.3050918, 10.5753751 49.3050854)",
"[395125123, 855155492]","['2', '3']",St 2255,Brauhausstraße,secondary,50,False,True,77.213,,"LINESTRING (10.5723015 49.3056403, 10.572248 49.305699, 10.5720316 49.3058051, 10.5719031 49.3058682, 10.5714719 49.3060676)",
"[27253488, 395125125]",3,St 2255,Brauhausstraße,secondary,50,False,False,96.819,,"LINESTRING (10.5723015 49.3056403, 10.5723094 49.3055976, 10.5722971 49.3055485, 10.5722351 49.3054575, 10.5720636 49.3052059, 10.5719249 49.3049672, 10.5719094 49.3049249, 10.5719068 49.3048206)",
1002440642,3,St 2255,Brauhausstraße,secondary,50,False,False,11.579,,"LINESTRING (10.5719068 49.3048206, 10.571911 49.3047165)",
"[27253488, 395125125]",3,St 2255,Brauhausstraße,secondary,50,False,True,96.81899999999999,,"LINESTRING (10.5719068 49.3048206, 10.5719094 49.3049249, 10.5719249 49.3049672, 10.5720636 49.3052059, 10.5722351 49.3054575, 10.5722971 49.3055485, 10.5723094 49.3055976, 10.5723015 49.3056403)",
"[395125128, 27253490]","['2', '3']",B 13,Residenzstraße,primary,50,True,False,213.77499999999998,,"LINESTRING (10.5719068 49.3048206, 10.5716977 49.304824, 10.571189 49.3048278, 10.5707833 49.3048366, 10.5705875 49.3048408, 10.5692288 49.3048678, 10.5689595 49.3048731)",
"[23167690, 59207667, 308026870]",,,,residential,30,False,False,142.98999999999998,,"LINESTRING (10.5657187 49.3042277, 10.5656342 49.3042183, 10.5655088 49.3042198, 10.5654171 49.3042363, 10.5653533 49.304264, 10.5653053 49.3043033, 10.5652872 49.3043641, 10.5653117 49.3044209, 10.5653619 49.3044622, 10.565439 49.304489, 10.5655437 49.3044971, 10.5656645 49.3044791, 10.5659434 49.3044267, 10.5665603 49.3043182)",
23737744,,,,residential,30,False,False,66.362,,"LINESTRING (10.5657187 49.3042277, 10.5658604 49.3042404, 10.5659702 49.30425, 10.5660963 49.3042605, 10.5662197 49.3042535, 10.5663528 49.3042384, 10.5664818 49.3042419, 10.5665331 49.3042689, 10.5665603 49.3043182)",
"[722149187, 722149188, 148449863, 722151688, 23681033, 202491507]",3,,Kasernendamm,residential,50,False,False,102.57500000000002,,"LINESTRING (10.5657187 49.3042277, 10.5657805 49.3044095, 10.5658758 49.304654, 10.5659056 49.3047319, 10.5659114 49.3047486, 10.5659412 49.3048205, 10.565974 49.3048954, 10.5660001 49.304963, 10.5660308 49.3050429, 10.5660461 49.3050839, 10.5660613 49.3051226)",yes
236290600,,,Kasernendamm,residential,50,False,True,62.559,,"LINESTRING (10.5657187 49.3042277, 10.5656332 49.3039609, 10.5655224 49.30368)",
"[30240201, 26214635, 23660950]",2,,Bahnhofsplatz,residential,50,False,True,107.76999999999998,,"LINESTRING (10.5780104 49.2987871, 10.5788732 49.2988946, 10.5788445 49.2991208, 10.578836 49.2991708, 10.578832 49.2991944, 10.5787903 49.2992858)",
"[456138660, 24650822, 456138663, 456138652, 456138655]",,,Bischof-Meiser-Straße,residential,50,False,True,147.04700000000003,,"LINESTRING (10.5787903 49.2992858, 10.5787258 49.2993537, 10.5786924 49.2993889, 10.578575 49.2995569, 10.5784618 49.2997189, 10.5783875 49.2998254, 10.5782069 49.3000838, 10.5780831 49.300261, 10.5779302 49.3004824)",
"[30240201, 26214635, 23660950]",2,,Bahnhofsplatz,residential,50,False,False,107.77000000000001,,"LINESTRING (10.5787903 49.2992858, 10.578832 49.2991944, 10.578836 49.2991708, 10.5788445 49.2991208, 10.5788732 49.2988946, 10.5780104 49.2987871)",
"[30240208, 23169222, 545699278]",,,Bahnhofsplatz,residential,50,False,True,224.13400000000001,,"LINESTRING (10.5787903 49.2992858, 10.5786407 49.2992509, 10.5785639 49.299233, 10.5784835 49.2992142, 10.5784131 49.2991992, 10.5781449 49.2991362, 10.5780098 49.2991037, 10.5778363 49.2990632, 10.5775307 49.2989919, 10.5773757 49.2989557, 10.5773204 49.2989428, 10.5772526 49.2989274, 10.5770524 49.2988817, 10.5769087 49.298849, 10.5767491 49.2988163, 10.5766246 49.2987918, 10.5765677 49.2987806, 10.5758621 49.298642)",
23720532,,,Fischstraße,residential,,False,False,81.828,5.7,"LINESTRING (10.5759757 49.3035801, 10.5760415 49.303564, 10.5763348 49.3035119, 10.5766711 49.303496, 10.5768077 49.3035133, 10.5770806 49.3035478)",
23745273,,,Fischstraße,living_street,,True,False,118.997,,"LINESTRING (10.5759757 49.3035801, 10.5760138 49.3036479, 10.576061 49.3038837, 10.5760512 49.3039668, 10.5759853 49.3040039, 10.575492 49.304139, 10.5750975 49.3042248)",
26213779,2,St 2255,Brauhausstraße,secondary,50,False,False,14.389,,"LINESTRING (10.5705714 49.3072665, 10.5705794 49.3071372)",
23660820,,,Goethestraße,residential,30,False,True,130.829,6,"LINESTRING (10.571759 49.3072014, 10.5717376 49.3063984, 10.5715097 49.306111, 10.5714719 49.3060676)",
25094903,,,Alte Poststraße,residential,30,True,False,57.874,,"LINESTRING (10.5723095 49.2994043, 10.572337 49.2989288, 10.5723396 49.2988842)",
375794571,,,Maximilianszraße,living_street,,True,False,82.21799999999999,,"LINESTRING (10.5723095 49.2994043, 10.5718334 49.2993693, 10.5717738 49.2997945)",
23682051,,,Würzburger Straße,residential,50,False,False,127.471,,"LINESTRING (10.566806 49.3031731, 10.5684434 49.3027557)",
23682051,,,Würzburger Straße,residential,50,False,True,101.91799999999999,,"LINESTRING (10.566806 49.3031731, 10.5662596 49.3033018, 10.5656558 49.3033783, 10.5655715 49.3033926, 10.5654508 49.3034063)",
38230150,,,Schmiedstraße,residential,30,False,True,24.773000000000003,,"LINESTRING (10.566806 49.3031731, 10.5667778 49.3030921, 10.5666951 49.3029632)",
23682051,,,Würzburger Straße,residential,50,False,True,127.471,,"LINESTRING (10.5684434 49.3027557, 10.566806 49.3031731)",
23744144,,,Martin-Luther-Platz,living_street,,False,False,65.674,,"LINESTRING (10.5684434 49.3027557, 10.5685106 49.3028105, 10.5685899 49.3028582, 10.5687417 49.3029498, 10.5689256 49.3030073, 10.5691978 49.3030487)",
28348312,,,Kronacherstraße,residential,50,False,True,60.958,,"LINESTRING (10.5684434 49.3027557, 10.5684922 49.3027201, 10.568519 49.3026679, 10.5686146 49.3023277, 10.5686346 49.302229)",
199482422,,,Schaitbergerstraße,living_street,,False,True,13.555,,"LINESTRING (10.5707694 49.3033806, 10.57065 49.3032868)",
199482417,,,Schaitbergerstraße,living_street,,False,True,32.25,,"LINESTRING (10.5707694 49.3033806, 10.5708172 49.3034344, 10.5708643 49.3035415, 10.5709048 49.3036549)",
"[973234610, 199482422]",,,"['Martin-Luther-Platz', 'Schaitbergerstraße']",living_street,,False,False,66.316,,"LINESTRING (10.5707694 49.3033806, 10.5710777 49.3033408, 10.5713912 49.3033003, 10.5716169 49.3032417, 10.571652 49.3032325)",
23744099,,,Pfarrstraße,living_street,,False,False,56.574999999999996,5,"LINESTRING (10.5717827 49.3037332, 10.5717552 49.3035468, 10.5716636 49.3032825, 10.571652 49.3032325)",
"[23682315, 1167533975]",,,Am Mühlbach,residential,,False,True,117.932,4.8,"LINESTRING (10.5671354 49.3012246, 10.567252 49.3012259, 10.5676581 49.3012585, 10.5687462 49.3013667)",
23737889,,,Reuterstraße,residential,30,False,True,45.424,,"LINESTRING (10.5687462 49.3013667, 10.5693606 49.3014465)",
28348312,,,Kronacherstraße,residential,50,False,False,77.151,,"LINESTRING (10.5687462 49.3013667, 10.5686073 49.3020546)",
28348312,,,Kronacherstraße,residential,50,False,True,50.581999999999994,,"LINESTRING (10.5687462 49.3013667, 10.5687563 49.3013065, 10.5688101 49.3010347, 10.5688214 49.300969, 10.5688256 49.3009149)",
"[23682315, 1167533975]",,,Am Mühlbach,residential,,False,False,117.932,4.8,"LINESTRING (10.5687462 49.3013667, 10.5676581 49.3012585, 10.567252 49.3012259, 10.5671354 49.3012246)",
23737744,,,,residential,30,False,True,66.36200000000001,,"LINESTRING (10.5665603 49.3043182, 10.5665331 49.3042689, 10.5664818 49.3042419, 10.5663528 49.3042384, 10.5662197 49.3042535, 10.5660963 49.3042605, 10.5659702 49.30425, 10.5658604 49.3042404, 10.5657187 49.3042277)",
"[23167690, 59207667, 308026870]",,,,residential,30,False,True,142.99,,"LINESTRING (10.5665603 49.3043182, 10.5659434 49.3044267, 10.5656645 49.3044791, 10.5655437 49.3044971, 10.565439 49.304489, 10.5653619 49.3044622, 10.5653117 49.3044209, 10.5652872 49.3043641, 10.5653053 49.3043033, 10.5653533 49.304264, 10.5654171 49.3042363, 10.5655088 49.3042198, 10.5656342 49.3042183, 10.5657187 49.3042277)",
"[59207667, 308469574]",,,Schaitbergerstraße,residential,30,False,"[False, True]",384.628,,"LINESTRING (10.5665603 49.3043182, 10.5668082 49.3042794, 10.5672443 49.3042063, 10.5675501 49.3041661, 10.5678639 49.3041363, 10.5682743 49.3041171, 10.5685192 49.3041108, 10.5689019 49.3041276, 10.5692652 49.3041596, 10.5696967 49.3042173, 10.5709855 49.3044151, 10.5711275 49.3043791, 10.5711228 49.3043454, 10.5710901 49.3040593, 10.5710836 49.3039582)",
23744144,,,Martin-Luther-Platz,living_street,,False,False,27.857,,"LINESTRING (10.5695416 49.3030591, 10.5699258 49.3030604)",
23744144,,,Martin-Luther-Platz,living_street,,False,True,24.954,,"LINESTRING (10.5695416 49.3030591, 10.5691978 49.3030487)",
23737889,,,Reuterstraße,residential,30,False,False,45.424,,"LINESTRING (10.5693606 49.3014465, 10.5687462 49.3013667)",
