osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,tunnel,width,bridge,junction,ref,access
52091635,False,Weinbrennerstraße,tertiary,30,False,43.14,2,"LINESTRING (7.6594362 47.6090191, 7.6595155 47.6089906, 7.659583 47.6089691, 7.6596779 47.6089492, 7.6597591 47.6089369, 7.6598006 47.6089348, 7.659842 47.6089327, 7.6599871 47.608929)",,,,,,
"[681229896, 5110640]",False,Weinbrennerstraße,tertiary,30,True,259.477,"['2', '3']","LINESTRING (7.6594362 47.6090191, 7.6593612 47.6090621, 7.6592898 47.6091122, 7.6592457 47.6091486, 7.6592017 47.6091936, 7.6591709 47.6092409, 7.6591439 47.6093001, 7.6591193 47.6093623, 7.6591103 47.6094284, 7.6591082 47.6095495, 7.6591055 47.6096107, 7.6590991 47.6097549, 7.6590939 47.6098728, 7.6590752 47.6101942, 7.6590681 47.6103229, 7.659035 47.6111742, 7.6590309 47.61128)",,,,,,
319196536,False,Teichstraße,tertiary,,True,46.854,2,"LINESTRING (7.6555697 47.6131777, 7.6550489 47.6134107)",,,,,,
5123803,False,Wiesenweg,residential,30,True,129.056,,"LINESTRING (7.6555697 47.6131777, 7.6554612 47.6130211, 7.655429 47.6129747, 7.6548412 47.6121261)",,,,,,
"[319196536, 87429578, 87429586]",False,Teichstraße,tertiary,30,False,182.34499999999997,2,"LINESTRING (7.6555697 47.6131777, 7.6564838 47.612791, 7.65718 47.6124534, 7.6572353 47.6124181, 7.6573229 47.6123623, 7.6573392 47.6123519, 7.6575401 47.6122237)",,,yes,,,
5123803,False,Wiesenweg,residential,30,False,129.056,,"LINESTRING (7.6548412 47.6121261, 7.655429 47.6129747, 7.6554612 47.6130211, 7.6555697 47.6131777)",,,,,,
5123803,False,Wiesenweg,residential,30,True,103.355,,"LINESTRING (7.6548412 47.6121261, 7.6543283 47.611405, 7.654245 47.611288)",,,,,,
149866221,False,Untere Herrenstraße,residential,30,False,141.261,,"LINESTRING (7.6548412 47.6121261, 7.6552691 47.6118964, 7.6561173 47.6114528, 7.6562181 47.6114208, 7.6563047 47.6114086, 7.6563674 47.6113998)",,,,,,
5123803,False,Wiesenweg,residential,30,False,103.355,,"LINESTRING (7.654245 47.611288, 7.6543283 47.611405, 7.6548412 47.6121261)",,,,,,
5123806,False,Imbachweg,residential,30,True,88.47300000000001,,"LINESTRING (7.6557146 47.6107413, 7.65598 47.6110508, 7.6562601 47.6112679, 7.6563674 47.6113998)",,,,,,
"[518616985, 518616987]",False,,residential,,False,18.679000000000002,,"LINESTRING (7.6557146 47.6107413, 7.6556791 47.6107394, 7.6556465 47.6107296, 7.6556207 47.6107131, 7.6556045 47.6106918, 7.6555997 47.610668, 7.655607 47.6106445, 7.6556254 47.610624)",,,,circular,,
518616985,False,,residential,,True,10.667,,"LINESTRING (7.6557146 47.6107413, 7.6557489 47.6107351, 7.6557783 47.6107215, 7.6557993 47.6107021, 7.6558096 47.6106792)",,,,circular,,
28477893,False,Wollbacher Straße,residential,30,False,43.377,,"LINESTRING (7.6550786 47.6154492, 7.6545464 47.6156024)",,,,,,
29020279,False,Wölblinstraße,residential,30,False,57.783,,"LINESTRING (7.6550786 47.6154492, 7.6546526 47.6150161)",,,,,,
28477893,False,Wollbacher Straße,residential,30,True,76.585,,"LINESTRING (7.6550786 47.6154492, 7.6552983 47.6153848, 7.655539 47.6153149, 7.6560187 47.6151795)",,,,,,
29020279,False,Wölblinstraße,residential,30,True,95.386,,"LINESTRING (7.6550786 47.6154492, 7.6551285 47.6157893, 7.6551363 47.6158565, 7.6551861 47.6163039)",,,,,,
23474534,False,Eulerstraße,residential,30,True,84.126,,"LINESTRING (7.6649241 47.612606, 7.6659171 47.6122535)",,,,,,
28567463,False,Belchenstraße,secondary,30,False,137.21,2,"LINESTRING (7.6649241 47.612606, 7.6655764 47.6135392, 7.665706 47.6137217)",,,,,L 141,
"[54446084, 598507543]",False,Belchenstraße,secondary,30,False,206.39800000000002,"['2', '3']","LINESTRING (7.6649241 47.612606, 7.6648715 47.6125361, 7.6646116 47.6122474, 7.6640125 47.6115993, 7.663611 47.6111651, 7.663484 47.6110243)",,,,,L 141,
5256104,False,Hunnenstraße,residential,30,False,88.38,,"LINESTRING (7.665706 47.6137217, 7.6667502 47.6133526)",,,,,,
"[1124881474, 28567463]",False,Belchenstraße,secondary,30,False,121.506,2,"LINESTRING (7.665706 47.6137217, 7.6659074 47.6140243, 7.6663901 47.6147123)",,,,,L 141,
28567463,False,Belchenstraße,secondary,30,True,137.21,2,"LINESTRING (7.665706 47.6137217, 7.6655764 47.6135392, 7.6649241 47.612606)",,,,,L 141,
"[19748686, 54446095]",False,Markus-Pflüger-Straße,residential,30,False,55.688,,"LINESTRING (7.6658392 47.6164634, 7.6661307 47.6163731, 7.666191 47.6163544, 7.6662701 47.6163292, 7.6663696 47.6162975, 7.6665127 47.616252)",,,,,,
1125062153,False,Schwarzwaldstraße,residential,30,True,27.412,,"LINESTRING (7.6658392 47.6164634, 7.6657454 47.6163226, 7.6656894 47.6162385)",,,,,,
54446097,False,Luisenstraße,residential,30,False,125.095,,"LINESTRING (7.6637907 47.6155665, 7.6623042 47.6160779)",,,,,,
"[1125062152, 54446097]",False,Luisenstraße,residential,30,True,98.101,,"LINESTRING (7.6637907 47.6155665, 7.6638473 47.6155455, 7.6643587 47.6153702, 7.6648886 47.6151929, 7.6649232 47.6151815, 7.6649594 47.6151695)",,,,,,
183169794,False,Koechlinstraße,residential,30,False,80.166,,"LINESTRING (7.6654339 47.6094056, 7.6656624 47.6101099)",,,,,,
183169794,False,Koechlinstraße,residential,30,True,35.771,,"LINESTRING (7.6654339 47.6094056, 7.6652286 47.6091152)",,,,,,
1084604122,False,Schützenwaldweg,residential,,True,18.529,,"LINESTRING (7.6654339 47.6094056, 7.6656723 47.6093616)",,,,,,
183169794,False,Koechlinstraße,residential,30,True,80.166,,"LINESTRING (7.6656624 47.6101099, 7.6654339 47.6094056)",,,,,,
297540132,False,Wallbrunnstraße,secondary,30,False,93.364,,"LINESTRING (7.6656624 47.6101099, 7.6655329 47.6101448, 7.6654104 47.6101868, 7.6653158 47.6102179, 7.6651853 47.6102662, 7.6648497 47.6104068, 7.6648132 47.6104237, 7.6645788 47.6105207)",,,,,L 141,
297540132,False,Wallbrunnstraße,secondary,30,True,55.635999999999996,,"LINESTRING (7.6656624 47.6101099, 7.665812 47.6100811, 7.6660283 47.6100429, 7.6663866 47.6100037)",,,,,L 141,
25771916,False,Hünerbergweg,residential,30,False,45.218,,"LINESTRING (7.6663866 47.6100037, 7.6663907 47.6100451, 7.666376 47.6101269, 7.6663469 47.6102443, 7.6663196 47.610407)",,,,,,
297540132,False,Wallbrunnstraße,secondary,30,False,55.635999999999996,,"LINESTRING (7.6663866 47.6100037, 7.6660283 47.6100429, 7.665812 47.6100811, 7.6656624 47.6101099)",,,,,L 141,
25771916,False,Hünerbergweg,residential,30,False,10.887,,"LINESTRING (7.6663196 47.610407, 7.6663113 47.6104497, 7.6663081 47.6105045)",,,,,,
25771916,False,Hünerbergweg,residential,30,True,45.217999999999996,,"LINESTRING (7.6663196 47.610407, 7.6663469 47.6102443, 7.666376 47.6101269, 7.6663907 47.6100451, 7.6663866 47.6100037)",,,,,,
149866187,False,Am unteren Sonnenrain,residential,,False,24.933,,"LINESTRING (7.6669513 47.6116029, 7.6672193 47.6114701)",,,,,,
25771916,False,Hünerbergweg,residential,30,True,140.25199999999998,,"LINESTRING (7.6669513 47.6116029, 7.6666475 47.6114237, 7.6664967 47.6113174, 7.6664099 47.6112278, 7.6663479 47.6111324, 7.666324 47.6110375, 7.6663269 47.6109442, 7.6663414 47.6108392, 7.6663371 47.610745, 7.6663106 47.6106034, 7.6663081 47.6105045)",,,,,,
"[1124881474, 28567463]",False,Belchenstraße,secondary,30,True,121.506,2,"LINESTRING (7.6663901 47.6147123, 7.6659074 47.6140243, 7.665706 47.6137217)",,,,,L 141,
25689312,True,Bergstraße,residential,30,False,217.51799999999997,,"LINESTRING (7.6645788 47.6105207, 7.6646843 47.6106648, 7.6647097 47.6106954, 7.6647363 47.6107334, 7.6647628 47.6107713, 7.6653791 47.611617, 7.6657927 47.6121452, 7.6659171 47.6122535)",,,,,,
297540132,False,Wallbrunnstraße,secondary,30,True,93.36399999999999,,"LINESTRING (7.6645788 47.6105207, 7.6648132 47.6104237, 7.6648497 47.6104068, 7.6651853 47.6102662, 7.6653158 47.6102179, 7.6654104 47.6101868, 7.6655329 47.6101448, 7.6656624 47.6101099)",,,,,L 141,
"[1035391232, 54446086]",False,Wallbrunnstraße,secondary,"['50', '30']",True,99.37299999999999,2,"LINESTRING (7.6645788 47.6105207, 7.6644007 47.610599, 7.6643485 47.6106229, 7.6642958 47.610647, 7.6640136 47.6107762, 7.6636349 47.6109495, 7.6635681 47.6109848, 7.663484 47.6110243)",,,,,L 141,
"[1153589432, 25689311]",False,Kreuzstraße,residential,30,False,120.36,,"LINESTRING (7.6645788 47.6105207, 7.6644785 47.6103681, 7.6644641 47.6103485, 7.6644497 47.610329, 7.6644373 47.6103119, 7.6643911 47.6102482, 7.663941 47.6095836, 7.6639088 47.6095371)",,,,,,
26837294,False,Schützenstraße,residential,30,False,102.065,,"LINESTRING (7.6626681 47.6099151, 7.6627969 47.6098758, 7.6639088 47.6095371)",,,,,,
"[681229898, 1124881475]",False,Brühlstraße,secondary,50,False,137.769,2,"LINESTRING (7.6626681 47.6099151, 7.6631275 47.6105794, 7.663293 47.6108059, 7.663314 47.61083, 7.663484 47.6110243)",,,,,,
681229898,False,Brühlstraße,secondary,50,True,122.07100000000001,,"LINESTRING (7.6626681 47.6099151, 7.6621301 47.6091127, 7.6620446 47.6089937, 7.6619896 47.6089172)",,,,,,
25689311,False,Kreuzstraße,residential,30,False,123.199,,"LINESTRING (7.6639088 47.6095371, 7.6632505 47.6086056, 7.6632028 47.6085366)",,,,,,
"[1153589432, 25689311]",False,Kreuzstraße,residential,30,True,120.36000000000001,,"LINESTRING (7.6639088 47.6095371, 7.663941 47.6095836, 7.6643911 47.6102482, 7.6644373 47.6103119, 7.6644497 47.610329, 7.6644641 47.6103485, 7.6644785 47.6103681, 7.6645788 47.6105207)",,,,,,
26837294,False,Schützenstraße,residential,30,True,102.065,,"LINESTRING (7.6639088 47.6095371, 7.6627969 47.6098758, 7.6626681 47.6099151)",,,,,,
183169790,False,Schützenstraße,residential,30,False,109.498,,"LINESTRING (7.6639088 47.6095371, 7.6645086 47.6093454, 7.6652286 47.6091152)",,,,,,
183169794,False,Koechlinstraße,residential,30,False,35.771,,"LINESTRING (7.6652286 47.6091152, 7.6654339 47.6094056)",,,,,,
25857841,False,Koechlinstraße,residential,30,True,104.4,,"LINESTRING (7.6652286 47.6091152, 7.6652365 47.6087237, 7.6653744 47.6083548, 7.6654242 47.6081913)",,,,,,
183169790,False,Schützenstraße,residential,30,True,109.498,,"LINESTRING (7.6652286 47.6091152, 7.6645086 47.6093454, 7.6639088 47.6095371)",,,,,,
25689311,False,Kreuzstraße,residential,30,True,123.199,,"LINESTRING (7.6632028 47.6085366, 7.6632505 47.6086056, 7.6639088 47.6095371)",,,,,,
"[25728171, 474413262]",False,Baumgartnerstraße,living_street,,False,191.70299999999997,,"LINESTRING (7.6632028 47.6085366, 7.6633512 47.6084901, 7.6643242 47.6081849, 7.6655345 47.6078291)",,5,,,,
1115503188,True,Koechlinstraße,residential,30,False,41.115,,"LINESTRING (7.6655345 47.6078291, 7.6654242 47.6081913)",,6,,,,
"[25728171, 474413262]",False,Baumgartnerstraße,living_street,,True,191.703,,"LINESTRING (7.6655345 47.6078291, 7.6643242 47.6081849, 7.6633512 47.6084901, 7.6632028 47.6085366)",,5,,,,
25771916,False,Hünerbergweg,residential,30,False,140.252,,"LINESTRING (7.6663081 47.6105045, 7.6663106 47.6106034, 7.6663371 47.610745, 7.6663414 47.6108392, 7.6663269 47.6109442, 7.666324 47.6110375, 7.6663479 47.6111324, 7.6664099 47.6112278, 7.6664967 47.6113174, 7.6666475 47.6114237, 7.6669513 47.6116029)",,,,,,
25771916,False,Hünerbergweg,residential,30,True,10.887,,"LINESTRING (7.6663081 47.6105045, 7.6663113 47.6104497, 7.6663196 47.610407)",,,,,,
25857842,True,,unclassified,30,False,73.885,,"LINESTRING (7.6663081 47.6105045, 7.6661504 47.6105093, 7.6660483 47.6104913, 7.6659584 47.6104647, 7.6658635 47.6104248, 7.6658143 47.6103794, 7.6657649 47.6103142, 7.6657366 47.6102443, 7.6656624 47.6101099)",,,,,,
26009201,True,Alfred-Holler-Weg,residential,30,False,124.056,,"LINESTRING (7.6669028 47.6081534, 7.6669622 47.6082179, 7.6669882 47.6082708, 7.6669949 47.6083229, 7.6669646 47.6084109, 7.6668985 47.6085103, 7.6668323 47.6085852, 7.6667283 47.6086958, 7.6666638 47.608791, 7.6666089 47.6088904, 7.6665753 47.6090338, 7.6665609 47.6091919)",,,,,,
1084604122,False,Schützenwaldweg,residential,,False,18.529,,"LINESTRING (7.6656723 47.6093616, 7.6654339 47.6094056)",,,,,,
1084604122,False,Schützenwaldweg,residential,,True,69.236,,"LINESTRING (7.6656723 47.6093616, 7.6665609 47.6091919)",,,,,,
26009195,True,Rosenfelsweg,residential,30,False,165.19299999999998,,"LINESTRING (7.6656723 47.6093616, 7.665767 47.6091608, 7.6658697 47.6089906, 7.6659466 47.6089015, 7.6661142 47.6087624, 7.6662835 47.6086423, 7.6665735 47.6084273, 7.6669028 47.6081534)",,,,,,
1084604122,False,Schützenwaldweg,residential,,False,69.236,,"LINESTRING (7.6665609 47.6091919, 7.6656723 47.6093616)",,,,,,
26837234,True,Schwarzwaldstraße,residential,30,False,130.87099999999998,,"LINESTRING (7.6649594 47.6151695, 7.6650193 47.6152548, 7.6651953 47.6154965, 7.6652485 47.6155763, 7.6656894 47.6162385)",,,,,,
"[5039258, 881366357]",False,Luisenstraße,residential,50,True,52.616,,"LINESTRING (7.6649594 47.6151695, 7.6650674 47.6151344, 7.6651893 47.6150951, 7.6653483 47.615048, 7.6654034 47.6150328, 7.6656011 47.6149781)",,,,,,
"[1125062152, 54446097]",False,Luisenstraße,residential,30,False,98.10100000000001,,"LINESTRING (7.6649594 47.6151695, 7.6649232 47.6151815, 7.6648886 47.6151929, 7.6643587 47.6153702, 7.6638473 47.6155455, 7.6637907 47.6155665)",,,,,,
26837268,False,Kirchstraße,residential,30,False,99.298,,"LINESTRING (7.6611141 47.6101776, 7.6614996 47.6101116, 7.6622623 47.6099845, 7.6623991 47.6099609)",,,,,,
"[26837261, 103561006, 26837262]",False,Adlergässchen,"['living_street', 'residential']",30,True,144.724,,"LINESTRING (7.6611141 47.6101776, 7.6609141 47.6097932, 7.6608459 47.6096621, 7.6607312 47.60942, 7.6606932 47.6092137, 7.6606918 47.6089205)",,,,,,
26837268,False,Kirchstraße,residential,30,True,99.298,,"LINESTRING (7.6623991 47.6099609, 7.6622623 47.6099845, 7.6614996 47.6101116, 7.6611141 47.6101776)",,,,,,
130863334,False,Bahnhofstraße,secondary,50,False,142.196,2,"LINESTRING (7.6623991 47.6099609, 7.6626707 47.6103364, 7.662838 47.6105786, 7.6629192 47.6106962, 7.663216 47.611115)",,,,,,
"[881537916, 130863334]",False,Bahnhofstraße,secondary,"['50', '30']",True,114.41699999999999,2,"LINESTRING (7.6623991 47.6099609, 7.6618648 47.6091935, 7.6617945 47.6090916, 7.6617392 47.6090337)",,,,,,
268294883,False,Baumgartnerstraße,secondary,30,True,21.629,2,"LINESTRING (7.6606918 47.6089205, 7.6604033 47.6089222)",,,,,,
"[103561006, 26837261, 26837262]",False,Adlergässchen,"['residential', 'living_street']",30,False,144.724,,"LINESTRING (7.6606918 47.6089205, 7.6606932 47.6092137, 7.6607312 47.60942, 7.6608459 47.6096621, 7.6609141 47.6097932, 7.6611141 47.6101776)",,,,,,
"[681229897, 268294883]",False,Baumgartnerstraße,secondary,30,False,62.684999999999995,"['2', '3']","LINESTRING (7.6606918 47.6089205, 7.6608273 47.6089197, 7.6609289 47.6089195, 7.6611403 47.6089207, 7.6612816 47.6089256, 7.6614198 47.6089346, 7.6615259 47.6089455)",,,,,,
"[26837264, 26837267]",True,"['Spitalstraße', 'Teichstraße']",residential,30,False,169.67399999999998,,"LINESTRING (7.6588591 47.612156, 7.6590483 47.6121626, 7.6590953 47.6121638, 7.6592819 47.6121721, 7.6593483 47.6121754, 7.6596418 47.6121864, 7.6596969 47.6122082, 7.6597092 47.6122516, 7.6596866 47.6125203, 7.6596573 47.612973, 7.6596412 47.6130181, 7.659597 47.6130642, 7.6595568 47.6130912, 7.6595026 47.6131228)",,,,,,
26837266,True,Teichstraße,tertiary,,False,102.912,,"LINESTRING (7.6588591 47.612156, 7.6586727 47.6121493, 7.658469 47.6121339, 7.6583512 47.6121249, 7.6579881 47.6120972, 7.6578869 47.6120963, 7.6577957 47.6121201, 7.6575401 47.6122237)",,,,,,
31481931,False,Rainstraße,residential,30,True,64.858,,"LINESTRING (7.6588591 47.612156, 7.6588626 47.6122583, 7.6588648 47.6125821, 7.6588873 47.612676, 7.6589083 47.6127364)",,,,,,
31481940,False,Weinbrennerstraße,tertiary,30,False,98.311,,"LINESTRING (7.6588591 47.612156, 7.6588692 47.6120875, 7.6588809 47.612002, 7.6588915 47.6119097, 7.6589062 47.6118199, 7.6589241 47.6117258, 7.6589344 47.6116716, 7.6589479 47.6116186, 7.6589929 47.6114473, 7.6590309 47.61128)",,,,,,
32087750,False,Spitalstraße,residential,30,True,65.43599999999999,,"LINESTRING (7.6595026 47.6131228, 7.6595414 47.6131567, 7.6595938 47.6132237, 7.6596278 47.6132916, 7.6596278 47.6133984, 7.6596291 47.6136004, 7.6596368 47.6136897)",,,,,,
194756714,False,Spitalstraße,residential,30,False,62.742999999999995,,"LINESTRING (7.6595026 47.6131228, 7.6594464 47.6130795, 7.6593635 47.6130341, 7.659257 47.6129863, 7.6590824 47.6128977, 7.6589761 47.6128211, 7.6589083 47.6127364)",,,,,,
