osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access
587256545,Kirchenstraße,residential,30,False,True,128.381,"LINESTRING (8.6477626 53.4705662, 8.6469352 53.4704615, 8.6468008 53.4704595, 8.6463247 53.4704943, 8.646277 53.4704958, 8.6458455 53.4705066)",,,
587256546,Mushardstraße,tertiary,50,False,False,106.54899999999999,"LINESTRING (8.6477626 53.4705662, 8.6477809 53.4705064, 8.6477846 53.4704942, 8.6478483 53.4704383, 8.6478819 53.4704153, 8.6479679 53.4703734, 8.6480445 53.470347, 8.6481495 53.470326, 8.6482168 53.4703178, 8.648853 53.4702404, 8.6491367 53.4701952)",K 56,,
734619532,Mushardstraße,tertiary,50,False,True,150.159,"LINESTRING (8.6477626 53.4705662, 8.6477755 53.4706544, 8.6479785 53.4714055, 8.6480395 53.4715014, 8.6480481 53.4715149, 8.6482023 53.4716677, 8.6482608 53.4717674, 8.6482925 53.4718659)",K 56,,
"[332321141, 375353799]",Bahnhofstraße,secondary,50,False,False,146.599,"LINESTRING (8.6491367 53.4701952, 8.6490109 53.4701003, 8.6489685 53.4700677, 8.6484707 53.4697733, 8.6484355 53.4697504, 8.6483452 53.4697126, 8.648247 53.4696714, 8.6482314 53.4696649, 8.6478053 53.4694865, 8.6474839 53.4693519, 8.6474633 53.4693433)",L 143,,
444794205,Bahnhofstraße,secondary,50,False,True,271.291,"LINESTRING (8.6491367 53.4701952, 8.6492747 53.4703154, 8.6493943 53.4704189, 8.6494718 53.4704651, 8.6495688 53.4705228, 8.6496959 53.4705984, 8.6497673 53.4706409, 8.6498626 53.4706976, 8.6502948 53.4708906, 8.6503652 53.4709287, 8.6505657 53.4710371, 8.6506911 53.471105, 8.6509036 53.471279, 8.6509792 53.4713409, 8.6514023 53.4718448, 8.6516119 53.4720944)",L 143,,
527256719,Düringer Straße,tertiary,50,False,True,43.065999999999995,"LINESTRING (8.6491367 53.4701952, 8.6493182 53.4701501, 8.6496656 53.4700704, 8.6497418 53.4700529)",K 56,,
587256546,Mushardstraße,tertiary,50,False,True,106.54899999999998,"LINESTRING (8.6491367 53.4701952, 8.648853 53.4702404, 8.6482168 53.4703178, 8.6481495 53.470326, 8.6480445 53.470347, 8.6479679 53.4703734, 8.6478819 53.4704153, 8.6478483 53.4704383, 8.6477846 53.4704942, 8.6477809 53.4705064, 8.6477626 53.4705662)",K 56,,
"[332321141, 375353799]",Bahnhofstraße,secondary,50,False,True,146.599,"LINESTRING (8.6474633 53.4693433, 8.6474839 53.4693519, 8.6478053 53.4694865, 8.6482314 53.4696649, 8.648247 53.4696714, 8.6483452 53.4697126, 8.6484355 53.4697504, 8.6484707 53.4697733, 8.6489685 53.4700677, 8.6490109 53.4701003, 8.6491367 53.4701952)",L 143,,
734190763,Bahnhofstraße,secondary,50,False,False,96.73400000000001,"LINESTRING (8.6474633 53.4693433, 8.646809 53.46908, 8.6463626 53.4688987, 8.646254 53.4688548)",L 143,,
22717146,Schwaaner Straße,residential,30,False,False,104.084,"LINESTRING (8.646254 53.4688548, 8.6464898 53.4680787, 8.6465339 53.4679337)",,,
