osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
26143256,1,Berliner Straße,residential,30,False,True,252.28699999999998,"LINESTRING (9.550313 51.2723839, 9.5496692 51.2728783, 9.54943 51.2730687, 9.5480595 51.2741615)",,
37594666,1,Berliner Straße,residential,30,False,False,84.17,"LINESTRING (9.550313 51.2723839, 9.5505814 51.2721677, 9.5508337 51.2719683, 9.5510456 51.2717817)",,
"[225133424, 8372348, 8372355, 225036116]",1,Lange Straße,residential,,False,False,400.44,"LINESTRING (9.550313 51.2723839, 9.5506612 51.2725515, 9.5507098 51.2725749, 9.5510982 51.2727678, 9.5515383 51.2729839, 9.5516889 51.2730458, 9.5519466 51.2730885, 9.5523203 51.2731114, 9.5526351 51.2731537, 9.5527615 51.2732253, 9.5528613 51.2733159, 9.5529186 51.2734409, 9.5529306 51.2734671, 9.5530493 51.273644, 9.553226 51.2738123, 9.5536939 51.2740586, 9.5540363 51.274235, 9.5546244 51.2745505)",,
"[283874008, 283874009, 8372360]",1,Lange Straße,residential,30,False,True,214.644,"LINESTRING (9.550313 51.2723839, 9.5500454 51.2722594, 9.5496571 51.2720568, 9.5491677 51.2718208, 9.548299 51.2714145, 9.5480826 51.2713115, 9.5478662 51.2712085)",,
"[8372315, 48700371]",,Ochshäuser Dorfstraße,secondary,50,False,"[False, True]",49.99400000000001,"LINESTRING (9.5559071 51.2749133, 9.5558571 51.2750042, 9.5557856 51.2751385, 9.5557516 51.2752035, 9.5556802 51.2753399)",K 8,yes
409740378,1,Lange Straße,residential,,False,True,37.156,"LINESTRING (9.5559071 51.2749133, 9.5557686 51.274886, 9.5553982 51.2748118)",,
26529886,1,Riedweg,living_street,,False,False,61.468,"LINESTRING (9.5556448 51.2688658, 9.5558614 51.2692254, 9.5559563 51.2693831)",,
26529886,1,Riedweg,living_street,,False,True,77.946,"LINESTRING (9.556343 51.2700408, 9.5561496 51.2697356, 9.556053 51.2695593, 9.5559563 51.2693831)",,
37594666,1,Berliner Straße,residential,30,False,True,155.745,"LINESTRING (9.556343 51.2700408, 9.5556407 51.2701671, 9.555117 51.2702629, 9.5541865 51.2704165)",,
47584162,,Seestraße,living_street,,False,True,276.604,"LINESTRING (9.556343 51.2700408, 9.5564274 51.270205, 9.5565304 51.2704243, 9.5565009 51.2705643, 9.5564956 51.2706534, 9.5564044 51.2707641, 9.5562542 51.2708715, 9.5557291 51.2712341, 9.5555944 51.2713179, 9.5554442 51.2714253, 9.5552805 51.2715185, 9.5551706 51.2715998, 9.5550311 51.271677, 9.5548917 51.2716871, 9.5545927 51.2716601, 9.5542803 51.2716187)",,
225133422,1,Berliner Straße,residential,30,False,False,127.371,"LINESTRING (9.556343 51.2700408, 9.5564433 51.2700241, 9.5567584 51.2699483, 9.5572833 51.2697685, 9.5575617 51.2696922, 9.5578758 51.2696301, 9.5580289 51.2696065)",,
37594666,1,Berliner Straße,residential,30,False,False,107.947,"LINESTRING (9.5523077 51.2709066, 9.5526406 51.2707448, 9.5528964 51.2706687, 9.5537008 51.270503)",,
37594666,1,Berliner Straße,residential,30,False,True,44.002,"LINESTRING (9.5523077 51.2709066, 9.5518424 51.2711489, 9.5518194 51.2711579)",,
37594666,1,Berliner Straße,residential,30,False,False,87.805,"LINESTRING (9.5510456 51.2717817, 9.5511213 51.2717242, 9.5518194 51.2711579)",,
37594666,1,Berliner Straße,residential,30,False,True,84.17,"LINESTRING (9.5510456 51.2717817, 9.5508337 51.2719683, 9.5505814 51.2721677, 9.550313 51.2723839)",,
47584123,1,Am Sandberg,living_street,,False,False,79.369,"LINESTRING (9.5510456 51.2717817, 9.5507611 51.2715898, 9.5506367 51.2714712, 9.550383 51.2712047)",,
283874184,1,Sandweg,residential,30,False,True,134.06,"LINESTRING (9.5478662 51.2712085, 9.5465908 51.2721123)",,
"[8372360, 283874009, 283874008]",1,Lange Straße,residential,30,False,False,214.644,"LINESTRING (9.5478662 51.2712085, 9.5480826 51.2713115, 9.548299 51.2714145, 9.5491677 51.2718208, 9.5496571 51.2720568, 9.5500454 51.2722594, 9.550313 51.2723839)",,
283874184,1,Sandweg,residential,30,False,False,134.06,"LINESTRING (9.5465908 51.2721123, 9.5478662 51.2712085)",,
"[130077828, 283874014]",1,Friedrich-Ebert-Ring,residential,30,False,False,193.29,"LINESTRING (9.5465908 51.2721123, 9.5471112 51.2724169, 9.5475832 51.2727223, 9.5476758 51.2727969, 9.5477151 51.272896, 9.5474595 51.2730832, 9.54699 51.2733902)",,
26143256,1,Berliner Straße,residential,30,False,True,80.958,"LINESTRING (9.5480595 51.2741615, 9.5473148 51.274721)",,
26143256,1,Berliner Straße,residential,30,False,False,252.28699999999998,"LINESTRING (9.5480595 51.2741615, 9.54943 51.2730687, 9.5496692 51.2728783, 9.550313 51.2723839)",,
