osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
4218836,Spitalstraße,residential,30,False,False,259.035,"LINESTRING (12.9984125 51.5590769, 12.9988933 51.5592097, 12.9993937 51.5593125, 13.0006096 51.5595229, 13.001974 51.5597928)",,,
4218837,Spitalstraße,residential,30,False,False,40.847,"LINESTRING (12.9984125 51.5590769, 12.9983266 51.5590547, 12.9980143 51.5589664, 12.9978709 51.5589302)",,,
4309965,Rudolf-Breitscheid-Straße,residential,30,True,False,107.509,"LINESTRING (12.9984125 51.5590769, 12.9987792 51.558638, 12.9991528 51.5582268)",,,
"[808551585, 4223546]",Loßwiger Weg,residential,30,False,False,73.84299999999999,"LINESTRING (13.010591 51.5546224, 13.0104177 51.5548637, 13.0102208 51.5551379, 13.0101556 51.5552288)",,,
"[91864844, 4204879]",Straße der Jugend,primary,50,False,False,300.11600000000004,"LINESTRING (13.0016367 51.5553196, 13.0019123 51.5554025, 13.0023399 51.5554946, 13.0029479 51.5556164, 13.0033124 51.5557003, 13.0035523 51.55577, 13.0040233 51.5559145, 13.004814 51.5562375, 13.0051928 51.556397, 13.0055088 51.5565058)",2,B 87,
"[1068927153, 5170247]",Straße der Jugend,residential,30,False,False,183.32599999999996,"LINESTRING (13.0016367 51.5553196, 13.0016005 51.555351, 13.0014217 51.5554846, 13.0012917 51.5555695, 13.0005886 51.5560449, 13.0005097 51.5560936, 13.0000698 51.5564245, 12.9998907 51.5565592)",,,
141500440,Dahlener Straße,primary,50,False,True,128.094,"LINESTRING (13.0016367 51.5553196, 13.0011752 51.5550933, 13.0007946 51.5548819, 13.0002207 51.5545772)",2,B 87,
4218849,Markt,residential,30,False,False,55.041000000000004,"LINESTRING (13.0040238 51.5581433, 13.0042755 51.5581883, 13.0047967 51.5582613)",,,
"[143202233, 91864849, 4430094]",Fischerstraße,residential,30,True,False,209.67299999999997,"LINESTRING (13.0040238 51.5581433, 13.0041495 51.5579589, 13.0043046 51.5577279, 13.0045623 51.5574264, 13.0048408 51.5571242, 13.0051642 51.5568334, 13.0052764 51.5567402, 13.0052959 51.5567197, 13.0055088 51.5565058)",2,,
"[142974344, 4450580]",Schlachthofstraße,residential,30,False,False,104.773,"LINESTRING (13.0010019 51.5615773, 13.0012223 51.5616162, 13.0018705 51.5617464, 13.0021281 51.5617982, 13.0024458 51.5618635)",,,
655409410,Wolffersdorffstraße,residential,50,False,True,34.589999999999996,"LINESTRING (13.0010019 51.5615773, 13.0010822 51.5614113, 13.001146 51.5612794)",3,,
"[142974337, 231966924]",Fischerdörfchen,residential,50,False,True,23.380000000000003,"LINESTRING (13.0078075 51.5564833, 13.0078875 51.5564397, 13.0079197 51.5563849, 13.0079669 51.5563043)",,,
"[197765169, 197765171]",Fischerdörfchen,primary,50,False,True,40.554,"LINESTRING (13.0078075 51.5564833, 13.0077108 51.5564379, 13.007672 51.5564235, 13.0075637 51.5563835, 13.0074435 51.5563512, 13.0072845 51.556328)",2,B 87,
142974335,Fischerdörfchen,residential,50,False,False,72.057,"LINESTRING (13.0083466 51.5563859, 13.0084632 51.5561228, 13.0084661 51.5560338, 13.0083989 51.5559756, 13.0083 51.55595, 13.0081991 51.5559429, 13.0080865 51.5559906)",,,
"[4223546, 143273643]","['Fischerdörfchen', 'Loßwiger Weg']",residential,30,False,"[False, True]",225.07000000000002,"LINESTRING (13.0083466 51.5563859, 13.0087911 51.5564509, 13.0090697 51.5564907, 13.0093785 51.5565102, 13.009402 51.5564678, 13.0094661 51.5563625, 13.0099526 51.5555626, 13.0099803 51.5555169, 13.0101556 51.5552288)",,,
"[4430080, 143273633, 177625764, 1137593037, 686612238, 33040143, 686612239, 342772785, 342772786, 342772784, 981371572, 981371573, 898547101]",Elbstraße,residential,"['50', '30']",False,"[False, True]",506.43,"LINESTRING (13.0083466 51.5563859, 13.0083293 51.5564332, 13.0082861 51.556559, 13.0083341 51.5566524, 13.0085181 51.5567729, 13.0086847 51.5568594, 13.0088912 51.5569819, 13.0090462 51.5571158, 13.0091238 51.5572168, 13.0091469 51.5572732, 13.0091601 51.5573186, 13.0091664 51.5573752, 13.0091687 51.5573956, 13.0091641 51.5574628, 13.0091558 51.5575834, 13.0091669 51.5577903, 13.0092282 51.5579542, 13.0093452 51.5581455, 13.0094029 51.5582192, 13.0094922 51.5583407, 13.0097196 51.5586265, 13.0097753 51.5587126, 13.0097996 51.5587805, 13.0098018 51.5588555, 13.0097864 51.5590065, 13.009763 51.5590635, 13.0097085 51.5591503, 13.0095533 51.5592933, 13.0091672 51.5596183, 13.0089965 51.5597417, 13.0089427 51.5598186, 13.0087671 51.5602209, 13.0087326 51.5603041, 13.0085309 51.5604237)",2,,
804180851,Leipziger Straße,residential,30,True,False,48.768,"LINESTRING (12.9998907 51.5565592, 13.0003987 51.5568635)",,,
22695971,Leipziger Straße,residential,,False,True,121.466,"LINESTRING (12.9998907 51.5565592, 12.998655 51.5559226, 12.9985305 51.5558682)",,,
"[1068927153, 5170247]",Straße der Jugend,residential,30,False,True,183.32599999999996,"LINESTRING (12.9998907 51.5565592, 13.0000698 51.5564245, 13.0005097 51.5560936, 13.0005886 51.5560449, 13.0012917 51.5555695, 13.0014217 51.5554846, 13.0016005 51.555351, 13.0016367 51.5553196)",,,
"[4218868, 1068927159]",Leipziger Wall,residential,30,False,False,178.28500000000003,"LINESTRING (12.9998907 51.5565592, 12.9998178 51.5566321, 12.9997647 51.5566852, 12.9993708 51.5570566, 12.9986127 51.55795)",,,
4218872,Jahnstraße,residential,,False,True,57.519000000000005,"LINESTRING (12.9978694 51.5577178, 12.9978864 51.5577225, 12.998004 51.5577554, 12.9981877 51.5578141, 12.9984025 51.5578828, 12.9985264 51.5579224, 12.9986127 51.55795)",,,
22695971,Leipziger Straße,residential,,False,False,121.466,"LINESTRING (12.9985305 51.5558682, 12.998655 51.5559226, 12.9998907 51.5565592)",,,
143837923,Südring,primary,50,False,False,166.38799999999998,"LINESTRING (12.9985305 51.5558682, 12.9986223 51.5557808, 12.9988202 51.5555922, 12.9990392 51.5553835, 12.999443 51.5549986, 12.9995815 51.5548736, 12.9996768 51.5547435, 12.9997502 51.5545867)",2,B 87,
4204880,Dahlener Straße,primary,50,False,False,19.723,"LINESTRING (12.9999551 51.5545193, 13.0000974 51.554535, 13.0002207 51.5545772)",2,B 87,
4309804,,primary,50,True,False,17.689,"LINESTRING (12.9999551 51.5545193, 12.9999369 51.5545433, 12.9999095 51.5545636, 12.9998747 51.5545789, 12.9998347 51.5545882, 12.9997923 51.5545908, 12.9997502 51.5545867)",1,,roundabout
"[4223546, 143273643]","['Fischerdörfchen', 'Loßwiger Weg']",residential,30,False,"[False, True]",225.07,"LINESTRING (13.0101556 51.5552288, 13.0099803 51.5555169, 13.0099526 51.5555626, 13.0094661 51.5563625, 13.009402 51.5564678, 13.0093785 51.5565102, 13.0090697 51.5564907, 13.0087911 51.5564509, 13.0083466 51.5563859)",,,
"[808551585, 4223546]",Loßwiger Weg,residential,30,False,True,73.843,"LINESTRING (13.0101556 51.5552288, 13.0102208 51.5551379, 13.0104177 51.5548637, 13.010591 51.5546224)",,,
"[5170634, 4223548]",Hafenstraße,residential,30,False,"[False, True]",236.62900000000002,"LINESTRING (13.0101556 51.5552288, 13.0094806 51.5551435, 13.0090611 51.5550831, 13.0089619 51.5550688, 13.008499 51.5550097, 13.0084 51.5550114, 13.0083381 51.5550443, 13.0082428 51.555271, 13.0081767 51.5554547, 13.0081434 51.5556004, 13.0081126 51.5557355, 13.0080808 51.5558749, 13.0080816 51.5558919, 13.0080865 51.5559906)",,,
4218837,Spitalstraße,residential,30,False,True,40.846999999999994,"LINESTRING (12.9978709 51.5589302, 12.9980143 51.5589664, 12.9983266 51.5590547, 12.9984125 51.5590769)",,,
4218868,Leipziger Wall,residential,30,False,True,120.74600000000001,"LINESTRING (12.9978709 51.5589302, 12.9979887 51.5587235, 12.9982133 51.5583936, 12.998438 51.5581439, 12.9986127 51.55795)",,,
"[947242893, 4218838]",Friedrichplatz,residential,50,False,True,63.495000000000005,"LINESTRING (12.9978709 51.5589302, 12.9978181 51.5591119, 12.9977598 51.5592959, 12.997698 51.559491)",,,
143837923,Südring,primary,50,False,True,166.38799999999998,"LINESTRING (12.9997502 51.5545867, 12.9996768 51.5547435, 12.9995815 51.5548736, 12.999443 51.5549986, 12.9990392 51.5553835, 12.9988202 51.5555922, 12.9986223 51.5557808, 12.9985305 51.5558682)",2,B 87,
"[1068927158, 943669798]",,primary,50,True,False,26.083,"LINESTRING (12.9997502 51.5545867, 12.9997118 51.5545762, 12.9996788 51.5545601, 12.9996534 51.5545394, 12.9996371 51.5545154, 12.999631 51.5544896, 12.9996355 51.5544637, 12.9996503 51.5544393, 12.9996744 51.554418, 12.9997063 51.5544011)",1,,roundabout
5172155,Friedrichplatz,residential,50,True,False,16.348,"LINESTRING (12.997698 51.559491, 12.9978525 51.5596023)",,,
"[947242893, 4218838]",Friedrichplatz,residential,50,False,False,63.495,"LINESTRING (12.997698 51.559491, 12.9977598 51.5592959, 12.9978181 51.5591119, 12.9978709 51.5589302)",,,
4204173,Friedrichplatz,residential,50,True,False,74.151,"LINESTRING (12.9974551 51.5603894, 12.9974294 51.5603311, 12.99754 51.5599466, 12.9976113 51.5597354)",,,
