osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,maxspeed,tunnel,ref,width,bridge
15799416,,residential,,False,False,177.644,"LINESTRING (8.7250474 48.5526939, 8.7249118 48.5530987, 8.7248643 48.5534886, 8.724872 48.5540082, 8.7249146 48.5542789)",Emminger Straße,30,,,,
11003264,,living_street,,False,False,23.195,"LINESTRING (8.7253487 48.5526825, 8.7252608 48.5527083, 8.7251803 48.552717, 8.7250474 48.5526939)",Gerichtsplatz,,,,5.5,
"[57865535, 618515351]",,living_street,,False,True,60.903000000000006,"LINESTRING (8.7253487 48.5526825, 8.7251595 48.5524938, 8.7251004 48.5524348, 8.7250823 48.5523082, 8.7250737 48.5522327, 8.7250677 48.5521853)",Bahnhofstraße,,,,,
"[1019674675, 1019674676]",,"['living_street', 'residential']",,False,False,124.834,"LINESTRING (8.7253487 48.5526825, 8.7255963 48.5529024, 8.725648 48.5529471, 8.7257883 48.5530683, 8.7263278 48.5535987)",Bahnhofstraße,30,,,,
23591507,,residential,,False,False,53.205,"LINESTRING (8.725032 48.5517074, 8.7250677 48.5521853)",Bahnhofstraße,20,,,,
11003298,,residential,,False,False,64.113,"LINESTRING (8.725032 48.5517074, 8.7256597 48.551616, 8.7258827 48.5515835)",Leonhardstraße,30,,,,
27280300,,residential,,False,False,32.877,"LINESTRING (8.7258827 48.5515835, 8.7259415 48.5518766)",Neue Straße,,,,,
11003298,,residential,,False,False,61.846000000000004,"LINESTRING (8.7258827 48.5515835, 8.7264332 48.5515042, 8.726568 48.5514986, 8.7267009 48.5515313)",Leonhardstraße,30,,,,
11003298,,residential,,False,True,64.113,"LINESTRING (8.7258827 48.5515835, 8.7256597 48.551616, 8.725032 48.5517074)",Leonhardstraße,30,,,,
27280299,,residential,,False,False,72.70599999999999,"LINESTRING (8.7258827 48.5515835, 8.7257302 48.5510977, 8.7256818 48.5509433)",Neue Straße,30,,,,
"[115378360, 11003310]",,residential,,False,True,93.19800000000001,"LINESTRING (8.7256818 48.5509433, 8.7256075 48.550618, 8.725751 48.5506236, 8.7260089 48.5505646, 8.7261675 48.5505291, 8.7262339 48.5505283, 8.7263467 48.5505528)","['Herrenberger Straße', 'Neue Straße']",30,,,,
"[11970035, 11970037]",,residential,,True,False,104.951,"LINESTRING (8.7256818 48.5509433, 8.7253002 48.5509966, 8.7249496 48.5510455, 8.7249858 48.5512061, 8.7250053 48.5512924, 8.7250174 48.5514911)","['Bahnhofstraße', 'Querstraße']",30,,,,
27280299,,residential,,False,True,72.70599999999999,"LINESTRING (8.7256818 48.5509433, 8.7257302 48.5510977, 8.7258827 48.5515835)",Neue Straße,30,,,,
23591595,,living_street,,False,False,34.847,"LINESTRING (8.726681 48.5507301, 8.7265996 48.5507696, 8.7264617 48.5508583, 8.7263161 48.5509286)",,,,,,
115378360,,residential,,False,False,31.555,"LINESTRING (8.726681 48.5507301, 8.7265694 48.5506714, 8.726446 48.5505998, 8.7263467 48.5505528)",Herrenberger Straße,30,,,,
"[997943525, 23364742, 1229537704, 115378360, 115378361]",,residential,,False,True,180.63999999999996,"LINESTRING (8.726681 48.5507301, 8.7270058 48.5508739, 8.7273388 48.5510497, 8.7277668 48.5512117, 8.7279078 48.5512459, 8.727953 48.5512569, 8.7281832 48.5512769, 8.7282323 48.5512816, 8.7283354 48.5512901, 8.7283965 48.5512959, 8.7286516 48.5513164, 8.7288911 48.5513381)",Herrenberger Straße,30,yes,,,
23591633,,residential,,False,False,22.378,"LINESTRING (8.7263467 48.5505528, 8.7265254 48.5504492, 8.7265754 48.5504202)",Wolfsbergstraße,30,,,,
"[115378360, 11003310]",,residential,,False,False,93.198,"LINESTRING (8.7263467 48.5505528, 8.7262339 48.5505283, 8.7261675 48.5505291, 8.7260089 48.5505646, 8.725751 48.5506236, 8.7256075 48.550618, 8.7256818 48.5509433)","['Herrenberger Straße', 'Neue Straße']",30,,,,
115378360,,residential,,False,True,31.555,"LINESTRING (8.7263467 48.5505528, 8.726446 48.5505998, 8.7265694 48.5506714, 8.726681 48.5507301)",Herrenberger Straße,30,,,,
"[23595976, 23689515, 54237053]",2,"['residential', 'unclassified']",,False,True,213.24300000000002,"LINESTRING (8.7280712 48.5535173, 8.7280576 48.5534201, 8.7280215 48.5533148, 8.7279445 48.5532563, 8.7278972 48.5532405, 8.7278668 48.5532331, 8.7277552 48.5532214, 8.7276748 48.5532285, 8.7275919 48.5532444, 8.7274359 48.5533139, 8.7273349 48.5534047, 8.7273157 48.5535402, 8.7273293 48.5540216, 8.7273282 48.5543144, 8.7272818 48.554395, 8.7271596 48.5544361, 8.7270571 48.5544367)",Eisbergsteige,50,,,,
"[431348259, 1060240539]",,residential,,False,False,236.578,"LINESTRING (8.7280712 48.5535173, 8.7281426 48.5535185, 8.7281799 48.5535319, 8.7282173 48.5535783, 8.7282514 48.5537323, 8.7282667 48.5538323, 8.7286691 48.5552002, 8.7287914 48.5555406)",Eisbergsteige,"['50', '30']",,,,
23591583,,residential,,True,False,231.71000000000004,"LINESTRING (8.7263278 48.5535987, 8.726563 48.5533981, 8.7266528 48.5531729, 8.7266509 48.5531069, 8.7266459 48.5529291, 8.72657 48.5526332, 8.7265591 48.552463, 8.7265498 48.5523175, 8.7266444 48.5519625, 8.7266671 48.5518505, 8.72672 48.5515893)",Hohe Straße,30,,,,
57865606,,residential,,False,False,54.660000000000004,"LINESTRING (8.7263278 48.5535987, 8.7266525 48.5539337, 8.7267112 48.5540188)",Bahnhofstraße,30,,,,
"[1019674675, 1019674676]",,"['residential', 'living_street']",,False,True,124.834,"LINESTRING (8.7263278 48.5535987, 8.7257883 48.5530683, 8.725648 48.5529471, 8.7255963 48.5529024, 8.7253487 48.5526825)",Bahnhofstraße,30,,,,
23591507,,residential,,False,True,53.205,"LINESTRING (8.7250677 48.5521853, 8.725032 48.5517074)",Bahnhofstraße,20,,,,
618799682,,residential,,False,False,45.118,"LINESTRING (8.7250677 48.5521853, 8.7244551 48.552171)",Kirchstraße,30,,,,
"[618515351, 57865535]",,living_street,,False,False,60.903,"LINESTRING (8.7250677 48.5521853, 8.7250737 48.5522327, 8.7250823 48.5523082, 8.7251004 48.5524348, 8.7251595 48.5524938, 8.7253487 48.5526825)",Bahnhofstraße,,,,,
11003298,,residential,,False,False,43.501,"LINESTRING (8.72672 48.5515893, 8.7273096 48.5516163)",Leonhardstraße,30,,,,
11003298,,residential,,False,True,6.601,"LINESTRING (8.72672 48.5515893, 8.7267009 48.5515313)",Leonhardstraße,30,,,,
11003298,,residential,,False,False,6.601,"LINESTRING (8.7267009 48.5515313, 8.72672 48.5515893)",Leonhardstraße,30,,,,
11003298,,residential,,False,True,61.846000000000004,"LINESTRING (8.7267009 48.5515313, 8.726568 48.5514986, 8.7264332 48.5515042, 8.7258827 48.5515835)",Leonhardstraße,30,,,,
23591594,,living_street,,False,False,65.946,"LINESTRING (8.7267009 48.5515313, 8.7266901 48.5514333, 8.7266855 48.5514037, 8.7266801 48.5513687, 8.726564 48.5512184, 8.7263755 48.5509891)",Kreuzertalgasse,,,,,
4931552,2,tertiary,,False,False,79.603,"LINESTRING (8.726265 48.5483894, 8.7268217 48.5484651, 8.7269935 48.5484978, 8.7271207 48.5485313, 8.7271936 48.5485584, 8.7272537 48.5485807, 8.7272908 48.5485975)",Grafenwiesenstraße,30,,,,
4931552,2,tertiary,,False,True,72.13799999999999,"LINESTRING (8.726265 48.5483894, 8.7261419 48.5483743, 8.7260179 48.5483541, 8.7257518 48.5483093, 8.7254896 48.5482651, 8.725311 48.548242)",Grafenwiesenstraße,30,,,,
23971974,,residential,,False,False,193.194,"LINESTRING (8.726265 48.5483894, 8.7263338 48.5481082, 8.7263387 48.5480955, 8.7264025 48.5478917, 8.7264341 48.5478482, 8.7266789 48.5475668, 8.7268011 48.5474275, 8.7269391 48.547306, 8.7271126 48.547211, 8.7273687 48.5471167, 8.7275385 48.5470525, 8.7276381 48.5470218)",Schillerstraße,30,,,,
"[15027842, 557069943]",,residential,,False,False,223.50300000000004,"LINESTRING (8.726265 48.5483894, 8.7261623 48.5487532, 8.7260814 48.5489906, 8.7260676 48.5490193, 8.726047 48.5490619, 8.7259922 48.5491082, 8.7259703 48.5491268, 8.7257557 48.549218, 8.7255558 48.5493064, 8.7253826 48.5493854, 8.7245069 48.5497849, 8.7244548 48.5498036, 8.7244112 48.5498043)","['Schillerstraße', 'Gerberstraße']",30,,,,
11970984,,residential,,False,True,91.381,"LINESTRING (8.7264542 48.5470571, 8.7255348 48.5469303, 8.725239 48.5468892)",Goethestraße,,,,,
11970984,,residential,,False,False,91.381,"LINESTRING (8.725239 48.5468892, 8.7255348 48.5469303, 8.7264542 48.5470571)",Goethestraße,,,,,
1185702384,,residential,,False,True,83.459,"LINESTRING (8.725239 48.5468892, 8.7251869 48.5470688, 8.7251602 48.5471609, 8.7250588 48.5475098, 8.7250323 48.5476271)",Lindachstraße,30,,,,
"[15027842, 557069943]",,residential,,False,True,223.50299999999996,"LINESTRING (8.7244112 48.5498043, 8.7244548 48.5498036, 8.7245069 48.5497849, 8.7253826 48.5493854, 8.7255558 48.5493064, 8.7257557 48.549218, 8.7259703 48.5491268, 8.7259922 48.5491082, 8.726047 48.5490619, 8.7260676 48.5490193, 8.7260814 48.5489906, 8.7261623 48.5487532, 8.726265 48.5483894)","['Schillerstraße', 'Gerberstraße']",30,,,,
1057720991,,residential,,True,False,12.8,"LINESTRING (8.7244112 48.5498043, 8.7243676 48.5497787, 8.7243324 48.5497058)",Inselstraße,,,,,
117834691,,residential,,False,False,163.391,"LINESTRING (8.7243324 48.5497058, 8.724295 48.5495674, 8.7243271 48.5493858, 8.7243484 48.5491822, 8.724395 48.5491067, 8.7244279 48.5490535, 8.724716 48.5488044, 8.7248583 48.5486814, 8.7249448 48.5485614, 8.7249952 48.5484701, 8.7250389 48.5483702)",Inselstraße,30,,,,
"[1099633120, 329476691, 40501270]",,residential,,False,False,99.53099999999999,"LINESTRING (8.7238007 48.5489534, 8.7238909 48.5489249, 8.723959 48.5488863, 8.7241251 48.5488065, 8.7242695 48.5487063, 8.7243773 48.5485386, 8.7244102 48.5484283, 8.7244327 48.5482283)",Meisterweg,30,,,,
"[23501186, 23501187, 310058557, 258357078]","['2', '3']",tertiary,,False,True,174.275,"LINESTRING (8.7244327 48.5482283, 8.7241522 48.5482236, 8.723842 48.5482526, 8.7235677 48.5482971, 8.7233065 48.5483769, 8.7230665 48.5484575, 8.7228502 48.5485812, 8.7224064 48.5487986, 8.7223322 48.5488395)","['Grafenwiesenstraße', 'Lembergtunnel']",30,yes,,,
"[682250771, 40851868, 682250772]",,tertiary,,False,False,33.911,"LINESTRING (8.7244327 48.5482283, 8.7246416 48.5482338, 8.7248454 48.5482372, 8.7248931 48.5482389)",Grafenwiesenstraße,30,,,,yes
"[1099633120, 329476691, 40501270]",,residential,,False,True,99.53099999999999,"LINESTRING (8.7244327 48.5482283, 8.7244102 48.5484283, 8.7243773 48.5485386, 8.7242695 48.5487063, 8.7241251 48.5488065, 8.723959 48.5488863, 8.7238909 48.5489249, 8.7238007 48.5489534)",Meisterweg,30,,,,
15041010,1,tertiary,roundabout,True,False,15.741,"LINESTRING (8.7168994 48.5471962, 8.7169523 48.5471908, 8.7170053 48.5471955, 8.7170541 48.5472099, 8.7170948 48.5472328)",,,,,,
15041010,1,tertiary,roundabout,True,False,11.694,"LINESTRING (8.7170948 48.5472328, 8.7171238 48.5472621, 8.7171393 48.5472956, 8.71714 48.5473307)",,,,,,
15041022,,residential,,False,True,88.562,"LINESTRING (8.7170948 48.5472328, 8.7171867 48.5471802, 8.7172983 48.5471568, 8.7173771 48.5471614, 8.7174916 48.5471692, 8.7175472 48.5471674, 8.7177667 48.547123, 8.7178448 48.5471012, 8.7182194 48.5470076)",Moltkestraße,30,,,,
15041010,1,tertiary,roundabout,True,False,15.017,"LINESTRING (8.7170733 48.547417, 8.7170327 48.5474274, 8.7169746 48.547438, 8.7169143 48.5474359, 8.7168756 48.5474297)",,,,,,
15041022,,residential,,False,False,88.56200000000001,"LINESTRING (8.7182194 48.5470076, 8.7178448 48.5471012, 8.7177667 48.547123, 8.7175472 48.5471674, 8.7174916 48.5471692, 8.7173771 48.5471614, 8.7172983 48.5471568, 8.7171867 48.5471802, 8.7170948 48.5472328)",Moltkestraße,30,,,,
15041022,,residential,,False,True,69.582,"LINESTRING (8.7182194 48.5470076, 8.7185028 48.5469607, 8.7186597 48.5469391, 8.7187463 48.5469199, 8.7191467 48.5469399)",Moltkestraße,30,,,,
15041022,,residential,,False,True,152.321,"LINESTRING (8.7191467 48.5469399, 8.7211498 48.5472835)",Moltkestraße,30,,,,
15041022,,residential,,False,False,69.58200000000001,"LINESTRING (8.7191467 48.5469399, 8.7187463 48.5469199, 8.7186597 48.5469391, 8.7185028 48.5469607, 8.7182194 48.5470076)",Moltkestraße,30,,,,
15041022,,residential,,False,False,152.321,"LINESTRING (8.7211498 48.5472835, 8.7191467 48.5469399)",Moltkestraße,30,,,,
15041022,,residential,,False,True,101.396,"LINESTRING (8.7211498 48.5472835, 8.7219308 48.5473539, 8.722281 48.5473662, 8.7225164 48.5473406)",Moltkestraße,30,,,,
22936956,,residential,,False,False,91.781,"LINESTRING (8.7211498 48.5472835, 8.7211419 48.5477076, 8.7211838 48.5478983, 8.7212291 48.5481047)",Kronenstraße,30,,,,
22936956,,residential,,False,True,42.479,"LINESTRING (8.7211498 48.5472835, 8.7211481 48.5471819, 8.7211457 48.5470319, 8.7211435 48.5469015)",Kronenstraße,30,,,,
15041022,,residential,,False,False,101.396,"LINESTRING (8.7225164 48.5473406, 8.722281 48.5473662, 8.7219308 48.5473539, 8.7211498 48.5472835)",Moltkestraße,30,,,,
15041022,,residential,,False,True,119.911,"LINESTRING (8.7225164 48.5473406, 8.7232258 48.5471277, 8.7239545 48.5468379)",Moltkestraße,30,,,,
22936958,,residential,,False,True,91.164,"LINESTRING (8.7225164 48.5473406, 8.7226044 48.5477657, 8.7226819 48.5481531)",Am Ziegelrain,30,,,,
40437901,,residential,,False,False,21.903,"LINESTRING (8.7239545 48.5468379, 8.7241827 48.5469643)",Lembergstraße,30,,,,
15041022,,residential,,False,False,119.911,"LINESTRING (8.7239545 48.5468379, 8.7232258 48.5471277, 8.7225164 48.5473406)",Moltkestraße,30,,,,
15799447,,residential,,False,True,59.809999999999995,"LINESTRING (8.7267978 48.555099, 8.726801 48.5549035, 8.7267992 48.5547341, 8.7268198 48.5546721, 8.7268671 48.5546413, 8.726956 48.5546124)",Olgastraße,30,,,,
"[23595976, 23689515, 54237053]",2,"['unclassified', 'residential']",,False,False,213.24300000000005,"LINESTRING (8.7270571 48.5544367, 8.7271596 48.5544361, 8.7272818 48.554395, 8.7273282 48.5543144, 8.7273293 48.5540216, 8.7273157 48.5535402, 8.7273349 48.5534047, 8.7274359 48.5533139, 8.7275919 48.5532444, 8.7276748 48.5532285, 8.7277552 48.5532214, 8.7278668 48.5532331, 8.7278972 48.5532405, 8.7279445 48.5532563, 8.7280215 48.5533148, 8.7280576 48.5534201, 8.7280712 48.5535173)",Eisbergsteige,50,,,,
618515354,,residential,,False,False,20.989,"LINESTRING (8.7270571 48.5544367, 8.7269675 48.5545732, 8.726956 48.5546124)",Bahnhofstraße,,,,,
"[618515355, 11969483]",3,residential,,False,True,55.105999999999995,"LINESTRING (8.7270571 48.5544367, 8.7269837 48.5544225, 8.7269128 48.5543575, 8.7268929 48.5543392, 8.7268172 48.5542106, 8.7267112 48.5540188)",Bahnhofstraße,50,,,,
15799447,,residential,,False,False,59.81,"LINESTRING (8.726956 48.5546124, 8.7268671 48.5546413, 8.7268198 48.5546721, 8.7267992 48.5547341, 8.726801 48.5549035, 8.7267978 48.555099)",Olgastraße,30,,,,
618515354,,residential,,False,True,20.989,"LINESTRING (8.726956 48.5546124, 8.7269675 48.5545732, 8.7270571 48.5544367)",Bahnhofstraße,,,,,
22936956,,residential,,False,False,45.882,"LINESTRING (8.7212291 48.5481047, 8.7213528 48.5483891, 8.7213416 48.5484654, 8.7213072 48.5484983)",Kronenstraße,30,,,,
22936956,,residential,,False,True,91.781,"LINESTRING (8.7212291 48.5481047, 8.7211838 48.5478983, 8.7211419 48.5477076, 8.7211498 48.5472835)",Kronenstraße,30,,,,
22936962,,residential,,False,True,94.949,"LINESTRING (8.7212291 48.5481047, 8.7215993 48.5480281, 8.7218838 48.5480623, 8.7222391 48.5481674, 8.7224565 48.5482023)",Obere Eisenbahnstraße,30,,,,
310058556,,tertiary,,False,True,38.662,"LINESTRING (8.7213072 48.5484983, 8.7215535 48.5488054)",Freudenstädter Straße,30,,,,
22936956,,residential,,False,True,45.882,"LINESTRING (8.7213072 48.5484983, 8.7213416 48.5484654, 8.7213528 48.5483891, 8.7212291 48.5481047)",Kronenstraße,30,,,,
"[310058555, 310058556, 23591406]",,tertiary,,False,False,310.889,"LINESTRING (8.7213072 48.5484983, 8.7211181 48.5483944, 8.7208512 48.5482745, 8.7205949 48.54818, 8.7205223 48.5481533, 8.7197751 48.5479061, 8.7196241 48.5478562, 8.7194998 48.5478196, 8.7192172 48.5477532, 8.7184929 48.5476119, 8.7182833 48.5475741, 8.7176525 48.5474689, 8.7174403 48.5474427)",Freudenstädter Straße,30,,,,
22936956,,residential,,False,False,42.479,"LINESTRING (8.7211435 48.5469015, 8.7211457 48.5470319, 8.7211481 48.5471819, 8.7211498 48.5472835)",Kronenstraße,30,,,,
22936958,,residential,,False,False,91.164,"LINESTRING (8.7226819 48.5481531, 8.7226044 48.5477657, 8.7225164 48.5473406)",Am Ziegelrain,30,,,,
22936962,,residential,,False,False,17.47,"LINESTRING (8.7226819 48.5481531, 8.7224883 48.5481954, 8.7224565 48.5482023)",Obere Eisenbahnstraße,30,,,,
22937447,,residential,,False,False,183.063,"LINESTRING (8.7226819 48.5481531, 8.7231028 48.5479981, 8.723375 48.5478979, 8.7234131 48.5478838, 8.7236752 48.5477798, 8.7237733 48.5477112, 8.7238632 48.5475918, 8.7239558 48.5473992, 8.7241827 48.5469643)",Obere Eisenbahnstraße,30,,,,
40437901,,residential,,False,True,21.903,"LINESTRING (8.7241827 48.5469643, 8.7239545 48.5468379)",Lembergstraße,30,,,,
