osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,access
1190016174,Hainsberger Straße,residential,30,False,False,56.592,"LINESTRING (11.5816503 49.0359627, 11.5816144 49.0354543)",,,
37994936,Mallerstetter Straße,unclassified,100,False,True,251.993,"LINESTRING (11.5816503 49.0359627, 11.5815589 49.0359252, 11.5813493 49.035913, 11.5808741 49.0358735, 11.578891 49.0358307, 11.5782169 49.0358036)",,,
878832759,Hainsberger Straße,residential,30,False,True,12.187999999999999,"LINESTRING (11.5816503 49.0359627, 11.5816112 49.0360104, 11.5816072 49.0360658)",,,
1190016173,Mallerstetter Straße,unclassified,100,False,False,112.83499999999998,"LINESTRING (11.5816503 49.0359627, 11.5817373 49.0359462, 11.5818459 49.0359406, 11.5820031 49.0359227, 11.5821994 49.0358928, 11.5824147 49.0358532, 11.5826826 49.0357931, 11.5830217 49.0357249, 11.5830798 49.0356977, 11.5830958 49.0356636)",,,
393873298,Hainsberger Straße,unclassified,,False,False,15.754,"LINESTRING (11.5821905 49.0393404, 11.5821564 49.0392005)",,,
246109300,Weinbergstraße,residential,30,False,True,25.53,"LINESTRING (11.5821905 49.0393404, 11.5820251 49.0393753, 11.5818959 49.0394541)",,,
28971368,Hafnergasse,unclassified,,False,False,11.868,"LINESTRING (11.5858215 49.0356471, 11.5859095 49.0357369)",,,
154529396,Hauptstraße,tertiary,30,False,False,67.694,"LINESTRING (11.5858215 49.0356471, 11.5861446 49.0355637, 11.5864208 49.0354685, 11.5866439 49.0353696)",,,
231510239,Labergasse,residential,,False,True,175.12099999999998,"LINESTRING (11.5858215 49.0356471, 11.5857152 49.035572, 11.5855202 49.0354468, 11.5851834 49.0352306, 11.5848397 49.0349376, 11.5847818 49.0348882, 11.584126 49.0345411)",,,
495895887,Bahnhofstraße,tertiary,30,False,True,127.10900000000001,"LINESTRING (11.5858215 49.0356471, 11.5856022 49.0356585, 11.5852643 49.0356468, 11.5847549 49.0356226, 11.5842752 49.035602, 11.5840818 49.0355937)",,,
333276567,Kellergasse,unclassified,30,False,True,19.467,"LINESTRING (11.5854666 49.0363557, 11.5852528 49.0364606)",,,
878832756,Kreuzbergweg,residential,,False,False,103.911,"LINESTRING (11.5854666 49.0363557, 11.5854951 49.0364148, 11.5855005 49.0366493, 11.5855295 49.0368009, 11.5855783 49.0370114, 11.585589 49.0372836)",,,
878832758,Kellergasse,unclassified,,False,False,77.114,"LINESTRING (11.5854666 49.0363557, 11.5855859 49.0362511, 11.5857582 49.0360765, 11.5858555 49.0359092, 11.5859095 49.0357369)",,,
28971187,Bergstraße,residential,30,False,False,95.017,"LINESTRING (11.5818959 49.0394541, 11.581889 49.0395137, 11.5815104 49.0398194, 11.5811202 49.0401282)",,,
29013653,Weinbergstraße,residential,30,False,True,73.10600000000001,"LINESTRING (11.5818959 49.0394541, 11.5816803 49.0395151, 11.5813063 49.0396096, 11.5811542 49.0396305, 11.5809436 49.0396457)",,,
246109300,Weinbergstraße,residential,30,False,False,25.53,"LINESTRING (11.5818959 49.0394541, 11.5820251 49.0393753, 11.5821905 49.0393404)",,,
28971200,Benno-Meier-Straße,residential,,False,True,211.421,"LINESTRING (11.5809436 49.0396457, 11.5806725 49.0386284, 11.5804075 49.0377773)",,,
29013653,Weinbergstraße,residential,30,False,False,73.106,"LINESTRING (11.5809436 49.0396457, 11.5811542 49.0396305, 11.5813063 49.0396096, 11.5816803 49.0395151, 11.5818959 49.0394541)",,,
29013653,Weinbergstraße,residential,30,False,True,58.709,"LINESTRING (11.5809436 49.0396457, 11.5807329 49.0396678, 11.5805459 49.0396706, 11.5801412 49.0396806)",,,
28971199,Johann-Huebmer-Straße,residential,,False,True,191.78199999999998,"LINESTRING (11.5801412 49.0396806, 11.5798677 49.0391007, 11.5796179 49.0386307, 11.5792934 49.0380483)",,,
29013653,Weinbergstraße,residential,30,False,False,58.709,"LINESTRING (11.5801412 49.0396806, 11.5805459 49.0396706, 11.5807329 49.0396678, 11.5809436 49.0396457)",,,
29013653,Weinbergstraße,residential,30,False,True,86.37899999999999,"LINESTRING (11.5801412 49.0396806, 11.5797805 49.0397106, 11.5794673 49.0397201, 11.5789637 49.0397633)",,,
54446400,Lohmühlenweg,residential,,False,True,120.49,"LINESTRING (11.5816954 49.0350024, 11.5821161 49.0339545)",,,
393514811,Bahnhofstraße,tertiary,50,False,False,128.51999999999998,"LINESTRING (11.5816954 49.0350024, 11.5820979 49.0352836, 11.5823145 49.035421, 11.5825231 49.0355139, 11.582778 49.0356062, 11.582956 49.0356438, 11.5830958 49.0356636)",,,
393514812,Bahnhofstraße,tertiary,50,False,True,108.85900000000001,"LINESTRING (11.5816954 49.0350024, 11.5812573 49.0347875, 11.5808772 49.0346544, 11.58042 49.0344987)",,,
1190016174,Hainsberger Straße,residential,30,False,True,50.601,"LINESTRING (11.5816954 49.0350024, 11.581682 49.0350564, 11.5816144 49.0354543)",,,
393514811,Bahnhofstraße,tertiary,50,False,True,72.321,"LINESTRING (11.5840818 49.0355937, 11.583619 49.0356272, 11.5833625 49.0356512, 11.5830958 49.0356636)",,,
459164060,Weiherstraße,residential,,False,True,117.09599999999999,"LINESTRING (11.5840818 49.0355937, 11.5840798 49.0355422, 11.5841048 49.0350009, 11.5841152 49.0347764, 11.584126 49.0345411)",,,
495895887,Bahnhofstraße,tertiary,30,False,False,127.10900000000001,"LINESTRING (11.5840818 49.0355937, 11.5842752 49.035602, 11.5847549 49.0356226, 11.5852643 49.0356468, 11.5856022 49.0356585, 11.5858215 49.0356471)",,,
495895885,Bahnhofstraße,tertiary,50,False,False,26.646,"LINESTRING (11.5801037 49.0343786, 11.58042 49.0344987)",,,
495895885,Bahnhofstraße,tertiary,50,False,True,25.537,"LINESTRING (11.5801037 49.0343786, 11.5797897 49.0342768)",,,
28971345,Krampelmühlweg,residential,,False,False,165.161,"LINESTRING (11.5801037 49.0343786, 11.5801524 49.0342248, 11.5803704 49.0338071, 11.5808168 49.0330564, 11.5809099 49.0330031)",,,
393514811,Bahnhofstraße,tertiary,50,False,False,72.321,"LINESTRING (11.5830958 49.0356636, 11.5833625 49.0356512, 11.583619 49.0356272, 11.5840818 49.0355937)",,,
393514811,Bahnhofstraße,tertiary,50,False,True,128.52,"LINESTRING (11.5830958 49.0356636, 11.582956 49.0356438, 11.582778 49.0356062, 11.5825231 49.0355139, 11.5823145 49.035421, 11.5820979 49.0352836, 11.5816954 49.0350024)",,,
1190016173,Mallerstetter Straße,unclassified,100,False,True,112.83500000000001,"LINESTRING (11.5830958 49.0356636, 11.5830798 49.0356977, 11.5830217 49.0357249, 11.5826826 49.0357931, 11.5824147 49.0358532, 11.5821994 49.0358928, 11.5820031 49.0359227, 11.5818459 49.0359406, 11.5817373 49.0359462, 11.5816503 49.0359627)",,,
