osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
30373447,Friedensring,residential,30,False,False,91.096,"LINESTRING (11.1584556 52.8500553, 11.1598056 52.8501359)",,,,
"[435137241, 27508799]",Vor dem Neuperver Tor,residential,"['50', '30']",False,False,77.44,"LINESTRING (11.1584556 52.8500553, 11.1584651 52.850451, 11.1584651 52.8506242, 11.1584998 52.8506853, 11.1585653 52.8507342)",,,,
"[435137241, 27508799]",Vor dem Neuperver Tor,residential,"['50', '30']",False,True,77.44,"LINESTRING (11.1585653 52.8507342, 11.1584998 52.8506853, 11.1584651 52.8506242, 11.1584651 52.850451, 11.1584556 52.8500553)",,,,
"[699760473, 339245147]",Vor dem Neuperver Tor,residential,20,False,False,70.68900000000001,"LINESTRING (11.1585653 52.8507342, 11.1584967 52.8507816, 11.1584146 52.8508383, 11.1583211 52.8510792, 11.1582618 52.8512117, 11.158199 52.8513179)",,,,
"[1125180920, 999492058, 1125180919]",Schillerstraße,residential,50,False,False,38.394,"LINESTRING (11.1585653 52.8507342, 11.1586238 52.8507553, 11.1586837 52.8507652, 11.1587486 52.8507703, 11.1588151 52.8507755, 11.1591225 52.8507945)",2,,,
112768424,Neuperverstraße,residential,20,True,False,93.221,"LINESTRING (11.1567024 52.8519556, 11.1554538 52.8523221)",,,,
378696717,Neuperverstraße,residential,20,False,True,69.673,"LINESTRING (11.1567024 52.8519556, 11.1576344 52.8516802)",,,,
27509140,Wollweberstraße,residential,20,False,True,256.219,"LINESTRING (11.1567024 52.8519556, 11.1567715 52.8520368, 11.1570344 52.8524107, 11.1570963 52.8525115, 11.1571426 52.8526048, 11.1571634 52.8526727, 11.1571766 52.8527576, 11.1571824 52.8528793, 11.1571801 52.8529683, 11.1571661 52.8530606, 11.1571282 52.853214, 11.1567725 52.8540774, 11.1567355 52.8541741)",,,,
964405015,Große Sankt-Ilsen-Straße,residential,20,False,True,97.80900000000001,"LINESTRING (11.1567024 52.8519556, 11.1566256 52.8518904, 11.1557695 52.8512804)",,,,
"[27236753, 230825482, 230825483]",Altperverstraße,residential,,True,False,91.553,"LINESTRING (11.1514538 52.8496036, 11.1515476 52.8495645, 11.1519875 52.8494129, 11.152087 52.8493658, 11.1521626 52.8493235, 11.1522851 52.8492756, 11.1523986 52.8492356, 11.1526045 52.8491659)",,yes,,
385772925,Neutorstraße,tertiary,50,False,False,39.189,"LINESTRING (11.1514538 52.8496036, 11.151402 52.8494854, 11.1513591 52.8493874, 11.1513345 52.8493313, 11.151324 52.8492931, 11.1513212 52.8492611)",2,,,
"[24804051, 1059313692, 24804052]","['Burgstraße', 'Holzmarktstraße']",tertiary,,True,False,267.736,"LINESTRING (11.1514538 52.8496036, 11.1515198 52.8498213, 11.1516405 52.8501621, 11.1517629 52.8505717, 11.1514005 52.8505498, 11.151003 52.8505276, 11.1509358 52.8505255, 11.1508791 52.850525, 11.1508455 52.850526, 11.150821 52.8505279, 11.1507929 52.8505319, 11.1507446 52.8505415, 11.1506354 52.8505669, 11.1505214 52.8505958, 11.1504384 52.8506211, 11.1503933 52.8506353, 11.1502954 52.8506705, 11.1502173 52.8507068, 11.150185 52.8507226, 11.1501615 52.8507351, 11.1501518 52.850741, 11.1500922 52.8507755, 11.1500433 52.8508058, 11.1499769 52.8508523, 11.1499463 52.8508753, 11.1499232 52.8508934, 11.1498908 52.850913, 11.1498387 52.8509436, 11.1498103 52.8509567, 11.149742 52.8509892, 11.1496925 52.8510127)",1,,,
27607204,Nordbockhorn,residential,,False,False,52.339,"LINESTRING (11.1465491 52.8535706, 11.146629 52.8536238, 11.1466741 52.8536456, 11.1467034 52.8536598, 11.1467926 52.8536805, 11.1468921 52.85369, 11.1469656 52.8536971, 11.147255 52.85373)",,,,
28702094,Südbockhorn,tertiary,50,False,True,180.121,"LINESTRING (11.1465491 52.8535706, 11.1483616 52.8525118, 11.1484708 52.8524406)",2,,,
28557141,An der Lorenzkirche,tertiary,30,True,False,81.663,"LINESTRING (11.1492607 52.8503691, 11.1492864 52.8503399, 11.1493192 52.8503176, 11.1493836 52.8502864, 11.149448 52.8502621, 11.1495962 52.8502111, 11.1498563 52.8501429, 11.1498976 52.8501321, 11.1500268 52.8500916, 11.1501234 52.8500456, 11.1501733 52.8499955, 11.1501866 52.8499424)",,,,
10769853,Jenny-Marx-Straße,tertiary,30,True,False,77.846,"LINESTRING (11.1496925 52.8510127, 11.1496596 52.8509623, 11.1493978 52.8506266, 11.1493112 52.8505156, 11.1492764 52.8504637, 11.1492597 52.8504264, 11.1492562 52.8503974, 11.1492607 52.8503691)",,,,
24804056,Holzmarktstraße,tertiary,30,False,False,88.50000000000001,"LINESTRING (11.1496925 52.8510127, 11.1496921 52.851027, 11.1496881 52.8510384, 11.1496697 52.8510622, 11.1493043 52.8515363, 11.1492557 52.8515953, 11.1491434 52.8517345)",2,,,
172710005,Salzstraße,residential,,True,False,111.93900000000001,"LINESTRING (11.1512095 52.8488493, 11.1506608 52.8489883, 11.1505078 52.8490242, 11.1503929 52.8490444, 11.1496326 52.8491697)",,,,
"[385772922, 385772925]",Neutorstraße,tertiary,"['50', '30']",False,False,20.630000000000003,"LINESTRING (11.1512095 52.8488493, 11.151226 52.8487837, 11.151247 52.8486652)",2,,,
385772925,Neutorstraße,tertiary,50,False,True,46.879000000000005,"LINESTRING (11.1512095 52.8488493, 11.15121 52.8488921, 11.1512206 52.8489472, 11.151309 52.8491254, 11.1513288 52.8491774, 11.1513297 52.8492061, 11.1513212 52.8492611)",2,,,
27431669,Große Pagenbergstraße,residential,,False,False,107.718,"LINESTRING (11.147255 52.85373, 11.1472553 52.8538514, 11.1472759 52.853955, 11.1474656 52.8546891)",,,,
27607204,Nordbockhorn,residential,,False,False,154.849,"LINESTRING (11.147255 52.85373, 11.1473559 52.8537449, 11.1474851 52.8537681, 11.1489437 52.8540417, 11.1491831 52.8540927, 11.1494484 52.8541577)",,,,
27607204,Nordbockhorn,residential,,False,True,52.339,"LINESTRING (11.147255 52.85373, 11.1469656 52.8536971, 11.1468921 52.85369, 11.1467926 52.8536805, 11.1467034 52.8536598, 11.1466741 52.8536456, 11.146629 52.8536238, 11.1465491 52.8535706)",,,,
"[28557140, 363212639]",Westermarktstraße,tertiary,30,True,False,94.25099999999999,"LINESTRING (11.1501866 52.8499424, 11.1502237 52.8499041, 11.1502766 52.8498862, 11.1504123 52.8498478, 11.1506467 52.8497921, 11.1509702 52.8497179, 11.1511845 52.8496759, 11.1513289 52.8496474, 11.1514538 52.8496036)","['2', '1']",,,
155134977,Kramstraße,residential,20,True,False,45.105000000000004,"LINESTRING (11.1501866 52.8499424, 11.1499161 52.8496212, 11.1498907 52.8495786)",,,,
155134976,Große Predigerstraße,residential,,False,False,4.206,"LINESTRING (11.1496326 52.8491697, 11.1495889 52.8491426)",,,,
28557142,An der Marienkirche,residential,,False,True,45.785000000000004,"LINESTRING (11.1496326 52.8491697, 11.1497054 52.8492446, 11.1497809 52.8493543, 11.1498691 52.8494875, 11.14988 52.8495498)",,,,
"[27508800, 28557133]",Altperverstraße,residential,50,False,False,38.534,"LINESTRING (11.1547277 52.8487881, 11.1548755 52.8487913, 11.1550639 52.8487852, 11.1553006 52.8487755)",,yes,,
28557132,Chüdenstraße,residential,20,False,False,125.35900000000002,"LINESTRING (11.1547277 52.8487881, 11.1547112 52.8488487, 11.1546636 52.8490234, 11.1546019 52.8492096, 11.1545482 52.8493226, 11.1544785 52.8494413, 11.1544262 52.8495186, 11.1543615 52.8496034, 11.1542706 52.8496867, 11.1541755 52.849761, 11.1541084 52.8498357)",,,,
24308507,Nicolaiplatz,residential,20,False,False,78.255,"LINESTRING (11.1541084 52.8498357, 11.1540323 52.8499275, 11.1535811 52.8504633)",,,,
28557132,Chüdenstraße,residential,20,False,True,125.359,"LINESTRING (11.1541084 52.8498357, 11.1541755 52.849761, 11.1542706 52.8496867, 11.1543615 52.8496034, 11.1544262 52.8495186, 11.1544785 52.8494413, 11.1545482 52.8493226, 11.1546019 52.8492096, 11.1546636 52.8490234, 11.1547112 52.8488487, 11.1547277 52.8487881)",,,,
"[27508801, 1096729117, 108279726]","['Kleine Sankt-Ilsen-Straße', 'Große Sankt-Ilsen-Straße']",residential,20,False,False,201.203,"LINESTRING (11.1541084 52.8498357, 11.1542579 52.8499373, 11.1542881 52.8499823, 11.1544778 52.850365, 11.1545516 52.8505342, 11.154563 52.8505512, 11.1545895 52.8505719, 11.154626 52.8505949, 11.1547167 52.850647, 11.1550974 52.8508485, 11.1551874 52.8508994, 11.1553069 52.8509742, 11.1554891 52.8510944, 11.1557695 52.8512804)",,,,
"[24308506, 39750108]","['Schornsteinfegerstraße', 'Nicolaiplatz']",residential,20,False,False,159.29200000000003,"LINESTRING (11.1535811 52.8504633, 11.1529554 52.8497673, 11.1529496 52.8497595, 11.15284 52.8496266, 11.1527429 52.8494618, 11.1526475 52.8492278, 11.1526369 52.8492019, 11.1526045 52.8491659)",,,,
24308507,Nicolaiplatz,residential,20,False,False,46.995000000000005,"LINESTRING (11.1535811 52.8504633, 11.1535018 52.8505641, 11.153368 52.8507253, 11.1532898 52.8508472)",,,,
24308507,Nicolaiplatz,residential,20,False,True,78.255,"LINESTRING (11.1535811 52.8504633, 11.1540323 52.8499275, 11.1541084 52.8498357)",,,,
27236607,Schäferstegel,residential,50,False,False,22.629,"LINESTRING (11.1493441 52.8561064, 11.1493654 52.8559033)",2,,,
27236608,Ackerstraße,residential,30,False,False,99.04,"LINESTRING (11.1493441 52.8561064, 11.1478695 52.8560833)",2,,,
27236607,Schäferstegel,residential,50,False,True,22.629,"LINESTRING (11.1493654 52.8559033, 11.1493441 52.8561064)",2,,,
27236607,Schäferstegel,residential,50,False,False,137.726,"LINESTRING (11.1493654 52.8559033, 11.1493659 52.8558119, 11.1493575 52.8557488, 11.1493471 52.8557034, 11.1493321 52.855658, 11.1492837 52.8555297, 11.1492337 52.8554012, 11.1491905 52.8552977, 11.1491543 52.8551993, 11.1491187 52.8550904, 11.1491034 52.8550195, 11.1490987 52.8549336, 11.1491027 52.8548754, 11.1491154 52.8547908, 11.1491471 52.8546835)",2,,,
231109632,Am Moorteich,residential,50,False,True,80.13499999999999,"LINESTRING (11.1493654 52.8559033, 11.149523 52.8559064, 11.150055 52.8558787, 11.1505555 52.8558564)",2,,,
27607204,Nordbockhorn,residential,,False,True,154.849,"LINESTRING (11.1494484 52.8541577, 11.1491831 52.8540927, 11.1489437 52.8540417, 11.1474851 52.8537681, 11.1473559 52.8537449, 11.147255 52.85373)",,,,
339246867,Nordbockhorn,residential,50,False,False,69.94600000000001,"LINESTRING (11.1494484 52.8541577, 11.1496842 52.8542137, 11.1498209 52.8542441, 11.1500271 52.8542874, 11.1502071 52.8543227, 11.1504322 52.8543637)",,,,
"[1173737420, 27236607]",Schäferstegel,residential,50,False,True,62.023,"LINESTRING (11.1494484 52.8541577, 11.1493457 52.8542987, 11.1493072 52.8543547, 11.1492629 52.8544278, 11.1492301 52.8544863, 11.1491852 52.8545851, 11.1491471 52.8546835)",2,,,
27236608,Ackerstraße,residential,30,False,True,99.04,"LINESTRING (11.1478695 52.8560833, 11.1493441 52.8561064)",2,,,
167871614,Große Pagenbergstraße,residential,30,False,True,121.969,"LINESTRING (11.1478695 52.8560833, 11.1478709 52.8560156, 11.1478682 52.8559733, 11.1478608 52.855931, 11.1478383 52.855864, 11.1475214 52.8550092)",,,,
27508598,Schülkestraße,residential,50,True,False,166.45999999999998,"LINESTRING (11.1505555 52.8558564, 11.1504094 52.8544378, 11.1504112 52.8544184, 11.1504176 52.8543948, 11.1504322 52.8543637)",,,,
231109632,Am Moorteich,residential,50,False,False,80.135,"LINESTRING (11.1505555 52.8558564, 11.150055 52.8558787, 11.149523 52.8559064, 11.1493654 52.8559033)",2,,,
29969534,Steintorstraße,residential,50,False,False,77.661,"LINESTRING (11.1504322 52.8543637, 11.1505281 52.8543791, 11.1506496 52.8543972, 11.1508225 52.8544174, 11.1513256 52.8544705, 11.1514568 52.8544841, 11.1515675 52.8544955)",,,,
339246867,Nordbockhorn,residential,50,False,True,69.946,"LINESTRING (11.1504322 52.8543637, 11.1502071 52.8543227, 11.1500271 52.8542874, 11.1498209 52.8542441, 11.1496842 52.8542137, 11.1494484 52.8541577)",,,,
"[361768126, 15691614]",Schillerstraße,residential,50,False,False,112.405,"LINESTRING (11.1591225 52.8507945, 11.1602811 52.8508792, 11.1607839 52.850918)","['2', '3']",,,
"[1125180920, 999492058, 1125180919]",Schillerstraße,residential,50,False,True,38.394,"LINESTRING (11.1591225 52.8507945, 11.1588151 52.8507755, 11.1587486 52.8507703, 11.1586837 52.8507652, 11.1586238 52.8507553, 11.1585653 52.8507342)",2,,,
1176266772,Goethestraße,residential,50,False,True,134.054,"LINESTRING (11.1591225 52.8507945, 11.1591167 52.8508566, 11.1591829 52.8510573, 11.159281 52.8513071, 11.1593349 52.8514237, 11.1593655 52.8515065, 11.1593835 52.8515906, 11.1594254 52.8519811)",2,,,
27431670,Reichestraße,living_street,,False,True,177.89000000000001,"LINESTRING (11.1528682 52.8529569, 11.153014 52.8533068, 11.1530608 52.8534204, 11.1532235 52.853885, 11.1532977 52.8540424, 11.1535003 52.8544533, 11.1535421 52.8545018)",,,,
112768421,Neuperverstraße,residential,20,True,False,91.17599999999999,"LINESTRING (11.1528682 52.8529569, 11.1522831 52.8530634, 11.1521329 52.8530857, 11.1517297 52.8531327, 11.1517249 52.8531333, 11.1516233 52.8531541, 11.1515708 52.8531814)",,,,
27431670,Reichestraße,living_street,,False,False,177.89000000000001,"LINESTRING (11.1535421 52.8545018, 11.1535003 52.8544533, 11.1532977 52.8540424, 11.1532235 52.853885, 11.1530608 52.8534204, 11.153014 52.8533068, 11.1528682 52.8529569)",,,,
"[27607202, 56456131, 56456119]",Mittelstraße,residential,20,False,False,73.80000000000001,"LINESTRING (11.1535421 52.8545018, 11.153707 52.8544714, 11.1538319 52.8544441, 11.1545932 52.8543082)",,yes,,
29713562,Reichestraße,residential,20,False,False,73.72500000000001,"LINESTRING (11.1535421 52.8545018, 11.1535943 52.8545577, 11.1536581 52.85476, 11.1536824 52.8548992, 11.1536829 52.8550706, 11.1536815 52.8551184, 11.1536707 52.8551515)",,,,
"[56456128, 56456121, 342527226, 112768423]",Steintorstraße,residential,20,False,True,134.31600000000003,"LINESTRING (11.1535421 52.8545018, 11.1533426 52.8545241, 11.1530887 52.8545429, 11.1526045 52.8545653, 11.1522461 52.8545788, 11.1521879 52.8545778, 11.1520711 52.8545708, 11.1519402 52.8545632, 11.1518667 52.8545514, 11.1517701 52.8545288, 11.1516776 52.8545102, 11.1515675 52.8544955)",,yes,,
"[27508800, 28557133]",Altperverstraße,residential,50,False,True,38.534,"LINESTRING (11.1553006 52.8487755, 11.1550639 52.8487852, 11.1548755 52.8487913, 11.1547277 52.8487881)",,yes,,
27509139,An der Katharinenkirche,residential,20,False,False,98.99600000000001,"LINESTRING (11.1549005 52.8551974, 11.1549919 52.8551567, 11.1550812 52.8551393, 11.1552093 52.8551256, 11.1553331 52.8551144, 11.1554217 52.8551091, 11.1557395 52.8550989, 11.1561019 52.855091, 11.1562213 52.85509, 11.1563408 52.855106)",,,,
27607203,Breite Straße,residential,20,False,False,101.277,"LINESTRING (11.1549005 52.8551974, 11.1548084 52.8547794, 11.1547695 52.8546665, 11.1547308 52.8545823, 11.1545932 52.8543082)",,,,
29713594,Hohe Brücke,residential,20,False,True,53.675999999999995,"LINESTRING (11.1549005 52.8551974, 11.1548439 52.8552195, 11.1547694 52.8552333, 11.154644 52.8552406, 11.1544375 52.8552329, 11.1541962 52.8552132, 11.1541192 52.8552068)",,,,
"[56456130, 385772930, 385772933, 634387016, 27431672, 56456123]","['Vor dem Lüchower Tor', 'Breite Straße']",residential,"['20', '50', '30']",False,True,196.67399999999998,"LINESTRING (11.1549005 52.8551974, 11.1549468 52.8554248, 11.15501 52.8557231, 11.1550359 52.8558344, 11.1550557 52.8559282, 11.1551583 52.8564226, 11.1551751 52.8564978, 11.1551934 52.8565791, 11.1552193 52.8567008, 11.1552736 52.8569517)",,yes,,
27509140,Wollweberstraße,residential,20,False,False,106.958,"LINESTRING (11.1563408 52.855106, 11.1567355 52.8541741)",,,,
27509139,An der Katharinenkirche,residential,20,False,True,98.996,"LINESTRING (11.1563408 52.855106, 11.1562213 52.85509, 11.1561019 52.855091, 11.1557395 52.8550989, 11.1554217 52.8551091, 11.1553331 52.8551144, 11.1552093 52.8551256, 11.1550812 52.8551393, 11.1549919 52.8551567, 11.1549005 52.8551974)",,,,
30373460,An der Katharinenkirche,residential,20,False,False,91.69,"LINESTRING (11.1563408 52.855106, 11.1563108 52.8551731, 11.1563078 52.8551993, 11.1563253 52.8552243, 11.1563974 52.855285, 11.1564197 52.8553188, 11.1564338 52.8553527, 11.1564358 52.8553874, 11.1564255 52.8554261, 11.1563896 52.8555192, 11.1563842 52.855565, 11.1563869 52.8555968, 11.1563996 52.855633, 11.1564181 52.8556739, 11.1564261 52.855702, 11.1563991 52.8557398, 11.1563227 52.8557777, 11.1562467 52.8557967, 11.1561644 52.8558015)",,,destination,
27607203,Breite Straße,residential,20,False,True,101.277,"LINESTRING (11.1545932 52.8543082, 11.1547308 52.8545823, 11.1547695 52.8546665, 11.1548084 52.8547794, 11.1549005 52.8551974)",,,,
29713003,Mittelstraße,residential,20,True,False,70.709,"LINESTRING (11.1545932 52.8543082, 11.1554667 52.8541016, 11.155577 52.854082)",,,,
"[27607202, 56456131, 56456119]",Mittelstraße,residential,20,False,True,73.8,"LINESTRING (11.1545932 52.8543082, 11.1538319 52.8544441, 11.153707 52.8544714, 11.1535421 52.8545018)",,yes,,
"[56456122, 28097122, 56456127]",Wallstraße,residential,50,False,False,147.054,"LINESTRING (11.1515708 52.8531814, 11.1515951 52.8531995, 11.1516092 52.8532185, 11.1516172 52.8532469, 11.1516187 52.8532784, 11.1515888 52.8543417, 11.1515879 52.8543738, 11.1515803 52.8544491, 11.1515675 52.8544955)",,yes,,
"[112768425, 197713210, 1173784124, 197713191]",Neuperverstraße,residential,50,False,False,236.74200000000005,"LINESTRING (11.1515708 52.8531814, 11.1515395 52.8531691, 11.1514979 52.8531634, 11.1514623 52.8531626, 11.1514167 52.8531663, 11.1513634 52.8531721, 11.1512329 52.8531863, 11.1507301 52.8532457, 11.1506369 52.8532529, 11.15057 52.8532526, 11.1505251 52.8532464, 11.1504237 52.8532282, 11.1502928 52.8531937, 11.1502007 52.8531616, 11.1501374 52.8531367, 11.1498977 52.8530421, 11.149584 52.8529186, 11.1494513 52.8528644, 11.1490235 52.8526913, 11.1489491 52.8526585, 11.1487955 52.8525921, 11.1486748 52.8525366, 11.1485736 52.8524856, 11.1485287 52.8524642, 11.1484708 52.8524406)","['2', '3']",yes,,
28702094,Südbockhorn,tertiary,50,False,False,180.121,"LINESTRING (11.1484708 52.8524406, 11.1483616 52.8525118, 11.1465491 52.8535706)",2,,,
56456124,Holzmarktstraße,tertiary,50,False,True,12.604,"LINESTRING (11.1484708 52.8524406, 11.148532 52.8523925, 11.1485763 52.8523471)",2,,,
"[112768425, 197713210, 1173784124, 197713191]",Neuperverstraße,residential,50,False,True,236.742,"LINESTRING (11.1484708 52.8524406, 11.1485287 52.8524642, 11.1485736 52.8524856, 11.1486748 52.8525366, 11.1487955 52.8525921, 11.1489491 52.8526585, 11.1490235 52.8526913, 11.1494513 52.8528644, 11.149584 52.8529186, 11.1498977 52.8530421, 11.1501374 52.8531367, 11.1502007 52.8531616, 11.1502928 52.8531937, 11.1504237 52.8532282, 11.1505251 52.8532464, 11.15057 52.8532526, 11.1506369 52.8532529, 11.1507301 52.8532457, 11.1512329 52.8531863, 11.1513634 52.8531721, 11.1514167 52.8531663, 11.1514623 52.8531626, 11.1514979 52.8531634, 11.1515395 52.8531691, 11.1515708 52.8531814)","['2', '3']",yes,,
29969534,Steintorstraße,residential,50,False,True,77.661,"LINESTRING (11.1515675 52.8544955, 11.1514568 52.8544841, 11.1513256 52.8544705, 11.1508225 52.8544174, 11.1506496 52.8543972, 11.1505281 52.8543791, 11.1504322 52.8543637)",,,,
"[56456122, 28097122, 56456127]",Wallstraße,residential,50,False,True,147.054,"LINESTRING (11.1515675 52.8544955, 11.1515803 52.8544491, 11.1515879 52.8543738, 11.1515888 52.8543417, 11.1516187 52.8532784, 11.1516172 52.8532469, 11.1516092 52.8532185, 11.1515951 52.8531995, 11.1515708 52.8531814)",,yes,,
"[56456128, 56456121, 342527226, 112768423]",Steintorstraße,residential,20,False,False,134.316,"LINESTRING (11.1515675 52.8544955, 11.1516776 52.8545102, 11.1517701 52.8545288, 11.1518667 52.8545514, 11.1519402 52.8545632, 11.1520711 52.8545708, 11.1521879 52.8545778, 11.1522461 52.8545788, 11.1526045 52.8545653, 11.1530887 52.8545429, 11.1533426 52.8545241, 11.1535421 52.8545018)",,yes,,
"[56456130, 385772930, 385772933, 634387016, 27431672, 56456123]","['Vor dem Lüchower Tor', 'Breite Straße']",residential,"['50', '30', '20']",False,False,196.674,"LINESTRING (11.1552736 52.8569517, 11.1552193 52.8567008, 11.1551934 52.8565791, 11.1551751 52.8564978, 11.1551583 52.8564226, 11.1550557 52.8559282, 11.1550359 52.8558344, 11.15501 52.8557231, 11.1549468 52.8554248, 11.1549005 52.8551974)",,yes,,
28557127,Am Eichwall,residential,50,False,False,81.08,"LINESTRING (11.1552736 52.8569517, 11.1562873 52.8568585, 11.1564695 52.8568603)",,,,
59850862,Lohteich,residential,20,False,False,55.497,"LINESTRING (11.1540542 52.8520751, 11.1542541 52.8520009, 11.1544399 52.8519237, 11.1545638 52.8518692, 11.1547264 52.8517861)",,,,
59850862,Lohteich,residential,20,False,True,86.78999999999999,"LINESTRING (11.1540542 52.8520751, 11.1537614 52.8521787, 11.1535861 52.8522387, 11.1534866 52.8522691, 11.1533738 52.8522985, 11.1532249 52.8523327, 11.1530101 52.8523731, 11.1529393 52.8523878, 11.1528831 52.8523968)",,,,
