osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
26612686,K 8075,Kreißa,tertiary,False,False,138.47899999999998,"LINESTRING (13.2953208 51.1080808, 13.295395 51.1081251, 13.2954694 51.1081963, 13.2955183 51.1082568, 13.2955787 51.1083451, 13.2956377 51.1084648, 13.2956638 51.1085385, 13.2956747 51.1086265, 13.295664 51.1087758, 13.2956611 51.1088561, 13.295668 51.1089071, 13.2957687 51.1092635)",,
26612686,K 8075,Kreißa,tertiary,False,False,82.81099999999999,"LINESTRING (13.2957687 51.1092635, 13.2958977 51.1096463, 13.2959676 51.1099156, 13.2959833 51.1099956)",,
26612686,K 8075,Kreißa,tertiary,False,True,138.479,"LINESTRING (13.2957687 51.1092635, 13.295668 51.1089071, 13.2956611 51.1088561, 13.295664 51.1087758, 13.2956747 51.1086265, 13.2956638 51.1085385, 13.2956377 51.1084648, 13.2955787 51.1083451, 13.2955183 51.1082568, 13.2954694 51.1081963, 13.295395 51.1081251, 13.2953208 51.1080808)",,
26612686,K 8075,Kreißa,tertiary,False,True,32.395,"LINESTRING (13.2960444 51.1102844, 13.2959833 51.1099956)",,
26612689,K 8051,,tertiary,False,False,28.323999999999998,"LINESTRING (13.2960444 51.1102844, 13.2958643 51.1102288, 13.2956751 51.1101792)",100,
"[26612717, 406222399]",K 8051,Raußlitzer Straße,tertiary,False,False,506.1029999999999,"LINESTRING (13.2960444 51.1102844, 13.296598 51.1104962, 13.2968888 51.1105932, 13.2984767 51.1111133, 13.2992372 51.1113629, 13.299351 51.1114039, 13.2995259 51.1115029, 13.2996611 51.1115911, 13.2997247 51.1116212, 13.29982 51.1116638, 13.3002041 51.1117931, 13.3004332 51.1118728, 13.3013474 51.1122304, 13.3015104 51.1123025, 13.3016499 51.1123762, 13.3017139 51.1124118, 13.3018517 51.1124883, 13.3020246 51.1125926, 13.3021568 51.1126859)","['50', '100']",
"[86253513, 26612689, 86253510]",K 8051,,tertiary,False,True,94.82199999999999,"LINESTRING (13.2944971 51.1104656, 13.2946117 51.1104317, 13.2946801 51.1103954, 13.294723 51.1103609, 13.294845 51.1102722, 13.2949591 51.1102136, 13.295071 51.1101774, 13.2951356 51.1101645, 13.2952323 51.1101543, 13.2953178 51.1101514, 13.2954358 51.1101547, 13.2955525 51.1101627, 13.2956751 51.1101792)",100,
"[26612717, 406222399]",K 8051,Raußlitzer Straße,tertiary,False,True,506.10299999999995,"LINESTRING (13.3021568 51.1126859, 13.3020246 51.1125926, 13.3018517 51.1124883, 13.3017139 51.1124118, 13.3016499 51.1123762, 13.3015104 51.1123025, 13.3013474 51.1122304, 13.3004332 51.1118728, 13.3002041 51.1117931, 13.29982 51.1116638, 13.2997247 51.1116212, 13.2996611 51.1115911, 13.2995259 51.1115029, 13.299351 51.1114039, 13.2992372 51.1113629, 13.2984767 51.1111133, 13.2968888 51.1105932, 13.296598 51.1104962, 13.2960444 51.1102844)","['50', '100']",
"[184411346, 184411355, 26612725]",K 8051,Oberstößwitzer Straße,tertiary,False,False,34.964,"LINESTRING (13.3021568 51.1126859, 13.3024006 51.1125975, 13.3025617 51.1125489, 13.3025966 51.1125359)",50,yes
"[26612689, 86253513, 86253510]",K 8051,,tertiary,False,False,94.822,"LINESTRING (13.2956751 51.1101792, 13.2955525 51.1101627, 13.2954358 51.1101547, 13.2953178 51.1101514, 13.2952323 51.1101543, 13.2951356 51.1101645, 13.295071 51.1101774, 13.2949591 51.1102136, 13.294845 51.1102722, 13.294723 51.1103609, 13.2946801 51.1103954, 13.2946117 51.1104317, 13.2944971 51.1104656)",100,
26612689,K 8051,,tertiary,False,True,28.323999999999998,"LINESTRING (13.2956751 51.1101792, 13.2958643 51.1102288, 13.2960444 51.1102844)",100,
27626707,,Kreißa,tertiary,False,True,30.162,"LINESTRING (13.2956751 51.1101792, 13.2958566 51.1101031, 13.2959273 51.1100528, 13.2959833 51.1099956)",,
26612686,K 8075,Kreißa,tertiary,False,False,32.395,"LINESTRING (13.2959833 51.1099956, 13.2960444 51.1102844)",,
26612686,K 8075,Kreißa,tertiary,False,True,82.811,"LINESTRING (13.2959833 51.1099956, 13.2959676 51.1099156, 13.2958977 51.1096463, 13.2957687 51.1092635)",,
27626707,,Kreißa,tertiary,False,False,30.162,"LINESTRING (13.2959833 51.1099956, 13.2959273 51.1100528, 13.2958566 51.1101031, 13.2956751 51.1101792)",,
184411348,,Bergstraße,residential,False,False,254.67599999999996,"LINESTRING (13.3039013 51.1121179, 13.3034921 51.1120367, 13.3033363 51.1119889, 13.3032057 51.1119107, 13.3029126 51.1116144, 13.3028226 51.1115667, 13.3027141 51.111525, 13.302596 51.111488, 13.3024257 51.1114442, 13.3022765 51.1113969, 13.3021872 51.1113613, 13.302098 51.1113145, 13.3020441 51.1112749, 13.3019869 51.1112242, 13.3019397 51.1111569, 13.3017229 51.1108923, 13.3016914 51.1108271, 13.3016202 51.1105922, 13.3016109 51.1105316)",,
184411355,K 8051,Oberstößwitzer Straße,tertiary,False,True,104.84100000000001,"LINESTRING (13.3039013 51.1121179, 13.3038095 51.112217, 13.3037192 51.1122545, 13.3036386 51.1122747, 13.3032202 51.1123564, 13.3025966 51.1125359)",50,
184411350,,Am Ketzerbach,residential,False,False,277.254,"LINESTRING (13.3025966 51.1125359, 13.3023911 51.1124249, 13.3022691 51.1123257, 13.3020481 51.1121143, 13.3019106 51.1119454, 13.3018738 51.1119152, 13.3018361 51.1118938, 13.3017914 51.111876, 13.301729 51.1118581, 13.3016118 51.1118416, 13.3014581 51.1118285, 13.3012996 51.1118243, 13.3010902 51.1118345, 13.300984 51.1118297, 13.3009017 51.1118126, 13.3008407 51.1117881, 13.3008014 51.1117601, 13.3007796 51.1117373, 13.3007623 51.1117069, 13.3007423 51.1116493, 13.3005887 51.1107716)",,
184411355,K 8051,Oberstößwitzer Straße,tertiary,False,False,104.841,"LINESTRING (13.3025966 51.1125359, 13.3032202 51.1123564, 13.3036386 51.1122747, 13.3037192 51.1122545, 13.3038095 51.112217, 13.3039013 51.1121179)",50,
"[184411346, 184411355, 26612725]",K 8051,Oberstößwitzer Straße,tertiary,False,True,34.964,"LINESTRING (13.3025966 51.1125359, 13.3025617 51.1125489, 13.3024006 51.1125975, 13.3021568 51.1126859)",50,yes
184411348,,Bergstraße,residential,False,True,254.676,"LINESTRING (13.3016109 51.1105316, 13.3016202 51.1105922, 13.3016914 51.1108271, 13.3017229 51.1108923, 13.3019397 51.1111569, 13.3019869 51.1112242, 13.3020441 51.1112749, 13.302098 51.1113145, 13.3021872 51.1113613, 13.3022765 51.1113969, 13.3024257 51.1114442, 13.302596 51.111488, 13.3027141 51.111525, 13.3028226 51.1115667, 13.3029126 51.1116144, 13.3032057 51.1119107, 13.3033363 51.1119889, 13.3034921 51.1120367, 13.3039013 51.1121179)",,
242582425,,,residential,False,False,31.426,"LINESTRING (13.3016109 51.1105316, 13.3015811 51.1105241, 13.3015594 51.1105092, 13.3015502 51.1104898, 13.3015553 51.1104699, 13.3015737 51.1104533, 13.3016017 51.1104434, 13.3016338 51.1104421, 13.3016636 51.1104496, 13.3016852 51.1104645, 13.3016944 51.1104839, 13.3016894 51.1105038, 13.301671 51.1105204, 13.301643 51.1105303, 13.3016109 51.1105316)",,
242582425,,,residential,False,True,31.426,"LINESTRING (13.3016109 51.1105316, 13.301643 51.1105303, 13.301671 51.1105204, 13.3016894 51.1105038, 13.3016944 51.1104839, 13.3016852 51.1104645, 13.3016636 51.1104496, 13.3016338 51.1104421, 13.3016017 51.1104434, 13.3015737 51.1104533, 13.3015553 51.1104699, 13.3015502 51.1104898, 13.3015594 51.1105092, 13.3015811 51.1105241, 13.3016109 51.1105316)",,
184411350,,Am Ketzerbach,residential,False,True,277.25399999999996,"LINESTRING (13.3005887 51.1107716, 13.3007423 51.1116493, 13.3007623 51.1117069, 13.3007796 51.1117373, 13.3008014 51.1117601, 13.3008407 51.1117881, 13.3009017 51.1118126, 13.300984 51.1118297, 13.3010902 51.1118345, 13.3012996 51.1118243, 13.3014581 51.1118285, 13.3016118 51.1118416, 13.301729 51.1118581, 13.3017914 51.111876, 13.3018361 51.1118938, 13.3018738 51.1119152, 13.3019106 51.1119454, 13.3020481 51.1121143, 13.3022691 51.1123257, 13.3023911 51.1124249, 13.3025966 51.1125359)",,
