osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction
4473693,True,Eschweg,residential,30,False,112.09899999999999,"LINESTRING (7.0260995 52.2054744, 7.0254836 52.2053036, 7.0254046 52.2052214, 7.0251791 52.2047425)",,,,
32554669,False,Eschweg,residential,30,False,184.307,"LINESTRING (7.0260995 52.2054744, 7.026158 52.2056125, 7.0263447 52.2057978, 7.0266116 52.2060952, 7.0267192 52.2062474, 7.0267693 52.2063182, 7.0268784 52.2066229, 7.0270119 52.2067939, 7.027121 52.2068757, 7.0272961 52.2068701)",,,,
4473694,False,Brändströmstraße,residential,30,False,179.65800000000002,"LINESTRING (7.0251791 52.2047425, 7.0276022 52.2042356, 7.0276748 52.2042218)",,,,
47185057,False,Brändströmstraße,residential,30,True,134.0,"LINESTRING (7.0251791 52.2047425, 7.0249712 52.2047897, 7.0247027 52.2048408, 7.0244716 52.2048771, 7.0242199 52.2049172, 7.0232592 52.204862)",,,,
47185059,True,Eschweg,residential,30,False,118.98,"LINESTRING (7.0277518 52.2051838, 7.0275427 52.2052044, 7.0263312 52.2054939, 7.0260995 52.2054744)",,,,
"[47185055, 527606911]",False,Eper Straße,secondary,50,True,183.099,"LINESTRING (7.0277518 52.2051838, 7.0278275 52.2062671, 7.027878 52.2068286)","['2', '3']",L 574,,
"[527606912, 4473896]",False,Laubstiege,residential,30,False,184.644,"LINESTRING (7.0277518 52.2051838, 7.0279778 52.2051742, 7.0284618 52.205147, 7.0290589 52.2051103, 7.029457 52.2051199, 7.0298114 52.2051812, 7.0303759 52.205353)",3,,,
"[527606913, 249182819]",False,Eper Straße,secondary,50,False,107.101,"LINESTRING (7.0277518 52.2051838, 7.0277122 52.2046743, 7.0277062 52.20459, 7.0276934 52.2044105, 7.0276813 52.2042942, 7.0276748 52.2042218)","['2', '3']",L 574,,
"[64682560, 527606909, 37351495]",False,Gildehauser Straße,secondary,50,True,164.30800000000002,"LINESTRING (7.02794 52.2101214, 7.027898 52.2103286, 7.0278878 52.2104156, 7.0278841 52.2104975, 7.0278905 52.2105989, 7.0279086 52.2106833, 7.0279515 52.2108104, 7.0279829 52.2108713, 7.0280153 52.2109169, 7.0280904 52.2110081, 7.0281973 52.2111018, 7.0284194 52.2112475, 7.0287438 52.2114054)",3,L 572,,
172933643,False,Eper Straße,secondary,50,True,52.542,"LINESTRING (7.02794 52.2101214, 7.0280209 52.2098078, 7.0280345 52.209653)",3,L 572,,
"[4420762, 527352607]",False,Ochtruper Straße,residential,50,False,206.77,"LINESTRING (7.02794 52.2101214, 7.0282754 52.2101172, 7.0284175 52.2100943, 7.029229 52.2099266, 7.0296324 52.20984, 7.0297275 52.2098203, 7.0308224 52.2095711)",3,,,
4473899,False,Hermann-Ehlers-Straße,secondary,50,False,26.553,"LINESTRING (7.0279484 52.2079045, 7.0283379 52.2078971)",3,L 510,,
302375795,False,Eper Straße,secondary,50,False,43.896,"LINESTRING (7.0279484 52.2079045, 7.0279445 52.2077571, 7.0279201 52.2075102)",3,L 574,,
"[1219402299, 527352603]",False,Hermann-Ehlers-Straße,secondary,50,True,48.86,"LINESTRING (7.0279484 52.2079045, 7.0279003 52.2079069, 7.0277778 52.2079137, 7.0274037 52.2079395, 7.0272352 52.2079498)","['4', '3']",L 510,,
"[65037314, 527352605]",False,Eper Straße,secondary,50,True,87.662,"LINESTRING (7.0279484 52.2079045, 7.0279498 52.2079961, 7.027967 52.2082806, 7.0279749 52.208422, 7.0279908 52.2086924)",3,L 572,,
"[65037314, 527352605]",False,Eper Straße,secondary,50,False,87.662,"LINESTRING (7.0279908 52.2086924, 7.0279749 52.208422, 7.027967 52.2082806, 7.0279498 52.2079961, 7.0279484 52.2079045)",3,L 572,,
"[172933643, 527352606]",False,Eper Straße,secondary,50,False,106.91,"LINESTRING (7.0279908 52.2086924, 7.0280446 52.2093858, 7.0280413 52.2094721, 7.0280345 52.209653)",3,L 572,,
"[527352608, 82741845]",False,Moltkestraße,residential,30,False,161.528,"LINESTRING (7.0279908 52.2086924, 7.0289125 52.2086703, 7.029533 52.2086461, 7.030358 52.2086166)",3,,,
"[527352609, 527352610, 55446083, 527352611, 4473880]",False,Konrad-Adenauer-Straße,tertiary,,False,202.08499999999998,"LINESTRING (7.0279908 52.2086924, 7.027334 52.2087135, 7.0270858 52.2087389, 7.0267366 52.208802, 7.0262968 52.2089478, 7.0260788 52.2090468, 7.0258809 52.2091296, 7.0257648 52.2091794, 7.0254941 52.209307, 7.0254659 52.2093204, 7.0253374 52.2093813)","['2', '3']",,yes,
4473694,False,Brändströmstraße,residential,30,True,179.65800000000002,"LINESTRING (7.0276748 52.2042218, 7.0276022 52.2042356, 7.0251791 52.2047425)",,,,
"[527606913, 249182819]",False,Eper Straße,secondary,50,True,107.101,"LINESTRING (7.0276748 52.2042218, 7.0276813 52.2042942, 7.0276934 52.2044105, 7.0277062 52.20459, 7.0277122 52.2046743, 7.0277518 52.2051838)","['2', '3']",L 574,,
47185057,False,Brändströmstraße,residential,30,False,134.0,"LINESTRING (7.0232592 52.204862, 7.0242199 52.2049172, 7.0244716 52.2048771, 7.0247027 52.2048408, 7.0249712 52.2047897, 7.0251791 52.2047425)",,,,
54781966,False,Franz-Kerkhoff-Straße,residential,,False,90.113,"LINESTRING (7.0208612 52.2109694, 7.0208756 52.2110332, 7.021049 52.2113578, 7.0210931 52.2114342, 7.0212691 52.2117391)",,,,
65037311,True,,tertiary,50,False,15.370000000000001,"LINESTRING (7.0208612 52.2109694, 7.0208068 52.2109605, 7.0207616 52.2109398, 7.0207322 52.2109103, 7.0207228 52.2108762)",1,,,roundabout
31729750,False,Paßweg,residential,,False,83.893,"LINESTRING (7.0265067 52.2107725, 7.0262767 52.2104776, 7.0259757 52.2100918)",,,,
"[64682560, 527606909, 37351495]",False,Gildehauser Straße,secondary,50,False,164.308,"LINESTRING (7.0287438 52.2114054, 7.0284194 52.2112475, 7.0281973 52.2111018, 7.0280904 52.2110081, 7.0280153 52.2109169, 7.0279829 52.2108713, 7.0279515 52.2108104, 7.0279086 52.2106833, 7.0278905 52.2105989, 7.0278841 52.2104975, 7.0278878 52.2104156, 7.027898 52.2103286, 7.02794 52.2101214)",3,L 572,,
"[64682579, 527606907]",False,Gildehauser Straße,secondary,50,True,84.98500000000001,"LINESTRING (7.0287438 52.2114054, 7.0292286 52.2116372, 7.0293885 52.2117222, 7.0296917 52.2119009)","['3', '1']",L 572,,
"[34670041, 527606908]",False,"['Hörster Straße', 'Lenné-Straße']",residential,,False,134.602,"LINESTRING (7.0287438 52.2114054, 7.0283295 52.2117512, 7.028159 52.2118936, 7.028222 52.2119303, 7.0283952 52.2121209, 7.0286625 52.2124114)",3,,,
