osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,bridge,width,tunnel,access,junction
"[24379385, 162282498, 123065951]",True,"['3', '1']",,motorway_link,"['50', '60']",False,200.95499999999998,,"LINESTRING (6.9907731 49.235623, 6.9908248 49.2354875, 6.9908631 49.2353616, 6.9908761 49.2352749, 6.990887 49.2351713, 6.9908889 49.2350839, 6.9908838 49.2349482, 6.9908638 49.2347873, 6.9908206 49.2345413, 6.9907239 49.2340901, 6.9907176 49.2340647, 6.9907138 49.2340444, 6.990711 49.2340358, 6.990701 49.2340087, 6.9906427 49.2339321, 6.9905579 49.2338585)",,,,,
"[192240477, 435521566]",True,2,Stadtautobahn,motorway,80,False,481.74299999999994,A 620,"LINESTRING (6.9907731 49.235623, 6.9908812 49.2355161, 6.990934 49.2354471, 6.9909927 49.2353232, 6.991037 49.2351883, 6.9910625 49.2350754, 6.9910692 49.2349931, 6.9910746 49.2349055, 6.9910674 49.2347572, 6.9910418 49.234561, 6.9909853 49.2341953, 6.9909548 49.233913, 6.9909612 49.2337742, 6.9909699 49.2336689, 6.990988 49.2335445, 6.9910303 49.2333818, 6.9910829 49.2332443, 6.991148 49.2330916, 6.9912214 49.2329342, 6.99131 49.2327932, 6.9914581 49.2325752, 6.9916335 49.232338, 6.9919533 49.2319425, 6.9923132 49.2315253)",,,,,
"[846964610, 1156807333, 846964618, 377588825, 13986587]",True,"['4', '2']",,motorway_link,"['50', '60']",False,275.144,,"LINESTRING (6.993071 49.2309195, 6.9929709 49.2310759, 6.9928454 49.2312352, 6.9927031 49.231415, 6.9925737 49.2315998, 6.9924554 49.2317672, 6.9923648 49.2319023, 6.9921836 49.2321662, 6.9920906 49.2323041, 6.9918768 49.2326247, 6.9918265 49.2326985, 6.9917449 49.2328208, 6.9916099 49.2330396, 6.9915299 49.2331788)",yes,,,,
"[24983643, 324205812]",True,2,Stadtautobahn,motorway,60,False,648.8020000000001,A 620,"LINESTRING (6.993071 49.2309195, 6.9926896 49.2312913, 6.9924869 49.2315197, 6.9922782 49.2317624, 6.9917565 49.2324025, 6.9916006 49.2326155, 6.9914385 49.2328504, 6.99135 49.2329964, 6.9912827 49.2331411, 6.9912252 49.2332746, 6.9911783 49.2334244, 6.9911486 49.2335351, 6.9911207 49.2336522, 6.9911069 49.2337852, 6.9911069 49.2339099, 6.9911369 49.2341926, 6.9911916 49.2344934, 6.9912242 49.2347754, 6.9912338 49.2349052, 6.9912283 49.2350073, 6.9912195 49.2350979, 6.9912006 49.2352062, 6.9911511 49.2353525, 6.9910759 49.2354834, 6.9910023 49.2355911, 6.9908935 49.2357076, 6.9907701 49.2358144, 6.9906119 49.23593, 6.990451 49.2360219, 6.9901182 49.2361718)",,,,,
"[36935211, 162282500]",True,"['3', '1']",,motorway_link,50,False,44.293,A 620,"LINESTRING (6.9915299 49.2331788, 6.9914358 49.233287, 6.9913823 49.2333987, 6.991368 49.2334286, 6.9913513 49.2334633, 6.9913235 49.2335506)",yes,,,,
36935221,True,2,,motorway_link,50,False,71.542,,"LINESTRING (6.9915299 49.2331788, 6.9915185 49.2332911, 6.9914968 49.2333547, 6.9914884 49.2334027, 6.9914983 49.2334564, 6.9915141 49.2334943, 6.9915372 49.2335282, 6.9915743 49.2335606, 6.9916694 49.233618, 6.9918879 49.2336945)",yes,,,,
67504800,True,4,Wilhelm-Heinrich-Brücke,tertiary,,False,22.217,,"LINESTRING (6.9905579 49.2338585, 6.990609 49.2336615)",,,,,
"[162282496, 123063657, 123063659, 162282493]",True,"['2', '3']",Stengelstraße,primary,50,False,74.03399999999999,B 51; B 41,"LINESTRING (6.9905579 49.2338585, 6.9904191 49.2338247, 6.9903061 49.2337913, 6.9902439 49.2337734, 6.9899738 49.2336907, 6.9897993 49.233645, 6.9897683 49.2336379, 6.9896497 49.2336162, 6.9896139 49.2336097)",,,building_passage,,
"[1106218080, 699948039, 699948040, 743462345, 743462344]",False,4,Saaruferstraße,primary,50,True,99.516,,"LINESTRING (6.9905579 49.2338585, 6.9905334 49.2339408, 6.9905121 49.2340234, 6.990506 49.234051, 6.9905026 49.2340818, 6.9904883 49.234201, 6.9904978 49.2343039, 6.9905222 49.2344374, 6.9905647 49.2346045, 6.9905983 49.2347449)",,,,,
"[51066407, 13990858, 1040645706, 575380854, 24649465]",False,"['4', '2']","['Eisenbahnstraße', 'Viktoriastraße', 'Luisenbrücke']",primary,30,False,162.90500000000003,B 41,"LINESTRING (6.9897315 49.2359409, 6.9897926 49.2360357, 6.9898111 49.236066, 6.9898287 49.2360959, 6.9899633 49.2363137, 6.9902498 49.2367776, 6.9903621 49.2369518, 6.9903747 49.2369717, 6.9903949 49.2370019, 6.9904027 49.2370138, 6.9904957 49.2371541, 6.9905162 49.237185, 6.9905888 49.2372947)",yes,,,,
"[27532548, 745170259, 745170260, 745170261]",False,4,Saaruferstraße,primary,50,False,168.75600000000003,,"LINESTRING (6.9897315 49.2359409, 6.9899175 49.2358938, 6.9899591 49.2358832, 6.9901332 49.2358249, 6.9903067 49.2357489, 6.9903772 49.2357106, 6.9904299 49.2356801, 6.9905107 49.2356165, 6.9905675 49.2355658, 6.9906344 49.2354796, 6.9906718 49.2354071, 6.990694 49.2353307, 6.9906991 49.2352622, 6.9906993 49.2351744, 6.9906883 49.2350807, 6.9906673 49.2349463, 6.9906226 49.2348112, 6.9905983 49.2347449)",,,,,
"[96934161, 1156807329, 401949806]",True,"['2', '1']",,motorway_link,50,False,207.10000000000002,,"LINESTRING (6.9908014 49.2330974, 6.9909558 49.2329258, 6.9910921 49.2327449, 6.9911933 49.2326089, 6.9912578 49.232531, 6.991363 49.2324352, 6.9915999 49.2321856, 6.9920925 49.231681, 6.9923132 49.2315253)",,,,yes,
"[185476526, 758464878]",True,4,Franz-Josef-Röder-Straße,tertiary,,False,99.084,,"LINESTRING (6.9908014 49.2330974, 6.9908582 49.2328788, 6.9909297 49.2326996, 6.9911135 49.232455, 6.9911457 49.232384, 6.9911613 49.2323541, 6.9912671 49.2322736)",,,,,
66920261,False,4,Franz-Josef-Röder-Straße,tertiary,50,True,130.802,,"LINESTRING (6.9922816 49.2313017, 6.9921764 49.2314001, 6.9915157 49.2320218, 6.9912671 49.2322736)",,,,,
"[1106218079, 220289703]",False,4,Franz-Josef-Röder-Straße,tertiary,50,False,150.931,,"LINESTRING (6.9922816 49.2313017, 6.9923048 49.2312802, 6.9923348 49.2312522, 6.9924395 49.2311588, 6.9932117 49.2304543, 6.993523 49.230214)",,,,,
14334213,False,2,Landwehrplatz,residential,30,True,48.023999999999994,,"LINESTRING (7.0021048 49.2340467, 7.0019394 49.234107, 7.001658 49.2342097, 7.0015868 49.2342293, 7.0015157 49.2342381)",,,,,
23266009,False,2,Landwehrplatz,residential,30,False,83.27900000000001,,"LINESTRING (7.0021048 49.2340467, 7.0020511 49.2339843, 7.0020116 49.2339152, 7.0020062 49.2339051, 7.0019374 49.2337751, 7.0018594 49.2336302, 7.0017819 49.2334877, 7.0017066 49.2333454)",,,,,
66920261,False,4,Franz-Josef-Röder-Straße,tertiary,50,False,130.802,,"LINESTRING (6.9912671 49.2322736, 6.9915157 49.2320218, 6.9921764 49.2314001, 6.9922816 49.2313017)",,,,,
"[1155637097, 1110936052]",False,2,Wilhelm-Heinrich-Straße,residential,30,True,52.513,,"LINESTRING (6.9912671 49.2322736, 6.991144 49.2322697, 6.9911232 49.2322683, 6.9910586 49.2322695, 6.9910012 49.2322704, 6.9909566 49.2322735, 6.9909394 49.2322747, 6.9908248 49.2322826, 6.9905467 49.2323018)",,7,,,
124762313,False,2,Hafenstraße,primary,50,False,32.846,,"LINESTRING (6.9896447 49.2375637, 6.9897338 49.2375377, 6.9900577 49.2374431)",,,,,
"[51066407, 1040645706, 13990858, 575380854, 24649465]",False,"['4', '2']","['Eisenbahnstraße', 'Viktoriastraße', 'Luisenbrücke']",primary,30,True,162.90500000000003,B 41,"LINESTRING (6.9905888 49.2372947, 6.9905162 49.237185, 6.9904957 49.2371541, 6.9904027 49.2370138, 6.9903949 49.2370019, 6.9903747 49.2369717, 6.9903621 49.2369518, 6.9902498 49.2367776, 6.9899633 49.2363137, 6.9898287 49.2360959, 6.9898111 49.236066, 6.9897926 49.2360357, 6.9897315 49.2359409)",yes,,,,
580677822,False,3,Hafenstraße,primary,50,True,41.941,,"LINESTRING (6.9905888 49.2372947, 6.9904669 49.2373288, 6.9903764 49.237354, 6.9900577 49.2374431)",,,,,
15738485,False,2,Karcherstraße,residential,30,True,88.06099999999999,,"LINESTRING (6.9945648 49.2386184, 6.9942061 49.2382295, 6.9941648 49.2381905, 6.9940806 49.2381323, 6.993954 49.2380642, 6.9938746 49.2380284, 6.9938707 49.2380266, 6.993823 49.2380061)",,,,,
"[652390800, 695004315]",True,1,Johannisstraße,residential,30,False,97.697,,"LINESTRING (6.9984385 49.2378702, 6.9984049 49.2378153, 6.9981022 49.2373212, 6.9980744 49.2372759, 6.9979381 49.2370546)",,,,,
"[700227973, 1226173447]",False,2,Richard-Wagner-Straße,secondary,30,False,67.168,,"LINESTRING (6.9984385 49.2378702, 6.9982363 49.2379435, 6.9981596 49.2379713, 6.998088 49.2379972, 6.9979538 49.2380459, 6.9978669 49.2380773, 6.9978405 49.2380869, 6.9978002 49.2381015, 6.9976332 49.2381674)",,,,,
"[1107058389, 700227973]",False,2,Richard-Wagner-Straße,secondary,30,True,65.479,,"LINESTRING (6.9984385 49.2378702, 6.998495 49.237853, 6.9985564 49.2378343, 6.9988914 49.237738, 6.998953 49.2377211, 6.9990219 49.2377032, 6.9990813 49.2376872, 6.9992711 49.2376449)",,,,,
"[702179227, 702179220, 702179221, 702179231]",True,1,Försterstraße,residential,30,False,33.344,,"LINESTRING (6.9987586 49.2360825, 6.9987428 49.2361349, 6.9987205 49.2362194, 6.9987069 49.2362767, 6.9987051 49.2363123, 6.9987201 49.2363787)",,,,,
"[1123946232, 26743067, 1135543013, 1123946231]",True,1,Cecilienstraße,residential,30,False,95.05099999999999,,"LINESTRING (6.9987586 49.2360825, 6.9988463 49.236075, 6.9992945 49.2360401, 6.9993851 49.236033, 6.9998171 49.2360001, 6.9998982 49.2359973, 7.0000601 49.2359949)",,,,,
"[14509100, 702179228, 702179229, 702179230, 702179231]",True,1,Försterstraße,residential,30,False,47.669,,"LINESTRING (6.9987201 49.2363787, 6.9987391 49.2364394, 6.9987562 49.2364955, 6.99878 49.2365692, 6.9987904 49.2366052, 6.9987978 49.2366291, 6.9988046 49.2366496, 6.9988231 49.2367108, 6.9988516 49.2367627, 6.9988695 49.2367954)",,,,,
137125300,False,4,Dudweilerstraße,primary,50,True,81.80900000000001,B 41,"LINESTRING (6.9982118 49.2387967, 6.9981016 49.238709, 6.9980702 49.2386788, 6.9979822 49.2385852, 6.9978659 49.2384516, 6.9978186 49.2383959, 6.9977616 49.2383268, 6.9977422 49.2383034, 6.9977241 49.2382813, 6.9977221 49.2382789, 6.9976332 49.2381674)",,,,,
"[1051631408, 1051631409, 14509099]",True,1,Schumannstraße,residential,30,False,111.511,,"LINESTRING (6.9982118 49.2387967, 6.9982847 49.2387539, 6.9984039 49.2386792, 6.9984312 49.2386647, 6.9984931 49.2386351, 6.9986345 49.2385786, 6.999529 49.2382941)",,,,,
14509099,True,1,Schumannstraße,residential,30,False,243.056,,"LINESTRING (6.999529 49.2382941, 6.999977 49.2382062, 7.0012097 49.2379754, 7.0017034 49.237888, 7.0018467 49.2378884, 7.0021037 49.2379152, 7.0024401 49.2379495, 7.0027755 49.2379935)",,,,,
31653763,True,,Försterstraße,residential,30,False,74.57799999999999,,"LINESTRING (6.999529 49.2382941, 6.9994837 49.2381788, 6.9993429 49.2378309, 6.9993047 49.2377328, 6.9992959 49.2377102, 6.9992711 49.2376449)",,,,,
"[592528193, 293554458, 585981051]",False,2,Richard-Wagner-Straße,secondary,30,True,176.69299999999998,,"LINESTRING (6.9992711 49.2376449, 6.9993404 49.2376306, 6.9993639 49.2376256, 6.9994116 49.2376159, 6.999549 49.2375902, 6.9996689 49.2375659, 6.9997611 49.2375478, 6.9999206 49.2375183, 7.0000615 49.237496, 7.0001419 49.2374857, 7.0004904 49.2374472, 7.0009343 49.2374103, 7.0013192 49.237381, 7.0014649 49.2373701, 7.0015155 49.2373638, 7.0016535 49.2373411)",,,,,
"[1107058389, 700227973]",False,2,Richard-Wagner-Straße,secondary,30,False,65.479,,"LINESTRING (6.9992711 49.2376449, 6.9990813 49.2376872, 6.9990219 49.2377032, 6.998953 49.2377211, 6.9988914 49.237738, 6.9985564 49.2378343, 6.998495 49.237853, 6.9984385 49.2378702)",,,,,
"[695758948, 695758949, 15270088, 15270090, 584735341, 1131969646, 1131969647, 1148317998, 696275959]",True,1,"['Johannisstraße', 'Rathausplatz', 'Nassauerstraße']",residential,30,False,189.56699999999995,,"LINESTRING (6.9974481 49.2361759, 6.9973476 49.2360012, 6.9973063 49.235928, 6.9972571 49.2358368, 6.9971583 49.2356624, 6.9970944 49.2355518, 6.9970369 49.2354476, 6.9970007 49.2353822, 6.9969898 49.2353632, 6.9969852 49.2353503, 6.9969949 49.2353141, 6.9970588 49.2352808, 6.9971077 49.2352648, 6.9973585 49.2352018, 6.9974089 49.2351891, 6.9974744 49.2351727, 6.9975997 49.2351412, 6.9978499 49.235079, 6.9981093 49.2350162)",,"['11.9', '6']",,,
"[695758947, 652390796, 14509101, 652390797]",False,2,Cecilienstraße,residential,30,True,62.851,,"LINESTRING (6.9974481 49.2361759, 6.9971167 49.236195, 6.9969902 49.2362032, 6.9968937 49.2362089, 6.9967939 49.2362149, 6.9966296 49.2362245, 6.996586 49.236227)",,,,,
"[695758944, 695758945, 695758946, 1123946233, 695758943]",True,1,Cecilienstraße,residential,30,False,95.719,,"LINESTRING (6.9974481 49.2361759, 6.9978906 49.236145, 6.9981368 49.2361253, 6.9982209 49.236119, 6.9983715 49.2361069, 6.9984815 49.236099, 6.9987586 49.2360825)",,,,,
"[1135323488, 1135323490, 1135543015, 118443178, 651489835]",True,1,Nauwieserstraße,residential,30,False,134.71499999999997,,"LINESTRING (6.9993512 49.234941, 6.9993439 49.2349808, 6.9993413 49.2350257, 6.9993464 49.2350994, 6.9993605 49.2351804, 6.9993901 49.2352884, 6.9994186 49.23538, 6.9994375 49.2354255, 6.9994812 49.2355206, 6.9995252 49.2356001, 6.9995941 49.2356901, 6.9996247 49.235717, 6.9996798 49.2357671, 6.9997608 49.2358365, 6.9998556 49.2359042, 6.9998987 49.2359311, 6.9999657 49.2359611, 7.0000601 49.2359949)",,,,,
"[724021763, 13871269, 724021765, 662270378, 662270379, 651489836, 1041183023, 612084530]",False,"['2', '1']",Nauwieserstraße,residential,30,True,126.88800000000003,,"LINESTRING (6.9993512 49.234941, 6.9994007 49.2347651, 6.999406 49.2347486, 6.9994113 49.23473, 6.9995011 49.2344169, 6.9995192 49.2343539, 6.9995247 49.2343346, 6.9995308 49.2343131, 6.9996 49.2340688, 6.9996055 49.2340494, 6.9996114 49.2340286, 6.999623 49.2339878, 6.9996337 49.2339394, 6.9996382 49.2339188, 6.9996467 49.2338826, 6.999648 49.2338174)",,,,,
1135543014,True,1,Nauwieserstraße,residential,30,False,20.173,,"LINESTRING (7.0001308 49.2360129, 7.0003968 49.2360653)",,,,,
15270087,True,,Kurze Straße,residential,30,False,117.125,,"LINESTRING (7.0001308 49.2360129, 7.0004417 49.2356158, 7.0005191 49.2355176, 7.000868 49.235076)",,,,,
192232881,True,1,Seilerstraße,residential,30,False,57.285,,"LINESTRING (7.000868 49.235076, 7.0005866 49.234975, 7.000344 49.2348879, 7.0001766 49.2348278)",,,,,
192232881,True,1,Seilerstraße,residential,30,False,77.854,,"LINESTRING (7.0018055 49.2354158, 7.0015464 49.2353245, 7.0012612 49.2352201, 7.000868 49.235076)",,,,,
15270094,True,1,Rotenbergstraße,residential,30,False,18.166,,"LINESTRING (7.0020095 49.2353265, 7.0019559 49.2353657, 7.0018732 49.2353995, 7.0018055 49.2354158)",,,,,
"[1146032016, 24711673, 1146032002]",True,1,Rotenbergstraße,residential,30,False,126.247,,"LINESTRING (7.0020095 49.2353265, 7.0019619 49.2352322, 7.001928 49.2351595, 7.0019131 49.2351276, 7.0016369 49.2345354, 7.0015874 49.2344196, 7.001549 49.2343254, 7.0015157 49.2342381)",,,,,
793463488,False,2,Rotenbergstraße,residential,30,True,23.509999999999998,,"LINESTRING (7.0020095 49.2353265, 7.0020083 49.2353846, 7.0019529 49.2355336)",,,,,
"[1204644546, 51701573, 1165452170, 1165452171, 1165452173]",True,2,Mainzer Straße,primary,30,False,110.074,B 51,"LINESTRING (6.9986326 49.2319701, 6.998789 49.2319245, 6.9988151 49.2319169, 6.9988269 49.2319134, 6.9990833 49.2318385, 6.9991655 49.2318146, 6.9992049 49.2318031, 6.9992325 49.231795, 6.9992451 49.2317913, 6.9994806 49.2317225, 6.9997013 49.2316585, 7.0000165 49.231566)",,,,,
"[1204644544, 193452867, 192221868, 1207192223]",False,"['2', '3']",Bleichstraße,primary,30,True,147.48299999999998,,"LINESTRING (6.9986326 49.2319701, 6.9986693 49.2320238, 6.9987027 49.2320726, 6.9987286 49.2321105, 6.9987419 49.23213, 6.9987946 49.2322072, 6.9988662 49.2323124, 6.9989075 49.2323729, 6.9989398 49.2324203, 6.9991242 49.2326952, 6.9992081 49.2328203, 6.9992256 49.2328464, 6.9992492 49.2328824, 6.9993507 49.2330346, 6.9993742 49.2330747, 6.9994337 49.2331777, 6.9994401 49.2331869)",,,,,
"[1204644545, 162362084, 572199653, 570556905, 27532630]",False,"['4', '3']",Bleichstraße,primary,30,False,98.857,B 51,"LINESTRING (6.9986326 49.2319701, 6.9985709 49.2318797, 6.9985533 49.231854, 6.9985396 49.231834, 6.9985124 49.2317941, 6.9984724 49.2317357, 6.998368 49.2315828, 6.9983395 49.2315411, 6.998331 49.2315288, 6.9983103 49.2314984, 6.998181 49.231315, 6.9981141 49.2312235, 6.9980887 49.2311851, 6.9980726 49.2311598)",,,,,
26730614,False,,Rosenstraße,residential,30,True,19.249,,"LINESTRING (7.0008212 49.2313408, 7.0008438 49.2313646, 7.0008695 49.2313882, 7.0008852 49.2314036, 7.0009285 49.231447, 7.000968 49.2314849)",,,,,
26730726,True,1,Rosenstraße,residential,30,False,104.869,,"LINESTRING (7.0008212 49.2313408, 7.0007945 49.2312956, 7.0007807 49.2312723, 7.0007693 49.2312531, 7.000583 49.2309382, 7.0005762 49.2309267, 7.0004372 49.230692, 7.0003425 49.2305319, 7.0003409 49.2305292, 7.0003006 49.2304611)",,,,,
"[1151032920, 1165452173, 1151032918, 1151032919]",True,2,Mainzer Straße,primary,30,False,154.95999999999998,B 51,"LINESTRING (7.0008212 49.2313408, 7.0010159 49.2312858, 7.0012372 49.2312232, 7.0012722 49.2312133, 7.0016081 49.2311172, 7.0016666 49.2311006, 7.0017386 49.2310803, 7.0020365 49.2309964, 7.0020868 49.2309822, 7.0021747 49.2309552, 7.0022891 49.2309187, 7.002408 49.2308811, 7.002473 49.2308622, 7.0025254 49.2308472, 7.0025717 49.2308339, 7.002582 49.2308308, 7.0027723 49.2307766)",,,,,
