osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,tunnel
24090066,Karl-Marx-Straße,residential,50,False,True,155.38,"LINESTRING (12.3849589 51.2058357, 12.384912 51.2058364, 12.3848396 51.205845, 12.3847928 51.2058628, 12.3847468 51.205894, 12.3842013 51.2063418, 12.383661 51.2067806, 12.3836172 51.206837, 12.3835966 51.2069005)",,,,
871673461,Leipziger Straße,tertiary,,False,False,23.173000000000002,"LINESTRING (12.3849589 51.2058357, 12.3849779 51.205706, 12.3850076 51.2056301)",2,K 7934,,
871673462,Leipziger Straße,tertiary,,False,True,117.54400000000001,"LINESTRING (12.3849589 51.2058357, 12.3849975 51.2060081, 12.3853279 51.2068665)",2,K 7934,,
23921477,Leipziger Straße,tertiary,,False,False,47.153999999999996,"LINESTRING (12.3850076 51.2056301, 12.3849411 51.205617, 12.3848738 51.2055917, 12.3848279 51.2055636, 12.3847987 51.2055299, 12.3846946 51.2052858)",,,,
871673461,Leipziger Straße,tertiary,,False,True,23.173000000000002,"LINESTRING (12.3850076 51.2056301, 12.3849779 51.205706, 12.3849589 51.2058357)",2,K 7934,,
"[23972869, 1207971982]",Karl-Marx-Straße,tertiary,,False,False,115.13500000000002,"LINESTRING (12.3850076 51.2056301, 12.3850534 51.2055738, 12.3852833 51.2053603, 12.3855362 51.2051507, 12.385751 51.2049915, 12.3859641 51.2047879)",2,K 7934,5.5,
23921477,Leipziger Straße,tertiary,,False,False,153.983,"LINESTRING (12.3846946 51.2052858, 12.3841659 51.2039412)",,,,
23921477,Leipziger Straße,tertiary,,False,True,47.154,"LINESTRING (12.3846946 51.2052858, 12.3847987 51.2055299, 12.3848279 51.2055636, 12.3848738 51.2055917, 12.3849411 51.205617, 12.3850076 51.2056301)",,,,
"[487920984, 24090072]","['Brunnenplatz', 'Querweg']",living_street,,False,True,88.682,"LINESTRING (12.3846946 51.2052858, 12.3841793 51.2053346, 12.3836097 51.2053696, 12.3835413 51.2053654, 12.3834309 51.2053601)",,,,
23921477,Leipziger Straße,tertiary,,False,False,76.547,"LINESTRING (12.3841659 51.2039412, 12.3839566 51.2032654)",,,,
23921477,Leipziger Straße,tertiary,,False,True,153.983,"LINESTRING (12.3841659 51.2039412, 12.3846946 51.2052858)",,,,
35323249,Parkweg,living_street,,False,False,67.464,"LINESTRING (12.3841659 51.2039412, 12.3832017 51.2039973)",,,,
23921477,Leipziger Straße,tertiary,,False,True,96.077,"LINESTRING (12.3835098 51.2024641, 12.3835573 51.202622, 12.3836279 51.2027002, 12.3838401 51.2029023, 12.3838744 51.2029544, 12.3839566 51.2032654)",,,,
77708557,Leipziger Straße,tertiary,,False,False,40.999,"LINESTRING (12.3835098 51.2024641, 12.38353 51.2023811, 12.3835426 51.2023557, 12.3836173 51.2022291, 12.3836272 51.2021881, 12.3835978 51.2021085)",,,,
"[87410171, 1250231364]",Bahnhofstraße,residential,,False,True,47.744,"LINESTRING (12.3835098 51.2024641, 12.3834183 51.2024719, 12.3832838 51.2025156, 12.3831823 51.2025749, 12.3829719 51.2027112)",,,,
77708557,Leipziger Straße,tertiary,,False,True,40.999,"LINESTRING (12.3835978 51.2021085, 12.3836272 51.2021881, 12.3836173 51.2022291, 12.3835426 51.2023557, 12.38353 51.2023811, 12.3835098 51.2024641)",,,,
582915325,Werkstraße,tertiary,50,False,False,22.216,"LINESTRING (12.3835978 51.2021085, 12.3835671 51.202064, 12.3835161 51.2020265, 12.3834551 51.2019969, 12.3833785 51.2019728)",,,,
23972867,Werkstraße,tertiary,50,False,False,49.662,"LINESTRING (12.3833785 51.2019728, 12.3832647 51.2019448, 12.3830519 51.2019057, 12.3827632 51.2018639, 12.3826917 51.2018565)",,,,
"[320759460, 582915326]",Händelstraße,residential,30,False,True,122.808,"LINESTRING (12.3833785 51.2019728, 12.3836343 51.201572, 12.3836954 51.2014981, 12.3838144 51.2013787, 12.3838822 51.2013221, 12.383911 51.2012945, 12.3839828 51.2012277, 12.3840949 51.2011233, 12.3841267 51.2010803, 12.3841389 51.2010447, 12.384135 51.2009899)",,,,
582915325,Werkstraße,tertiary,50,False,True,22.216,"LINESTRING (12.3833785 51.2019728, 12.3834551 51.2019969, 12.3835161 51.2020265, 12.3835671 51.202064, 12.3835978 51.2021085)",,,,
"[23921515, 23972867, 23921516]",Werkstraße,tertiary,50,False,False,102.889,"LINESTRING (12.3826917 51.2018565, 12.3822991 51.2018343, 12.3820287 51.2018444, 12.3816009 51.201865, 12.3812183 51.2018646)",,,,yes
23972867,Werkstraße,tertiary,50,False,True,49.662,"LINESTRING (12.3826917 51.2018565, 12.3827632 51.2018639, 12.3830519 51.2019057, 12.3832647 51.2019448, 12.3833785 51.2019728)",,,,
320759459,Beethovenstraße,residential,30,False,True,161.029,"LINESTRING (12.3826917 51.2018565, 12.3827032 51.2017889, 12.3826563 51.2014581, 12.382613 51.2011597, 12.3826006 51.2009254, 12.3825967 51.2008521, 12.3825862 51.2005438, 12.3825817 51.2004115)",,,,
"[23972867, 23921515, 23921516]",Werkstraße,tertiary,50,False,True,102.88900000000001,"LINESTRING (12.3812183 51.2018646, 12.3816009 51.201865, 12.3820287 51.2018444, 12.3822991 51.2018343, 12.3826917 51.2018565)",,,,yes
"[1218800329, 218380514, 23972863]","['Am Häuerbad', 'Am Häuerbad (Nordostanbindung)']",tertiary,50,False,False,196.80499999999998,"LINESTRING (12.3812183 51.2018646, 12.3811863 51.2020315, 12.3810488 51.2026602, 12.3809919 51.2028947, 12.3809457 51.2030568, 12.3808963 51.2032029, 12.3808641 51.2032969, 12.3808155 51.203433, 12.3807751 51.2035458, 12.3807529 51.2036091)",,,,
23972869,Karl-Marx-Straße,tertiary,,False,False,39.046,"LINESTRING (12.3859641 51.2047879, 12.386253 51.204487)",2,K 7934,5.5,
"[23972869, 1207971982]",Karl-Marx-Straße,tertiary,,False,True,115.135,"LINESTRING (12.3859641 51.2047879, 12.385751 51.2049915, 12.3855362 51.2051507, 12.3852833 51.2053603, 12.3850534 51.2055738, 12.3850076 51.2056301)",2,K 7934,5.5,
24090076,Parkweg,residential,,True,False,159.033,"LINESTRING (12.3859641 51.2047879, 12.3842668 51.2039304, 12.3841659 51.2039412)",,,,
28167816,Kirchgasse,residential,,False,True,63.67100000000001,"LINESTRING (12.386881 51.2035935, 12.3869765 51.2036044, 12.3872075 51.2036566, 12.3874348 51.2037063, 12.3875526 51.2037174, 12.3876096 51.2037183, 12.387622 51.2037613, 12.38761 51.2038138)",,,,
228048664,Karl-Marx-Straße,tertiary,,False,False,105.502,"LINESTRING (12.386881 51.2035935, 12.3870984 51.2033291, 12.3871865 51.2032156, 12.3873222 51.2030131, 12.3873684 51.2029085, 12.3874204 51.2027142)",2,K 7934,5.5,
"[228048664, 23972869]",Karl-Marx-Straße,tertiary,,False,True,108.801,"LINESTRING (12.386881 51.2035935, 12.3866553 51.2039651, 12.3865363 51.2041612, 12.3865246 51.2041755, 12.3863458 51.2043866, 12.386253 51.204487)",2,K 7934,5.5,
23946196,Röthaer Straße,tertiary,50,False,True,56.239999999999995,"LINESTRING (12.3875787 51.2022193, 12.3875127 51.2023614, 12.3874438 51.2025831, 12.3874204 51.2027142)",2,K 7934,5.5,
27995372,Röthaer Straße,tertiary,50,False,False,243.814,"LINESTRING (12.3875787 51.2022193, 12.3877448 51.2019249, 12.3877651 51.2018901, 12.3878599 51.2017293, 12.3880899 51.2014523, 12.3888402 51.200681, 12.3889359 51.2006005, 12.3890323 51.2005429, 12.3892197 51.2004449, 12.3893679 51.2003695)",2,K 7934,5.5,
779140919,Waldstraße,residential,30,False,True,46.26,"LINESTRING (12.3875787 51.2022193, 12.3877914 51.2022633, 12.3879213 51.2022815, 12.3880996 51.2023058, 12.3882209 51.2023231)",,,,
845756399,Wielandstraße,residential,30,False,True,25.567,"LINESTRING (12.3893679 51.2003695, 12.3891771 51.2001731)",2,,5.0,
"[27995372, 466478367]",Röthaer Straße,tertiary,50,False,False,138.42600000000002,"LINESTRING (12.3893679 51.2003695, 12.3898211 51.2001671, 12.3901488 51.2000207, 12.3906772 51.1997868, 12.3908556 51.1997079, 12.3909876 51.1996486)",2,K 7934,"['5.5', '6.5']",
27995372,Röthaer Straße,tertiary,50,False,True,243.81400000000002,"LINESTRING (12.3893679 51.2003695, 12.3892197 51.2004449, 12.3890323 51.2005429, 12.3889359 51.2006005, 12.3888402 51.200681, 12.3880899 51.2014523, 12.3878599 51.2017293, 12.3877651 51.2018901, 12.3877448 51.2019249, 12.3875787 51.2022193)",2,K 7934,5.5,
23946196,Röthaer Straße,tertiary,50,False,False,56.239999999999995,"LINESTRING (12.3874204 51.2027142, 12.3874438 51.2025831, 12.3875127 51.2023614, 12.3875787 51.2022193)",2,K 7934,5.5,
28296789,Otto-Fischer-Straße,residential,,False,True,159.019,"LINESTRING (12.3874204 51.2027142, 12.3878616 51.2027924, 12.3879594 51.2028182, 12.3880492 51.2028489, 12.3884066 51.2030174, 12.3893995 51.2034031)",,,,
228048664,Karl-Marx-Straße,tertiary,,False,True,105.50200000000001,"LINESTRING (12.3874204 51.2027142, 12.3873684 51.2029085, 12.3873222 51.2030131, 12.3871865 51.2032156, 12.3870984 51.2033291, 12.386881 51.2035935)",2,K 7934,5.5,
"[779140920, 27995370]",Bahnhofstraße,residential,30,False,True,59.32299999999999,"LINESTRING (12.3874204 51.2027142, 12.3870952 51.2026385, 12.386843 51.2025843, 12.3867786 51.2025634, 12.3867149 51.2025274, 12.3866669 51.2024876)",,,,
24090066,Karl-Marx-Straße,residential,50,False,False,155.38000000000002,"LINESTRING (12.3835966 51.2069005, 12.3836172 51.206837, 12.383661 51.2067806, 12.3842013 51.2063418, 12.3847468 51.205894, 12.3847928 51.2058628, 12.3848396 51.205845, 12.384912 51.2058364, 12.3849589 51.2058357)",,,,
"[422708194, 422708195, 24090068, 487920983]","['Brunnenplatz', 'Am Zipfel']",living_street,,False,False,186.044,"LINESTRING (12.3835966 51.2069005, 12.3834772 51.2068093, 12.3834305 51.2064992, 12.3834169 51.2064311, 12.3832147 51.20545, 12.3832313 51.205404, 12.3832801 51.2053734, 12.3834309 51.2053601)",,,,building_passage
24038923,Bahnhofstraße,residential,,False,True,93.512,"LINESTRING (12.3827781 51.2028359, 12.3827988 51.2028876, 12.3828313 51.2032358, 12.3828274 51.2032641, 12.3827866 51.2032799, 12.382596 51.2032865, 12.3825381 51.2032562, 12.3825182 51.2032252, 12.3824906 51.2030459)",,,,
"[87410171, 1181213415]",Bahnhofstraße,residential,,False,False,19.354,"LINESTRING (12.3827781 51.2028359, 12.3829276 51.2027399, 12.3829719 51.2027112)",,,,
"[1181213416, 23921481]",Bahnhofstraße,residential,,False,True,15.085,"LINESTRING (12.3827781 51.2028359, 12.3826987 51.2028841, 12.3826192 51.202928)",,,,
24038923,Bahnhofstraße,residential,,False,False,93.512,"LINESTRING (12.3824906 51.2030459, 12.3825182 51.2032252, 12.3825381 51.2032562, 12.382596 51.2032865, 12.3827866 51.2032799, 12.3828274 51.2032641, 12.3828313 51.2032358, 12.3827988 51.2028876, 12.3827781 51.2028359)",,,,
"[910267000, 77708574]",Bahnhofstraße,residential,,True,False,16.377,"LINESTRING (12.3824906 51.2030459, 12.3825029 51.2030064, 12.3826192 51.202928)",,,,
24052586,Karl-Bartelmann-Straße,living_street,,True,False,76.646,"LINESTRING (12.3849195 51.2021765, 12.3852151 51.2019083, 12.3855446 51.2016093)",,,,
24052596,Kirchgasse,living_street,,True,False,223.60700000000003,"LINESTRING (12.3849195 51.2021765, 12.3848439 51.2022434, 12.3848372 51.2023285, 12.384904 51.2024358, 12.3849685 51.202511, 12.3852111 51.2027702, 12.3852864 51.2028394, 12.3853407 51.2028894, 12.3854124 51.2029404, 12.3854867 51.2029849, 12.385573 51.2030288, 12.3857482 51.2031133, 12.3859473 51.203199, 12.3866725 51.203523, 12.3867786 51.2035619, 12.386881 51.2035935)",,,,
24052597,Bahnhofstraße,living_street,,True,False,94.36000000000001,"LINESTRING (12.3849195 51.2021765, 12.3848031 51.2021781, 12.3847094 51.2021769, 12.3844036 51.2021459, 12.3843275 51.2021295, 12.3841977 51.2020947, 12.3838916 51.202066, 12.3838211 51.2020682, 12.3836636 51.2020933, 12.3835978 51.2021085)",,,,
24052582,Bahnhofstraße,living_street,,True,False,128.397,"LINESTRING (12.3866669 51.2024876, 12.3865967 51.2025013, 12.38651 51.2025069, 12.3864388 51.2024971, 12.3850752 51.2021821, 12.3849195 51.2021765)",,,,
24052585,Weststraße,residential,30,False,True,126.368,"LINESTRING (12.3866669 51.2024876, 12.3861207 51.2019368, 12.3857982 51.2017696, 12.3855446 51.2016093)",,,,
"[779140920, 27995370]",Bahnhofstraße,residential,30,False,False,59.32300000000001,"LINESTRING (12.3866669 51.2024876, 12.3867149 51.2025274, 12.3867786 51.2025634, 12.386843 51.2025843, 12.3870952 51.2026385, 12.3874204 51.2027142)",,,,
24052585,Weststraße,residential,30,False,True,14.937,"LINESTRING (12.3855446 51.2016093, 12.3853866 51.2015185)",,,,
24052585,Weststraße,residential,30,False,False,126.368,"LINESTRING (12.3855446 51.2016093, 12.3857982 51.2017696, 12.3861207 51.2019368, 12.3866669 51.2024876)",,,,
24052585,Weststraße,residential,30,False,False,14.937,"LINESTRING (12.3853866 51.2015185, 12.3855446 51.2016093)",,,,
24052592,Weststraße,residential,30,False,False,107.34499999999998,"LINESTRING (12.3853866 51.2015185, 12.3847888 51.20121, 12.3843126 51.2009945, 12.3842048 51.2009857, 12.384135 51.2009899)",,,,
312756122,Karl-Bartelmann-Straße,residential,30,False,True,131.828,"LINESTRING (12.3853866 51.2015185, 12.3854203 51.2014945, 12.3854396 51.2014665, 12.3854529 51.2014385, 12.3854571 51.2014032, 12.3853145 51.2003485)",,,,
312756122,Karl-Bartelmann-Straße,residential,30,False,True,136.373,"LINESTRING (12.3853145 51.2003485, 12.3851464 51.1991266)",,,,
24052590,Lessingstraße,residential,30,False,False,107.215,"LINESTRING (12.3853145 51.2003485, 12.3863285 51.2002899, 12.3864526 51.2002827, 12.3868471 51.2002622)",,,,
312756122,Karl-Bartelmann-Straße,residential,30,False,False,131.828,"LINESTRING (12.3853145 51.2003485, 12.3854571 51.2014032, 12.3854529 51.2014385, 12.3854396 51.2014665, 12.3854203 51.2014945, 12.3853866 51.2015185)",,,,
24052590,Lessingstraße,residential,30,False,False,49.869,"LINESTRING (12.3868471 51.2002622, 12.3871549 51.200248, 12.3875609 51.2002292)",,,,
24052590,Lessingstraße,residential,30,False,True,107.215,"LINESTRING (12.3868471 51.2002622, 12.3864526 51.2002827, 12.3863285 51.2002899, 12.3853145 51.2003485)",,,,
218386297,Fröbelstraße,residential,,False,True,102.487,"LINESTRING (12.3868471 51.2002622, 12.3869107 51.200823, 12.3867603 51.2011699)",,,,
24052590,Lessingstraße,residential,30,False,True,34.683,"LINESTRING (12.388057 51.2002036, 12.3875609 51.2002292)",,,,
218386298,Goethestraße,residential,,False,False,43.195,"LINESTRING (12.388057 51.2002036, 12.3880015 51.1998167)",,,,
24052590,Lessingstraße,residential,30,False,False,78.34,"LINESTRING (12.388057 51.2002036, 12.3885381 51.2001828, 12.3890628 51.2001601, 12.3891771 51.2001731)",,,,
845756399,Wielandstraße,residential,30,False,False,25.567,"LINESTRING (12.3891771 51.2001731, 12.3893679 51.2003695)",2,,5.0,
24052590,Lessingstraße,residential,30,False,True,78.34,"LINESTRING (12.3891771 51.2001731, 12.3890628 51.2001601, 12.3885381 51.2001828, 12.388057 51.2002036)",,,,
"[845756400, 845756399]",Wielandstraße,residential,30,False,True,206.69299999999998,"LINESTRING (12.3891771 51.2001731, 12.3891938 51.2001179, 12.3891257 51.1997016, 12.3891142 51.1996125, 12.389102 51.1995182, 12.3890637 51.1992211, 12.389059 51.1991946, 12.3890202 51.1988842, 12.3889604 51.1983756, 12.3889612 51.1983215)",2,,5.0,
1079389319,,residential,,False,False,19.388,"LINESTRING (12.386449 51.1990327, 12.3867267 51.1990217)",,,,
24052600,Wilhelm-Wander-Straße,residential,30,False,False,91.87899999999999,"LINESTRING (12.386449 51.1990327, 12.3864075 51.1990523, 12.3863119 51.1990592, 12.3851464 51.1991266)",,,,
24052600,Wilhelm-Wander-Straße,residential,30,False,True,85.675,"LINESTRING (12.386449 51.1990327, 12.3864338 51.1988139, 12.3864165 51.1985635, 12.386414 51.1985117, 12.3864018 51.1982628)",,,,
312756122,Karl-Bartelmann-Straße,residential,30,False,False,136.373,"LINESTRING (12.3851464 51.1991266, 12.3853145 51.2003485)",,,,
312756122,Karl-Bartelmann-Straße,residential,30,False,True,24.96,"LINESTRING (12.3851464 51.1991266, 12.3851115 51.1989032)",,,,
24052600,Wilhelm-Wander-Straße,residential,30,False,True,91.87899999999999,"LINESTRING (12.3851464 51.1991266, 12.3863119 51.1990592, 12.3864075 51.1990523, 12.386449 51.1990327)",,,,
24052592,Weststraße,residential,30,False,True,107.345,"LINESTRING (12.384135 51.2009899, 12.3842048 51.2009857, 12.3843126 51.2009945, 12.3847888 51.20121, 12.3853866 51.2015185)",,,,
24052595,Händelstraße,residential,30,False,True,72.885,"LINESTRING (12.384135 51.2009899, 12.3840992 51.2007453, 12.3840555 51.2004489, 12.384039 51.2003372)",,,,
"[320759460, 582915326]",Händelstraße,residential,30,False,False,122.80799999999999,"LINESTRING (12.384135 51.2009899, 12.3841389 51.2010447, 12.3841267 51.2010803, 12.3840949 51.2011233, 12.3839828 51.2012277, 12.383911 51.2012945, 12.3838822 51.2013221, 12.3838144 51.2013787, 12.3836954 51.2014981, 12.3836343 51.201572, 12.3833785 51.2019728)",,,,
24052593,Franz-Schubert-Straße,residential,30,False,False,101.873,"LINESTRING (12.384039 51.2003372, 12.3836232 51.2003586, 12.383193 51.2003807, 12.3829132 51.2003951, 12.3825817 51.2004115)",,,,
"[24052593, 24052601]","['Franz-Schubert-Straße', 'Mozartstraße']",residential,30,False,True,164.76500000000001,"LINESTRING (12.384039 51.2003372, 12.3842182 51.2003271, 12.3842365 51.2003154, 12.3840361 51.1989686)",,,,
24052595,Händelstraße,residential,30,False,False,72.88499999999999,"LINESTRING (12.384039 51.2003372, 12.3840555 51.2004489, 12.3840992 51.2007453, 12.384135 51.2009899)",,,,
24052593,Franz-Schubert-Straße,residential,30,False,True,101.873,"LINESTRING (12.3825817 51.2004115, 12.3829132 51.2003951, 12.383193 51.2003807, 12.3836232 51.2003586, 12.384039 51.2003372)",,,,
312756119,Beethovenstraße,residential,30,False,True,88.57900000000001,"LINESTRING (12.3825817 51.2004115, 12.3825593 51.1997547, 12.3825552 51.1996743, 12.3825362 51.1996163)",,,,
320759459,Beethovenstraße,residential,30,False,False,161.029,"LINESTRING (12.3825817 51.2004115, 12.3825862 51.2005438, 12.3825967 51.2008521, 12.3826006 51.2009254, 12.382613 51.2011597, 12.3826563 51.2014581, 12.3827032 51.2017889, 12.3826917 51.2018565)",,,,
24052602,Richard-Wagner-Straße,residential,30,False,False,68.846,"LINESTRING (12.3840361 51.1989686, 12.3830522 51.1990255)",,,,
24052602,Richard-Wagner-Straße,residential,30,False,True,75.283,"LINESTRING (12.3840361 51.1989686, 12.3851115 51.1989032)",,,,
"[24052601, 24052593]","['Franz-Schubert-Straße', 'Mozartstraße']",residential,30,False,False,164.76500000000001,"LINESTRING (12.3840361 51.1989686, 12.3842365 51.2003154, 12.3842182 51.2003271, 12.384039 51.2003372)",,,,
24052598,Clara-Zetkin-Straße,residential,30,False,True,178.87399999999997,"LINESTRING (12.3889612 51.1983215, 12.3885324 51.1982961, 12.3880528 51.198264, 12.3876451 51.1982393, 12.3875977 51.1982364, 12.3874184 51.198236, 12.3869941 51.1982515, 12.3864018 51.1982628)",,,,
"[845756400, 845756399]",Wielandstraße,residential,30,False,False,206.69300000000004,"LINESTRING (12.3889612 51.1983215, 12.3889604 51.1983756, 12.3890202 51.1988842, 12.389059 51.1991946, 12.3890637 51.1992211, 12.389102 51.1995182, 12.3891142 51.1996125, 12.3891257 51.1997016, 12.3891938 51.2001179, 12.3891771 51.2001731)",2,,5.0,
24052598,Clara-Zetkin-Straße,residential,30,False,False,178.874,"LINESTRING (12.3864018 51.1982628, 12.3869941 51.1982515, 12.3874184 51.198236, 12.3875977 51.1982364, 12.3876451 51.1982393, 12.3880528 51.198264, 12.3885324 51.1982961, 12.3889612 51.1983215)",,,,
24052600,Wilhelm-Wander-Straße,residential,30,False,False,85.67500000000001,"LINESTRING (12.3864018 51.1982628, 12.386414 51.1985117, 12.3864165 51.1985635, 12.3864338 51.1988139, 12.386449 51.1990327)",,,,
35323249,Parkweg,living_street,,False,True,67.464,"LINESTRING (12.3832017 51.2039973, 12.3841659 51.2039412)",,,,
"[24090074, 1102428123]",Barbaraweg,"['living_street', 'residential']",30,False,False,143.92899999999997,"LINESTRING (12.3832017 51.2039973, 12.3830655 51.2033296, 12.3830591 51.2032982, 12.3829905 51.2028058, 12.3829719 51.2027112)",,,,
"[24090074, 487920982]","['Brunnenplatz', 'Barbaraweg']",living_street,,False,True,152.375,"LINESTRING (12.3832017 51.2039973, 12.3834187 51.2052895, 12.3834309 51.2053601)",,,,
23921477,Leipziger Straße,tertiary,,False,True,76.547,"LINESTRING (12.3839566 51.2032654, 12.3841659 51.2039412)",,,,
23921477,Leipziger Straße,tertiary,,False,False,96.077,"LINESTRING (12.3839566 51.2032654, 12.3838744 51.2029544, 12.3838401 51.2029023, 12.3836279 51.2027002, 12.3835573 51.202622, 12.3835098 51.2024641)",,,,
24090079,Platz des Friedens,living_street,,False,True,39.248,"LINESTRING (12.3839566 51.2032654, 12.3841663 51.2033077, 12.3844526 51.2034261)",,,,
24090079,Platz des Friedens,living_street,,False,False,211.23600000000002,"LINESTRING (12.3844526 51.2034261, 12.3846076 51.2033276, 12.3850415 51.2035438, 12.3852786 51.2036619, 12.3855977 51.2038149, 12.3854203 51.2039415, 12.3848722 51.2036691, 12.3844728 51.2034706, 12.3844526 51.2034261)",,,,
24090079,Platz des Friedens,living_street,,False,True,211.23600000000002,"LINESTRING (12.3844526 51.2034261, 12.3844728 51.2034706, 12.3848722 51.2036691, 12.3854203 51.2039415, 12.3855977 51.2038149, 12.3852786 51.2036619, 12.3850415 51.2035438, 12.3846076 51.2033276, 12.3844526 51.2034261)",,,,
24090079,Platz des Friedens,living_street,,False,False,39.248,"LINESTRING (12.3844526 51.2034261, 12.3841663 51.2033077, 12.3839566 51.2032654)",,,,
24150039,Robert-Koch-Straße,residential,30,False,True,81.152,"LINESTRING (12.3853279 51.2068665, 12.3853836 51.2068532, 12.3854606 51.2068354, 12.3863399 51.2065076)",,,,
871673462,Leipziger Straße,tertiary,,False,False,117.54400000000001,"LINESTRING (12.3853279 51.2068665, 12.3849975 51.2060081, 12.3849589 51.2058357)",2,K 7934,,
1216897335,Robert-Koch-Straße,residential,30,False,True,107.248,"LINESTRING (12.3897072 51.204385, 12.389139 51.2052814)",,,,
24150009,Friedrich-Ebert-Straße,residential,30,False,True,196.035,"LINESTRING (12.3897072 51.204385, 12.3886109 51.2041018, 12.3885668 51.2040948, 12.3885269 51.2040933, 12.3884959 51.2041055, 12.388476 51.2041297, 12.3883877 51.2042641, 12.3883492 51.2042902, 12.3882827 51.2043316, 12.3878346 51.2049473)",,,,
24150038,Robert-Koch-Straße,residential,30,False,False,127.922,"LINESTRING (12.3897072 51.204385, 12.3897844 51.2042866, 12.3898498 51.2042317, 12.3910064 51.2035835)",,,,
24150039,Robert-Koch-Straße,residential,30,False,False,79.839,"LINESTRING (12.3873251 51.2061408, 12.3863399 51.2065076)",,,,
24150009,Friedrich-Ebert-Straße,residential,30,False,False,146.526,"LINESTRING (12.3873251 51.2061408, 12.3871364 51.2059383, 12.3878346 51.2049473)",,,,
24150039,Robert-Koch-Straße,residential,30,False,True,139.14000000000001,"LINESTRING (12.3873251 51.2061408, 12.3889088 51.2055448, 12.389029 51.2054888)",,,,
24150011,August-Bebel-Straße,residential,30,False,False,98.175,"LINESTRING (12.389139 51.2052814, 12.3878346 51.2049473)",,,,
1216897335,Robert-Koch-Straße,residential,30,False,False,107.248,"LINESTRING (12.389139 51.2052814, 12.3897072 51.204385)",,,,
1216897335,Robert-Koch-Straße,residential,30,False,True,24.302,"LINESTRING (12.389139 51.2052814, 12.389029 51.2054888)",,,,
24150011,August-Bebel-Straße,residential,30,False,False,53.915,"LINESTRING (12.3878346 51.2049473, 12.3871299 51.2047469)",,,,
24150011,August-Bebel-Straße,residential,30,False,True,98.175,"LINESTRING (12.3878346 51.2049473, 12.389139 51.2052814)",,,,
24150009,Friedrich-Ebert-Straße,residential,30,False,False,196.035,"LINESTRING (12.3878346 51.2049473, 12.3882827 51.2043316, 12.3883492 51.2042902, 12.3883877 51.2042641, 12.388476 51.2041297, 12.3884959 51.2041055, 12.3885269 51.2040933, 12.3885668 51.2040948, 12.3886109 51.2041018, 12.3897072 51.204385)",,,,
24150009,Friedrich-Ebert-Straße,residential,30,False,True,146.526,"LINESTRING (12.3878346 51.2049473, 12.3871364 51.2059383, 12.3873251 51.2061408)",,,,
23972869,Karl-Marx-Straße,tertiary,,False,True,39.046,"LINESTRING (12.386253 51.204487, 12.3859641 51.2047879)",2,K 7934,5.5,
"[228048664, 23972869]",Karl-Marx-Straße,tertiary,,False,False,108.801,"LINESTRING (12.386253 51.204487, 12.3863458 51.2043866, 12.3865246 51.2041755, 12.3865363 51.2041612, 12.3866553 51.2039651, 12.386881 51.2035935)",2,K 7934,5.5,
