osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,tunnel
28344867,,Auf der Ley,residential,False,True,203.168,,,"LINESTRING (7.4557551 50.4128703, 7.4554262 50.4126827, 7.4550381 50.4124758, 7.4546714 50.4123292, 7.4543581 50.41224, 7.4533885 50.4118534)",,
23496198,,Tulpenstraße,residential,False,True,79.895,,,"LINESTRING (7.4537125 50.4113906, 7.4548396 50.4114093)",,
30529554,,Grüner Weg,residential,False,False,28.031,,,"LINESTRING (7.4537125 50.4113906, 7.4538819 50.4111628)",,
941716636,,Grüner Weg,residential,False,True,56.35,,,"LINESTRING (7.4537125 50.4113906, 7.4533885 50.4118534)",,
23496199,,Nelkenweg,residential,False,False,67.579,,,"LINESTRING (7.4548516 50.412017, 7.4548396 50.4114093)",,
23496198,,Tulpenstraße,residential,False,False,79.895,,,"LINESTRING (7.4548396 50.4114093, 7.4537125 50.4113906)",,
23496198,,Tulpenstraße,residential,False,True,56.875,,,"LINESTRING (7.4548396 50.4114093, 7.455641 50.4114376)",,
23496199,,Nelkenweg,residential,False,True,67.579,,,"LINESTRING (7.4548396 50.4114093, 7.4548516 50.412017)",,
23496385,,Lilienstraße,residential,False,True,66.468,,,"LINESTRING (7.4583295 50.411463, 7.4574062 50.4113576)",,
23496387,,Am Hoche,residential,False,False,90.304,,,"LINESTRING (7.4583295 50.411463, 7.4582925 50.4113619, 7.4583624 50.410655)",,
23496387,,Am Hoche,residential,False,True,116.72099999999999,,,"LINESTRING (7.4583295 50.411463, 7.4583864 50.4117754, 7.4583976 50.4122086, 7.4584054 50.4125105)",,
23496200,,Leyheck,residential,False,False,86.975,,,"LINESTRING (7.4584054 50.4125105, 7.4571904 50.4126215)",,
"[23496200, 28346331]",,"['Kapellenstraße', 'Leyheck']",residential,False,True,113.479,,,"LINESTRING (7.4584054 50.4125105, 7.4587561 50.4124797, 7.4586227 50.413263, 7.4586215 50.41327)",,
23496387,,Am Hoche,residential,False,False,116.721,,,"LINESTRING (7.4584054 50.4125105, 7.4583976 50.4122086, 7.4583864 50.4117754, 7.4583295 50.411463)",,
23496387,,Am Hoche,residential,False,True,216.95700000000002,,,"LINESTRING (7.4584054 50.4125105, 7.4581555 50.4131202, 7.4581518 50.4136747, 7.4582375 50.4139662, 7.4579415 50.4143966)",,
909999821,,Brückenstraße,residential,False,True,24.125,,,"LINESTRING (7.4559355 50.4126863, 7.4557551 50.4128703)",,
23496200,,Leyheck,residential,False,True,77.634,,,"LINESTRING (7.4559355 50.4126863, 7.4562552 50.412696, 7.4570238 50.41263)",,
941716635,,Rosenstraße,residential,False,False,141.481,,,"LINESTRING (7.4559355 50.4126863, 7.4559668 50.4125585, 7.45597 50.4124248, 7.4557876 50.4119086, 7.455641 50.4114376)",,
23424967,,Lindenstraße,residential,False,False,130.747,,30,"LINESTRING (7.453225 50.4155546, 7.4524858 50.4160182, 7.4523119 50.4160881, 7.4520267 50.4161165, 7.4518257 50.4161237, 7.4517157 50.4161086)",3,
23424967,,Lindenstraße,residential,False,True,81.899,,30,"LINESTRING (7.453225 50.4155546, 7.4538506 50.4151322, 7.453981 50.4150005)",3,
23496201,,Mittelort-Siedlung,residential,False,False,222.942,,,"LINESTRING (7.453225 50.4155546, 7.4522628 50.415153, 7.4515304 50.4147857, 7.4507412 50.4143308)",,
23424970,,Buchenstraße,residential,False,True,71.619,,,"LINESTRING (7.4507412 50.4143308, 7.4499164 50.4147031)",,
"[23424970, 292790463]",,"['Mittelort-Siedlung', 'Buchenstraße']",residential,False,"[False, True]",249.428,,30,"LINESTRING (7.4507412 50.4143308, 7.4511927 50.4140864, 7.4512616 50.4140551, 7.4513398 50.414034, 7.4514321 50.4140247, 7.4515132 50.4140357, 7.452216 50.4143827, 7.4528838 50.4146989, 7.4534069 50.4148886, 7.4535317 50.414917, 7.4536581 50.4149162)",,
23496201,,Mittelort-Siedlung,residential,False,True,222.942,,,"LINESTRING (7.4507412 50.4143308, 7.4515304 50.4147857, 7.4522628 50.415153, 7.453225 50.4155546)",,
23424970,,Buchenstraße,residential,False,False,71.619,,,"LINESTRING (7.4499164 50.4147031, 7.4507412 50.4143308)",,
"[23424970, 23424967]",,"['Lindenstraße', 'Buchenstraße']",residential,False,True,294.261,,30,"LINESTRING (7.4499164 50.4147031, 7.4493468 50.414967, 7.4498659 50.4154285, 7.4508156 50.4162298, 7.4509313 50.4162823, 7.4510609 50.4162813, 7.4515116 50.4161775, 7.4517157 50.4161086)",3,
23496202,,Rheinblick-Siedlung,residential,False,False,201.72600000000003,,,"LINESTRING (7.4499164 50.4147031, 7.4504248 50.415108, 7.4515614 50.4160025, 7.4517157 50.4161086)",,
"[23424970, 23424967]",,"['Lindenstraße', 'Buchenstraße']",residential,False,False,294.26099999999997,,30,"LINESTRING (7.4517157 50.4161086, 7.4515116 50.4161775, 7.4510609 50.4162813, 7.4509313 50.4162823, 7.4508156 50.4162298, 7.4498659 50.4154285, 7.4493468 50.414967, 7.4499164 50.4147031)",3,
23496202,,Rheinblick-Siedlung,residential,False,True,201.726,,,"LINESTRING (7.4517157 50.4161086, 7.4515614 50.4160025, 7.4504248 50.415108, 7.4499164 50.4147031)",,
23424967,,Lindenstraße,residential,False,True,130.747,,30,"LINESTRING (7.4517157 50.4161086, 7.4518257 50.4161237, 7.4520267 50.4161165, 7.4523119 50.4160881, 7.4524858 50.4160182, 7.453225 50.4155546)",3,
"[28326088, 28326089, 515182191, 28326087]",,Schmittgasse,"['living_street', 'residential']",False,False,96.595,,,"LINESTRING (7.4603669 50.4155205, 7.4600837 50.4152748, 7.4599616 50.4151844, 7.4596283 50.4149521, 7.4594908 50.4148563)",,yes
"[1262621285, 74287551]",,"['Bahnhofstraße', 'Rheinufer']",living_street,False,False,91.452,,,"LINESTRING (7.4603669 50.4155205, 7.4599544 50.4157388, 7.459868 50.4157863, 7.4597989 50.4158197, 7.4596542 50.4158283, 7.4594858 50.4157668, 7.4592764 50.415738)",,
27752128,,Kettiger Straße,residential,False,False,111.452,,30,"LINESTRING (7.4622436 50.4133091, 7.4619802 50.413039, 7.4615788 50.4124043)",8,
598473106,L 121,Hauptstraße,secondary,False,True,172.07999999999998,,,"LINESTRING (7.4622436 50.4133091, 7.461705 50.4135987, 7.4613507 50.4137892, 7.4605573 50.4142321, 7.4604075 50.4143217)",,
27752128,,Kettiger Straße,residential,False,True,120.2,,30,"LINESTRING (7.4614111 50.4113304, 7.4614177 50.4115286, 7.4614409 50.4118275, 7.4614669 50.4119429, 7.4615605 50.4123288, 7.4615788 50.4124043)",8,
824962546,,Bürgermeister-Hubaleck-Straße,residential,False,False,168.127,,,"LINESTRING (7.4494857 50.4106174, 7.4500633 50.4111672, 7.4508057 50.4118738)",,
"[28326088, 28326089, 28326087, 515182191]",,Schmittgasse,"['residential', 'living_street']",False,True,96.595,,,"LINESTRING (7.4594908 50.4148563, 7.4596283 50.4149521, 7.4599616 50.4151844, 7.4600837 50.4152748, 7.4603669 50.4155205)",,yes
598473106,L 121,Hauptstraße,secondary,False,False,88.049,,,"LINESTRING (7.4594908 50.4148563, 7.4595638 50.4148138, 7.4604075 50.4143217)",,
"[824962544, 80850361, 598473106, 824962543]",L 121,Hauptstraße,secondary,False,True,222.27200000000002,,,"LINESTRING (7.4594908 50.4148563, 7.4593728 50.4149273, 7.4587722 50.4152709, 7.4586484 50.4153454, 7.457947 50.4157443, 7.4575115 50.4159618, 7.4573685 50.41602, 7.4570869 50.4161346)",,
80850361,L 121,Hauptstraße,secondary,False,True,24.49,,,"LINESTRING (7.4570869 50.4161346, 7.456787 50.4162441)",,
28344626,,Altestraße,residential,True,False,56.187,,30,"LINESTRING (7.4570869 50.4161346, 7.4570257 50.4160353, 7.4570667 50.4159918, 7.457335 50.4158079, 7.4574384 50.415737)",,
"[824962544, 80850361, 598473106, 824962543]",L 121,Hauptstraße,secondary,False,False,222.272,,,"LINESTRING (7.4570869 50.4161346, 7.4573685 50.41602, 7.4575115 50.4159618, 7.457947 50.4157443, 7.4586484 50.4153454, 7.4587722 50.4152709, 7.4593728 50.4149273, 7.4594908 50.4148563)",,
909999822,,Saffiger Straße,residential,True,False,97.66,,,"LINESTRING (7.4569837 50.4145035, 7.4560724 50.4138446)",,
498052908,,Lindenstraße,residential,True,False,60.837999999999994,2,,"LINESTRING (7.4569837 50.4145035, 7.4564763 50.4147385, 7.4562892 50.4148252)",,
28344627,,Bethelstraße,residential,False,True,130.867,,,"LINESTRING (7.4562892 50.4148252, 7.4565023 50.4149248, 7.4567944 50.4151815, 7.4568033 50.4151903, 7.4571153 50.4154656, 7.4573735 50.4156962, 7.4574384 50.415737)",,
498052908,,Lindenstraße,residential,True,False,56.735,2,,"LINESTRING (7.4562892 50.4148252, 7.456025 50.4149758, 7.4557904 50.4151375, 7.4557342 50.4151907)",,
23496387,,Am Hoche,residential,False,False,54.109,,,"LINESTRING (7.4577715 50.414871, 7.4579415 50.4143966)",,
28344631,,Saffiger Straße,residential,True,False,69.18,,,"LINESTRING (7.4577715 50.414871, 7.4569837 50.4145035)",,
23496387,,Am Hoche,residential,False,True,54.109,,,"LINESTRING (7.4579415 50.4143966, 7.4577715 50.414871)",,
23496387,,Am Hoche,residential,False,False,216.957,,,"LINESTRING (7.4579415 50.4143966, 7.4582375 50.4139662, 7.4581518 50.4136747, 7.4581555 50.4131202, 7.4584054 50.4125105)",,
28344766,,Am Kahlenberg,residential,False,False,206.06799999999998,,,"LINESTRING (7.4579415 50.4143966, 7.4575656 50.4139141, 7.4572662 50.4128828, 7.4571904 50.4126215)",,
23496200,,Leyheck,residential,False,False,11.843,,,"LINESTRING (7.4571904 50.4126215, 7.4570238 50.41263)",,
23496200,,Leyheck,residential,False,True,86.975,,,"LINESTRING (7.4571904 50.4126215, 7.4584054 50.4125105)",,
28344766,,Am Kahlenberg,residential,False,True,206.06799999999998,,,"LINESTRING (7.4571904 50.4126215, 7.4572662 50.4128828, 7.4575656 50.4139141, 7.4579415 50.4143966)",,
23496196,,Saffiger Straße,residential,False,False,69.849,,,"LINESTRING (7.4548027 50.4130422, 7.4540337 50.4126492)",,
23496196,,Saffiger Straße,residential,False,True,33.087,,,"LINESTRING (7.4548027 50.4130422, 7.4551483 50.4132423)",,
28344767,,Saffiger Straße,residential,False,False,102.335,,,"LINESTRING (7.4548027 50.4130422, 7.4533784 50.4131945)",,
28344767,,Saffiger Straße,residential,False,True,102.335,,,"LINESTRING (7.4533784 50.4131945, 7.4548027 50.4130422)",,
23424974,,Brückenstraße,residential,False,False,137.982,,,"LINESTRING (7.4544515 50.414454, 7.4547677 50.4140531, 7.4553261 50.4133453)",,
23424974,,Brückenstraße,residential,False,True,69.312,,,"LINESTRING (7.4544515 50.414454, 7.4541025 50.4148594, 7.453981 50.4150005)",,
28344869,,Arkenstraße,residential,False,False,151.25799999999998,,30,"LINESTRING (7.4544515 50.414454, 7.4543037 50.414392, 7.4539263 50.4142336, 7.4534774 50.4140451, 7.4534207 50.4140213, 7.4531041 50.4138657, 7.4527078 50.4136709)",,
23496196,,Saffiger Straße,residential,False,True,41.88,,,"LINESTRING (7.4524529 50.4121866, 7.4530366 50.4122457)",,
23496196,,Saffiger Straße,residential,False,False,109.251,,,"LINESTRING (7.4524529 50.4121866, 7.4522536 50.4121674, 7.4516225 50.4121068, 7.4513555 50.4120905, 7.451171 50.4120793, 7.4510034 50.4120884, 7.4509239 50.4120953)",,
28344869,,Arkenstraße,residential,False,True,253.166,,30,"LINESTRING (7.4524529 50.4121866, 7.4523066 50.4123687, 7.4517861 50.412421, 7.4515669 50.412613, 7.451397 50.4127606, 7.4514923 50.413122, 7.4518501 50.4132865, 7.4526013 50.4136185, 7.4527078 50.4136709)",,
598473103,L 121,Hauptstraße,secondary,False,False,87.391,,,"LINESTRING (7.4539696 50.4174334, 7.4549956 50.4169972)",,
28344956,,Am Glückauf,residential,False,False,86.087,,30,"LINESTRING (7.4539696 50.4174334, 7.4538615 50.4173352, 7.4535545 50.4170564, 7.4535598 50.4169232, 7.4534027 50.4167731)",,
598473103,L 121,Hauptstraße,secondary,False,True,115.118,,,"LINESTRING (7.4539696 50.4174334, 7.4537693 50.4175108, 7.4525932 50.4179835)",,
28344956,,Am Glückauf,residential,False,False,84.241,,30,"LINESTRING (7.4534027 50.4167731, 7.4526577 50.4170626, 7.4525548 50.4170395, 7.4524736 50.416918)",,
28344956,,Am Glückauf,residential,False,True,86.08699999999999,,30,"LINESTRING (7.4534027 50.4167731, 7.4535598 50.4169232, 7.4535545 50.4170564, 7.4538615 50.4173352, 7.4539696 50.4174334)",,
"[28365513, 218415191]",,Am Glückauf,residential,False,"[False, True]",91.58,,30,"LINESTRING (7.4534027 50.4167731, 7.453123 50.416487, 7.4530198 50.416458, 7.4524651 50.4166748)",3,
"[28365513, 218415191]",,Am Glückauf,residential,False,"[False, True]",91.58,,30,"LINESTRING (7.4524651 50.4166748, 7.4530198 50.416458, 7.453123 50.416487, 7.4534027 50.4167731)",3,
23424940,,Grabenstraße,residential,False,True,22.835,,,"LINESTRING (7.4492349 50.4185242, 7.4490899 50.4183408)",,
28345096,,Rheinhell,residential,False,False,54.242,,,"LINESTRING (7.4492349 50.4185242, 7.4499506 50.418351)",,
"[23501524, 598473103]",L 121,Hauptstraße,secondary,False,False,182.893,,,"LINESTRING (7.4504369 50.4188845, 7.450956 50.4186924, 7.4510587 50.4186544, 7.4511572 50.4186179, 7.4515316 50.418452, 7.4515801 50.4184305, 7.4519718 50.4182751, 7.4520035 50.4182626, 7.4525932 50.4179835)",,
28345188,,Goethestraße,residential,False,False,68.693,,,"LINESTRING (7.4504369 50.4188845, 7.4503312 50.4187821, 7.4501916 50.4186468, 7.4499506 50.418351)",,
"[498298633, 28345190]",,"['Rheinhell', 'Zum Schützenplatz']",residential,False,False,251.46499999999997,,,"LINESTRING (7.4525932 50.4179835, 7.4524702 50.4178526, 7.4520918 50.4174498, 7.4514965 50.4177161, 7.4511668 50.4179002, 7.4508041 50.418026, 7.4504711 50.4181528, 7.4499506 50.418351)",,
598473103,L 121,Hauptstraße,secondary,False,False,115.118,,,"LINESTRING (7.4525932 50.4179835, 7.4537693 50.4175108, 7.4539696 50.4174334)",,
"[23501524, 598473103]",L 121,Hauptstraße,secondary,False,True,182.893,,,"LINESTRING (7.4525932 50.4179835, 7.4520035 50.4182626, 7.4519718 50.4182751, 7.4515801 50.4184305, 7.4515316 50.418452, 7.4511572 50.4186179, 7.4510587 50.4186544, 7.450956 50.4186924, 7.4504369 50.4188845)",,
28345096,,Rheinhell,residential,False,True,54.242,,,"LINESTRING (7.4499506 50.418351, 7.4492349 50.4185242)",,
28345188,,Goethestraße,residential,False,True,68.693,,,"LINESTRING (7.4499506 50.418351, 7.4501916 50.4186468, 7.4503312 50.4187821, 7.4504369 50.4188845)",,
"[498298633, 28345190]",,"['Rheinhell', 'Zum Schützenplatz']",residential,False,True,251.465,,,"LINESTRING (7.4499506 50.418351, 7.4504711 50.4181528, 7.4508041 50.418026, 7.4511668 50.4179002, 7.4514965 50.4177161, 7.4520918 50.4174498, 7.4524702 50.4178526, 7.4525932 50.4179835)",,
239861715,,Bahnhofstraße,residential,False,True,498.205,,30,"LINESTRING (7.4544021 50.418959, 7.4551093 50.4184551, 7.4554404 50.4182192, 7.4564824 50.4174611, 7.4575848 50.4167077, 7.4585602 50.4161433, 7.4589079 50.4159382, 7.4591341 50.4158093, 7.4592764 50.415738)",,
28344625,,Brückenstraße,residential,False,True,179.378,2,50,"LINESTRING (7.4489202 50.4146525, 7.4508659 50.413753, 7.450987 50.4137271)",,
"[23496200, 28346331]",,"['Kapellenstraße', 'Leyheck']",residential,False,False,113.47900000000001,,,"LINESTRING (7.4586215 50.41327, 7.4586227 50.413263, 7.4587561 50.4124797, 7.4584054 50.4125105)",,
28346334,,Rosensiedlung,residential,False,False,136.936,,,"LINESTRING (7.4555109 50.4106694, 7.4574294 50.4105219)",,
30535774,,Rosenstraße,residential,False,True,85.916,,,"LINESTRING (7.4555109 50.4106694, 7.455641 50.4114376)",,
28346334,,Rosensiedlung,residential,False,False,11.756,,,"LINESTRING (7.4574294 50.4105219, 7.4575929 50.410504)",,
28346334,,Rosensiedlung,residential,False,True,136.936,,,"LINESTRING (7.4574294 50.4105219, 7.4555109 50.4106694)",,
29178951,,Fliederweg,residential,False,True,93.386,,,"LINESTRING (7.4574294 50.4105219, 7.4573152 50.4109417, 7.4572443 50.411353)",,
23496385,,Lilienstraße,residential,False,False,37.609,,,"LINESTRING (7.4567152 50.4113796, 7.4572443 50.411353)",,
23496385,,Lilienstraße,residential,False,True,76.392,,,"LINESTRING (7.4567152 50.4113796, 7.455641 50.4114376)",,
28360757,,Am Kahlenberg,residential,False,True,140.789,,,"LINESTRING (7.4567152 50.4113796, 7.4569379 50.4121874, 7.4570238 50.41263)",,
28346334,,Rosensiedlung,residential,False,False,49.688,,,"LINESTRING (7.4583624 50.410655, 7.4590564 50.4107188)",,
23496387,,Am Hoche,residential,False,True,90.304,,,"LINESTRING (7.4583624 50.410655, 7.4582925 50.4113619, 7.4583295 50.411463)",,
28346334,,Rosensiedlung,residential,False,True,57.265,,,"LINESTRING (7.4583624 50.410655, 7.4579446 50.4105501, 7.4575929 50.410504)",,
"[28346643, 515182188]",,Kirchstraße,"['living_street', 'residential']",False,False,218.138,,,"LINESTRING (7.4604075 50.4143217, 7.4601825 50.4141777, 7.4601689 50.4140514, 7.4601507 50.4138822, 7.4601408 50.4137895, 7.4600732 50.4132959, 7.4601527 50.4128865, 7.4603525 50.4126558, 7.4604311 50.4124643)",,
598473106,L 121,Hauptstraße,secondary,False,False,172.07999999999998,,,"LINESTRING (7.4604075 50.4143217, 7.4605573 50.4142321, 7.4613507 50.4137892, 7.461705 50.4135987, 7.4622436 50.4133091)",,
598473106,L 121,Hauptstraße,secondary,False,True,88.049,,,"LINESTRING (7.4604075 50.4143217, 7.4595638 50.4148138, 7.4594908 50.4148563)",,
28346643,,Kirchstraße,residential,False,True,169.002,,,"LINESTRING (7.4606173 50.4109547, 7.4606019 50.4111115, 7.4604178 50.411802, 7.4604311 50.4124643)",,
28346643,,Kirchstraße,residential,False,False,169.00199999999998,,,"LINESTRING (7.4604311 50.4124643, 7.4604178 50.411802, 7.4606019 50.4111115, 7.4606173 50.4109547)",,
"[28346643, 515182188]",,Kirchstraße,"['residential', 'living_street']",False,True,218.138,,,"LINESTRING (7.4604311 50.4124643, 7.4603525 50.4126558, 7.4601527 50.4128865, 7.4600732 50.4132959, 7.4601408 50.4137895, 7.4601507 50.4138822, 7.4601689 50.4140514, 7.4601825 50.4141777, 7.4604075 50.4143217)",,
28346667,,Domstraße,residential,False,False,57.569,,,"LINESTRING (7.4604311 50.4124643, 7.4609356 50.4124165, 7.4612371 50.4124312)",,
28346667,,Domstraße,residential,False,True,24.397,,,"LINESTRING (7.4615788 50.4124043, 7.4612371 50.4124312)",,
27752128,,Kettiger Straße,residential,False,False,120.2,,30,"LINESTRING (7.4615788 50.4124043, 7.4615605 50.4123288, 7.4614669 50.4119429, 7.4614409 50.4118275, 7.4614177 50.4115286, 7.4614111 50.4113304)",8,
27752128,,Kettiger Straße,residential,False,True,111.452,,30,"LINESTRING (7.4615788 50.4124043, 7.4619802 50.413039, 7.4622436 50.4133091)",8,
28346678,,Antoniusstraße,residential,False,True,107.15299999999999,,,"LINESTRING (7.4609721 50.411483, 7.4610818 50.411923, 7.4611665 50.4121482, 7.4612371 50.4124312)",,
28346334,,Rosensiedlung,residential,False,True,49.688,,,"LINESTRING (7.4590564 50.4107188, 7.4583624 50.410655)",,
23496196,,Saffiger Straße,residential,False,False,83.696,,,"LINESTRING (7.4540337 50.4126492, 7.4530366 50.4122457)",,
23496196,,Saffiger Straße,residential,False,True,69.849,,,"LINESTRING (7.4540337 50.4126492, 7.4548027 50.4130422)",,
28364567,,Saffiger Straße,residential,False,False,102.774,,,"LINESTRING (7.4540337 50.4126492, 7.4526072 50.4128163)",,
28364567,,Saffiger Straße,residential,False,True,102.774,,,"LINESTRING (7.4526072 50.4128163, 7.4540337 50.4126492)",,
23496385,,Lilienstraße,residential,False,False,66.468,,,"LINESTRING (7.4574062 50.4113576, 7.4583295 50.411463)",,
23496385,,Lilienstraße,residential,False,True,11.484,,,"LINESTRING (7.4574062 50.4113576, 7.4572443 50.411353)",,
29178949,,Lilienstraße,residential,False,True,47.261,,,"LINESTRING (7.4574062 50.4113576, 7.4573535 50.4117813)",,
29977337,,Auf der Ahr,residential,False,False,53.594,,,"LINESTRING (7.4560724 50.4138446, 7.4555195 50.4141735)",,
909999822,,Saffiger Straße,residential,True,False,76.674,,,"LINESTRING (7.4560724 50.4138446, 7.4553261 50.4133453)",,
29977337,,Auf der Ahr,residential,False,True,53.594,,,"LINESTRING (7.4555195 50.4141735, 7.4560724 50.4138446)",,
29178949,,Lilienstraße,residential,False,False,47.261,,,"LINESTRING (7.4573535 50.4117813, 7.4574062 50.4113576)",,
30529553,,Saffiger Straße,residential,False,False,115.75999999999999,,,"LINESTRING (7.4527187 50.4113538, 7.4527066 50.411418, 7.4526648 50.4116389, 7.4527044 50.4117041, 7.4527106 50.4117143, 7.4530006 50.4117772, 7.4530534 50.4118342, 7.4530366 50.4122457)",,
23496385,,Lilienstraße,residential,False,False,11.484,,,"LINESTRING (7.4572443 50.411353, 7.4574062 50.4113576)",,
23496385,,Lilienstraße,residential,False,True,37.609,,,"LINESTRING (7.4572443 50.411353, 7.4567152 50.4113796)",,
29178951,,Fliederweg,residential,False,False,93.386,,,"LINESTRING (7.4572443 50.411353, 7.4573152 50.4109417, 7.4574294 50.4105219)",,
