osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,ref,lanes
104111450,False,Bahnhofstraße,residential,50,True,43.252,"LINESTRING (7.7750199 49.7282406, 7.7744454 49.7281249)",,,
"[104111450, 746505514]",False,Bahnhofstraße,residential,50,False,284.603,"LINESTRING (7.7750199 49.7282406, 7.7751385 49.7282687, 7.7752307 49.7283038, 7.7760037 49.7285978, 7.776075 49.728615, 7.7761469 49.7286289, 7.7764343 49.7286706, 7.7766329 49.7287062, 7.7773965 49.7288608, 7.7781152 49.7290047, 7.7781975 49.7290319, 7.7782446 49.7290654, 7.7782723 49.7291105, 7.7783041 49.7292363, 7.7783191 49.7293007, 7.7783325 49.7293579)",,,
"[1216210475, 266724332, 1216210476]",False,Mühlweg,residential,,False,114.89100000000002,"LINESTRING (7.7750199 49.7282406, 7.7750933 49.7280729, 7.7751414 49.7279812, 7.7751834 49.7279281, 7.7752248 49.7278929, 7.7752585 49.7278638, 7.7753185 49.7278323, 7.7754292 49.7277832, 7.7754518 49.7277725, 7.7754927 49.727753, 7.7755284 49.7277361, 7.7756584 49.727711, 7.7758177 49.7277093, 7.7759195 49.7277452, 7.7760078 49.7277895, 7.7760613 49.7278477)",yes,,
266724333,False,Wilhelmstraße,secondary,50,False,55.417,"LINESTRING (7.7743116 49.7283274, 7.7742909 49.7283959, 7.7743174 49.7284558, 7.7744997 49.7286598, 7.7745966 49.7287745)",,L 379,2
746505518,False,Landsbergstraße,secondary,50,True,24.489,"LINESTRING (7.7743116 49.7283274, 7.7743344 49.7282912, 7.7743861 49.7282094, 7.7743944 49.7281976, 7.7744454 49.7281249)",,L 379,
104111761,False,Feldstraße,residential,50,True,71.554,"LINESTRING (7.7703246 49.725368, 7.7705342 49.7255851, 7.7706608 49.7257154, 7.7707404 49.7258163, 7.7708082 49.7259285)",,,
104111760,False,Baumgartenstraße,residential,50,True,139.409,"LINESTRING (7.7708024 49.7261056, 7.7706664 49.7261145, 7.7699548 49.7261425, 7.7698487 49.7261557, 7.7697627 49.7261726, 7.7696849 49.7262096, 7.769613 49.7262694, 7.7693157 49.7266238, 7.7692793 49.72665)",,,
104111762,False,Kanalstraße,residential,50,True,173.84500000000003,"LINESTRING (7.7708024 49.7261056, 7.7709527 49.7260831, 7.7715972 49.7259757, 7.7717019 49.7259679, 7.7717709 49.7259648, 7.7718415 49.7259678, 7.7719377 49.7259789, 7.7720192 49.7259984, 7.7721235 49.7260328, 7.7721454 49.72604, 7.7722739 49.7260963, 7.7723503 49.726135, 7.7724087 49.7261646, 7.7725335 49.7262361, 7.7726165 49.7262962, 7.772692 49.7263595, 7.7727583 49.7264302, 7.772827 49.7265219)",,,
746505516,False,Feldstraße,residential,50,False,19.759,"LINESTRING (7.7708024 49.7261056, 7.7707961 49.7260269, 7.7707973 49.7259799, 7.7708082 49.7259285)",,,
104111761,False,Feldstraße,residential,50,False,71.554,"LINESTRING (7.7708082 49.7259285, 7.7707404 49.7258163, 7.7706608 49.7257154, 7.7705342 49.7255851, 7.7703246 49.725368)",,,
106971343,False,Friedhofstraße,residential,50,True,223.859,"LINESTRING (7.7708082 49.7259285, 7.7714902 49.7252907, 7.7715449 49.725237, 7.771586 49.7251837, 7.7716168 49.7251331, 7.7717617 49.7248118, 7.7719436 49.7244264, 7.7720246 49.724256, 7.7721002 49.7241208)",,,
746505516,False,Feldstraße,residential,50,True,19.759,"LINESTRING (7.7708082 49.7259285, 7.7707973 49.7259799, 7.7707961 49.7260269, 7.7708024 49.7261056)",,,
746505517,False,Jahnstraße,primary,50,False,14.376,"LINESTRING (7.7692793 49.72665, 7.7694124 49.7267465)",,B 420,2
104111760,False,Baumgartenstraße,residential,50,False,139.409,"LINESTRING (7.7692793 49.72665, 7.7693157 49.7266238, 7.769613 49.7262694, 7.7696849 49.7262096, 7.7697627 49.7261726, 7.7698487 49.7261557, 7.7699548 49.7261425, 7.7706664 49.7261145, 7.7708024 49.7261056)",,,
106971340,False,Ludwig-Eid-Straße,residential,50,True,30.258,"LINESTRING (7.7664314 49.7268799, 7.766425 49.7269305, 7.7662008 49.7270978)",,,
475131652,False,Berliner Straße,residential,50,True,69.797,"LINESTRING (7.7664314 49.7268799, 7.7671108 49.7267959, 7.7672164 49.7267773, 7.7672974 49.7267551, 7.7673642 49.7267245)",,,
98475769,False,Am Klausengarten,tertiary,50,True,76.926,"LINESTRING (7.7748266 49.7261503, 7.7747185 49.7261006, 7.774629 49.7260506, 7.7745507 49.7259877, 7.7744795 49.7259114, 7.7744337 49.7258516, 7.7744233 49.7258381, 7.7743766 49.7257651, 7.7743065 49.7256613, 7.7742687 49.725625, 7.7742191 49.725598)",,K 17,
106971353,False,Am Klausengarten,residential,,True,270.58099999999996,"LINESTRING (7.7748266 49.7261503, 7.77487 49.7262392, 7.7750371 49.7265284, 7.7750665 49.7265681, 7.7750951 49.7265975, 7.775132 49.7266268, 7.7751853 49.7266605, 7.7756079 49.7268897, 7.7757727 49.7269736, 7.7759294 49.727046, 7.7761152 49.7271164, 7.7763055 49.7271808, 7.7769512 49.7273902, 7.7776556 49.7276085)",,,
106971358,False,Moltkestraße,residential,50,False,129.526,"LINESTRING (7.7699625 49.7275851, 7.7700446 49.7275662, 7.7701649 49.7276102, 7.7703277 49.727693, 7.7707144 49.7278643, 7.7714258 49.7282214)",,,
"[684767736, 971147722]",False,Robert-Koch-Straße,primary,50,False,416.93600000000004,"LINESTRING (7.7699625 49.7275851, 7.7700554 49.7277062, 7.7701376 49.7277946, 7.7702317 49.7278763, 7.7703487 49.7279639, 7.7704826 49.728056, 7.7706193 49.7281375, 7.7707857 49.7282294, 7.7712073 49.7284536, 7.7713786 49.7285447, 7.771747 49.7287407, 7.7723675 49.7290656, 7.7724526 49.7291059, 7.772495 49.729126, 7.7726268 49.7291734, 7.772779 49.729223, 7.7729574 49.7292691, 7.7731613 49.729306, 7.7732641 49.7293175, 7.7733677 49.7293291, 7.7735816 49.7293381, 7.7738051 49.7293327, 7.7740631 49.7293146, 7.7747184 49.7292566)",,B 420,2
684767736,False,Robert-Koch-Straße,primary,50,True,78.953,"LINESTRING (7.7699625 49.7275851, 7.769814 49.7273004, 7.7696874 49.7270559, 7.7696381 49.7269777, 7.7695944 49.7269166)",,B 420,2
106971358,False,Moltkestraße,residential,50,True,256.864,"LINESTRING (7.7745966 49.7287745, 7.7737885 49.7289177, 7.7736457 49.7289415, 7.7734895 49.7289613, 7.7733702 49.7289703, 7.77325 49.7289716, 7.7731402 49.7289656, 7.7730264 49.7289453, 7.7728967 49.7289117, 7.7727725 49.7288681, 7.7726324 49.7288191, 7.772099 49.728556, 7.7714436 49.7282303, 7.7714258 49.7282214)",,,
266724333,False,Wilhelmstraße,secondary,50,False,40.873,"LINESTRING (7.7745966 49.7287745, 7.7746886 49.7288564, 7.7749006 49.7290331, 7.7749411 49.7290669)",,L 379,2
266724333,False,Wilhelmstraße,secondary,50,True,55.417,"LINESTRING (7.7745966 49.7287745, 7.7744997 49.7286598, 7.7743174 49.7284558, 7.7742909 49.7283959, 7.7743116 49.7283274)",,L 379,2
106971340,False,Ludwig-Eid-Straße,residential,50,False,57.18600000000001,"LINESTRING (7.7658781 49.7275536, 7.7659424 49.7273491, 7.7659664 49.7273023, 7.7659953 49.7272621, 7.766036 49.727221, 7.766104 49.7271626, 7.7662008 49.7270978)",,,
112661266,False,An der Schleife,residential,50,False,204.799,"LINESTRING (7.7658781 49.7275536, 7.7660789 49.7275769, 7.7664145 49.7276224, 7.7671873 49.7277407, 7.7672673 49.727758, 7.7673322 49.7277842, 7.7675765 49.7279089, 7.767768 49.7280085, 7.7680106 49.7281362, 7.7683947 49.7283194)",,,
106971331,False,Veldenzstraße,residential,50,True,246.74400000000003,"LINESTRING (7.7662008 49.7270978, 7.7663453 49.727149, 7.7664911 49.7271943, 7.7666949 49.7272472, 7.7669179 49.7272932, 7.7672725 49.7273604, 7.7674997 49.7274015, 7.7676754 49.7274294, 7.7681467 49.7274957, 7.7682904 49.7275194, 7.7684155 49.727543, 7.7685289 49.727569, 7.7689218 49.727678, 7.7689517 49.7276863, 7.7692128 49.727763, 7.769427 49.72783)",,,
106971340,False,Ludwig-Eid-Straße,residential,50,False,30.258,"LINESTRING (7.7662008 49.7270978, 7.766425 49.7269305, 7.7664314 49.7268799)",,,
106971340,False,Ludwig-Eid-Straße,residential,50,True,57.186,"LINESTRING (7.7662008 49.7270978, 7.766104 49.7271626, 7.766036 49.727221, 7.7659953 49.7272621, 7.7659664 49.7273023, 7.7659424 49.7273491, 7.7658781 49.7275536)",,,
106971343,False,Friedhofstraße,residential,50,False,223.859,"LINESTRING (7.7721002 49.7241208, 7.7720246 49.724256, 7.7719436 49.7244264, 7.7717617 49.7248118, 7.7716168 49.7251331, 7.771586 49.7251837, 7.7715449 49.725237, 7.7714902 49.7252907, 7.7708082 49.7259285)",,,
112661266,False,An der Schleife,residential,50,True,204.79899999999998,"LINESTRING (7.7683947 49.7283194, 7.7680106 49.7281362, 7.767768 49.7280085, 7.7675765 49.7279089, 7.7673322 49.7277842, 7.7672673 49.727758, 7.7671873 49.7277407, 7.7664145 49.7276224, 7.7660789 49.7275769, 7.7658781 49.7275536)",,,
106971353,False,Am Klausengarten,residential,,False,270.58099999999996,"LINESTRING (7.7776556 49.7276085, 7.7769512 49.7273902, 7.7763055 49.7271808, 7.7761152 49.7271164, 7.7759294 49.727046, 7.7757727 49.7269736, 7.7756079 49.7268897, 7.7751853 49.7266605, 7.775132 49.7266268, 7.7750951 49.7265975, 7.7750665 49.7265681, 7.7750371 49.7265284, 7.77487 49.7262392, 7.7748266 49.7261503)",,,
"[161746321, 106971355]",False,Ludwig-Keiper-Straße,residential,50,False,171.759,"LINESTRING (7.7750697 49.7242134, 7.7750148 49.7243051, 7.774966 49.7244021, 7.7749041 49.7245483, 7.7748736 49.7246356, 7.7748571 49.7247217, 7.7748387 49.7248782, 7.7748017 49.7250992, 7.7747835 49.7251633, 7.7747468 49.7252166, 7.7742751 49.7255377, 7.7742383 49.7255685, 7.7742191 49.725598)",,,
266724334,False,Windenstraße,secondary,50,True,124.34,"LINESTRING (7.7747793 49.7307473, 7.7748579 49.7303249, 7.7749159 49.7301023, 7.7749663 49.7299338, 7.7750483 49.7297449, 7.7750776 49.7296475)",,L 379,2
106971331,False,Veldenzstraße,residential,50,False,246.744,"LINESTRING (7.769427 49.72783, 7.7692128 49.727763, 7.7689517 49.7276863, 7.7689218 49.727678, 7.7685289 49.727569, 7.7684155 49.727543, 7.7682904 49.7275194, 7.7681467 49.7274957, 7.7676754 49.7274294, 7.7674997 49.7274015, 7.7672725 49.7273604, 7.7669179 49.7272932, 7.7666949 49.7272472, 7.7664911 49.7271943, 7.7663453 49.727149, 7.7662008 49.7270978)",,,
150841404,False,Schneidergasse,residential,50,False,55.697,"LINESTRING (7.7716978 49.7265674, 7.7716546 49.7265109, 7.7716239 49.7264791, 7.771583 49.7264563, 7.7715328 49.7264502, 7.7714938 49.7264544, 7.7714501 49.7264743, 7.771425 49.7265019, 7.7714148 49.7265313, 7.771411 49.7265556, 7.7716978 49.7265674)",,,
150841404,False,Schneidergasse,residential,50,True,55.696999999999996,"LINESTRING (7.7716978 49.7265674, 7.771411 49.7265556, 7.7714148 49.7265313, 7.771425 49.7265019, 7.7714501 49.7264743, 7.7714938 49.7264544, 7.7715328 49.7264502, 7.771583 49.7264563, 7.7716239 49.7264791, 7.7716546 49.7265109, 7.7716978 49.7265674)",,,
150841404,False,Schneidergasse,residential,50,True,22.309,"LINESTRING (7.7716978 49.7265674, 7.7717211 49.7266001, 7.7717817 49.72676)",,,
150841404,False,Schneidergasse,residential,50,False,22.309,"LINESTRING (7.7717817 49.72676, 7.7717211 49.7266001, 7.7716978 49.7265674)",,,
266722289,False,Marktplatz,residential,50,False,18.101,"LINESTRING (7.7717817 49.72676, 7.7719075 49.7267746, 7.7719974 49.7267764, 7.7720312 49.7267792)",,,
150841400,False,Synagogenstraße,residential,50,False,61.204,"LINESTRING (7.7714938 49.7272506, 7.7715651 49.7272913, 7.7716855 49.7273255, 7.7718692 49.7273763, 7.7721659 49.7274612, 7.7722556 49.7274906)",,,
708263615,True,Friedrichstraße,residential,50,False,48.774,"LINESTRING (7.7714938 49.7272506, 7.7715571 49.7272165, 7.7716645 49.7271557, 7.7717116 49.7271336, 7.7718085 49.7270908, 7.771905 49.7270543, 7.7719683 49.7270241, 7.7720352 49.7269878)",,,
150841400,False,Synagogenstraße,residential,50,False,64.447,"LINESTRING (7.7722556 49.7274906, 7.7725599 49.7276543, 7.7728011 49.7277828, 7.7729451 49.7278611)",,,
150841400,False,Synagogenstraße,residential,50,True,61.20400000000001,"LINESTRING (7.7722556 49.7274906, 7.7721659 49.7274612, 7.7718692 49.7273763, 7.7716855 49.7273255, 7.7715651 49.7272913, 7.7714938 49.7272506)",,,
266722292,False,Kirchenplatz,residential,50,False,28.019000000000002,"LINESTRING (7.7722556 49.7274906, 7.7722354 49.7275232, 7.7721806 49.7276369, 7.7721872 49.72766, 7.7722073 49.7276824, 7.772258 49.727718)",,,
266722292,False,Kirchenplatz,residential,50,False,23.385,"LINESTRING (7.772258 49.727718, 7.7721131 49.7279063)",,,
150841414,False,Vogelgesang,residential,50,False,115.839,"LINESTRING (7.772258 49.727718, 7.7723945 49.7277575, 7.7727976 49.7279119, 7.7731559 49.7280642, 7.7731961 49.7280828, 7.7732783 49.7281242, 7.7733474 49.728172, 7.773383 49.7282057, 7.7734152 49.7282393, 7.773454 49.7282888, 7.7734706 49.7283242, 7.7734791 49.7283511)",,,
266722292,False,Kirchenplatz,residential,50,True,28.019000000000002,"LINESTRING (7.772258 49.727718, 7.7722073 49.7276824, 7.7721872 49.72766, 7.7721806 49.7276369, 7.7722354 49.7275232, 7.7722556 49.7274906)",,,
150841400,False,Synagogenstraße,residential,50,True,64.447,"LINESTRING (7.7729451 49.7278611, 7.7728011 49.7277828, 7.7725599 49.7276543, 7.7722556 49.7274906)",,,
112661265,False,Kirchenstraße,residential,50,True,19.352,"LINESTRING (7.7721131 49.7279063, 7.7718921 49.7278069)",,,
266722292,False,Kirchenplatz,residential,50,True,23.385,"LINESTRING (7.7721131 49.7279063, 7.772258 49.727718)",,,
112661265,False,Kirchenstraße,residential,50,False,72.05799999999999,"LINESTRING (7.7721131 49.7279063, 7.7723323 49.7280332, 7.7724377 49.7280983, 7.7726334 49.7282191, 7.7728484 49.7283467)",,,
106971358,False,Moltkestraße,residential,50,False,256.864,"LINESTRING (7.7714258 49.7282214, 7.7714436 49.7282303, 7.772099 49.728556, 7.7726324 49.7288191, 7.7727725 49.7288681, 7.7728967 49.7289117, 7.7730264 49.7289453, 7.7731402 49.7289656, 7.77325 49.7289716, 7.7733702 49.7289703, 7.7734895 49.7289613, 7.7736457 49.7289415, 7.7737885 49.7289177, 7.7745966 49.7287745)",,,
106971358,False,Moltkestraße,residential,50,True,129.526,"LINESTRING (7.7714258 49.7282214, 7.7707144 49.7278643, 7.7703277 49.727693, 7.7701649 49.7276102, 7.7700446 49.7275662, 7.7699625 49.7275851)",,,
150841394,False,Bienenstraße,residential,50,True,56.99,"LINESTRING (7.7714258 49.7282214, 7.7717965 49.7278889, 7.7718921 49.7278069)",,,
150841414,False,Vogelgesang,residential,50,True,115.839,"LINESTRING (7.7734791 49.7283511, 7.7734706 49.7283242, 7.773454 49.7282888, 7.7734152 49.7282393, 7.773383 49.7282057, 7.7733474 49.728172, 7.7732783 49.7281242, 7.7731961 49.7280828, 7.7731559 49.7280642, 7.7727976 49.7279119, 7.7723945 49.7277575, 7.772258 49.727718)",,,
112661265,False,Kirchenstraße,residential,50,True,72.058,"LINESTRING (7.7728484 49.7283467, 7.7726334 49.7282191, 7.7724377 49.7280983, 7.7723323 49.7280332, 7.7721131 49.7279063)",,,
266722288,False,Luitpoldstraße,residential,50,False,55.92,"LINESTRING (7.7721879 49.7268064, 7.7722961 49.7267665, 7.7724302 49.7267186, 7.7725145 49.7266792, 7.772604 49.7266373, 7.772827 49.7265219)",,,
266722289,False,Marktplatz,residential,50,True,11.709,"LINESTRING (7.7721879 49.7268064, 7.7720807 49.7267833, 7.7720312 49.7267792)",,,
281136553,False,Friedrichstraße,residential,50,True,26.534000000000002,"LINESTRING (7.7721879 49.7268064, 7.7721157 49.7268352, 7.7720865 49.7268523, 7.7720489 49.7268795, 7.7720202 49.7269073, 7.7720043 49.7269318, 7.7720074 49.7269628, 7.7720352 49.7269878)",,,
25995001,True,Friedrichstraße,residential,50,False,33.733999999999995,"LINESTRING (7.7703483 49.7271593, 7.7705354 49.7272309, 7.7705505 49.7272357, 7.7706007 49.7272516, 7.7706626 49.7272648, 7.7707736 49.7272815)",,,
"[150841392, 266722280]",True,"['Badegasse', 'Entengasse']",residential,50,False,142.505,"LINESTRING (7.7703483 49.7271593, 7.7704362 49.7270459, 7.7704738 49.7269593, 7.7704913 49.7269066, 7.7704992 49.7268545, 7.7705288 49.7268062, 7.7705972 49.7267326, 7.7706479 49.7266938, 7.7707006 49.7266696, 7.7707832 49.7266438, 7.7708494 49.7266293, 7.7709285 49.7266304, 7.7710247 49.7266335, 7.771349 49.7266574, 7.7714203 49.7266692, 7.7714808 49.7266849, 7.7716473 49.7267375, 7.7717817 49.72676)",,,
112661265,False,Kirchenstraße,residential,50,False,19.352,"LINESTRING (7.7718921 49.7278069, 7.7721131 49.7279063)",,,
150841394,False,Bienenstraße,residential,50,False,56.99,"LINESTRING (7.7718921 49.7278069, 7.7717965 49.7278889, 7.7714258 49.7282214)",,,
463904089,True,,residential,50,False,27.509,"LINESTRING (7.7747184 49.7292566, 7.7748315 49.7292069, 7.7749094 49.7291357, 7.7749411 49.7290669)",,,1
971147722,False,Robert-Koch-Straße,primary,50,False,28.781,"LINESTRING (7.7747184 49.7292566, 7.774831 49.7292555, 7.7749691 49.7292619, 7.7751156 49.7292807)",,B 420,2
"[684767736, 971147722]",False,Robert-Koch-Straße,primary,50,True,416.936,"LINESTRING (7.7747184 49.7292566, 7.7740631 49.7293146, 7.7738051 49.7293327, 7.7735816 49.7293381, 7.7733677 49.7293291, 7.7732641 49.7293175, 7.7731613 49.729306, 7.7729574 49.7292691, 7.772779 49.729223, 7.7726268 49.7291734, 7.772495 49.729126, 7.7724526 49.7291059, 7.7723675 49.7290656, 7.771747 49.7287407, 7.7713786 49.7285447, 7.7712073 49.7284536, 7.7707857 49.7282294, 7.7706193 49.7281375, 7.7704826 49.728056, 7.7703487 49.7279639, 7.7702317 49.7278763, 7.7701376 49.7277946, 7.7700554 49.7277062, 7.7699625 49.7275851)",,B 420,2
"[1216210475, 1216210476, 266724332]",False,Mühlweg,residential,,True,114.891,"LINESTRING (7.7760613 49.7278477, 7.7760078 49.7277895, 7.7759195 49.7277452, 7.7758177 49.7277093, 7.7756584 49.727711, 7.7755284 49.7277361, 7.7754927 49.727753, 7.7754518 49.7277725, 7.7754292 49.7277832, 7.7753185 49.7278323, 7.7752585 49.7278638, 7.7752248 49.7278929, 7.7751834 49.7279281, 7.7751414 49.7279812, 7.7750933 49.7280729, 7.7750199 49.7282406)",yes,,
266724330,False,An der Trift,residential,50,False,49.085,"LINESTRING (7.7750776 49.7296475, 7.7749893 49.7296663, 7.7748397 49.7297413, 7.7747974 49.7297627, 7.7746829 49.7298207, 7.7745207 49.7298979)",,,
266724334,False,Windenstraße,secondary,50,False,124.33999999999999,"LINESTRING (7.7750776 49.7296475, 7.7750483 49.7297449, 7.7749663 49.7299338, 7.7749159 49.7301023, 7.7748579 49.7303249, 7.7747793 49.7307473)",,L 379,2
266724334,False,Windenstraße,secondary,50,True,40.908,"LINESTRING (7.7750776 49.7296475, 7.7751033 49.7293276, 7.7751156 49.7292807)",,L 379,2
266724330,False,An der Trift,residential,50,True,49.085,"LINESTRING (7.7745207 49.7298979, 7.7746829 49.7298207, 7.7747974 49.7297627, 7.7748397 49.7297413, 7.7749893 49.7296663, 7.7750776 49.7296475)",,,
266580603,False,Spitalstraße,tertiary,50,False,127.776,"LINESTRING (7.7732748 49.7264564, 7.7733894 49.726407, 7.773497 49.726365, 7.7736958 49.7262853, 7.7737857 49.7262387, 7.7738147 49.7262172, 7.7738327 49.7261929, 7.773856 49.7261473, 7.7739657 49.725739, 7.7739842 49.7257006, 7.774017 49.7256641, 7.7740579 49.725634, 7.7740992 49.7256155, 7.7741545 49.7256018, 7.7742191 49.725598)",,K 17,
266580604,False,Landsbergstraße,secondary,50,True,9.001000000000001,"LINESTRING (7.7732748 49.7264564, 7.7732371 49.7264248, 7.7732093 49.7263879)",,L 379,
