osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access
44398427,Rue de la Fontaine,residential,False,False,274.389,"LINESTRING (7.4834968 47.4944661, 7.4835395 47.494454, 7.4835782 47.4944517, 7.483629 47.4944504, 7.483685 47.4944536, 7.4842989 47.4945163, 7.4843785 47.4945276, 7.4844494 47.4945435, 7.4844992 47.4945621, 7.4845501 47.4945919, 7.484581 47.4946173, 7.484632 47.4946681, 7.4846672 47.494709, 7.484709 47.4947697, 7.4848211 47.4949762, 7.484864 47.4950333, 7.4849006 47.4950732, 7.4849525 47.4951112, 7.485552 47.4954347, 7.4856109 47.4954711, 7.4856563 47.495511, 7.4856878 47.4955504, 7.4857134 47.4956005, 7.4857213 47.4956519, 7.4857174 47.4957209, 7.4856765 47.4959823, 7.4856685 47.4960156)",,,
284004163,Rue de la Gare,residential,False,True,75.609,"LINESTRING (7.4834968 47.4944661, 7.4834765 47.4944219, 7.4834697 47.4943602, 7.4834629 47.4937884)",,,
685411057,Rue de la Gare,residential,False,True,48.778999999999996,"LINESTRING (7.4834968 47.4944661, 7.4834684 47.4944853, 7.4834587 47.4945021, 7.483448 47.4945292, 7.4833921 47.4948927)",,,
"[685411056, 24146877]",Route de Flüh,tertiary,False,False,235.07600000000002,"LINESTRING (7.4835256 47.4928638, 7.4836088 47.4928444, 7.48369 47.4928285, 7.483795 47.4928138, 7.4839071 47.4928029, 7.4840795 47.4927902, 7.484205 47.4927742, 7.4843415 47.4927472, 7.4844908 47.4927151, 7.4846791 47.4926873, 7.484946 47.4926609, 7.4851481 47.4926441, 7.4853275 47.4926294, 7.485574 47.49262, 7.485837 47.4926146, 7.4861435 47.4926111, 7.4866151 47.4925936)",D 23.4,50,
469115644,Rue de Flüh,tertiary,False,True,66.53599999999999,"LINESTRING (7.4835256 47.4928638, 7.4834458 47.4928863, 7.4832745 47.4929369, 7.483173 47.4929615, 7.4831057 47.4929728, 7.4830146 47.4929844, 7.4828729 47.4929947, 7.4826737 47.4930048)",D 23.4,50,
"[46604239, 739902919]",Rue du Landskron,residential,False,True,97.68799999999997,"LINESTRING (7.4835256 47.4928638, 7.4835192 47.4928306, 7.4835179 47.492815, 7.4835105 47.4927868, 7.4835648 47.4927654, 7.4837959 47.4927315, 7.4839918 47.492693, 7.4842352 47.4926586, 7.484311 47.4926414, 7.4843564 47.4926178, 7.4843841 47.4925949, 7.4844049 47.4925598, 7.484407 47.4925311, 7.4843939 47.4924943, 7.4843687 47.4924665, 7.4843267 47.492449)",,,
44398427,Rue de la Fontaine,residential,False,True,274.38899999999995,"LINESTRING (7.4856685 47.4960156, 7.4856765 47.4959823, 7.4857174 47.4957209, 7.4857213 47.4956519, 7.4857134 47.4956005, 7.4856878 47.4955504, 7.4856563 47.495511, 7.4856109 47.4954711, 7.485552 47.4954347, 7.4849525 47.4951112, 7.4849006 47.4950732, 7.484864 47.4950333, 7.4848211 47.4949762, 7.484709 47.4947697, 7.4846672 47.494709, 7.484632 47.4946681, 7.484581 47.4946173, 7.4845501 47.4945919, 7.4844992 47.4945621, 7.4844494 47.4945435, 7.4843785 47.4945276, 7.4842989 47.4945163, 7.483685 47.4944536, 7.483629 47.4944504, 7.4835782 47.4944517, 7.4835395 47.494454, 7.4834968 47.4944661)",,,
131610133,Rue Principale,secondary,False,False,181.93099999999998,"LINESTRING (7.4856685 47.4960156, 7.4854976 47.4959863, 7.4853257 47.495953, 7.4851583 47.4959156, 7.4849347 47.4958616, 7.4842356 47.4956791, 7.4840787 47.4956393, 7.4839229 47.4956045, 7.4838199 47.4955867, 7.4837139 47.4955704, 7.4835651 47.4955496, 7.483537 47.4955457, 7.4833648 47.4955215)",D 12B,50,
131610133,Rue Principale,secondary,False,True,66.28099999999999,"LINESTRING (7.4856685 47.4960156, 7.4859254 47.4960543, 7.4861112 47.4960768, 7.4864042 47.496105, 7.4865379 47.4961137)",D 12B,50,
693274428,Rue des Rainettes,residential,False,False,107.036,"LINESTRING (7.4856685 47.4960156, 7.4854524 47.4964806, 7.4852095 47.4964743, 7.4850461 47.4964428, 7.4849714 47.4964585, 7.4849116 47.496596)",,,
