osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,width,lanes,junction
"[4823251, 143885525]",Brückenstraße,secondary,False,False,182.095,"LINESTRING (9.8472607 52.2364874, 9.8474473 52.236581, 9.8487332 52.2371392, 9.848992 52.2372667, 9.8491632 52.2373584, 9.8493555 52.2374971)",,,L 410,,,
37927873,Friedrich-Ludwig-Jahn-Straße,residential,False,False,93.699,"LINESTRING (9.8472607 52.2364874, 9.8471234 52.2366033, 9.8468755 52.2368125, 9.8464671 52.2371757)",,,,,,
43257718,Nordring,secondary,False,True,103.564,"LINESTRING (9.8472607 52.2364874, 9.8469929 52.2363506, 9.8468507 52.2362524, 9.8467204 52.2361431, 9.8465675 52.235974, 9.8464249 52.2357313)",,,L 410,,,
4275894,Friedrich-Ludwig-Jahn-Straße,residential,False,True,56.043,"LINESTRING (9.8498862 52.234252, 9.8501695 52.2337788)",30,,,,,
440940214,Friedrich-Ludwig-Jahn-Straße,residential,False,False,31.045,"LINESTRING (9.8498862 52.234252, 9.8496273 52.2344818)",,,,,,
4298144,Ziegelbrennerstraße,residential,False,False,131.87699999999998,"LINESTRING (9.8498862 52.234252, 9.849262 52.234084, 9.8492374 52.23408, 9.8491144 52.23406, 9.8489852 52.2340556, 9.8482572 52.2341238, 9.8480225 52.2341397)",,,,,,
4298109,Bleekstraße,residential,False,True,141.62599999999998,"LINESTRING (9.8489852 52.2350067, 9.8485779 52.2348204, 9.8484349 52.234755, 9.8483589 52.2347457, 9.8481087 52.2347561, 9.8480551 52.2347418, 9.8480191 52.2347046, 9.8479444 52.2343856, 9.8479601 52.2343146, 9.8480225 52.2341397)",,,,,,
143885528,Friedrich-Ludwig-Jahn-Straße,residential,False,False,78.089,"LINESTRING (9.8489852 52.2350067, 9.8486544 52.2352901, 9.848312 52.2355752)",,,,,,
143885528,Friedrich-Ludwig-Jahn-Straße,residential,False,True,72.929,"LINESTRING (9.8489852 52.2350067, 9.8494334 52.2346408, 9.8496273 52.2344818)",,,,,,
440940214,Friedrich-Ludwig-Jahn-Straße,residential,False,True,31.045,"LINESTRING (9.8496273 52.2344818, 9.8498862 52.234252)",,,,,,
4298108,Gartenstraße,residential,False,False,224.45499999999998,"LINESTRING (9.8496273 52.2344818, 9.8497175 52.2345375, 9.8497583 52.2346228, 9.849742 52.2354811, 9.849692 52.2359041, 9.849433 52.2364503)",,,,,,
143885528,Friedrich-Ludwig-Jahn-Straße,residential,False,False,72.929,"LINESTRING (9.8496273 52.2344818, 9.8494334 52.2346408, 9.8489852 52.2350067)",,,,,,
43257718,Nordring,secondary,False,False,103.564,"LINESTRING (9.8464249 52.2357313, 9.8465675 52.235974, 9.8467204 52.2361431, 9.8468507 52.2362524, 9.8469929 52.2363506, 9.8472607 52.2364874)",,,L 410,,,
43257718,Nordring,secondary,False,True,157.915,"LINESTRING (9.8464249 52.2357313, 9.8463451 52.2354551, 9.8461146 52.2343242)",,,L 410,,,
4298144,Ziegelbrennerstraße,residential,False,True,75.72999999999999,"LINESTRING (9.8461146 52.2343242, 9.8468431 52.2342476, 9.8472106 52.2342089)",,,,,,
43257718,Nordring,secondary,False,False,157.915,"LINESTRING (9.8461146 52.2343242, 9.8463451 52.2354551, 9.8464249 52.2357313)",,,L 410,,,
4278447,Am Friedrich-Ebert-Park,residential,True,False,130.35399999999998,"LINESTRING (9.8580847 52.2353356, 9.85801 52.2352999, 9.8577485 52.2351656, 9.8574472 52.2350187, 9.8569726 52.2347756, 9.8566002 52.2345957)",30,,,6,,
4278448,An der Straßenbahn,secondary,False,False,170.87800000000001,"LINESTRING (9.8580847 52.2353356, 9.8581331 52.2352567, 9.8584883 52.2346919, 9.8587395 52.2342941, 9.8589098 52.2340716, 9.8589899 52.2339828, 9.8590595 52.2339229)",50,,L 410,,2,
4302920,Friedrich-Ebert-Straße,residential,False,True,68.286,"LINESTRING (9.8580847 52.2353356, 9.8581609 52.2353703, 9.85855 52.235511, 9.8589673 52.2356235)",30,,,,,
"[440917571, 4303159]",Breslauer Straße,secondary,False,True,281.76200000000006,"LINESTRING (9.8580847 52.2353356, 9.8580242 52.2354211, 9.8576635 52.2359743, 9.8574785 52.236262, 9.8566144 52.2375978, 9.8565647 52.2376921)",50,,L 410,,2,
4278448,An der Straßenbahn,secondary,False,True,170.878,"LINESTRING (9.8590595 52.2339229, 9.8589899 52.2339828, 9.8589098 52.2340716, 9.8587395 52.2342941, 9.8584883 52.2346919, 9.8581331 52.2352567, 9.8580847 52.2353356)",50,,L 410,,2,
4303187,,secondary,True,False,15.668000000000001,"LINESTRING (9.8590595 52.2339229, 9.8590246 52.2339055, 9.8589981 52.2338833, 9.8589819 52.2338576, 9.858977 52.2338286, 9.8589852 52.2337999)",50,,L 410,,1,roundabout
4298109,Bleekstraße,residential,False,True,49.421,"LINESTRING (9.8480225 52.2341397, 9.848278 52.2337237)",,,,,,
4298144,Ziegelbrennerstraße,residential,False,False,55.823,"LINESTRING (9.8480225 52.2341397, 9.8472106 52.2342089)",,,,,,
4298109,Bleekstraße,residential,False,False,141.62599999999998,"LINESTRING (9.8480225 52.2341397, 9.8479601 52.2343146, 9.8479444 52.2343856, 9.8480191 52.2347046, 9.8480551 52.2347418, 9.8481087 52.2347561, 9.8483589 52.2347457, 9.8484349 52.234755, 9.8485779 52.2348204, 9.8489852 52.2350067)",,,,,,
4298144,Ziegelbrennerstraße,residential,False,True,131.877,"LINESTRING (9.8480225 52.2341397, 9.8482572 52.2341238, 9.8489852 52.2340556, 9.8491144 52.23406, 9.8492374 52.23408, 9.849262 52.234084, 9.8498862 52.234252)",,,,,,
4298109,Bleekstraße,residential,False,False,63.636,"LINESTRING (9.848617 52.2331904, 9.848278 52.2337237)",,,,,,
234419710,Holztorstraße,residential,True,False,124.65599999999999,"LINESTRING (9.848617 52.2331904, 9.8496475 52.2335963, 9.8499887 52.2336913, 9.8501695 52.2337788)",30,,,,,
4298114,Holztorstraße,residential,False,False,71.22200000000001,"LINESTRING (9.8474587 52.2327757, 9.8473128 52.232808, 9.8471473 52.2328142, 9.8464236 52.232789)",30,,,,,
4298143,Venedig,residential,True,False,78.988,"LINESTRING (9.8474587 52.2327757, 9.8470573 52.2333315, 9.8470431 52.2333708, 9.8470504 52.233433)",30,,,,,
43257720,Holztorstraße,residential,True,False,72.796,"LINESTRING (9.8474587 52.2327757, 9.8477147 52.2328681, 9.8483796 52.2331081)",30,,,,,
4302908,Neustadt,residential,True,False,96.914,"LINESTRING (9.8566002 52.2345957, 9.8566311 52.2345675, 9.8572611 52.2339955, 9.8573481 52.2339468, 9.8574552 52.2339095)",30,,,,,
4302919,Kleistraße,residential,False,False,104.067,"LINESTRING (9.8566002 52.2345957, 9.8564795 52.2347127, 9.8563531 52.2348219, 9.8558924 52.2352097, 9.8557927 52.2352937, 9.8556924 52.2353453)",,,,,,
76703695,Steinstraße,residential,False,True,71.96799999999999,"LINESTRING (9.8566002 52.2345957, 9.8562823 52.2344903, 9.8559506 52.234407, 9.8557831 52.2343877, 9.8556168 52.2343851)",30,,,,,
76703695,Steinstraße,residential,False,False,10.255,"LINESTRING (9.8554676 52.2343726, 9.8556168 52.2343851)",30,,,,,
4289753,Weberstraße,residential,True,False,243.178,"LINESTRING (9.8554676 52.2343726, 9.8553473 52.2343907, 9.8552641 52.2344127, 9.8552507 52.2344164, 9.8551662 52.2344591, 9.8545824 52.2345716, 9.8538895 52.2347051, 9.8534329 52.23479, 9.8530586 52.2348311, 9.8520243 52.234871)",30,,,,,
4298109,Bleekstraße,residential,False,False,49.421,"LINESTRING (9.848278 52.2337237, 9.8480225 52.2341397)",,,,,,
4298109,Bleekstraße,residential,False,True,63.636,"LINESTRING (9.848278 52.2337237, 9.848617 52.2331904)",,,,,,
4298110,Querstraße,residential,False,True,90.28500000000001,"LINESTRING (9.848278 52.2337237, 9.8476842 52.2335636, 9.8472278 52.2334405, 9.8471236 52.2334323, 9.8470504 52.233433)",,,,,,
4298142,Venedig,residential,False,False,86.963,"LINESTRING (9.8470504 52.233433, 9.8472106 52.2342089)",,,,,,
4298110,Querstraße,residential,False,False,90.285,"LINESTRING (9.8470504 52.233433, 9.8471236 52.2334323, 9.8472278 52.2334405, 9.8476842 52.2335636, 9.848278 52.2337237)",,,,,,
4298108,Gartenstraße,residential,False,True,224.45499999999998,"LINESTRING (9.849433 52.2364503, 9.849692 52.2359041, 9.849742 52.2354811, 9.8497583 52.2346228, 9.8497175 52.2345375, 9.8496273 52.2344818)",,,,,,
4298114,Holztorstraße,residential,False,True,71.22200000000001,"LINESTRING (9.8464236 52.232789, 9.8471473 52.2328142, 9.8473128 52.232808, 9.8474587 52.2327757)",30,,,,,
4298142,Venedig,residential,False,True,86.963,"LINESTRING (9.8472106 52.2342089, 9.8470504 52.233433)",,,,,,
4298144,Ziegelbrennerstraße,residential,False,True,55.823,"LINESTRING (9.8472106 52.2342089, 9.8480225 52.2341397)",,,,,,
4298144,Ziegelbrennerstraße,residential,False,False,75.72999999999999,"LINESTRING (9.8472106 52.2342089, 9.8468431 52.2342476, 9.8461146 52.2343242)",,,,,,
234419710,Holztorstraße,residential,True,False,18.578,"LINESTRING (9.8483796 52.2331081, 9.848617 52.2331904)",30,,,,,
4305751,Brickelweg,residential,False,False,159.296,"LINESTRING (9.8483796 52.2331081, 9.8488699 52.232728, 9.8492339 52.2324458, 9.849453 52.2322906, 9.8498624 52.2320006)",30,,,,,
4344478,Weichsstraße,residential,False,True,11.532,"LINESTRING (9.8531331 52.236261, 9.8532799 52.2362093)",,,,,,
4298204,Königsberger Straße,residential,False,False,82.35,"LINESTRING (9.8531331 52.236261, 9.8532321 52.2363516, 9.8534965 52.2365756, 9.8538461 52.236859)",,,,,,
"[289798305, 37927876, 192627694]","['Beuthener Weg', 'Weichsstraße']",residential,False,"[False, True]",241.82999999999998,"LINESTRING (9.8531331 52.236261, 9.8515985 52.2367616, 9.8513818 52.23685, 9.8511844 52.2369621, 9.8510472 52.2370992, 9.8509798 52.2372643, 9.8507054 52.237478, 9.8505224 52.2376225)",,,,,,
4298204,Königsberger Straße,residential,False,False,17.131,"LINESTRING (9.8563229 52.2376821, 9.8564955 52.2376702, 9.8565647 52.2376921)",,,,,,
4298204,Königsberger Straße,residential,False,True,56.629999999999995,"LINESTRING (9.8563229 52.2376821, 9.8561901 52.2377054, 9.8556686 52.2377171, 9.8555013 52.2376936)",,,,,,
4302919,Kleistraße,residential,False,True,182.90699999999998,"LINESTRING (9.8563229 52.2376821, 9.8564775 52.237362, 9.8563523 52.2370332, 9.8562288 52.236713, 9.8560984 52.2363704, 9.8559841 52.2360862)",,,,,,
4298204,Königsberger Straße,residential,False,False,148.56699999999998,"LINESTRING (9.8538461 52.236859, 9.8541908 52.237117, 9.8543989 52.2372611, 9.8546134 52.237376, 9.854778 52.2374566, 9.854986 52.2375542, 9.8550985 52.2375926, 9.8552855 52.2376514, 9.8555013 52.2376936)",,,,,,
4298204,Königsberger Straße,residential,False,True,82.35000000000001,"LINESTRING (9.8538461 52.236859, 9.8534965 52.2365756, 9.8532321 52.2363516, 9.8531331 52.236261)",,,,,,
"[239323506, 4298205]",Oppelner Straße,residential,False,False,229.25099999999998,"LINESTRING (9.8538461 52.236859, 9.8535865 52.2369803, 9.8535438 52.2370002, 9.853447 52.2370669, 9.853353 52.2371574, 9.8532624 52.2373025, 9.8531985 52.2374049, 9.852937 52.237802, 9.8528055 52.2380049, 9.8522247 52.2378506, 9.8517279 52.2377146)",,,,,,
"[239323506, 4298205]",Oppelner Straße,residential,False,True,229.25099999999995,"LINESTRING (9.8517279 52.2377146, 9.8522247 52.2378506, 9.8528055 52.2380049, 9.852937 52.237802, 9.8531985 52.2374049, 9.8532624 52.2373025, 9.853353 52.2371574, 9.853447 52.2370669, 9.8535438 52.2370002, 9.8535865 52.2369803, 9.8538461 52.236859)",,,,,,
4298271,Mühlenstraße,residential,False,False,282.31999999999994,"LINESTRING (9.8545046 52.2327273, 9.854534 52.2324906, 9.8545844 52.2324366, 9.8546473 52.2323917, 9.854745 52.2323639, 9.8548095 52.2323586, 9.8548797 52.2323529, 9.8556019 52.2324002, 9.8567829 52.2325816, 9.8571744 52.2326589, 9.8573397 52.2327096, 9.8575164 52.2327722, 9.8577276 52.2328919, 9.8578236 52.232971, 9.8578794 52.2330383)",,,,,,
4298271,Mühlenstraße,residential,False,True,282.32,"LINESTRING (9.8578794 52.2330383, 9.8578236 52.232971, 9.8577276 52.2328919, 9.8575164 52.2327722, 9.8573397 52.2327096, 9.8571744 52.2326589, 9.8567829 52.2325816, 9.8556019 52.2324002, 9.8548797 52.2323529, 9.8548095 52.2323586, 9.854745 52.2323639, 9.8546473 52.2323917, 9.8545844 52.2324366, 9.854534 52.2324906, 9.8545046 52.2327273)",,,,,,
4311923,Am Festplatz,residential,False,True,34.637,"LINESTRING (9.8578794 52.2330383, 9.8580142 52.2329281, 9.8581852 52.2327894)",,,,,,
143885542,Mühlenstraße,residential,False,False,75.678,"LINESTRING (9.8578794 52.2330383, 9.8579118 52.2332347, 9.857888 52.2334373, 9.8577391 52.2337021)",,,,,,
143885542,Mühlenstraße,residential,False,False,29.497,"LINESTRING (9.8577391 52.2337021, 9.8574636 52.2339068)",,,,,,
143885542,Mühlenstraße,residential,False,True,75.678,"LINESTRING (9.8577391 52.2337021, 9.857888 52.2334373, 9.8579118 52.2332347, 9.8578794 52.2330383)",,,,,,
1181208028,Mühlenstraße,residential,False,False,16.833,"LINESTRING (9.8577391 52.2337021, 9.8577518 52.2337747, 9.8578027 52.2338466)",,,,,,
4313435,Hildesheimer Straße,residential,False,False,24.043,"LINESTRING (9.8574636 52.2339068, 9.8578027 52.2338466)",50,,,,,
143885542,Mühlenstraße,residential,False,True,29.497,"LINESTRING (9.8574636 52.2339068, 9.8577391 52.2337021)",,,,,,
76703695,Steinstraße,residential,False,True,10.255,"LINESTRING (9.8556168 52.2343851, 9.8554676 52.2343726)",30,,,,,
4298263,Im Sacke,living_street,False,True,88.936,"LINESTRING (9.8556168 52.2343851, 9.8559175 52.2339614, 9.8561375 52.2336516)",,,,,,
76703695,Steinstraße,residential,False,False,71.968,"LINESTRING (9.8556168 52.2343851, 9.8557831 52.2343877, 9.8559506 52.234407, 9.8562823 52.2344903, 9.8566002 52.2345957)",30,,,,,
4298263,Im Sacke,living_street,False,False,88.936,"LINESTRING (9.8561375 52.2336516, 9.8559175 52.2339614, 9.8556168 52.2343851)",,,,,,
4298267,Im Sacke,residential,False,True,90.92699999999999,"LINESTRING (9.8562273 52.233596, 9.8567036 52.2337547, 9.8574552 52.2339095)",30,,,,,
143885544,Neustadt,residential,True,False,0.646,"LINESTRING (9.8574552 52.2339095, 9.8574636 52.2339068)",30,,,,,
4298267,Im Sacke,residential,False,False,90.92699999999999,"LINESTRING (9.8574552 52.2339095, 9.8567036 52.2337547, 9.8562273 52.233596)",30,,,,,
4311923,Am Festplatz,residential,False,False,34.637,"LINESTRING (9.8581852 52.2327894, 9.8580142 52.2329281, 9.8578794 52.2330383)",,,,,,
4302919,Kleistraße,residential,False,False,84.74600000000001,"LINESTRING (9.8556924 52.2353453, 9.8558541 52.2357559, 9.8559841 52.2360862)",,,,,,
4302919,Kleistraße,residential,False,True,104.067,"LINESTRING (9.8556924 52.2353453, 9.8557927 52.2352937, 9.8558924 52.2352097, 9.8563531 52.2348219, 9.8564795 52.2347127, 9.8566002 52.2345957)",,,,,,
4344478,Weichsstraße,residential,False,False,190.409,"LINESTRING (9.8556924 52.2353453, 9.8542763 52.2358832, 9.8532799 52.2362093)",,,,,,
4299415,Grasweg,residential,False,False,117.81,"LINESTRING (9.848312 52.2355752, 9.8465965 52.2357122)",,,,,,
143885528,Friedrich-Ludwig-Jahn-Straße,residential,False,False,124.152,"LINESTRING (9.848312 52.2355752, 9.8472607 52.2364874)",,,,,,
143885528,Friedrich-Ludwig-Jahn-Straße,residential,False,True,78.089,"LINESTRING (9.848312 52.2355752, 9.8486544 52.2352901, 9.8489852 52.2350067)",,,,,,
4299415,Grasweg,residential,False,True,117.81,"LINESTRING (9.8465965 52.2357122, 9.848312 52.2355752)",,,,,,
4303187,,secondary,True,False,13.933,"LINESTRING (9.859253 52.2339178, 9.8592285 52.2339271, 9.8591725 52.2339376, 9.859114 52.2339362, 9.8590595 52.2339229)",50,,L 410,,1,roundabout
239323508,Ostertorstraße,residential,False,True,52.461,"LINESTRING (9.859253 52.2339178, 9.8593468 52.2339575, 9.8594475 52.2339986, 9.8599185 52.2341544)",30,,,,,
4313446,Auf der Bleiche,residential,False,False,194.327,"LINESTRING (9.8464671 52.2371757, 9.8467707 52.2375421, 9.8479002 52.2380344, 9.848483 52.2382884, 9.8484331 52.2383276)",,,,,,
37927873,Friedrich-Ludwig-Jahn-Straße,residential,False,True,93.699,"LINESTRING (9.8464671 52.2371757, 9.8468755 52.2368125, 9.8471234 52.2366033, 9.8472607 52.2364874)",,,,,,
1007147203,Ladestraße,residential,False,True,51.789,"LINESTRING (9.8464671 52.2371757, 9.846309 52.2370417, 9.8461028 52.2367691)",,,,,,
"[454734274, 4344484]",Memeler Weg,living_street,False,False,88.20700000000001,"LINESTRING (9.8548442 52.2364388, 9.854874 52.2363979, 9.8549491 52.2363699, 9.8555311 52.2362189, 9.8558623 52.2361201, 9.8559841 52.2360862)",,,,,,
4302919,Kleistraße,residential,False,False,182.90699999999998,"LINESTRING (9.8559841 52.2360862, 9.8560984 52.2363704, 9.8562288 52.236713, 9.8563523 52.2370332, 9.8564775 52.237362, 9.8563229 52.2376821)",,,,,,
4302919,Kleistraße,residential,False,True,84.74600000000001,"LINESTRING (9.8559841 52.2360862, 9.8558541 52.2357559, 9.8556924 52.2353453)",,,,,,
"[454734274, 4344484]",Memeler Weg,living_street,False,True,88.20700000000001,"LINESTRING (9.8559841 52.2360862, 9.8558623 52.2361201, 9.8555311 52.2362189, 9.8549491 52.2363699, 9.854874 52.2363979, 9.8548442 52.2364388)",,,,,,
4298204,Königsberger Straße,residential,False,False,56.629999999999995,"LINESTRING (9.8555013 52.2376936, 9.8556686 52.2377171, 9.8561901 52.2377054, 9.8563229 52.2376821)",,,,,,
4298204,Königsberger Straße,residential,False,True,148.567,"LINESTRING (9.8555013 52.2376936, 9.8552855 52.2376514, 9.8550985 52.2375926, 9.854986 52.2375542, 9.854778 52.2374566, 9.8546134 52.237376, 9.8543989 52.2372611, 9.8541908 52.237117, 9.8538461 52.236859)",,,,,,
4344483,Angerburger Weg,living_street,True,False,160.22099999999998,"LINESTRING (9.8555013 52.2376936, 9.8556631 52.2376304, 9.8556382 52.2373761, 9.8556284 52.2372754, 9.855601 52.2372367, 9.8554455 52.2370637, 9.8553988 52.2370015, 9.8551802 52.2367483, 9.8551217 52.2366884, 9.8548675 52.2364778, 9.8548442 52.2364388)",,,,,,
"[25536458, 37927874, 1120491195, 4349325]",Beuthener Weg,residential,True,False,85.54,"LINESTRING (9.8493555 52.2374971, 9.8495301 52.2375104, 9.8496733 52.2375426, 9.8501457 52.2376767, 9.8502664 52.2376849, 9.8503997 52.2376771, 9.8505224 52.2376225)",,yes,,,,
"[4823251, 143885525]",Brückenstraße,secondary,False,True,182.095,"LINESTRING (9.8493555 52.2374971, 9.8491632 52.2373584, 9.848992 52.2372667, 9.8487332 52.2371392, 9.8474473 52.236581, 9.8472607 52.2364874)",,,L 410,,,
"[289798305, 37927876, 192627694]","['Beuthener Weg', 'Weichsstraße']",residential,False,"[False, True]",241.82999999999998,"LINESTRING (9.8505224 52.2376225, 9.8507054 52.237478, 9.8509798 52.2372643, 9.8510472 52.2370992, 9.8511844 52.2369621, 9.8513818 52.23685, 9.8515985 52.2367616, 9.8531331 52.236261)",,,,,,
4302920,Friedrich-Ebert-Straße,residential,False,False,68.286,"LINESTRING (9.8589673 52.2356235, 9.85855 52.235511, 9.8581609 52.2353703, 9.8580847 52.2353356)",30,,,,,
4344486,Bismarckstraße,residential,False,True,175.73000000000002,"LINESTRING (9.8589673 52.2356235, 9.8594309 52.2349076, 9.8595162 52.2347757, 9.8599185 52.2341544)",30,,,,,
4344486,Bismarckstraße,residential,False,False,175.73000000000002,"LINESTRING (9.8599185 52.2341544, 9.8595162 52.2347757, 9.8594309 52.2349076, 9.8589673 52.2356235)",30,,,,,
239323508,Ostertorstraße,residential,False,False,52.461,"LINESTRING (9.8599185 52.2341544, 9.8594475 52.2339986, 9.8593468 52.2339575, 9.859253 52.2339178)",30,,,,,
4305751,Brickelweg,residential,False,True,159.296,"LINESTRING (9.8498624 52.2320006, 9.849453 52.2322906, 9.8492339 52.2324458, 9.8488699 52.232728, 9.8483796 52.2331081)",30,,,,,
4303187,,secondary,True,False,12.852,"LINESTRING (9.8589852 52.2337999, 9.8590056 52.2337739, 9.8590368 52.2337522, 9.8590764 52.2337364, 9.8591214 52.2337278)",50,,L 410,,1,roundabout
4313435,Hildesheimer Straße,residential,False,True,82.649,"LINESTRING (9.8589852 52.2337999, 9.8588932 52.2337662, 9.8588025 52.2337503, 9.8578027 52.2338466)",50,,,,,
4303187,,secondary,True,False,16.857,"LINESTRING (9.8593024 52.2337817, 9.8593196 52.2338102, 9.8593229 52.2338404, 9.8593122 52.2338701, 9.8592881 52.2338966, 9.859253 52.2339178)",50,,L 410,,1,roundabout
4303187,,secondary,True,False,14.567,"LINESTRING (9.8591214 52.2337278, 9.8591749 52.2337274, 9.859226 52.233737, 9.8592699 52.2337557, 9.8593024 52.2337817)",50,,L 410,,1,roundabout
466713418,Hildesheimer Straße,residential,False,False,37.649,"LINESTRING (9.8591214 52.2337278, 9.8591246 52.2336923, 9.8591273 52.2336617, 9.8592103 52.2333941)",,,,,,
4298204,Königsberger Straße,residential,False,True,17.131,"LINESTRING (9.8565647 52.2376921, 9.8564955 52.2376702, 9.8563229 52.2376821)",,,,,,
"[440917571, 4303159]",Breslauer Straße,secondary,False,False,281.762,"LINESTRING (9.8565647 52.2376921, 9.8566144 52.2375978, 9.8574785 52.236262, 9.8576635 52.2359743, 9.8580242 52.2354211, 9.8580847 52.2353356)",50,,L 410,,2,
4344478,Weichsstraße,residential,False,False,11.532,"LINESTRING (9.8532799 52.2362093, 9.8531331 52.236261)",,,,,,
4272873,Burgstraße,residential,False,True,184.81,"LINESTRING (9.8532799 52.2362093, 9.8527451 52.2357676, 9.852671 52.2357037, 9.8526481 52.2356673, 9.8526376 52.235628, 9.8526375 52.2355589, 9.8526331 52.2354198, 9.8526268 52.2353991, 9.8526194 52.2353746, 9.8525853 52.2353295, 9.8525416 52.2353019, 9.8524788 52.2352809, 9.8523955 52.2352651, 9.8523136 52.2352508, 9.8522194 52.2352299, 9.8521702 52.2352157, 9.852121 52.2351906, 9.8520942 52.2351625, 9.8520828 52.2351505, 9.8520582 52.2351062, 9.8520243 52.234871)",,,,,,
4344478,Weichsstraße,residential,False,True,190.409,"LINESTRING (9.8532799 52.2362093, 9.8542763 52.2358832, 9.8556924 52.2353453)",,,,,,
466713418,Hildesheimer Straße,residential,False,True,37.649,"LINESTRING (9.8592103 52.2333941, 9.8591273 52.2336617, 9.8591246 52.2336923, 9.8591214 52.2337278)",,,,,,
4313446,Auf der Bleiche,residential,False,True,194.327,"LINESTRING (9.8484331 52.2383276, 9.848483 52.2382884, 9.8479002 52.2380344, 9.8467707 52.2375421, 9.8464671 52.2371757)",,,,,,
1007147203,Ladestraße,residential,False,False,51.789,"LINESTRING (9.8461028 52.2367691, 9.846309 52.2370417, 9.8464671 52.2371757)",,,,,,
4313435,Hildesheimer Straße,residential,False,True,24.043,"LINESTRING (9.8578027 52.2338466, 9.8574636 52.2339068)",50,,,,,
4313435,Hildesheimer Straße,residential,False,False,82.649,"LINESTRING (9.8578027 52.2338466, 9.8588025 52.2337503, 9.8588932 52.2337662, 9.8589852 52.2337999)",50,,,,,
1181208028,Mühlenstraße,residential,False,True,16.833,"LINESTRING (9.8578027 52.2338466, 9.8577518 52.2337747, 9.8577391 52.2337021)",,,,,,
