osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access
135109814,2,Hombertstiege,residential,50,False,True,90.269,"LINESTRING (6.8569505 52.6076762, 6.8568793 52.6077879, 6.8568572 52.6077965, 6.8567764 52.607828, 6.8557854 52.6079676)",,
199594171,2,Ringer Straße,secondary,50,False,True,78.115,"LINESTRING (6.8569505 52.6076762, 6.8574338 52.6077456, 6.8580859 52.6078082)",L 44,
"[25651280, 135109814]",2,Hombertstiege,residential,50,False,False,153.583,"LINESTRING (6.853521 52.6079951, 6.8535936 52.6079974, 6.853692 52.6080043, 6.8542663 52.6080276, 6.8546013 52.6080293, 6.8551033 52.6080297, 6.8552011 52.6080257, 6.85544 52.6080034, 6.8557854 52.6079676)",,
26842634,,Bahnhofstraße,secondary,50,False,False,112.513,"LINESTRING (6.853521 52.6079951, 6.8535202 52.6080147, 6.8535161 52.6081165, 6.8534661 52.6090064)",L 44,
83591696,2,Emslandstraße,residential,30,False,False,377.947,"LINESTRING (6.8534545 52.6093869, 6.8535225 52.609389, 6.853704 52.6094304, 6.8543442 52.609631, 6.8546624 52.6097458, 6.8549445 52.6098639, 6.8552699 52.6100545, 6.8554735 52.6101824, 6.857135 52.6113549, 6.8574649 52.6115912, 6.8575294 52.6116374)",,
621952802,2,Mühlenstraße,secondary,50,False,False,81.286,"LINESTRING (6.8534545 52.6093869, 6.853452 52.6094603, 6.8534446 52.6095146, 6.8534246 52.6101176)",L 44,
"[867053776, 769623384]",,"['Bahnhofstraße', 'Mühlenstraße']",secondary,50,False,True,42.339,"LINESTRING (6.8534545 52.6093869, 6.8534661 52.6092944, 6.8534661 52.6090064)",L 44,
32719919,,Swantönskamp,residential,,False,True,113.991,"LINESTRING (6.8477045 52.6128004, 6.8477334 52.6127645, 6.847782 52.6127041, 6.8478478 52.6121685, 6.847899 52.6117889)",,
146856559,,Volzeler Mühlenweg,residential,,False,False,238.68500000000003,"LINESTRING (6.8477045 52.6128004, 6.8478048 52.6128424, 6.8480667 52.6129935, 6.8482439 52.613114, 6.8484135 52.6132656, 6.8486732 52.6135004, 6.8488408 52.6136545, 6.8489392 52.6137755, 6.8490213 52.6139545, 6.8490568 52.6140254, 6.8491024 52.6144933, 6.8491196 52.6146703)",,
146856559,,Volzeler Mühlenweg,residential,,False,True,130.831,"LINESTRING (6.8477045 52.6128004, 6.84732 52.6127208, 6.8471142 52.6126993, 6.8465925 52.6126449, 6.8458106 52.6125634)",,
867053780,,Mühlenstraße,secondary,50,False,False,66.44500000000001,"LINESTRING (6.8535633 52.6146046, 6.8535446 52.6150947, 6.8535405 52.615202)",L 44,
867053781,,Mühlenstraße,secondary,50,False,True,110.37599999999999,"LINESTRING (6.8535633 52.6146046, 6.8535869 52.6141087, 6.8535929 52.6137764, 6.8535958 52.6136122)",L 44,
"[981829790, 144573407]",2,Wintershallstraße,residential,50,False,False,135.89100000000002,"LINESTRING (6.8535633 52.6146046, 6.8536305 52.6146008, 6.8536804 52.6145936, 6.8539441 52.6145244, 6.8541408 52.6144635, 6.8543917 52.6143851, 6.8553755 52.6140813)",,
27277096,2,Huskamp,residential,30,False,False,62.92100000000001,"LINESTRING (6.8496922 52.6077361, 6.849444 52.6077894, 6.8491782 52.6078134, 6.8487789 52.6078258)",,
"[29372202, 29372203, 32719999, 862915730]",2,"['Wiggerskamp', 'Ladestraße']",residential,30,False,"[False, True]",405.9049999999999,"LINESTRING (6.8496922 52.6077361, 6.8497793 52.6078616, 6.8498533 52.6080393, 6.849916 52.6083029, 6.8498935 52.6084377, 6.8498189 52.6086022, 6.8497723 52.6087264, 6.8497738 52.608877, 6.8497866 52.6089875, 6.8498011 52.6091269, 6.8499411 52.6091239, 6.8501087 52.6091175, 6.8514444 52.6090554, 6.8519352 52.6090339, 6.8522587 52.6090198, 6.8526329 52.6090104, 6.8529335 52.6090028, 6.8530743 52.6089993, 6.853381 52.6090057, 6.8534661 52.6090064)",,
27277096,2,Huskamp,residential,30,False,True,62.92100000000001,"LINESTRING (6.8487789 52.6078258, 6.8491782 52.6078134, 6.849444 52.6077894, 6.8496922 52.6077361)",,
29372205,2,Borggrevenkamp,residential,30,False,False,76.009,"LINESTRING (6.8487789 52.6078258, 6.848782 52.6078733, 6.848792 52.6085093)",,
144573407,2,Wintershallstraße,residential,50,False,True,110.32,"LINESTRING (6.8578905 52.6132755, 6.8564486 52.6137422)",,
"[28057561, 28057557]",2,"['Kleikuhlenweg', 'Sandweg']",residential,30,False,False,480.34900000000005,"LINESTRING (6.8578905 52.6132755, 6.859003 52.6146672, 6.858974 52.6147948, 6.8574554 52.6152418, 6.8564486 52.6137422)",,
144573407,2,Wintershallstraße,residential,50,False,False,109.28099999999999,"LINESTRING (6.8578905 52.6132755, 6.8582049 52.6131737, 6.8587961 52.6129974, 6.8592693 52.6128403, 6.8593278 52.6128241)",,
144573407,2,Wintershallstraße,residential,50,False,False,110.32,"LINESTRING (6.8564486 52.6137422, 6.8578905 52.6132755)",,
"[28057561, 28057557]",2,"['Kleikuhlenweg', 'Sandweg']",residential,30,False,True,480.34899999999993,"LINESTRING (6.8564486 52.6137422, 6.8574554 52.6152418, 6.858974 52.6147948, 6.859003 52.6146672, 6.8578905 52.6132755)",,
144573407,2,Wintershallstraße,residential,50,False,True,81.676,"LINESTRING (6.8564486 52.6137422, 6.8553755 52.6140813)",,
28065545,2,Westersand,residential,,False,False,157.855,"LINESTRING (6.8553755 52.6140813, 6.8559943 52.6154503)",,
144573407,2,Wintershallstraße,residential,50,False,False,81.676,"LINESTRING (6.8553755 52.6140813, 6.8564486 52.6137422)",,
"[981829790, 144573407]",2,Wintershallstraße,residential,50,False,True,135.891,"LINESTRING (6.8553755 52.6140813, 6.8543917 52.6143851, 6.8541408 52.6144635, 6.8539441 52.6145244, 6.8536804 52.6145936, 6.8536305 52.6146008, 6.8535633 52.6146046)",,
29628458,,Mühlenstraße,secondary,50,False,True,66.264,"LINESTRING (6.8543641 52.6164071, 6.853942 52.6158691)",L 44,
28065545,2,Westersand,residential,,False,True,174.128,"LINESTRING (6.8543641 52.6164071, 6.8544221 52.6164043, 6.8559421 52.6158662, 6.8560899 52.6157863, 6.8560938 52.6157451, 6.8559943 52.6154503)",,
28078345,,Kasinoweg,residential,,False,False,11.194,"LINESTRING (6.8518049 52.6161558, 6.8519671 52.6161349)",,
29628458,,Mühlenstraße,secondary,50,False,False,66.264,"LINESTRING (6.853942 52.6158691, 6.8543641 52.6164071)",L 44,
28078345,,Kasinoweg,residential,,False,True,137.381,"LINESTRING (6.853942 52.6158691, 6.8538581 52.6159105, 6.8519671 52.6161349)",,
29628458,,Mühlenstraße,secondary,50,False,True,79.288,"LINESTRING (6.853942 52.6158691, 6.8537839 52.6156682, 6.8536696 52.6154961, 6.8535757 52.6153138, 6.8535405 52.615202)",L 44,
116539860,,Bessemsland,residential,30,True,False,91.808,"LINESTRING (6.8522914 52.6152731, 6.852223 52.6144485)",,
"[144573354, 677391340]",,Berliner Straße,residential,"['50', '30']",False,False,104.22500000000001,"LINESTRING (6.8522914 52.6152731, 6.8518171 52.6153011, 6.8516997 52.6153052, 6.850964 52.6153419, 6.8507552 52.6153622)",,
677391340,,Berliner Straße,residential,50,False,True,84.71000000000001,"LINESTRING (6.8522914 52.6152731, 6.8526101 52.6152547, 6.8534604 52.6152093, 6.8535405 52.615202)",,
28079109,2,Bessemsland,residential,30,False,False,36.134,"LINESTRING (6.852205 52.6141078, 6.852166 52.6137837)",,
28079109,2,Bessemsland,residential,30,False,True,37.904,"LINESTRING (6.852205 52.6141078, 6.852223 52.6144485)",,
28079110,,Amselstraße,residential,30,False,True,42.627,"LINESTRING (6.852205 52.6141078, 6.8518851 52.6144383)",,
28079109,2,Bessemsland,residential,30,False,False,51.577,"LINESTRING (6.8513746 52.6110528, 6.8513188 52.6108644, 6.8513629 52.6105933)",,
28079109,2,Bessemsland,residential,30,False,True,65.007,"LINESTRING (6.8513746 52.6110528, 6.8514175 52.6111383, 6.8515665 52.6116252)",,
32719549,2,Meisenweg,residential,30,False,False,168.76600000000002,"LINESTRING (6.8513746 52.6110528, 6.8504366 52.6112232, 6.8501793 52.61127, 6.8501328 52.6112693, 6.8489279 52.6112504)",,
28079109,2,Bessemsland,residential,30,False,True,80.926,"LINESTRING (6.8517259 52.6098997, 6.8513629 52.6105933)",,
"[29627100, 28079149, 199594165]",2,"['Grasriete', 'Am Bahnhof']",residential,50,False,"[False, True]",275.389,"LINESTRING (6.8517259 52.6098997, 6.8507812 52.6096693, 6.8506244 52.6096534, 6.850603 52.6096527, 6.8491669 52.6097083, 6.8490973 52.6097249, 6.848843 52.6098154, 6.8486707 52.6099052, 6.8483404 52.6100938, 6.8480482 52.6102516)",,
28079149,2,Am Bahnhof,residential,50,False,True,118.20700000000001,"LINESTRING (6.8517259 52.6098997, 6.8519304 52.6099445, 6.8525147 52.6100609, 6.852736 52.6100899, 6.853162 52.6101214, 6.8532741 52.6101219, 6.8534246 52.6101176)",,
28079109,2,Bessemsland,residential,30,False,False,37.904,"LINESTRING (6.852223 52.6144485, 6.852205 52.6141078)",,
28079111,,,residential,,False,False,22.841,"LINESTRING (6.852223 52.6144485, 6.8518851 52.6144383)",,
28079110,,Amselstraße,residential,30,False,False,52.237,"LINESTRING (6.8491196 52.6146703, 6.8498765 52.6145729)",,
146856559,,Volzeler Mühlenweg,residential,,False,False,85.553,"LINESTRING (6.8491196 52.6146703, 6.8491709 52.6152781, 6.8491801 52.6154388)",,
146856559,,Volzeler Mühlenweg,residential,,False,True,238.68499999999997,"LINESTRING (6.8491196 52.6146703, 6.8491024 52.6144933, 6.8490568 52.6140254, 6.8490213 52.6139545, 6.8489392 52.6137755, 6.8488408 52.6136545, 6.8486732 52.6135004, 6.8484135 52.6132656, 6.8482439 52.613114, 6.8480667 52.6129935, 6.8478048 52.6128424, 6.8477045 52.6128004)",,
28079110,,Amselstraße,residential,30,False,False,42.627,"LINESTRING (6.8518851 52.6144383, 6.852205 52.6141078)",,
28079111,,,residential,,False,True,22.841,"LINESTRING (6.8518851 52.6144383, 6.852223 52.6144485)",,
28079110,,Amselstraße,residential,30,False,True,137.224,"LINESTRING (6.8518851 52.6144383, 6.8517853 52.614472, 6.8515306 52.614505, 6.8498765 52.6145729)",,
28079149,2,Am Bahnhof,residential,50,False,False,118.207,"LINESTRING (6.8534246 52.6101176, 6.8532741 52.6101219, 6.853162 52.6101214, 6.852736 52.6100899, 6.8525147 52.6100609, 6.8519304 52.6099445, 6.8517259 52.6098997)",,
621952802,2,Mühlenstraße,secondary,50,False,False,129.105,"LINESTRING (6.8534246 52.6101176, 6.8534162 52.6108224, 6.8534459 52.6112783)",L 44,
621952802,2,Mühlenstraße,secondary,50,False,True,81.28599999999999,"LINESTRING (6.8534246 52.6101176, 6.8534446 52.6095146, 6.853452 52.6094603, 6.8534545 52.6093869)",L 44,
29287738,,Gebrüder-van-Eyk-Straße,residential,30,False,False,82.99600000000001,"LINESTRING (6.8578274 52.6085379, 6.8578792 52.6083909, 6.8580859 52.6078082)",,
29287739,,Gebrüder-van-Eyk-Straße,residential,30,False,False,68.491,"LINESTRING (6.8578274 52.6085379, 6.8577546 52.608752, 6.8572754 52.608735, 6.8571257 52.6086808)",,
29287738,,Gebrüder-van-Eyk-Straße,residential,30,False,True,82.99600000000001,"LINESTRING (6.8580859 52.6078082, 6.8578792 52.6083909, 6.8578274 52.6085379)",,
199594171,2,Ringer Straße,secondary,50,False,False,78.115,"LINESTRING (6.8580859 52.6078082, 6.8574338 52.6077456, 6.8569505 52.6076762)",L 44,
29287739,,Gebrüder-van-Eyk-Straße,residential,30,False,True,68.491,"LINESTRING (6.8571257 52.6086808, 6.8572754 52.608735, 6.8577546 52.608752, 6.8578274 52.6085379)",,
29287740,2,Wetten Kämpe,residential,50,False,False,57.553,"LINESTRING (6.8582574 52.611376, 6.8580792 52.6114178, 6.8578905 52.611471, 6.8575294 52.6116374)",,
29287740,2,Wetten Kämpe,residential,50,False,True,60.471000000000004,"LINESTRING (6.8582574 52.611376, 6.8586004 52.6113562, 6.858794 52.6113753, 6.8589772 52.6114221, 6.8591177 52.6114635)",,
29287742,2,Anne-Frank-Straße,residential,30,False,False,247.91899999999998,"LINESTRING (6.8582574 52.611376, 6.8582504 52.6113215, 6.8582429 52.6112637, 6.8582204 52.6112121, 6.8581029 52.6111088, 6.8577097 52.6107991, 6.8576817 52.6107613, 6.8576655 52.6107158, 6.8576761 52.6106137, 6.8576227 52.6105152, 6.8575705 52.6104585, 6.857492 52.6104083, 6.8570224 52.610204, 6.8569769 52.6101641, 6.856968 52.6101158, 6.8569894 52.610073, 6.8570415 52.6100381, 6.8575149 52.6097724, 6.8577623 52.6096601)",,
29372205,2,Borggrevenkamp,residential,30,False,True,76.009,"LINESTRING (6.848792 52.6085093, 6.848782 52.6078733, 6.8487789 52.6078258)",,
27277388,,Grasriete,residential,,False,True,146.482,"LINESTRING (6.847871 52.6103526, 6.8462922 52.6112561)",,
27277388,,Grasriete,residential,,False,False,16.411,"LINESTRING (6.847871 52.6103526, 6.8479217 52.6103224, 6.8480482 52.6102516)",,
83591696,2,Emslandstraße,residential,30,False,True,28.505,"LINESTRING (6.8578065 52.6118308, 6.8575294 52.6116374)",,
32703530,1,Thüringer Weg,residential,,False,True,172.29299999999998,"LINESTRING (6.8578065 52.6118308, 6.8576671 52.6118031, 6.8553149 52.6114985)",,
83591696,2,Emslandstraße,residential,30,False,False,150.82999999999998,"LINESTRING (6.8578065 52.6118308, 6.858316 52.612166, 6.8593278 52.6128241)",,
32703532,2,Thüringer Weg,residential,,False,False,69.977,"LINESTRING (6.8534459 52.6112783, 6.8535172 52.6112615, 6.8544556 52.6113842)",,
"[621952801, 621952802, 867053781]",2,Mühlenstraße,secondary,50,False,False,228.047,"LINESTRING (6.8534459 52.6112783, 6.8534868 52.6118353, 6.8535165 52.6121379, 6.8535314 52.6123791, 6.8535561 52.6126542, 6.8535899 52.6133272)",L 44,
621952802,2,Mühlenstraße,secondary,50,False,True,129.105,"LINESTRING (6.8534459 52.6112783, 6.8534162 52.6108224, 6.8534246 52.6101176)",L 44,
32703532,2,Thüringer Weg,residential,,False,True,59.395,"LINESTRING (6.8553149 52.6114985, 6.8544556 52.6113842)",,
32703530,1,Thüringer Weg,residential,,False,False,172.29299999999998,"LINESTRING (6.8553149 52.6114985, 6.8576671 52.6118031, 6.8578065 52.6118308)",,
32703531,2,Egerländer Weg,residential,,False,False,77.189,"LINESTRING (6.8553149 52.6114985, 6.8553244 52.6116982, 6.8556306 52.6121563)",,
"[32703536, 32703531]",2,"['Egerländer Weg', 'Sudetenweg']",residential,,False,"[False, True]",267.0,"LINESTRING (6.8556306 52.6121563, 6.8560904 52.6128978, 6.856081 52.6129466, 6.8536607 52.613317, 6.8535899 52.6133272)",,
32703531,2,Egerländer Weg,residential,,False,True,77.189,"LINESTRING (6.8556306 52.6121563, 6.8553244 52.6116982, 6.8553149 52.6114985)",,
