osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,tunnel
297796156,2,B 28,Loßburger Straße,primary,30,False,True,24.923,"LINESTRING (8.4123853 48.4623032, 8.4122433 48.4625066)",,,
150117531,,,Schulstraße,living_street,,False,True,22.505,"LINESTRING (8.4121067 48.4626999, 8.4118288 48.4626162)",,,
150117531,,,Schulstraße,living_street,,False,False,36.594,"LINESTRING (8.4121067 48.4626999, 8.4121998 48.4627261, 8.4125636 48.4628284)",,,
"[297796156, 297796157]","['2', '3']",B 28,Loßburger Straße,primary,30,False,False,23.737,"LINESTRING (8.4121067 48.4626999, 8.4122282 48.4625282, 8.4122433 48.4625066)",,,
297796157,3,B 28,Loßburger Straße,primary,30,False,True,33.28,"LINESTRING (8.4121067 48.4626999, 8.4120257 48.4628217, 8.4119716 48.4629113, 8.4119246 48.4629736)",,,
4932063,2,L 405,Martin-Luther-Straße,secondary,30,False,True,23.661,"LINESTRING (8.4105881 48.4648694, 8.4104482 48.4650609)",,,
"[309818585, 1106302451, 1092160031]",,,"['Kaufhausstraße', 'Jakobstraße', 'Forststraße']",living_street,,False,"[False, True]",224.42700000000002,"LINESTRING (8.4105881 48.4648694, 8.4118176 48.465273, 8.4116719 48.4654554, 8.4104482 48.4650609)",,,
24665910,,,Kaufhausstraße,living_street,,False,True,82.676,"LINESTRING (8.4105881 48.4648694, 8.4095753 48.4645503)",,,
4932063,2,L 405,Martin-Luther-Straße,secondary,30,False,False,29.899,"LINESTRING (8.4105881 48.4648694, 8.4107296 48.4646564, 8.4107528 48.4646237)",,,
268725621,2,L 405,Martin-Luther-Straße,secondary,30,False,False,24.681,"LINESTRING (8.4101458 48.4654663, 8.4102607 48.4653129, 8.4102947 48.4652675)",,,
268725621,2,L 405,Martin-Luther-Straße,secondary,30,False,True,25.952,"LINESTRING (8.4101458 48.4654663, 8.4101117 48.46551, 8.4099835 48.4656734)",,,
150117528,,L 405,Martin-Luther-Straße,secondary,,True,False,7.21,"LINESTRING (8.4099835 48.4656734, 8.4099525 48.4657349)",,,
268725621,2,L 405,Martin-Luther-Straße,secondary,30,False,False,25.952,"LINESTRING (8.4099835 48.4656734, 8.4101117 48.46551, 8.4101458 48.4654663)",,,
150117507,,,Alfredstraße,residential,30,True,False,87.631,"LINESTRING (8.4089953 48.463948, 8.4094637 48.4632237)",,,
268725624,2,B 462,Murgtalstraße,primary,30,False,True,23.913,"LINESTRING (8.4089953 48.463948, 8.4086862 48.4638829)",,,
268725626,2,B 462,Murgtalstraße,primary,30,False,False,24.188,"LINESTRING (8.4089953 48.463948, 8.4092963 48.4640345)",,,
41085894,,,Alfredstraße,residential,30,False,False,66.319,"LINESTRING (8.4089953 48.463948, 8.4087444 48.4642947, 8.4086061 48.4644857)",,,
"[150117529, 150117530]",,,"['Oberer Marktplatz', 'Marktplatz']",residential,,False,False,154.182,"LINESTRING (8.4119246 48.4629736, 8.4120516 48.4630121, 8.4121203 48.4630324, 8.412759 48.4632194, 8.412801 48.4632589, 8.4128294 48.463298, 8.4128274 48.4633717, 8.4128067 48.4634203, 8.4127211 48.463547, 8.4126609 48.4636323, 8.4124483 48.4639331)",,,
297796154,4,B 28,Loßburger Straße,primary,30,False,True,71.231,"LINESTRING (8.4119246 48.4629736, 8.4118353 48.4630965, 8.4115119 48.4635528)",,,
297796157,3,B 28,Loßburger Straße,primary,30,False,False,33.28,"LINESTRING (8.4119246 48.4629736, 8.4119716 48.4629113, 8.4120257 48.4628217, 8.4121067 48.4626999)",,,
41085894,,,Alfredstraße,residential,30,False,True,24.016,"LINESTRING (8.4084439 48.464673, 8.4086061 48.4644857)",,,
150117506,,,Alfredstraße,residential,30,False,False,25.151,"LINESTRING (8.4084439 48.464673, 8.4082708 48.4648679)",,,
268725611,,,Friedrichstraße,living_street,,False,True,58.172,"LINESTRING (8.4084439 48.464673, 8.4091532 48.4649021)",,,
268725613,,,Friedrichstraße,living_street,,False,False,84.071,"LINESTRING (8.4084439 48.464673, 8.4074223 48.4643372)",,,
41085894,,,Alfredstraße,residential,30,False,False,24.016,"LINESTRING (8.4086061 48.4644857, 8.4084439 48.464673)",,,
309818585,,,Jakobstraße,living_street,,False,True,59.087,"LINESTRING (8.4086061 48.4644857, 8.4093311 48.4647121)",,,
41085894,,,Alfredstraße,residential,30,False,True,66.319,"LINESTRING (8.4086061 48.4644857, 8.4087444 48.4642947, 8.4089953 48.463948)",,,
218655502,,,Alfredstraße,residential,30,True,False,24.586,"LINESTRING (8.4103095 48.4619211, 8.410442 48.4617182)",,,
150117536,,,Brunnenstraße,residential,30,False,False,158.124,"LINESTRING (8.4103095 48.4619211, 8.4108176 48.4620707, 8.4111431 48.4621668, 8.4111999 48.4621839, 8.4112717 48.4622071, 8.4118218 48.4623736, 8.4119631 48.4624163, 8.4118288 48.4626162)",,,
25627950,,,Badstraße,residential,30,False,False,36.65,"LINESTRING (8.4105915 48.4614954, 8.4101447 48.461351)",,,
218655502,,,Alfredstraße,residential,30,True,False,36.881,"LINESTRING (8.4105915 48.4614954, 8.4107898 48.4611909)",,,
25627950,,,Badstraße,residential,30,False,True,133.418,"LINESTRING (8.4105915 48.4614954, 8.4114527 48.4617618, 8.4122246 48.4620119)",,,
4932063,2,L 405,Martin-Luther-Straße,secondary,30,False,False,23.661,"LINESTRING (8.4104482 48.4650609, 8.4105881 48.4648694)",,,
"[309818585, 1106302451, 1092160031]",,,"['Forststraße', 'Kaufhausstraße', 'Jakobstraße']",living_street,,False,"[False, True]",224.42700000000002,"LINESTRING (8.4104482 48.4650609, 8.4116719 48.4654554, 8.4118176 48.465273, 8.4105881 48.4648694)",,,
309818585,,,Jakobstraße,living_street,,False,False,87.593,"LINESTRING (8.4104482 48.4650609, 8.4093734 48.4647253)",,,
4932063,2,L 405,Martin-Luther-Straße,secondary,30,False,True,25.61,"LINESTRING (8.4104482 48.4650609, 8.4103223 48.4652304, 8.4102947 48.4652675)",,,
150117531,,,Schulstraße,living_street,,False,False,22.505,"LINESTRING (8.4118288 48.4626162, 8.4121067 48.4626999)",,,
"[150117531, 1188639495]",,,"['Schulstraße', 'Schickhardtstraße']",living_street,,False,True,241.555,"LINESTRING (8.4118288 48.4626162, 8.4114194 48.4624942, 8.4113477 48.4624731, 8.4112495 48.4624437, 8.4111167 48.4624036, 8.4104925 48.4622149, 8.410135 48.4627601, 8.4097757 48.4633163)",,,
150117536,,,Brunnenstraße,residential,30,False,True,158.124,"LINESTRING (8.4118288 48.4626162, 8.4119631 48.4624163, 8.4118218 48.4623736, 8.4112717 48.4622071, 8.4111999 48.4621839, 8.4111431 48.4621668, 8.4108176 48.4620707, 8.4103095 48.4619211)",,,
197761456,,,Brunnenstraße,living_street,,False,False,23.877,"LINESTRING (8.4125636 48.4628284, 8.412704 48.4626349)",,,
150117531,,,Schulstraße,living_street,,False,False,98.59100000000001,"LINESTRING (8.4125636 48.4628284, 8.4134368 48.4630916, 8.4137806 48.4631957)",,,
150117531,,,Schulstraße,living_street,,False,True,36.594,"LINESTRING (8.4125636 48.4628284, 8.4121998 48.4627261, 8.4121067 48.4626999)",,,
150117531,,,Schulstraße,living_street,,False,False,23.385,"LINESTRING (8.4137806 48.4631957, 8.4140676 48.4632852)",,,
26366860,,,Lindenstraße,living_street,,False,False,109.56400000000001,"LINESTRING (8.4137806 48.4631957, 8.4135948 48.4634696, 8.413171 48.4640943)",,,
150117531,,,Schulstraße,living_street,,False,True,98.59100000000001,"LINESTRING (8.4137806 48.4631957, 8.4134368 48.4630916, 8.4125636 48.4628284)",,,
27777374,,,Peter-Stein-Straße,living_street,,False,False,64.2,"LINESTRING (8.4126766 48.4647764, 8.4129665 48.4648667, 8.4128894 48.4649788, 8.4127362 48.4651982)",,,
"[150117520, 150117521]",,,Lindenstraße,living_street,,True,False,63.952,"LINESTRING (8.4126766 48.4647764, 8.4124478 48.465106, 8.4127362 48.4651982)",,,
27777374,,,Peter-Stein-Straße,living_street,,False,False,20.259,"LINESTRING (8.4127362 48.4651982, 8.4126281 48.4653657)",,,
27777374,,,Peter-Stein-Straße,living_street,,False,True,64.2,"LINESTRING (8.4127362 48.4651982, 8.4128894 48.4649788, 8.4129665 48.4648667, 8.4126766 48.4647764)",,,
27777374,,,Peter-Stein-Straße,living_street,,False,True,20.259,"LINESTRING (8.4126281 48.4653657, 8.4127362 48.4651982)",,,
150117517,,,Kasernenstraße,living_street,,False,False,25.734,"LINESTRING (8.4126281 48.4653657, 8.4129445 48.4654634)",,,
26366402,,,Kasernenstraße,living_street,,False,False,63.147,"LINESTRING (8.4126281 48.4653657, 8.4125512 48.4654845, 8.4125032 48.4655632, 8.4124634 48.465621, 8.4124197 48.4656794, 8.4127247 48.465778)",,,
150117517,,,Kasernenstraße,living_street,,False,False,22.966,"LINESTRING (8.4129445 48.4654634, 8.413225 48.4655532)",,,
150117517,,,Kasernenstraße,living_street,,False,True,25.734,"LINESTRING (8.4129445 48.4654634, 8.4126281 48.4653657)",,,
150117519,,,Lange Straße,residential,30,False,True,38.553,"LINESTRING (8.4129445 48.4654634, 8.4127247 48.465778)",,,
150117519,,,Lange Straße,residential,30,False,False,115.628,"LINESTRING (8.4129445 48.4654634, 8.4132117 48.4650726, 8.4135966 48.4645177)",,,
26366400,,,Badstraße,living_street,,False,False,93.601,"LINESTRING (8.4148438 48.4627535, 8.4136816 48.4624149)",,,
"[1074305633, 958601788]",2,,Lange Straße,residential,30,True,False,81.644,"LINESTRING (8.4148438 48.4627535, 8.4151693 48.4622338, 8.4152764 48.4620777)",,,
26366400,,,Badstraße,living_street,,False,True,93.601,"LINESTRING (8.4136816 48.4624149, 8.4148438 48.4627535)",,,
1074499184,,,Tannenstraße,living_street,,False,False,23.866,"LINESTRING (8.4136816 48.4624149, 8.4138118 48.4622184)",,,
"[337466136, 208980050, 337466138]",,,"['Badstraße', 'Paulinenstraße']",living_street,,False,False,152.195,"LINESTRING (8.4136816 48.4624149, 8.4128785 48.4621702, 8.41299 48.4619923, 8.4138118 48.4622184)",,,
1074499183,,,Tannenstraße,residential,,False,True,67.097,"LINESTRING (8.4141309 48.4616533, 8.4138118 48.4622184)",,,
1212236329,,,Turnhallestraße,residential,30,False,False,96.753,"LINESTRING (8.4141309 48.4616533, 8.4152764 48.4620777)",,,
28402509,,,Tannenstraße,residential,30,False,True,124.02699999999999,"LINESTRING (8.4141309 48.4616533, 8.4144951 48.4611156, 8.4148366 48.4606409)",,,
"[356748720, 465250137]",,,Turnhallestraße,residential,30,False,True,143.779,"LINESTRING (8.4141309 48.4616533, 8.4132659 48.4613696, 8.4132034 48.4613488, 8.4130868 48.4613099, 8.4128923 48.4612451, 8.4126578 48.4611664, 8.4125035 48.4611163, 8.4123881 48.4610736)",,,
42376267,,L 405,Hirschkopfstraße,secondary,50,False,False,81.059,"LINESTRING (8.4075103 48.4669389, 8.4069556 48.4675683)",,,
150117514,,,Holzstraße,residential,,False,True,85.648,"LINESTRING (8.4075103 48.4669389, 8.4074351 48.4668945, 8.407155 48.4665814, 8.4070811 48.4664988, 8.4069414 48.4662737)",,,
"[27778544, 828832855]",,L 405,Hirschkopfstraße,secondary,50,False,True,159.47400000000002,"LINESTRING (8.4075103 48.4669389, 8.4078724 48.466513, 8.4081674 48.4661927, 8.4083136 48.4660728, 8.4084556 48.4659748, 8.4085868 48.4659077, 8.4086944 48.4658683, 8.4088166 48.4658327)",,,
150117514,,,Holzstraße,residential,,False,False,85.648,"LINESTRING (8.4069414 48.4662737, 8.4070811 48.4664988, 8.407155 48.4665814, 8.4074351 48.4668945, 8.4075103 48.4669389)",,,
"[911883131, 288124663]",,,Alfredstraße,residential,,False,False,128.87699999999998,"LINESTRING (8.4069414 48.4662737, 8.4064588 48.4667479, 8.4062794 48.4669242, 8.4059832 48.4672428)",,,
911883131,,,Alfredstraße,residential,,False,True,114.764,"LINESTRING (8.4069414 48.4662737, 8.4077221 48.4654327, 8.4077602 48.465396)",,,
288124676,,L 405,Ulanenstraße,secondary,50,False,True,23.43,"LINESTRING (8.4088166 48.4658327, 8.4085758 48.4656952)",,,
4565888,,L 405,Hirschkopfstraße,secondary,50,True,False,89.42,"LINESTRING (8.4088166 48.4658327, 8.4090605 48.4657794, 8.4096172 48.4656755, 8.4097701 48.465647, 8.4098732 48.4656504, 8.4099835 48.4656734)",,,
"[27778544, 828832855]",,L 405,Hirschkopfstraße,secondary,50,False,False,159.474,"LINESTRING (8.4088166 48.4658327, 8.4086944 48.4658683, 8.4085868 48.4659077, 8.4084556 48.4659748, 8.4083136 48.4660728, 8.4081674 48.4661927, 8.4078724 48.466513, 8.4075103 48.4669389)",,,
150117518,,,Katharinenstraße,residential,30,True,False,101.613,"LINESTRING (8.4113928 48.4658554, 8.4101458 48.4654663)",,,
26366403,,,Katharinenstraße,residential,30,True,False,85.05699999999999,"LINESTRING (8.4113928 48.4658554, 8.4122336 48.4661351, 8.4124097 48.4662145)",,,
"[998365049, 26366404]",,,Wallstraße,residential,50,False,True,120.189,"LINESTRING (8.4133844 48.4673341, 8.4132654 48.4672651, 8.4130719 48.4669322, 8.4129331 48.4667099, 8.412762 48.4664347, 8.4126698 48.4663815)",,,
198259115,,,Katharinenstraße,residential,30,False,True,26.694,"LINESTRING (8.4126698 48.4663815, 8.4124097 48.4662145)",,,
312289812,2,,Ringstraße,tertiary,30,False,True,34.569,"LINESTRING (8.4126698 48.4663815, 8.4131093 48.4662732)",,,
"[998365049, 26366404]",,,Wallstraße,residential,50,False,False,120.189,"LINESTRING (8.4126698 48.4663815, 8.412762 48.4664347, 8.4129331 48.4667099, 8.4130719 48.4669322, 8.4132654 48.4672651, 8.4133844 48.4673341)",,,
312289812,2,,Ringstraße,tertiary,30,False,False,88.785,"LINESTRING (8.4126698 48.4663815, 8.4119631 48.4665675, 8.4115514 48.4666775)",,,
150117519,,,Lange Straße,residential,30,False,False,28.962,"LINESTRING (8.4124097 48.4662145, 8.4125791 48.4659795)",,,
198259115,,,Katharinenstraße,residential,30,False,False,26.694,"LINESTRING (8.4124097 48.4662145, 8.4126698 48.4663815)",,,
150117519,,,Lange Straße,residential,30,False,True,28.962,"LINESTRING (8.4125791 48.4659795, 8.4124097 48.4662145)",,,
150117511,,,Friedrichstraße,living_street,,False,False,186.109,"LINESTRING (8.4125791 48.4659795, 8.4115383 48.4656531, 8.4102947 48.4652675)",,,
150117519,,,Lange Straße,residential,30,False,False,24.854,"LINESTRING (8.4125791 48.4659795, 8.4125929 48.4659641, 8.4127247 48.465778)",,,
268725611,,,Friedrichstraße,living_street,,False,False,34.364,"LINESTRING (8.4102947 48.4652675, 8.4098711 48.4651386)",,,
4932063,2,L 405,Martin-Luther-Straße,secondary,30,False,False,25.61,"LINESTRING (8.4102947 48.4652675, 8.4103223 48.4652304, 8.4104482 48.4650609)",,,
150117511,,,Friedrichstraße,living_street,,False,True,186.109,"LINESTRING (8.4102947 48.4652675, 8.4115383 48.4656531, 8.4125791 48.4659795)",,,
268725621,2,L 405,Martin-Luther-Straße,secondary,30,False,True,24.681,"LINESTRING (8.4102947 48.4652675, 8.4102607 48.4653129, 8.4101458 48.4654663)",,,
312289820,3,,Ringstraße,tertiary,30,False,False,40.167,"LINESTRING (8.4151704 48.4657195, 8.414658 48.4658422)",,,
"[42376265, 150117508, 461155636]",2,,Blaicherstraße,residential,,True,False,139.57299999999998,"LINESTRING (8.4151704 48.4657195, 8.4149274 48.4653568, 8.4146976 48.4650237, 8.4146663 48.4649936, 8.4146087 48.4649408, 8.4145832 48.4649008, 8.4145483 48.4647603, 8.414535 48.464727, 8.4144982 48.4646345, 8.4144431 48.4645697)",,,
150117524,2,,Ludwig-Jahn-Straße,tertiary,50,False,False,159.94799999999998,"LINESTRING (8.4151704 48.4657195, 8.4152277 48.465837, 8.4155816 48.4664364, 8.4156345 48.466524, 8.4156902 48.466681, 8.4157055 48.4667853, 8.415707 48.466872, 8.4156417 48.4670919)",,,
"[312289816, 312289814]",3,,Ringstraße,tertiary,30,False,True,106.416,"LINESTRING (8.4151704 48.4657195, 8.4158518 48.4655386, 8.4165044 48.4653543)",,,
29207851,,,Musbacher Straße,residential,30,False,True,142.824,"LINESTRING (8.4165044 48.4653543, 8.416532 48.4654002, 8.4168831 48.4660837, 8.4169891 48.4662347, 8.4170874 48.4662964, 8.4172602 48.4663732, 8.4174304 48.4664101)",,,
"[301889116, 301889117]","['2', '3']",,Ringstraße,tertiary,30,False,"[False, True]",101.80199999999999,"LINESTRING (8.4165044 48.4653543, 8.4166284 48.4653189, 8.4172127 48.465165, 8.4173346 48.4651315, 8.4174517 48.4650949, 8.4176891 48.4650207, 8.4177725 48.4649932)",,,
"[312289816, 312289814]",3,,Ringstraße,tertiary,30,False,False,106.416,"LINESTRING (8.4165044 48.4653543, 8.4158518 48.4655386, 8.4151704 48.4657195)",,,
437261431,2,,Bahnhofstraße,tertiary,,False,True,48.985,"LINESTRING (8.4170799 48.46321, 8.4168143 48.4636138)",,,
"[26752713, 437261429]",2,,Bahnhofstraße,tertiary,50,False,False,59.842,"LINESTRING (8.4170799 48.46321, 8.4172826 48.4629104, 8.4173576 48.4628131, 8.4174547 48.4627359)",,,
29190865,3,B 28,Straßburger Straße,primary,30,False,False,46.61,"LINESTRING (8.4105834 48.4605113, 8.4111057 48.4607474)",,,
29190865,3,B 28,Straßburger Straße,primary,30,False,True,28.709,"LINESTRING (8.4105834 48.4605113, 8.4102888 48.4603425)",,,
24666263,,,Rappenstraße,residential,30,False,False,43.224,"LINESTRING (8.4105834 48.4605113, 8.4104995 48.4605806, 8.4102487 48.4608301)",,,
27778543,,,Ulanenstraße,residential,30,True,False,33.534,"LINESTRING (8.4064642 48.4652547, 8.4062697 48.4652005, 8.406157 48.4651854, 8.4060299 48.4651713)",,,
288096951,,B 462,Murgtalstraße,primary,50,False,False,124.28699999999999,"LINESTRING (8.4064642 48.4652547, 8.406841 48.4648478, 8.4069497 48.4647353, 8.4074223 48.4643372)",,,
"[28402376, 415543227]",3,L 405,Ulanenstraße,secondary,50,False,False,41.196,"LINESTRING (8.4064642 48.4652547, 8.4067649 48.4652194, 8.4070155 48.4651947)",,,
28402375,,,Schillerstraße,residential,30,False,False,44.57,"LINESTRING (8.4080653 48.4639223, 8.4079376 48.4637969, 8.4078757 48.4637002, 8.4079115 48.4635577)",,,
828832854,,B 462,Murgtalstraße,primary,50,False,False,17.219,"LINESTRING (8.4080653 48.4639223, 8.4082063 48.4638532, 8.4082618 48.4638416)",,,
998990995,,B 462,Murgtalstraße,primary,50,False,True,66.34700000000001,"LINESTRING (8.4080653 48.4639223, 8.4076014 48.4641921, 8.4074223 48.4643372)",,,
4932063,2,L 405,Martin-Luther-Straße,secondary,30,False,True,23.627,"LINESTRING (8.4108891 48.4644314, 8.4107528 48.4646237)",,,
268725626,2,B 462,Murgtalstraße,primary,30,False,True,125.698,"LINESTRING (8.4108891 48.4644314, 8.4107302 48.4644046, 8.410466 48.4643575, 8.4102907 48.464312, 8.4100553 48.4642466, 8.4097637 48.4641617, 8.4096238 48.4641222, 8.4095607 48.4641069, 8.4092963 48.4640345)",,,
828843082,4,B 462,Martin-Luther-Straße,primary,30,False,False,45.803,"LINESTRING (8.4108891 48.4644314, 8.411033 48.4642137, 8.4111521 48.4640584)",,,
"[26752713, 437261429]",2,,Bahnhofstraße,tertiary,50,False,True,59.842,"LINESTRING (8.4174547 48.4627359, 8.4173576 48.4628131, 8.4172826 48.4629104, 8.4170799 48.46321)",,,
437261432,2,,Bahnhofstraße,tertiary,50,False,False,33.871,"LINESTRING (8.4174547 48.4627359, 8.4175814 48.4626797, 8.4178709 48.4626121)",,,
24666263,,,Rappenstraße,residential,30,False,False,57.028,"LINESTRING (8.4102487 48.4608301, 8.4098682 48.4612766)",,,
24666263,,,Rappenstraße,residential,30,False,True,43.224,"LINESTRING (8.4102487 48.4608301, 8.4104995 48.4605806, 8.4105834 48.4605113)",,,
"[826439386, 892205623]",,,Am Rappenpark,residential,30,False,False,149.19299999999998,"LINESTRING (8.4102487 48.4608301, 8.4101772 48.4608133, 8.4101066 48.4607967, 8.4099376 48.4608092, 8.4097552 48.4608358, 8.4095058 48.4608483, 8.4092617 48.4608252, 8.4091464 48.4607664, 8.4090677 48.4605683, 8.4089723 48.4603284, 8.4089238 48.4602062)",,,
26366860,,,Lindenstraße,living_street,,False,True,29.111,"LINESTRING (8.4130004 48.4643304, 8.413171 48.4640943)",,,
150117521,,,Lindenstraße,living_street,,True,False,55.04,"LINESTRING (8.4130004 48.4643304, 8.4126766 48.4647764)",,,
42376266,3,B 28;B 462,Stuttgarter Straße,primary,30,False,False,48.643,"LINESTRING (8.4130004 48.4643304, 8.4133143 48.4644291, 8.4135966 48.4645177)",,,
"[42376266, 937776623, 297796159]",3,B 28;B 462,Stuttgarter Straße,primary,30,False,True,99.77099999999999,"LINESTRING (8.4130004 48.4643304, 8.4127865 48.4642662, 8.4126426 48.4642234, 8.4123665 48.4641447, 8.4122296 48.4641093, 8.4120868 48.4640692, 8.4120324 48.4640539, 8.411874 48.4640116, 8.4117562 48.463978)",,,
27777368,,,Schlosserstraße,living_street,,False,False,56.589,"LINESTRING (8.4134947 48.4656488, 8.4138113 48.4651852)",,,
150117517,,,Kasernenstraße,living_street,,False,False,69.381,"LINESTRING (8.4134947 48.4656488, 8.4143388 48.4659246)",,,
150117517,,,Kasernenstraße,living_street,,False,True,22.548,"LINESTRING (8.4134947 48.4656488, 8.413225 48.4655532)",,,
150117517,,,Kasernenstraße,living_street,,False,True,69.381,"LINESTRING (8.4143388 48.4659246, 8.4134947 48.4656488)",,,
312289812,2,,Ringstraße,tertiary,30,False,False,46.402,"LINESTRING (8.4143388 48.4659246, 8.4142983 48.4659358, 8.4139922 48.466022, 8.4139732 48.4660277, 8.4137633 48.4660933)",,,
"[312289820, 312289823]",3,,Ringstraße,tertiary,30,False,True,25.256,"LINESTRING (8.4143388 48.4659246, 8.4143625 48.4659185, 8.4145812 48.4658619, 8.4146212 48.465851, 8.414658 48.4658422)",,,
29190865,3,B 28,Straßburger Straße,primary,30,False,False,28.709,"LINESTRING (8.4102888 48.4603425, 8.4105834 48.4605113)",,,
24860152,,,Hartranftstraße,residential,30,False,False,67.083,"LINESTRING (8.4102888 48.4603425, 8.4102902 48.4600661, 8.4102951 48.4599014, 8.410334 48.4597413)",,,
"[43129128, 1059048890]",2,L 460,Lauterbadstraße,secondary,30,False,True,86.04,"LINESTRING (8.4133712 48.4593268, 8.4133351 48.4593721, 8.4128627 48.4600232)",,,
24666263,,,Rappenstraße,residential,30,False,True,57.028,"LINESTRING (8.4098682 48.4612766, 8.4102487 48.4608301)",,,
25627950,,,Badstraße,residential,30,False,True,22.003,"LINESTRING (8.4098682 48.4612766, 8.4101447 48.461351)",,,
1074499174,,,Rappenstraße,residential,30,True,False,117.24000000000001,"LINESTRING (8.4098682 48.4612766, 8.4092905 48.4621144, 8.4092144 48.4622376)",,,
268725624,2,B 462,Murgtalstraße,primary,30,False,False,32.183,"LINESTRING (8.4082618 48.4638416, 8.408343 48.463831, 8.4084476 48.463836, 8.4086862 48.4638829)",,,
828832854,,B 462,Murgtalstraße,primary,50,False,True,17.219,"LINESTRING (8.4082618 48.4638416, 8.4082063 48.4638532, 8.4080653 48.4639223)",,,
"[1074305632, 958603874, 78145103]",,,Landhausstraße,residential,30,False,False,291.776,"LINESTRING (8.4164598 48.4595877, 8.4163873 48.4599314, 8.4163401 48.4601128, 8.4162898 48.4602612, 8.4162078 48.4605032, 8.4160188 48.4608846, 8.4159672 48.4609849, 8.4159482 48.461022, 8.4157696 48.4613276, 8.4157241 48.461395, 8.4157094 48.4614193, 8.4156769 48.4614703, 8.4156373 48.4615295, 8.4155727 48.4616251, 8.4155573 48.4616508, 8.415409 48.4618802, 8.4153684 48.4619406, 8.4153115 48.4620284, 8.4152764 48.4620777)",4,,
1212236329,,,Turnhallestraße,residential,30,False,True,96.753,"LINESTRING (8.4152764 48.4620777, 8.4141309 48.4616533)",,,
356748721,,,Turnhallestraße,residential,30,True,False,70.431,"LINESTRING (8.4152764 48.4620777, 8.4158035 48.4622407, 8.4161457 48.4623401)",4,,
"[1074305632, 958603874, 78145103]",,,Landhausstraße,residential,30,False,True,291.77599999999995,"LINESTRING (8.4152764 48.4620777, 8.4153115 48.4620284, 8.4153684 48.4619406, 8.415409 48.4618802, 8.4155573 48.4616508, 8.4155727 48.4616251, 8.4156373 48.4615295, 8.4156769 48.4614703, 8.4157094 48.4614193, 8.4157241 48.461395, 8.4157696 48.4613276, 8.4159482 48.461022, 8.4159672 48.4609849, 8.4160188 48.4608846, 8.4162078 48.4605032, 8.4162898 48.4602612, 8.4163401 48.4601128, 8.4163873 48.4599314, 8.4164598 48.4595877)",4,,
79827546,,,Gottlieb-Daimler-Straße,residential,30,False,False,45.782,"LINESTRING (8.4069057 48.4680313, 8.4066043 48.4681589, 8.4063581 48.4682209)",,,
79827546,,,Gottlieb-Daimler-Straße,residential,30,False,True,124.379,"LINESTRING (8.4069057 48.4680313, 8.4073118 48.4679415, 8.4074894 48.4679013, 8.4076604 48.4678762, 8.4077999 48.4678655, 8.4079401 48.4678923, 8.4084865 48.4680718)",,,
