osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction
27438727,Unterer Wingertsberg,living_street,False,False,75.06200000000001,"LINESTRING (7.7683344 49.503959, 7.768289 49.5044574, 7.7683126 49.5046325)",,,,
68537700,Bergstraße,secondary,False,False,76.459,"LINESTRING (7.7683344 49.503959, 7.7684727 49.5039606, 7.7686747 49.5039674, 7.7689319 49.5039891, 7.7691526 49.5040122, 7.7693817 49.5040472)",L 382,50,,
68537700,Bergstraße,secondary,False,True,127.402,"LINESTRING (7.7683344 49.503959, 7.7682947 49.503959, 7.7680719 49.5039659, 7.7678244 49.5039848, 7.7675868 49.5040146, 7.767357 49.5040473, 7.7671458 49.504091, 7.7669772 49.5041416, 7.7668127 49.5041998, 7.7666621 49.5042643)",L 382,50,,
1066133971,Bergstraße,secondary,False,False,20.864,"LINESTRING (7.7698676 49.5041859, 7.7700896 49.504306)",L 382,50,,
27287598,Zimmerstraße,residential,False,True,57.95399999999999,"LINESTRING (7.7698676 49.5041859, 7.7698838 49.5040722, 7.7698981 49.5040434, 7.7700545 49.5038228, 7.770114 49.5037655, 7.7702135 49.5037611)",,,,
1066133971,Bergstraße,secondary,False,True,38.547,"LINESTRING (7.7698676 49.5041859, 7.7697258 49.5041297, 7.7695764 49.5040858, 7.7694915 49.5040664, 7.7693817 49.5040472)",L 382,50,,
"[38806340, 601406487, 6073495]",Johannisstraße,secondary,False,False,99.829,"LINESTRING (7.7712808 49.5046313, 7.7713833 49.5046335, 7.7715342 49.504623, 7.7720993 49.5045475, 7.7722264 49.5045306, 7.7724309 49.5045023, 7.7726382 49.5044722)",L 382,50,,
255533123,Hauptstraße,secondary,False,True,30.714,"LINESTRING (7.7712808 49.5046313, 7.7713069 49.5045479, 7.771357 49.5044278, 7.7713893 49.5043645)",L 387,50,2,
962805093,Bergstraße,secondary,False,True,49.174,"LINESTRING (7.7712808 49.5046313, 7.7711677 49.5046185, 7.7709985 49.5045954, 7.7706294 49.5045072)",L 382,50,,
308714213,Lauterer Straße,tertiary,False,True,61.385000000000005,"LINESTRING (7.7752304 49.5024054, 7.7752213 49.5023533, 7.7752293 49.5023001, 7.7753927 49.5019887, 7.7753926 49.5019234, 7.7753764 49.5018726)",K 37,50,,
"[616355040, 616355039]",Johannisstraße,secondary,False,True,157.234,"LINESTRING (7.7752304 49.5024054, 7.7751674 49.5024532, 7.7751297 49.5025084, 7.7749772 49.5029513, 7.7749438 49.5030409, 7.7749217 49.5030774, 7.7748923 49.5031261, 7.7748151 49.5032258, 7.774763 49.5032746, 7.7746447 49.5033668, 7.7744953 49.5034311, 7.7743064 49.5034753, 7.7741357 49.5035074)",L 382,50,,
255533123,Hauptstraße,secondary,False,False,30.714,"LINESTRING (7.7713893 49.5043645, 7.771357 49.5044278, 7.7713069 49.5045479, 7.7712808 49.5046313)",L 387,50,2,
255533123,Hauptstraße,secondary,False,True,122.27,"LINESTRING (7.7713893 49.5043645, 7.7717947 49.503689, 7.7720147 49.5033427)",L 387,50,2,
"[601406488, 616387063]",Kirchstraße,living_street,False,True,142.523,"LINESTRING (7.7713893 49.5043645, 7.7715404 49.5043473, 7.7717368 49.5042968, 7.7718591 49.5042491, 7.7719852 49.504205, 7.7721575 49.5041361, 7.7723239 49.5040512, 7.7724511 49.5039789, 7.7725276 49.5039092, 7.7725964 49.5038145, 7.7727032 49.5035325)",,,,
