osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,bridge
"[4713330, 31694805]",Sanderweg,residential,30,False,True,253.58499999999998,"LINESTRING (8.6329015 50.579084, 8.6316946 50.5790218, 8.631255 50.5789992, 8.6304674 50.5789578, 8.6294038 50.5789007, 8.6293222 50.5788977)",,,,
135384795,Sanderweg,residential,50,False,True,55.296,"LINESTRING (8.635383 50.5792279, 8.6346057 50.5791674)",,,,
4713479,Friedrichstraße,residential,30,False,False,57.528000000000006,"LINESTRING (8.6362541 50.582507, 8.6365354 50.5822983, 8.636784 50.582114)",,,,
4713479,Friedrichstraße,residential,30,False,True,57.528000000000006,"LINESTRING (8.636784 50.582114, 8.6365354 50.5822983, 8.6362541 50.582507)",,,,
4713480,Feldstraße,residential,30,False,False,194.481,"LINESTRING (8.6323493 50.5807975, 8.6329015 50.579084)",,,,
4713335,Ernststraße,residential,30,False,False,131.523,"LINESTRING (8.6323493 50.5807975, 8.6331275 50.5809608, 8.6334603 50.5809772, 8.6341675 50.5810122)",,,,
4713335,Ernststraße,residential,30,False,True,231.10000000000002,"LINESTRING (8.6323493 50.5807975, 8.6320719 50.5807484, 8.6308426 50.580541, 8.6302257 50.5804471, 8.630093 50.5804317, 8.6292256 50.580297, 8.6291756 50.5802912)",,,,
24970456,Birkengraben,residential,30,False,False,11.844,"LINESTRING (8.6260113 50.5819818, 8.6260355 50.5818764)",,,,
4713483,Birkengraben,residential,30,False,True,58.302,"LINESTRING (8.6260113 50.5819818, 8.6260401 50.5821784, 8.6260938 50.5822856, 8.6260435 50.5823614, 8.6260478 50.5824935)",,,,
666354308,Birkengraben,residential,30,False,True,10.385,"LINESTRING (8.626049 50.5817834, 8.6260355 50.5818764)",,,,
4713489,Am Kahnplätzchen,residential,30,False,True,77.569,"LINESTRING (8.626049 50.5817834, 8.6258608 50.5817123, 8.6257135 50.5815823, 8.6256728 50.5815472, 8.6254907 50.5813904, 8.62534 50.5812622)",,,,
24970461,Birkengraben,residential,30,False,False,47.837999999999994,"LINESTRING (8.626049 50.5817834, 8.6262003 50.5816422, 8.626491 50.5814599)",,,,
24970461,Birkengraben,residential,30,False,False,16.839,"LINESTRING (8.626491 50.5814599, 8.6266559 50.5813505)",,,,
8151808,Birkengraben,residential,30,False,False,48.819,"LINESTRING (8.626491 50.5814599, 8.6267107 50.5815875, 8.6269045 50.5816399, 8.6270839 50.581663)",,,,
24970461,Birkengraben,residential,30,False,True,47.837999999999994,"LINESTRING (8.626491 50.5814599, 8.6262003 50.5816422, 8.626049 50.5817834)",,,,
24970461,Birkengraben,residential,30,False,True,16.839,"LINESTRING (8.6266559 50.5813505, 8.626491 50.5814599)",,,,
8151808,Birkengraben,residential,30,False,True,46.185,"LINESTRING (8.6266559 50.5813505, 8.6268388 50.5815081, 8.6270839 50.581663)",,,,
24970461,Birkengraben,residential,30,False,False,123.725,"LINESTRING (8.6266559 50.5813505, 8.6269193 50.5811643, 8.6270628 50.5809916, 8.6271394 50.5808596, 8.6272264 50.580662, 8.6272927 50.5803435)",,,,
8151811,Am Kahnplätzchen,residential,30,False,False,75.65,"LINESTRING (8.6272927 50.5803435, 8.6262213 50.5803437)",,,,
24970461,Birkengraben,residential,30,False,False,70.447,"LINESTRING (8.6272927 50.5803435, 8.6273752 50.5799889, 8.627431 50.5797161)",,,,
24970461,Birkengraben,residential,30,False,True,123.72500000000001,"LINESTRING (8.6272927 50.5803435, 8.6272264 50.580662, 8.6271394 50.5808596, 8.6270628 50.5809916, 8.6269193 50.5811643, 8.6266559 50.5813505)",,,,
8151806,Birkengraben,residential,30,False,False,27.184,"LINESTRING (8.627431 50.5797161, 8.6270466 50.5797025)",,,,
24970461,Birkengraben,residential,30,False,False,48.62,"LINESTRING (8.627431 50.5797161, 8.6275333 50.5792837)",,,,
24970461,Birkengraben,residential,30,False,True,70.447,"LINESTRING (8.627431 50.5797161, 8.6273752 50.5799889, 8.6272927 50.5803435)",,,,
8151807,Birkengraben,residential,30,False,False,30.503,"LINESTRING (8.6275333 50.5792837, 8.627102 50.5792681)",,,,
24970461,Birkengraben,residential,30,False,True,48.62,"LINESTRING (8.6275333 50.5792837, 8.627431 50.5797161)",,,,
"[680004720, 24970461, 680004719]",Birkengraben,residential,"['50', '30']",False,False,152.922,"LINESTRING (8.6275333 50.5792837, 8.6275675 50.5789992, 8.627621 50.5788516, 8.6290977 50.5788889)",,,,
"[135309785, 135309786, 4713484]",Birkengraben,residential,50,False,False,15.89,"LINESTRING (8.6290977 50.5788889, 8.6291264 50.5788889, 8.6292688 50.5788943, 8.6293222 50.5788977)",,,,yes
32435731,Bachstraße,living_street,,False,False,209.35399999999998,"LINESTRING (8.6290977 50.5788889, 8.6290725 50.5794661, 8.6290609 50.5796416, 8.6290412 50.5799395, 8.6289145 50.5803318, 8.6286363 50.580725)",,,,
"[680004720, 24970461, 680004719]",Birkengraben,residential,"['50', '30']",False,True,152.922,"LINESTRING (8.6290977 50.5788889, 8.627621 50.5788516, 8.6275675 50.5789992, 8.6275333 50.5792837)",,,,
8151807,Birkengraben,residential,30,False,True,30.503,"LINESTRING (8.627102 50.5792681, 8.6275333 50.5792837)",,,,
8151806,Birkengraben,residential,30,False,True,27.184,"LINESTRING (8.6270466 50.5797025, 8.627431 50.5797161)",,,,
8151808,Birkengraben,residential,30,False,False,46.185,"LINESTRING (8.6270839 50.581663, 8.6268388 50.5815081, 8.6266559 50.5813505)",,,,
8151808,Birkengraben,residential,30,False,True,48.819,"LINESTRING (8.6270839 50.581663, 8.6269045 50.5816399, 8.6267107 50.5815875, 8.626491 50.5814599)",,,,
"[135309226, 24970454, 4713487]","['Parkweg', 'Birkengraben']",living_street,,False,"[False, True]",155.023,"LINESTRING (8.6270839 50.581663, 8.6274728 50.5816817, 8.6274103 50.5819171, 8.6273935 50.5819571, 8.6272828 50.5819568, 8.6270815 50.5819434, 8.6268042 50.5819263, 8.6264277 50.5819038, 8.6260355 50.5818764)",,,,
24970456,Birkengraben,residential,30,False,True,11.844,"LINESTRING (8.6260355 50.5818764, 8.6260113 50.5819818)",,,,
666354308,Birkengraben,residential,30,False,False,10.385,"LINESTRING (8.6260355 50.5818764, 8.626049 50.5817834)",,,,
"[135309226, 24970454, 4713487]","['Parkweg', 'Birkengraben']",living_street,,False,"[False, True]",155.023,"LINESTRING (8.6260355 50.5818764, 8.6264277 50.5819038, 8.6268042 50.5819263, 8.6270815 50.5819434, 8.6272828 50.5819568, 8.6273935 50.5819571, 8.6274103 50.5819171, 8.6274728 50.5816817, 8.6270839 50.581663)",,,,
4713489,Am Kahnplätzchen,residential,30,False,False,77.569,"LINESTRING (8.62534 50.5812622, 8.6254907 50.5813904, 8.6256728 50.5815472, 8.6257135 50.5815823, 8.6258608 50.5817123, 8.626049 50.5817834)",,,,
4713489,Am Kahnplätzchen,residential,30,False,True,51.285,"LINESTRING (8.62534 50.5812622, 8.6252069 50.5811372, 8.6250135 50.5808522)",,,,
"[8151810, 8151812]",Am Kahnplätzchen,residential,30,False,"[False, True]",123.69499999999998,"LINESTRING (8.62534 50.5812622, 8.625574 50.5811307, 8.6257987 50.5809654, 8.6260135 50.5807993, 8.6261484 50.5806215, 8.6262095 50.5804834, 8.6262213 50.5803437)",,,,
4713489,Am Kahnplätzchen,residential,30,False,False,51.285,"LINESTRING (8.6250135 50.5808522, 8.6252069 50.5811372, 8.62534 50.5812622)",,,,
4713489,Am Kahnplätzchen,residential,30,False,True,65.833,"LINESTRING (8.6250135 50.5808522, 8.62492 50.5806896, 8.6248816 50.5804974, 8.6248706 50.5802723)",,,,
8151809,Am Kahnplätzchen,residential,30,False,True,82.296,"LINESTRING (8.6250135 50.5808522, 8.625183 50.5807998, 8.6253677 50.5807172, 8.625519 50.5806257, 8.625559 50.5804646, 8.6256041 50.5802857)",,,,
4713489,Am Kahnplätzchen,residential,30,False,False,65.833,"LINESTRING (8.6248706 50.5802723, 8.6248816 50.5804974, 8.62492 50.5806896, 8.6250135 50.5808522)",,,,
4713489,Am Kahnplätzchen,residential,30,False,True,34.807,"LINESTRING (8.6248706 50.5802723, 8.6247971 50.5800123, 8.6247835 50.5799642)",,,,
8151811,Am Kahnplätzchen,residential,30,False,True,51.813,"LINESTRING (8.6248706 50.5802723, 8.6251946 50.5802778, 8.6256041 50.5802857)",,,,
8151811,Am Kahnplätzchen,residential,30,False,True,44.054,"LINESTRING (8.6256041 50.5802857, 8.6262213 50.5803437)",,,,
8151809,Am Kahnplätzchen,residential,30,False,False,82.29600000000002,"LINESTRING (8.6256041 50.5802857, 8.625559 50.5804646, 8.625519 50.5806257, 8.6253677 50.5807172, 8.625183 50.5807998, 8.6250135 50.5808522)",,,,
8151811,Am Kahnplätzchen,residential,30,False,False,51.813,"LINESTRING (8.6256041 50.5802857, 8.6251946 50.5802778, 8.6248706 50.5802723)",,,,
8151811,Am Kahnplätzchen,residential,30,False,False,44.054,"LINESTRING (8.6262213 50.5803437, 8.6256041 50.5802857)",,,,
8151811,Am Kahnplätzchen,residential,30,False,True,75.65,"LINESTRING (8.6262213 50.5803437, 8.6272927 50.5803435)",,,,
"[8151810, 8151812]",Am Kahnplätzchen,residential,30,False,"[False, True]",123.69500000000001,"LINESTRING (8.6262213 50.5803437, 8.6262095 50.5804834, 8.6261484 50.5806215, 8.6260135 50.5807993, 8.6257987 50.5809654, 8.625574 50.5811307, 8.62534 50.5812622)",,,,
4713489,Am Kahnplätzchen,residential,30,False,False,34.807,"LINESTRING (8.6247835 50.5799642, 8.6247971 50.5800123, 8.6248706 50.5802723)",,,,
4713503,Bachstraße,living_street,,False,False,20.446,"LINESTRING (8.6286363 50.580725, 8.6289207 50.5807596)",,,,yes
"[32435731, 24986502, 4713495]","['Bachstraße', 'Kirchstraße']",living_street,,False,"[False, True]",236.211,"LINESTRING (8.6286363 50.580725, 8.6285963 50.5808993, 8.62858 50.581003, 8.6285574 50.5811464, 8.6285522 50.5815002, 8.6285341 50.5816087, 8.6285128 50.5816981, 8.6284558 50.5818405, 8.6283737 50.5820762, 8.6282849 50.5823354, 8.6281781 50.5826096, 8.6280193 50.5827943)",,,,
32435731,Bachstraße,living_street,,False,True,209.35400000000004,"LINESTRING (8.6286363 50.580725, 8.6289145 50.5803318, 8.6290412 50.5799395, 8.6290609 50.5796416, 8.6290725 50.5794661, 8.6290977 50.5788889)",,,,
4713508,In der Eck,residential,,False,True,61.22,"LINESTRING (8.6296311 50.5814327, 8.6295894 50.5815145, 8.6295051 50.5815662, 8.6294127 50.5815769, 8.6288924 50.581567)",,,,
4713511,Kreuzgasse,residential,50,False,True,50.513,"LINESTRING (8.6308763 50.5818502, 8.6307732 50.5822705, 8.6307493 50.5822951)",,,,
4713541,Gießener Straße,secondary,50,True,False,2.921,"LINESTRING (8.6309637 50.5826891, 8.6309225 50.5826915)",L 3020,,roundabout,
"[4746674, 62943663]",Brauhausstraße,residential,30,False,False,82.35,"LINESTRING (8.6309637 50.5826891, 8.6309744 50.5827325, 8.6310203 50.5829779, 8.6310101 50.5831226, 8.6309947 50.5832609, 8.6309603 50.5834255)",,,,
4713541,Gießener Straße,secondary,50,True,False,13.408000000000001,"LINESTRING (8.6307783 50.5826305, 8.6307671 50.5826056, 8.6307661 50.5825797, 8.6307753 50.5825544, 8.6307943 50.5825315, 8.6308106 50.5825181)",L 3020,,roundabout,
4713283,Gießener Straße,secondary,50,True,False,24.53,"LINESTRING (8.6310177 50.5825057, 8.6310885 50.5825038, 8.6311744 50.5824991, 8.6312705 50.5824973, 8.6313647 50.5824982)",L 3020,,,
4713541,Gießener Straße,secondary,50,True,False,13.386,"LINESTRING (8.6310177 50.5825057, 8.6310462 50.5825216, 8.6310681 50.5825412, 8.6310822 50.5825636, 8.6310876 50.5825874, 8.6310842 50.5826114)",L 3020,,roundabout,
4746670,Wilhelmstraße,residential,30,False,False,127.276,"LINESTRING (8.6325366 50.5836909, 8.6339018 50.5844384)",,,,
4746676,Jahnstraße,residential,30,False,True,101.779,"LINESTRING (8.6325366 50.5836909, 8.6324625 50.5837044, 8.6323986 50.5837365, 8.6318002 50.5842544, 8.6317334 50.5844214)",,,,
31694287,Jahnstraße,residential,30,False,False,113.501,"LINESTRING (8.6325366 50.5836909, 8.6326219 50.5836212, 8.6330145 50.5833005, 8.6331332 50.5832036, 8.6333415 50.5828992, 8.6333729 50.5828304)",,,,
4746670,Wilhelmstraße,residential,30,False,False,119.476,"LINESTRING (8.6339018 50.5844384, 8.6351961 50.5851306)",,,,
4746670,Wilhelmstraße,residential,30,False,True,127.276,"LINESTRING (8.6339018 50.5844384, 8.6325366 50.5836909)",,,,
4746696,Mittelstraße,residential,30,False,True,49.063,"LINESTRING (8.6339018 50.5844384, 8.6334633 50.5847807)",,,,
4746670,Wilhelmstraße,residential,30,False,True,119.476,"LINESTRING (8.6351961 50.5851306, 8.6339018 50.5844384)",,,,
4746670,Wilhelmstraße,residential,30,False,False,153.56,"LINESTRING (8.6351961 50.5851306, 8.6352962 50.5851791, 8.6355611 50.5853075, 8.6370868 50.585806)",,,,
4746680,Bahnstraße,residential,30,False,False,24.359,"LINESTRING (8.6351961 50.5851306, 8.6352776 50.5850803, 8.6354435 50.5849779)",,,,
4746680,Bahnstraße,residential,30,False,True,101.06400000000001,"LINESTRING (8.6351961 50.5851306, 8.6347585 50.5853699, 8.6346526 50.5854278, 8.6343617 50.5855399, 8.6340588 50.5856791)",,,,
4746670,Wilhelmstraße,residential,30,False,True,153.56,"LINESTRING (8.6370868 50.585806, 8.6355611 50.5853075, 8.6352962 50.5851791, 8.6351961 50.5851306)",,,,
4746671,Heinestraße,residential,30,False,False,126.461,"LINESTRING (8.6370868 50.585806, 8.636622 50.5863381, 8.6365647 50.5863949, 8.6362239 50.5868024)",,,,
4746671,Heinestraße,residential,30,False,True,15.165,"LINESTRING (8.6361201 50.5869218, 8.6362239 50.5868024)",,,,
4746671,Heinestraße,residential,30,False,False,15.165,"LINESTRING (8.6362239 50.5868024, 8.6361201 50.5869218)",,,,
4746671,Heinestraße,residential,30,False,True,126.461,"LINESTRING (8.6362239 50.5868024, 8.6365647 50.5863949, 8.636622 50.5863381, 8.6370868 50.585806)",,,,
62943663,Brauhausstraße,residential,30,False,False,47.896,"LINESTRING (8.6309603 50.5834255, 8.6309156 50.5836437, 8.6309132 50.5838108, 8.6309126 50.5838544)",,,,
"[4746674, 62943663]",Brauhausstraße,residential,30,False,True,82.35000000000001,"LINESTRING (8.6309603 50.5834255, 8.6309947 50.5832609, 8.6310101 50.5831226, 8.6310203 50.5829779, 8.6309744 50.5827325, 8.6309637 50.5826891)",,,,
"[236766205, 236766206, 4748647]",Brauhausstraße,residential,30,False,True,10.166,"LINESTRING (8.6309603 50.5834255, 8.6309344 50.58342, 8.6308414 50.5834127, 8.6308186 50.5834109)",,,,yes
28350174,Brauhausstraße,residential,30,False,False,88.28399999999999,"LINESTRING (8.6309126 50.5838544, 8.6309314 50.5838941, 8.6309729 50.5839377, 8.6310258 50.5840062, 8.6311532 50.5841423, 8.6311693 50.5841695, 8.6317334 50.5844214)",,,,
"[422867236, 42778349, 42778350]",Kindergartenstraße,residential,30,False,True,18.516,"LINESTRING (8.6309126 50.5838544, 8.6308453 50.5838574, 8.6308168 50.5838498, 8.6307803 50.5838401, 8.6306989 50.5838144, 8.630667 50.5838081)",,,,yes
62943663,Brauhausstraße,residential,30,False,True,47.896,"LINESTRING (8.6309126 50.5838544, 8.6309132 50.5838108, 8.6309156 50.5836437, 8.6309603 50.5834255)",,,,
31694285,Brauhausstraße,residential,30,False,False,5.22,"LINESTRING (8.6317334 50.5844214, 8.6317748 50.5844603)",,,,
4746676,Jahnstraße,residential,30,False,False,101.779,"LINESTRING (8.6317334 50.5844214, 8.6318002 50.5842544, 8.6323986 50.5837365, 8.6324625 50.5837044, 8.6325366 50.5836909)",,,,
28350174,Brauhausstraße,residential,30,False,True,88.284,"LINESTRING (8.6317334 50.5844214, 8.6311693 50.5841695, 8.6311532 50.5841423, 8.6310258 50.5840062, 8.6309729 50.5839377, 8.6309314 50.5838941, 8.6309126 50.5838544)",,,,
31694285,Brauhausstraße,residential,30,False,True,5.22,"LINESTRING (8.6317748 50.5844603, 8.6317334 50.5844214)",,,,
4746695,Ludwigstraße,residential,30,False,False,210.707,"LINESTRING (8.6317748 50.5844603, 8.6324765 50.5848065, 8.6330204 50.5851088, 8.6340588 50.5856791)",,,,
31694285,Brauhausstraße,residential,30,False,False,138.289,"LINESTRING (8.6317748 50.5844603, 8.6317008 50.5847267, 8.6315521 50.5851143, 8.6314322 50.5855166, 8.6314644 50.5856801)",,,,
4746675,Brauhausstraße,residential,30,False,False,107.016,"LINESTRING (8.6314644 50.5856801, 8.631662 50.5858106, 8.6318441 50.5859087, 8.6326419 50.5862829)",,,,
"[32435810, 236766211, 332588990, 4747183]",Mühlstraße,residential,30,False,False,164.234,"LINESTRING (8.6314644 50.5856801, 8.6313303 50.585847, 8.631226 50.5860668, 8.6309789 50.5862783, 8.6309555 50.586297, 8.6306886 50.5865237, 8.630583 50.5866323, 8.6302314 50.5869175)",,,,yes
31694285,Brauhausstraße,residential,30,False,True,138.289,"LINESTRING (8.6314644 50.5856801, 8.6314322 50.5855166, 8.6315521 50.5851143, 8.6317008 50.5847267, 8.6317748 50.5844603)",,,,
4746675,Brauhausstraße,residential,30,False,True,107.016,"LINESTRING (8.6326419 50.5862829, 8.6318441 50.5859087, 8.631662 50.5858106, 8.6314644 50.5856801)",,,,
4746679,Bahnstraße,residential,30,False,False,120.864,"LINESTRING (8.6326419 50.5862829, 8.6329021 50.5861296, 8.6340588 50.5856791)",,,,
