osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access,tunnel
23618357,Münchener Straße,tertiary,50,False,True,44.576,"LINESTRING (10.9862322 48.2650351, 10.9862967 48.2652103, 10.9863579 48.265427)",,,,,
52531399,Fuchsgasse,residential,50,False,False,63.409000000000006,"LINESTRING (10.9862322 48.2650351, 10.9866227 48.2649728, 10.9867466 48.2649825, 10.9869461 48.265043, 10.9870543 48.2650598)",,,,,
315337058,Münchener Straße,tertiary,50,False,False,62.132000000000005,"LINESTRING (10.9862322 48.2650351, 10.9861124 48.2648558, 10.986007 48.2647444, 10.9859399 48.264674, 10.9858973 48.2646362, 10.9858111 48.264554)",3,,,,
23618357,Münchener Straße,tertiary,50,False,False,56.928,"LINESTRING (10.9864407 48.2660706, 10.9864444 48.2660354, 10.9864396 48.2657701, 10.9863923 48.2655611)",,,,,
23618357,Münchener Straße,tertiary,50,False,True,33.162,"LINESTRING (10.9864407 48.2660706, 10.9864146 48.2662076, 10.9863754 48.2663145, 10.9863598 48.2663635)",,,,,
932396101,Schmiedberg,residential,50,False,True,21.434,"LINESTRING (10.9864407 48.2660706, 10.9865183 48.2660847, 10.9867197 48.2661222)",,,,,
106199735,Marktplatz,tertiary,50,False,True,10.207,"LINESTRING (10.9866885 48.2674931, 10.9866445 48.2674061)",,AIC 12,,,
"[815732697, 4303261]",Marktplatz,tertiary,50,False,False,52.547,"LINESTRING (10.9866885 48.2674931, 10.986714 48.2675877, 10.9867209 48.2677072, 10.986709 48.2677904, 10.9866842 48.2679629)",,AIC 12,,,
"[4303250, 996583083]",Amtmannberg,residential,50,False,True,126.624,"LINESTRING (10.9866885 48.2674931, 10.9866021 48.2674943, 10.9863807 48.2674957, 10.9863074 48.2674962, 10.986054 48.2674837, 10.9858774 48.2674711, 10.9857999 48.2674641, 10.9853792 48.2674294, 10.9849839 48.2674163)",,,,,
4303259,Augsburger Straße,tertiary,50,False,False,58.334,"LINESTRING (10.9879804 48.271162, 10.9878878 48.2709337, 10.9877391 48.2706631)",2,,,,
4313904,Bayerlstraße,residential,50,False,False,63.047,"LINESTRING (10.9879804 48.271162, 10.9882774 48.2711397, 10.9888262 48.2710946)",,,,,
