osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
28998723,Marquard-von-Grumbach-Straße,residential,30,False,False,58.105,"LINESTRING (9.5865505 49.8933747, 9.5867731 49.8933341, 9.5868294 49.8933477, 9.586929 49.8934401, 9.5870088 49.8935674, 9.5870197 49.8936521)",,
28998718,Marquard-von-Grumbach-Straße,residential,30,False,True,67.01599999999999,"LINESTRING (9.5861841 49.8928759, 9.5864097 49.8930108, 9.5865305 49.8931339, 9.5865938 49.8932567, 9.5865928 49.8932956, 9.5865416 49.8933401, 9.5865505 49.8933747)",,
"[18795576, 1067282323, 18795573, 18795574]","['An der Steige', 'Bergrothenfelser Straße']",residential,50,False,False,230.642,"LINESTRING (9.5861841 49.8928759, 9.5863856 49.8928269, 9.5869014 49.8927492, 9.587243 49.8927163, 9.5875122 49.8926988, 9.5876515 49.8926104, 9.5876884 49.8925718, 9.5877044 49.8925234, 9.5877108 49.8922298, 9.5877054 49.8921096, 9.5876463 49.8920312, 9.5873688 49.891821, 9.5872248 49.8917211, 9.5871537 49.8916774)",,yes
1067282323,Bergrothenfelser Straße,residential,50,False,True,61.074,"LINESTRING (9.5861841 49.8928759, 9.5857227 49.8929922, 9.5854019 49.8930933)",,
28998720,Zieglergasse,residential,30,False,False,63.905,"LINESTRING (9.5857966 49.8936087, 9.5854019 49.8930933)",,
387501807,Marquard-von-Grumbach-Straße,residential,30,False,False,59.946,"LINESTRING (9.5857966 49.8936087, 9.5865505 49.8933747)",,
28998720,Zieglergasse,residential,30,False,True,63.905,"LINESTRING (9.5854019 49.8930933, 9.5857966 49.8936087)",,
1067282323,Bergrothenfelser Straße,residential,50,False,False,61.074,"LINESTRING (9.5854019 49.8930933, 9.5857227 49.8929922, 9.5861841 49.8928759)",,
60202909,Mainstraße,residential,,False,True,27.962,"LINESTRING (9.5926648 49.8917572, 9.5923112 49.8916507)",,
606446625,Mainstraße,residential,,False,False,24.747,"LINESTRING (9.5910465 49.8935352, 9.5909232 49.8935394, 9.5907082 49.8935038)",,
85275515,Burggasse,residential,,False,True,71.37899999999999,"LINESTRING (9.5913851 49.8917593, 9.591509 49.8916199, 9.5915662 49.8915763, 9.5917192 49.8916184, 9.5921607 49.8917584)",,
85275512,Hauptstraße,residential,,False,True,28.928,"LINESTRING (9.5915435 49.8918547, 9.5916288 49.8918762, 9.5919154 49.891956)",,
85275512,Hauptstraße,residential,,False,False,28.928,"LINESTRING (9.5919154 49.891956, 9.5916288 49.8918762, 9.5915435 49.8918547)",,
386838326,Hauptstraße,residential,30,False,False,28.143,"LINESTRING (9.5919154 49.891956, 9.592009 49.8918757, 9.5921607 49.8917584)",,
"[606446634, 386838326]",Hauptstraße,residential,30,False,True,193.47299999999996,"LINESTRING (9.5919154 49.891956, 9.5916785 49.8921835, 9.5916037 49.8922548, 9.5914987 49.892402, 9.5914103 49.8925431, 9.5912848 49.8927754, 9.591181 49.8929608, 9.5908713 49.8933041, 9.5907082 49.8935038)",,
606446628,Hauptstraße,residential,,False,False,16.114,"LINESTRING (9.5921607 49.8917584, 9.5923112 49.8916507)",,
85275515,Burggasse,residential,,False,False,71.37899999999999,"LINESTRING (9.5921607 49.8917584, 9.5917192 49.8916184, 9.5915662 49.8915763, 9.591509 49.8916199, 9.5913851 49.8917593)",,
386838326,Hauptstraße,residential,30,False,True,28.143,"LINESTRING (9.5921607 49.8917584, 9.592009 49.8918757, 9.5919154 49.891956)",,
28998723,Marquard-von-Grumbach-Straße,residential,30,False,True,58.105000000000004,"LINESTRING (9.5870197 49.8936521, 9.5870088 49.8935674, 9.586929 49.8934401, 9.5868294 49.8933477, 9.5867731 49.8933341, 9.5865505 49.8933747)",,
