osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
22816161,1,Krommerter Weg,tertiary,50,False,True,120.463,"LINESTRING (6.7021435 51.8334591, 6.7022247 51.8334089, 6.7022426 51.8333774, 6.7023548 51.8331803, 6.7024679 51.8328508, 6.7026133 51.832427)",,,
32709666,,Krommerter Weg,residential,,False,False,98.023,"LINESTRING (6.7021435 51.8334591, 6.7020489 51.8335308, 6.7020468 51.8335363, 6.7020085 51.8336345, 6.7017771 51.8338831, 6.7017161 51.833966, 6.7016015 51.8341376, 6.7015278 51.8342474)",,,
300963304,2,Dännendiek,tertiary,50,False,False,96.378,"LINESTRING (6.7021435 51.8334591, 6.7018426 51.8334604, 6.7015417 51.8334588, 6.7007409 51.8334573)",K 1,,
20632029,1,Münsterstraße,tertiary,50,False,False,107.04,"LINESTRING (6.7024156 51.8382051, 6.7012663 51.838855)",,,
20632029,1,Münsterstraße,tertiary,50,False,True,43.796,"LINESTRING (6.7024156 51.8382051, 6.7028757 51.8379325)",,,
"[33655387, 33973285]",1,Goethestraße,residential,"['50', '30']",False,True,182.338,"LINESTRING (6.7024156 51.8382051, 6.7023382 51.83816, 6.7015144 51.8376048, 6.7014127 51.8375151, 6.7013489 51.8374335, 6.7012921 51.8373314, 6.7012647 51.8371887, 6.7012484 51.8368198)",,,
582104377,1,Münsterstraße,tertiary,50,False,True,79.83,"LINESTRING (6.6992077 51.8400396, 6.7000589 51.8395509)",,,
35995563,1,Deichstraße,residential,30,True,False,80.769,"LINESTRING (6.6992077 51.8400396, 6.6991713 51.8400185, 6.6983505 51.8395425)",,,
"[132309796, 89758405, 487481551, 701067834, 89758429, 54439966]",1,"['Markt', 'Münsterstraße']",tertiary,50,False,False,114.734,"LINESTRING (6.6992077 51.8400396, 6.6991409 51.8400739, 6.6989508 51.8401718, 6.6988184 51.8402347, 6.6982944 51.8404631, 6.6980157 51.8405874, 6.6979079 51.8406355, 6.6978651 51.8406523)",,yes,
132309796,1,Markt,tertiary,50,False,True,23.978,"LINESTRING (6.6975599 51.8407569, 6.6978651 51.8406523)",,,
291585506,1,,tertiary,,True,False,17.999,"LINESTRING (6.6928649 51.8383965, 6.6928853 51.8383803, 6.6929128 51.8383687, 6.692944 51.8383628, 6.6929766 51.8383631, 6.6930076 51.8383693, 6.6930341 51.8383809, 6.6930538 51.838397, 6.6930648 51.8384159)",,,roundabout
736699363,1,Hardtstraße,tertiary,50,False,False,98.999,"LINESTRING (6.6928649 51.8383965, 6.6927926 51.8383579, 6.6927023 51.8383248, 6.6917697 51.8381519, 6.6915138 51.8381055)",,,
457402942,3,Dännendiek,tertiary,50,False,True,104.215,"LINESTRING (6.6992243 51.8334479, 6.7007409 51.8334573)",K 1,,
"[48004010, 457402934]",3,Krechtinger Straße,residential,50,False,True,80.53,"LINESTRING (6.6992243 51.8334479, 6.6992528 51.8335465, 6.6992524 51.8335811, 6.6992233 51.8339359, 6.6992118 51.83417)",,,
"[459472184, 457402937]","['3', '1']",Krechtinger Straße,tertiary,50,False,True,114.10900000000001,"LINESTRING (6.6992243 51.8334479, 6.6991861 51.8333009, 6.6992016 51.83309, 6.6992045 51.8329157, 6.6992023 51.8324238)",,,
"[582104376, 457402941]","['2', '3']",Südstraße,tertiary,50,False,False,107.25,"LINESTRING (6.6992243 51.8334479, 6.6979289 51.8334419, 6.6976635 51.8334429)",K 1,,
586049498,1,Alter Postweg,living_street,,False,False,85.859,"LINESTRING (6.6947716 51.8321509, 6.6960114 51.8322469)",,,
60099372,,Berger Weide,living_street,,False,False,82.412,"LINESTRING (6.6947716 51.8321509, 6.6947649 51.8322293, 6.6951924 51.832837)",,,
25210427,,Stoppacker,residential,,False,False,106.367,"LINESTRING (6.6992023 51.8324238, 6.6993713 51.8324183, 6.70075 51.8324226)",,,
"[459472184, 457402937]","['3', '1']",Krechtinger Straße,tertiary,50,False,False,114.10900000000001,"LINESTRING (6.6992023 51.8324238, 6.6992045 51.8329157, 6.6992016 51.83309, 6.6991861 51.8333009, 6.6992243 51.8334479)",,,
586049499,,Alter Postweg,residential,30,False,True,105.878,"LINESTRING (6.6992023 51.8324238, 6.6990319 51.8324278, 6.6987593 51.8324251, 6.6985401 51.8324167, 6.6976672 51.8323579)",,,
"[37342672, 25210613]",,Bahnhofstraße,living_street,,False,False,126.511,"LINESTRING (6.6964548 51.837395, 6.6965178 51.837447, 6.6966251 51.8378434, 6.696664 51.8380662, 6.696664 51.8382417, 6.6966493 51.8383218, 6.6965883 51.8385087)",,,
"[447593232, 48004033, 33655374, 225618047]",1,Auf der Kirchwiese,residential,50,False,False,89.343,"LINESTRING (6.6964548 51.837395, 6.6962869 51.8374769, 6.6958874 51.8377111, 6.6958374 51.8377399, 6.6957308 51.8378049, 6.6954978 51.8379383)",,yes,
582104378,,Bahnhofstraße,residential,50,False,False,71.79400000000001,"LINESTRING (6.6964548 51.837395, 6.6966581 51.8372962, 6.6972957 51.8370119)",,,
25210610,1,Oststraße,residential,30,False,False,102.60400000000001,"LINESTRING (6.6972957 51.8370119, 6.6973356 51.8370559, 6.6976105 51.8377854, 6.697657 51.8378437, 6.6977126 51.8378908)",,,
48004032,,Bahnhofstraße,residential,50,False,False,109.485,"LINESTRING (6.6972957 51.8370119, 6.6975699 51.8368854, 6.6977615 51.8367903, 6.6978526 51.8367248, 6.6979195 51.8366469, 6.698011 51.8365001, 6.6980185 51.8364872, 6.698184 51.8362311)",,,
582104378,,Bahnhofstraße,residential,50,False,True,71.79400000000001,"LINESTRING (6.6972957 51.8370119, 6.6966581 51.8372962, 6.6964548 51.837395)",,,
20632029,1,Münsterstraße,tertiary,50,False,True,113.442,"LINESTRING (6.7000589 51.8395509, 6.7012663 51.838855)",,,
