osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
57837575,L 1001,Oberstettener Straße,secondary,False,True,18.516,"LINESTRING (9.9799368 49.3448567, 9.9798352 49.3450095)",,,
417311931,L 1026,Marktplatz,secondary,False,True,11.602,"LINESTRING (9.9799368 49.3448567, 9.9800967 49.3448625)",,,
714479050,L 1001,Blaufeldener Straße,secondary,False,False,127.748,"LINESTRING (9.9799368 49.3448567, 9.9799693 49.3445987, 9.9799793 49.3441095, 9.9799391 49.3437096)",,,
714479050,L 1001,Blaufeldener Straße,secondary,False,True,72.524,"LINESTRING (9.97992 49.3430575, 9.9799391 49.3437096)",,,
24016336,,Speckheimer Straße,tertiary,False,False,29.977,"LINESTRING (9.97992 49.3430575, 9.9800096 49.3430589, 9.9800947 49.343058, 9.9802084 49.3430367, 9.9803096 49.3429938)",,,
25689638,L 1001,Blaufeldener Straße,secondary,False,False,95.247,"LINESTRING (9.97992 49.3430575, 9.9798871 49.3427359, 9.9798687 49.3425805, 9.9798388 49.3423508, 9.9798156 49.3422037)",2,,
24016336,,Speckheimer Straße,tertiary,False,True,65.658,"LINESTRING (9.9832689 49.3427712, 9.9830101 49.3426934, 9.9826694 49.3425667, 9.9824544 49.3425154)",,,
29329071,,Am Heerweg,residential,False,False,63.873000000000005,"LINESTRING (9.9832689 49.3427712, 9.9833103 49.3429296, 9.9834695 49.3431421, 9.9835709 49.3433066)",,30,
29329071,,Am Heerweg,residential,False,False,53.506,"LINESTRING (9.9839648 49.3439498, 9.9842901 49.3443818)",,30,
29329071,,Am Heerweg,residential,False,True,77.027,"LINESTRING (9.9839648 49.3439498, 9.9837864 49.3436813, 9.9835709 49.3433066)",,30,
41467038,,Baumgartenweg,residential,False,True,106.851,"LINESTRING (9.9839648 49.3439498, 9.9832084 49.3440314, 9.9825097 49.3441068)",,30,
34022220,,Am Heerweg,residential,False,True,22.205,"LINESTRING (9.9856112 49.3472431, 9.985727 49.3470582)",,,
26691065,L 1026,Krailshausener Straße,secondary,False,False,120.75900000000001,"LINESTRING (9.9856112 49.3472431, 9.9853623 49.3471986, 9.9847513 49.3471089, 9.9844313 49.3470388, 9.9842381 49.3469747, 9.9840467 49.3468938)",,50,
697680339,L 1026,Krailshausener Straße,secondary,False,False,117.03,"LINESTRING (9.9856112 49.3472431, 9.9857569 49.3472877, 9.9858194 49.3473246, 9.9859676 49.3474912, 9.9860933 49.3476318, 9.9861703 49.3477179, 9.9863823 49.3479118, 9.9865937 49.3480564)",,,
"[26691065, 251826550]",L 1026,Krailshausener Straße,secondary,False,False,119.952,"LINESTRING (9.9836773 49.3467518, 9.9833494 49.3467051, 9.9830541 49.3466546, 9.9828605 49.3466035, 9.9827277 49.3465548, 9.982628 49.3465023, 9.9825625 49.3464504, 9.9824706 49.3463403, 9.98242 49.3461942)",2,50,
26691065,L 1026,Krailshausener Straße,secondary,False,True,31.158,"LINESTRING (9.9836773 49.3467518, 9.9838812 49.346818, 9.9840467 49.3468938)",,50,
41467042,,Silcherstraße,residential,False,False,95.81099999999999,"LINESTRING (9.9836773 49.3467518, 9.983804 49.3465564, 9.9839807 49.3464468, 9.984332 49.3463317, 9.9844746 49.346257, 9.9846192 49.3461907)",,30,
25689637,L 1026,Krailshausener Straße,secondary,False,False,104.006,"LINESTRING (9.9815586 49.345632, 9.981393 49.3455857, 9.981282 49.3455457, 9.9811165 49.345463, 9.9809066 49.3453092, 9.9807667 49.3451376, 9.9806817 49.3450165, 9.9806364 49.3449573)",,,
