osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width
28965845,,Weildorfer Kreuz,residential,30,False,True,97.323,"LINESTRING (8.7937589 48.368863, 8.7937007 48.3688187, 8.7935854 48.368731, 8.7933213 48.36857, 8.7930346 48.3684945, 8.7926482 48.3684821)",,,
1059934045,,Weildorfer Kreuz,residential,30,True,False,40.465,"LINESTRING (8.7937589 48.368863, 8.7939385 48.3689452, 8.7940715 48.3690283, 8.7941547 48.3691089)",,,
28965942,,Meinradstraße,residential,30,False,True,55.755,"LINESTRING (8.7948373 48.3679962, 8.7955913 48.3679737)",,,
28965942,,Meinradstraße,residential,30,False,False,193.64100000000002,"LINESTRING (8.7948373 48.3679962, 8.7944945 48.3680296, 8.7942341 48.368043, 8.7938602 48.3680204, 8.7934924 48.3679648, 8.7933221 48.3679869, 8.7928913 48.3681474, 8.7926889 48.3682765, 8.7926657 48.3683392, 8.7926482 48.3684821)",,,
32275601,,Meinradstraße,residential,30,False,False,81.31099999999999,"LINESTRING (8.7948373 48.3679962, 8.7945369 48.36771, 8.7944114 48.3676087, 8.7942921 48.3673704)",,destination,
28965120,,Baumäckerweg,residential,30,False,False,82.881,"LINESTRING (8.7942921 48.3673704, 8.7946307 48.3672918, 8.7953585 48.367139)",,,
"[28965120, 51103886, 51103903]",,"['Hodlerstraße', 'Baumäckerweg']",residential,30,False,"[False, True]",212.608,"LINESTRING (8.7942921 48.3673704, 8.7938214 48.3674672, 8.7923108 48.3678001, 8.7920196 48.3674834, 8.7920156 48.3673272)",,,
32275601,,Meinradstraße,residential,30,False,True,81.311,"LINESTRING (8.7942921 48.3673704, 8.7944114 48.3676087, 8.7945369 48.36771, 8.7948373 48.3679962)",,destination,
592226540,,Oberstadtstraße,residential,20,True,False,124.133,"LINESTRING (8.8050357 48.3658168, 8.8047468 48.3655518, 8.8044962 48.3654022, 8.8044091 48.3653482, 8.8040906 48.3652847, 8.8037074 48.3652103)",,,
34609720,,Roßbergstraße,residential,30,False,False,77.962,"LINESTRING (8.7936543 48.3656359, 8.7938991 48.3663179)",,,
34609720,,Roßbergstraße,residential,30,False,True,121.89600000000002,"LINESTRING (8.7936543 48.3656359, 8.7934087 48.3649521, 8.793362 48.3649332, 8.7928248 48.3649327)",,,
34609723,,Hohenzollernstraße,residential,30,False,False,65.615,"LINESTRING (8.7936543 48.3656359, 8.793856 48.3656047, 8.7941868 48.3654994, 8.7944131 48.3653545)",,,
"[34609723, 34609724]",,Hohenzollernstraße,residential,30,False,False,342.425,"LINESTRING (8.7944131 48.3653545, 8.7944644 48.3652202, 8.7945808 48.3650214, 8.7947319 48.3649398, 8.7949039 48.3649276, 8.7953458 48.3649223, 8.7969469 48.3649295, 8.7971494 48.3649987, 8.7979012 48.3652482, 8.7983454 48.3653931, 8.7984072 48.3654704)",,,
34609723,,Hohenzollernstraße,residential,30,False,True,65.61500000000001,"LINESTRING (8.7944131 48.3653545, 8.7941868 48.3654994, 8.793856 48.3656047, 8.7936543 48.3656359)",,,
50883347,,Hohenzollernstraße,residential,30,False,False,37.772999999999996,"LINESTRING (8.7944131 48.3653545, 8.7945254 48.3654786, 8.7945252 48.3656735)",,,
34609725,,Spitalgasse,residential,,False,False,138.85500000000002,"LINESTRING (8.8029718 48.3671464, 8.8026503 48.3670912, 8.802575 48.3670783, 8.8025259 48.367047, 8.8025182 48.3669593, 8.8026027 48.3666761, 8.8027399 48.3663946, 8.8028614 48.3662694, 8.803015 48.3662287)",,,
58769752,L 360,Unterstadt,secondary,30,False,False,264.073,"LINESTRING (8.8029718 48.3671464, 8.8029484 48.3672094, 8.802877 48.3674475, 8.8028653 48.3674867, 8.8028539 48.3675173, 8.8027573 48.3677779, 8.8026018 48.3680744, 8.8025881 48.3681251, 8.802449 48.3684211, 8.8023983 48.3686756, 8.8023893 48.3689852, 8.8024087 48.3694704)",,,
"[58769752, 1059934028, 4902056]",L 360,"['Unterstadt', 'Marktplatz']",secondary,30,False,"[False, True]",119.505,"LINESTRING (8.8029718 48.3671464, 8.8031409 48.3668142, 8.8032256 48.366662, 8.8033524 48.3665183, 8.8034858 48.3664607, 8.8035899 48.3664264, 8.803674 48.3664067, 8.8037669 48.3663963, 8.8039029 48.3663916)",,,
34609725,,Spitalgasse,residential,,False,True,138.85500000000002,"LINESTRING (8.803015 48.3662287, 8.8028614 48.3662694, 8.8027399 48.3663946, 8.8026027 48.3666761, 8.8025182 48.3669593, 8.8025259 48.367047, 8.802575 48.3670783, 8.8026503 48.3670912, 8.8029718 48.3671464)",,,
37349254,,Pfleghofstraße,living_street,,False,True,47.444,"LINESTRING (8.8043345 48.3651184, 8.8040654 48.3651602, 8.8037074 48.3652103)",,,
37349255,,Pfleghofstraße,living_street,,False,False,39.89,"LINESTRING (8.8043345 48.3651184, 8.8042623 48.3650073, 8.8042152 48.3649321, 8.8041767 48.3648619, 8.8041434 48.3647834)",,,
51103901,,Weildorfer Kreuz,residential,30,False,False,52.229,"LINESTRING (8.7926482 48.3684821, 8.7926513 48.3689518)",,,
28965845,,Weildorfer Kreuz,residential,30,False,False,97.323,"LINESTRING (8.7926482 48.3684821, 8.7930346 48.3684945, 8.7933213 48.36857, 8.7935854 48.368731, 8.7937007 48.3688187, 8.7937589 48.368863)",,,
28965845,,Weildorfer Kreuz,residential,30,False,True,50.584,"LINESTRING (8.7926482 48.3684821, 8.7924108 48.3684898, 8.7921613 48.3685235, 8.791986 48.3685763)",,,
28965942,,Meinradstraße,residential,30,False,True,193.641,"LINESTRING (8.7926482 48.3684821, 8.7926657 48.3683392, 8.7926889 48.3682765, 8.7928913 48.3681474, 8.7933221 48.3679869, 8.7934924 48.3679648, 8.7938602 48.3680204, 8.7942341 48.368043, 8.7944945 48.3680296, 8.7948373 48.3679962)",,,
37349254,,Pfleghofstraße,living_street,,False,False,47.444,"LINESTRING (8.8037074 48.3652103, 8.8040654 48.3651602, 8.8043345 48.3651184)",,,
592226541,,Oberstadtstraße,residential,,False,True,48.391,"LINESTRING (8.8037074 48.3652103, 8.8034517 48.3651925, 8.8032823 48.3651772, 8.8030754 48.3651152)",,,
50883347,,Hohenzollernstraße,residential,30,False,True,37.772999999999996,"LINESTRING (8.7945252 48.3656735, 8.7945254 48.3654786, 8.7944131 48.3653545)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,False,49.013,"LINESTRING (8.7975171 48.3630696, 8.7980376 48.3633429)",,,
28964727,,Friedhof Haigerloch,unclassified,,False,True,163.43900000000002,"LINESTRING (8.7975171 48.3630696, 8.7972133 48.3631001, 8.7968688 48.36315, 8.7961805 48.3633638, 8.7954277 48.3635286)",,,
51082049,,St. Vinzenzweg,residential,,False,True,30.895,"LINESTRING (8.7997507 48.3639998, 8.7994065 48.3641576)",,,3.5
51082049,,St. Vinzenzweg,residential,,False,False,30.895,"LINESTRING (8.7994065 48.3641576, 8.7997507 48.3639998)",,,3.5
305289519,K 7119,Gruoler Straße,tertiary,,False,False,84.935,"LINESTRING (8.7994065 48.3641576, 8.7995427 48.3642821, 8.8000958 48.3647689)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,True,88.69200000000001,"LINESTRING (8.7994065 48.3641576, 8.7990182 48.3638727, 8.7985424 48.3636065)",,,
51082050,,Gruoler Straße,residential,,False,True,120.858,"LINESTRING (8.7975323 48.3644474, 8.7975897 48.3643333, 8.7976936 48.3642155, 8.7979767 48.3640059, 8.7980559 48.3639507, 8.7985424 48.3636065)",,,
28966624,,St. Annaweg,residential,,False,False,159.339,"LINESTRING (8.8000958 48.3647689, 8.8007741 48.3650323, 8.8015242 48.3653618, 8.8017094 48.3654494, 8.8018662 48.3654933, 8.8019365 48.3655096)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,False,96.538,"LINESTRING (8.8000958 48.3647689, 8.8002817 48.3650346, 8.8003289 48.3650941, 8.8003766 48.3651493, 8.8005973 48.3654049, 8.8007021 48.3655373)",,,
305289519,K 7119,Gruoler Straße,tertiary,,False,True,84.935,"LINESTRING (8.8000958 48.3647689, 8.7995427 48.3642821, 8.7994065 48.3641576)",,,
51103888,,Am Wasserturm,residential,30,False,False,26.232,"LINESTRING (8.7928248 48.3649327, 8.7928223 48.3651686)",,,
34609720,,Roßbergstraße,residential,30,False,False,121.896,"LINESTRING (8.7928248 48.3649327, 8.793362 48.3649332, 8.7934087 48.3649521, 8.7936543 48.3656359)",,,
51103888,,Am Wasserturm,residential,30,False,True,67.588,"LINESTRING (8.7922919 48.3658622, 8.7928159 48.3658631, 8.792816 48.3656034)",,,
51103888,,Am Wasserturm,residential,30,False,False,48.35,"LINESTRING (8.7928223 48.3651686, 8.792816 48.3656034)",,,
51103887,,Am Wasserturm,residential,30,False,False,166.615,"LINESTRING (8.7928223 48.3651686, 8.7920388 48.3651568, 8.7919768 48.3652036, 8.7919764 48.3655498, 8.7920658 48.3655843, 8.7923017 48.3656095, 8.792816 48.3656034)",,,
51103888,,Am Wasserturm,residential,30,False,True,26.232,"LINESTRING (8.7928223 48.3651686, 8.7928248 48.3649327)",,,
51103888,,Am Wasserturm,residential,30,False,True,48.35,"LINESTRING (8.792816 48.3656034, 8.7928223 48.3651686)",,,
51103887,,Am Wasserturm,residential,30,False,True,166.61499999999998,"LINESTRING (8.792816 48.3656034, 8.7923017 48.3656095, 8.7920658 48.3655843, 8.7919764 48.3655498, 8.7919768 48.3652036, 8.7920388 48.3651568, 8.7928223 48.3651686)",,,
51103888,,Am Wasserturm,residential,30,False,False,67.588,"LINESTRING (8.792816 48.3656034, 8.7928159 48.3658631, 8.7922919 48.3658622)",,,
28965285,,Hohenbergstraße,residential,30,False,False,57.864,"LINESTRING (8.7927886 48.3664369, 8.7920496 48.3666094)",,,
28965285,,Hohenbergstraße,residential,30,False,True,83.097,"LINESTRING (8.7927886 48.3664369, 8.7938991 48.3663179)",,,
51103894,,Raichbergstraße,residential,30,False,True,169.32299999999998,"LINESTRING (8.7927886 48.3664369, 8.7927884 48.3663235, 8.7927833 48.3661414, 8.7927821 48.3660856, 8.7927238 48.3660807, 8.7926198 48.3660759, 8.7924962 48.366072, 8.7923286 48.3660718, 8.7920759 48.3660751, 8.7918955 48.3660834, 8.7918597 48.366127, 8.791854 48.3662859, 8.7918466 48.3664132, 8.7918615 48.3666585)",,,
51103890,,Weckenmannstraße,residential,,False,True,44.52,"LINESTRING (8.7931544 48.3667032, 8.7937538 48.3666617)",,,
51103886,,Hodlerstraße,residential,30,False,False,34.118,"LINESTRING (8.7920474 48.3670211, 8.7920156 48.3673272)",,,
51103886,,Hodlerstraße,residential,30,False,True,46.257,"LINESTRING (8.7920474 48.3670211, 8.7920777 48.366654, 8.7920496 48.3666094)",,,
28965285,,Hohenbergstraße,residential,30,False,False,14.93,"LINESTRING (8.7920496 48.3666094, 8.7918615 48.3666585)",,,
28965285,,Hohenbergstraße,residential,30,False,True,57.864,"LINESTRING (8.7920496 48.3666094, 8.7927886 48.3664369)",,,
51103886,,Hodlerstraße,residential,30,False,False,46.257,"LINESTRING (8.7920496 48.3666094, 8.7920777 48.366654, 8.7920474 48.3670211)",,,
51103886,,Hodlerstraße,residential,30,False,True,34.118,"LINESTRING (8.7920156 48.3673272, 8.7920474 48.3670211)",,,
"[51103891, 51103884, 51103885]",,"['Hodlerstraße', 'Weckenmannstraße']",residential,30,False,False,142.72400000000002,"LINESTRING (8.7920156 48.3673272, 8.792142 48.3673295, 8.7923693 48.3673171, 8.7925858 48.3673091, 8.7928732 48.3673458, 8.7932802 48.3672407, 8.793322 48.3672299, 8.7935206 48.3670971, 8.7936158 48.3669048)",,,
"[28965120, 51103886, 51103903]",,"['Hodlerstraße', 'Baumäckerweg']",residential,30,False,"[False, True]",212.608,"LINESTRING (8.7920156 48.3673272, 8.7920196 48.3674834, 8.7923108 48.3678001, 8.7938214 48.3674672, 8.7942921 48.3673704)",,,
28965285,,Hohenbergstraße,residential,30,False,True,14.93,"LINESTRING (8.7918615 48.3666585, 8.7920496 48.3666094)",,,
51103894,,Raichbergstraße,residential,30,False,False,169.32300000000004,"LINESTRING (8.7918615 48.3666585, 8.7918466 48.3664132, 8.791854 48.3662859, 8.7918597 48.366127, 8.7918955 48.3660834, 8.7920759 48.3660751, 8.7923286 48.3660718, 8.7924962 48.366072, 8.7926198 48.3660759, 8.7927238 48.3660807, 8.7927821 48.3660856, 8.7927833 48.3661414, 8.7927884 48.3663235, 8.7927886 48.3664369)",,,
28965285,,Hohenbergstraße,residential,30,False,False,83.097,"LINESTRING (8.7938991 48.3663179, 8.7927886 48.3664369)",,,
34609720,,Roßbergstraße,residential,30,False,True,77.962,"LINESTRING (8.7938991 48.3663179, 8.7936543 48.3656359)",,,
28965285,,Hohenbergstraße,residential,30,False,True,125.06,"LINESTRING (8.7938991 48.3663179, 8.7945441 48.3662385, 8.7952023 48.3661138, 8.7955382 48.3660429)",,,
51103891,,Weckenmannstraße,residential,,False,True,39.805,"LINESTRING (8.7938991 48.3663179, 8.7938717 48.3664254, 8.7937538 48.3666617)",,,
51103890,,Weckenmannstraße,residential,,False,False,44.52,"LINESTRING (8.7937538 48.3666617, 8.7931544 48.3667032)",,,
51103891,,Weckenmannstraße,residential,,False,True,28.89,"LINESTRING (8.7937538 48.3666617, 8.7936158 48.3669048)",,,
51103891,,Weckenmannstraße,residential,,False,False,39.805,"LINESTRING (8.7937538 48.3666617, 8.7938717 48.3664254, 8.7938991 48.3663179)",,,
51103891,,Weckenmannstraße,residential,,False,False,28.89,"LINESTRING (8.7936158 48.3669048, 8.7937538 48.3666617)",,,
51103892,,Weckenmannstraße,residential,,False,False,48.178,"LINESTRING (8.7936158 48.3669048, 8.7942654 48.3669432)",,,
"[51103891, 51103884, 51103885]",,"['Weckenmannstraße', 'Hodlerstraße']",residential,30,False,True,142.72400000000002,"LINESTRING (8.7936158 48.3669048, 8.7935206 48.3670971, 8.793322 48.3672299, 8.7932802 48.3672407, 8.7928732 48.3673458, 8.7925858 48.3673091, 8.7923693 48.3673171, 8.792142 48.3673295, 8.7920156 48.3673272)",,,
51103892,,Weckenmannstraße,residential,,False,True,48.178,"LINESTRING (8.7942654 48.3669432, 8.7936158 48.3669048)",,,
28966595,,Meinradstraße,residential,,False,False,119.212,"LINESTRING (8.7955382 48.3660429, 8.7954587 48.3671137)",,,
28965285,,Hohenbergstraße,residential,30,False,False,125.06,"LINESTRING (8.7955382 48.3660429, 8.7952023 48.3661138, 8.7945441 48.3662385, 8.7938991 48.3663179)",,,
28965285,,Hohenbergstraße,residential,30,False,True,207.232,"LINESTRING (8.7955382 48.3660429, 8.7962999 48.36588, 8.7967497 48.3657706, 8.7973722 48.3656192, 8.7977833 48.3655535, 8.7982146 48.3654948)",,,
28965285,,Hohenbergstraße,residential,30,False,False,14.485,"LINESTRING (8.7984072 48.3654704, 8.7982146 48.3654948)",,,
28965285,,Hohenbergstraße,residential,30,False,True,62.932,"LINESTRING (8.7984072 48.3654704, 8.7988872 48.365433, 8.7992553 48.3654206)",,,
55602304,,Hohenbergstraße,residential,30,False,True,130.91,"LINESTRING (8.7984072 48.3654704, 8.7983681 48.3653415, 8.7985037 48.3650953, 8.7988234 48.3651255, 8.7993058 48.3651852, 8.79924 48.3653141, 8.7992553 48.3654206)",,,
