osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
55952821,S 270,Grünhainer Straße,secondary,50,False,True,23.441,"LINESTRING (12.8145057 50.6267826, 12.8144289 50.6265775)",,
55952821,S 270,Grünhainer Straße,secondary,50,False,False,72.778,"LINESTRING (12.8145057 50.6267826, 12.814549 50.6268982, 12.8147441 50.6274194)",,
60696578,,Breite Straße,residential,30,False,False,105.76599999999999,"LINESTRING (12.8145057 50.6267826, 12.8144099 50.6267901, 12.8131807 50.6263612)",,
"[966983040, 783647509, 783647510]",S 270,Grünhainer Straße,secondary,50,False,True,213.97,"LINESTRING (12.8155425 50.6294902, 12.815406 50.6291311, 12.8151935 50.6285799, 12.8151644 50.6284279, 12.8151526 50.628366, 12.8151095 50.6282435, 12.8148178 50.6276241)",,
"[1173990572, 821526260]",,Untere Annaberger Straße,residential,,False,True,163.231,"LINESTRING (12.8155425 50.6294902, 12.8156249 50.629532, 12.816705 50.6293861, 12.817023 50.6293434, 12.817788 50.6292491)",,
"[59638480, 1173990573, 1148749791]",,"['Annaberger Straße', 'Rutenweg']","['residential', 'secondary']",50,False,False,202.274,"LINESTRING (12.8155425 50.6294902, 12.8169969 50.6292655, 12.8176059 50.6291722, 12.8175431 50.6289158, 12.8174829 50.6287066)",,
"[1148749792, 10113069]",,Annaberger Straße,tertiary,30,False,False,149.40200000000002,"LINESTRING (12.8155425 50.6294902, 12.8154707 50.6295041, 12.8150415 50.6295898, 12.8147282 50.6296518, 12.8144347 50.6297098, 12.8138276 50.6297912, 12.813494 50.6298214)",,
49836055,S 283,Bahnhofstraße,secondary,50,False,False,174.719,"LINESTRING (12.8090341 50.6306037, 12.8087502 50.630694, 12.8075638 50.6310518, 12.8069487 50.6312338, 12.8067972 50.6312786)",,
67151006,S 283,Niederzwönitzer Straße,secondary,50,False,True,123.688,"LINESTRING (12.8090341 50.6306037, 12.8090872 50.6307067, 12.8091054 50.6307314, 12.80935 50.6310628, 12.8094301 50.6311448, 12.809641 50.6313675, 12.8098344 50.631527, 12.8098864 50.6315689)",2,
"[62093147, 101080518]",,Bahnhofstraße,tertiary,30,False,True,25.624999999999996,"LINESTRING (12.8090341 50.6306037, 12.8091664 50.6305568, 12.8092807 50.6305029, 12.8093344 50.6304751)",,
