osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,tunnel
4684870,Romanshorner Platz,secondary,50,False,False,75.55199999999999,"LINESTRING (9.4831224 47.652704, 9.4831526 47.6526191, 9.4831523 47.6525965, 9.48315 47.6524022, 9.4831493 47.6523424, 9.4831039 47.6520565, 9.4831032 47.6520286)",2,B 30,,
"[4713075, 538830367]",Eckenerstraße,secondary,50,False,"[False, True]",87.173,"LINESTRING (9.4831224 47.652704, 9.4829355 47.6527158, 9.4827239 47.6527292, 9.4822085 47.6527619, 9.4821136 47.6527679, 9.4820166 47.6527749, 9.4819639 47.6527787)","['2', '3']",B 30,,
538830366,Eckenerstraße,secondary,50,False,True,46.554,"LINESTRING (9.4831224 47.652704, 9.4832379 47.652697, 9.4833928 47.6526875, 9.4835498 47.652678, 9.4837414 47.6526663)",3,L 328a,,
4520208,Werderstraße,residential,30,False,False,96.513,"LINESTRING (9.485283 47.6526007, 9.4852855 47.6526475, 9.4853085 47.6530745, 9.4853149 47.6531931, 9.4853296 47.6534681)",,,,
194655567,Eckenerstraße,secondary,50,False,False,115.70100000000002,"LINESTRING (9.485283 47.6526007, 9.4848825 47.6526177, 9.4846378 47.6526282, 9.4844038 47.6526381, 9.4841985 47.6526468, 9.4839642 47.6526568, 9.4837414 47.6526663)",,L 328a,,
194655567,Eckenerstraße,secondary,50,False,True,92.091,"LINESTRING (9.485283 47.6526007, 9.4855612 47.6525942, 9.485794 47.6525881, 9.4858598 47.6525868, 9.4859981 47.652584, 9.4865119 47.6525766)",,L 328a,,
4520209,Hünistraße,residential,30,False,False,101.976,"LINESTRING (9.4865119 47.6525766, 9.4865271 47.6529258, 9.4865308 47.6530127, 9.4865517 47.6534933)",,,,
194655567,Eckenerstraße,secondary,50,False,False,92.09100000000001,"LINESTRING (9.4865119 47.6525766, 9.4859981 47.652584, 9.4858598 47.6525868, 9.485794 47.6525881, 9.4855612 47.6525942, 9.485283 47.6526007)",,L 328a,,
4477730,Charlottenstraße,tertiary,30,False,True,188.04700000000003,"LINESTRING (9.4757177 47.6539451, 9.4758129 47.6539619, 9.4763579 47.6540585, 9.4764634 47.6540772, 9.4770729 47.6541879, 9.4777866 47.6543174, 9.4780294 47.6543615, 9.478143 47.6543821)",,,,
1199367089,Riedleparkstraße,tertiary,,True,False,11.153,"LINESTRING (9.4757177 47.6539451, 9.4756996 47.6539762, 9.4756675 47.6540017, 9.4756248 47.6540188)",1,K 7739,roundabout,
4520209,Hünistraße,residential,30,False,True,101.069,"LINESTRING (9.4865881 47.6544019, 9.4865759 47.6540967, 9.4865517 47.6534933)",,,,
14805086,Moltkestraße,residential,30,False,False,104.912,"LINESTRING (9.4865881 47.6544019, 9.4861703 47.6542524, 9.4858095 47.6541232, 9.4856424 47.6540634, 9.4853512 47.6539592)",,,,
4520208,Werderstraße,residential,30,False,True,54.632,"LINESTRING (9.4853512 47.6539592, 9.4853296 47.6534681)",,,,
14805086,Moltkestraße,residential,30,False,False,148.57299999999998,"LINESTRING (9.4853512 47.6539592, 9.4845347 47.6536442, 9.4843747 47.6535824, 9.484214 47.6535204, 9.4839011 47.6533997, 9.48363 47.6532951)",,,,
14805086,Moltkestraße,residential,30,False,True,104.912,"LINESTRING (9.4853512 47.6539592, 9.4856424 47.6540634, 9.4858095 47.6541232, 9.4861703 47.6542524, 9.4865881 47.6544019)",,,,
4484366,Kleinebergstraße,residential,30,False,False,56.67399999999999,"LINESTRING (9.48363 47.6532951, 9.4836509 47.6531771, 9.4836765 47.6530327, 9.4836996 47.6529024, 9.4837076 47.6528572, 9.4837181 47.6527889)",,,,
4484366,Kleinebergstraße,residential,30,False,True,92.034,"LINESTRING (9.48363 47.6532951, 9.4835305 47.6537719, 9.4834728 47.6540484, 9.4834507 47.6541137)",,,,
14805086,Moltkestraße,residential,30,False,True,148.57299999999998,"LINESTRING (9.48363 47.6532951, 9.4839011 47.6533997, 9.484214 47.6535204, 9.4843747 47.6535824, 9.4845347 47.6536442, 9.4853512 47.6539592)",,,,
194655567,Eckenerstraße,secondary,50,False,True,115.701,"LINESTRING (9.4837414 47.6526663, 9.4839642 47.6526568, 9.4841985 47.6526468, 9.4844038 47.6526381, 9.4846378 47.6526282, 9.4848825 47.6526177, 9.485283 47.6526007)",,L 328a,,
538830366,Eckenerstraße,secondary,50,False,False,46.553999999999995,"LINESTRING (9.4837414 47.6526663, 9.4835498 47.652678, 9.4833928 47.6526875, 9.4832379 47.652697, 9.4831224 47.652704)",3,L 328a,,
1053157001,Kleinebergstraße,residential,30,True,False,13.744,"LINESTRING (9.4837414 47.6526663, 9.4837286 47.6527386, 9.4837181 47.6527889)",,,,
4520205,Eckenerstraße,secondary,30,True,False,39.896,"LINESTRING (9.480888 47.6529765, 9.4814059 47.6528927)",2,B 30,,
"[4685568, 1235851355, 4520206, 4685567]",Eckenerstraße,secondary,30,False,False,210.75300000000001,"LINESTRING (9.480888 47.6529765, 9.4807666 47.6529661, 9.4806459 47.6529507, 9.4805206 47.6529254, 9.4804995 47.6529189, 9.4804007 47.6528882, 9.4801368 47.6527967, 9.4799246 47.6526963, 9.479581 47.6525247, 9.4792448 47.6523568, 9.4791647 47.6523163, 9.4790844 47.6522748, 9.4788026 47.652134, 9.4786069 47.6520362, 9.4785207 47.6519931)",4,,,yes
14611171,Paulinenstraße,secondary,30,True,False,34.826,"LINESTRING (9.480888 47.6529765, 9.4811219 47.6529782, 9.4813478 47.6530108)",1,,,
"[4713075, 538830367]",Eckenerstraße,secondary,50,False,"[False, True]",87.173,"LINESTRING (9.4819639 47.6527787, 9.4820166 47.6527749, 9.4821136 47.6527679, 9.4822085 47.6527619, 9.4827239 47.6527292, 9.4829355 47.6527158, 9.4831224 47.652704)","['2', '3']",B 30,,
4520209,Hünistraße,residential,30,False,False,101.069,"LINESTRING (9.4865517 47.6534933, 9.4865759 47.6540967, 9.4865881 47.6544019)",,,,
4520209,Hünistraße,residential,30,False,True,101.976,"LINESTRING (9.4865517 47.6534933, 9.4865308 47.6530127, 9.4865271 47.6529258, 9.4865119 47.6525766)",,,,
4521225,Wolfgangstraße,residential,30,False,False,91.581,"LINESTRING (9.4865517 47.6534933, 9.4859536 47.653481, 9.4853296 47.6534681)",,,,
4633726,Eugenstraße,tertiary,30,False,True,125.01100000000001,"LINESTRING (9.4738112 47.6542291, 9.4739772 47.6542039, 9.4743661 47.6541449, 9.4743945 47.6541397, 9.4747536 47.6540742, 9.4749584 47.6540368, 9.475015 47.6540265, 9.4753006 47.6539744, 9.4754214 47.6539385)",,,,
"[641220811, 4490749]","['Eckenerstraße', 'Friedrichstraße']",secondary,30,False,True,100.85799999999999,"LINESTRING (9.4772182 47.6519101, 9.4775223 47.6518973, 9.4777384 47.6518882, 9.4779376 47.6518798, 9.4780736 47.6518739, 9.4781634 47.6518779, 9.4782371 47.6518885, 9.4783061 47.6519079, 9.4783987 47.6519411, 9.4784516 47.6519636, 9.4785207 47.6519931)",2,,,
"[34169582, 600336414]",Karlstraße,residential,30,False,True,29.016,"LINESTRING (9.4772182 47.6519101, 9.4772129 47.6518429, 9.4772103 47.6517418, 9.4772504 47.6516533)","['2', '3']",,,
"[354647572, 945533526]",Friedrichstraße,secondary,20,False,False,118.738,"LINESTRING (9.4772182 47.6519101, 9.477145 47.6519134, 9.4767958 47.6519291, 9.476544 47.6519415, 9.4762875 47.6519547, 9.4761872 47.6519598, 9.47593 47.6519728, 9.4756372 47.6519876)",2,,,
196563141,Eckenerstraße,secondary,30,True,False,43.747,"LINESTRING (9.4814059 47.6528927, 9.4815858 47.6528449, 9.4819639 47.6527787)",2,B 30,,
4633726,Eugenstraße,tertiary,30,False,False,125.011,"LINESTRING (9.4754214 47.6539385, 9.4753006 47.6539744, 9.475015 47.6540265, 9.4749584 47.6540368, 9.4747536 47.6540742, 9.4743945 47.6541397, 9.4743661 47.6541449, 9.4739772 47.6542039, 9.4738112 47.6542291)",,,,
1199367092,Riedleparkstraße,tertiary,,True,False,15.047999999999998,"LINESTRING (9.4754214 47.6539385, 9.4754227 47.6539047, 9.4754405 47.653873, 9.4754728 47.6538471, 9.4755159 47.6538298)",1,K 7739,roundabout,
1199367091,Riedleparkstraße,tertiary,,True,False,7.0120000000000005,"LINESTRING (9.4754619 47.6539945, 9.4754351 47.6539687, 9.4754214 47.6539385)",1,K 7739,roundabout,
1199367090,Riedleparkstraße,tertiary,,True,False,13.197999999999999,"LINESTRING (9.4756248 47.6540188, 9.4755812 47.6540254, 9.4755367 47.654023, 9.4754962 47.6540125, 9.4754619 47.6539945)",1,K 7739,roundabout,
4579045,Riedleparkstraße,tertiary,,True,False,15.193,"LINESTRING (9.4756323 47.6538318, 9.4756743 47.6538509, 9.4757046 47.6538784, 9.4757196 47.653911, 9.4757177 47.6539451)",1,K 7739,roundabout,
"[490663897, 4681889, 4579046]",Riedleparkstraße,tertiary,,False,False,127.10300000000001,"LINESTRING (9.4756372 47.6519876, 9.4756451 47.6520473, 9.4756575 47.6522416, 9.4756643 47.6523489, 9.4756739 47.6524993, 9.475703 47.6529009, 9.4757238 47.6531291)","['2', '3']",K 7739,,yes
"[354647572, 945533526]",Friedrichstraße,secondary,20,False,True,118.738,"LINESTRING (9.4756372 47.6519876, 9.47593 47.6519728, 9.4761872 47.6519598, 9.4762875 47.6519547, 9.476544 47.6519415, 9.4767958 47.6519291, 9.477145 47.6519134, 9.4772182 47.6519101)",2,,,
4477730,Charlottenstraße,tertiary,30,False,False,188.047,"LINESTRING (9.478143 47.6543821, 9.4780294 47.6543615, 9.4777866 47.6543174, 9.4770729 47.6541879, 9.4764634 47.6540772, 9.4763579 47.6540585, 9.4758129 47.6539619, 9.4757177 47.6539451)",,,,
"[57391098, 8041711]","['Katharinenstraße', 'Bismarckstraße']",residential,30,False,"[False, True]",218.065,"LINESTRING (9.478143 47.6543821, 9.4782104 47.6542128, 9.4782701 47.6540627, 9.4783211 47.6539398, 9.4784386 47.6536564, 9.4784995 47.6535097, 9.4785235 47.6534517, 9.4794948 47.6536378, 9.4799437 47.6537289)",,,,
4684870,Romanshorner Platz,secondary,50,False,True,75.552,"LINESTRING (9.4831032 47.6520286, 9.4831039 47.6520565, 9.4831493 47.6523424, 9.48315 47.6524022, 9.4831523 47.6525965, 9.4831526 47.6526191, 9.4831224 47.652704)",2,B 30,,
11072873,Romanshorner Platz,secondary,10,True,False,128.68200000000002,"LINESTRING (9.4831032 47.6520286, 9.4830927 47.6518937, 9.4831309 47.6517916, 9.4834635 47.6515207, 9.4835709 47.6514517, 9.4837025 47.6513708, 9.4839281 47.6511937, 9.4840675 47.6511327)",2,B 30,,
185078555,Karlstraße,residential,30,True,False,105.864,"LINESTRING (9.4779601 47.6508301, 9.477731 47.6511002, 9.4775814 47.6512822, 9.4772504 47.6516533)",,,,
11072873,Romanshorner Platz,secondary,10,True,False,124.48700000000001,"LINESTRING (9.4840675 47.6511327, 9.4840008 47.6512325, 9.4837019 47.651472, 9.4836036 47.6515883, 9.4835467 47.651703, 9.4832455 47.651939, 9.4831032 47.6520286)",2,B 30,,
1089426117,Romanshorner Platz,secondary,10,False,False,19.241,"LINESTRING (9.4840675 47.6511327, 9.4841837 47.6510344, 9.4842253 47.6509962)",2,B 30,,
14611164,Ailinger Straße,secondary,50,False,False,4.522,"LINESTRING (9.481816 47.6543192, 9.4818336 47.6543581)",1,L 328a,,
14611166,Ailinger Straße,secondary,50,True,False,16.815,"LINESTRING (9.481816 47.6543192, 9.4817627 47.6541723)",1,L 328a,,
14611176,Paulinenstraße,secondary,50,False,True,10.148,"LINESTRING (9.4820577 47.6535251, 9.4821923 47.6535147)",,,,
14611177,Paulinenstraße,secondary,50,True,False,59.061,"LINESTRING (9.4820577 47.6535251, 9.4820047 47.653492, 9.4819095 47.6534323, 9.4817909 47.653358, 9.4815984 47.6532392, 9.4814729 47.653169)",2,B 30,,
14611170,Paulinenstraße,secondary,50,True,False,11.368,"LINESTRING (9.4821701 47.6535938, 9.4820577 47.6535251)",1,B 30,,
"[14611168, 643712784, 643712788, 1034399822]","['Löwenunterführung', 'Ailinger Straße']",secondary,50,True,False,84.91300000000001,"LINESTRING (9.4821701 47.6535938, 9.4821527 47.6536275, 9.4820759 47.6537765, 9.4818958 47.6541552, 9.481878 47.6541926, 9.481816 47.6543192)",1,L 328a,,
193865872,Paulinenstraße,secondary_link,50,True,False,13.834,"LINESTRING (9.4813478 47.6530108, 9.4814059 47.6528927)",1,B 30,,
356891518,Paulinenstraße,secondary,50,True,False,85.038,"LINESTRING (9.4813478 47.6530108, 9.4815207 47.6530717, 9.4817001 47.6531915, 9.4818258 47.6532763, 9.481917 47.6533378, 9.481981 47.653381, 9.482089 47.6534538, 9.4821923 47.6535147)",2,,,
14611172,Paulinenstraße,primary,50,True,False,15.034,"LINESTRING (9.4823504 47.6536532, 9.4821701 47.6535938)",1,B 30,,
"[54150936, 1061197254]",Paulinenstraße,primary,50,False,True,97.20599999999999,"LINESTRING (9.4823504 47.6536532, 9.4824109 47.6536812, 9.4830278 47.6539669, 9.4834507 47.6541137)","['2', '3']",B 30,,
15220206,Metzstraße,residential,30,False,False,79.46199999999999,"LINESTRING (9.4785207 47.6519931, 9.4785185 47.6520893, 9.4785393 47.6523835, 9.4785466 47.6524862, 9.4785622 47.652707)",,,,
"[641220811, 4490749]","['Eckenerstraße', 'Friedrichstraße']",secondary,30,False,False,100.858,"LINESTRING (9.4785207 47.6519931, 9.4784516 47.6519636, 9.4783987 47.6519411, 9.4783061 47.6519079, 9.4782371 47.6518885, 9.4781634 47.6518779, 9.4780736 47.6518739, 9.4779376 47.6518798, 9.4777384 47.6518882, 9.4775223 47.6518973, 9.4772182 47.6519101)",2,,,
"[4685568, 1235851355, 4520206, 4685567]",Eckenerstraße,secondary,30,False,True,210.753,"LINESTRING (9.4785207 47.6519931, 9.4786069 47.6520362, 9.4788026 47.652134, 9.4790844 47.6522748, 9.4791647 47.6523163, 9.4792448 47.6523568, 9.479581 47.6525247, 9.4799246 47.6526963, 9.4801368 47.6527967, 9.4804007 47.6528882, 9.4804995 47.6529189, 9.4805206 47.6529254, 9.4806459 47.6529507, 9.4807666 47.6529661, 9.480888 47.6529765)",4,,,yes
15220206,Metzstraße,residential,30,False,True,79.46199999999999,"LINESTRING (9.4785622 47.652707, 9.4785466 47.6524862, 9.4785393 47.6523835, 9.4785185 47.6520893, 9.4785207 47.6519931)",,,,
15220207,Möttelistraße,residential,30,False,False,203.702,"LINESTRING (9.4785622 47.652707, 9.4780058 47.6527305, 9.4775557 47.6527575, 9.4772147 47.6527802, 9.4769854 47.6527955, 9.4768571 47.6528001, 9.4765708 47.6528104, 9.4764609 47.6528148, 9.4762779 47.6528286, 9.4761584 47.6528629, 9.4758612 47.6528753)",,,,
493344769,Möttelistraße,living_street,,False,True,80.731,"LINESTRING (9.4785622 47.652707, 9.4785735 47.6527215, 9.478587 47.6527387, 9.4791477 47.6527223, 9.4793219 47.6527172, 9.4796108 47.6527119)",,,,
4520208,Werderstraße,residential,30,False,False,54.632,"LINESTRING (9.4853296 47.6534681, 9.4853512 47.6539592)",,,,
4520208,Werderstraße,residential,30,False,True,96.51299999999999,"LINESTRING (9.4853296 47.6534681, 9.4853149 47.6531931, 9.4853085 47.6530745, 9.4852855 47.6526475, 9.485283 47.6526007)",,,,
4521225,Wolfgangstraße,residential,30,False,True,91.581,"LINESTRING (9.4853296 47.6534681, 9.4859536 47.653481, 9.4865517 47.6534933)",,,,
1089426117,Romanshorner Platz,secondary,10,False,True,19.241,"LINESTRING (9.4842253 47.6509962, 9.4841837 47.6510344, 9.4840675 47.6511327)",2,B 30,,
"[4681889, 490663897, 4579046]",Riedleparkstraße,tertiary,,False,True,127.10300000000002,"LINESTRING (9.4757238 47.6531291, 9.475703 47.6529009, 9.4756739 47.6524993, 9.4756643 47.6523489, 9.4756575 47.6522416, 9.4756451 47.6520473, 9.4756372 47.6519876)","['2', '3']",K 7739,,yes
"[4681888, 490663898, 109851821]",Riedleparkstraße,tertiary,,True,False,80.625,"LINESTRING (9.4757238 47.6531291, 9.4757738 47.6532818, 9.4757848 47.6533736, 9.475791 47.6534875, 9.4757301 47.6536851, 9.4756716 47.6537729, 9.4756323 47.6538318)",1,K 7739,,yes
15220207,Möttelistraße,residential,30,False,True,203.70200000000003,"LINESTRING (9.4758612 47.6528753, 9.4761584 47.6528629, 9.4762779 47.6528286, 9.4764609 47.6528148, 9.4765708 47.6528104, 9.4768571 47.6528001, 9.4769854 47.6527955, 9.4772147 47.6527802, 9.4775557 47.6527575, 9.4780058 47.6527305, 9.4785622 47.652707)",,,,
"[600336414, 34169582]",Karlstraße,residential,30,False,False,29.016000000000002,"LINESTRING (9.4772504 47.6516533, 9.4772103 47.6517418, 9.4772129 47.6518429, 9.4772182 47.6519101)","['2', '3']",,,
14611164,Ailinger Straße,secondary,50,False,True,4.522,"LINESTRING (9.4818336 47.6543581, 9.481816 47.6543192)",1,L 328a,,
"[490663899, 48362581, 28132733]",Riedleparkstraße,tertiary,,True,False,80.272,"LINESTRING (9.4755159 47.6538298, 9.475563 47.6537529, 9.4756318 47.6536412, 9.4756796 47.6535208, 9.4757021 47.6533811, 9.4757025 47.6532904, 9.4757238 47.6531291)",1,K 7739,,yes
1199367093,Riedleparkstraße,tertiary,,True,False,8.929,"LINESTRING (9.4755159 47.6538298, 9.4755545 47.6538234, 9.4755942 47.6538242, 9.4756323 47.6538318)",1,K 7739,roundabout,
177842836,Bismarckstraße,residential,30,False,True,6.444,"LINESTRING (9.4800263 47.6537451, 9.4799437 47.6537289)",,,,
193865872,Paulinenstraße,secondary_link,50,True,False,20.313,"LINESTRING (9.4814729 47.653169, 9.4813504 47.6530418, 9.4813478 47.6530108)",1,B 30,,
196563145,Paulinenstraße,secondary,50,True,False,49.273,"LINESTRING (9.4814729 47.653169, 9.481277 47.6530728, 9.4811016 47.6530193, 9.480888 47.6529765)",1,,,
493344769,Möttelistraße,living_street,,False,False,80.731,"LINESTRING (9.4796108 47.6527119, 9.4793219 47.6527172, 9.4791477 47.6527223, 9.478587 47.6527387, 9.4785735 47.6527215, 9.4785622 47.652707)",,,,
4484366,Kleinebergstraße,residential,30,False,True,56.674,"LINESTRING (9.4837181 47.6527889, 9.4837076 47.6528572, 9.4836996 47.6529024, 9.4836765 47.6530327, 9.4836509 47.6531771, 9.48363 47.6532951)",,,,
