osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,ref,bridge,tunnel,width
28749354,,living_street,,,False,False,46.236000000000004,"LINESTRING (10.25776 51.5120897, 10.2577955 51.5120482, 10.2578294 51.5119416, 10.2578568 51.5118066, 10.2578492 51.5117399, 10.2578442 51.5116828)",Schuhmarktstraße,,,,
"[25604761, 24954939, 29214974, 248441815]",,living_street,,,True,False,67.285,"LINESTRING (10.2558082 51.5136439, 10.2559681 51.5135048, 10.2560375 51.513448, 10.2560483 51.5134376, 10.2561121 51.5133762, 10.2561309 51.5133602, 10.2563352 51.5131364)","['Auf der Spiegelbrücke', 'Westertorstraße']",,,building_passage,
25526673,,residential,30,,False,True,16.343,"LINESTRING (10.2558082 51.5136439, 10.2557366 51.5136874, 10.2556342 51.5137432)",Westertorstraße,,,,
24954908,,living_street,,,False,True,9.182,"LINESTRING (10.264227 51.513011, 10.2643541 51.5130347)",Marktstraße,,,,
24954908,,living_street,,,False,False,151.019,"LINESTRING (10.264227 51.513011, 10.2636548 51.512904, 10.2636284 51.5129, 10.2633019 51.5128312, 10.2632287 51.5128041, 10.2631027 51.5127315, 10.2628975 51.5126351, 10.2626377 51.5125405, 10.2623152 51.5124647, 10.2622643 51.512455)",Marktstraße,,,,
42837965,,living_street,,,False,True,70.108,"LINESTRING (10.264227 51.513011, 10.2643561 51.5127392, 10.264371 51.5125816, 10.2640695 51.5125574)",Bei der Oberkirche,,,,
24954908,,living_street,,,False,True,151.019,"LINESTRING (10.2622643 51.512455, 10.2623152 51.5124647, 10.2626377 51.5125405, 10.2628975 51.5126351, 10.2631027 51.5127315, 10.2632287 51.5128041, 10.2633019 51.5128312, 10.2636284 51.5129, 10.2636548 51.512904, 10.264227 51.513011)",Marktstraße,,,,
"[451697992, 29213739]",,"['living_street', 'residential']",,,True,False,114.101,"LINESTRING (10.2622643 51.512455, 10.2622211 51.5126219, 10.26213 51.5134771)",Augustinergasse,,,,
25604762,,residential,30,,False,False,88.595,"LINESTRING (10.2608586 51.5133835, 10.26213 51.5134771)",Hinterstraße,,,,
25762418,,residential,30,,False,True,72.419,"LINESTRING (10.2608586 51.5133835, 10.2610365 51.5140253)",Jüdenstraße,,,,
403441764,,residential,30,,False,True,84.387,"LINESTRING (10.2608586 51.5133835, 10.2596395 51.5133651)",Hinterstraße,,,,
25604826,,residential,30,,False,False,106.863,"LINESTRING (10.2608586 51.5133835, 10.2608858 51.5131544, 10.2609709 51.512425)",Jüdenstraße,,,,
"[25759509, 27749126]",,living_street,,,True,False,277.279,"LINESTRING (10.2609754 51.5122994, 10.2609855 51.512217, 10.2610601 51.5118455, 10.2610493 51.5118264, 10.2609601 51.511807, 10.2604662 51.5117372, 10.2597585 51.5116652, 10.2594647 51.5116378, 10.2590572 51.5116248, 10.2584535 51.5116517, 10.2580625 51.5116738, 10.2579482 51.5116802, 10.2578442 51.5116828)","['Scharrenstraße', 'Kurzestraße']",,,,
24954927,,residential,30,,False,False,156.22899999999998,"LINESTRING (10.2556342 51.5137432, 10.2554952 51.5136919, 10.2553963 51.5136553, 10.255186 51.5135775, 10.2549219 51.513486, 10.2543492 51.5132923, 10.2542834 51.5132572, 10.2542265 51.5132133, 10.2541982 51.5131808, 10.2541754 51.5131337, 10.2541457 51.5130201, 10.2541345 51.5129705, 10.2541251 51.5128455)",Westerstieg,,,,
25526673,,residential,30,,False,False,16.343,"LINESTRING (10.2556342 51.5137432, 10.2557366 51.5136874, 10.2558082 51.5136439)",Westertorstraße,,,,
"[25585491, 705375019, 475587709, 29072526]",,residential,30,,False,"[False, True]",434.27799999999996,"LINESTRING (10.2556342 51.5137432, 10.2556771 51.5137819, 10.2556944 51.5138059, 10.2557085 51.5138388, 10.2557324 51.5138937, 10.2558681 51.5142677, 10.2558996 51.514325, 10.2559331 51.514358, 10.2559827 51.51439, 10.2560424 51.5144185, 10.2561074 51.5144418, 10.2561682 51.5144603, 10.2562509 51.5144781, 10.2564088 51.5144925, 10.2572842 51.5145678, 10.2574072 51.5145784, 10.2575476 51.5145908, 10.2580981 51.5146647, 10.2586938 51.5147447, 10.2591657 51.5148088, 10.2593141 51.514829, 10.259602 51.5148629, 10.2602176 51.5149503, 10.2603664 51.5149714, 10.2605417 51.5149911, 10.2610209 51.5150448)","['Christian-Blank-Straße', 'Am Pferdeteich']",,,,
25762418,,residential,30,,False,False,72.419,"LINESTRING (10.2610365 51.5140253, 10.2608586 51.5133835)",Jüdenstraße,,,,
25585497,,residential,30,,False,False,233.50400000000002,"LINESTRING (10.2610365 51.5140253, 10.2601951 51.5139534, 10.2599503 51.513936, 10.2584354 51.5137325, 10.2580422 51.5136551, 10.2578176 51.5136068, 10.257769 51.5135955, 10.2577437 51.5135897)",Hinter der Mauer,,,,
25585513,,residential,30,,False,True,214.03,"LINESTRING (10.2610365 51.5140253, 10.2617527 51.51405, 10.2624044 51.5140553, 10.2625757 51.5140458, 10.2627111 51.5140338, 10.2628915 51.5140103, 10.2630189 51.513979, 10.2631466 51.5139268, 10.2634236 51.5137598, 10.2636973 51.5135672, 10.2637825 51.5134963)",Hinter der Mauer,,,,
349774983,,residential,30,,False,True,113.46500000000002,"LINESTRING (10.2610365 51.5140253, 10.2610571 51.5141637, 10.2610495 51.5143974, 10.2610362 51.5148055, 10.2610349 51.5148332, 10.2610281 51.514936, 10.2610209 51.5150448)",Neutorstraße,,,,
25585508,,residential,30,,False,False,70.242,"LINESTRING (10.2649383 51.5145337, 10.2646772 51.514157, 10.2644697 51.5139771)",Kanonikus-Wolf-Straße,,,,
"[25759337, 25762431]",,residential,30,,False,False,182.71300000000002,"LINESTRING (10.2649383 51.5145337, 10.2652212 51.5144618, 10.2657611 51.5143244, 10.2660188 51.5142589, 10.2660569 51.5142258, 10.2659529 51.5138067, 10.2658963 51.5134338, 10.2659364 51.5133605)","['Kardinal-Kopp-Straße', 'Stiegstraße']",,,,
25759337,,residential,30,,False,True,285.42499999999995,"LINESTRING (10.2649383 51.5145337, 10.2647739 51.5145752, 10.2638398 51.5148321, 10.2624285 51.515109, 10.2621315 51.5151705, 10.2620888 51.5151758, 10.2620536 51.5151763, 10.2620012 51.5151729, 10.2619427 51.515168, 10.2618746 51.5151592, 10.2610209 51.5150448)",Kardinal-Kopp-Straße,,,,
25604762,,residential,30,,False,True,88.595,"LINESTRING (10.26213 51.5134771, 10.2608586 51.5133835)",Hinterstraße,,,,
365152221,,residential,30,,True,False,120.215,"LINESTRING (10.26213 51.5134771, 10.2623938 51.5134936, 10.2626283 51.5134851, 10.2629074 51.5134526, 10.2634884 51.5134356, 10.2638598 51.5134283)",Hinterstraße,,,,
293857390,,living_street,,,False,False,8.928,"LINESTRING (10.2563059 51.5115811, 10.256362 51.5116534)",Bahnhofstraße,,,,
293857390,,living_street,,,False,True,18.539,"LINESTRING (10.2563059 51.5115811, 10.2561717 51.5114368)",Bahnhofstraße,,,,
25610151,,living_street,,,True,False,34.367000000000004,"LINESTRING (10.2563059 51.5115811, 10.2562495 51.5116357, 10.2560312 51.5116836, 10.2558777 51.5117135)",Sackstraße,,,,
30275432,,living_street,,,False,True,174.21200000000002,"LINESTRING (10.2553423 51.5117762, 10.2553366 51.5118553, 10.2553184 51.512302, 10.2553175 51.5125219, 10.2553138 51.512591, 10.2553036 51.5129552, 10.2553048 51.5130466, 10.2553135 51.5130529, 10.2556979 51.5132127)",Hinter der Mauer,,,,
"[948511434, 29072012]",,residential,30,,False,False,201.83399999999997,"LINESTRING (10.2553423 51.5117762, 10.2552642 51.511774, 10.2550249 51.5117637, 10.2549592 51.5117616, 10.2546435 51.51176, 10.2544251 51.5117651, 10.2542822 51.511774, 10.2541699 51.5117969, 10.2541226 51.511817, 10.2540735 51.5118528, 10.2540509 51.51188, 10.2540415 51.5119138, 10.2540508 51.5120306, 10.254062 51.5121932, 10.2540805 51.512384, 10.2540899 51.5124814, 10.254107 51.5126584, 10.2541168 51.5127594, 10.2541226 51.5128198, 10.2541251 51.5128455)",Westerstieg,,,,
24954927,,residential,30,,False,True,156.22899999999998,"LINESTRING (10.2541251 51.5128455, 10.2541345 51.5129705, 10.2541457 51.5130201, 10.2541754 51.5131337, 10.2541982 51.5131808, 10.2542265 51.5132133, 10.2542834 51.5132572, 10.2543492 51.5132923, 10.2549219 51.513486, 10.255186 51.5135775, 10.2553963 51.5136553, 10.2554952 51.5136919, 10.2556342 51.5137432)",Westerstieg,,,,
"[948511434, 29072012]",,residential,30,,False,True,201.834,"LINESTRING (10.2541251 51.5128455, 10.2541226 51.5128198, 10.2541168 51.5127594, 10.254107 51.5126584, 10.2540899 51.5124814, 10.2540805 51.512384, 10.254062 51.5121932, 10.2540508 51.5120306, 10.2540415 51.5119138, 10.2540509 51.51188, 10.2540735 51.5118528, 10.2541226 51.511817, 10.2541699 51.5117969, 10.2542822 51.511774, 10.2544251 51.5117651, 10.2546435 51.51176, 10.2549592 51.5117616, 10.2550249 51.5117637, 10.2552642 51.511774, 10.2553423 51.5117762)",Westerstieg,,,,
"[705375019, 25585491, 475587709, 29072526]",,residential,30,,False,"[False, True]",434.27799999999996,"LINESTRING (10.2610209 51.5150448, 10.2605417 51.5149911, 10.2603664 51.5149714, 10.2602176 51.5149503, 10.259602 51.5148629, 10.2593141 51.514829, 10.2591657 51.5148088, 10.2586938 51.5147447, 10.2580981 51.5146647, 10.2575476 51.5145908, 10.2574072 51.5145784, 10.2572842 51.5145678, 10.2564088 51.5144925, 10.2562509 51.5144781, 10.2561682 51.5144603, 10.2561074 51.5144418, 10.2560424 51.5144185, 10.2559827 51.51439, 10.2559331 51.514358, 10.2558996 51.514325, 10.2558681 51.5142677, 10.2557324 51.5138937, 10.2557085 51.5138388, 10.2556944 51.5138059, 10.2556771 51.5137819, 10.2556342 51.5137432)","['Christian-Blank-Straße', 'Am Pferdeteich']",,,,
25759337,,residential,30,,False,False,285.42499999999995,"LINESTRING (10.2610209 51.5150448, 10.2618746 51.5151592, 10.2619427 51.515168, 10.2620012 51.5151729, 10.2620536 51.5151763, 10.2620888 51.5151758, 10.2621315 51.5151705, 10.2624285 51.515109, 10.2638398 51.5148321, 10.2647739 51.5145752, 10.2649383 51.5145337)",Kardinal-Kopp-Straße,,,,
25762404,,residential,30,,False,True,80.486,"LINESTRING (10.2610209 51.5150448, 10.2609523 51.5156603, 10.260935 51.5157189, 10.2609269 51.5157659)",Neutorstraße,,,,
349774983,,residential,30,,False,False,113.465,"LINESTRING (10.2610209 51.5150448, 10.2610281 51.514936, 10.2610349 51.5148332, 10.2610362 51.5148055, 10.2610495 51.5143974, 10.2610571 51.5141637, 10.2610365 51.5140253)",Neutorstraße,,,,
28749325,,living_street,,,True,False,3.949,"LINESTRING (10.2577299 51.5112339, 10.2576742 51.5112416)",Haberstraße,,,,
365727746,,living_street,,,True,False,50.538,"LINESTRING (10.2578442 51.5116828, 10.2577299 51.5112339)",Schuhmarktstraße,,,,
28749354,,living_street,,,False,True,46.236000000000004,"LINESTRING (10.2578442 51.5116828, 10.2578492 51.5117399, 10.2578568 51.5118066, 10.2578294 51.5119416, 10.2577955 51.5120482, 10.25776 51.5120897)",Schuhmarktstraße,,,,
293857390,,living_street,,,False,False,18.539,"LINESTRING (10.2561717 51.5114368, 10.2563059 51.5115811)",Bahnhofstraße,,,,
25610151,,living_street,,,True,False,37.701,"LINESTRING (10.2558777 51.5117135, 10.2553423 51.5117762)",Sackstraße,,,,
25762381,,residential,,,False,False,49.567,"LINESTRING (10.257846 51.5131485, 10.2577437 51.5135897)",Löwengasse,,,,
25759569,,residential,,,False,True,72.899,"LINESTRING (10.257846 51.5131485, 10.2578805 51.5129577, 10.2579421 51.5124957)",Löwengasse,,,,
"[403441764, 29072479]",,residential,30,,False,False,127.588,"LINESTRING (10.257846 51.5131485, 10.2580811 51.5131968, 10.25858 51.5132946, 10.2588455 51.513345, 10.2591553 51.5133642, 10.2596395 51.5133651)",Hinterstraße,,,,
"[25585524, 29072479]",,"['residential', 'living_street']",30,,False,True,105.192,"LINESTRING (10.257846 51.5131485, 10.2575004 51.5131247, 10.2573213 51.513126, 10.2570793 51.5131412, 10.2568707 51.5131558, 10.2566751 51.5131633, 10.2565148 51.5131607, 10.2563352 51.5131364)",Hinterstraße,,,,
25762381,,residential,,,False,True,49.567,"LINESTRING (10.2577437 51.5135897, 10.257846 51.5131485)",Löwengasse,,,,
25585497,,residential,30,,False,True,233.50400000000002,"LINESTRING (10.2577437 51.5135897, 10.257769 51.5135955, 10.2578176 51.5136068, 10.2580422 51.5136551, 10.2584354 51.5137325, 10.2599503 51.513936, 10.2601951 51.5139534, 10.2610365 51.5140253)",Hinter der Mauer,,,,
29029158,,residential,30,,False,False,107.03200000000001,"LINESTRING (10.2577437 51.5135897, 10.2576043 51.5135692, 10.2574967 51.5135648, 10.2572574 51.5135903, 10.2571076 51.513598, 10.256999 51.5136025, 10.2569004 51.5135918, 10.2567496 51.5135622, 10.2565196 51.5134944, 10.2562704 51.5134136)",Hinter der Mauer,,,,
"[25759337, 25762431]",,residential,30,,False,True,182.71300000000002,"LINESTRING (10.2659364 51.5133605, 10.2658963 51.5134338, 10.2659529 51.5138067, 10.2660569 51.5142258, 10.2660188 51.5142589, 10.2657611 51.5143244, 10.2652212 51.5144618, 10.2649383 51.5145337)","['Kardinal-Kopp-Straße', 'Stiegstraße']",,,,
705250649,,residential,30,,False,True,66.826,"LINESTRING (10.2659364 51.5133605, 10.2656775 51.5133072, 10.2650196 51.5131717)",Obertorstraße,,,,
25759671,,residential,,,False,False,56.676,"LINESTRING (10.2600587 51.5166781, 10.2607969 51.5167284, 10.2608729 51.5167336)",Herzberger Straße,,,,
761914127,2,secondary,50,,False,False,48.463,"LINESTRING (10.2608729 51.5167336, 10.2609006 51.5162981)",Herzberger Straße,L 530,,,
25759671,,residential,,,False,True,56.676,"LINESTRING (10.2608729 51.5167336, 10.2607969 51.5167284, 10.2600587 51.5166781)",Herzberger Straße,,,,
"[503409801, 52908063]","['2', '3']",primary,50,,False,False,165.103,"LINESTRING (10.2580724 51.5083895, 10.259715 51.5085832, 10.2600461 51.5086236, 10.260181 51.5086402, 10.2602282 51.5086462, 10.2603028 51.5086519, 10.2603654 51.5086488, 10.2604152 51.508638)",Schützenring,B 247,,,
"[503409801, 810218121, 544240853, 503282246]","['2', '3']",primary,50,,False,True,129.369,"LINESTRING (10.2580724 51.5083895, 10.2576487 51.508344, 10.2574335 51.5083369, 10.2572567 51.5083453, 10.2570403 51.5083749, 10.2568378 51.5084151, 10.2565937 51.5084851, 10.2564741 51.5085289, 10.2563805 51.5085717, 10.2563148 51.5086088)",Schützenring,B 247,yes,,
28749641,,residential,,,False,False,111.55799999999999,"LINESTRING (10.2668125 51.5161871, 10.2666186 51.5152907, 10.2665974 51.5151928)",Eichendorffweg,,,,
366130497,,residential,,,False,False,160.736,"LINESTRING (10.2668125 51.5161871, 10.2665507 51.5162276, 10.2663578 51.5162641, 10.264624 51.5166684)",Duvalstraße,,,,
27411891,,residential,,,False,True,110.42999999999999,"LINESTRING (10.264624 51.5166684, 10.2643395 51.5162752, 10.2640107 51.5158895, 10.2639164 51.5157788)",An der Leerenschen Rinne,,,,
366130497,,residential,,,False,True,160.736,"LINESTRING (10.264624 51.5166684, 10.2663578 51.5162641, 10.2665507 51.5162276, 10.2668125 51.5161871)",Duvalstraße,,,,
27411891,,residential,,,False,False,110.43,"LINESTRING (10.2639164 51.5157788, 10.2640107 51.5158895, 10.2643395 51.5162752, 10.264624 51.5166684)",An der Leerenschen Rinne,,,,
39269339,,secondary,50,,False,False,196.966,"LINESTRING (10.2639164 51.5157788, 10.2641935 51.5157103, 10.2653709 51.5154166, 10.2658285 51.5153135, 10.2664383 51.5152135, 10.2665974 51.5151928)",Ebertring,L 531,,,
264902656,2,secondary,50,,False,True,145.237,"LINESTRING (10.2639164 51.5157788, 10.2636866 51.5158241, 10.2634419 51.5158647, 10.2631846 51.5158915, 10.2627833 51.5159133, 10.2622898 51.5159179, 10.2618429 51.5159054)",Ebertring,L 531,,,
403441764,,residential,30,,False,False,84.387,"LINESTRING (10.2596395 51.5133651, 10.2608586 51.5133835)",Hinterstraße,,,,
642989302,,residential,,,False,True,106.759,"LINESTRING (10.2596395 51.5133651, 10.2596451 51.512405)",Börsengasse,,,,
"[403441764, 29072479]",,residential,30,,False,True,127.588,"LINESTRING (10.2596395 51.5133651, 10.2591553 51.5133642, 10.2588455 51.513345, 10.25858 51.5132946, 10.2580811 51.5131968, 10.257846 51.5131485)",Hinterstraße,,,,
642989302,,residential,,,False,False,106.759,"LINESTRING (10.2596451 51.512405, 10.2596395 51.5133651)",Börsengasse,,,,
293857390,,living_street,,,False,True,8.928,"LINESTRING (10.256362 51.5116534, 10.2563059 51.5115811)",Bahnhofstraße,,,,
475665950,,secondary,,,False,True,27.523,"LINESTRING (10.2676153 51.5083084, 10.267218 51.5082976)",Auf der Klappe,,,,
"[503409800, 264901985]",3,secondary,,,False,False,334.233,"LINESTRING (10.261213 51.5080724, 10.2614793 51.5081241, 10.2621569 51.5082333, 10.2623183 51.5082397, 10.2627117 51.5082405, 10.2638189 51.5082609, 10.2660065 51.5082718)",Auf der Klappe,,,,
"[503409800, 22794827]",3,secondary,,,False,True,22.365,"LINESTRING (10.261213 51.5080724, 10.2611186 51.5080566, 10.2611043 51.5080542, 10.2610424 51.5080489, 10.2608993 51.5080251)",Auf der Klappe,,,,
264901985,,secondary,,,False,True,83.895,"LINESTRING (10.267218 51.5082976, 10.2660065 51.5082718)",Auf der Klappe,,,,
475665950,,secondary,,,False,False,27.523,"LINESTRING (10.267218 51.5082976, 10.2676153 51.5083084)",Auf der Klappe,,,,
30850156,,living_street,,,False,False,117.79,"LINESTRING (10.267218 51.5082976, 10.2671214 51.5084516, 10.2670536 51.5086324, 10.2669556 51.5093381)",,,,,
29311293,,living_street,,,False,False,76.191,"LINESTRING (10.2669556 51.5093381, 10.2658583 51.5092825)",,,,,
30850156,,living_street,,,False,True,117.79,"LINESTRING (10.2669556 51.5093381, 10.2670536 51.5086324, 10.2671214 51.5084516, 10.267218 51.5082976)",,,,,
246163530,,living_street,,,False,False,97.834,"LINESTRING (10.2669556 51.5093381, 10.266874 51.5098777, 10.2668252 51.5101424, 10.2668101 51.5102132)",,,,,
29311293,,living_street,,,False,True,76.191,"LINESTRING (10.2658583 51.5092825, 10.2669556 51.5093381)",,,,,
29311294,,living_street,,,False,True,112.852,"LINESTRING (10.2658583 51.5092825, 10.2660065 51.5082718)",Klappenweg,,,,
29311294,,living_street,,,False,False,56.347,"LINESTRING (10.2658583 51.5092825, 10.265795 51.5097568, 10.265788 51.5097873)",Klappenweg,,,,
29311294,,living_street,,,False,False,112.852,"LINESTRING (10.2660065 51.5082718, 10.2658583 51.5092825)",Klappenweg,,,,
264901985,,secondary,,,False,False,83.895,"LINESTRING (10.2660065 51.5082718, 10.267218 51.5082976)",Auf der Klappe,,,,
"[503409800, 264901985]",3,secondary,,,False,True,334.233,"LINESTRING (10.2660065 51.5082718, 10.2638189 51.5082609, 10.2627117 51.5082405, 10.2623183 51.5082397, 10.2621569 51.5082333, 10.2614793 51.5081241, 10.261213 51.5080724)",Auf der Klappe,,,,
29311294,,living_street,,,False,True,56.347,"LINESTRING (10.265788 51.5097873, 10.265795 51.5097568, 10.2658583 51.5092825)",Klappenweg,,,,
25585508,,residential,30,,False,True,70.242,"LINESTRING (10.2644697 51.5139771, 10.2646772 51.514157, 10.2649383 51.5145337)",Kanonikus-Wolf-Straße,,,,
365521599,,residential,30,,False,False,71.591,"LINESTRING (10.2644697 51.5139771, 10.2638841 51.5135591, 10.2638453 51.5135314, 10.2637825 51.5134963)",Kanonikus-Wolf-Straße,,,,
30275295,,living_street,,,False,False,66.024,"LINESTRING (10.2615316 51.5123433, 10.2615425 51.5122814, 10.2615947 51.5118586, 10.2616065 51.5117514)",Am Gropenmarkt,,,,
30275295,,living_street,,,False,True,66.024,"LINESTRING (10.2616065 51.5117514, 10.2615947 51.5118586, 10.2615425 51.5122814, 10.2615316 51.5123433)",Am Gropenmarkt,,,,
"[222089797, 30420103]",,living_street,,,False,"[False, True]",120.153,"LINESTRING (10.2616065 51.5117514, 10.2617842 51.5117989, 10.2618338 51.5118026, 10.2618797 51.511806, 10.2621581 51.5117386, 10.2624897 51.5118157, 10.2628108 51.5118355, 10.2631102 51.5118314, 10.2632818 51.5118261)","['Steinstraße', 'Auf dem Brast']",,,,
"[27811258, 172289018, 451697997]",,"['living_street', 'residential']",30,,False,True,149.24900000000002,"LINESTRING (10.2616065 51.5117514, 10.2614418 51.5117007, 10.261293 51.5116146, 10.2611138 51.5114932, 10.2610235 51.5114334, 10.2609001 51.5113785, 10.2607407 51.5113317, 10.2599971 51.5111753, 10.2599219 51.5111601, 10.2598198 51.5111432, 10.259763 51.5111123)","['Steintorstraße', 'Steinstraße']",,,,
264898036,,residential,30,,False,False,36.494,"LINESTRING (10.2599802 51.5096287, 10.2599002 51.5099531)",Steintorstraße,,,,
30597582,,residential,,,False,True,185.507,"LINESTRING (10.2599802 51.5096287, 10.2603914 51.5097211, 10.2619856 51.5101043, 10.2624776 51.5102341)",Leddergasse,,,,
"[25759442, 264898036]",,residential,30,,False,True,115.483,"LINESTRING (10.2599802 51.5096287, 10.2601103 51.5094079, 10.2601903 51.5092645, 10.2603081 51.5090036, 10.2603534 51.5089201, 10.2604109 51.5087781, 10.2604458 51.5086942, 10.2604152 51.508638)",Steintorstraße,,,,
30850366,,residential,,,False,True,151.198,"LINESTRING (10.2577961 51.5096206, 10.2579674 51.5096486, 10.2581584 51.5096806, 10.2582928 51.5097027, 10.2584627 51.5097093, 10.2585333 51.5097113, 10.2587937 51.5097254, 10.259077 51.5097595, 10.2593087 51.5098142, 10.2595756 51.5098783, 10.2599002 51.5099531)",Rosengasse,,,,
264898036,,residential,30,,False,True,36.494,"LINESTRING (10.2599002 51.5099531, 10.2599802 51.5096287)",Steintorstraße,,,,
30850366,,residential,,,False,False,151.198,"LINESTRING (10.2599002 51.5099531, 10.2595756 51.5098783, 10.2593087 51.5098142, 10.259077 51.5097595, 10.2587937 51.5097254, 10.2585333 51.5097113, 10.2584627 51.5097093, 10.2582928 51.5097027, 10.2581584 51.5096806, 10.2579674 51.5096486, 10.2577961 51.5096206)",Rosengasse,,,,
"[172289017, 172289018, 264898036, 1138035692]",,residential,30,,False,False,130.471,"LINESTRING (10.2599002 51.5099531, 10.2597888 51.5103237, 10.2597797 51.510359, 10.2597781 51.510367, 10.2597357 51.5105463, 10.2597022 51.5107144, 10.2597013 51.5108331, 10.2597123 51.5109507, 10.259731 51.5110504, 10.259763 51.5111123)",Steintorstraße,,yes,,
29213900,,living_street,,,False,False,116.919,"LINESTRING (10.257635 51.5107732, 10.2577323 51.5107713, 10.2581477 51.5107634, 10.2583923 51.5107586, 10.2593233 51.5107344)",Hinter der Mauer,,,,
29213900,,living_street,,,False,True,50.471000000000004,"LINESTRING (10.257635 51.5107732, 10.2573578 51.5107879, 10.2569155 51.5108431)",Hinter der Mauer,,,,
30597697,,living_street,,,False,False,52.221000000000004,"LINESTRING (10.257635 51.5107732, 10.2576565 51.5111822, 10.2576742 51.5112416)",Hinter der Mauer,,,,
29213900,,living_street,,,False,False,50.471000000000004,"LINESTRING (10.2569155 51.5108431, 10.2573578 51.5107879, 10.257635 51.5107732)",Hinter der Mauer,,,,
29213900,,living_street,,,False,True,116.91899999999998,"LINESTRING (10.2593233 51.5107344, 10.2583923 51.5107586, 10.2581477 51.5107634, 10.2577323 51.5107713, 10.257635 51.5107732)",Hinter der Mauer,,,,
