osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width,junction,bridge
48578524,Nossener Straße,secondary,50,False,False,105.058,"LINESTRING (13.3128488 51.196055, 13.3120571 51.1964531, 13.3118713 51.1965652, 13.3117025 51.1966674)",S 85,,,,
48578524,Nossener Straße,secondary,50,False,True,122.047,"LINESTRING (13.3128488 51.196055, 13.3135917 51.1956927, 13.3136421 51.1956681, 13.3139984 51.1954988, 13.3140967 51.1954452, 13.3141242 51.1953978, 13.3141396 51.1953433)",S 85,,,,
23951953,Friedrichstraße,residential,50,False,False,52.388999999999996,"LINESTRING (13.3125655 51.1956187, 13.3126849 51.1958149, 13.3128128 51.1960058, 13.3128488 51.196055)",,,,,
"[41415752, 41416251, 120923611]",Robert-Volkmann-Allee,"['residential', 'living_street']",,False,False,375.26700000000005,"LINESTRING (13.3125655 51.1956187, 13.3123318 51.1956935, 13.3118587 51.1959001, 13.3117947 51.1959215, 13.3116275 51.1959737, 13.3114804 51.1960027, 13.3113256 51.1960162, 13.311145 51.1960218, 13.3106093 51.1960241, 13.3104333 51.1960248, 13.3096831 51.1960371, 13.3095852 51.1960422, 13.3095799 51.1958134, 13.3095022 51.1956188, 13.3093507 51.1953662, 13.3092504 51.1951733, 13.3092151 51.1947717, 13.3091963 51.194676)",,,,,
41415742,Lindenstraße,living_street,,False,False,13.647,"LINESTRING (13.308983 51.1945892, 13.3090071 51.1944674)",,,,,
41416253,Lindenstraße,living_street,,False,True,76.479,"LINESTRING (13.308983 51.1945892, 13.3079845 51.1943037)",,,,,
"[41436211, 39818060]","['Lindenstraße', 'Zöthainer Leichenweg']",living_street,,False,"[False, True]",212.59699999999998,"LINESTRING (13.308983 51.1945892, 13.3084918 51.1945757, 13.3076791 51.194514, 13.3076616 51.1944447, 13.3075847 51.1935578, 13.3076458 51.1935003, 13.3076426 51.193437)",,,,,
41416251,Robert-Volkmann-Allee,living_street,,False,True,17.802,"LINESTRING (13.308983 51.1945892, 13.3090981 51.194627, 13.3091963 51.194676)",,,,,
41415742,Lindenstraße,living_street,,False,True,107.207,"LINESTRING (13.3094582 51.1935549, 13.3092134 51.1939163, 13.3090323 51.1942301, 13.3090071 51.1944674)",,,,,
"[213510905, 41415748]",Lindenstraße,residential,50,False,False,124.972,"LINESTRING (13.3094582 51.1935549, 13.3084928 51.1933193, 13.3082538 51.1932785, 13.3080054 51.1932333, 13.3078862 51.1931876, 13.3078369 51.1931251)",,2,,,
41415748,Lindenstraße,residential,50,False,True,60.838,"LINESTRING (13.3094582 51.1935549, 13.3098499 51.1936743, 13.3099928 51.193716, 13.3102465 51.19379)",,,,,
"[23951988, 822562813]",Am Markt,residential,20,False,False,90.90899999999999,"LINESTRING (13.3094809 51.1975162, 13.3097956 51.1971559, 13.3098662 51.1970845, 13.3100479 51.196873, 13.3100756 51.196842, 13.3100751 51.1967949)",,,,,
"[156916794, 156916795]",Mittleres Korngäßchen,residential,,False,False,81.806,"LINESTRING (13.3094809 51.1975162, 13.3095814 51.1975347, 13.3098537 51.1975857, 13.3100879 51.1976317, 13.3103189 51.1976833, 13.3105929 51.1977508)",,,,,
505142695,Frauenstraße,residential,20,False,False,90.34799999999998,"LINESTRING (13.3094809 51.1975162, 13.3095273 51.1975508, 13.3095584 51.1975884, 13.3095844 51.197666, 13.3096138 51.1977536, 13.3096229 51.1978778, 13.3096143 51.1979724, 13.3095956 51.1980671, 13.3095416 51.1981829, 13.3094893 51.1982994)",,,,,
"[41438712, 822562814]",Am Markt,residential,20,False,True,70.755,"LINESTRING (13.3094809 51.1975162, 13.309032 51.1972475, 13.3089411 51.1971904, 13.3089273 51.1971817, 13.3087458 51.1970773)",,,,,
24015559,Meißner Platz,residential,,False,False,16.047,"LINESTRING (13.311475 51.1966632, 13.311625 51.1966555, 13.3117025 51.1966674)",,,,,
135155739,,residential,,False,True,88.52799999999999,"LINESTRING (13.3051459 51.1982968, 13.3053249 51.1983384, 13.3060018 51.1984335, 13.306309 51.1984587, 13.3063846 51.1984641)",,1,,,
822579239,Am Rodeland,residential,,False,False,171.184,"LINESTRING (13.3051459 51.1982968, 13.3054631 51.1979007, 13.3057337 51.1975589, 13.3058891 51.197237, 13.3059976 51.1968647)",,,,,
41594901,Am Rodeland,residential,,False,False,106.797,"LINESTRING (13.3059976 51.1968647, 13.3055667 51.1971505, 13.3054972 51.1971941, 13.305398 51.1972157, 13.3052429 51.1972142, 13.3046992 51.197178)",,,,,
822579239,Am Rodeland,residential,,False,False,25.383000000000003,"LINESTRING (13.3059976 51.1968647, 13.3060661 51.1967627, 13.3061291 51.1967022, 13.3061999 51.1966927)",,,,,
822579239,Am Rodeland,residential,,False,True,171.184,"LINESTRING (13.3059976 51.1968647, 13.3058891 51.197237, 13.3057337 51.1975589, 13.3054631 51.1979007, 13.3051459 51.1982968)",,,,,
234992858,Kornstraße,secondary,50,True,False,14.938,"LINESTRING (13.3103446 51.1982785, 13.3102785 51.1984063)",S 85,,,,
"[41439937, 41416245]",Gartenweg,residential,,False,False,172.28900000000002,"LINESTRING (13.3103446 51.1982785, 13.3104314 51.1982868, 13.3105683 51.1982973, 13.3106425 51.1982887, 13.3107644 51.1982633, 13.3108821 51.198219, 13.3109752 51.1981642, 13.3110309 51.1981061, 13.3117443 51.1974198, 13.311974 51.1972439)",,,,,
"[41439387, 983607982]",Kornstraße,secondary,50,True,False,137.743,"LINESTRING (13.3117586 51.1967795, 13.3116888 51.19682, 13.3116457 51.196843, 13.3114872 51.1969219, 13.3113092 51.1970088, 13.3111871 51.1970808, 13.3110725 51.1971649, 13.3108632 51.1973824, 13.3107032 51.1975819, 13.3105929 51.1977508)",S 85,,,,
41439389,Meißner Platz,secondary,,False,True,14.129000000000001,"LINESTRING (13.3117586 51.1967795, 13.3117163 51.1967528, 13.3116894 51.1967111, 13.3117025 51.1966674)",S 85,2,,,
"[406785424, 531552997]",Meißner Straße,secondary,50,False,True,74.37700000000001,"LINESTRING (13.3117586 51.1967795, 13.311876 51.1967821, 13.312038 51.1967809, 13.3123954 51.1967918, 13.3128169 51.1968454)",,2,,,
24015559,Meißner Platz,residential,,False,True,16.047,"LINESTRING (13.3117025 51.1966674, 13.311625 51.1966555, 13.311475 51.1966632)",,,,,
41439389,Meißner Platz,secondary,,False,False,14.129000000000001,"LINESTRING (13.3117025 51.1966674, 13.3116894 51.1967111, 13.3117163 51.1967528, 13.3117586 51.1967795)",S 85,2,,,
48578524,Nossener Straße,secondary,50,False,True,105.05799999999999,"LINESTRING (13.3117025 51.1966674, 13.3118713 51.1965652, 13.3120571 51.1964531, 13.3128488 51.196055)",S 85,,,,
24295347,Sachsenplatz,residential,50,False,False,43.033,"LINESTRING (13.3059524 51.1994598, 13.3064322 51.1996161, 13.3065024 51.1996357)",,,,,
822579240,Königstraße,secondary,30,False,True,113.86800000000001,"LINESTRING (13.3059524 51.1994598, 13.3063107 51.1990203, 13.3063348 51.1989534, 13.3063788 51.1985735, 13.3063821 51.1984925)",S 85,,,,
213518429,Döbelner Straße,secondary,50,True,False,31.782999999999998,"LINESTRING (13.3040392 51.1928555, 13.30422 51.1928107, 13.3043808 51.192788, 13.3044753 51.1927747)",S 32,1,,,
"[384508297, 54365740, 217596366]",Domselwitzer Straße,unclassified,50,False,True,319.999,"LINESTRING (13.3161559 51.1968731, 13.3161666 51.1969291, 13.3161705 51.1969697, 13.3161735 51.1970005, 13.3161785 51.1971279, 13.3161811 51.1972737, 13.3161613 51.1974639, 13.3161408 51.197747, 13.316177 51.1979028, 13.3162219 51.1980143, 13.3163072 51.1981501, 13.3163355 51.1982124, 13.3163355 51.1982387, 13.3163254 51.1982653, 13.316295 51.1983017, 13.3162577 51.1983228, 13.3162055 51.1983343, 13.3161406 51.1983393, 13.3160641 51.1983271, 13.3156718 51.1982193, 13.3154691 51.1981779, 13.3152865 51.1981864, 13.3151641 51.1982234, 13.3150341 51.1982845, 13.3149016 51.1984143, 13.3147285 51.1985345, 13.3144046 51.1986778)",,,,,
406785424,Meißner Straße,secondary,50,False,False,233.09599999999998,"LINESTRING (13.3161559 51.1968731, 13.3156588 51.1968893, 13.3146136 51.1968963, 13.3142481 51.1969011, 13.3137473 51.1969077, 13.313052 51.1968611, 13.3128169 51.1968454)",,,,,
24479795,Reißigstraße,residential,50,False,False,37.216,"LINESTRING (13.307272 51.1986008, 13.3077024 51.198799)",,,,,
41415750,Schützenstraße,residential,50,False,False,62.124,"LINESTRING (13.307272 51.1986008, 13.3076188 51.1980861)",,,,,
505142693,Schützenstraße,residential,50,False,True,126.956,"LINESTRING (13.307272 51.1986008, 13.3065024 51.1996357)",,,,,
24479787,Stiftstraße,residential,50,False,True,63.442,"LINESTRING (13.307272 51.1986008, 13.3071372 51.1985654, 13.3064937 51.1984982, 13.3063821 51.1984925)",,,,,
505142692,Reißigstraße,residential,50,False,True,43.75,"LINESTRING (13.309418 51.1994606, 13.3088786 51.1992592)",,,,,
822579240,Königstraße,secondary,30,False,True,3.163,"LINESTRING (13.3063821 51.1984925, 13.3063846 51.1984641)",S 85,,,,
24479787,Stiftstraße,residential,50,False,False,63.442,"LINESTRING (13.3063821 51.1984925, 13.3064937 51.1984982, 13.3071372 51.1985654, 13.307272 51.1986008)",,,,,
822579240,Königstraße,secondary,30,False,False,113.868,"LINESTRING (13.3063821 51.1984925, 13.3063788 51.1985735, 13.3063348 51.1989534, 13.3063107 51.1990203, 13.3059524 51.1994598)",S 85,,,,
23951987,Königstraße,secondary,30,False,False,69.788,"LINESTRING (13.3066456 51.1958707, 13.3065288 51.1959719, 13.3064456 51.1960692, 13.3063759 51.1961761, 13.3062507 51.1964416)",S 85,,,,
23951987,Königstraße,secondary,30,False,True,19.825,"LINESTRING (13.3066456 51.1958707, 13.3067715 51.1958164, 13.3068265 51.1957845, 13.3068512 51.1957525)",S 85,,,,
32853447,Am Markt,residential,20,True,False,18.569,"LINESTRING (13.3087458 51.1970773, 13.3089775 51.1969948)",,,,,
23951954,Döbelner Straße,residential,20,False,True,68.114,"LINESTRING (13.3087458 51.1970773, 13.3084897 51.1968901, 13.3083287 51.1967509, 13.3081796 51.1965808)",,,,,
"[41438712, 822562814]",Am Markt,residential,20,False,False,70.755,"LINESTRING (13.3087458 51.1970773, 13.3089273 51.1971817, 13.3089411 51.1971904, 13.309032 51.1972475, 13.3094809 51.1975162)",,,,,
9712520,Nossener Straße,secondary,50,False,False,10.174,"LINESTRING (13.3141396 51.1953433, 13.3141361 51.1952943, 13.3141158 51.1952538)",S 85,,,,
48578524,Nossener Straße,secondary,50,False,False,122.047,"LINESTRING (13.3141396 51.1953433, 13.3141242 51.1953978, 13.3140967 51.1954452, 13.3139984 51.1954988, 13.3136421 51.1956681, 13.3135917 51.1956927, 13.3128488 51.196055)",S 85,,,,
41415746,Zöthainer Leichenweg,living_street,,False,False,31.115000000000002,"LINESTRING (13.3091963 51.194676, 13.3092835 51.1946403, 13.3093909 51.1946396, 13.3096249 51.1946529)",,,,,
41416251,Robert-Volkmann-Allee,living_street,,False,False,17.802,"LINESTRING (13.3091963 51.194676, 13.3090981 51.194627, 13.308983 51.1945892)",,,,,
"[41415752, 41416251, 120923611]",Robert-Volkmann-Allee,"['living_street', 'residential']",,False,True,375.26700000000005,"LINESTRING (13.3091963 51.194676, 13.3092151 51.1947717, 13.3092504 51.1951733, 13.3093507 51.1953662, 13.3095022 51.1956188, 13.3095799 51.1958134, 13.3095852 51.1960422, 13.3096831 51.1960371, 13.3104333 51.1960248, 13.3106093 51.1960241, 13.311145 51.1960218, 13.3113256 51.1960162, 13.3114804 51.1960027, 13.3116275 51.1959737, 13.3117947 51.1959215, 13.3118587 51.1959001, 13.3123318 51.1956935, 13.3125655 51.1956187)",,,,,
41415746,Zöthainer Leichenweg,living_street,,False,False,40.751,"LINESTRING (13.3096249 51.1946529, 13.3099261 51.1946763, 13.3100633 51.1946809, 13.3102072 51.1946798)",,,,,
41415746,Zöthainer Leichenweg,living_street,,False,True,31.115,"LINESTRING (13.3096249 51.1946529, 13.3093909 51.1946396, 13.3092835 51.1946403, 13.3091963 51.194676)",,,,,
41437856,Lindenstraße,living_street,,False,True,128.113,"LINESTRING (13.3096249 51.1946529, 13.310414 51.1940318, 13.3104905 51.1940256, 13.3105521 51.1940299, 13.3106634 51.1940479, 13.3107284 51.19406, 13.3107704 51.1940635, 13.3108391 51.1940485, 13.3108857 51.1940313, 13.3109331 51.1939905)",,,,,
41415748,Lindenstraße,residential,50,False,False,25.523,"LINESTRING (13.3115686 51.1941883, 13.3112429 51.1940833)",,,,,
41415748,Lindenstraße,residential,50,False,True,15.257,"LINESTRING (13.3115686 51.1941883, 13.3117452 51.1942694)",,,,,
"[41415746, 41437855]","['Zöthainer Leichenweg', 'Apotheker-Herb-Straße']","['residential', 'living_street']",,False,True,116.96000000000001,"LINESTRING (13.3115686 51.1941883, 13.3107092 51.1946132, 13.3106927 51.1946465, 13.3106934 51.1946727, 13.3102072 51.1946798)",,,,,
23951954,Döbelner Straße,residential,20,False,False,25.973999999999997,"LINESTRING (13.307962 51.1963914, 13.3080885 51.1964931, 13.3081796 51.1965808)",,,,,
23951954,Döbelner Straße,residential,20,False,True,105.459,"LINESTRING (13.307962 51.1963914, 13.307792 51.19628, 13.3076146 51.1961597, 13.3069405 51.1957795, 13.3068512 51.1957525)",,,,,
41415747,Kirchplatz,residential,,False,False,121.24300000000001,"LINESTRING (13.307962 51.1963914, 13.3081462 51.1961542, 13.3081978 51.1961167, 13.3083127 51.1961204, 13.3087964 51.1962149, 13.3088723 51.1962449, 13.3089674 51.1963187, 13.3090003 51.1963887, 13.30899 51.196448, 13.3089273 51.196544)",,,,,
211208655,Kirchplatz,residential,,False,False,34.177,"LINESTRING (13.3089273 51.196544, 13.3086995 51.1968162)",,,,,
41415747,Kirchplatz,residential,,False,False,35.254,"LINESTRING (13.3089273 51.196544, 13.3087429 51.1965423, 13.308422 51.1965548)",,,,,
41415747,Kirchplatz,residential,,False,True,121.243,"LINESTRING (13.3089273 51.196544, 13.30899 51.196448, 13.3090003 51.1963887, 13.3089674 51.1963187, 13.3088723 51.1962449, 13.3087964 51.1962149, 13.3083127 51.1961204, 13.3081978 51.1961167, 13.3081462 51.1961542, 13.307962 51.1963914)",,,,,
23951954,Döbelner Straße,residential,20,False,False,68.114,"LINESTRING (13.3081796 51.1965808, 13.3083287 51.1967509, 13.3084897 51.1968901, 13.3087458 51.1970773)",,,,,
23951954,Döbelner Straße,residential,20,False,True,25.973999999999997,"LINESTRING (13.3081796 51.1965808, 13.3080885 51.1964931, 13.307962 51.1963914)",,,,,
41415747,Kirchplatz,residential,,False,True,18.122,"LINESTRING (13.3081796 51.1965808, 13.3082762 51.1965438, 13.308422 51.1965548)",,,,,
41415748,Lindenstraße,residential,50,False,False,15.257,"LINESTRING (13.3117452 51.1942694, 13.3115686 51.1941883)",,,,,
41415749,Parkstraße,residential,,False,False,115.206,"LINESTRING (13.3117452 51.1942694, 13.3132921 51.1939038)",,,,,
77602510,Friedrichstraße,residential,50,True,False,160.55700000000002,"LINESTRING (13.3117452 51.1942694, 13.3119545 51.1946204, 13.3125655 51.1956187)",,,,,
41415748,Lindenstraße,residential,50,False,True,52.785,"LINESTRING (13.3102465 51.19379, 13.3109331 51.1939905)",,,,,
41415748,Lindenstraße,residential,50,False,False,60.838,"LINESTRING (13.3102465 51.19379, 13.3099928 51.193716, 13.3098499 51.1936743, 13.3094582 51.1935549)",,,,,
167349760,Lindenstraße,living_street,,False,True,123.96199999999999,"LINESTRING (13.3102465 51.19379, 13.3098445 51.1938541, 13.3092734 51.1944388, 13.3090071 51.1944674)",,,,,
41415749,Parkstraße,residential,,False,True,115.206,"LINESTRING (13.3132921 51.1939038, 13.3117452 51.1942694)",,,,,
"[213865515, 206149451, 38033277, 203672687, 213874205]","['Bahnhofstraße', 'Am Bahnhof']",unclassified,50,False,False,528.215,"LINESTRING (13.3132921 51.1939038, 13.313167 51.1936751, 13.3131097 51.1935791, 13.3128303 51.1931205, 13.3125986 51.1927256, 13.3124927 51.1925453, 13.3123588 51.192321, 13.3123129 51.1922549, 13.3121781 51.192197, 13.3120252 51.1921778, 13.3114908 51.1922969, 13.3105954 51.1924985, 13.3092334 51.1928052, 13.3089773 51.1928628, 13.3088674 51.1928872, 13.3084027 51.1929905, 13.3081363 51.1930545, 13.3078369 51.1931251)",,2,,,
"[337011809, 213874205]",Bahnhofstraße,unclassified,50,False,True,160.721,"LINESTRING (13.3132921 51.1939038, 13.3136122 51.1944275, 13.313728 51.1946251, 13.3137528 51.1946654, 13.3139455 51.1949793, 13.3139819 51.1950403, 13.3140571 51.1951663, 13.3141158 51.1952538)",,,,,
505142693,Schützenstraße,residential,50,False,False,126.956,"LINESTRING (13.3065024 51.1996357, 13.307272 51.1986008)",,,,,
24295347,Sachsenplatz,residential,50,False,True,43.033,"LINESTRING (13.3065024 51.1996357, 13.3064322 51.1996161, 13.3059524 51.1994598)",,,,,
41415750,Schützenstraße,residential,50,False,False,21.579,"LINESTRING (13.3076188 51.1980861, 13.3076463 51.1978928)",,,,,
41415750,Schützenstraße,residential,50,False,True,62.124,"LINESTRING (13.3076188 51.1980861, 13.307272 51.1986008)",,,,,
41439941,Querstraße,residential,,False,True,68.392,"LINESTRING (13.3076188 51.1980861, 13.3082849 51.1982, 13.3085752 51.1981866)",,,,,
24479795,Reißigstraße,residential,50,False,False,58.487,"LINESTRING (13.3081614 51.1989859, 13.3088786 51.1992592)",,,,,
24479795,Reißigstraße,residential,50,False,True,38.141,"LINESTRING (13.3081614 51.1989859, 13.3077024 51.198799)",,,,,
41416244,Hügelweg,residential,,False,True,93.344,"LINESTRING (13.3085752 51.1981866, 13.3085484 51.198271, 13.3084948 51.1983413, 13.3084045 51.1983999, 13.308289 51.1984623, 13.3077024 51.198799)",,,,,
41439941,Querstraße,residential,,False,False,68.392,"LINESTRING (13.3085752 51.1981866, 13.3082849 51.1982, 13.3076188 51.1980861)",,,,,
822579238,Königstraße,secondary,30,False,False,77.972,"LINESTRING (13.30649 51.197766, 13.3063846 51.1984641)",S 85,,,,
150602669,Querstraße,residential,,True,False,90.53800000000001,"LINESTRING (13.30649 51.197766, 13.306706 51.1977683, 13.3067632 51.1977802, 13.3067979 51.1978013, 13.3069909 51.1979447, 13.3070956 51.1979953, 13.3072178 51.1980209, 13.3076188 51.1980861)",,,,,
822579238,Königstraße,secondary,30,False,True,33.906,"LINESTRING (13.30649 51.197766, 13.3064872 51.1977124, 13.3064764 51.1976291, 13.306432 51.1974637)",S 85,,,,
24479795,Reißigstraße,residential,50,False,False,38.141,"LINESTRING (13.3077024 51.198799, 13.3081614 51.1989859)",,,,,
24479795,Reißigstraße,residential,50,False,True,37.216,"LINESTRING (13.3077024 51.198799, 13.307272 51.1986008)",,,,,
41416244,Hügelweg,residential,,False,False,93.344,"LINESTRING (13.3077024 51.198799, 13.308289 51.1984623, 13.3084045 51.1983999, 13.3084948 51.1983413, 13.3085484 51.198271, 13.3085752 51.1981866)",,,,,
24479795,Reißigstraße,residential,50,False,True,58.487,"LINESTRING (13.3088786 51.1992592, 13.3081614 51.1989859)",,,,,
505142692,Reißigstraße,residential,50,False,False,43.75,"LINESTRING (13.3088786 51.1992592, 13.309418 51.1994606)",,,,,
41416256,Frauenstraße,residential,50,False,True,116.039,"LINESTRING (13.3088786 51.1992592, 13.309176 51.198923, 13.3092898 51.1987816, 13.309371 51.1986486, 13.3095023 51.1983991, 13.3095459 51.1983074)",,,,,
41416256,Frauenstraße,residential,50,False,True,4.043,"LINESTRING (13.3095459 51.1983074, 13.3094893 51.1982994)",,,,,
41416250,Unteres Korngäßchen,residential,,False,False,52.238,"LINESTRING (13.3095459 51.1983074, 13.3096847 51.1983314, 13.3102785 51.1984063)",,,,,
41416256,Frauenstraße,residential,50,False,False,116.03899999999999,"LINESTRING (13.3095459 51.1983074, 13.3095023 51.1983991, 13.309371 51.1986486, 13.3092898 51.1987816, 13.309176 51.198923, 13.3088786 51.1992592)",,,,,
41416250,Unteres Korngäßchen,residential,,False,True,52.238,"LINESTRING (13.3102785 51.1984063, 13.3096847 51.1983314, 13.3095459 51.1983074)",,,,,
234992858,Kornstraße,secondary,50,True,False,132.142,"LINESTRING (13.3102785 51.1984063, 13.310107 51.1987053, 13.3099503 51.1989028, 13.3097703 51.1991052, 13.309418 51.1994606)",S 85,,,,
41416253,Lindenstraße,living_street,,False,False,76.479,"LINESTRING (13.3079845 51.1943037, 13.308983 51.1945892)",,,,,
"[156916794, 156916795]",Mittleres Korngäßchen,residential,,False,True,81.80600000000001,"LINESTRING (13.3105929 51.1977508, 13.3103189 51.1976833, 13.3100879 51.1976317, 13.3098537 51.1975857, 13.3095814 51.1975347, 13.3094809 51.1975162)",,,,,
234992858,Kornstraße,secondary,50,True,False,61.197,"LINESTRING (13.3105929 51.1977508, 13.3104177 51.1980982, 13.3104033 51.1981323, 13.3103446 51.1982785)",S 85,,,,
"[41436211, 39818060]","['Lindenstraße', 'Zöthainer Leichenweg']",living_street,,False,"[False, True]",212.59699999999998,"LINESTRING (13.3076426 51.193437, 13.3076458 51.1935003, 13.3075847 51.1935578, 13.3076616 51.1944447, 13.3076791 51.194514, 13.3084918 51.1945757, 13.308983 51.1945892)",,,,,
41415742,Lindenstraße,living_street,,False,True,13.647,"LINESTRING (13.3090071 51.1944674, 13.308983 51.1945892)",,,,,
41415742,Lindenstraße,living_street,,False,False,107.207,"LINESTRING (13.3090071 51.1944674, 13.3090323 51.1942301, 13.3092134 51.1939163, 13.3094582 51.1935549)",,,,,
167349760,Lindenstraße,living_street,,False,False,123.96199999999999,"LINESTRING (13.3090071 51.1944674, 13.3092734 51.1944388, 13.3098445 51.1938541, 13.3102465 51.19379)",,,,,
"[41415746, 41437855]","['Zöthainer Leichenweg', 'Apotheker-Herb-Straße']","['living_street', 'residential']",,False,False,116.96000000000001,"LINESTRING (13.3102072 51.1946798, 13.3106934 51.1946727, 13.3106927 51.1946465, 13.3107092 51.1946132, 13.3115686 51.1941883)",,,,,
41415746,Zöthainer Leichenweg,living_street,,False,True,40.751000000000005,"LINESTRING (13.3102072 51.1946798, 13.3100633 51.1946809, 13.3099261 51.1946763, 13.3096249 51.1946529)",,,,,
41437860,,living_street,,False,False,98.645,"LINESTRING (13.3102072 51.1946798, 13.3102508 51.1946198, 13.3112429 51.1940833)",,,,,
41415748,Lindenstraße,residential,50,False,False,23.928,"LINESTRING (13.3112429 51.1940833, 13.3109331 51.1939905)",,,,,
41415748,Lindenstraße,residential,50,False,True,25.523,"LINESTRING (13.3112429 51.1940833, 13.3115686 51.1941883)",,,,,
41437860,,living_street,,False,True,98.645,"LINESTRING (13.3112429 51.1940833, 13.3102508 51.1946198, 13.3102072 51.1946798)",,,,,
"[41439937, 41416245]",Gartenweg,residential,,False,True,172.289,"LINESTRING (13.311974 51.1972439, 13.3117443 51.1974198, 13.3110309 51.1981061, 13.3109752 51.1981642, 13.3108821 51.198219, 13.3107644 51.1982633, 13.3106425 51.1982887, 13.3105683 51.1982973, 13.3104314 51.1982868, 13.3103446 51.1982785)",,,,,
"[156614564, 54365741]",Domselwitzer Straße,residential,20,False,True,151.975,"LINESTRING (13.3110384 51.1983859, 13.31117 51.1983962, 13.311314 51.1984075, 13.3116571 51.1984344, 13.3117725 51.1984435, 13.3128915 51.1985483, 13.313199 51.1985722)",,,,,
41594900,,residential,,False,False,36.837,"LINESTRING (13.3069325 51.1973594, 13.3068327 51.1973874, 13.3067059 51.197418, 13.306432 51.1974637)",,,,,
93920222,Neue Straße,residential,,False,False,91.725,"LINESTRING (13.3069325 51.1973594, 13.3068373 51.1971708, 13.3068219 51.197079, 13.3068359 51.1969824, 13.3069927 51.196699, 13.3068037 51.1966285)",,,,,
93920222,Neue Straße,residential,,False,True,77.539,"LINESTRING (13.3069325 51.1973594, 13.3071721 51.1975691, 13.3074529 51.1977604, 13.3076463 51.1978928)",,,,,
41415750,Schützenstraße,residential,50,False,True,21.579,"LINESTRING (13.3076463 51.1978928, 13.3076188 51.1980861)",,,,,
41415750,Schützenstraße,residential,50,False,False,86.40899999999999,"LINESTRING (13.3076463 51.1978928, 13.307903 51.1977169, 13.3080684 51.1976036, 13.3081603 51.1975406, 13.3082505 51.1975115, 13.3083147 51.1974639, 13.3084736 51.1973213)",,,,,
93920222,Neue Straße,residential,,False,False,77.539,"LINESTRING (13.3076463 51.1978928, 13.3074529 51.1977604, 13.3071721 51.1975691, 13.3069325 51.1973594)",,,,,
41415750,Schützenstraße,residential,50,False,True,86.40899999999999,"LINESTRING (13.3084736 51.1973213, 13.3083147 51.1974639, 13.3082505 51.1975115, 13.3081603 51.1975406, 13.3080684 51.1976036, 13.307903 51.1977169, 13.3076463 51.1978928)",,,,,
93920222,Neue Straße,residential,,False,True,43.78,"LINESTRING (13.3062507 51.1964416, 13.3068037 51.1966285)",,,,,
23951987,Königstraße,secondary,30,False,False,28.827,"LINESTRING (13.3062507 51.1964416, 13.3061962 51.1965602, 13.3061787 51.1965997, 13.3061774 51.1966392, 13.3061999 51.1966927)",S 85,,,,
23951987,Königstraße,secondary,30,False,True,69.788,"LINESTRING (13.3062507 51.1964416, 13.3063759 51.1961761, 13.3064456 51.1960692, 13.3065288 51.1959719, 13.3066456 51.1958707)",S 85,,,,
