osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge,junction
24044770,True,1,,Bahnhofanlage,residential,30,False,27.439999999999998,"LINESTRING (8.577856 49.3831491, 8.5779192 49.3831278, 8.5779823 49.3831247, 8.5780476 49.3831326, 8.57811 49.3831382, 8.5781656 49.3831583, 8.578199 49.3831839)",,,
202760898,True,,,Bahnhofanlage,residential,30,False,152.055,"LINESTRING (8.577856 49.3831491, 8.5779474 49.3828609, 8.5779518 49.3828464, 8.5780221 49.3826129, 8.5780893 49.38239, 8.5781691 49.3821257, 8.5782649 49.3818078)",,,
202760899,True,1,,Bahnhofanlage,residential,30,False,38.08,"LINESTRING (8.578199 49.3831839, 8.5781515 49.3833578, 8.5781071 49.3835211)",,,
24044793,True,1,,Bahnhofanlage,residential,30,False,23.717,"LINESTRING (8.5781071 49.3835211, 8.5780351 49.3835358, 8.5779659 49.3835459, 8.5779328 49.3835428, 8.5778815 49.3835379, 8.5778001 49.3835048)",,,
"[202760899, 195411076, 202731724, 1002551731, 513105300]",True,"['2', '1']",,Bahnhofanlage,residential,30,False,163.25499999999997,"LINESTRING (8.5781071 49.3835211, 8.5781132 49.3835802, 8.5781052 49.3836058, 8.578078 49.3836922, 8.5780446 49.3838045, 8.5780356 49.3838349, 8.5779775 49.3840303, 8.5779716 49.3840499, 8.5779016 49.3842846, 8.5778905 49.3843218, 8.5778251 49.3845425, 8.5777877 49.3846689, 8.5777211 49.3848931, 8.5777032 49.3849636)",,,
218099688,True,,,Bahnhofanlage,residential,30,False,21.367,"LINESTRING (8.5778001 49.3835048, 8.5777836 49.3834197, 8.5777954 49.3833136)",,,
24167476,False,,,Südtangente,residential,,True,140.189,"LINESTRING (8.5793916 49.3799093, 8.5784642 49.3797878, 8.5781437 49.3797386, 8.5780584 49.379716, 8.5779838 49.3796847, 8.5779174 49.3796531, 8.5778617 49.3796179, 8.5778372 49.3795967, 8.5777299 49.379499, 8.5776799 49.3794462)",,,
24167476,False,,,Südtangente,residential,,False,140.18900000000002,"LINESTRING (8.5776799 49.3794462, 8.5777299 49.379499, 8.5778372 49.3795967, 8.5778617 49.3796179, 8.5779174 49.3796531, 8.5779838 49.3796847, 8.5780584 49.379716, 8.5781437 49.3797386, 8.5784642 49.3797878, 8.5793916 49.3799093)",,,
"[29887906, 29887909, 253590483, 253590484, 253590485, 253590486]",False,3,,Südtangente,secondary,30,False,100.15499999999999,"LINESTRING (8.5776799 49.3794462, 8.5773922 49.3795277, 8.5772566 49.3795601, 8.5770969 49.3795838, 8.5769872 49.3795937, 8.5768749 49.3795984, 8.5766602 49.379606, 8.5765511 49.3796164, 8.5764666 49.3796308, 8.5763479 49.3796575)",,yes,
"[161816365, 29889093, 751242715, 253590487]",False,"['4', '2', '3']",,Südtangente,secondary,30,False,101.702,"LINESTRING (8.5757184 49.3803234, 8.5756944 49.3804118, 8.5756567 49.3805157, 8.5756205 49.3805925, 8.5755651 49.3806741, 8.5755359 49.3807101, 8.5754672 49.3807822, 8.5753742 49.3808652, 8.5750656 49.3811146)",,,
"[161816360, 24205727]",False,,,Moltkestraße,residential,30,False,39.22,"LINESTRING (8.5757184 49.3803234, 8.5758954 49.3803627, 8.5760837 49.3803784, 8.5762473 49.380392)",,,
"[387708185, 751242716, 161816359]",False,,,Kolpingstraße,residential,"['50', '30']",True,149.475,"LINESTRING (8.5757184 49.3803234, 8.5756061 49.3802985, 8.5755392 49.3802851, 8.5754753 49.3802774, 8.5754208 49.3802708, 8.5751273 49.3802342, 8.5746572 49.3801742, 8.5736975 49.380052)",,,
"[253590482, 161816363, 751242717]",False,3,,Südtangente,secondary,30,True,34.986000000000004,"LINESTRING (8.5757184 49.3803234, 8.5757352 49.3802596, 8.5757591 49.3801977, 8.5758807 49.3800293)",,,
24205727,False,,,Moltkestraße,residential,30,True,66.133,"LINESTRING (8.5771514 49.3804697, 8.5770784 49.3804536, 8.5762473 49.380392)",,,
24338006,False,,,Marstallstraße,living_street,7,False,84.835,"LINESTRING (8.5771514 49.3804697, 8.5771839 49.3803638, 8.5772176 49.3802538, 8.5773807 49.3797215)",,,
"[27061083, 701488356]",True,,,Marstallstraße,residential,30,False,131.618,"LINESTRING (8.5771514 49.3804697, 8.5771716 49.3804852, 8.577196 49.380504, 8.5771925 49.3805527, 8.577001 49.3811805, 8.5768781 49.3815832, 8.5768664 49.3816218)",,,
24338006,False,,,Marstallstraße,living_street,7,True,84.835,"LINESTRING (8.5773807 49.3797215, 8.5772176 49.3802538, 8.5771839 49.3803638, 8.5771514 49.3804697)",,,
24205698,False,,,Moltkestraße,residential,30,False,61.063,"LINESTRING (8.5762473 49.380392, 8.5761652 49.3806632, 8.575753 49.3806145)",,,
24205727,False,,,Moltkestraße,residential,30,False,66.133,"LINESTRING (8.5762473 49.380392, 8.5770784 49.3804536, 8.5771514 49.3804697)",,,
"[161816360, 24205727]",False,,,Moltkestraße,residential,30,True,39.22,"LINESTRING (8.5762473 49.380392, 8.5760837 49.3803784, 8.5758954 49.3803627, 8.5757184 49.3803234)",,,
24205698,False,,,Moltkestraße,residential,30,True,61.063,"LINESTRING (8.575753 49.3806145, 8.5761652 49.3806632, 8.5762473 49.380392)",,,
10701733,True,,,Dreikönigstraße,residential,20,False,100.21800000000002,"LINESTRING (8.5723926 49.3858925, 8.5728135 49.3860343, 8.5731772 49.386198, 8.5733807 49.3863003, 8.5734341 49.3863357, 8.5734733 49.3863712, 8.5735062 49.3864099)",,,
"[24516468, 1246966935]",False,,,Invalidengasse,living_street,,True,147.151,"LINESTRING (8.5723926 49.3858925, 8.5720906 49.3862643, 8.5720353 49.3862912, 8.5716807 49.3866565, 8.5713218 49.3870124)",,,
1025523397,True,1,,,secondary,50,False,22.526,"LINESTRING (8.5764168 49.3861399, 8.5763653 49.3861437, 8.5763143 49.3861372, 8.5762687 49.3861212, 8.5762327 49.3860969, 8.5762094 49.3860667, 8.5762012 49.3860334)",,,roundabout
24626758,False,,,Forsthausstraße,residential,,False,29.934,"LINESTRING (8.5718892 49.3826821, 8.5715831 49.3828631)",,,
"[299306400, 24606333, 299306398]",False,,,Forsthausstraße,residential,50,False,159.81400000000005,"LINESTRING (8.5718892 49.3826821, 8.5718202 49.382661, 8.5717309 49.3826336, 8.5710745 49.3825448, 8.5712061 49.3820796, 8.5712465 49.3819582, 8.5712804 49.381922, 8.5713325 49.3818981, 8.5713895 49.3818806, 8.5715145 49.3818932, 8.5716347 49.381919)",,yes,
24606333,False,,,Forsthausstraße,residential,50,True,100.30799999999999,"LINESTRING (8.5718892 49.3826821, 8.5722595 49.3824702, 8.5722918 49.3824536, 8.5723412 49.3824452, 8.5723769 49.3824476, 8.5724041 49.3824539, 8.5724365 49.3824664, 8.5724682 49.3824864, 8.5725874 49.3825895, 8.5727973 49.3827933, 8.5728658 49.3828186)",,,
24626758,False,,,Forsthausstraße,residential,,True,29.934,"LINESTRING (8.5715831 49.3828631, 8.5718892 49.3826821)",,,
1025523401,True,1,,,secondary,50,False,10.705,"LINESTRING (8.5762012 49.3860334, 8.5762079 49.3860016, 8.5762283 49.3859724, 8.5762607 49.3859482)",,,roundabout
161636402,True,1,L 630,,secondary,50,False,7.424,"LINESTRING (8.5787061 49.3869343, 8.57879 49.3869727)",,,
161636400,True,1,L 630,Nadlerstraße,tertiary,50,False,26.691000000000003,"LINESTRING (8.5787061 49.3869343, 8.5787988 49.3868465, 8.5789384 49.3867487)",,,
74400741,True,1,L 630,Nadlerstraße,tertiary,50,False,11.442,"LINESTRING (8.5786664 49.3870339, 8.5787061 49.3869343)",,,
"[43519984, 161627697, 202760907, 751174387]",True,2,L 630,Carl-Theodor-Brücke,secondary,50,False,171.90699999999998,"LINESTRING (8.5786664 49.3870339, 8.5785281 49.3869745, 8.578379 49.3869199, 8.5781808 49.3868527, 8.5771886 49.3865316, 8.5770364 49.3864786, 8.5768998 49.386427, 8.5768115 49.3863895, 8.5767257 49.3863499, 8.5766016 49.3862786)",,yes,
30745753,True,1,,Bismarckplatz,tertiary,30,False,23.754,"LINESTRING (8.5750656 49.3811146, 8.5750876 49.3812114, 8.575091 49.3812227, 8.5751003 49.3812391, 8.5751196 49.3812643, 8.5751661 49.3813145)",,,
119607009,False,4,,Südtangente,secondary,30,False,23.37,"LINESTRING (8.5750656 49.3811146, 8.57497 49.3811903, 8.5748423 49.3812656)",,,
"[751242715, 29889093, 161816365, 253590487]",False,"['4', '2', '3']",,Südtangente,secondary,30,True,101.70199999999998,"LINESTRING (8.5750656 49.3811146, 8.5753742 49.3808652, 8.5754672 49.3807822, 8.5755359 49.3807101, 8.5755651 49.3806741, 8.5756205 49.3805925, 8.5756567 49.3805157, 8.5756944 49.3804118, 8.5757184 49.3803234)",,,
1244071754,False,2,,Südtangente,secondary,30,True,25.593000000000004,"LINESTRING (8.5760807 49.3798047, 8.5761282 49.3797652, 8.576241 49.3796984, 8.5763479 49.3796575)",,,
1244071755,True,1,,Südtangente,secondary,30,False,30.763,"LINESTRING (8.5760807 49.3798047, 8.5760872 49.379843, 8.5759451 49.3800122, 8.5758807 49.3800293)",,,
161597308,True,1,L 630,,secondary,50,False,41.013000000000005,"LINESTRING (8.5782139 49.3867516, 8.5786265 49.3869035, 8.5787061 49.3869343)",,,
161627700,True,1,,,secondary_link,50,False,53.06,"LINESTRING (8.5782139 49.3867516, 8.5784251 49.3867674, 8.578487 49.3867761, 8.5785509 49.3867824, 8.5786587 49.3867823, 8.5787647 49.3867736, 8.5789384 49.3867487)",,,
119607013,True,2,,Friedrichstraße,tertiary,30,False,10.695,"LINESTRING (8.5751661 49.3813145, 8.5752537 49.3813365, 8.5753 49.3813544)",,,
"[751174620, 23646574]",True,1,,Nadlerstraße,tertiary,50,False,51.812,"LINESTRING (8.5762607 49.3859482, 8.5762576 49.385905, 8.5762443 49.3858456, 8.5761908 49.3857183, 8.576096 49.385496)",,,
1025523398,True,1,,,secondary,50,False,12.495999999999999,"LINESTRING (8.5762607 49.3859482, 8.57631 49.3859289, 8.5763664 49.3859214, 8.5764234 49.3859265)",,,roundabout
"[161595889, 253587619, 29140933]",True,"['2', '1']",L 630,Carl-Theodor-Brücke,secondary,50,False,144.832,"LINESTRING (8.5765273 49.3860789, 8.5765767 49.386131, 8.5766617 49.386194, 8.5767407 49.3862366, 8.5768612 49.3862956, 8.5769853 49.3863501, 8.5772166 49.3864333, 8.5782139 49.3867516)",,yes,
"[1025523400, 1025523399]",True,1,,,secondary,50,False,10.809999999999999,"LINESTRING (8.5765273 49.3860789, 8.5765082 49.3860998, 8.5764825 49.3861174, 8.5764516 49.386131, 8.5764168 49.3861399)",,,roundabout
45771239,True,1,L 630,Mühlenstraße,secondary,50,False,64.64800000000001,"LINESTRING (8.575591 49.3864419, 8.5756858 49.3863208, 8.5757896 49.3862365, 8.5758976 49.3861679, 8.5760058 49.3861154, 8.576063 49.38609, 8.5761411 49.3860589, 8.5762012 49.3860334)",,,
627569270,False,,L 630,Mühlenstraße,secondary,50,True,71.845,"LINESTRING (8.575591 49.3864419, 8.5754777 49.3865525, 8.5753463 49.3866827, 8.575176 49.3868454, 8.5750712 49.3869264, 8.5750144 49.3869666)",,,
253587628,True,1,L 630,,secondary,50,False,20.497,"LINESTRING (8.5766016 49.3862786, 8.5765178 49.3862031, 8.5764649 49.38617, 8.5764168 49.3861399)",,,
"[751174386, 45771238]",True,1,L 630,Mühlenstraße,secondary,50,False,82.778,"LINESTRING (8.5766016 49.3862786, 8.5764972 49.3862561, 8.576431 49.3862338, 8.5763415 49.3862139, 8.5762498 49.3862047, 8.5761575 49.3862067, 8.5760643 49.386224, 8.5759851 49.3862473, 8.5758694 49.3862936, 8.575591 49.3864419)",,,
"[27061089, 1241958871, 253590488, 29887064, 253590489, 253590490, 253590491]",False,"['4', '2', '3']",,Zähringerstraße,secondary,30,"[False, True]",218.025,"LINESTRING (8.5745172 49.3812228, 8.5743129 49.3811948, 8.574212 49.3811815, 8.5739533 49.3811473, 8.573776 49.381123, 8.5736469 49.3811067, 8.573296 49.3810617, 8.572984 49.3810169, 8.5727695 49.3809767, 8.5725554 49.3809434, 8.5723753 49.3809208, 8.5716303 49.3808274, 8.5715706 49.3808199)",,yes,
"[7976184, 299306418]",False,4,,Zähringerstraße,secondary,30,True,24.011000000000003,"LINESTRING (8.5745172 49.3812228, 8.574708 49.3812477, 8.5747359 49.3812513, 8.5748423 49.3812656)",,,
159307350,False,,,Ludwigstraße,residential,30,False,128.964,"LINESTRING (8.5757062 49.3865062, 8.5763307 49.3867398, 8.5764068 49.3867694, 8.5770997 49.387039, 8.577259 49.3870683)",,,
"[388777665, 24044818]",False,,,Gustav-Hummel-Straße,residential,30,False,243.60100000000003,"LINESTRING (8.577259 49.3870683, 8.5773621 49.3867058, 8.5774602 49.3864137, 8.5775008 49.3862768, 8.5777677 49.3853791, 8.5778101 49.3852579, 8.5778626 49.3851056, 8.5778568 49.385068, 8.577836 49.3850327, 8.5778018 49.3850022, 8.5777564 49.3849786, 8.5777032 49.3849636)",,,
159307350,False,,,Ludwigstraße,residential,30,True,128.964,"LINESTRING (8.577259 49.3870683, 8.5770997 49.387039, 8.5764068 49.3867694, 8.5763307 49.3867398, 8.5757062 49.3865062)",,,
43519987,True,1,,,secondary,50,False,20.897000000000002,"LINESTRING (8.5764234 49.3859265, 8.5764616 49.3859378, 8.5764944 49.3859549, 8.576523 49.3859804, 8.5765394 49.3860101, 8.5765418 49.3860451, 8.5765273 49.3860789)",,,roundabout
"[24516468, 1246966935]",False,,,Invalidengasse,living_street,,False,147.151,"LINESTRING (8.5713218 49.3870124, 8.5716807 49.3866565, 8.5720353 49.3862912, 8.5720906 49.3862643, 8.5723926 49.3858925)",,,
127602401,False,,,Wildemannstraße,residential,30,False,79.751,"LINESTRING (8.5713218 49.3870124, 8.5714153 49.3870277, 8.5714854 49.3870392, 8.5715081 49.3870429, 8.5716136 49.3870572, 8.5717777 49.3870762, 8.5719956 49.3871031, 8.5721059 49.3871306, 8.5721968 49.3871683, 8.5722699 49.3872069, 8.5722988 49.3872366, 8.5723079 49.3872616)",,,
127602401,False,,,Wildemannstraße,residential,30,True,113.464,"LINESTRING (8.5713218 49.3870124, 8.5712665 49.3869998, 8.5712058 49.3869778, 8.5706944 49.386763, 8.5706296 49.3867362, 8.5702853 49.3866009, 8.5699842 49.3864823)",,,
10701734,True,,,Wildemannstraße,residential,30,False,35.434999999999995,"LINESTRING (8.5699842 49.3864823, 8.569819 49.386422, 8.5697391 49.3863596, 8.5696851 49.386251)",,,
127602401,False,,,Wildemannstraße,residential,30,False,113.464,"LINESTRING (8.5699842 49.3864823, 8.5702853 49.3866009, 8.5706296 49.3867362, 8.5706944 49.386763, 8.5712058 49.3869778, 8.5712665 49.3869998, 8.5713218 49.3870124)",,,
161629260,True,1,,,secondary_link,50,False,43.333,"LINESTRING (8.5790573 49.3867711, 8.579034 49.3868937, 8.5790279 49.3869577, 8.5790367 49.3870065, 8.5790595 49.3870573, 8.5791352 49.3871443)",,,
253587638,True,2,L 630,Nadlerstraße,tertiary,50,False,29.634,"LINESTRING (8.5790573 49.3867711, 8.5789134 49.3868874, 8.57879 49.3869727)",,,
161636399,True,2,L 630,Nadlerstraße,tertiary,50,False,11.24,"LINESTRING (8.57879 49.3869727, 8.5786664 49.3870339)",,,
161636401,True,1,L 630,,secondary,50,False,31.448999999999998,"LINESTRING (8.57879 49.3869727, 8.5788892 49.3870219, 8.5789813 49.3870715, 8.5791352 49.3871443)",,,
"[7976184, 299306418]",False,4,,Zähringerstraße,secondary,30,False,24.011,"LINESTRING (8.5748423 49.3812656, 8.5747359 49.3812513, 8.574708 49.3812477, 8.5745172 49.3812228)",,,
7990589,True,1,,Friedrichstraße,tertiary,30,False,24.079,"LINESTRING (8.5748423 49.3812656, 8.5750319 49.381291, 8.5751194 49.3813048, 8.5751661 49.3813145)",,,
119607009,False,4,,Südtangente,secondary,30,True,23.37,"LINESTRING (8.5748423 49.3812656, 8.57497 49.3811903, 8.5750656 49.3811146)",,,
"[243864177, 161816356]",True,1,,Karlsruher Straße,tertiary_link,30,False,25.771,"LINESTRING (8.5745838 49.3814497, 8.5745715 49.3813656, 8.5745674 49.3813458, 8.5745613 49.3813267, 8.5745172 49.3812228)",,,
"[202760906, 299364140]",True,2,,Karlsruher Straße,tertiary,20,False,27.796,"LINESTRING (8.5745838 49.3814497, 8.5746907 49.3813649, 8.574713 49.3813475, 8.5747501 49.3813199, 8.5748423 49.3812656)",,,
1149762765,True,,,Schälzigweg,residential,30,False,6.049,"LINESTRING (8.5668829 49.3802325, 8.5668616 49.3802113, 8.5668345 49.3801882)",,,
1149762766,True,1,,Schälzigweg,residential,30,False,7.007999999999999,"LINESTRING (8.5668829 49.3802325, 8.5668504 49.3802451, 8.566792 49.3802505)",,,
7990587,True,,,Schälzigweg,residential,30,False,5.66,"LINESTRING (8.5669408 49.3802667, 8.5668829 49.3802325)",,,
202760914,True,1,,Zähringerstraße,secondary,30,False,10.922,"LINESTRING (8.5669408 49.3802667, 8.566792 49.3802505)",,,
"[165028954, 253619773]",True,"['2', '1']",,Zähringerstraße,secondary,30,False,66.88,"LINESTRING (8.567855 49.3803391, 8.5676472 49.3803416, 8.567557 49.3803362, 8.5674019 49.3803212, 8.5669408 49.3802667)",,,
"[202760913, 299364159]",False,2,,Zähringerstraße,secondary,30,True,82.97399999999999,"LINESTRING (8.567855 49.3803391, 8.5681416 49.3803773, 8.5684361 49.3804178, 8.5685469 49.3804331, 8.5687392 49.3804593, 8.5687608 49.3804622, 8.5689771 49.3804912)",,,
751256171,False,,,Herzogstraße,residential,30,False,9.813,"LINESTRING (8.575587 49.3848581, 8.5756546 49.3847816)",,,
24016039,False,,,Marstallstraße,residential,30,True,8.623,"LINESTRING (8.5759374 49.3846658, 8.5759161 49.3847421)",,,
"[334204450, 334204454, 203898889, 334204457, 881919631, 334204446]",True,,,Marstallstraße,residential,30,False,174.61199999999997,"LINESTRING (8.5759374 49.3846658, 8.5759705 49.3845585, 8.5760807 49.3841974, 8.5761707 49.3839024, 8.5761996 49.3838075, 8.5762142 49.3837598, 8.5762275 49.3837146, 8.5762415 49.3836703, 8.576366 49.3832622, 8.5763948 49.3831678, 8.5764077 49.3831256)",,,
"[299306400, 24606333, 299306398]",False,,,Forsthausstraße,residential,50,True,159.814,"LINESTRING (8.5716347 49.381919, 8.5715145 49.3818932, 8.5713895 49.3818806, 8.5713325 49.3818981, 8.5712804 49.381922, 8.5712465 49.3819582, 8.5712061 49.3820796, 8.5710745 49.3825448, 8.5717309 49.3826336, 8.5718202 49.382661, 8.5718892 49.3826821)",,yes,
"[299306407, 299306409, 218097873, 299441818, 10701754]",False,,,Karlsruher Straße,"['living_street', 'tertiary']","['20', '10']",False,69.494,"LINESTRING (8.5721644 49.3842579, 8.5721792 49.3841825, 8.5721836 49.3840733, 8.572209 49.3840043, 8.5722407 49.3839381, 8.5722673 49.3838943, 8.5722904 49.3838536, 8.5723295 49.3838034, 8.5723784 49.3837307, 8.5724257 49.3836642)","['4', '7', '6']",,
"[122071458, 209238651, 299441819]",False,,,Schloßstraße,living_street,10,True,55.458,"LINESTRING (8.5721644 49.3842579, 8.5721346 49.3843022, 8.572101 49.3843418, 8.5720609 49.3843692, 8.5720083 49.384408, 8.5719716 49.3844436, 8.5719371 49.3844833, 8.5718864 49.384562, 8.5718733 49.384586, 8.5718159 49.3846961)","['8', '6.5']",,
828396473,False,,,,living_street,,False,43.678,"LINESTRING (8.5745099 49.3793939, 8.5739191 49.3793142)",,,
828396473,False,,,,living_street,,True,43.678,"LINESTRING (8.5739191 49.3793142, 8.5745099 49.3793939)",,,
23559329,False,,,Teichgewann,living_street,,True,18.778,"LINESTRING (8.5739191 49.3793142, 8.5739172 49.3793206, 8.5739034 49.3793657, 8.5738706 49.3794801)",,,
61578363,True,,,Heidelberger Straße,residential,30,False,135.138,"LINESTRING (8.5748382 49.3870764, 8.574922 49.3871173, 8.5749546 49.3871332, 8.5756818 49.3874992, 8.5763894 49.3877454)",,,
627569270,False,,L 630,Mühlenstraße,secondary,50,False,17.665,"LINESTRING (8.5748382 49.3870764, 8.5749312 49.387022, 8.5750144 49.3869666)",,,
