osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,width,access
239338349,Eisenlohrstraße,residential,30,False,True,93.314,,"LINESTRING (8.3431636 48.7663622, 8.3420833 48.7668063)",,,,
35675564,Hebelstraße,residential,30,False,True,98.884,,"LINESTRING (8.3431636 48.7663622, 8.3431315 48.7663306, 8.3428572 48.7660529, 8.3427538 48.766, 8.3421174 48.7658902)",,,,
239338348,Eisenlohrstraße,residential,30,False,True,71.277,,"LINESTRING (8.3439886 48.7660228, 8.3431636 48.7663622)",,,,
230047710,Scheffelstraße,residential,30,False,True,132.26,,"LINESTRING (8.3439886 48.7660228, 8.3436732 48.7657277, 8.3433373 48.7653491, 8.3430197 48.7650202)",,,,
239338354,Gustav-Wallraff-Straße,residential,,False,False,33.844,,"LINESTRING (8.3415273 48.766195, 8.3411383 48.766359)",,,,
5023091,Casimir-Griesbach-Straße,residential,30,False,False,79.252,,"LINESTRING (8.3415273 48.766195, 8.3418508 48.7665507, 8.3420532 48.7667732, 8.3420833 48.7668063)",,,,
"[239338354, 5023090]",Gustav-Wallraff-Straße,residential,,False,True,55.952999999999996,,"LINESTRING (8.3415273 48.766195, 8.3420113 48.7659972, 8.3420721 48.7659359, 8.3421174 48.7658902)",,,,
35675564,Hebelstraße,residential,30,False,True,115.27,,"LINESTRING (8.3421174 48.7658902, 8.3406084 48.7655981)",,,,
"[5023090, 239338354]",Gustav-Wallraff-Straße,residential,,False,False,55.952999999999996,,"LINESTRING (8.3421174 48.7658902, 8.3420721 48.7659359, 8.3420113 48.7659972, 8.3415273 48.766195)",,,,
35675564,Hebelstraße,residential,30,False,False,98.884,,"LINESTRING (8.3421174 48.7658902, 8.3427538 48.766, 8.3428572 48.7660529, 8.3431315 48.7663306, 8.3431636 48.7663622)",,,,
5121946,Hansjakobweg,residential,30,False,False,61.907999999999994,,"LINESTRING (8.3414893 48.7642941, 8.3418139 48.764108, 8.3420665 48.7640054, 8.3421578 48.7639564)",,,,
5121946,Hansjakobweg,residential,30,False,True,54.818000000000005,,"LINESTRING (8.3414893 48.7642941, 8.3412261 48.764599, 8.3411557 48.7647334)",,,,
230047710,Scheffelstraße,residential,30,False,False,86.91,,"LINESTRING (8.3414893 48.7642941, 8.3417927 48.7644194, 8.3420844 48.764542, 8.3424776 48.7647255)",,,,
230047710,Scheffelstraße,residential,30,False,True,193.769,,"LINESTRING (8.3414893 48.7642941, 8.3413427 48.7642498, 8.3405314 48.7640044, 8.3397685 48.7637616, 8.3390866 48.7635678)",,,,
"[5023096, 230047706]","['Uhlandstraße', 'Sandweg']",residential,30,False,"[False, True]",225.658,,"LINESTRING (8.3421578 48.7639564, 8.3419538 48.763797, 8.3417091 48.7636342, 8.3416515 48.7635984, 8.3414674 48.763484, 8.3412185 48.7633248, 8.3409208 48.7631761, 8.3402825 48.7633701, 8.339906 48.7634403, 8.3396423 48.7634718)",,,,
5023096,Uhlandstraße,residential,30,False,True,81.816,,"LINESTRING (8.3421578 48.7639564, 8.3422875 48.7641006, 8.3424188 48.7642432, 8.3427347 48.7645863)",,,,
5121946,Hansjakobweg,residential,30,False,True,61.908,,"LINESTRING (8.3421578 48.7639564, 8.3420665 48.7640054, 8.3418139 48.764108, 8.3414893 48.7642941)",,,,
5023093,Pommernstraße,residential,30,False,False,118.345,,"LINESTRING (8.3411557 48.7647334, 8.3409744 48.7648146, 8.3408149 48.7648984, 8.3404658 48.7650694, 8.3403354 48.7651752, 8.3401151 48.7655072)",,,,
161101366,Hansjakobweg,residential,30,False,True,131.915,1,"LINESTRING (8.3411557 48.7647334, 8.341196 48.7647932, 8.341201 48.7649831, 8.341174 48.7650799, 8.3410855 48.7651594, 8.3408663 48.765282, 8.3405843 48.765379, 8.3401151 48.7655072)",,,,
5121946,Hansjakobweg,residential,30,False,False,54.818000000000005,,"LINESTRING (8.3411557 48.7647334, 8.3412261 48.764599, 8.3414893 48.7642941)",,,,
5023093,Pommernstraße,residential,30,False,True,118.34500000000001,,"LINESTRING (8.3401151 48.7655072, 8.3403354 48.7651752, 8.3404658 48.7650694, 8.3408149 48.7648984, 8.3409744 48.7648146, 8.3411557 48.7647334)",,,,
161101366,Hansjakobweg,residential,30,False,False,131.915,1,"LINESTRING (8.3401151 48.7655072, 8.3405843 48.765379, 8.3408663 48.765282, 8.3410855 48.7651594, 8.341174 48.7650799, 8.341201 48.7649831, 8.341196 48.7647932, 8.3411557 48.7647334)",,,,
35675564,Hebelstraße,residential,30,False,False,37.554,,"LINESTRING (8.3401151 48.7655072, 8.3404265 48.7655602, 8.3406084 48.7655981)",,,,
35675564,Hebelstraße,residential,30,False,True,138.786,,"LINESTRING (8.3401151 48.7655072, 8.3396769 48.765499, 8.339528 48.7654605, 8.3383522 48.7651024)",,,,
5023096,Uhlandstraße,residential,30,False,False,53.108999999999995,,"LINESTRING (8.3430197 48.7650202, 8.3429741 48.7648764, 8.3428783 48.7647419, 8.3427347 48.7645863)",,,,
230047710,Scheffelstraße,residential,30,False,False,132.26,,"LINESTRING (8.3430197 48.7650202, 8.3433373 48.7653491, 8.3436732 48.7657277, 8.3439886 48.7660228)",,,,
230047710,Scheffelstraße,residential,30,False,True,51.58,,"LINESTRING (8.3430197 48.7650202, 8.3427855 48.7648765, 8.3424776 48.7647255)",,,,
969883147,Scheffelstraße,residential,30,False,True,10.546,,"LINESTRING (8.3390866 48.7635678, 8.338957 48.7635266)",,,,
"[5023097, 230047706]",Sandweg,residential,30,False,False,42.385,,"LINESTRING (8.3390866 48.7635678, 8.3393954 48.7634921, 8.3396423 48.7634718)",,,,
230047710,Scheffelstraße,residential,30,False,False,193.769,,"LINESTRING (8.3390866 48.7635678, 8.3397685 48.7637616, 8.3405314 48.7640044, 8.3413427 48.7642498, 8.3414893 48.7642941)",,,,
"[5023213, 35675565]",Austraße,residential,30,False,False,317.583,,"LINESTRING (8.3383522 48.7651024, 8.3383598 48.7652186, 8.3384664 48.765639, 8.3386318 48.7658669, 8.3388219 48.7661336, 8.3389308 48.7662789, 8.3390216 48.7664, 8.3395219 48.7670008, 8.3398673 48.7674156, 8.340026 48.7675407, 8.3401244 48.7676116, 8.3401795 48.767648)",,,,
35675564,Hebelstraße,residential,30,False,False,138.786,,"LINESTRING (8.3383522 48.7651024, 8.339528 48.7654605, 8.3396769 48.765499, 8.3401151 48.7655072)",,,,
80490546,Hebelstraße,residential,30,False,True,50.114999999999995,,"LINESTRING (8.3383522 48.7651024, 8.3379856 48.7649424, 8.3377803 48.7648554)",,,,
"[5023213, 35675565]",Austraße,residential,30,False,True,317.58299999999997,,"LINESTRING (8.3401795 48.767648, 8.3401244 48.7676116, 8.340026 48.7675407, 8.3398673 48.7674156, 8.3395219 48.7670008, 8.3390216 48.7664, 8.3389308 48.7662789, 8.3388219 48.7661336, 8.3386318 48.7658669, 8.3384664 48.765639, 8.3383598 48.7652186, 8.3383522 48.7651024)",,,,
239338349,Eisenlohrstraße,residential,30,False,False,37.424,,"LINESTRING (8.3401795 48.767648, 8.3404004 48.7675163, 8.3405742 48.7674354)",,,,
969883159,Eisenlohrstraße,residential,30,False,True,38.03,,"LINESTRING (8.3401795 48.767648, 8.339971 48.7677593, 8.3397577 48.767846)",,,,
239338367,Johann-Karl-Drißler-Straße,residential,,False,False,34.436,1,"LINESTRING (8.340729 48.7668078, 8.340324 48.7669648)",,,,
239338368,Johann-Karl-Drißler-Straße,residential,30,False,True,26.138,,"LINESTRING (8.340729 48.7668078, 8.3405416 48.7666078)",,,,
239338368,Johann-Karl-Drißler-Straße,residential,30,False,False,52.291,,"LINESTRING (8.340729 48.7668078, 8.3408796 48.7669652, 8.3410712 48.7671656, 8.3411095 48.7672056)",,,,
239338367,Johann-Karl-Drißler-Straße,residential,,False,True,34.436,1,"LINESTRING (8.340324 48.7669648, 8.340729 48.7668078)",,,,
5023214,Wilhelm-Grötz-Straße,residential,,False,True,14.713000000000001,,"LINESTRING (8.3405421 48.765723, 8.3405764 48.7656584, 8.3406084 48.7655981)",,,,
33546622,Johann-Karl-Drißler-Straße,residential,,False,False,135.221,,"LINESTRING (8.3405421 48.765723, 8.3399701 48.7659503, 8.3399442 48.7659898, 8.3403056 48.7663637, 8.3405416 48.7666078)",,,,
239338390,Wilhelm-Grötz-Straße,residential,,False,False,83.131,,"LINESTRING (8.3405421 48.765723, 8.3409107 48.7661162, 8.3411383 48.766359)",,,,
239338354,Gustav-Wallraff-Straße,residential,,False,False,51.749,,"LINESTRING (8.3411383 48.766359, 8.3405416 48.7666078)",,,,
239338354,Gustav-Wallraff-Straße,residential,,False,True,33.844,,"LINESTRING (8.3411383 48.766359, 8.3415273 48.766195)",,,,
239338390,Wilhelm-Grötz-Straße,residential,,False,True,83.131,,"LINESTRING (8.3411383 48.766359, 8.3409107 48.7661162, 8.3405421 48.765723)",,,,
35675564,Hebelstraße,residential,30,False,False,115.27,,"LINESTRING (8.3406084 48.7655981, 8.3421174 48.7658902)",,,,
5023214,Wilhelm-Grötz-Straße,residential,,False,False,14.713000000000001,,"LINESTRING (8.3406084 48.7655981, 8.3405764 48.7656584, 8.3405421 48.765723)",,,,
35675564,Hebelstraße,residential,30,False,True,37.554,,"LINESTRING (8.3406084 48.7655981, 8.3404265 48.7655602, 8.3401151 48.7655072)",,,,
239338354,Gustav-Wallraff-Straße,residential,,False,True,51.749,,"LINESTRING (8.3405416 48.7666078, 8.3411383 48.766359)",,,,
239338368,Johann-Karl-Drißler-Straße,residential,30,False,False,26.138,,"LINESTRING (8.3405416 48.7666078, 8.340729 48.7668078)",,,,
33546622,Johann-Karl-Drißler-Straße,residential,,False,True,135.221,,"LINESTRING (8.3405416 48.7666078, 8.3403056 48.7663637, 8.3399442 48.7659898, 8.3399701 48.7659503, 8.3405421 48.765723)",,,,
1252070521,Schwarzwaldstraße,residential,,False,True,4.267,2,"LINESTRING (8.3364815 48.7670258, 8.3364234 48.7670234)",,,,
"[1019988475, 5023284, 119097391]",Blumenweg,residential,,False,False,192.493,,"LINESTRING (8.3364815 48.7670258, 8.3366477 48.7667504, 8.3367358 48.7665926, 8.3368859 48.7662899, 8.3369222 48.7661991, 8.3370055 48.7660172, 8.3370848 48.7659834, 8.3372346 48.7659404, 8.3378025 48.7657876, 8.3378653 48.7657077)",,,,
16649530,Faltergasse,residential,,False,False,179.522,,"LINESTRING (8.3342901 48.7629359, 8.3342001 48.7628381, 8.3341311 48.7626812, 8.3340847 48.762531, 8.3340456 48.7623278, 8.3339541 48.7621044, 8.3339359 48.7619543, 8.3338858 48.7617407, 8.3338627 48.7616584, 8.3338028 48.7615099, 8.3337268 48.7613758)",,,,
"[207646419, 311336197]",Waldbachstraße,secondary,30,False,True,38.911,,"LINESTRING (8.3342901 48.7629359, 8.3343801 48.7629146, 8.3344769 48.7628996, 8.3345627 48.7628982, 8.3346433 48.7629081, 8.3348098 48.7629228)",L 78,,,
"[217195808, 969883149, 969883150, 217195801, 217195804, 217195806]",Waldbachstraße,secondary,30,False,False,195.87800000000001,,"LINESTRING (8.3342901 48.7629359, 8.3341625 48.76298, 8.3339185 48.7630366, 8.3337121 48.7630416, 8.3332067 48.7629943, 8.3327762 48.7629718, 8.3325504 48.7629614, 8.3324174 48.7629557, 8.3322196 48.7629162, 8.3320852 48.7628714, 8.3318103 48.7627283, 8.331767 48.7627075)",L 78,,,
"[16647683, 217195773]",Hepplerstraße,residential,30,False,False,57.339999999999996,,"LINESTRING (8.331767 48.7627075, 8.331813 48.7626462, 8.3318703 48.7625845, 8.3318708 48.7625534, 8.3315651 48.7622748)",,,,
217195808,Waldbachstraße,secondary,30,False,False,19.116999999999997,,"LINESTRING (8.331767 48.7627075, 8.3317163 48.7626902, 8.3316547 48.7626779, 8.3315168 48.7626647)",L 78,,,
"[217195808, 969883149, 969883150, 217195801, 217195804, 217195806]",Waldbachstraße,secondary,30,False,True,195.87800000000001,,"LINESTRING (8.331767 48.7627075, 8.3318103 48.7627283, 8.3320852 48.7628714, 8.3322196 48.7629162, 8.3324174 48.7629557, 8.3325504 48.7629614, 8.3327762 48.7629718, 8.3332067 48.7629943, 8.3337121 48.7630416, 8.3339185 48.7630366, 8.3341625 48.76298, 8.3342901 48.7629359)",L 78,,,
217195808,Waldbachstraße,secondary,30,False,True,19.117,,"LINESTRING (8.3315168 48.7626647, 8.3316547 48.7626779, 8.3317163 48.7626902, 8.331767 48.7627075)",L 78,,,
38327428,Klingelstraße,tertiary,50,False,False,32.585,2,"LINESTRING (8.3389503 48.7595846, 8.3388767 48.7598736)",K 3700,,,
231245038,,tertiary,,False,False,21.723999999999997,,"LINESTRING (8.3389503 48.7595846, 8.3388236 48.7595745, 8.3387719 48.7595687, 8.3387289 48.7595538, 8.3386861 48.7595192)",K 3701,,,
"[16647678, 35675559]",Kelterbergstraße,residential,30,False,False,165.116,,"LINESTRING (8.3403484 48.7605169, 8.3403758 48.760605, 8.3403659 48.7606331, 8.3403299 48.7607336, 8.3402983 48.7608194, 8.3402633 48.7609821, 8.3402775 48.7610204, 8.3403219 48.7610634, 8.3406037 48.76122, 8.341329 48.7615643, 8.3414236 48.7616245)",,,,
35675558,Scheuerner Straße,tertiary,50,False,True,27.106,,"LINESTRING (8.3403484 48.7605169, 8.3403081 48.7605209, 8.3402632 48.7605169, 8.3401337 48.7605034, 8.339989 48.7604714)",K 3703,,,
52869906,Scheuerner Straße,tertiary,,False,False,7.682,2,"LINESTRING (8.3403484 48.7605169, 8.3403792 48.7605023, 8.3404141 48.7604647)",K 3703,,,
35675558,Scheuerner Straße,tertiary,50,False,False,27.106,,"LINESTRING (8.339989 48.7604714, 8.3401337 48.7605034, 8.3402632 48.7605169, 8.3403081 48.7605209, 8.3403484 48.7605169)",K 3703,,,
"[4932875, 223969367]",Igelbachstraße,secondary,50,False,True,171.74099999999999,"['2', '3']","LINESTRING (8.339989 48.7604714, 8.3399293 48.7605218, 8.3399091 48.7605356, 8.3398662 48.7605651, 8.3396061 48.7607419, 8.3395202 48.7608206, 8.3393969 48.7609611, 8.3393298 48.7610416, 8.3390643 48.7613545, 8.3387726 48.7616968, 8.3387206 48.7617601)",L 78,,,
36331893,Waldbachstraße,secondary,30,False,False,7.528,,"LINESTRING (8.335924 48.7629606, 8.335847 48.7629158)",L 78,,,
16663616,Hauptstraße,residential,30,False,False,76.101,,"LINESTRING (8.335924 48.7629606, 8.3357391 48.7630628, 8.3356303 48.7630888, 8.3355399 48.7631163, 8.33545 48.76315, 8.3354241 48.763167, 8.3352602 48.7633135, 8.3351387 48.7633876)",,,,
225997923,Hofstätte,secondary,30,False,True,26.198,,"LINESTRING (8.335924 48.7629606, 8.336065 48.7630294, 8.3362219 48.7630902)",L 78,,,
16647693,August-Müller-Straße,residential,30,False,False,106.563,,"LINESTRING (8.3315651 48.7622748, 8.3317102 48.7621806, 8.3319372 48.7620997, 8.3320109 48.7620851, 8.3321695 48.7620537, 8.3327452 48.7619867, 8.3328961 48.7619428)",,,,
"[16647683, 217195773]",Hepplerstraße,residential,30,False,True,57.34,,"LINESTRING (8.3315651 48.7622748, 8.3318708 48.7625534, 8.3318703 48.7625845, 8.331813 48.7626462, 8.331767 48.7627075)",,,,
16647693,August-Müller-Straße,residential,30,False,True,29.841,,"LINESTRING (8.3332686 48.7618345, 8.3328961 48.7619428)",,,,
16647693,August-Müller-Straße,residential,30,False,False,29.841,,"LINESTRING (8.3328961 48.7619428, 8.3332686 48.7618345)",,,,
16647693,August-Müller-Straße,residential,30,False,True,106.56300000000002,,"LINESTRING (8.3328961 48.7619428, 8.3327452 48.7619867, 8.3321695 48.7620537, 8.3320109 48.7620851, 8.3319372 48.7620997, 8.3317102 48.7621806, 8.3315651 48.7622748)",,,,
16647696,August-Müller-Straße,residential,30,False,False,84.416,,"LINESTRING (8.3328961 48.7619428, 8.3327485 48.7618372, 8.3325334 48.7617506, 8.3322964 48.7616544, 8.3322192 48.7616344, 8.3321356 48.7616277, 8.3320267 48.7616294, 8.3319632 48.761633, 8.3318998 48.7616366)",,,,
16647696,August-Müller-Straße,residential,30,False,True,84.41599999999998,,"LINESTRING (8.3318998 48.7616366, 8.3319632 48.761633, 8.3320267 48.7616294, 8.3321356 48.7616277, 8.3322192 48.7616344, 8.3322964 48.7616544, 8.3325334 48.7617506, 8.3327485 48.7618372, 8.3328961 48.7619428)",,,,
16654294,Judengasse,residential,30,False,False,32.096,,"LINESTRING (8.3335193 48.7637722, 8.3335507 48.7634843)",,,,
38327431,Hauptstraße,residential,30,False,False,7.618,,"LINESTRING (8.3327257 48.7637422, 8.3327143 48.7638103)",,,,
1251969643,Hauptstraße,residential,30,False,True,29.414,,"LINESTRING (8.3327257 48.7637422, 8.3331259 48.7637618)",,,,
16654298,Storrentorstraße,residential,30,True,False,38.480999999999995,1,"LINESTRING (8.3327257 48.7637422, 8.332741 48.7635011, 8.3327263 48.7633968)",,,,
16649530,Faltergasse,residential,,False,True,179.522,,"LINESTRING (8.3337268 48.7613758, 8.3338028 48.7615099, 8.3338627 48.7616584, 8.3338858 48.7617407, 8.3339359 48.7619543, 8.3339541 48.7621044, 8.3340456 48.7623278, 8.3340847 48.762531, 8.3341311 48.7626812, 8.3342001 48.7628381, 8.3342901 48.7629359)",,,,
38327431,Hauptstraße,residential,30,False,True,39.528,,"LINESTRING (8.3321772 48.7637783, 8.3327143 48.7638103)",,,,
16654297,Turmgasse,residential,,False,True,77.29899999999999,,"LINESTRING (8.3321772 48.7637783, 8.3321935 48.7635589, 8.33222 48.7634545, 8.3322457 48.7633924, 8.3323014 48.7633355, 8.3323574 48.7632879, 8.3324585 48.7632553, 8.332597 48.7632073)",,,,
38327431,Hauptstraße,residential,30,False,False,50.184000000000005,,"LINESTRING (8.3321772 48.7637783, 8.3319636 48.7637716, 8.3319135 48.76377, 8.3318299 48.763791, 8.3317688 48.763818, 8.3317258 48.7638745, 8.3316338 48.7639622)",,,,
38327432,Pfarrgasse,residential,,False,True,76.512,,"LINESTRING (8.3316338 48.7639622, 8.3326708 48.7640411)",,,,
38327431,Hauptstraße,residential,30,False,True,50.184,,"LINESTRING (8.3316338 48.7639622, 8.3317258 48.7638745, 8.3317688 48.763818, 8.3318299 48.763791, 8.3319135 48.76377, 8.3319636 48.7637716, 8.3321772 48.7637783)",,,,
38327432,Pfarrgasse,residential,,False,False,76.512,,"LINESTRING (8.3326708 48.7640411, 8.3316338 48.7639622)",,,,
259780479,Hauptstraße,residential,30,False,True,22.995,,"LINESTRING (8.3326708 48.7640411, 8.3327121 48.7638361)",,,,
141650330,Am Bachgarten,residential,,False,True,20.741,,"LINESTRING (8.3326708 48.7640411, 8.3326668 48.7640624, 8.3326359 48.7642262)",,,,
259780479,Hauptstraße,residential,30,False,False,22.995,,"LINESTRING (8.3327121 48.7638361, 8.3326708 48.7640411)",,,,
259780479,Hauptstraße,residential,30,False,True,2.873,,"LINESTRING (8.3327121 48.7638361, 8.3327143 48.7638103)",,,,
16654289,Kornhausstraße,residential,30,False,False,142.91,,"LINESTRING (8.3327121 48.7638361, 8.3327571 48.7638846, 8.3329433 48.7639364, 8.3336403 48.7640022, 8.3338936 48.7640252, 8.3340509 48.7640403, 8.3341309 48.7640503, 8.3345828 48.7641112)",,,,
161101956,Adlerstraße,residential,30,False,False,40.434,,"LINESTRING (8.335065 48.7639925, 8.3345916 48.7638058)",,,,
16654293,Rathausstraße,residential,30,False,False,69.407,,"LINESTRING (8.335065 48.7639925, 8.3352455 48.7637953, 8.3352503 48.7637655, 8.3352373 48.7637383, 8.3348293 48.7635379)",,,,
16654293,Rathausstraße,residential,30,False,True,45.348,,"LINESTRING (8.335065 48.7639925, 8.3349184 48.7641402, 8.3348553 48.7641587, 8.3345828 48.7641112)",,,,
16663616,Hauptstraße,residential,30,False,True,76.101,,"LINESTRING (8.3351387 48.7633876, 8.3352602 48.7633135, 8.3354241 48.763167, 8.33545 48.76315, 8.3355399 48.7631163, 8.3356303 48.7630888, 8.3357391 48.7630628, 8.335924 48.7629606)",,,,
78448773,Hauptstraße,residential,30,False,False,28.201999999999998,,"LINESTRING (8.3351387 48.7633876, 8.3349933 48.7634656, 8.3348293 48.7635379)",,,,
"[296321324, 161101957]",Amtsstraße,residential,30,False,False,114.204,,"LINESTRING (8.3351387 48.7633876, 8.3350443 48.7633569, 8.3349577 48.7633436, 8.3342977 48.7633412, 8.3339706 48.7633594, 8.3335953 48.7633484)",,,,
16654294,Judengasse,residential,30,False,False,15.461,,"LINESTRING (8.3335507 48.7634843, 8.3335953 48.7633484)",,,,
16654294,Judengasse,residential,30,False,True,32.096,,"LINESTRING (8.3335507 48.7634843, 8.3335193 48.7637722)",,,,
16654299,Silbergäßchen,residential,30,False,False,61.204,,"LINESTRING (8.3335507 48.7634843, 8.3327263 48.7633968)",,,,
16654297,Turmgasse,residential,,False,False,77.29899999999999,,"LINESTRING (8.332597 48.7632073, 8.3324585 48.7632553, 8.3323574 48.7632879, 8.3323014 48.7633355, 8.3322457 48.7633924, 8.33222 48.7634545, 8.3321935 48.7635589, 8.3321772 48.7637783)",,,,
"[217195780, 217195781, 217195782, 217195783, 16654298]",Storrentorstraße,residential,30,True,False,108.707,1,"LINESTRING (8.332597 48.7632073, 8.3325732 48.763177, 8.3325158 48.7631393, 8.3324555 48.7631094, 8.332378 48.7630813, 8.3319172 48.7629392, 8.3317497 48.7628784, 8.3315851 48.7628252, 8.3315018 48.7627892, 8.3314767 48.7627682, 8.3314819 48.7627335, 8.3315168 48.7626647)",,,,
