osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width,tunnel
29240334,True,,,Daltropstraße,residential,30,False,71.916,"LINESTRING (8.3761451 51.9055748, 8.3752628 51.9054611, 8.3751197 51.9054405)",,,,
"[40309409, 24535955, 205424292]",False,,,"['Daltropstraße', 'Krönigsweg']",residential,30,True,193.25699999999998,"LINESTRING (8.3761451 51.9055748, 8.3762452 51.9053023, 8.3763128 51.905105, 8.3763315 51.9050504, 8.3753179 51.9048969, 8.3752185 51.9051597, 8.3751197 51.9054405)",,,,
24663351,False,1,,Feldstraße,residential,20,False,181.565,"LINESTRING (8.3721586 51.9098941, 8.3723649 51.9094805, 8.3729293 51.908332)",,,,
78579056,False,,,Domhof,residential,30,False,35.174,"LINESTRING (8.3775142 51.9040204, 8.3770027 51.9039987)",,,,
34123682,False,2,,Dalkestraße,residential,30,False,48.393,"LINESTRING (8.3775142 51.9040204, 8.377486 51.9042922, 8.3773997 51.9044461)",,,,
34123682,False,2,,Dalkestraße,residential,30,True,72.39699999999999,"LINESTRING (8.3775142 51.9040204, 8.3774995 51.9036452, 8.3775051 51.9035458, 8.3775113 51.9034369, 8.3775151 51.9033696)",,,,
24808680,False,,,Kirchstraße,residential,,False,46.625,"LINESTRING (8.3792232 51.9044332, 8.3791992 51.9044994, 8.3791263 51.904627, 8.3789965 51.9048278)",,,,
24808680,False,,,Kirchstraße,residential,,True,46.625,"LINESTRING (8.3789965 51.9048278, 8.3791263 51.904627, 8.3791992 51.9044994, 8.3792232 51.9044332)",,,,
"[24247441, 34123683, 34128165]",False,3,,Kirchstraße,residential,30,"[False, True]",120.50000000000001,"LINESTRING (8.3789965 51.9048278, 8.3788438 51.9047872, 8.3787205 51.9047341, 8.3784933 51.9046134, 8.378105 51.9045027, 8.3779341 51.9044789, 8.3773997 51.9044461)",,,7.6,
"[35692480, 1216591969, 813174174]",False,"['2', '3']",,Kirchstraße,residential,30,True,181.85999999999999,"LINESTRING (8.3789965 51.9048278, 8.3792154 51.904865, 8.3797394 51.9049198, 8.3800232 51.9049434, 8.3801584 51.9049443, 8.3802747 51.904947, 8.3807096 51.9049509, 8.3811626 51.9049606, 8.3816282 51.9049749)",,,,
24732737,False,1,,An der Bleiche,residential,,True,71.582,"LINESTRING (8.3746573 51.9035731, 8.37451 51.9042104)",,,,
273484394,False,2,L 788,Blessenstätte,tertiary,30,True,112.386,"LINESTRING (8.3761305 51.9042587, 8.3760542 51.9042861, 8.3759527 51.9042887, 8.3758479 51.9042829, 8.3756525 51.904272, 8.3753325 51.9042543, 8.3752455 51.9042498, 8.3751703 51.9042458, 8.37451 51.9042104)",,,,
1226160686,True,,,,tertiary,30,False,8.921,"LINESTRING (8.3761305 51.9042587, 8.3761135 51.9042416, 8.3761091 51.9042218, 8.3761182 51.9042025, 8.3761391 51.9041871)",roundabout,,,
"[867335585, 887388258, 53038820, 24766459, 53038815]",False,"['2', '1']",,Friedhofstraße,residential,30,True,180.00199999999998,"LINESTRING (8.3715357 51.9024773, 8.3716063 51.9029289, 8.371658 51.9030097, 8.3717211 51.9030997, 8.3718341 51.9032297, 8.3718617 51.9032578, 8.3719455 51.9033554, 8.3722616 51.903716, 8.372395 51.9039038, 8.3724369 51.9039735)",,yes,,
78579056,False,,,Domhof,residential,30,True,35.174,"LINESTRING (8.3770027 51.9039987, 8.3775142 51.9040204)",,,,
256406874,False,2,,Eickhoffstraße,residential,30,False,30.34,"LINESTRING (8.3823012 51.9066357, 8.3823382 51.9069076)",,,,
136299832,False,,,Eickhoffstraße,residential,,True,43.249,"LINESTRING (8.3823012 51.9066357, 8.3821993 51.9066401, 8.3817561 51.9066592, 8.3816723 51.9066628)",,,,
"[256406874, 23953756]",False,2,,Eickhoffstraße,residential,30,True,95.62999999999998,"LINESTRING (8.3823012 51.9066357, 8.3822867 51.9065249, 8.3822794 51.9064715, 8.3822645 51.9064286, 8.3822157 51.9063365, 8.3822052 51.9063063, 8.3821988 51.9062749, 8.3821947 51.9062436, 8.382161 51.9060096, 8.3821478 51.9059432, 8.3821357 51.9059094, 8.3821093 51.9058607, 8.3820972 51.9058203, 8.3820933 51.9057887)",,,,
24808556,False,,,Fuhrmannsgasse,residential,30,True,118.832,"LINESTRING (8.3788503 51.9070668, 8.3790053 51.9074108, 8.3790418 51.9074954, 8.3790347 51.9075234, 8.3790031 51.9075451, 8.3787549 51.9075954, 8.378325 51.9076902, 8.3781272 51.9076696)",,,,
"[25112089, 24319546, 238165719]",False,"['4', '2']",,"['Münsterstraße', 'Berliner Straße']",residential,30,"[False, True]",153.17,"LINESTRING (8.3765703 51.90563, 8.3766131 51.9055675, 8.3766873 51.9054864, 8.376808 51.9053983, 8.3769444 51.9053329, 8.3771356 51.9052617, 8.3771892 51.905233, 8.3772218 51.9052025, 8.3772586 51.9051489, 8.3772631 51.9050807, 8.3772392 51.9049704, 8.3772373 51.9048418, 8.3772682 51.9046944, 8.3773186 51.9045803, 8.3773997 51.9044461)",,,,
"[24319568, 25112089]",False,2,,Münsterstraße,residential,30,True,112.535,"LINESTRING (8.3765703 51.90563, 8.3765517 51.9056622, 8.3764714 51.9057888, 8.3764516 51.9058199, 8.376362 51.9059707, 8.3760994 51.9064196, 8.3760045 51.9065799)",,,,
29240334,True,,,Daltropstraße,residential,30,False,29.896,"LINESTRING (8.3765703 51.90563, 8.376303 51.9055852, 8.3761451 51.9055748)",,,,
24405428,False,,,Berliner Straße,residential,50,True,9.23,"LINESTRING (8.3811368 51.9096696, 8.3812026 51.909742)",,,,
"[29376540, 82285070]",False,,,Berliner Straße,residential,"['50', '30']",False,172.52100000000002,"LINESTRING (8.3811368 51.9096696, 8.3809269 51.9093254, 8.3809029 51.9092887, 8.3808859 51.9092538, 8.3803486 51.9081968)",,,,
83336963,True,3,L 757,Friedrich-Ebert-Straße,secondary,50,False,125.98599999999999,"LINESTRING (8.3811368 51.9096696, 8.3816983 51.9093471, 8.381949 51.9092195, 8.382026 51.9091846, 8.3821729 51.9091239, 8.3825926 51.9089906)",,,,
29411805,True,,,Eickhoffstraße,residential,50,False,11.157,"LINESTRING (8.3825926 51.9089906, 8.3826181 51.9090897)",,,,
"[253981506, 253981507]",True,"['4', '2']",L 757,Friedrich-Ebert-Straße,secondary,50,False,151.17700000000002,"LINESTRING (8.3825926 51.9089906, 8.3827561 51.9089495, 8.3829452 51.9089208, 8.3831606 51.9088938, 8.3833746 51.9088804, 8.3835194 51.9088722, 8.3844738 51.9088184, 8.3845281 51.9088153, 8.3847664 51.9088019)",,,,
29411801,True,3,L 757,Friedrich-Ebert-Straße,secondary,50,False,8.543,"LINESTRING (8.3847664 51.9088019, 8.3848882 51.9087859)",,,,
"[365847353, 29411796, 1216591982]",True,"['2', '1']",L 782,Kaiserstraße,tertiary,50,False,115.42799999999997,"LINESTRING (8.3847664 51.9088019, 8.3846968 51.9086933, 8.384538 51.9084681, 8.3843943 51.9082848, 8.3843413 51.9082142, 8.3842255 51.9080585, 8.3842115 51.9080381, 8.3841614 51.9079402, 8.384114 51.9078465)",,,,
"[24319568, 25112089]",False,2,,Münsterstraße,residential,30,False,112.53500000000003,"LINESTRING (8.3760045 51.9065799, 8.3760994 51.9064196, 8.376362 51.9059707, 8.3764516 51.9058199, 8.3764714 51.9057888, 8.3765517 51.9056622, 8.3765703 51.90563)",,,,
24319568,False,2,,Münsterstraße,residential,30,True,64.703,"LINESTRING (8.3760045 51.9065799, 8.3757257 51.9070803, 8.3756957 51.9071297)",,,,
29240332,False,1,,Böttchergasse,residential,30,False,47.887,"LINESTRING (8.3760045 51.9065799, 8.3755513 51.9065001, 8.3753261 51.9064838)",,,,
265778640,False,1,,Böttchergasse,residential,30,True,40.915,"LINESTRING (8.3753261 51.9064838, 8.3753921 51.9061181)",,,,
265778641,False,1,,Böttchergasse,residential,30,False,3.905,"LINESTRING (8.3753261 51.9064838, 8.3753198 51.9065187)",,,,
29240332,False,1,,Böttchergasse,residential,30,True,47.887,"LINESTRING (8.3753261 51.9064838, 8.3755513 51.9065001, 8.3760045 51.9065799)",,,,
221320840,True,1,,Bismarckstraße,tertiary,50,False,36.346999999999994,"LINESTRING (8.3714831 51.9098365, 8.3715584 51.9098439, 8.3716208 51.909849, 8.3716563 51.9098519, 8.3717539 51.9098663, 8.3718623 51.9098818, 8.3719332 51.9098958, 8.3719948 51.9099147)",,,,
366142150,True,1,,,tertiary,50,False,8.228,"LINESTRING (8.3714831 51.9098365, 8.371497 51.9098711, 8.3714899 51.9099092)",roundabout,,,
24457118,True,1,,Strengerstraße,residential,50,False,11.397,"LINESTRING (8.3841941 51.9077567, 8.384114 51.9078465)",,,,
"[253981524, 42402333, 1216591983]",True,"['2', '3']",L 782,Kaiserstraße,tertiary,50,False,124.08600000000003,"LINESTRING (8.3841941 51.9077567, 8.3842295 51.907834, 8.3842427 51.9078629, 8.3842803 51.9079291, 8.3843324 51.9080035, 8.3844057 51.9081043, 8.3844749 51.9081962, 8.3845156 51.9082494, 8.3848005 51.9086494, 8.3848236 51.9086854, 8.3848882 51.9087859)",,,,
38563414,True,1,L 782,Kaiserstraße,tertiary,50,False,12.378,"LINESTRING (8.3848882 51.9087859, 8.3849517 51.9088901)",,,,
253981500,True,3,L 757,Friedrich-Ebert-Straße,secondary,50,False,8.359,"LINESTRING (8.3849517 51.9088901, 8.3848323 51.9089051)",,,,
38563413,True,1,,Kaiserstraße,tertiary,50,False,30.948,"LINESTRING (8.3849517 51.9088901, 8.3850097 51.908977, 8.3851233 51.9091475)",,,,
228645268,True,1,,Carl-Bertelsmann-Straße,secondary,50,False,11.642,"LINESTRING (8.3826542 51.9044893, 8.3826352 51.9044541, 8.3826004 51.90439)",,,,
228645271,True,1,L 782,Carl-Bertelsmann-Straße,secondary,50,False,14.110999999999999,"LINESTRING (8.3826542 51.9044893, 8.3826516 51.9045613, 8.3826142 51.9046111)",,,,
39314027,True,1,,Carl-Bertelsmann-Straße,secondary,50,False,6.488,"LINESTRING (8.382521 51.904621, 8.3826142 51.9046111)",,,,
75404746,True,1,L 782,Lindenstraße,secondary,50,False,26.985,"LINESTRING (8.382521 51.904621, 8.3825749 51.9045661, 8.3826036 51.9045014, 8.3826023 51.9044559, 8.3826004 51.90439)",,,,
"[35692773, 35692772, 1216591973]",True,2,L 782,Kaiserstraße,tertiary,50,False,53.32500000000001,"LINESTRING (8.3825697 51.9046542, 8.3825317 51.9046764, 8.3820406 51.9049642, 8.3820164 51.9049895)",,,,yes
34128166,False,3,,Kirchstraße,residential,50,True,20.955,"LINESTRING (8.3816282 51.9049749, 8.3817798 51.9049792, 8.3818313 51.9049804, 8.3819334 51.9049824)",,,,
"[35692480, 1216591969, 813174174]",False,"['2', '3']",,Kirchstraße,residential,30,False,181.86,"LINESTRING (8.3816282 51.9049749, 8.3811626 51.9049606, 8.3807096 51.9049509, 8.3802747 51.904947, 8.3801584 51.9049443, 8.3800232 51.9049434, 8.3797394 51.9049198, 8.3792154 51.904865, 8.3789965 51.9048278)",,,,
35692477,True,1,L 782,Kaiserstraße,tertiary,50,False,50.06700000000001,"LINESTRING (8.3821467 51.9052879, 8.3820213 51.9052146, 8.3819277 51.9051355, 8.3818217 51.9050649, 8.3817392 51.9050275, 8.3816282 51.9049749)",,,,
35692479,True,2,L 782,Kaiserstraße,tertiary,50,False,37.668,"LINESTRING (8.3821467 51.9052879, 8.3820882 51.9052133, 8.3819674 51.9050948, 8.381952 51.9050721, 8.381934 51.9050342, 8.3819334 51.9049824)",,,,
334183569,False,,,Kirchstraße,residential,50,True,5.749,"LINESTRING (8.3819334 51.9049824, 8.3820164 51.9049895)",,,,
"[27759472, 35692774, 35692775]",True,2,L 782,Kirchstraße,tertiary,50,False,57.236999999999995,"LINESTRING (8.3819334 51.9049824, 8.3819531 51.9049533, 8.3819855 51.9049285, 8.382477 51.9046467, 8.382521 51.904621)",,,,yes
34128166,False,3,,Kirchstraße,residential,50,False,20.955,"LINESTRING (8.3819334 51.9049824, 8.3818313 51.9049804, 8.3817798 51.9049792, 8.3816282 51.9049749)",,,,
334183569,False,,,Kirchstraße,residential,50,False,5.749,"LINESTRING (8.3820164 51.9049895, 8.3819334 51.9049824)",,,,
42402657,True,2,L 782,Kaiserstraße,tertiary,50,False,75.725,"LINESTRING (8.3820164 51.9049895, 8.3820153 51.9050151, 8.3820198 51.9050338, 8.3820444 51.9050719, 8.3822958 51.9052829, 8.3825377 51.9054905, 8.3826153 51.905552)",,,,
1216591977,False,,,Kökerstraße,residential,,False,7.985,"LINESTRING (8.3826153 51.905552, 8.3825242 51.9055967)",,,,
"[35692481, 1216591978, 1216591979, 1216591980, 1216591981, 321467727, 334183568]",True,"['2', '1']",L 782,Kaiserstraße,tertiary,"['50', '30']",False,275.77299999999997,"LINESTRING (8.3826153 51.905552, 8.3827361 51.9056367, 8.3828974 51.9057676, 8.3831422 51.9059797, 8.3833511 51.9061583, 8.3835571 51.9063343, 8.3836838 51.9064488, 8.3838099 51.9065628, 8.3838791 51.9066321, 8.3839342 51.9067062, 8.3839674 51.9067594, 8.3839923 51.9068144, 8.3840258 51.9069106, 8.3840524 51.9070042, 8.3840612 51.9070483, 8.3840683 51.9070968, 8.3841038 51.9073379, 8.3841126 51.9073974, 8.3841291 51.9074889, 8.3841415 51.907558, 8.3841581 51.9076396, 8.3841941 51.9077567)",,,,
36892889,False,1,,Kurze Straße,residential,,True,59.120000000000005,"LINESTRING (8.3836433 51.9098219, 8.3843041 51.9097538, 8.3844959 51.9097501)",,,,
228645271,True,1,L 782,Carl-Bertelsmann-Straße,secondary,50,False,5.682,"LINESTRING (8.3826142 51.9046111, 8.3825697 51.9046542)",,,,
39314027,True,1,,Carl-Bertelsmann-Straße,secondary,50,False,13.679,"LINESTRING (8.3826142 51.9046111, 8.3827587 51.904611, 8.3828136 51.904611)",,,,
39314027,True,1,,Carl-Bertelsmann-Straße,secondary,50,False,18.726,"LINESTRING (8.3828136 51.904611, 8.3829267 51.9046188, 8.3830685 51.9046634)",,,,
228645270,True,1,,Carl-Bertelsmann-Straße,secondary,50,False,17.399,"LINESTRING (8.3828136 51.904611, 8.3827725 51.9045796, 8.3826542 51.9044893)",,,,
197949578,False,1,,Meinbergstraße,residential,30,False,86.454,"LINESTRING (8.3733964 51.9044183, 8.3733629 51.9048191, 8.373311 51.9048533, 8.3732829 51.9050112, 8.3732244 51.9051778)",,,,
24535948,False,2,,Daltropstraße,residential,30,True,176.05,"LINESTRING (8.3732244 51.9051778, 8.3723262 51.9050532, 8.3722545 51.9050365, 8.3720498 51.904153, 8.372012 51.9040812)",,,,
197855403,True,2,,Daltropstraße,residential,30,False,59.603,"LINESTRING (8.3732244 51.9051778, 8.373294 51.9051863, 8.3739765 51.9052779, 8.374073 51.9052926)",,,,
197949578,False,1,,Meinbergstraße,residential,30,True,86.454,"LINESTRING (8.3732244 51.9051778, 8.3732829 51.9050112, 8.373311 51.9048533, 8.3733629 51.9048191, 8.3733964 51.9044183)",,,,
77387995,False,,,Glockengießerstraße,residential,30,False,33.042,"LINESTRING (8.3746405 51.9067787, 8.3745751 51.9070731)",,,,
77387995,False,,,Glockengießerstraße,residential,30,True,33.042,"LINESTRING (8.3745751 51.9070731, 8.3746405 51.9067787)",,,,
790541712,False,2,,Königstraße,residential,30,False,10.827,"LINESTRING (8.3745751 51.9070731, 8.3744195 51.9070894)",,,,
790541712,False,2,,Königstraße,residential,30,True,77.204,"LINESTRING (8.3745751 51.9070731, 8.3748225 51.9070731, 8.3751066 51.9070919, 8.3753312 51.9071067, 8.3755648 51.9071205, 8.3756957 51.9071297)",,,,
136299832,False,,,Eickhoffstraße,residential,,False,43.249,"LINESTRING (8.3816723 51.9066628, 8.3817561 51.9066592, 8.3821993 51.9066401, 8.3823012 51.9066357)",,,,
24240511,False,2,,Königstraße,residential,,True,10.896,"LINESTRING (8.3710566 51.90762, 8.3711743 51.9075542)",,,,
52515995,True,,,Eickhoffstraße,residential,30,False,6.911,"LINESTRING (8.382437 51.9079224, 8.3824461 51.9079843)",,,,
52515996,True,,,Strengerstraße,residential,30,False,71.789,"LINESTRING (8.382437 51.9079224, 8.3823426 51.9079246, 8.3814046 51.9080251)",,,,
201718722,True,,,Eickhoffstraße,residential,30,False,112.351,"LINESTRING (8.3824461 51.9079843, 8.3824656 51.9081449, 8.382484 51.9082826, 8.3824943 51.90836, 8.3824982 51.9083905, 8.3825036 51.9084249, 8.3825926 51.9089906)",,,,
321993108,True,1,,,tertiary,50,False,13.135,"LINESTRING (8.3711518 51.9098805, 8.3711561 51.9098499, 8.3711782 51.9098236, 8.3712053 51.9097999, 8.3712421 51.9097822)",roundabout,,,
228645269,True,1,L 782,Carl-Bertelsmann-Straße,secondary,50,False,35.789,"LINESTRING (8.3826354 51.9041679, 8.382633 51.9042973, 8.3826502 51.9044534, 8.3826542 51.9044893)",,,,
"[297991858, 1072803796]",True,1,,Lindenstraße,secondary,50,False,64.535,"LINESTRING (8.3826354 51.9041679, 8.3826767 51.9043024, 8.3827174 51.9043893, 8.3827605 51.9044406, 8.3827914 51.9044775, 8.3828149 51.9044972, 8.3828968 51.9045659, 8.3830685 51.9046634)",,,,
265778640,False,1,,Böttchergasse,residential,30,False,40.915,"LINESTRING (8.3753921 51.9061181, 8.3753261 51.9064838)",,,,
265778641,False,1,,Böttchergasse,residential,30,True,3.905,"LINESTRING (8.3753198 51.9065187, 8.3753261 51.9064838)",,,,
256406874,False,2,,Eickhoffstraße,residential,30,True,30.34,"LINESTRING (8.3823382 51.9069076, 8.3823012 51.9066357)",,,,
"[289373716, 29411534]",True,1,,Eickhoffstraße,residential,30,False,113.245,"LINESTRING (8.3823382 51.9069076, 8.3823367 51.9069697, 8.3823262 51.9070331, 8.382321 51.9070943, 8.3823237 51.907152, 8.3823284 51.9071956, 8.3823633 51.9074383, 8.3823687 51.907485, 8.3823772 51.9075394, 8.382428 51.9078647, 8.382437 51.9079224)",,,,
221320838,False,2,,Bismarckstraße,tertiary,50,False,2.205,"LINESTRING (8.3719948 51.9099147, 8.3720259 51.9099197)",,,,
7491932,True,1,,Bismarckstraße,tertiary,50,False,34.715,"LINESTRING (8.3719948 51.9099147, 8.3719342 51.9099176, 8.3718562 51.9099167, 8.3716634 51.909906, 8.3716138 51.9099058, 8.3715722 51.9099056, 8.3714899 51.9099092)",,,,
668297461,True,1,,Stohlmannplatz,residential,,False,44.885,"LINESTRING (8.3821513 51.905697, 8.3821234 51.9056626, 8.3821115 51.9055678, 8.3820828 51.9054089, 8.3821058 51.9053732, 8.3821965 51.9053282)",,,,
761708720,True,1,,Kökerstraße,residential,,False,35.934,"LINESTRING (8.3821513 51.905697, 8.3822456 51.9056329, 8.3822773 51.905586, 8.3823068 51.9055246, 8.3823058 51.9054598, 8.3822845 51.9054044)",,,,
761708721,True,1,,Kökerstraße,residential,,False,28.057000000000002,"LINESTRING (8.3821513 51.905697, 8.382324 51.9056407, 8.3823626 51.9056264, 8.3825242 51.9055967)",,,,
768486267,True,3,L 782,Kaiserstraße,tertiary,50,False,5.635,"LINESTRING (8.3821965 51.9053282, 8.3821467 51.9052879)",,,,
768486267,True,3,L 782,Kaiserstraße,tertiary,50,False,10.404,"LINESTRING (8.3822845 51.9054044, 8.3821965 51.9053282)",,,,
137013566,True,2,,Prinzenstraße,tertiary,50,False,35.254,"LINESTRING (8.3712156 51.9079194, 8.3711582 51.9077759, 8.3711103 51.907676, 8.3710566 51.90762)",,,,
221320838,False,2,,Bismarckstraße,tertiary,50,True,2.205,"LINESTRING (8.3720259 51.9099197, 8.3719948 51.9099147)",,,,
26381502,True,,,Prinzenstraße,residential,,False,52.523,"LINESTRING (8.3720259 51.9099197, 8.3719372 51.9099871, 8.3715626 51.909983, 8.3713488 51.9100633)",,,,
221320838,False,2,,Bismarckstraße,tertiary,50,False,108.78499999999998,"LINESTRING (8.3720259 51.9099197, 8.3721345 51.9099376, 8.3726421 51.9100483, 8.3728495 51.9100935, 8.3730603 51.9101395, 8.3733012 51.9101911, 8.3735235 51.9102409)",,,,
"[24299232, 24247463]",False,,,Siegfriedstraße,residential,30,False,158.951,"LINESTRING (8.3847558 51.903445, 8.3842774 51.9034117, 8.3832268 51.9033513, 8.3831277 51.9033455, 8.382683 51.9033192, 8.382453 51.9033458)",,,,
"[56131776, 53039215, 53039216, 1214313818, 34123677]",False,2,,Unter den Ulmen,tertiary,30,True,221.428,"LINESTRING (8.3762137 51.9039845, 8.3762164 51.9039601, 8.3762211 51.9038914, 8.3762191 51.9037756, 8.3762052 51.9036504, 8.3761669 51.9035277, 8.3761203 51.9034234, 8.3760621 51.903318, 8.3760054 51.9032224, 8.3759533 51.9031622, 8.3757554 51.9029339, 8.3755864 51.9027389, 8.3753512 51.9024865, 8.3751064 51.9022274, 8.3750482 51.9021659)",,yes,,
1226160684,True,2,,Unter den Ulmen,tertiary,30,False,22.641,"LINESTRING (8.3762137 51.9039845, 8.3762448 51.904056, 8.3762448 51.9041304, 8.3762358 51.9041853)",,,,
23439536,False,3,,Blessenstätte,residential,30,False,81.781,"LINESTRING (8.376262 51.9042408, 8.3763909 51.904287, 8.3765169 51.9043198, 8.3766398 51.9043366, 8.3773997 51.9044461)",,,,
1226160686,True,,,,tertiary,30,False,11.011,"LINESTRING (8.376262 51.9042408, 8.3762457 51.9042578, 8.3762198 51.9042695, 8.3761884 51.9042738, 8.3761569 51.90427, 8.3761305 51.9042587)",roundabout,,,
1226160686,True,,,,tertiary,30,False,6.754999999999999,"LINESTRING (8.3762358 51.9041853, 8.3762549 51.9042004, 8.3762656 51.9042201, 8.376262 51.9042408)",roundabout,,,
1226160685,True,2,,Unter den Ulmen,tertiary,30,False,23.607999999999997,"LINESTRING (8.3761391 51.9041871, 8.3761438 51.9041223, 8.3761539 51.9040525, 8.3762137 51.9039845)",,,,
1226160686,True,,,,tertiary,30,False,7.013,"LINESTRING (8.3761391 51.9041871, 8.3761682 51.9041783, 8.3762007 51.9041775, 8.3762358 51.9041853)",roundabout,,,
