osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
"[14160074, 525005094]",2,Eschstraße,tertiary,30,False,False,98.83300000000001,"LINESTRING (6.9147808 51.9900622, 6.9148554 51.990059, 6.9149895 51.9900532, 6.9150896 51.9900801, 6.9152781 51.9901726, 6.9153223 51.9901943, 6.9156684 51.9903679, 6.9159664 51.9905141)",,,
"[579830131, 525005093]",3,Grabenstraße,secondary,50,False,True,91.55199999999999,"LINESTRING (6.9147808 51.9900622, 6.9147994 51.9901683, 6.9148488 51.9904508, 6.9149134 51.9908043, 6.9149298 51.9908804)",L 572,,
"[525005096, 573585223, 525005095]",2,Eschstraße,secondary,50,False,False,72.554,"LINESTRING (6.9147808 51.9900622, 6.9147589 51.9899944, 6.914736 51.9899648, 6.9146822 51.9898923, 6.9146619 51.9898708, 6.9145886 51.9898109, 6.9142229 51.9896223, 6.914125 51.989574)",L 572,,
38997049,2,Pfeifenofen,tertiary,50,False,True,149.79100000000003,"LINESTRING (6.9147716 51.9939415, 6.9146109 51.9939019, 6.9145085 51.9938787, 6.9144664 51.9938692, 6.9143235 51.9938371, 6.914185 51.9937919, 6.9140523 51.9937434, 6.9139557 51.9936908, 6.9138045 51.9935706, 6.9136824 51.9934743, 6.9134654 51.9932901, 6.9131983 51.9930643)",,,
"[168622156, 525005092]","['2', '3']",Grabenstraße,secondary,50,False,False,70.201,"LINESTRING (6.9147716 51.9939415, 6.9147563 51.9937874, 6.9147569 51.9936486, 6.9147587 51.993637, 6.9147778 51.9935146, 6.9147913 51.993399, 6.9148015 51.9933116)",L 572,,
383779440,2,Pfeifenofen,secondary,50,False,False,27.319000000000003,"LINESTRING (6.9147716 51.9939415, 6.9149493 51.9939722, 6.9151558 51.9940078)",L 608,,
525005091,3,Grabenstraße,secondary,50,False,True,32.086,"LINESTRING (6.9147716 51.9939415, 6.9148029 51.9940481, 6.9148191 51.9941033, 6.9148759 51.9942224)",L 572,,
"[41537632, 168622155, 41537637]",2,Grabenstraße,secondary,50,False,False,121.434,"LINESTRING (6.9153798 51.9952687, 6.9153505 51.9951709, 6.9152451 51.9949476, 6.9151077 51.9946974, 6.9148759 51.9942224)",L 572,yes,
525005073,2,Mühlenstraße,secondary,50,False,True,160.77700000000002,"LINESTRING (6.9153798 51.9952687, 6.9153896 51.9954161, 6.9153916 51.9954446, 6.9153918 51.9954478, 6.9153941 51.9954827, 6.9153903 51.9955026, 6.9153868 51.9955207, 6.9153574 51.9956751, 6.9153051 51.9958749, 6.9152874 51.9959423, 6.9152406 51.9962049, 6.91522 51.9964703, 6.9152292 51.9967077)",L 572,,
868342647,1,,secondary,50,True,False,8.546,"LINESTRING (6.9239648 51.9955197, 6.9239602 51.9954813, 6.9239772 51.9954444)",L 608,,roundabout
891200504,,Burgstraße,secondary,50,False,False,77.835,"LINESTRING (6.9239648 51.9955197, 6.9238474 51.995521, 6.9234876 51.9954653, 6.923334 51.9954289, 6.9230645 51.995365, 6.922885 51.995318)",L 608,,
