osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,width,access,bridge
"[33212792, 1236060031]",False,Hinterm Graben,residential,30,False,127.64000000000001,"LINESTRING (9.3710053 51.6632507, 9.3710496 51.6632496, 9.3710905 51.6632584, 9.371137 51.6632833, 9.371179 51.6633212, 9.3712005 51.6633445, 9.3712582 51.6634151, 9.3713139 51.663497, 9.3714432 51.6637388, 9.371466 51.6638106, 9.3715173 51.6639725, 9.3715597 51.6640927, 9.3716281 51.6642867)",,,,,
115542576,False,Lindenstraße,residential,50,True,8.157,"LINESTRING (9.3692529 51.6636715, 9.3693685 51.663656)",2,,,,
40798708,True,Obere Nußbreite,living_street,walk,False,129.45000000000002,"LINESTRING (9.3692529 51.6636715, 9.36954 51.6648016, 9.3695382 51.6648217)",,,4,,
861277590,False,Birkenstraße,residential,50,True,23.814999999999998,"LINESTRING (9.3692529 51.6636715, 9.369099 51.6637145, 9.3689612 51.6637829)",2,,,,
"[1056228109, 1056228110]",False,Obere Nußbreite,living_street,walk,True,200.954,"LINESTRING (9.3711037 51.6690038, 9.3707578 51.6679942, 9.3707146 51.667868, 9.3705433 51.6674121, 9.3704847 51.6672379)",1,,3,,
40798706,False,Untere Nußbreite,living_street,walk,True,131.565,"LINESTRING (9.3709386 51.6646932, 9.3706816 51.6635208)",,,,,
130106348,False,Untere Nußbreite,living_street,walk,False,36.602,"LINESTRING (9.3709386 51.6646932, 9.3710248 51.665018)",,,,,
175479126,False,Obere Nußbreite,living_street,walk,False,97.637,"LINESTRING (9.3709386 51.6646932, 9.3695382 51.6648217)",,,,,
175479126,False,Obere Nußbreite,living_street,walk,True,97.637,"LINESTRING (9.3695382 51.6648217, 9.3709386 51.6646932)",,,,,
130106347,False,Obere Nußbreite,living_street,walk,False,277.158,"LINESTRING (9.3695382 51.6648217, 9.3698259 51.6655316, 9.3700605 51.6661542, 9.3702657 51.6666676, 9.370261 51.6667088, 9.3704575 51.6672229, 9.3704847 51.6672379)",,,4,,
95092053,False,Zum Stadtgraben,residential,30,True,47.014,"LINESTRING (9.3718478 51.6649483, 9.3725242 51.6648959)",,,,,
33212792,False,Hinterm Graben,residential,30,False,65.976,"LINESTRING (9.3718478 51.6649483, 9.3718853 51.6651191, 9.3719186 51.6652706, 9.3719888 51.6655351)",,,,,
33212792,False,Hinterm Graben,residential,30,True,75.15599999999999,"LINESTRING (9.3718478 51.6649483, 9.3717811 51.6647245, 9.3717292 51.6645608, 9.371706 51.6644874, 9.3716584 51.6643452, 9.3716281 51.6642867)",,,,,
958849480,False,Kinoweg,residential,,False,57.388000000000005,"LINESTRING (9.3718478 51.6649483, 9.3717595 51.6649654, 9.3710248 51.665018)",,,,no,
130106348,False,Untere Nußbreite,living_street,walk,True,36.602,"LINESTRING (9.3710248 51.665018, 9.3709386 51.6646932)",,,,,
130106346,False,Untere Nußbreite,living_street,walk,False,239.661,"LINESTRING (9.3710248 51.665018, 9.3710793 51.6653096, 9.3710688 51.6653611, 9.3710271 51.6654179, 9.3709631 51.665558, 9.3712485 51.666726, 9.3712773 51.6668439, 9.3713613 51.6671406)",,,,,
958849480,False,Kinoweg,residential,,True,57.388000000000005,"LINESTRING (9.3710248 51.665018, 9.3717595 51.6649654, 9.3718478 51.6649483)",,,,no,
130106347,False,Obere Nußbreite,living_street,walk,True,277.158,"LINESTRING (9.3704847 51.6672379, 9.3704575 51.6672229, 9.370261 51.6667088, 9.3702657 51.6666676, 9.3700605 51.6661542, 9.3698259 51.6655316, 9.3695382 51.6648217)",,,4,,
175479127,False,Sonnenbreite,living_street,walk,True,61.696,"LINESTRING (9.3704847 51.6672379, 9.3711568 51.6671821, 9.371299 51.6671605, 9.3713613 51.6671406)",,,,,
"[1056228109, 1056228110]",False,Obere Nußbreite,living_street,walk,False,200.954,"LINESTRING (9.3704847 51.6672379, 9.3705433 51.6674121, 9.3707146 51.667868, 9.3707578 51.6679942, 9.3711037 51.6690038)",1,,3,,
33212790,False,Sonnenbreite,residential,30,True,186.423,"LINESTRING (9.3713613 51.6671406, 9.3721892 51.6670628, 9.3723359 51.6670496, 9.3725616 51.6670261, 9.3726964 51.6670112, 9.372789 51.6669933, 9.3729406 51.6669484, 9.3731108 51.6668922, 9.3731873 51.6668752, 9.3733313 51.6668556, 9.3734702 51.6668398, 9.3738209 51.6668016, 9.3738771 51.6667905, 9.3739792 51.6667669)",,,,,
130106346,False,Untere Nußbreite,living_street,walk,False,157.015,"LINESTRING (9.3713613 51.6671406, 9.3713707 51.6671833, 9.3714204 51.6673984, 9.3714009 51.6674828, 9.3714492 51.6677078, 9.3715149 51.6678001, 9.3715585 51.668043, 9.371537 51.6680775, 9.3715505 51.6681291, 9.3715947 51.6681474, 9.3716898 51.6685146)",,,,,
130106346,False,Untere Nußbreite,living_street,walk,True,239.661,"LINESTRING (9.3713613 51.6671406, 9.3712773 51.6668439, 9.3712485 51.666726, 9.3709631 51.665558, 9.3710271 51.6654179, 9.3710688 51.6653611, 9.3710793 51.6653096, 9.3710248 51.665018)",,,,,
175479127,False,Sonnenbreite,living_street,walk,False,61.696,"LINESTRING (9.3713613 51.6671406, 9.371299 51.6671605, 9.3711568 51.6671821, 9.3704847 51.6672379)",,,,,
33212792,False,Hinterm Graben,residential,30,False,75.156,"LINESTRING (9.3716281 51.6642867, 9.3716584 51.6643452, 9.371706 51.6644874, 9.3717292 51.6645608, 9.3717811 51.6647245, 9.3718478 51.6649483)",,,,,
"[33212792, 1236060031]",False,Hinterm Graben,residential,30,True,127.64000000000001,"LINESTRING (9.3716281 51.6642867, 9.3715597 51.6640927, 9.3715173 51.6639725, 9.371466 51.6638106, 9.3714432 51.6637388, 9.3713139 51.663497, 9.3712582 51.6634151, 9.3712005 51.6633445, 9.371179 51.6633212, 9.371137 51.6632833, 9.3710905 51.6632584, 9.3710496 51.6632496, 9.3710053 51.6632507)",,,,,
159014882,False,,residential,30,False,53.322,"LINESTRING (9.3716281 51.6642867, 9.3718301 51.6642553, 9.3720502 51.6642212, 9.3721215 51.6642101, 9.3723776 51.6641691)",,,,,
115554912,False,Lange Straße,primary,50,False,53.509,"LINESTRING (9.3732723 51.6640149, 9.3730174 51.6635604)",,B 83,,,
115554912,False,Lange Straße,primary,50,True,26.409,"LINESTRING (9.3732723 51.6640149, 9.3733915 51.6642406)",,B 83,,,
95092051,True,,residential,30,False,64.469,"LINESTRING (9.3732723 51.6640149, 9.3725194 51.6641692, 9.3723776 51.6641691)",1,,,,
"[1180136067, 39504564, 701011412]",False,"['Mühlenstraße', 'Brinkstraße']",residential,30,False,158.70499999999998,"LINESTRING (9.3765174 51.6641137, 9.3765206 51.6641518, 9.3766683 51.6643966, 9.376935 51.6648939, 9.3766614 51.6649462, 9.3765414 51.6649597, 9.3764468 51.6649703, 9.3762638 51.6650146, 9.37616 51.6650571, 9.3761025 51.6650755, 9.3760519 51.6650853, 9.3760217 51.665087)",1,,,,
158938718,False,Weserstraße,residential,30,False,51.644999999999996,"LINESTRING (9.3765174 51.6641137, 9.3764697 51.664117, 9.3762864 51.6641246, 9.3758586 51.6641293, 9.3757694 51.6641308)",2,,,,
158938718,False,Weserstraße,residential,30,True,42.132,"LINESTRING (9.3765174 51.6641137, 9.3769424 51.6640744, 9.3770598 51.6640589, 9.377118 51.6640473)",2,,,,
39582295,False,Burgstraße,residential,30,False,27.034,"LINESTRING (9.3749451 51.6641346, 9.3749465 51.6639692, 9.3749273 51.6638924)",2,,,,
158938718,False,Weserstraße,residential,30,True,56.86,"LINESTRING (9.3749451 51.6641346, 9.3755365 51.6641352, 9.3757694 51.6641308)",2,,,,
293946040,False,Weserstraße,residential,30,False,108.45899999999999,"LINESTRING (9.3749451 51.6641346, 9.3745217 51.6641339, 9.3743028 51.6641397, 9.3742013 51.6641403, 9.3740758 51.6641447, 9.3738934 51.6641626, 9.3735272 51.6642117, 9.3733915 51.6642406)",2,,,,
115554912,False,Lange Straße,primary,50,False,26.409,"LINESTRING (9.3733915 51.6642406, 9.3732723 51.6640149)",,B 83,,,
130106349,False,Lange Straße,primary,50,True,53.467999999999996,"LINESTRING (9.3733915 51.6642406, 9.3735435 51.6645097, 9.3735604 51.6645405, 9.3735743 51.6645659, 9.3736455 51.6646949)",2,B 83,,,
293946040,False,Weserstraße,residential,30,True,108.459,"LINESTRING (9.3733915 51.6642406, 9.3735272 51.6642117, 9.3738934 51.6641626, 9.3740758 51.6641447, 9.3742013 51.6641403, 9.3743028 51.6641397, 9.3745217 51.6641339, 9.3749451 51.6641346)",2,,,,
90992689,False,,residential,30,False,83.106,"LINESTRING (9.3726786 51.6648921, 9.3726401 51.6647553, 9.3725447 51.6645201, 9.3723776 51.6641691)",,,4,,
95092053,False,Zum Stadtgraben,residential,30,False,10.665,"LINESTRING (9.3726786 51.6648921, 9.3726193 51.6648954, 9.3725242 51.6648959)",,,,,
589821793,True,Zum Stadtgraben,residential,30,False,70.205,"LINESTRING (9.3726786 51.6648921, 9.3730518 51.6648193, 9.3734659 51.6647309, 9.3736455 51.6646949)",,,3,,
90992689,False,,residential,30,True,83.106,"LINESTRING (9.3723776 51.6641691, 9.3725447 51.6645201, 9.3726401 51.6647553, 9.3726786 51.6648921)",,,4,,
159014882,False,,residential,30,True,53.322,"LINESTRING (9.3723776 51.6641691, 9.3721215 51.6642101, 9.3720502 51.6642212, 9.3718301 51.6642553, 9.3716281 51.6642867)",,,,,
589823202,False,Theodor-Roeingh-Straße,residential,30,False,4.19,"LINESTRING (9.3727666 51.6654981, 9.3727069 51.6655051)",,,,,
33212792,False,Hinterm Graben,residential,30,False,198.863,"LINESTRING (9.3719888 51.6655351, 9.371987 51.6655759, 9.371997 51.665632, 9.372013 51.6656631, 9.3720297 51.6656956, 9.3720936 51.6657715, 9.3721305 51.6658009, 9.3721685 51.6658234, 9.3723855 51.6659505, 9.3725041 51.6660106, 9.3728441 51.6661735, 9.3730035 51.6662483, 9.373498 51.6664801, 9.3739792 51.6667669)",,,,,
33212792,False,Hinterm Graben,residential,30,True,65.976,"LINESTRING (9.3719888 51.6655351, 9.3719186 51.6652706, 9.3718853 51.6651191, 9.3718478 51.6649483)",,,,,
589823202,False,Theodor-Roeingh-Straße,residential,30,True,49.655,"LINESTRING (9.3719888 51.6655351, 9.3726093 51.6655131, 9.3727069 51.6655051)",,,,,
"[862163840, 39582298]",False,An der Kirche,residential,30,True,60.787,"LINESTRING (9.3759962 51.6632907, 9.3760151 51.6633387, 9.3757245 51.6633912, 9.3753925 51.6634543, 9.3753317 51.6633998, 9.3752911 51.6633879)",,,,,
175383213,False,Bauhof,residential,30,True,66.04899999999999,"LINESTRING (9.3759464 51.6632068, 9.3759123 51.6631613, 9.3758521 51.6631375, 9.3756117 51.6631884, 9.3752954 51.6632626, 9.3753254 51.6633191, 9.3753143 51.6633586, 9.3752911 51.6633879)",1,,,,
39582295,False,Burgstraße,residential,30,True,49.22,"LINESTRING (9.3747755 51.6634599, 9.3749016 51.6638247, 9.3749273 51.6638924)",2,,,,
62076000,False,Burgstraße,residential,30,False,36.496,"LINESTRING (9.3747755 51.6634599, 9.3749061 51.6634344, 9.3752911 51.6633879)",1,,,,
"[862163840, 39582298]",False,An der Kirche,residential,30,False,60.787000000000006,"LINESTRING (9.3752911 51.6633879, 9.3753317 51.6633998, 9.3753925 51.6634543, 9.3757245 51.6633912, 9.3760151 51.6633387, 9.3759962 51.6632907)",,,,,
62076000,False,Burgstraße,residential,30,True,36.496,"LINESTRING (9.3752911 51.6633879, 9.3749061 51.6634344, 9.3747755 51.6634599)",1,,,,
"[115664580, 1005914031]",True,An der Kirche,residential,30,False,86.12299999999999,"LINESTRING (9.3752911 51.6633879, 9.3754658 51.6637103, 9.3754955 51.66376, 9.3753326 51.6638283, 9.3749273 51.6638924)",1,,,,
175383213,False,Bauhof,residential,30,False,66.049,"LINESTRING (9.3752911 51.6633879, 9.3753143 51.6633586, 9.3753254 51.6633191, 9.3752954 51.6632626, 9.3756117 51.6631884, 9.3758521 51.6631375, 9.3759123 51.6631613, 9.3759464 51.6632068)",1,,,,
39864605,False,Dahlienweg,residential,30,False,161.025,"LINESTRING (9.3744893 51.667015, 9.3745726 51.6670099, 9.3747681 51.6670137, 9.3749494 51.6670219, 9.3751124 51.6670368, 9.375231 51.6670555, 9.3752625 51.6670631, 9.3753729 51.6670899, 9.3756373 51.6671816, 9.3758882 51.6672751, 9.37607 51.6673551, 9.3762448 51.66745, 9.3763438 51.667504, 9.3764003 51.6675221, 9.3764488 51.6675306, 9.3765179 51.6675273, 9.3765447 51.6675231, 9.3765811 51.6675119)",,,4,,
"[72514744, 72514745, 55924395]",False,"['Bahnhofstraße', 'Lange Straße']",primary,50,False,38.647,"LINESTRING (9.3744893 51.667015, 9.3744568 51.6667587, 9.3744456 51.6666823, 9.3744436 51.6666686)",2,B 83,,,yes
"[112979040, 604160004]",False,Bahnhofstraße,primary,50,True,139.651,"LINESTRING (9.3744893 51.667015, 9.3745141 51.6671741, 9.3745864 51.6675531, 9.3746082 51.6676668, 9.3746276 51.6677768, 9.3746504 51.6679303, 9.3746944 51.6682643)","['2', '3']",B 83,,,
72514750,False,In den Poelten,residential,30,False,12.665,"LINESTRING (9.3766906 51.6676578, 9.37677 51.6677605)",2,,,,
44026234,False,Rosenweg,residential,30,False,94.676,"LINESTRING (9.3766906 51.6676578, 9.3767405 51.6676442, 9.3775943 51.6675592, 9.3780414 51.6675119)",,,,,
72514750,False,In den Poelten,residential,30,True,17.925,"LINESTRING (9.3766906 51.6676578, 9.3766158 51.6675689, 9.3765811 51.6675119)",2,,,,
44026234,False,Rosenweg,residential,30,False,69.842,"LINESTRING (9.3780414 51.6675119, 9.378486 51.6674682, 9.3790416 51.6674135)",,,,,
44026234,False,Rosenweg,residential,30,True,94.676,"LINESTRING (9.3780414 51.6675119, 9.3775943 51.6675592, 9.3767405 51.6676442, 9.3766906 51.6676578)",,,,,
44026236,False,Asternweg,residential,30,False,170.742,"LINESTRING (9.3780414 51.6675119, 9.3781451 51.6679283, 9.3782757 51.6683969, 9.3783331 51.6686163, 9.3784143 51.6690296)",,,,,
44026236,False,Asternweg,residential,30,True,170.742,"LINESTRING (9.3784143 51.6690296, 9.3783331 51.6686163, 9.3782757 51.6683969, 9.3781451 51.6679283, 9.3780414 51.6675119)",,,,,
701011415,False,Lilienweg,residential,30,False,52.643,"LINESTRING (9.3784143 51.6690296, 9.3786585 51.6689883, 9.3791556 51.668917)",,,,,
"[720478876, 44026237]",False,"['Ostdeutsche Straße', 'Lilienweg']",residential,30,"[False, True]",224.865,"LINESTRING (9.3784143 51.6690296, 9.3781795 51.6690681, 9.378062 51.6690865, 9.3781954 51.6694148, 9.3783018 51.6697643, 9.3783575 51.6702511, 9.3783321 51.6708651)",,,,,
115554912,False,Lange Straße,primary,50,True,53.509,"LINESTRING (9.3730174 51.6635604, 9.3732723 51.6640149)",,B 83,,,
62102796,False,Mittelstraße,living_street,walk,True,65.08,"LINESTRING (9.3730174 51.6635604, 9.3734487 51.6634913, 9.3735393 51.6635175, 9.3737566 51.66351, 9.3739312 51.6634816)",,,,,
72514750,False,In den Poelten,residential,30,True,12.665,"LINESTRING (9.37677 51.6677605, 9.3766906 51.6676578)",2,,,,
"[55854293, 701011414]",False,Tulpenweg,residential,30,False,199.507,"LINESTRING (9.37677 51.6677605, 9.376737 51.6677799, 9.3766976 51.6678022, 9.3766259 51.6678263, 9.376418 51.6678778, 9.3761283 51.667948, 9.3760952 51.6679599, 9.3760693 51.6679798, 9.3760525 51.6680051, 9.3760471 51.6680332, 9.37616 51.6686092, 9.3762118 51.6692738)",,,,,
72514750,False,In den Poelten,residential,30,False,156.957,"LINESTRING (9.37677 51.6677605, 9.3768401 51.6678657, 9.3769067 51.6680009, 9.3769596 51.6681231, 9.3770047 51.6682417, 9.3770443 51.668366, 9.3770822 51.6684814, 9.377117 51.6686157, 9.377159 51.668797, 9.3771879 51.6689663, 9.3772092 51.6691052, 9.3772072 51.6691397)",2,,,,
"[55854293, 701011414]",False,Tulpenweg,residential,30,True,199.50699999999998,"LINESTRING (9.3762118 51.6692738, 9.37616 51.6686092, 9.3760471 51.6680332, 9.3760525 51.6680051, 9.3760693 51.6679798, 9.3760952 51.6679599, 9.3761283 51.667948, 9.376418 51.6678778, 9.3766259 51.6678263, 9.3766976 51.6678022, 9.376737 51.6677799, 9.37677 51.6677605)",,,,,
718424133,True,Unter den Selskämpen,residential,30,False,75.611,"LINESTRING (9.3732819 51.6705882, 9.3731604 51.6704912, 9.372986 51.6701919, 9.3728302 51.6699734)",,,,,
55854318,False,Kampstraße,residential,30,True,24.711,"LINESTRING (9.3728302 51.6699734, 9.373184 51.6699382)",,,,,
718424134,False,Unter den Selskämpen,residential,30,True,88.622,"LINESTRING (9.3728302 51.6699734, 9.3723681 51.6695807, 9.3720617 51.6694155, 9.3719898 51.6693768)",,,,,
"[72528697, 40798707, 72528693]",False,Birkenstraße,residential,50,True,65.744,"LINESTRING (9.369255 51.670564, 9.3692424 51.6705861, 9.3692367 51.6706265, 9.3692427 51.6706679, 9.3692558 51.6707108, 9.3692797 51.6707487, 9.3694061 51.6708651, 9.369517 51.6709673, 9.3695319 51.6709805, 9.3695764 51.6710197, 9.3696425 51.671081)",2,,,,yes
115553341,False,Zum Wandelnsberg,residential,30,True,44.218,"LINESTRING (9.369255 51.670564, 9.3692075 51.6705491, 9.3691371 51.6705353, 9.3690144 51.6704979, 9.3689313 51.670464, 9.3688126 51.6704235, 9.3686761 51.6703982)",2,,,,
115554089,False,Birkenstraße,residential,50,False,79.613,"LINESTRING (9.369255 51.670564, 9.3692894 51.670527, 9.3693504 51.6704775, 9.3695906 51.6703043, 9.3699592 51.67004, 9.3699948 51.6700154)",2,,,,
93106328,False,Ulmenweg,residential,30,True,34.232,"LINESTRING (9.370186 51.6698687, 9.37009 51.669823, 9.3700417 51.6697968, 9.3700123 51.6697585, 9.3699413 51.6696145)",,,,,
115554089,False,Birkenstraße,residential,50,False,215.91199999999998,"LINESTRING (9.370186 51.6698687, 9.3703075 51.6697818, 9.3704139 51.6697022, 9.3704709 51.6696426, 9.3705232 51.6695645, 9.3705471 51.669513, 9.3705634 51.6694499, 9.3705634 51.6693713, 9.370551 51.6693106, 9.3705238 51.6692499, 9.3704398 51.6690875, 9.3702971 51.6688277, 9.3701343 51.668528, 9.3700637 51.6683981, 9.3698876 51.6680647)",2,,,,
115554089,False,Birkenstraße,residential,50,True,20.976999999999997,"LINESTRING (9.370186 51.6698687, 9.3701526 51.6698929, 9.3699948 51.6700154)",2,,,,
112979038,False,Lindenstraße,residential,50,False,11.197,"LINESTRING (9.3689612 51.6637829, 9.3689265 51.6637563, 9.368885 51.6637279, 9.3688461 51.6637134)",2,,5,,
861277590,False,Birkenstraße,residential,50,False,23.814999999999998,"LINESTRING (9.3689612 51.6637829, 9.369099 51.6637145, 9.3692529 51.6636715)",2,,,,
33212790,False,Sonnenbreite,residential,30,False,34.244,"LINESTRING (9.3744436 51.6666686, 9.3743165 51.6666739, 9.3740436 51.6667496, 9.3739792 51.6667669)",,,,,
72514745,False,Lange Straße,primary,50,False,60.597,"LINESTRING (9.3744436 51.6666686, 9.3744336 51.6665858, 9.3743956 51.6663308, 9.3743842 51.6662397, 9.3743659 51.6661258)",2,B 83,,,
"[72514744, 72514745, 55924395]",False,"['Bahnhofstraße', 'Lange Straße']",primary,50,True,38.647,"LINESTRING (9.3744436 51.6666686, 9.3744456 51.6666823, 9.3744568 51.6667587, 9.3744893 51.667015)",2,B 83,,,yes
33212790,False,Sonnenbreite,residential,30,False,186.423,"LINESTRING (9.3739792 51.6667669, 9.3738771 51.6667905, 9.3738209 51.6668016, 9.3734702 51.6668398, 9.3733313 51.6668556, 9.3731873 51.6668752, 9.3731108 51.6668922, 9.3729406 51.6669484, 9.372789 51.6669933, 9.3726964 51.6670112, 9.3725616 51.6670261, 9.3723359 51.6670496, 9.3721892 51.6670628, 9.3713613 51.6671406)",,,,,
33212790,False,Sonnenbreite,residential,30,True,34.244,"LINESTRING (9.3739792 51.6667669, 9.3740436 51.6667496, 9.3743165 51.6666739, 9.3744436 51.6666686)",,,,,
33212792,False,Hinterm Graben,residential,30,True,198.863,"LINESTRING (9.3739792 51.6667669, 9.373498 51.6664801, 9.3730035 51.6662483, 9.3728441 51.6661735, 9.3725041 51.6660106, 9.3723855 51.6659505, 9.3721685 51.6658234, 9.3721305 51.6658009, 9.3720936 51.6657715, 9.3720297 51.6656956, 9.372013 51.6656631, 9.371997 51.665632, 9.371987 51.6655759, 9.3719888 51.6655351)",,,,,
33212772,False,Zum Spring,tertiary,50,True,118.334,"LINESTRING (9.3729311 51.6684921, 9.3727433 51.6686136, 9.3725736 51.6687608, 9.3723821 51.6689785, 9.3721624 51.6692152, 9.3719898 51.6693768)",2,K 48,6,,
72514680,False,Untere Nußbreite,living_street,walk,False,89.22300000000001,"LINESTRING (9.3729311 51.6684921, 9.3728963 51.6684651, 9.372852 51.6684518, 9.3728064 51.668441, 9.3726836 51.6684471, 9.3725047 51.6684556, 9.3722022 51.668478, 9.3719964 51.66852, 9.3718033 51.6685366, 9.3717375 51.6685313, 9.3716898 51.6685146)",,,4,,
720473636,False,Zum Spring,tertiary,50,False,124.901,"LINESTRING (9.3729311 51.6684921, 9.3730283 51.6684579, 9.3731564 51.6684256, 9.3733165 51.6683986, 9.3735782 51.668369, 9.3738823 51.6683379, 9.3742628 51.6682988, 9.3746062 51.6682696, 9.3746944 51.6682643)",2,K 48,6,,
72514680,False,Untere Nußbreite,living_street,walk,True,89.223,"LINESTRING (9.3716898 51.6685146, 9.3717375 51.6685313, 9.3718033 51.6685366, 9.3719964 51.66852, 9.3722022 51.668478, 9.3725047 51.6684556, 9.3726836 51.6684471, 9.3728064 51.668441, 9.372852 51.6684518, 9.3728963 51.6684651, 9.3729311 51.6684921)",,,4,,
130106346,False,Untere Nußbreite,living_street,walk,False,87.254,"LINESTRING (9.3716898 51.6685146, 9.3716685 51.6685483, 9.3716611 51.6685807, 9.3716839 51.6687313, 9.3717228 51.6688739, 9.3718246 51.669289)",,,,,
130106346,False,Untere Nußbreite,living_street,walk,True,157.015,"LINESTRING (9.3716898 51.6685146, 9.3715947 51.6681474, 9.3715505 51.6681291, 9.371537 51.6680775, 9.3715585 51.668043, 9.3715149 51.6678001, 9.3714492 51.6677078, 9.3714009 51.6674828, 9.3714204 51.6673984, 9.3713707 51.6671833, 9.3713613 51.6671406)",,,,,
44026233,False,Geranienweg,residential,30,True,163.61200000000002,"LINESTRING (9.3790416 51.6674135, 9.3791974 51.6676916, 9.3794603 51.6680887, 9.3796313 51.6683865, 9.3797295 51.6685917, 9.3797708 51.6686797, 9.3797781 51.668718, 9.3797775 51.6687421, 9.379762 51.6687762, 9.3797424 51.6688012)",,,,,
44026234,False,Rosenweg,residential,30,False,23.579,"LINESTRING (9.3790416 51.6674135, 9.379239 51.6673892, 9.3793773 51.6673733)",,,,,
44026234,False,Rosenweg,residential,30,True,69.842,"LINESTRING (9.3790416 51.6674135, 9.378486 51.6674682, 9.3780414 51.6675119)",,,,,
