osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge
42304965,Schwarznauring,residential,30,False,False,54.765,,,"LINESTRING (7.8468191 47.7016287, 7.8474783 47.7014148)",
"[319255687, 31549878, 1022309799]",Schopfheimer Straße,primary,50,False,False,625.6519999999999,"['2', '3']",B 317,"LINESTRING (7.8468191 47.7016287, 7.8475025 47.7025834, 7.8476152 47.7027423, 7.8479051 47.7030636, 7.8480311 47.7031688, 7.8483942 47.7034214, 7.8485801 47.7035429, 7.8489436 47.7037582, 7.8489794 47.7037794, 7.849337 47.703995, 7.8496784 47.7042008, 7.8498853 47.7043243, 7.8502172 47.7045415, 7.850413 47.7046697, 7.850506 47.7047316, 7.8507595 47.7049004, 7.8507895 47.7049204, 7.8509033 47.7049996, 7.8510803 47.7050919, 7.8514636 47.7052919, 7.8515655 47.7053403, 7.8516606 47.7053855, 7.85191 47.7054855, 7.8520683 47.7055432, 7.8524086 47.7056673)",
"[743653889, 225717702, 225717703]",Schopfheimer Straße,secondary,50,False,True,94.784,2,L 140,"LINESTRING (7.8524086 47.7056673, 7.852362 47.7057488, 7.8522871 47.7058798, 7.8521531 47.7061422, 7.8521431 47.7061739, 7.8521205 47.706237, 7.8521036 47.7064867)",yes
280037421,Schopfheimer Straße,residential,,False,True,17.205,,,"LINESTRING (7.8524086 47.7056673, 7.8524711 47.7056007, 7.8525407 47.7055409)",
"[1022309799, 31549878, 319255687]",Schopfheimer Straße,primary,50,False,True,625.652,"['2', '3']",B 317,"LINESTRING (7.8524086 47.7056673, 7.8520683 47.7055432, 7.85191 47.7054855, 7.8516606 47.7053855, 7.8515655 47.7053403, 7.8514636 47.7052919, 7.8510803 47.7050919, 7.8509033 47.7049996, 7.8507895 47.7049204, 7.8507595 47.7049004, 7.850506 47.7047316, 7.850413 47.7046697, 7.8502172 47.7045415, 7.8498853 47.7043243, 7.8496784 47.7042008, 7.849337 47.703995, 7.8489794 47.7037794, 7.8489436 47.7037582, 7.8485801 47.7035429, 7.8483942 47.7034214, 7.8480311 47.7031688, 7.8479051 47.7030636, 7.8476152 47.7027423, 7.8475025 47.7025834, 7.8468191 47.7016287)",
"[697813512, 26366555]",Constanze-Weber-Gasse,"['residential', 'living_street']",,False,False,140.278,,,"LINESTRING (7.8539083 47.7078933, 7.8538995 47.7079308, 7.8538934 47.7079568, 7.853841 47.7079886, 7.8537166 47.7080062, 7.8535439 47.7080129, 7.8533043 47.7080198, 7.852427 47.7080153, 7.8521356 47.7080172)",
743653888,Schönauer Straße,residential,30,False,False,148.39000000000001,2,,"LINESTRING (7.8539083 47.7078933, 7.8538219 47.7078659, 7.8537026 47.7078232, 7.8526167 47.7074366, 7.8522923 47.7073211, 7.8522255 47.7073051, 7.8521401 47.7073124)",
36890947,Schopfheimer Straße,secondary,50,False,False,45.323,2,L 140,"LINESTRING (7.8521401 47.7073124, 7.8521314 47.7069851, 7.8521241 47.706905)",
42886042,Bahnhofstraße,residential,30,False,False,28.238999999999997,,,"LINESTRING (7.8521401 47.7073124, 7.8519608 47.7073186, 7.8517632 47.7073118)",
"[42887568, 697813509, 697813510, 697813511]",Kirchstraße,secondary,50,False,True,78.374,2,L 140,"LINESTRING (7.8521401 47.7073124, 7.8521396 47.7073949, 7.8521388 47.7074748, 7.8521369 47.7076589, 7.8521349 47.7078565, 7.8521342 47.7079199, 7.8521356 47.7080172)",
