osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width
31831784,L 469,Hofenfelsstraße,secondary,50,False,False,11.446,"LINESTRING (7.3619971 49.2524688, 7.3620468 49.25249, 7.3621266 49.2525275)",,,
31831784,L 469,Hofenfelsstraße,secondary,50,False,True,25.805,"LINESTRING (7.3619971 49.2524688, 7.3619586 49.2524496, 7.3617106 49.2523314)",,,
112244716,L 465,Landauer Straße,secondary,50,True,False,51.112,"LINESTRING (7.3672389 49.2475381, 7.3676301 49.2479203)",1,,
"[56054349, 56054350, 24216847]",L 480,Saarlandstraße,secondary,50,False,False,265.34499999999997,"LINESTRING (7.3703349 49.2492673, 7.3702913 49.249327, 7.3702691 49.249361, 7.370132 49.2496182, 7.3700097 49.2498513, 7.3699698 49.2499315, 7.3699265 49.2500216, 7.369909 49.2500589, 7.3698594 49.2501974, 7.3697394 49.2505611, 7.3695745 49.2510807, 7.369498 49.2513446, 7.3694491 49.2514805, 7.3694075 49.2515701)",3,yes,
"[962032113, 25597370]",L 465,Landauer Straße,secondary,50,False,True,73.117,"LINESTRING (7.3703349 49.2492673, 7.3701967 49.2492314, 7.3699574 49.2491556, 7.3697882 49.2490884, 7.3696219 49.2490224, 7.3695625 49.2489988, 7.3694538 49.2489518)","['2', '3']",,
26014391,,Gabelsbergerstraße,residential,30,False,False,267.694,"LINESTRING (7.3687065 49.2529263, 7.3651691 49.2522448)",,,
140045475,L 480,Saarlandstraße,secondary,50,False,True,117.90099999999998,"LINESTRING (7.3687065 49.2529263, 7.3687911 49.2527599, 7.3689867 49.2523673, 7.3691455 49.2520642, 7.3692112 49.2519522, 7.3692297 49.2519227)",,,
302643894,,Poststraße,residential,50,False,True,19.69,"LINESTRING (7.3583822 49.247807, 7.3581805 49.2476886)",2,,
25623797,,Kohlenhofstraße,residential,50,False,False,22.791,"LINESTRING (7.3583822 49.247807, 7.3582488 49.2478911, 7.3581493 49.2479442)",,,
138618396,,Poststraße,residential,50,False,False,72.782,"LINESTRING (7.3583822 49.247807, 7.3590156 49.2481749, 7.3591313 49.2482421)",2,,
37192260,K 6,Kaiserstraße,tertiary,50,False,True,150.653,"LINESTRING (7.3591313 49.2482421, 7.3590656 49.2483191, 7.3590092 49.2484137, 7.3588664 49.248696, 7.3588123 49.2488096, 7.3584808 49.2495266)",2,,
112248200,,Poststraße,residential,30,False,False,83.156,"LINESTRING (7.3591313 49.2482421, 7.3592624 49.2483179, 7.3598189 49.2486395, 7.3599891 49.2487378)",,,
138618396,,Poststraße,residential,50,False,True,72.782,"LINESTRING (7.3591313 49.2482421, 7.3590156 49.2481749, 7.3583822 49.247807)",2,,
140045481,K 6,Kaiserstraße,tertiary,50,False,False,268.40999999999997,"LINESTRING (7.3591313 49.2482421, 7.3592283 49.2481666, 7.3593985 49.2480341, 7.3614949 49.2464998, 7.3615831 49.2464353)",2,,
34870168,K 6,Bismarckstraße,tertiary,50,False,False,94.325,"LINESTRING (7.358109 49.2518747, 7.3581389 49.2515092, 7.3581659 49.2511499, 7.3581703 49.2510274)",,,
114129119,L 469,Dinglerstraße,secondary,50,False,False,142.633,"LINESTRING (7.358109 49.2518747, 7.3589951 49.2518723, 7.3595886 49.2518681, 7.3600741 49.2518699)",2,,
25118342,,Schillerstraße,residential,50,False,False,27.335,"LINESTRING (7.3582368 49.2499974, 7.358361 49.2500068, 7.3586109 49.2500257)",,,
34870168,K 6,Bismarckstraße,tertiary,50,False,True,115.397,"LINESTRING (7.3582368 49.2499974, 7.3581865 49.2500871, 7.3581758 49.2501182, 7.3581643 49.2501514, 7.358155 49.2502136, 7.3581624 49.2507397, 7.3581703 49.2510274)",,,
112789555,K 6,Kaiserstraße,tertiary,50,False,False,18.927999999999997,"LINESTRING (7.3582368 49.2499974, 7.3582748 49.2499263, 7.3583228 49.2498367)",,,
"[29984153, 29984155, 112789553]",K 6,Kaiserstraße,tertiary,50,False,True,36.339,"LINESTRING (7.3584808 49.2495266, 7.3584259 49.2496364, 7.3583309 49.24982, 7.3583228 49.2498367)",,yes,
"[37192259, 114129108, 1023901103]",,Jakob-Leyser-Straße,residential,"['50', '30']",False,True,226.69500000000002,"LINESTRING (7.3584808 49.2495266, 7.3577037 49.2493744, 7.3576725 49.2493541, 7.3576738 49.2493207, 7.357927 49.2487901, 7.358244 49.2481033, 7.3582304 49.2480402, 7.3582019 49.2479952, 7.3581493 49.2479442)",,,
37192260,K 6,Kaiserstraße,tertiary,50,False,False,150.653,"LINESTRING (7.3584808 49.2495266, 7.3588123 49.2488096, 7.3588664 49.248696, 7.3590092 49.2484137, 7.3590656 49.2483191, 7.3591313 49.2482421)",2,,
314304124,,Von-Rosen-Straße,residential,30,False,True,3.776,"LINESTRING (7.3634567 49.2470765, 7.3634996 49.2470573)",,,
30097776,,Alexanderstraße,residential,30,False,True,25.166,"LINESTRING (7.3634567 49.2470765, 7.3636031 49.2472135, 7.3636551 49.2472621)",,,
314304124,,Von-Rosen-Straße,residential,30,False,False,70.77,"LINESTRING (7.3634567 49.2470765, 7.3628748 49.2473565, 7.3626701 49.2474525)",,,
772015649,,Bleicherstraße,residential,,False,True,35.584,"LINESTRING (7.3676301 49.2479203, 7.3673747 49.248037, 7.3672971 49.2480883, 7.3672632 49.2481268)",,,
772015651,L 465,Landauer Straße,secondary,50,True,False,45.650999999999996,"LINESTRING (7.3676301 49.2479203, 7.3678202 49.2481077, 7.3679856 49.2482589)",1,,
25596078,L 465,Bubenhauser Straße,secondary,50,True,False,51.94500000000001,"LINESTRING (7.3634949 49.2450649, 7.3634336 49.2449895, 7.3633715 49.2448939, 7.3633172 49.2448049, 7.3632526 49.2446277)",,,
25597539,K 6,Lützelstraße,tertiary,50,False,False,128.2,"LINESTRING (7.3634949 49.2450649, 7.3636285 49.2449881, 7.3639365 49.2448111, 7.3643634 49.2445799, 7.3648684 49.2443417)",,,
114129109,K 6,Kaiserstraße,tertiary,50,False,True,40.211,"LINESTRING (7.3634949 49.2450649, 7.3633817 49.2451345, 7.3630916 49.2453128)",,,
26209001,,Fruchtschuppenstraße,residential,,False,False,119.64800000000001,"LINESTRING (7.3577197 49.2474494, 7.3578177 49.2473753, 7.3579332 49.2472833, 7.3583538 49.2469646, 7.3585391 49.2468206, 7.3586968 49.246698, 7.3587858 49.2466288)",,,
302643894,,Poststraße,residential,50,False,False,42.893,"LINESTRING (7.3577197 49.2474494, 7.3578827 49.2475144, 7.3579819 49.2475699, 7.3581805 49.2476886)",2,,
25597578,K 6,Oselbachstraße,tertiary,50,False,False,27.442,"LINESTRING (7.3648684 49.2443417, 7.3651818 49.2442037)",,,
27108431,,Alte Ixheimer Straße,secondary_link,50,False,False,62.721,"LINESTRING (7.3648684 49.2443417, 7.3649162 49.2449049)",,,
25597539,K 6,Lützelstraße,tertiary,50,False,True,128.2,"LINESTRING (7.3648684 49.2443417, 7.3643634 49.2445799, 7.3639365 49.2448111, 7.3636285 49.2449881, 7.3634949 49.2450649)",,,
1018326470,,Gestütsallee,residential,,False,False,43.316,"LINESTRING (7.3692297 49.2519227, 7.3686652 49.2517963)",,,
140045475,L 480,Saarlandstraße,secondary,50,False,False,117.90100000000001,"LINESTRING (7.3692297 49.2519227, 7.3692112 49.2519522, 7.3691455 49.2520642, 7.3689867 49.2523673, 7.3687911 49.2527599, 7.3687065 49.2529263)",,,
"[25823896, 140045475, 56054350]",L 480,Saarlandstraße,secondary,50,False,True,41.283,"LINESTRING (7.3692297 49.2519227, 7.3692565 49.2518751, 7.3693613 49.2516679, 7.3693694 49.2516491, 7.3694075 49.2515701)",,yes,
1018326471,,Gestütsallee,residential,,False,False,30.562,"LINESTRING (7.3692297 49.2519227, 7.3694551 49.2519677, 7.3696325 49.2520028)",,,
1018326471,,Gestütsallee,residential,,False,True,30.562,"LINESTRING (7.3696325 49.2520028, 7.3694551 49.2519677, 7.3692297 49.2519227)",,,
25574308,,Johann-Schwebel-Straße,residential,30,False,False,35.839,"LINESTRING (7.370627 49.2477515, 7.3703201 49.2476766, 7.3701629 49.2476416)",,,
140031853,,Herzog-Wolfgang-Straße,residential,30,False,False,87.416,"LINESTRING (7.3703623 49.2450542, 7.3697341 49.2443835)",,,
25623797,,Kohlenhofstraße,residential,50,False,True,22.791,"LINESTRING (7.3581493 49.2479442, 7.3582488 49.2478911, 7.3583822 49.247807)",,,
"[37192259, 114129108, 1023901103]",,Jakob-Leyser-Straße,residential,"['50', '30']",False,False,226.695,"LINESTRING (7.3581493 49.2479442, 7.3582019 49.2479952, 7.3582304 49.2480402, 7.358244 49.2481033, 7.357927 49.2487901, 7.3576738 49.2493207, 7.3576725 49.2493541, 7.3577037 49.2493744, 7.3584808 49.2495266)",,,
"[25823896, 140045475, 56054350]",L 480,Saarlandstraße,secondary,50,False,False,41.28300000000001,"LINESTRING (7.3694075 49.2515701, 7.3693694 49.2516491, 7.3693613 49.2516679, 7.3692565 49.2518751, 7.3692297 49.2519227)",,yes,
"[56054349, 56054350, 24216847]",L 480,Saarlandstraße,secondary,50,False,True,265.34499999999997,"LINESTRING (7.3694075 49.2515701, 7.3694491 49.2514805, 7.369498 49.2513446, 7.3695745 49.2510807, 7.3697394 49.2505611, 7.3698594 49.2501974, 7.369909 49.2500589, 7.3699265 49.2500216, 7.3699698 49.2499315, 7.3700097 49.2498513, 7.370132 49.2496182, 7.3702691 49.249361, 7.3702913 49.249327, 7.3703349 49.2492673)",3,yes,
