osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,ref,width,access
"[23184012, 4811294]","['Oberer Metzgerbach', 'Allmandgasse']",living_street,,False,False,152.432,,"LINESTRING (9.3072865 48.7385891, 9.3069225 48.7387802, 9.3066326 48.73896, 9.3064612 48.7390594, 9.3064165 48.7390255, 9.3063787 48.7389938, 9.3063431 48.7389613, 9.3063105 48.7389304, 9.3062896 48.7389108, 9.3062671 48.7388865, 9.3062268 48.7388361, 9.3062074 48.7388037, 9.30617 48.7387391, 9.3061375 48.7386793, 9.3061035 48.7386169, 9.3060155 48.7384842)",,,,
23184008,Fischergasse,residential,,False,False,49.89000000000001,,"LINESTRING (9.3063379 48.7403175, 9.306116 48.7402095, 9.3059023 48.7401098, 9.3058726 48.7401339, 9.3058499 48.7401515, 9.3058096 48.7401814)",,,,
31626938,Wehrneckarstraße,residential,,False,False,47.03,,"LINESTRING (9.3063379 48.7403175, 9.3064067 48.7402601, 9.306471 48.7401921, 9.306569 48.7400804, 9.3066645 48.7399547)",,,,
31626938,Wehrneckarstraße,residential,,False,True,52.792,,"LINESTRING (9.3063379 48.7403175, 9.3062903 48.7403584, 9.3062505 48.7403894, 9.3060348 48.7405274, 9.3059911 48.7405537, 9.3058511 48.740666)",,,,
23184009,Sirnauer Straße,living_street,,False,False,16.951,,"LINESTRING (9.3051794 48.7387152, 9.3052773 48.7388533)",,,,
24510734,Krämerstraße,living_street,,False,False,66.489,,"LINESTRING (9.3051794 48.7387152, 9.3052236 48.7387043, 9.3054089 48.7386571, 9.3055899 48.7386067, 9.30578 48.738552, 9.3060155 48.7384842)",,,3.5,
"[23184012, 4811294]","['Allmandgasse', 'Oberer Metzgerbach']",living_street,,False,True,152.432,,"LINESTRING (9.3060155 48.7384842, 9.3061035 48.7386169, 9.3061375 48.7386793, 9.30617 48.7387391, 9.3062074 48.7388037, 9.3062268 48.7388361, 9.3062671 48.7388865, 9.3062896 48.7389108, 9.3063105 48.7389304, 9.3063431 48.7389613, 9.3063787 48.7389938, 9.3064165 48.7390255, 9.3064612 48.7390594, 9.3066326 48.73896, 9.3069225 48.7387802, 9.3072865 48.7385891)",,,,
24510734,Krämerstraße,living_street,,False,True,66.489,,"LINESTRING (9.3060155 48.7384842, 9.30578 48.738552, 9.3055899 48.7386067, 9.3054089 48.7386571, 9.3052236 48.7387043, 9.3051794 48.7387152)",,,3.5,
23184014,Fabrikstraße,residential,20,False,True,28.34,,"LINESTRING (9.3075584 48.7385525, 9.3076512 48.738502, 9.3076824 48.7384725, 9.3076997 48.7384412, 9.3077032 48.7384159, 9.3077055 48.7383641, 9.3077071 48.7383351)",,,,
"[350147738, 10492734]","['Vogelsangbrücke', 'Kiesstraße']",secondary,50,True,False,39.616,2,"LINESTRING (9.3075584 48.7385525, 9.3077079 48.7387312, 9.307768 48.7387876, 9.3077879 48.7388062, 9.3078443 48.7388539)",,L 1150,,
23184014,Fabrikstraße,residential,20,False,False,28.34,,"LINESTRING (9.3077071 48.7383351, 9.3077055 48.7383641, 9.3077032 48.7384159, 9.3076997 48.7384412, 9.3076824 48.7384725, 9.3076512 48.738502, 9.3075584 48.7385525)",,,,
23312962,Milchstraße,residential,20,True,False,33.191,,"LINESTRING (9.3095429 48.7415918, 9.3099939 48.7415665)",,,3,
611781710,Strohstraße,living_street,,False,False,40.735,,"LINESTRING (9.3095429 48.7415918, 9.3095158 48.7412259)",,,,
23312962,Milchstraße,residential,20,True,False,28.367,,"LINESTRING (9.3099939 48.7415665, 9.3103754 48.7415242)",,,3,
23184020,Wolfgasse,residential,,False,False,63.66,,"LINESTRING (9.3099939 48.7415665, 9.3100278 48.7417006, 9.310048 48.7417929, 9.3100566 48.7418602, 9.3100551 48.7419155, 9.3100457 48.7419736, 9.3100334 48.7420449, 9.3100276 48.7420935, 9.3100259 48.742135)",,,,
23312962,Milchstraße,residential,20,True,False,84.68599999999999,,"LINESTRING (9.3104548 48.7415225, 9.3105541 48.741522, 9.3106898 48.7415045, 9.310801 48.741487, 9.3109479 48.7414628, 9.3110904 48.7414455, 9.3111795 48.7414392, 9.3112642 48.7414399, 9.311356 48.7414426, 9.3114679 48.7414508, 9.3115912 48.7414732)",,,3,
23312965,Milchstraße,residential,20,False,False,69.68,,"LINESTRING (9.3115912 48.7414732, 9.3124772 48.7413839, 9.3125284 48.7413727)",,,,
23312968,Im Heppächer,residential,,True,False,63.768,,"LINESTRING (9.3115912 48.7414732, 9.3115029 48.7415589, 9.3114094 48.7416498, 9.3113583 48.7416997, 9.3113132 48.7417504, 9.311215 48.7418556, 9.3111315 48.7419594)",,,,
4811395,Strohstraße,residential,,True,False,53.516999999999996,,"LINESTRING (9.3095846 48.742325, 9.3095899 48.7424066, 9.3095923 48.7424745, 9.3095932 48.742508, 9.3095933 48.7425922, 9.309586 48.742695, 9.3095742 48.7428058)",,,,
"[23312960, 23184018]","['Apothekergasse', 'Heugasse']",living_street,,False,False,120.492,,"LINESTRING (9.3095846 48.742325, 9.308881 48.7423105, 9.3087139 48.7423186, 9.3085926 48.7423285, 9.308535 48.7423285, 9.3085182 48.7425868, 9.3083224 48.7426132)",,,,destination
23312966,Strohstraße,residential,,True,False,81.589,,"LINESTRING (9.3095846 48.742325, 9.3095661 48.7419703, 9.3095584 48.741795, 9.3095469 48.741644, 9.3095429 48.7415918)",,,,
23184020,Wolfgasse,residential,,False,False,40.223000000000006,,"LINESTRING (9.3100259 48.742135, 9.3100221 48.7422023, 9.3100256 48.7422696, 9.3100312 48.742318, 9.3100383 48.7423605, 9.3100537 48.7424462, 9.3100649 48.7424951)",,,,
23184020,Wolfgasse,residential,,False,True,63.66,,"LINESTRING (9.3100259 48.742135, 9.3100276 48.7420935, 9.3100334 48.7420449, 9.3100457 48.7419736, 9.3100551 48.7419155, 9.3100566 48.7418602, 9.310048 48.7417929, 9.3100278 48.7417006, 9.3099939 48.7415665)",,,,
23312959,Heugasse,residential,20,True,False,38.92,,"LINESTRING (9.3100259 48.742135, 9.3099507 48.742156, 9.3098956 48.7421755, 9.3098415 48.7421997, 9.309805 48.742224, 9.3097671 48.7422481, 9.3097201 48.7422703, 9.3095846 48.742325)",,,,
23184017,Heugasse,residential,20,False,True,105.34200000000001,,"LINESTRING (9.3111315 48.7419594, 9.3112105 48.7419648, 9.3112805 48.7419691, 9.3113959 48.7419786, 9.3114854 48.7419853, 9.3115871 48.7419919, 9.3117701 48.7420031, 9.3120034 48.7420138, 9.3120466 48.7420239, 9.3120918 48.742051, 9.3121303 48.7420845, 9.3121884 48.7421417, 9.3122249 48.7421748, 9.3123962 48.7422695)",,,,
23312959,Heugasse,residential,20,True,False,40.224000000000004,,"LINESTRING (9.3111315 48.7419594, 9.3108883 48.7419804, 9.3107121 48.7420116, 9.3106462 48.7420333, 9.3106071 48.7420507)",,,,
"[23312960, 23184018]","['Apothekergasse', 'Heugasse']",living_street,,False,True,120.49200000000002,,"LINESTRING (9.3083224 48.7426132, 9.3085182 48.7425868, 9.308535 48.7423285, 9.3085926 48.7423285, 9.3087139 48.7423186, 9.308881 48.7423105, 9.3095846 48.742325)",,,,destination
23184020,Wolfgasse,residential,,False,True,40.22299999999999,,"LINESTRING (9.3100649 48.7424951, 9.3100537 48.7424462, 9.3100383 48.7423605, 9.3100312 48.742318, 9.3100256 48.7422696, 9.3100221 48.7422023, 9.3100259 48.742135)",,,,
23184023,Landolinsgasse,living_street,,True,False,49.326,,"LINESTRING (9.3103754 48.7415242, 9.3102514 48.7410882)",,,,
23312962,Milchstraße,residential,20,True,False,5.825,,"LINESTRING (9.3103754 48.7415242, 9.3104548 48.7415225)",,,3,
23312969,Franziskanergasse,living_street,,True,False,56.166999999999994,,"LINESTRING (9.3102514 48.7410882, 9.3100292 48.7411319, 9.3099289 48.74116, 9.309779 48.7411869, 9.3095158 48.7412259)",,,,
23312971,Franziskanergasse,living_street,,False,True,36.697,,"LINESTRING (9.3112892 48.7409451, 9.3115251 48.7409202, 9.311782 48.7408879)",,,,
23184028,Im Heppächer,living_street,,True,False,66.68599999999999,,"LINESTRING (9.311782 48.7408879, 9.3117415 48.7410732, 9.3117157 48.7411635, 9.3116854 48.7412601, 9.3115912 48.7414732)",,,4,
23312971,Franziskanergasse,living_street,,False,False,36.697,,"LINESTRING (9.311782 48.7408879, 9.3115251 48.7409202, 9.3112892 48.7409451)",,,,
23312971,Franziskanergasse,living_street,,False,True,42.474000000000004,,"LINESTRING (9.311782 48.7408879, 9.3118387 48.7408829, 9.3119515 48.7408738, 9.3120295 48.7408678, 9.3121203 48.7408559, 9.3123524 48.7408234)",,,,
24146201,Wagnerstraße,living_street,,True,False,33.793,,"LINESTRING (9.3123524 48.7408234, 9.3124714 48.741117)",,,,
23312971,Franziskanergasse,living_street,,False,False,42.474000000000004,,"LINESTRING (9.3123524 48.7408234, 9.3121203 48.7408559, 9.3120295 48.7408678, 9.3119515 48.7408738, 9.3118387 48.7408829, 9.311782 48.7408879)",,,,
23312971,Franziskanergasse,living_street,,False,True,38.399,,"LINESTRING (9.3123524 48.7408234, 9.3127366 48.7407725, 9.3128664 48.7407575)",,,,
"[23313208, 553323248]",Wagnerstraße,living_street,,False,"[False, True]",62.797999999999995,,"LINESTRING (9.3123524 48.7408234, 9.3123226 48.740744, 9.3123003 48.740652, 9.3122751 48.7405052, 9.3122426 48.740338, 9.312248 48.7402646)",,,,
23184026,Franziskanergasse,living_street,,False,False,35.233,,"LINESTRING (9.3134686 48.7406911, 9.3134214 48.7406907, 9.312995 48.7407414)",,,,
23184036,Zwingerstraße,residential,20,True,False,51.497,,"LINESTRING (9.3134686 48.7406911, 9.3135411 48.7409407, 9.3135565 48.740985, 9.3135914 48.7410855, 9.3136119 48.7411444)",,,,
553323250,Ottilienplatz,living_street,,False,True,34.155,,"LINESTRING (9.3120069 48.7399499, 9.3120655 48.7401828, 9.3120603 48.7402538)",,,,
"[553323717, 29139334]","['Ottilienhof', 'Ottilienplatz']",living_street,,False,False,33.147999999999996,,"LINESTRING (9.3126363 48.7399971, 9.3125159 48.7401782, 9.3124544 48.74027)",,,,
553323249,Ottilienplatz,living_street,,False,False,13.816,,"LINESTRING (9.3120603 48.7402538, 9.312248 48.7402646)",,,,
23184028,Im Heppächer,living_street,,True,False,31.655,,"LINESTRING (9.3120603 48.7402538, 9.3120349 48.7402808, 9.3120173 48.7402941, 9.3119545 48.7403634, 9.3118416 48.7404988)",,,4,
553323250,Ottilienplatz,living_street,,False,False,34.155,,"LINESTRING (9.3120603 48.7402538, 9.3120655 48.7401828, 9.3120069 48.7399499)",,,,
23184034,Schmale Gasse,living_street,,False,True,42.055,,"LINESTRING (9.3118416 48.7404988, 9.3112888 48.7405995)",,,4,
23184028,Im Heppächer,living_street,,True,False,43.498,,"LINESTRING (9.3118416 48.7404988, 9.3118315 48.7405469, 9.3118256 48.7405885, 9.311816 48.7406729, 9.3118011 48.7407867, 9.3117892 48.7408503, 9.311782 48.7408879)",,,4,
23184034,Schmale Gasse,living_street,,False,False,42.055,,"LINESTRING (9.3112888 48.7405995, 9.3118416 48.7404988)",,,4,
23184033,Kupfergasse,living_street,,True,False,34.129999999999995,,"LINESTRING (9.3112888 48.7405995, 9.3112991 48.7407335, 9.3112918 48.7409062)",,,4,
23313212,Kupfergasse,living_street,,True,False,73.826,,"LINESTRING (9.3112888 48.7405995, 9.3112501 48.7404565, 9.3112 48.7402781, 9.3111507 48.7400892, 9.3111196 48.7399451)",,,4,
4807765,Hauffstraße,residential,20,True,False,33.559,,"LINESTRING (9.3126807 48.7420331, 9.3123962 48.7422695)",,,,
23184035,Wagnerstraße,residential,20,False,False,86.49199999999999,,"LINESTRING (9.3126807 48.7420331, 9.3124561 48.74191, 9.3123989 48.7418756, 9.3123846 48.7418533, 9.3123877 48.7418284, 9.3124132 48.7418088, 9.3124435 48.7417898, 9.3124862 48.7417534, 9.3125118 48.7417163, 9.3125231 48.741688, 9.3125272 48.7416625, 9.3125323 48.7415922, 9.3125333 48.7415348, 9.3125313 48.7414712, 9.3125284 48.7413727)",,,,
4807759,Urbanstraße,residential,30,False,True,16.115,,"LINESTRING (9.3136119 48.7411444, 9.3134017 48.7411867)",,,,
23184009,Sirnauer Straße,living_street,,False,True,16.951,,"LINESTRING (9.3052773 48.7388533, 9.3051794 48.7387152)",,,,
"[31626948, 31626942]",Sirnauer Straße,"['living_street', 'residential']",20,True,False,161.40699999999998,,"LINESTRING (9.3052773 48.7388533, 9.3053349 48.7389478, 9.3053965 48.7390427, 9.3054594 48.7391315, 9.3054857 48.7391685, 9.3055088 48.7391928, 9.3055342 48.739216, 9.305585 48.7392522, 9.3058222 48.7394309, 9.3066645 48.7399547)",,,,
23184008,Fischergasse,residential,,False,True,49.89,,"LINESTRING (9.3058096 48.7401814, 9.3058499 48.7401515, 9.3058726 48.7401339, 9.3059023 48.7401098, 9.306116 48.7402095, 9.3063379 48.7403175)",,,,
4807768,Schelztorstraße,residential,30,False,False,55.175000000000004,,"LINESTRING (9.3028245 48.7415224, 9.303297 48.7414471, 9.3035535 48.7413998)",,,,
4807768,Schelztorstraße,residential,30,False,True,46.897,,"LINESTRING (9.3028245 48.7415224, 9.3024708 48.7415784, 9.3024118 48.7415877, 9.3021973 48.7415987)",,,,
23196349,Schwanengrabenstraße,residential,20,False,False,119.329,,"LINESTRING (9.3028245 48.7415224, 9.3027287 48.7412915, 9.3026761 48.7411685, 9.3026295 48.7410569, 9.3026009 48.740978, 9.3025858 48.7409343, 9.3025734 48.7408795, 9.3025547 48.7408122, 9.3025421 48.7407666, 9.3025341 48.7407434, 9.3025137 48.7407043, 9.3024797 48.7406506, 9.3024405 48.740596, 9.3023669 48.7404969)",,,,
23196349,Schwanengrabenstraße,residential,20,False,True,119.32899999999998,,"LINESTRING (9.3023669 48.7404969, 9.3024405 48.740596, 9.3024797 48.7406506, 9.3025137 48.7407043, 9.3025341 48.7407434, 9.3025421 48.7407666, 9.3025547 48.7408122, 9.3025734 48.7408795, 9.3025858 48.7409343, 9.3026009 48.740978, 9.3026295 48.7410569, 9.3026761 48.7411685, 9.3027287 48.7412915, 9.3028245 48.7415224)",,,,
"[692560999, 4807880, 37181837, 31626930, 4811292]","['Ehnisgasse', 'Am Kronenhof', 'Martinstraße']","['residential', 'living_street']",20,False,"[False, True]",428.31300000000005,,"LINESTRING (9.3023669 48.7404969, 9.3029735 48.7402843, 9.3035425 48.7400757, 9.3037619 48.7399962, 9.30397 48.7399211, 9.3043768 48.7397867, 9.3043694 48.739771, 9.3041388 48.7392809, 9.3038959 48.7387844, 9.3034301 48.7388657, 9.3033288 48.7388839, 9.3030119 48.7389378, 9.3029141 48.7389543, 9.3026648 48.7389955, 9.3024181 48.7390351, 9.302074 48.7391067, 9.3020012 48.7391276)",,,5,
37181837,Martinstraße,residential,20,False,True,63.482,,"LINESTRING (9.3023669 48.7404969, 9.3020089 48.7406216, 9.3017865 48.7406983, 9.3016005 48.7407624)",,,,
23184022,Landolinsgasse,residential,,True,False,11.558,,"LINESTRING (9.3106397 48.7421524, 9.3106071 48.7420507)",,,,
23312957,Zwerchstraße,residential,20,False,False,63.437999999999995,,"LINESTRING (9.3106397 48.7421524, 9.3108356 48.7421558, 9.3110307 48.7421631, 9.3111678 48.7421817, 9.3112773 48.7422001, 9.3113269 48.7422361, 9.3113501 48.7422857, 9.3113624 48.74233)",,,,
23312957,Zwerchstraße,residential,20,False,False,69.633,,"LINESTRING (9.3113624 48.74233, 9.3115106 48.742339, 9.3117023 48.7423368, 9.3119629 48.7423255, 9.3123108 48.7423251)",,,,
23312957,Zwerchstraße,residential,20,False,True,63.438,,"LINESTRING (9.3113624 48.74233, 9.3113501 48.7422857, 9.3113269 48.7422361, 9.3112773 48.7422001, 9.3111678 48.7421817, 9.3110307 48.7421631, 9.3108356 48.7421558, 9.3106397 48.7421524)",,,,
23312958,Mauerstraße,residential,,True,False,54.569,,"LINESTRING (9.3113624 48.74233, 9.3113938 48.7425753, 9.3114199 48.7427042, 9.311432 48.7427459, 9.3114525 48.7428167)",,,,
4807765,Hauffstraße,residential,20,True,False,72.926,,"LINESTRING (9.3123108 48.7423251, 9.3122045 48.7423951, 9.3117822 48.7426144, 9.3117229 48.7426425, 9.3116819 48.7426674, 9.3116574 48.742716, 9.311643 48.7427815)",,,,
23312957,Zwerchstraße,residential,20,False,True,69.633,,"LINESTRING (9.3123108 48.7423251, 9.3119629 48.7423255, 9.3117023 48.7423368, 9.3115106 48.742339, 9.3113624 48.74233)",,,,
562273435,Ebershaldenstraße,secondary,30,False,True,14.507,2,"LINESTRING (9.3114525 48.7428167, 9.311643 48.7427815)",,,,
29139497,Ebershaldenstraße,secondary,30,False,False,49.139,,"LINESTRING (9.3114525 48.7428167, 9.3112077 48.742856, 9.3110164 48.7428852, 9.3107981 48.7429112)",,,,
23312971,Franziskanergasse,living_street,,False,False,38.399,,"LINESTRING (9.3128664 48.7407575, 9.3127366 48.7407725, 9.3123524 48.7408234)",,,,
23184026,Franziskanergasse,living_street,,False,True,35.233,,"LINESTRING (9.312995 48.7407414, 9.3134214 48.7406907, 9.3134686 48.7406911)",,,,
"[42229186, 894722995]",Marktplatz,residential,,False,True,97.90400000000001,,"LINESTRING (9.3071096 48.7427743, 9.3070668 48.7427176, 9.3070167 48.7426676, 9.3069098 48.7425725, 9.3068283 48.7425084, 9.3067898 48.7424846, 9.306751 48.7424754, 9.306708 48.7424712, 9.3065972 48.742464, 9.3061275 48.7424239, 9.3060781 48.742422, 9.3060387 48.7424305, 9.306017 48.7424427)",,,,
23316367,Turmstraße,residential,30,False,True,215.694,,"LINESTRING (9.3051907 48.7446855, 9.3052033 48.7447183, 9.3052255 48.7447666, 9.305271 48.7448602, 9.3053667 48.7450345, 9.3054228 48.7451329, 9.3054806 48.7452217, 9.3057401 48.7456167, 9.3058643 48.7458091, 9.3059513 48.745945, 9.305971 48.7459688, 9.3059988 48.7459846, 9.3060383 48.7459956, 9.3060965 48.7460001, 9.3061407 48.7460015, 9.3062635 48.745999, 9.3064388 48.7459889, 9.306595 48.7459846, 9.3066999 48.7459872, 9.3067888 48.746018)",,,,destination
4811548,Bahnhofstraße,living_street,,False,True,22.061,,"LINESTRING (9.3041445 48.7415392, 9.3042426 48.7416152, 9.3043414 48.7416892)",,,,
94166194,Untere Beutau,living_street,,False,False,60.044,,"LINESTRING (9.3057619 48.7435676, 9.3057472 48.7439385, 9.3056744 48.7441005)",,,,
190068149,Marktplatz,residential,,False,False,26.122,,"LINESTRING (9.3062966 48.7429207, 9.306042 48.7428837, 9.3059914 48.7428686, 9.3059619 48.7428508)",,,,
"[29139497, 23320738]","['Ebershaldenstraße', 'Augustinerstraße']",secondary,30,False,True,193.26600000000002,,"LINESTRING (9.308168 48.7432303, 9.3082533 48.7432221, 9.3086398 48.7431849, 9.3088041 48.7431702, 9.3095352 48.743098, 9.3101442 48.7430141, 9.310678 48.7429317, 9.3107588 48.7429179)",,,,
"[29138345, 202572130, 202572131]",Augustinerstraße,secondary,"['50', '30']",True,False,86.699,"['2', '1']","LINESTRING (9.308168 48.7432303, 9.3078857 48.7433161, 9.3075832 48.7433614, 9.3073671 48.7433815, 9.3071067 48.7434087, 9.3070281 48.7434163)",yes,,,
23736861,Hofstatt,residential,,True,False,56.605000000000004,,"LINESTRING (9.3080826 48.7410798, 9.3081857 48.7411126, 9.3084289 48.7411899, 9.3086768 48.7413863)",,,,
23736862,Hofstatt,residential,,False,False,18.686,,"LINESTRING (9.3086768 48.7413863, 9.3086154 48.7415494)",,,,
24146204,Wagnerstraße,living_street,,False,False,27.032,,"LINESTRING (9.3124714 48.741117, 9.3125611 48.7413528)",,,,
24608218,Beutauklinge,residential,20,False,False,282.27599999999995,,"LINESTRING (9.3067008 48.7467621, 9.3068169 48.7467982, 9.3069683 48.7468459, 9.3071154 48.7468979, 9.3072694 48.7469622, 9.3074366 48.7470354, 9.3075255 48.7470787, 9.307603 48.7471202, 9.3076723 48.7471658, 9.3077254 48.7472112, 9.3077716 48.7472613, 9.3077941 48.747299, 9.3078295 48.7473568, 9.3078618 48.7474204, 9.3078865 48.7474558, 9.3079082 48.7474749, 9.3079308 48.7474898, 9.3079724 48.7475071, 9.3080503 48.7475286, 9.3081637 48.7475544, 9.3082186 48.7475642, 9.3082913 48.7475737, 9.3084558 48.7475901, 9.3086407 48.7476068, 9.3087582 48.7476183, 9.3088469 48.7476282, 9.3089413 48.747637, 9.3089848 48.7476388, 9.30903 48.7476358, 9.3090952 48.7476275, 9.3091394 48.7476001, 9.3091872 48.7475381, 9.3092563 48.7474443, 9.3092988 48.7473948, 9.3093475 48.7473438, 9.3093851 48.7473109, 9.309433 48.7472741, 9.309529 48.7472061, 9.309638 48.7471299)",,,,
410089904,Beutauklinge,residential,20,False,True,46.818,,"LINESTRING (9.3067008 48.7467621, 9.3066684 48.7467134, 9.3066069 48.746561, 9.3065994 48.7464641, 9.3064723 48.7463881)",,,,
181275262,Mettinger Straße,secondary,50,True,False,12.757,1,"LINESTRING (9.3041633 48.7431917, 9.3041369 48.7433051)",,K 1270,,
"[488705428, 29138343]",Berliner Straße,secondary,30,True,False,172.98399999999998,"['2', '1']","LINESTRING (9.3041633 48.7431917, 9.3043291 48.7432482, 9.3044447 48.7432719, 9.3045619 48.743289, 9.3048314 48.7433193, 9.3050796 48.7433395, 9.3052407 48.7433552, 9.3053178 48.7433614, 9.3055916 48.7433836, 9.3058911 48.743401, 9.3062942 48.7433958, 9.3063093 48.7433956, 9.3064815 48.7433879)",,,,
8026843,Geiselbachstraße,secondary,30,False,True,7.749,,"LINESTRING (9.3064815 48.7433879, 9.3064869 48.7434575)",,,,
"[29138344, 202572138, 202572135]",Augustinerstraße,secondary,"['50', '30']",True,False,124.91000000000001,"['2', '1']","LINESTRING (9.3064815 48.7433879, 9.307095 48.7433321, 9.3073537 48.7433054, 9.3074368 48.7432974, 9.3078505 48.7432551, 9.308168 48.7432303)",yes,,,
32197056,Landolinsteige,residential,,False,True,229.39099999999996,,"LINESTRING (9.311233 48.7449215, 9.3112184 48.7449095, 9.3112094 48.7448879, 9.31121 48.7448765, 9.3112178 48.7448624, 9.3112511 48.7448247, 9.3112648 48.7448058, 9.3112839 48.7447666, 9.3113016 48.7447203, 9.3113099 48.7446782, 9.3113127 48.7446483, 9.3113065 48.7446154, 9.3112869 48.7445555, 9.3112491 48.7444115, 9.3112185 48.7442777, 9.3111382 48.7438774, 9.3111253 48.7438051, 9.3111114 48.7437455, 9.3110959 48.7436898, 9.3110764 48.7436288, 9.3110301 48.7435173, 9.310987 48.743426, 9.3109436 48.7433273, 9.3109106 48.7432457, 9.3108753 48.7431501, 9.3108391 48.7430431, 9.3108136 48.742961, 9.3107981 48.7429112)",,,,
"[259423427, 31424596]",Marktplatz,"['residential', 'living_street']",,False,"[False, True]",78.94200000000001,,"LINESTRING (9.3059619 48.7428508, 9.3059134 48.7428739, 9.3058879 48.7428974, 9.3058428 48.7429796, 9.3058187 48.7430084, 9.3058102 48.7430349, 9.3057532 48.7430488, 9.3052878 48.7431493, 9.3051006 48.7431937)",,,,
190068149,Marktplatz,residential,,False,True,26.122,,"LINESTRING (9.3059619 48.7428508, 9.3059914 48.7428686, 9.306042 48.7428837, 9.3062966 48.7429207)",,,,
273169655,Marktplatz,residential,,False,False,46.388,,"LINESTRING (9.3059619 48.7428508, 9.3059448 48.7428331, 9.3059375 48.7428129, 9.3059318 48.7427636, 9.3059964 48.742503, 9.3060052 48.742469, 9.306017 48.7424427)",,,,
5047080,Obertorstraße,residential,30,True,False,144.44600000000003,,"LINESTRING (9.3120638 48.7393722, 9.3123483 48.7390758, 9.3125096 48.7389009, 9.3126826 48.7387154, 9.3127942 48.7386137, 9.3129316 48.7384931, 9.3129623 48.7384662, 9.3131678 48.7382984)",,,,
"[4807782, 220151070]","['Entengrabenstraße', 'Kiesstraße']",secondary,30,True,False,89.63400000000001,2,"LINESTRING (9.3120638 48.7393722, 9.3122887 48.7394073, 9.3127731 48.7394936, 9.3130218 48.7395462, 9.3131388 48.7395773, 9.3132309 48.7396064)",,,,
23184022,Landolinsgasse,residential,,True,False,59.879,,"LINESTRING (9.3106071 48.7420507, 9.3105571 48.7419233, 9.3105304 48.7418534, 9.3105095 48.7417868, 9.310477 48.7416507, 9.3104548 48.7415225)",,,,
23312959,Heugasse,residential,20,True,False,43.739000000000004,,"LINESTRING (9.3106071 48.7420507, 9.3104384 48.7420752, 9.3102865 48.7420882, 9.3101517 48.7421069, 9.3100259 48.742135)",,,,
60233472,Marktplatz,residential,,False,True,13.902000000000001,,"LINESTRING (9.3061494 48.7425311, 9.3060966 48.742486, 9.306017 48.7424427)",,,,
386832702,Berliner Straße,secondary,30,True,False,82.17699999999999,3,"LINESTRING (9.3037819 48.7431708, 9.3036235 48.7430712, 9.3034843 48.7429774, 9.3031642 48.7426976, 9.3031258 48.7425875)",,,,
4811320,Mettinger Straße,secondary,50,True,False,35.507,1,"LINESTRING (9.3039588 48.7434798, 9.303706 48.7435594, 9.3035107 48.7435985)",,K 1270,,
1242606956,Berliner Straße,secondary,30,True,False,7.525,2,"LINESTRING (9.3041369 48.7433051, 9.3040391 48.7432846)",,,,
1242606957,Mettinger Straße,secondary,50,True,False,23.933999999999997,1,"LINESTRING (9.3041369 48.7433051, 9.3041056 48.7433689, 9.3040506 48.7434233, 9.3039588 48.7434798)",,K 1270,,
181275919,Mettinger Straße,secondary,30,True,False,28.173000000000002,2,"LINESTRING (9.3037684 48.7434634, 9.3038726 48.7434055, 9.3039354 48.7433633, 9.303979 48.7433341, 9.3040391 48.7432846)",,K 1270,,
181275920,Mettinger Straße,secondary,50,True,False,33.842,1,"LINESTRING (9.3037684 48.7434634, 9.3038221 48.7433849, 9.303832 48.7433353, 9.3038216 48.743272, 9.3037819 48.7431708)",,K 1270,,
"[4807761, 1242564561, 182058021]",Vogelsangstraße,residential,20,True,False,47.876999999999995,1,"LINESTRING (9.3080804 48.7391071, 9.3079284 48.7390745, 9.3078552 48.7390568, 9.3077236 48.73899, 9.307594 48.73892, 9.3075299 48.7388868)",yes,,,
"[1242564560, 1250554954, 138203606, 138203607]",Kiesstraße,secondary,50,True,False,55.04,2,"LINESTRING (9.3080804 48.7391071, 9.3079525 48.7390512, 9.307819 48.7389697, 9.3077361 48.738899, 9.3077183 48.7388849, 9.3076811 48.7388523, 9.3075874 48.7387433)",yes,L 1150,,
29139497,Ebershaldenstraße,secondary,30,False,False,2.976,,"LINESTRING (9.3107981 48.7429112, 9.3107588 48.7429179)",,,,
29139497,Ebershaldenstraße,secondary,30,False,True,49.138999999999996,,"LINESTRING (9.3107981 48.7429112, 9.3110164 48.7428852, 9.3112077 48.742856, 9.3114525 48.7428167)",,,,
32197056,Landolinsteige,residential,,False,False,229.39100000000002,,"LINESTRING (9.3107981 48.7429112, 9.3108136 48.742961, 9.3108391 48.7430431, 9.3108753 48.7431501, 9.3109106 48.7432457, 9.3109436 48.7433273, 9.310987 48.743426, 9.3110301 48.7435173, 9.3110764 48.7436288, 9.3110959 48.7436898, 9.3111114 48.7437455, 9.3111253 48.7438051, 9.3111382 48.7438774, 9.3112185 48.7442777, 9.3112491 48.7444115, 9.3112869 48.7445555, 9.3113065 48.7446154, 9.3113127 48.7446483, 9.3113099 48.7446782, 9.3113016 48.7447203, 9.3112839 48.7447666, 9.3112648 48.7448058, 9.3112511 48.7448247, 9.3112178 48.7448624, 9.31121 48.7448765, 9.3112094 48.7448879, 9.3112184 48.7449095, 9.311233 48.7449215)",,,,
29139497,Ebershaldenstraße,secondary,30,False,True,2.976,,"LINESTRING (9.3107588 48.7429179, 9.3107981 48.7429112)",,,,
