osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
25961530,Baderstraße,residential,30,False,True,229.84199999999998,"LINESTRING (12.45531 51.8823057, 12.4552992 51.8824038, 12.4552309 51.8829067, 12.4552072 51.88323, 12.4552228 51.8833783, 12.4552461 51.8835998, 12.4553524 51.8840724, 12.4554232 51.8843618)",,,
396436550,Schloßstraße,primary,50,True,False,125.63300000000001,"LINESTRING (12.45531 51.8823057, 12.4555664 51.882333, 12.4558407 51.882365, 12.4559925 51.8823921, 12.4563611 51.8824577, 12.4569252 51.882547, 12.4570869 51.8825728)",1,B 187,
26083020,Flieth,primary,50,True,False,84.378,"LINESTRING (12.4613797 51.8828397, 12.4612689 51.8829303, 12.4611824 51.8830069, 12.4611314 51.8830845, 12.4611091 51.8831466, 12.4611123 51.8832201, 12.461133 51.8832808, 12.4611824 51.8833606, 12.4613347 51.8835183)",1,B 107,
"[25961520, 29501788]",Wittenberger Straße,primary,50,False,False,159.63400000000001,"LINESTRING (12.4613797 51.8828397, 12.4615496 51.8827722, 12.4617754 51.882701, 12.4620333 51.8826629, 12.4622321 51.8826525, 12.4625135 51.8826455, 12.4628798 51.8826415, 12.4632505 51.8826195, 12.4636266 51.8825685)",2,B 187,
"[32562099, 25591007]",Walberg,tertiary,50,False,True,85.97200000000001,"LINESTRING (12.4613797 51.8828397, 12.4609478 51.8824835, 12.460616 51.882227)",,K 2376,
25591007,,tertiary,50,False,True,76.877,"LINESTRING (12.460616 51.882227, 12.4599046 51.881693)",,K 2376,
"[32562099, 25591007]",Walberg,tertiary,50,False,False,85.97200000000001,"LINESTRING (12.460616 51.882227, 12.4609478 51.8824835, 12.4613797 51.8828397)",,K 2376,
95275612,Walberg,residential,,False,False,64.904,"LINESTRING (12.460616 51.882227, 12.4605403 51.8819269, 12.4604362 51.8816544)",,,
25591007,,tertiary,50,False,False,76.877,"LINESTRING (12.4599046 51.881693, 12.460616 51.882227)",,K 2376,
25591008,,unclassified,,False,True,36.983000000000004,"LINESTRING (12.4599046 51.881693, 12.4600688 51.8816648, 12.460226 51.8816541, 12.4604362 51.8816544)",,,
