osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge
25564168,Hans-Thoma-Straße,residential,False,True,80.629,"LINESTRING (8.1993947 49.0811694, 8.200482 49.0813058)",,,,
25731804,Sommerstraße,residential,False,False,126.85000000000001,"LINESTRING (8.1993947 49.0811694, 8.1987166 49.0811133, 8.1985064 49.0810937, 8.1980057 49.081047, 8.1976689 49.081016)",,,,
"[1266203528, 1266214684]",Bahnhofstraße,secondary,False,False,181.71800000000002,"LINESTRING (8.1993947 49.0811694, 8.1991674 49.0820206, 8.1990848 49.0823892, 8.1989942 49.0827823)",L 554,30,,
"[1266203528, 30152402]",Bahnhofstraße,secondary,False,True,164.978,"LINESTRING (8.1993947 49.0811694, 8.1996058 49.0803538, 8.1997347 49.0798559, 8.1997642 49.0797057)",L 554,50,,
19729772,Marktstraße,primary,False,False,28.417,"LINESTRING (8.1989942 49.0827823, 8.1989436 49.0830357)",B 427,50,2,
19729765,Rheinstraße,primary,False,False,32.501,"LINESTRING (8.1989942 49.0827823, 8.1990831 49.08281, 8.199163 49.08283, 8.1994073 49.0828925)",B 427,50,2,
"[1266203528, 1266214684]",Bahnhofstraße,secondary,False,True,181.71800000000002,"LINESTRING (8.1989942 49.0827823, 8.1990848 49.0823892, 8.1991674 49.0820206, 8.1993947 49.0811694)",L 554,30,,
21322544,Luitpoldstraße,residential,False,False,82.277,"LINESTRING (8.2001755 49.0835089, 8.2001416 49.0842485)",,30,,
19729840,Juststraße,residential,False,True,159.969,"LINESTRING (8.2001755 49.0835089, 8.2011349 49.0837838, 8.2016948 49.0839603, 8.2021883 49.0840832)",,30,,
201904580,Juststraße,residential,False,False,98.73100000000001,"LINESTRING (8.2001755 49.0835089, 8.1995735 49.0834089, 8.1991632 49.0833536, 8.1988497 49.0833292)",,30,,
"[26156981, 1175751093]",Marktstraße,primary,True,False,207.666,"LINESTRING (8.1988497 49.0833292, 8.1988181 49.0833572, 8.1987551 49.0833877, 8.198668 49.0834165, 8.1985774 49.0834341, 8.198387 49.08346, 8.198069 49.0834651, 8.1978467 49.0834655, 8.1977293 49.0834639, 8.1967083 49.0833921, 8.1960654 49.0833353)",B 427,50,,
42143134,Marktstraße,primary,False,True,33.383,"LINESTRING (8.1988497 49.0833292, 8.1988837 49.0832539, 8.1989436 49.0830357)",B 427,50,,
201904580,Juststraße,residential,False,True,98.731,"LINESTRING (8.1988497 49.0833292, 8.1991632 49.0833536, 8.1995735 49.0834089, 8.2001755 49.0835089)",,30,,
201904581,Landauer Straße,secondary,False,True,14.357,"LINESTRING (8.1922509 49.0842682, 8.1922536 49.0843973)",L 542;L 554,30,2,
