osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,access,width
25504928,,,Bohnengasse,residential,False,True,54.026,"LINESTRING (10.6732793 50.6552824, 10.6728784 50.6552734, 10.6725482 50.6552155, 10.6725264 50.6552117)",,,,
32137822,,,Amtsstraße,residential,False,True,159.14999999999998,"LINESTRING (10.6737237 50.6547658, 10.6737819 50.6547458, 10.6738393 50.6547332, 10.6740702 50.6548436, 10.6744692 50.6550384, 10.6750647 50.655048, 10.6755219 50.6550435, 10.6757967 50.6550911)",,,,
314960159,2,L 3247,Oberhofer Straße,secondary,False,False,18.658,"LINESTRING (10.6737237 50.6547658, 10.673699 50.6547498, 10.6736575 50.6547264, 10.6735287 50.6546524)",50,,,
"[314960161, 314960163, 49804661, 314960156, 314960159]","['2', '3']",L 3247,Oberhofer Straße,secondary,False,True,346.3789999999999,"LINESTRING (10.6737237 50.6547658, 10.6740725 50.6549918, 10.6742428 50.6551072, 10.6744101 50.6552249, 10.6745678 50.6553474, 10.6755039 50.6560883, 10.675584 50.6561515, 10.6758156 50.6563379, 10.6759515 50.6564525, 10.6760066 50.6565037, 10.6760591 50.6565542, 10.6761551 50.656661, 10.6761706 50.6566859, 10.6762423 50.6568013, 10.6763084 50.6569468, 10.6763532 50.6570446, 10.6764237 50.6572026, 10.6764668 50.6572984)",50,,,
27223092,,,Friedhofsweg,residential,False,True,83.32,"LINESTRING (10.6672725 50.6556118, 10.6676127 50.6555509, 10.6678944 50.6554814, 10.6681621 50.6553985, 10.6682801 50.6553507, 10.6682516 50.6552978)",,,,
27223093,,,Friedhofsweg,residential,True,False,65.162,"LINESTRING (10.6672725 50.6556118, 10.667174 50.6556371, 10.6671323 50.6556653, 10.6671231 50.6557012, 10.6671221 50.655892, 10.667103 50.6560738, 10.6671199 50.6561436)",,,,
25172719,,,Dr.-Theodor-Neubauer-Straße,residential,False,True,81.223,"LINESTRING (10.6671199 50.6561436, 10.6676157 50.6560939, 10.6682554 50.65602)",,,,
27223431,,,Dr.-Theodor-Neubauer-Straße,residential,False,False,118.77799999999999,"LINESTRING (10.6678234 50.6564485, 10.6672365 50.6568154, 10.6665939 50.6571784)",30,,,
27223431,,,Dr.-Theodor-Neubauer-Straße,residential,False,True,57.727999999999994,"LINESTRING (10.6678234 50.6564485, 10.6679001 50.6563868, 10.6682608 50.6560688, 10.6682554 50.65602)",30,,,
27223466,,,Damaschkeweg,residential,False,False,139.766,"LINESTRING (10.6678234 50.6564485, 10.6679174 50.6564618, 10.6681576 50.6564228, 10.6687045 50.6563247, 10.6689995 50.6563091, 10.6692905 50.6562986, 10.6697721 50.6563176)",,,,
25172719,,,Dr.-Theodor-Neubauer-Straße,residential,False,False,81.223,"LINESTRING (10.6682554 50.65602, 10.6676157 50.6560939, 10.6671199 50.6561436)",,,,
27223430,,,Otto-Barthelmes-Weg,residential,False,False,103.687,"LINESTRING (10.6682554 50.65602, 10.6687454 50.6559694, 10.6692015 50.6559475, 10.6697184 50.6559422)",,,,
27223431,,,Dr.-Theodor-Neubauer-Straße,residential,False,False,57.727999999999994,"LINESTRING (10.6682554 50.65602, 10.6682608 50.6560688, 10.6679001 50.6563868, 10.6678234 50.6564485)",30,,,
27223431,,,Dr.-Theodor-Neubauer-Straße,residential,False,False,36.824,"LINESTRING (10.6665939 50.6571784, 10.6662109 50.6574036)",30,,,
27223137,,,Dr.-Theodor-Neubauer-Straße,residential,False,False,115.324,"LINESTRING (10.6665939 50.6571784, 10.6670054 50.6573449, 10.6673124 50.6571594, 10.6673966 50.6571601, 10.6675283 50.6572306, 10.667618 50.6572097, 10.6679581 50.6571149)",,,,
27223431,,,Dr.-Theodor-Neubauer-Straße,residential,False,True,118.77799999999999,"LINESTRING (10.6665939 50.6571784, 10.6672365 50.6568154, 10.6678234 50.6564485)",30,,,
27223137,,,Dr.-Theodor-Neubauer-Straße,residential,False,True,115.324,"LINESTRING (10.6679581 50.6571149, 10.667618 50.6572097, 10.6675283 50.6572306, 10.6673966 50.6571601, 10.6673124 50.6571594, 10.6670054 50.6573449, 10.6665939 50.6571784)",,,,
27223430,,,Otto-Barthelmes-Weg,residential,False,True,103.68699999999998,"LINESTRING (10.6697184 50.6559422, 10.6692015 50.6559475, 10.6687454 50.6559694, 10.6682554 50.65602)",,,,
27512626,,,Rosa-Luxemburg-Straße,residential,False,False,155.30999999999997,"LINESTRING (10.6744366 50.6602209, 10.6741855 50.6604219, 10.673949 50.6606717, 10.6738017 50.6609091, 10.6737789 50.6611238, 10.6738572 50.6613608, 10.6738903 50.661441, 10.6739079 50.6614935)",,,,
176364342,,,Friedebergstraße,residential,False,True,8.216000000000001,"LINESTRING (10.6744366 50.6602209, 10.6744106 50.6601908, 10.6743806 50.6601561)",30,,,
23233901,,,Rodebachstraße,residential,False,False,118.71100000000001,"LINESTRING (10.6706593 50.6602872, 10.6710822 50.6601804, 10.6716107 50.660047, 10.6718885 50.6599768, 10.6722184 50.6598839)",,,,
23233901,,,Rodebachstraße,residential,False,True,181.287,"LINESTRING (10.6706593 50.6602872, 10.6700873 50.6604122, 10.6699564 50.6604408, 10.6697167 50.6604916, 10.6694661 50.6605447, 10.6693612 50.6605697, 10.6690565 50.660637, 10.6687323 50.6607056, 10.6686392 50.6607254, 10.6685789 50.6607381, 10.6682227 50.6608086)",,,,
28002484,,,,living_street,False,True,15.933,"LINESTRING (10.6678529 50.6583518, 10.66804 50.6582714)",,,,
27223466,,,Damaschkeweg,residential,False,True,139.76599999999996,"LINESTRING (10.6697721 50.6563176, 10.6692905 50.6562986, 10.6689995 50.6563091, 10.6687045 50.6563247, 10.6681576 50.6564228, 10.6679174 50.6564618, 10.6678234 50.6564485)",,,,
23221363,,,Ernst-Haeckel-Straße,residential,False,False,10.563,"LINESTRING (10.6695083 50.6575875, 10.6696521 50.6576142)",,,,
23221363,,,Ernst-Haeckel-Straße,residential,False,True,182.02700000000002,"LINESTRING (10.6695083 50.6575875, 10.669292 50.6575761, 10.669092 50.6575765, 10.66887 50.6576046, 10.6685481 50.6576565, 10.6681947 50.6577173, 10.668059 50.657743, 10.6678458 50.6577731, 10.6676279 50.6577869, 10.6675814 50.6577878, 10.6674015 50.6577859, 10.6672286 50.6577686, 10.6669789 50.6577228)",,,,
178829235,,,Ernst-Haeckel-Straße,residential,False,False,59.94499999999999,"LINESTRING (10.6695083 50.6575875, 10.669565 50.6575371, 10.6696518 50.6575006, 10.6698201 50.6574737, 10.670004 50.6574482, 10.6702857 50.6574142)",,,,
27512626,,,Rosa-Luxemburg-Straße,residential,False,True,155.31,"LINESTRING (10.6739079 50.6614935, 10.6738903 50.661441, 10.6738572 50.6613608, 10.6737789 50.6611238, 10.6738017 50.6609091, 10.673949 50.6606717, 10.6741855 50.6604219, 10.6744366 50.6602209)",,,,
23221363,,,Ernst-Haeckel-Straße,residential,False,False,182.02700000000002,"LINESTRING (10.6669789 50.6577228, 10.6672286 50.6577686, 10.6674015 50.6577859, 10.6675814 50.6577878, 10.6676279 50.6577869, 10.6678458 50.6577731, 10.668059 50.657743, 10.6681947 50.6577173, 10.6685481 50.6576565, 10.66887 50.6576046, 10.669092 50.6575765, 10.669292 50.6575761, 10.6695083 50.6575875)",,,,
23221363,,,Ernst-Haeckel-Straße,residential,False,True,65.166,"LINESTRING (10.6669789 50.6577228, 10.666769 50.6576694, 10.6664707 50.6575343, 10.6662109 50.6574036)",,,,
150536642,,,Albert-Schweitzer-Straße,residential,False,True,218.91,"LINESTRING (10.6669789 50.6577228, 10.667046 50.6576646, 10.6671259 50.6576494, 10.6674141 50.6576697, 10.66752 50.657671, 10.6676006 50.6576574, 10.6680173 50.6575234, 10.6684237 50.6573927, 10.6684953 50.6573522, 10.668552 50.6573067, 10.6686328 50.6572418, 10.6687286 50.6571886, 10.6689083 50.6571361, 10.6696888 50.6569027)",,,,
150536642,,,Albert-Schweitzer-Straße,residential,False,False,218.91000000000003,"LINESTRING (10.6696888 50.6569027, 10.6689083 50.6571361, 10.6687286 50.6571886, 10.6686328 50.6572418, 10.668552 50.6573067, 10.6684953 50.6573522, 10.6684237 50.6573927, 10.6680173 50.6575234, 10.6676006 50.6576574, 10.66752 50.657671, 10.6674141 50.6576697, 10.6671259 50.6576494, 10.667046 50.6576646, 10.6669789 50.6577228)",,,,
117241459,,,Dürerstraße,residential,False,True,41.27,"LINESTRING (10.6718059 50.6574729, 10.6712453 50.6575799)",,,,
182533052,,,Kleintiegel,residential,False,True,33.746,"LINESTRING (10.6787472 50.6568923, 10.6792219 50.6568531)",,,,
23221047,,,Kleintiegel,residential,False,False,42.359,"LINESTRING (10.6787472 50.6568923, 10.678743 50.6568105, 10.6786384 50.6566558, 10.678494 50.6565624)",,,,
269240580,,,Hochwaldstraße,residential,False,True,91.128,"LINESTRING (10.6787472 50.6568923, 10.6785971 50.6572307, 10.6786011 50.6573164, 10.678662 50.6574294, 10.6787669 50.6575628, 10.6788809 50.6576507)",,,,
178829235,,,Ernst-Haeckel-Straße,residential,False,True,59.94499999999999,"LINESTRING (10.6702857 50.6574142, 10.670004 50.6574482, 10.6698201 50.6574737, 10.6696518 50.6575006, 10.669565 50.6575371, 10.6695083 50.6575875)",,,,
182533052,,,Kleintiegel,residential,False,False,33.746,"LINESTRING (10.6792219 50.6568531, 10.6787472 50.6568923)",,,,
"[760024187, 104556851]",,,Blechhammer,residential,False,True,165.43200000000002,"LINESTRING (10.6784172 50.6594935, 10.6782075 50.6594307, 10.6778769 50.6593296, 10.6776728 50.6592243, 10.6776331 50.6592026, 10.6774306 50.659086, 10.6773061 50.6590198, 10.677186 50.6589514, 10.6771508 50.6589275, 10.6771655 50.6589084, 10.677172 50.658887, 10.6771655 50.6588702, 10.6771512 50.6588557, 10.6771156 50.6588257, 10.6769241 50.6586855, 10.676763 50.658572, 10.6767353 50.6585323)",,,,2
628228129,,,Am Denkmal,residential,False,True,8.162,"LINESTRING (10.6687656 50.6585529, 10.6686557 50.658576)",,,,
23221312,,,Am Denkmal,residential,False,False,13.833000000000002,"LINESTRING (10.6687656 50.6585529, 10.6687919 50.6585467, 10.6688141 50.6585359, 10.66883 50.6585213, 10.6688383 50.6585043, 10.6688381 50.6584865, 10.6688295 50.6584696, 10.6688133 50.6584551)",,,,
23221312,,,Am Denkmal,residential,False,True,26.736,"LINESTRING (10.6687656 50.6585529, 10.6687364 50.6585536, 10.6687084 50.6585486, 10.6686842 50.6585382, 10.6686665 50.6585235, 10.6686568 50.6585061, 10.6686562 50.6584876, 10.6686649 50.6584699, 10.6686818 50.6584548, 10.6687053 50.6584439, 10.668733 50.6584382, 10.6687622 50.6584382, 10.6687899 50.6584441, 10.6688133 50.6584551)",,,,
327309932,,,Hammerweg,residential,False,False,208.114,"LINESTRING (10.6767353 50.6585323, 10.6765673 50.6585, 10.6760797 50.6584229, 10.675828 50.6583833, 10.6755736 50.6583323, 10.6753822 50.6582783, 10.6751963 50.6582151, 10.6749105 50.6580816, 10.6747148 50.6579677, 10.6741705 50.6579912, 10.6740105 50.6579778)",,,,
"[104556851, 760024187]",,,Blechhammer,residential,False,False,165.43200000000002,"LINESTRING (10.6767353 50.6585323, 10.676763 50.658572, 10.6769241 50.6586855, 10.6771156 50.6588257, 10.6771512 50.6588557, 10.6771655 50.6588702, 10.677172 50.658887, 10.6771655 50.6589084, 10.6771508 50.6589275, 10.677186 50.6589514, 10.6773061 50.6590198, 10.6774306 50.659086, 10.6776331 50.6592026, 10.6776728 50.6592243, 10.6778769 50.6593296, 10.6782075 50.6594307, 10.6784172 50.6594935)",,,,2
"[100294130, 760024187, 760024188]",,,Blechhammer,residential,False,True,65.81400000000001,"LINESTRING (10.6767353 50.6585323, 10.6767425 50.6584892, 10.6767677 50.658445, 10.6768234 50.6583678, 10.6769162 50.6582393, 10.6769412 50.6582092, 10.6769943 50.6581467, 10.677099 50.6580537, 10.6771517 50.6580087)",,yes,,2
"[100294130, 760024187, 760024188]",,,Blechhammer,residential,False,False,65.81400000000001,"LINESTRING (10.6771517 50.6580087, 10.677099 50.6580537, 10.6769943 50.6581467, 10.6769412 50.6582092, 10.6769162 50.6582393, 10.6768234 50.6583678, 10.6767677 50.658445, 10.6767425 50.6584892, 10.6767353 50.6585323)",,yes,,2
"[314960136, 314960138, 314960134, 314960143]","['2', '3']",L 3247,Heinrich-Ehrhardt-Straße,secondary,False,False,94.356,"LINESTRING (10.6771517 50.6580087, 10.6769483 50.6578854, 10.676828 50.6578042, 10.6767134 50.6576975, 10.6766792 50.6576579, 10.6765753 50.657511, 10.6765161 50.6574049, 10.6764668 50.6572984)",50,,,
23242256,,,Gießereiweg,residential,False,True,109.63,"LINESTRING (10.6750992 50.6578953, 10.6749182 50.6578168, 10.6748066 50.6577727, 10.6746841 50.6577169, 10.6746273 50.65768, 10.6745812 50.6576436, 10.6745044 50.657573, 10.674467 50.6574804, 10.6744661 50.6574192, 10.6744724 50.6573478, 10.6744777 50.6572289, 10.6744086 50.6571651, 10.6743414 50.6571239)",,,,
463502295,,,Wiesenstraße,living_street,False,False,8.839,"LINESTRING (10.6714081 50.6542723, 10.6715099 50.6543187)",,,,
463502295,,,Wiesenstraße,living_street,False,True,11.372,"LINESTRING (10.6714081 50.6542723, 10.6712746 50.6542149)",,,,
463502296,,,Kirchstraße,living_street,True,False,28.625999999999998,"LINESTRING (10.6714081 50.6542723, 10.6713659 50.6543012, 10.6712298 50.6543982, 10.6711728 50.6544237, 10.6711168 50.6543977)",,,,
23221312,,,Am Denkmal,residential,False,False,26.736,"LINESTRING (10.6688133 50.6584551, 10.6687899 50.6584441, 10.6687622 50.6584382, 10.668733 50.6584382, 10.6687053 50.6584439, 10.6686818 50.6584548, 10.6686649 50.6584699, 10.6686562 50.6584876, 10.6686568 50.6585061, 10.6686665 50.6585235, 10.6686842 50.6585382, 10.6687084 50.6585486, 10.6687364 50.6585536, 10.6687656 50.6585529)",,,,
23221312,,,Am Denkmal,residential,False,True,13.833,"LINESTRING (10.6688133 50.6584551, 10.6688295 50.6584696, 10.6688381 50.6584865, 10.6688383 50.6585043, 10.66883 50.6585213, 10.6688141 50.6585359, 10.6687919 50.6585467, 10.6687656 50.6585529)",,,,
628228128,,,Am Denkmal,residential,False,False,134.031,"LINESTRING (10.6688133 50.6584551, 10.6690969 50.6583313, 10.6692428 50.6582619, 10.6692623 50.6582206, 10.6692269 50.6581018, 10.6692751 50.6580435, 10.6695996 50.657985, 10.6697927 50.6579457, 10.6699672 50.657899, 10.6702105 50.657808)",,,,
628228129,,,Am Denkmal,residential,False,False,8.162,"LINESTRING (10.6686557 50.658576, 10.6687656 50.6585529)",,,,
32137821,,,Lange Wiese,residential,False,True,114.565,"LINESTRING (10.6773456 50.6543656, 10.677107 50.6544716, 10.6769762 50.6545229, 10.6767293 50.6547127, 10.676635 50.654787, 10.6765053 50.6548693, 10.6761026 50.6550076)",,,,
"[23229145, 304217582]",,,Köpfchen,residential,False,True,144.68600000000004,"LINESTRING (10.6773456 50.6543656, 10.6773689 50.6544019, 10.6773705 50.6544394, 10.6773507 50.6544719, 10.6772531 50.6545944, 10.6770956 50.6548131, 10.6769751 50.655006, 10.6768983 50.6550997, 10.6766243 50.6554595, 10.6765905 50.6555057, 10.6765592 50.6555499)",,,,
940450366,,,Lange Wiese,residential,False,False,53.79299999999999,"LINESTRING (10.6773456 50.6543656, 10.6774454 50.6543213, 10.6775694 50.6542473, 10.6777113 50.6541497, 10.6778132 50.6540834, 10.6778314 50.6540584, 10.677829 50.6540127)",,,,
940450366,,,Lange Wiese,residential,False,True,53.793,"LINESTRING (10.677829 50.6540127, 10.6778314 50.6540584, 10.6778132 50.6540834, 10.6777113 50.6541497, 10.6775694 50.6542473, 10.6774454 50.6543213, 10.6773456 50.6543656)",,,,
28002484,,,,living_street,False,False,15.933,"LINESTRING (10.66804 50.6582714, 10.6678529 50.6583518)",,,,
1171106332,,,,living_street,False,True,6.119,"LINESTRING (10.66804 50.6582714, 10.6679987 50.658223)",,,,
28002484,,,,living_street,False,True,136.959,"LINESTRING (10.66804 50.6582714, 10.6693495 50.657809, 10.6695678 50.6577152, 10.6696521 50.6576142)",,,,
1171106332,,,,living_street,False,False,6.119,"LINESTRING (10.6679987 50.658223, 10.66804 50.6582714)",,,,
23233901,,,Rodebachstraße,residential,False,False,181.28699999999998,"LINESTRING (10.6682227 50.6608086, 10.6685789 50.6607381, 10.6686392 50.6607254, 10.6687323 50.6607056, 10.6690565 50.660637, 10.6693612 50.6605697, 10.6694661 50.6605447, 10.6697167 50.6604916, 10.6699564 50.6604408, 10.6700873 50.6604122, 10.6706593 50.6602872)",,,,
93456328,,,Straße der Freundschaft,residential,False,True,78.065,"LINESTRING (10.6682227 50.6608086, 10.6681956 50.6607379, 10.6681765 50.6606878, 10.6681509 50.6605883, 10.6681476 50.6604814, 10.6681591 50.6604318, 10.6681712 50.6603798, 10.6681876 50.6603403, 10.6682094 50.6602878, 10.668261 50.6601994, 10.6682861 50.6601606, 10.6683121 50.6601286)",,,,
93456328,,,Straße der Freundschaft,residential,False,False,78.065,"LINESTRING (10.6683121 50.6601286, 10.6682861 50.6601606, 10.668261 50.6601994, 10.6682094 50.6602878, 10.6681876 50.6603403, 10.6681712 50.6603798, 10.6681591 50.6604318, 10.6681476 50.6604814, 10.6681509 50.6605883, 10.6681765 50.6606878, 10.6681956 50.6607379, 10.6682227 50.6608086)",,,,
32301397,2,L 3247,Bahnhofstraße,secondary,False,True,2.352,"LINESTRING (10.6706425 50.6530534, 10.6706708 50.6530646)",,,,
25504928,,,Bohnengasse,residential,False,True,20.203,"LINESTRING (10.6735632 50.6553072, 10.6732793 50.6552824)",,,,
25504929,,,Katzenbuckel,residential,False,True,96.15100000000001,"LINESTRING (10.6735632 50.6553072, 10.6735734 50.655279, 10.6737306 50.6550055, 10.6737153 50.6549736, 10.6736261 50.6549443, 10.673555 50.6549264, 10.6735178 50.6549498, 10.6734027 50.6550858, 10.6732793 50.6552824)",,,,
"[25504928, 304376064, 304376063]",,,Bohnengasse,residential,False,False,86.075,"LINESTRING (10.6735632 50.6553072, 10.673664 50.655316, 10.6737757 50.6553184, 10.6738532 50.6553142, 10.6738605 50.6553291, 10.673879 50.6553843, 10.67398 50.6554158, 10.6740586 50.6554716, 10.6740511 50.6555122, 10.6740018 50.6556017, 10.6739309 50.6556881, 10.6738293 50.6558103)",,yes,,
23220707,,,Heinrich-Ehrhardt-Straße,residential,True,False,110.3,"LINESTRING (10.6738293 50.6558103, 10.6738184 50.6558062, 10.6734599 50.6556932, 10.6728978 50.6555697, 10.6725653 50.6555021, 10.6724495 50.6554696, 10.6723852 50.6554385)",,,,
"[304376064, 25504928, 304376063]",,,Bohnengasse,residential,False,True,86.07500000000002,"LINESTRING (10.6738293 50.6558103, 10.6739309 50.6556881, 10.6740018 50.6556017, 10.6740511 50.6555122, 10.6740586 50.6554716, 10.67398 50.6554158, 10.673879 50.6553843, 10.6738605 50.6553291, 10.6738532 50.6553142, 10.6737757 50.6553184, 10.673664 50.655316, 10.6735632 50.6553072)",,yes,,
"[23242037, 23242278]",,,Oberzella,living_street,False,True,214.549,"LINESTRING (10.6745703 50.6600007, 10.6745291 50.6599795, 10.6744853 50.6599699, 10.6743979 50.6599573, 10.6742839 50.659911, 10.6742753 50.6599032, 10.6742263 50.6598588, 10.674138 50.6597264, 10.6740924 50.6595929, 10.6740124 50.6592251, 10.6739036 50.6589851, 10.6739121 50.658726, 10.6738264 50.6584008, 10.6738774 50.658234)",,,,
176364345,,,Friedensstraße,residential,False,False,113.53,"LINESTRING (10.6745703 50.6600007, 10.6746099 50.6599899, 10.6746708 50.6599835, 10.674747 50.6599861, 10.67486 50.6599962, 10.6754382 50.660053, 10.6757128 50.6601006, 10.6761417 50.6601771)",30,,,
1245957029,,,Friedensstraße,residential,False,True,22.281000000000002,"LINESTRING (10.6745703 50.6600007, 10.6745321 50.6600298, 10.6744871 50.6600887, 10.674454 50.6601221, 10.6743806 50.6601561)",30,,,
176364342,,,Friedebergstraße,residential,False,False,8.216000000000001,"LINESTRING (10.6743806 50.6601561, 10.6744106 50.6601908, 10.6744366 50.6602209)",30,,,
1242840539,,,Rodebachstraße,residential,False,True,104.80100000000002,"LINESTRING (10.6743806 50.6601561, 10.6742742 50.6600331, 10.6741721 50.6599632, 10.6740929 50.659909, 10.6739287 50.6598428, 10.6735693 50.659726, 10.6731888 50.6596474)",,,,
1245957029,,,Friedensstraße,residential,False,False,22.281000000000002,"LINESTRING (10.6743806 50.6601561, 10.674454 50.6601221, 10.6744871 50.6600887, 10.6745321 50.6600298, 10.6745703 50.6600007)",30,,,
23221047,,,Kleintiegel,residential,False,False,12.18,"LINESTRING (10.6765592 50.6555499, 10.6764007 50.6555063)",,,,
23221047,,,Kleintiegel,residential,False,True,24.540999999999997,"LINESTRING (10.6765592 50.6555499, 10.6766251 50.6555776, 10.6768228 50.6556933)",,,,
"[23229145, 304217582]",,,Köpfchen,residential,False,False,144.686,"LINESTRING (10.6765592 50.6555499, 10.6765905 50.6555057, 10.6766243 50.6554595, 10.6768983 50.6550997, 10.6769751 50.655006, 10.6770956 50.6548131, 10.6772531 50.6545944, 10.6773507 50.6544719, 10.6773705 50.6544394, 10.6773689 50.6544019, 10.6773456 50.6543656)",,,,
