osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,junction,width
636621868,Auf der Loge,residential,False,True,47.586,30,"LINESTRING (7.9783332 53.1265859, 7.9786305 53.1269749)",,,,
"[64738696, 61607036]",Auf der Loge,unclassified,False,False,48.629,,"LINESTRING (7.9783332 53.1265859, 7.9787334 53.1264385, 7.9789533 53.1263561)",,,,4
636621868,Auf der Loge,residential,False,False,47.586,30,"LINESTRING (7.9786305 53.1269749, 7.9783332 53.1265859)",,,,
636621868,Auf der Loge,residential,False,True,88.551,30,"LINESTRING (7.9786305 53.1269749, 7.978731 53.1271067, 7.9787915 53.1272183, 7.9787782 53.1273235, 7.9787185 53.1276814, 7.9786893 53.127748)",,,,
636621868,Auf der Loge,residential,False,False,88.551,30,"LINESTRING (7.9786893 53.127748, 7.9787185 53.1276814, 7.9787782 53.1273235, 7.9787915 53.1272183, 7.978731 53.1271067, 7.9786305 53.1269749)",,,,
636621868,Auf der Loge,residential,False,True,272.35,30,"LINESTRING (7.9786893 53.127748, 7.9786205 53.1278991, 7.9786226 53.1283571, 7.9788569 53.1288465, 7.9791563 53.1293912, 7.9792063 53.1294821, 7.9792784 53.1296134, 7.979315 53.12968, 7.9794041 53.1298421, 7.9795486 53.1301053)",,,,
25942050,Streekweg,residential,False,False,99.314,,"LINESTRING (7.9781563 53.1304213, 7.9790882 53.1302098, 7.9795486 53.1301053)",,,,
636621868,Auf der Loge,residential,False,True,18.468,30,"LINESTRING (7.9795486 53.1301053, 7.9796571 53.1302581)",,,,
25942050,Streekweg,residential,False,True,99.314,,"LINESTRING (7.9795486 53.1301053, 7.9790882 53.1302098, 7.9781563 53.1304213)",,,,
636621868,Auf der Loge,residential,False,False,272.35,30,"LINESTRING (7.9795486 53.1301053, 7.9794041 53.1298421, 7.979315 53.12968, 7.9792784 53.1296134, 7.9792063 53.1294821, 7.9791563 53.1293912, 7.9788569 53.1288465, 7.9786226 53.1283571, 7.9786205 53.1278991, 7.9786893 53.127748)",,,,
25942223,Eichenallee,residential,False,True,89.155,,"LINESTRING (7.9802478 53.1311827, 7.980865 53.1310659, 7.9814537 53.1308509)",,,,
636621868,Auf der Loge,residential,False,False,110.291,30,"LINESTRING (7.9802478 53.1311827, 7.9797265 53.1304279, 7.9796571 53.1302581)",,,,
25942209,Bahnhofstraße,residential,False,False,101.28800000000001,30,"LINESTRING (7.9789533 53.1263561, 7.9791279 53.1265989, 7.9793667 53.1269722, 7.9794472 53.127091, 7.9795188 53.1272013)",,,,5
"[64738696, 61607036]",Auf der Loge,unclassified,False,True,48.629,,"LINESTRING (7.9789533 53.1263561, 7.9787334 53.1264385, 7.9783332 53.1265859)",,,,4
"[379048078, 217470023]",Auf der Loge,unclassified,False,False,233.497,30,"LINESTRING (7.9789533 53.1263561, 7.9814938 53.1249801, 7.9815461 53.1249461)",,,,
25942209,Bahnhofstraße,residential,False,True,80.09299999999999,30,"LINESTRING (7.9799674 53.1278694, 7.9795288 53.1272167, 7.9795188 53.1272013)",,,,5
"[217470020, 25942221]","['Am Bahnhof', 'Auf der Loge']",residential,False,True,297.968,30,"LINESTRING (7.9799674 53.1278694, 7.979893 53.1282589, 7.9799479 53.1286514, 7.980023 53.1288238, 7.9804774 53.1298546, 7.9804622 53.1299005, 7.9803797 53.1299536, 7.9802143 53.1300177, 7.9796571 53.1302581)",,,,
217470026,Bahnhofstraße,residential,False,False,115.582,30,"LINESTRING (7.9799674 53.1278694, 7.9808202 53.1276908, 7.9812007 53.1276017, 7.9815314 53.127535, 7.9815994 53.1275213)",,,,
25942209,Bahnhofstraße,residential,False,False,80.09299999999999,30,"LINESTRING (7.9795188 53.1272013, 7.9795288 53.1272167, 7.9799674 53.1278694)",,,,5
25942209,Bahnhofstraße,residential,False,True,101.288,30,"LINESTRING (7.9795188 53.1272013, 7.9794472 53.127091, 7.9793667 53.1269722, 7.9791279 53.1265989, 7.9789533 53.1263561)",,,,5
25942220,Grubenhof,living_street,False,False,288.39799999999997,,"LINESTRING (7.9795188 53.1272013, 7.9798131 53.1271132, 7.9803486 53.1269505, 7.9810269 53.1267531, 7.9810576 53.1267261, 7.9812356 53.1266141, 7.9814856 53.1265527, 7.9817383 53.1264906, 7.9818209 53.126465, 7.982096 53.1264112, 7.9824807 53.1263599, 7.9831212 53.1262757, 7.9833845 53.1262495, 7.9834683 53.1262418)",,,,
25942220,Grubenhof,living_street,False,True,5.85,,"LINESTRING (7.9835551 53.1262344, 7.9834683 53.1262418)",,,,
1259697004,Hauptstraße,secondary,True,False,44.318,30,"LINESTRING (7.9835551 53.1262344, 7.9835905 53.1264711, 7.9835936 53.126632)",1,L 831,,
636621868,Auf der Loge,residential,False,False,18.468,30,"LINESTRING (7.9796571 53.1302581, 7.9795486 53.1301053)",,,,
"[217470020, 25942221]","['Am Bahnhof', 'Auf der Loge']",residential,False,False,297.968,30,"LINESTRING (7.9796571 53.1302581, 7.9802143 53.1300177, 7.9803797 53.1299536, 7.9804622 53.1299005, 7.9804774 53.1298546, 7.980023 53.1288238, 7.9799479 53.1286514, 7.979893 53.1282589, 7.9799674 53.1278694)",,,,
636621868,Auf der Loge,residential,False,True,110.291,30,"LINESTRING (7.9796571 53.1302581, 7.9797265 53.1304279, 7.9802478 53.1311827)",,,,
25942223,Eichenallee,residential,False,False,102.079,,"LINESTRING (7.9855717 53.1303596, 7.9854572 53.1303709, 7.9850875 53.1303915, 7.9848811 53.1304012, 7.9848545 53.1304024, 7.984047 53.130432)",,,,
"[379048077, 586690359]",Hauptstraße,secondary,False,False,139.107,30,"LINESTRING (7.9855717 53.1303596, 7.9857223 53.1306699, 7.9858542 53.1309705, 7.9859983 53.1312521, 7.9860816 53.13138, 7.9861599 53.1314576, 7.9862903 53.1315104)",2,L 831,,
"[819634533, 819634534, 31414191, 1259707507, 586690358, 586690359]",Hauptstraße,secondary,False,True,259.46,30,"LINESTRING (7.9855717 53.1303596, 7.9855047 53.1302299, 7.9852724 53.1297664, 7.9852243 53.1296775, 7.9851683 53.1295709, 7.9849589 53.1291717, 7.9849138 53.1291043, 7.9847804 53.1288948, 7.9846339 53.128702, 7.9845811 53.1286346, 7.9845139 53.128549, 7.9843262 53.1282955, 7.984236 53.1281723)","['2', '3']",L 831,,
25942223,Eichenallee,residential,False,False,67.597,,"LINESTRING (7.984047 53.130432, 7.9830366 53.1304771)",,,,
25942223,Eichenallee,residential,False,True,102.07900000000001,,"LINESTRING (7.984047 53.130432, 7.9848545 53.1304024, 7.9848811 53.1304012, 7.9850875 53.1303915, 7.9854572 53.1303709, 7.9855717 53.1303596)",,,,
25942233,Bunjeshof,residential,False,True,122.27699999999999,,"LINESTRING (7.984047 53.130432, 7.9837611 53.1297898, 7.9836589 53.1297045, 7.983465 53.1293958)",,,,
25942223,Eichenallee,residential,False,True,67.597,,"LINESTRING (7.9830366 53.1304771, 7.984047 53.130432)",,,,
297138509,Hinter der Kirche,residential,False,True,93.522,,"LINESTRING (7.9830366 53.1304771, 7.9826245 53.1296732)",,,,
25942223,Eichenallee,residential,False,False,114.179,,"LINESTRING (7.9830366 53.1304771, 7.9823592 53.1306973, 7.9821088 53.1307398, 7.9814537 53.1308509)",,,,
25942223,Eichenallee,residential,False,False,89.155,,"LINESTRING (7.9814537 53.1308509, 7.980865 53.1310659, 7.9802478 53.1311827)",,,,
25942223,Eichenallee,residential,False,True,114.179,,"LINESTRING (7.9814537 53.1308509, 7.9821088 53.1307398, 7.9823592 53.1306973, 7.9830366 53.1304771)",,,,
25942225,Hinter der Kirche,residential,False,True,210.07999999999998,,"LINESTRING (7.9814537 53.1308509, 7.9810582 53.1300205, 7.9810774 53.1299853, 7.9811655 53.1299304, 7.9826245 53.1296732)",,,,
297138509,Hinter der Kirche,residential,False,False,93.522,,"LINESTRING (7.9826245 53.1296732, 7.9830366 53.1304771)",,,,
25942225,Hinter der Kirche,residential,False,False,210.07999999999998,,"LINESTRING (7.9826245 53.1296732, 7.9811655 53.1299304, 7.9810774 53.1299853, 7.9810582 53.1300205, 7.9814537 53.1308509)",,,,
"[25942675, 25942231]",Am Neuen Markt,residential,False,True,110.791,,"LINESTRING (7.9826245 53.1296732, 7.9824251 53.1292627, 7.9823914 53.1291593, 7.9823258 53.1288734, 7.9822861 53.1287002)",,,,
25942228,Am Neuen Markt,residential,False,False,138.938,,"LINESTRING (7.9815994 53.1275213, 7.9816953 53.1276745, 7.9819245 53.1280407, 7.9819787 53.128135, 7.982051 53.1282542, 7.9820751 53.128294, 7.9821357 53.1284341, 7.9822861 53.1287002)",,,,
217470026,Bahnhofstraße,residential,False,True,115.582,30,"LINESTRING (7.9815994 53.1275213, 7.9815314 53.127535, 7.9812007 53.1276017, 7.9808202 53.1276908, 7.9799674 53.1278694)",,,,
914946774,Bahnhofstraße,residential,False,False,143.007,30,"LINESTRING (7.9815994 53.1275213, 7.9822449 53.1273868, 7.9835343 53.1271032, 7.9836168 53.1270871)",,,,
25942228,Am Neuen Markt,residential,False,True,138.93800000000002,,"LINESTRING (7.9822861 53.1287002, 7.9821357 53.1284341, 7.9820751 53.128294, 7.982051 53.1282542, 7.9819787 53.128135, 7.9819245 53.1280407, 7.9816953 53.1276745, 7.9815994 53.1275213)",,,,
"[25942675, 25942231]",Am Neuen Markt,residential,False,False,110.79100000000001,,"LINESTRING (7.9822861 53.1287002, 7.9823258 53.1288734, 7.9823914 53.1291593, 7.9824251 53.1292627, 7.9826245 53.1296732)",,,,
"[297138508, 1222783324]",Rathausstraße,residential,False,False,142.739,,"LINESTRING (7.9822861 53.1287002, 7.9828495 53.1285495, 7.9829018 53.1285355, 7.9835375 53.1283683, 7.9837704 53.1283014, 7.9841355 53.1282019, 7.984236 53.1281723)",3,,,
25942233,Bunjeshof,residential,False,False,122.27699999999999,,"LINESTRING (7.983465 53.1293958, 7.9836589 53.1297045, 7.9837611 53.1297898, 7.984047 53.130432)",,,,
25942351,Baumschulenweg,residential,False,False,66.999,30,"LINESTRING (7.9928968 53.1296075, 7.992043 53.1299247)",,,,
25942355,Waldesruh,residential,False,True,183.43900000000002,30,"LINESTRING (7.9928968 53.1296075, 7.9923102 53.1289816, 7.9921784 53.1289514, 7.9909663 53.1293855)",,,,
25942351,Baumschulenweg,residential,False,True,26.561,30,"LINESTRING (7.9916979 53.1300438, 7.992043 53.1299247)",,,,
821256421,Hohenacker,residential,False,False,87.981,30,"LINESTRING (7.9916979 53.1300438, 7.9909663 53.1293855)",,,,
216388197,Baumschulenweg,residential,False,False,57.879,30,"LINESTRING (7.9916979 53.1300438, 7.9915586 53.1301043, 7.9909715 53.1303281)",,,,
"[25942353, 821256420]",Hohenacker,residential,False,False,107.963,30,"LINESTRING (7.9901662 53.1286396, 7.9899454 53.1284671, 7.9898599 53.1283926, 7.9898508 53.1283261, 7.9898938 53.1282746, 7.990062 53.1282415, 7.9901584 53.1282852, 7.9901719 53.1283674, 7.9901404 53.1284327, 7.99018 53.1285817, 7.9901662 53.1286396)",,,,
"[25942353, 821256420]",Hohenacker,residential,False,True,107.963,30,"LINESTRING (7.9901662 53.1286396, 7.99018 53.1285817, 7.9901404 53.1284327, 7.9901719 53.1283674, 7.9901584 53.1282852, 7.990062 53.1282415, 7.9898938 53.1282746, 7.9898508 53.1283261, 7.9898599 53.1283926, 7.9899454 53.1284671, 7.9901662 53.1286396)",,,,
821256421,Hohenacker,residential,False,True,98.64,30,"LINESTRING (7.9901662 53.1286396, 7.9904014 53.128854, 7.9904865 53.1289297, 7.9906352 53.129071, 7.9909663 53.1293855)",,,,
821256421,Hohenacker,residential,False,True,87.981,30,"LINESTRING (7.9909663 53.1293855, 7.9916979 53.1300438)",,,,
25942355,Waldesruh,residential,False,False,183.43900000000002,30,"LINESTRING (7.9909663 53.1293855, 7.9921784 53.1289514, 7.9923102 53.1289816, 7.9928968 53.1296075)",,,,
821256421,Hohenacker,residential,False,False,98.64,30,"LINESTRING (7.9909663 53.1293855, 7.9906352 53.129071, 7.9904865 53.1289297, 7.9904014 53.128854, 7.9901662 53.1286396)",,,,
25942004,Breeweg,residential,False,False,90.732,30,"LINESTRING (7.9863785 53.1253082, 7.9859765 53.1245287)",,,,
25942707,Händelstraße,residential,False,True,100.27,,"LINESTRING (7.9863785 53.1253082, 7.9876476 53.1248253)",,,,
25942004,Breeweg,residential,False,True,102.238,30,"LINESTRING (7.9863785 53.1253082, 7.9866915 53.1258907, 7.9867875 53.1260391, 7.9868826 53.1261759)",,,,
25970572,Schubertstraße,residential,False,False,39.639,30,"LINESTRING (7.9863785 53.1253082, 7.9859009 53.1255054, 7.9858888 53.12551)",,,,
25942004,Breeweg,residential,False,True,90.732,30,"LINESTRING (7.9859765 53.1245287, 7.9863785 53.1253082)",,,,
25970572,Schubertstraße,residential,False,True,238.13500000000002,30,"LINESTRING (7.9859765 53.1245287, 7.9858 53.1245703, 7.9843033 53.1252545, 7.9842752 53.1253652, 7.9845775 53.1257508, 7.9848098 53.1258603, 7.98495 53.1258603, 7.9850946 53.1258121)",,,,
25942708,Schubertstraße,residential,False,False,28.833,30,"LINESTRING (7.9853137 53.1260356, 7.9850946 53.1258121)",,,,
25942708,Schubertstraße,residential,False,True,28.833,30,"LINESTRING (7.9850946 53.1258121, 7.9853137 53.1260356)",,,,
25970572,Schubertstraße,residential,False,True,62.742,30,"LINESTRING (7.9850946 53.1258121, 7.9858888 53.12551)",,,,
25970572,Schubertstraße,residential,False,False,238.13500000000002,30,"LINESTRING (7.9850946 53.1258121, 7.98495 53.1258603, 7.9848098 53.1258603, 7.9845775 53.1257508, 7.9842752 53.1253652, 7.9843033 53.1252545, 7.9858 53.1245703, 7.9859765 53.1245287)",,,,
25942940,Beethovenstraße,residential,False,False,100.95100000000001,30,"LINESTRING (7.9920708 53.125258, 7.9920209 53.1252135, 7.9915401 53.1247716, 7.9911497 53.1245442)",,,,
141611965,Oldenburger Straße,secondary,False,True,171.42800000000003,50,"LINESTRING (7.9920708 53.125258, 7.990078 53.1260211, 7.9899057 53.126088)",2,L 828,,
25942940,Beethovenstraße,residential,False,False,94.013,30,"LINESTRING (7.9911497 53.1245442, 7.990132 53.1239595)",,,,
25942940,Beethovenstraße,residential,False,True,100.951,30,"LINESTRING (7.9911497 53.1245442, 7.9915401 53.1247716, 7.9920209 53.1252135, 7.9920708 53.125258)",,,,
25942942,Mozartstraße,residential,False,False,337.625,30,"LINESTRING (7.9911497 53.1245442, 7.9889588 53.1253946, 7.9868826 53.1261759)",,,,
25942004,Breeweg,residential,False,False,102.238,30,"LINESTRING (7.9868826 53.1261759, 7.9867875 53.1260391, 7.9866915 53.1258907, 7.9863785 53.1253082)",,,,
25942004,Breeweg,residential,False,True,100.231,30,"LINESTRING (7.9868826 53.1261759, 7.9870905 53.1265064, 7.9875453 53.1269135, 7.9876006 53.1269611)",,,,
25942942,Mozartstraße,residential,False,True,337.625,30,"LINESTRING (7.9868826 53.1261759, 7.9889588 53.1253946, 7.9911497 53.1245442)",,,,
25942940,Beethovenstraße,residential,False,True,94.013,30,"LINESTRING (7.990132 53.1239595, 7.9911497 53.1245442)",,,,
25942707,Händelstraße,residential,False,False,100.27,,"LINESTRING (7.9876476 53.1248253, 7.9863785 53.1253082)",,,,
26658684,Martin-Reinke-Straße,residential,False,False,32.498999999999995,,"LINESTRING (7.9921415 53.1327655, 7.9923031 53.1326999, 7.9924929 53.1326652, 7.9925763 53.1326397)",,,,
26658683,Helmerich-von-Aschwege-Straße,residential,False,False,128.84,,"LINESTRING (7.9909715 53.1303281, 7.9917048 53.1314)",,,,
216388197,Baumschulenweg,residential,False,False,74.151,30,"LINESTRING (7.9909715 53.1303281, 7.9908445 53.1303685, 7.9903034 53.1305108, 7.9899583 53.1306017)",,,,
216388197,Baumschulenweg,residential,False,True,57.879,30,"LINESTRING (7.9909715 53.1303281, 7.9915586 53.1301043, 7.9916979 53.1300438)",,,,
26658683,Helmerich-von-Aschwege-Straße,residential,False,True,128.84,,"LINESTRING (7.9917048 53.1314, 7.9909715 53.1303281)",,,,
26658683,Helmerich-von-Aschwege-Straße,residential,False,False,86.809,,"LINESTRING (7.9917048 53.1314, 7.9918924 53.1313893, 7.9920012 53.131439, 7.9922673 53.1320024)",,,,
26658686,Martin-Reinke-Straße,residential,False,True,77.959,,"LINESTRING (7.9917048 53.1314, 7.991174 53.1315934, 7.9907524 53.131803)",,,,
26658683,Helmerich-von-Aschwege-Straße,residential,False,True,73.802,,"LINESTRING (7.9925763 53.1326397, 7.9922673 53.1320024)",,,,
26658684,Martin-Reinke-Straße,residential,False,True,32.498999999999995,,"LINESTRING (7.9925763 53.1326397, 7.9924929 53.1326652, 7.9923031 53.1326999, 7.9921415 53.1327655)",,,,
"[678825760, 821256457, 216388197]",Baumschulenweg,residential,False,False,250.81999999999996,30,"LINESTRING (7.9899583 53.1306017, 7.9892553 53.1307796, 7.9887263 53.130909, 7.9886092 53.1309384, 7.9881173 53.1310553, 7.9875688 53.1311805, 7.9873287 53.131237, 7.986885 53.1313617, 7.9866583 53.1314577, 7.9865299 53.131512)",,,,
216388197,Baumschulenweg,residential,False,True,74.151,30,"LINESTRING (7.9899583 53.1306017, 7.9903034 53.1305108, 7.9908445 53.1303685, 7.9909715 53.1303281)",,,,
1084447187,Martin-Reinke-Straße,residential,False,False,143.72500000000002,,"LINESTRING (7.9899583 53.1306017, 7.9903621 53.1312449, 7.9907524 53.131803)",,,,
26658686,Martin-Reinke-Straße,residential,False,False,77.959,,"LINESTRING (7.9907524 53.131803, 7.991174 53.1315934, 7.9917048 53.1314)",,,,
1084447187,Martin-Reinke-Straße,residential,False,True,143.72500000000002,,"LINESTRING (7.9907524 53.131803, 7.9903621 53.1312449, 7.9899583 53.1306017)",,,,
26658689,Georg-Hanßmann-Straße,residential,False,False,86.27799999999999,,"LINESTRING (7.991222 53.1324523, 7.9916344 53.1322296, 7.991906 53.1321197, 7.9922673 53.1320024)",,,,
26658683,Helmerich-von-Aschwege-Straße,residential,False,False,73.802,,"LINESTRING (7.9922673 53.1320024, 7.9925763 53.1326397)",,,,
26658683,Helmerich-von-Aschwege-Straße,residential,False,True,86.80900000000001,,"LINESTRING (7.9922673 53.1320024, 7.9920012 53.131439, 7.9918924 53.1313893, 7.9917048 53.1314)",,,,
26658689,Georg-Hanßmann-Straße,residential,False,True,86.27799999999999,,"LINESTRING (7.9922673 53.1320024, 7.991906 53.1321197, 7.9916344 53.1322296, 7.991222 53.1324523)",,,,
26658691,Baumschulenweg,residential,False,False,77.277,,"LINESTRING (7.992586 53.1305323, 7.9923468 53.1302091, 7.9921399 53.1300604, 7.992043 53.1299247)",,,,
25942351,Baumschulenweg,residential,False,False,26.561,30,"LINESTRING (7.992043 53.1299247, 7.9916979 53.1300438)",,,,
25942351,Baumschulenweg,residential,False,True,66.999,30,"LINESTRING (7.992043 53.1299247, 7.9928968 53.1296075)",,,,
26658691,Baumschulenweg,residential,False,True,77.277,,"LINESTRING (7.992043 53.1299247, 7.9921399 53.1300604, 7.9923468 53.1302091, 7.992586 53.1305323)",,,,
1147389492,Jüchterweg,residential,False,False,62.878,30,"LINESTRING (7.9912895 53.1274483, 7.9907751 53.1269745)",,,,
26659401,Jüchterweg,residential,False,True,75.565,30,"LINESTRING (7.9899057 53.126088, 7.9904729 53.1266762)",,,,
141611965,Oldenburger Straße,secondary,False,False,171.42800000000003,50,"LINESTRING (7.9899057 53.126088, 7.990078 53.1260211, 7.9920708 53.125258)",2,L 828,,
141611965,Oldenburger Straße,secondary,False,True,181.88500000000002,50,"LINESTRING (7.9899057 53.126088, 7.9897808 53.1261364, 7.9896395 53.1261869, 7.9876006 53.1269611)",2,L 828,,
26659403,Jüchterweg,residential,False,False,49.376,30,"LINESTRING (7.9914029 53.1267394, 7.9907751 53.1269745)",,,,
26659403,Jüchterweg,residential,False,True,46.475,30,"LINESTRING (7.989563 53.127426, 7.9901515 53.1272024)",,,,
26659406,Jüchterweg,residential,False,True,29.072,30,"LINESTRING (7.989563 53.127426, 7.9893302 53.127205)",,,,
26659403,Jüchterweg,residential,False,False,64.182,30,"LINESTRING (7.989563 53.127426, 7.9896821 53.1275628, 7.9890851 53.1277875)",,,,
26659403,Jüchterweg,residential,False,True,55.73,30,"LINESTRING (7.9883844 53.1280603, 7.9890851 53.1277875)",,,,
26659404,Jüchterweg,residential,False,False,42.58,30,"LINESTRING (7.9887379 53.1274662, 7.9890851 53.1277875)",,,,
26659403,Jüchterweg,residential,False,False,55.73,30,"LINESTRING (7.9890851 53.1277875, 7.9883844 53.1280603)",,,,
26659404,Jüchterweg,residential,False,True,42.58,30,"LINESTRING (7.9890851 53.1277875, 7.9887379 53.1274662)",,,,
26659403,Jüchterweg,residential,False,True,64.182,30,"LINESTRING (7.9890851 53.1277875, 7.9896821 53.1275628, 7.989563 53.127426)",,,,
26659406,Jüchterweg,residential,False,False,29.072,30,"LINESTRING (7.9893302 53.127205, 7.989563 53.127426)",,,,
26659408,Jüchterweg,residential,False,False,28.909,30,"LINESTRING (7.9899201 53.1269826, 7.9901515 53.1272024)",,,,4
26659403,Jüchterweg,residential,False,False,46.475,30,"LINESTRING (7.9901515 53.1272024, 7.989563 53.127426)",,,,
26659403,Jüchterweg,residential,False,True,3.839,30,"LINESTRING (7.9901515 53.1272024, 7.9902034 53.1271875)",,,,
26659408,Jüchterweg,residential,False,True,28.909,30,"LINESTRING (7.9901515 53.1272024, 7.9899201 53.1269826)",,,,4
26659409,Jüchterweg,residential,False,False,28.819,30,"LINESTRING (7.9904293 53.1274084, 7.9902034 53.1271875)",,,,4
26659403,Jüchterweg,residential,False,False,3.839,30,"LINESTRING (7.9902034 53.1271875, 7.9901515 53.1272024)",,,,
26659403,Jüchterweg,residential,False,True,44.9,30,"LINESTRING (7.9902034 53.1271875, 7.9907751 53.1269745)",,,,
26659409,Jüchterweg,residential,False,True,28.819,30,"LINESTRING (7.9902034 53.1271875, 7.9904293 53.1274084)",,,,4
26659415,Jüchterweg,residential,False,False,43.146,30,"LINESTRING (7.9910211 53.1264704, 7.9904729 53.1266762)",,,,
26659401,Jüchterweg,residential,False,False,75.565,30,"LINESTRING (7.9904729 53.1266762, 7.9899057 53.126088)",,,,
26659401,Jüchterweg,residential,False,True,38.817,30,"LINESTRING (7.9904729 53.1266762, 7.9907751 53.1269745)",,,,
26659415,Jüchterweg,residential,False,True,43.146,30,"LINESTRING (7.9904729 53.1266762, 7.9910211 53.1264704)",,,,
26659401,Jüchterweg,residential,False,False,38.817,30,"LINESTRING (7.9907751 53.1269745, 7.9904729 53.1266762)",,,,
26659403,Jüchterweg,residential,False,False,44.9,30,"LINESTRING (7.9907751 53.1269745, 7.9902034 53.1271875)",,,,
26659403,Jüchterweg,residential,False,True,49.376,30,"LINESTRING (7.9907751 53.1269745, 7.9914029 53.1267394)",,,,
1147389492,Jüchterweg,residential,False,True,62.878,30,"LINESTRING (7.9907751 53.1269745, 7.9912895 53.1274483)",,,,
25970569,,secondary,True,False,29.775000000000002,50,"LINESTRING (7.9865299 53.131512, 7.9865737 53.1315401, 7.9866002 53.1315749, 7.986607 53.1316129, 7.9865935 53.1316502, 7.986561 53.1316831, 7.9865128 53.1317081, 7.986454 53.1317227)",1,,roundabout,
"[678825760, 821256457, 216388197]",Baumschulenweg,residential,False,True,250.82,30,"LINESTRING (7.9865299 53.131512, 7.9866583 53.1314577, 7.986885 53.1313617, 7.9873287 53.131237, 7.9875688 53.1311805, 7.9881173 53.1310553, 7.9886092 53.1309384, 7.9887263 53.130909, 7.9892553 53.1307796, 7.9899583 53.1306017)",,,,
"[819634533, 819634534, 31414191, 1259707507, 586690358, 586690359]",Hauptstraße,secondary,False,False,259.46,30,"LINESTRING (7.984236 53.1281723, 7.9843262 53.1282955, 7.9845139 53.128549, 7.9845811 53.1286346, 7.9846339 53.128702, 7.9847804 53.1288948, 7.9849138 53.1291043, 7.9849589 53.1291717, 7.9851683 53.1295709, 7.9852243 53.1296775, 7.9852724 53.1297664, 7.9855047 53.1302299, 7.9855717 53.1303596)","['2', '3']",L 831,,
"[1222783324, 297138508]",Rathausstraße,residential,False,True,142.739,,"LINESTRING (7.984236 53.1281723, 7.9841355 53.1282019, 7.9837704 53.1283014, 7.9835375 53.1283683, 7.9829018 53.1285355, 7.9828495 53.1285495, 7.9822861 53.1287002)",3,,,
