osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,lanes
120081667,D 603,Rue Nationale,primary,50,False,True,243.12400000000002,"LINESTRING (6.8692272 49.1686125, 6.8695332 49.1687382, 6.869692 49.1688328, 6.8705084 49.1693193, 6.8717393 49.1700507)",,,
1245015513,,,primary,,True,False,19.378,"LINESTRING (6.8692272 49.1686125, 6.8691993 49.1686351, 6.8691618 49.1686507, 6.8691186 49.1686575, 6.8690744 49.1686548, 6.8690339 49.168643, 6.8690013 49.1686232)",roundabout,,
30282325,,,primary,,True,False,12.978,"LINESTRING (6.8690013 49.1686232, 6.8689802 49.1685975, 6.868973 49.1685687, 6.8689805 49.1685399, 6.8690018 49.1685143)",roundabout,,
136904873,,Rue du Chemin de Fer,unclassified,,False,True,274.658,"LINESTRING (6.8690013 49.1686232, 6.8688776 49.1686525, 6.8687535 49.1686961, 6.8677665 49.1693566, 6.8671628 49.1696831, 6.8661916 49.1702575)",,,
120081668,D 603,,primary,,False,True,337.424,"LINESTRING (6.858985 49.1637239, 6.8605409 49.1643981, 6.8628475 49.165406)",,,
84366685,,Rue Saint-Louis,residential,,False,False,278.926,"LINESTRING (6.8661916 49.1702575, 6.8634234 49.1685207)",,,
67917264,,Rue Poincaré,residential,,False,True,431.659,"LINESTRING (6.8661916 49.1702575, 6.8663581 49.1703287, 6.8668238 49.1706968, 6.8672717 49.1710514, 6.8677515 49.1714473, 6.8680437 49.1716838, 6.8681483 49.1717604, 6.8687784 49.1719727, 6.8691455 49.1720119, 6.869265 49.1719299, 6.8693271 49.1717549, 6.8694394 49.1716591, 6.8694851 49.1714537, 6.8694068 49.1714124, 6.8692673 49.1713858, 6.8690659 49.1713671, 6.868819 49.1713259, 6.8686782 49.1712581)",,,
136904873,,Rue du Chemin de Fer,unclassified,,False,False,274.658,"LINESTRING (6.8661916 49.1702575, 6.8671628 49.1696831, 6.8677665 49.1693566, 6.8687535 49.1686961, 6.8688776 49.1686525, 6.8690013 49.1686232)",,,
84366685,,Rue Saint-Louis,residential,,False,True,43.63,"LINESTRING (6.8614214 49.1663854, 6.8616859 49.1667376)",,,
84377543,,Rue de la Source,residential,,False,True,26.193,"LINESTRING (6.8614214 49.1663854, 6.8611484 49.1665391)",,,
84377543,,Rue de la Source,residential,,False,False,150.557,"LINESTRING (6.8614214 49.1663854, 6.8619645 49.1660186, 6.8623408 49.1657646, 6.8627803 49.1654678, 6.8628199 49.1654413, 6.8628475 49.165406)",,,
120081668,D 603,,primary,,False,True,66.106,"LINESTRING (6.8628475 49.165406, 6.8636203 49.1657192)",,,
84377543,,Rue de la Source,residential,,False,True,150.55700000000002,"LINESTRING (6.8628475 49.165406, 6.8628199 49.1654413, 6.8627803 49.1654678, 6.8623408 49.1657646, 6.8619645 49.1660186, 6.8614214 49.1663854)",,,
120081668,D 603,,primary,,False,False,337.424,"LINESTRING (6.8628475 49.165406, 6.8605409 49.1643981, 6.858985 49.1637239)",,,
84374744,,Rue des Prés,residential,,True,False,170.773,"LINESTRING (6.8717393 49.1700507, 6.8718309 49.1699388, 6.871761 49.169624, 6.8716429 49.1691369, 6.8716024 49.1689365, 6.871549 49.1686426, 6.8715102 49.1685464)",,,
120081667,D 603,Rue Nationale,primary,50,False,False,243.124,"LINESTRING (6.8717393 49.1700507, 6.8705084 49.1693193, 6.869692 49.1688328, 6.8695332 49.1687382, 6.8692272 49.1686125)",,,
84375569,,Rue de Lorraine,residential,,True,False,78.92800000000001,"LINESTRING (6.8677164 49.1669505, 6.8674852 49.166924, 6.866846 49.1668299, 6.86669 49.1668196, 6.8666539 49.166829)",,,
84376386,,Rue des Roses,residential,,False,False,21.068,"LINESTRING (6.8677164 49.1669505, 6.8677106 49.1668332, 6.8676829 49.1667634)",,,
"[84393659, 84370436, 84393662, 171853911]",,Rue Saint-Sébastien,residential,,False,False,423.17000000000013,"LINESTRING (6.8674354 49.1636592, 6.8678196 49.1636411, 6.8680964 49.1636827, 6.8683373 49.1638112, 6.8684573 49.1639124, 6.8685384 49.164039, 6.8685391 49.1642942, 6.868476 49.1646055, 6.8684742 49.1648881, 6.8685761 49.1651146, 6.8687198 49.1652352, 6.8690081 49.1654059, 6.8691655 49.1655621, 6.8692548 49.1656841, 6.8693905 49.1659414, 6.8695831 49.1664512, 6.8696235 49.1667347)",,yes,
84370436,,Rue Saint-Sébastien,residential,,False,True,78.15799999999999,"LINESTRING (6.8674354 49.1636592, 6.8665372 49.1637983, 6.8663858 49.1638062)",,,
1259275522,,,primary,,True,False,3.002,"LINESTRING (6.8691131 49.1684802, 6.8691537 49.1684851)",roundabout,,
84389173,,Rue de Lorraine,residential,,False,True,63.603,"LINESTRING (6.8705414 49.1667818, 6.8703951 49.1668139, 6.8696892 49.1669082)",,,
84370436,,Rue Saint-Sébastien,residential,,False,False,78.15799999999999,"LINESTRING (6.8663858 49.1638062, 6.8665372 49.1637983, 6.8674354 49.1636592)",,,
84379747,,Rue Hérapel,residential,,False,True,54.728,"LINESTRING (6.8663858 49.1638062, 6.8662468 49.1640423, 6.8661513 49.1642732)",,,
67917264,,Rue Poincaré,residential,,False,False,431.65899999999993,"LINESTRING (6.8686782 49.1712581, 6.868819 49.1713259, 6.8690659 49.1713671, 6.8692673 49.1713858, 6.8694068 49.1714124, 6.8694851 49.1714537, 6.8694394 49.1716591, 6.8693271 49.1717549, 6.869265 49.1719299, 6.8691455 49.1720119, 6.8687784 49.1719727, 6.8681483 49.1717604, 6.8680437 49.1716838, 6.8677515 49.1714473, 6.8672717 49.1710514, 6.8668238 49.1706968, 6.8663581 49.1703287, 6.8661916 49.1702575)",,,
1259275521,,Rue du Centre,residential,,False,False,12.544,"LINESTRING (6.8691537 49.1684851, 6.8691716 49.1683729)",,,
1169544105,,,primary,,True,False,17.19,"LINESTRING (6.8691537 49.1684851, 6.8691886 49.168497, 6.8692168 49.168515, 6.8692359 49.1685376, 6.8692443 49.1685627, 6.8692413 49.1685884, 6.8692272 49.1686125)",roundabout,,
84379747,,Rue Hérapel,residential,,False,False,54.728,"LINESTRING (6.8661513 49.1642732, 6.8662468 49.1640423, 6.8663858 49.1638062)",,,
120081668,D 603,,primary,,False,False,248.136,"LINESTRING (6.8664793 49.1669375, 6.8650201 49.1662985, 6.86395 49.1658557, 6.8636203 49.1657192)",,,
1259275523,D 603,,primary,,False,True,219.69400000000002,"LINESTRING (6.8664793 49.1669375, 6.8667855 49.1671083, 6.8687319 49.1682543)",,,
84375365,,Rue du Centre,residential,,False,True,180.18900000000002,"LINESTRING (6.8696892 49.1669082, 6.8697858 49.16695, 6.8698564 49.1671067, 6.8698939 49.1672628, 6.8698724 49.1674418, 6.8698206 49.1675786, 6.8697407 49.1677103, 6.8696333 49.1678157, 6.8693254 49.1681549, 6.8692117 49.1683118, 6.8691716 49.1683729)",,,
84375569,,Rue de Lorraine,residential,,True,False,145.076,"LINESTRING (6.8696892 49.1669082, 6.8689961 49.1669971, 6.8686309 49.1670173, 6.8682062 49.167008, 6.8677164 49.1669505)",,,
84389173,,Rue de Lorraine,residential,,False,False,63.603,"LINESTRING (6.8696892 49.1669082, 6.8703951 49.1668139, 6.8705414 49.1667818)",,,
84393662,,Rue Saint-Sébastien,residential,,False,True,20.035,"LINESTRING (6.8696892 49.1669082, 6.8696592 49.1668673, 6.8696349 49.1667972, 6.8696235 49.1667347)",,,
380422723,,Square de l'Europe,residential,,False,False,44.394,"LINESTRING (6.8715102 49.1685464, 6.8721085 49.1684666)",,,
84374744,,Rue des Prés,residential,,True,False,208.976,"LINESTRING (6.8715102 49.1685464, 6.871369 49.1681964, 6.871337 49.1681524, 6.8712417 49.1679588, 6.8710255 49.1676115, 6.8708176 49.1672477, 6.8705652 49.1668729, 6.8705414 49.1667818)",,,
120081668,D 603,,primary,,False,False,66.106,"LINESTRING (6.8636203 49.1657192, 6.8628475 49.165406)",,,
84376386,,Rue des Roses,residential,,False,True,106.28800000000001,"LINESTRING (6.8636203 49.1657192, 6.863843 49.1654777, 6.8640645 49.1652544, 6.864258 49.1650967, 6.8645147 49.1649781)",,,
120081668,D 603,,primary,,False,True,248.13600000000002,"LINESTRING (6.8636203 49.1657192, 6.86395 49.1658557, 6.8650201 49.1662985, 6.8664793 49.1669375)",,,
1259275521,,Rue du Centre,residential,,False,True,12.544,"LINESTRING (6.8691716 49.1683729, 6.8691537 49.1684851)",,,
84375365,,Rue du Centre,residential,,False,False,180.189,"LINESTRING (6.8691716 49.1683729, 6.8692117 49.1683118, 6.8693254 49.1681549, 6.8696333 49.1678157, 6.8697407 49.1677103, 6.8698206 49.1675786, 6.8698724 49.1674418, 6.8698939 49.1672628, 6.8698564 49.1671067, 6.8697858 49.16695, 6.8696892 49.1669082)",,,
242208407,,Rue Clos du Verger,living_street,,False,True,92.922,"LINESTRING (6.8626465 49.1661864, 6.8616859 49.1667376)",,,2
84366685,,Rue Saint-Louis,residential,,False,False,43.63,"LINESTRING (6.8616859 49.1667376, 6.8614214 49.1663854)",,,
242208407,,Rue Clos du Verger,living_street,,False,False,92.922,"LINESTRING (6.8616859 49.1667376, 6.8626465 49.1661864)",,,2
84366685,,Rue Saint-Louis,residential,,False,True,238.41000000000003,"LINESTRING (6.8616859 49.1667376, 6.862643 49.168031, 6.8634234 49.1685207)",,,
84366685,,Rue Saint-Louis,residential,,False,True,278.926,"LINESTRING (6.8634234 49.1685207, 6.8661916 49.1702575)",,,
84366685,,Rue Saint-Louis,residential,,False,False,238.41000000000003,"LINESTRING (6.8634234 49.1685207, 6.862643 49.168031, 6.8616859 49.1667376)",,,
242208408,,Rue Clos du Soleil,residential,,False,True,99.884,"LINESTRING (6.8634234 49.1685207, 6.8627799 49.1688849, 6.8630519 49.1691768)",,,
242208408,,Rue Clos du Soleil,residential,,False,False,99.884,"LINESTRING (6.8630519 49.1691768, 6.8627799 49.1688849, 6.8634234 49.1685207)",,,
1133275002,D 29,Rue du Hérapel,tertiary,,True,False,53.193,"LINESTRING (6.8589451 49.1632463, 6.8589708 49.1634826, 6.858985 49.1637239)",,,
380422723,,Square de l'Europe,residential,,False,True,44.394,"LINESTRING (6.8721085 49.1684666, 6.8715102 49.1685464)",,,
319398569,,Square de l'Europe,residential,,False,False,47.416,"LINESTRING (6.8723329 49.1685007, 6.8724255 49.1689228)",,,
