osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,width
100081477,,Hirtenstraße,residential,False,False,219.11,"LINESTRING (13.0869597 53.5059452, 13.0868129 53.5059406, 13.086458 53.5059193, 13.0863241 53.5059159, 13.0858202 53.5058893, 13.0857153 53.5058828, 13.0855504 53.5058688, 13.0852869 53.5058314, 13.0850528 53.5057907, 13.0849512 53.5057733, 13.0848899 53.505756, 13.0848581 53.5057402, 13.0848357 53.5057166, 13.0848236 53.5056828, 13.0848027 53.5054928, 13.0847953 53.5054251, 13.0848141 53.5052899, 13.0849447 53.5051079, 13.0849525 53.5050671)",,,,
100081490,,Hirtenstraße,residential,False,False,75.381,"LINESTRING (13.0869597 53.5059452, 13.0876054 53.5059623, 13.087993 53.5059725, 13.0880978 53.5059651)",,,,
"[963288928, 101873454]",,Mühlenstraße,residential,False,False,196.35799999999998,"LINESTRING (13.0810409 53.5063785, 13.081119 53.5063752, 13.0811904 53.5063652, 13.0813517 53.5063287, 13.0816785 53.5062658, 13.0818317 53.5062363, 13.0819287 53.5062254, 13.0821648 53.5062303, 13.0822979 53.506233, 13.0828255 53.5062329, 13.0829743 53.5062429, 13.0830909 53.5062673, 13.0833831 53.506393, 13.0834544 53.5064111, 13.0836356 53.5064414, 13.0838102 53.5064584, 13.0838412 53.5064577, 13.0838772 53.5064525)",,,,
"[963288929, 31784891]",,Ladestraße,residential,False,False,162.78199999999998,"LINESTRING (13.0810409 53.5063785, 13.0810492 53.5063962, 13.0810549 53.5064082, 13.0810849 53.506436, 13.0811744 53.5064878, 13.0812215 53.5065091, 13.0812812 53.5065283, 13.0816707 53.5066297, 13.0821409 53.5067342, 13.0826284 53.5068282, 13.0828816 53.5068711, 13.0831468 53.5069053, 13.0831958 53.5069167, 13.0832503 53.5069476)",,,,
305348711,,Bahnhofstraße,residential,False,False,43.57899999999999,"LINESTRING (13.0838772 53.5064525, 13.0839054 53.5065077, 13.0839437 53.5066003, 13.0839926 53.5067388, 13.0840002 53.5067603, 13.0840243 53.5068343)",,,,
"[963288928, 101873454]",,Mühlenstraße,residential,False,True,196.35800000000003,"LINESTRING (13.0838772 53.5064525, 13.0838412 53.5064577, 13.0838102 53.5064584, 13.0836356 53.5064414, 13.0834544 53.5064111, 13.0833831 53.506393, 13.0830909 53.5062673, 13.0829743 53.5062429, 13.0828255 53.5062329, 13.0822979 53.506233, 13.0821648 53.5062303, 13.0819287 53.5062254, 13.0818317 53.5062363, 13.0816785 53.5062658, 13.0813517 53.5063287, 13.0811904 53.5063652, 13.081119 53.5063752, 13.0810409 53.5063785)",,,,
305348711,,Bahnhofstraße,residential,False,True,43.579,"LINESTRING (13.0840243 53.5068343, 13.0840002 53.5067603, 13.0839926 53.5067388, 13.0839437 53.5066003, 13.0839054 53.5065077, 13.0838772 53.5064525)",,,,
"[1024359450, 477665971, 1058844867]",,Bahnhofplatz,residential,False,False,51.753,"LINESTRING (13.0840243 53.5068343, 13.0840631 53.5068334, 13.0841009 53.5068388, 13.0841347 53.5068501, 13.0841621 53.5068665, 13.084181 53.5068866, 13.0841903 53.506911, 13.0841871 53.506936, 13.0841718 53.5069592, 13.0841456 53.5069788, 13.084111 53.506993, 13.0840709 53.5070004, 13.0840288 53.5070006, 13.0839886 53.5069934, 13.0839537 53.5069795, 13.0839271 53.5069601, 13.0839113 53.5069369, 13.0839076 53.506912, 13.0839164 53.5068876, 13.0839369 53.5068658)",,,circular,
477665971,,Bahnhofplatz,residential,False,True,6.901999999999999,"LINESTRING (13.0840243 53.5068343, 13.0839911 53.5068403, 13.0839613 53.506851, 13.0839369 53.5068658)",,,circular,
"[1058844868, 1058844869, 305348710]",,Bahnhofplatz,residential,False,False,47.017,"LINESTRING (13.0839369 53.5068658, 13.0839126 53.5068611, 13.0838805 53.5068597, 13.0838303 53.5068645, 13.083445 53.5069011, 13.0833567 53.5069133, 13.0832974 53.5069286, 13.0832503 53.5069476)",,,,
477665971,,Bahnhofplatz,residential,False,False,6.902,"LINESTRING (13.0839369 53.5068658, 13.0839613 53.506851, 13.0839911 53.5068403, 13.0840243 53.5068343)",,,circular,
"[1024359450, 1058844867, 477665971]",,Bahnhofplatz,residential,False,True,51.752999999999986,"LINESTRING (13.0839369 53.5068658, 13.0839164 53.5068876, 13.0839076 53.506912, 13.0839113 53.5069369, 13.0839271 53.5069601, 13.0839537 53.5069795, 13.0839886 53.5069934, 13.0840288 53.5070006, 13.0840709 53.5070004, 13.084111 53.506993, 13.0841456 53.5069788, 13.0841718 53.5069592, 13.0841871 53.506936, 13.0841903 53.506911, 13.084181 53.5068866, 13.0841621 53.5068665, 13.0841347 53.5068501, 13.0841009 53.5068388, 13.0840631 53.5068334, 13.0840243 53.5068343)",,,circular,
"[963288929, 31784891]",,Ladestraße,residential,False,True,162.78199999999998,"LINESTRING (13.0832503 53.5069476, 13.0831958 53.5069167, 13.0831468 53.5069053, 13.0828816 53.5068711, 13.0826284 53.5068282, 13.0821409 53.5067342, 13.0816707 53.5066297, 13.0812812 53.5065283, 13.0812215 53.5065091, 13.0811744 53.5064878, 13.0810849 53.506436, 13.0810549 53.5064082, 13.0810492 53.5063962, 13.0810409 53.5063785)",,,,
101873512,,Bahnhofplatz,residential,False,False,20.086,"LINESTRING (13.0832503 53.5069476, 13.0832183 53.5069676, 13.0831867 53.5069939, 13.0831483 53.5070363, 13.083104 53.5071039)",,,,
"[1058844868, 1058844869, 305348710]",,Bahnhofplatz,residential,False,True,47.017,"LINESTRING (13.0832503 53.5069476, 13.0832974 53.5069286, 13.0833567 53.5069133, 13.083445 53.5069011, 13.0838303 53.5068645, 13.0838805 53.5068597, 13.0839126 53.5068611, 13.0839369 53.5068658)",,,,
26608219,,Turmstraße,residential,False,False,64.511,"LINESTRING (13.0857359 53.5047389, 13.0856853 53.5047491, 13.0856347 53.5047641, 13.0854832 53.5048102, 13.085032 53.5049962, 13.0849732 53.5050329, 13.0849525 53.5050671)",,,,
26608219,,Turmstraße,residential,False,True,84.15700000000001,"LINESTRING (13.0857359 53.5047389, 13.0857894 53.5047343, 13.0859114 53.5047352, 13.086075 53.5047373, 13.087007 53.5047606)",,,,
221085974,,Speckstraße,residential,False,False,116.52099999999999,"LINESTRING (13.0857359 53.5047389, 13.0857193 53.5046866, 13.0857165 53.5046167, 13.0857671 53.5045469, 13.0859032 53.5044629, 13.0861381 53.5044121, 13.0865137 53.5043966, 13.0871178 53.5044088)",,,,
299385385,2,Warener Straße,residential,False,True,48.099000000000004,"LINESTRING (13.0817139 53.5036712, 13.0817271 53.5036841, 13.0817848 53.5037407, 13.0818421 53.5037969, 13.0818779 53.5038319, 13.0819511 53.5039026, 13.0820184 53.5039654, 13.082065 53.5039998, 13.0821159 53.5040302)",50,,,
627179530,2,Warener Chaussee,residential,False,False,153.69799999999998,"LINESTRING (13.0817139 53.5036712, 13.0816738 53.5036321, 13.0813281 53.5032958, 13.0812757 53.5032448, 13.0811998 53.5031709, 13.0811097 53.5030816, 13.0805964 53.5025701, 13.0805125 53.502488)",50,,,
"[485160370, 485160371, 1113186404, 101873470]","['2', '1']",Ziegelkamp,residential,False,True,154.59900000000002,"LINESTRING (13.0817139 53.5036712, 13.0817857 53.5036438, 13.0818405 53.5036217, 13.0818746 53.5036043, 13.081906 53.5035821, 13.0819397 53.5035429, 13.0819872 53.5034793, 13.0820829 53.5033509, 13.082157 53.5032504, 13.0822812 53.5030618, 13.082339 53.5029976, 13.0824107 53.5029254, 13.0825119 53.5028405, 13.0826058 53.502768, 13.0827458 53.5026448, 13.0827993 53.5025894, 13.0828818 53.5024873)",,,,
23611335,2,Warener Straße,residential,False,False,31.529,"LINESTRING (13.0840774 53.5047984, 13.0840347 53.5047807, 13.0836845 53.5046378)",50,,,
23611335,2,Warener Straße,residential,False,True,45.201,"LINESTRING (13.0840774 53.5047984, 13.0843365 53.5048936, 13.0845763 53.5049681, 13.0846754 53.5049942)",50,,,
100081457,,Am Wall,residential,False,False,227.37199999999999,"LINESTRING (13.0840774 53.5047984, 13.0841127 53.5047692, 13.0841227 53.5047609, 13.0844408 53.5044977, 13.0844898 53.50446, 13.0845685 53.5044039, 13.0850885 53.5040226, 13.0855253 53.5038626, 13.0860551 53.5037487, 13.0863216 53.503693, 13.0866146 53.5036317, 13.0867297 53.5036176)",,,,
221085974,,Speckstraße,residential,False,False,2.186,"LINESTRING (13.0882275 53.5044368, 13.0882605 53.5044379)",,,,
221085974,,Speckstraße,residential,False,True,71.364,"LINESTRING (13.0882275 53.5044368, 13.0874588 53.504423, 13.0871496 53.5044096)",,,,
"[507336969, 101873501]",,"['Erdberg', 'Mauerstraße']",residential,False,True,119.67499999999998,"LINESTRING (13.0882275 53.5044368, 13.0882274 53.5044029, 13.088226 53.5039882, 13.0876748 53.5039906, 13.0872255 53.5040074, 13.0871717 53.5040092)",,,,
101873455,,Burgstraße,residential,False,False,65.068,"LINESTRING (13.0882097 53.5053689, 13.088205 53.5054306, 13.0881741 53.5058999, 13.0881704 53.5059536)",,,,
506792329,2,Große Straße,residential,False,False,78.361,"LINESTRING (13.0882097 53.5053689, 13.0873958 53.5053525, 13.0870254 53.5053467)",,,,
506792329,2,Große Straße,residential,False,True,74.53200000000001,"LINESTRING (13.0882097 53.5053689, 13.0883132 53.5053693, 13.0885338 53.5053707, 13.0890924 53.5053743, 13.0893366 53.5053771)",,,,
100081498,,Gartenweg,living_street,False,False,303.2,"LINESTRING (13.0860002 53.5023141, 13.0860871 53.5022942, 13.0863432 53.5022294, 13.0864351 53.5021824, 13.0866104 53.5021394, 13.0866802 53.5021217, 13.0867091 53.5021101, 13.0867254 53.5020949, 13.0867277 53.502076, 13.0867202 53.502057, 13.0866014 53.5018711, 13.0865852 53.5018458, 13.0865765 53.5018204, 13.0865886 53.5017984, 13.0866164 53.5017775, 13.0873957 53.5015786, 13.0874454 53.5015601, 13.0874712 53.5015401, 13.0874755 53.5015094, 13.0874644 53.5014808, 13.0873293 53.501209, 13.087228 53.5010052, 13.0872067 53.5009801, 13.0871773 53.5009645, 13.0871448 53.5009596, 13.087101 53.5009642, 13.0865769 53.501101, 13.0864779 53.5011361, 13.0863297 53.5011731, 13.0862615 53.5011849, 13.0860576 53.5012358)",,,,
101873478,,Neue Straße,residential,False,False,23.328,"LINESTRING (13.0860002 53.5023141, 13.0860159 53.5023426, 13.0860752 53.5024505, 13.0861098 53.5025135)",,,,
"[981032344, 101873478]",,"['Neue Straße', 'Gartenweg']","['residential', 'living_street']",False,True,141.945,"LINESTRING (13.0860002 53.5023141, 13.0859766 53.502271, 13.0859126 53.502164, 13.0858541 53.5020661, 13.085678 53.5017856, 13.0855333 53.5015439, 13.0854654 53.5014252, 13.0854456 53.5013836, 13.0855337 53.5013684, 13.0858962 53.501276)",,,,
100081467,,Am Mühlenbach,residential,False,True,99.537,"LINESTRING (13.0816787 53.5070563, 13.0813444 53.5070053, 13.080814 53.506964, 13.0805285 53.5069344, 13.0803496 53.5069004, 13.0802801 53.506889, 13.0802074 53.5068771)",,,,
882141729,,Birkenweg,residential,False,False,48.519999999999996,"LINESTRING (13.0785475 53.5025652, 13.0785685 53.5026259, 13.0787067 53.5029327, 13.078735 53.5029869)",,,,
100081497,,Bollenweg,residential,False,False,149.51500000000001,"LINESTRING (13.0795564 53.5073808, 13.0795143 53.5073587, 13.0792129 53.5072005, 13.0791803 53.5071941, 13.079145 53.5071925, 13.0791173 53.5071981, 13.0790922 53.5072084, 13.0789306 53.5073225, 13.0786175 53.507557, 13.0785329 53.5076116, 13.0784196 53.507715, 13.0784169 53.5077623, 13.078467 53.5078056, 13.078757 53.5079233, 13.0788177 53.5079409)",,,,
471107508,,Puchower Chaussee,tertiary,False,False,79.71,"LINESTRING (13.0795564 53.5073808, 13.0792294 53.5075772, 13.0790218 53.5077235, 13.0788331 53.5079217, 13.0788177 53.5079409)",50,K 77,,
471107508,,Puchower Chaussee,tertiary,False,True,71.203,"LINESTRING (13.0795564 53.5073808, 13.0797784 53.5072472, 13.0800575 53.5070448, 13.0801727 53.5069336, 13.0802074 53.5068771)",50,K 77,,
100081478,,Pappelweg,residential,False,False,130.752,"LINESTRING (13.0805125 53.502488, 13.0804231 53.5025232, 13.0803352 53.5025589, 13.0801216 53.5026414, 13.0799704 53.5026938, 13.0799346 53.5027046, 13.079834 53.5027287, 13.0797508 53.5027441, 13.079475 53.5027893, 13.0794259 53.5027997, 13.0793606 53.5028165, 13.0790979 53.5028924, 13.0788815 53.5029538, 13.0788219 53.5029684, 13.078735 53.5029869)",,,,
305348729,,Warener Chaussee,residential,False,False,80.972,"LINESTRING (13.0805125 53.502488, 13.0804434 53.502423, 13.0803195 53.5023162, 13.0800533 53.5020987, 13.0798006 53.5018958)",50,,,
627179530,2,Warener Chaussee,residential,False,True,153.69799999999998,"LINESTRING (13.0805125 53.502488, 13.0805964 53.5025701, 13.0811097 53.5030816, 13.0811998 53.5031709, 13.0812757 53.5032448, 13.0813281 53.5032958, 13.0816738 53.5036321, 13.0817139 53.5036712)",50,,,
100081465,,Bahnhofstraße,residential,False,True,56.36,"LINESTRING (13.0844213 53.5058582, 13.0837481 53.5060333, 13.0836989 53.5060444, 13.0836376 53.506057)",,,,
"[902825826, 100081492]",,Wasserweg,residential,False,True,179.006,"LINESTRING (13.0786839 53.5056245, 13.0788739 53.505614, 13.0795851 53.5054688, 13.0797892 53.5054163, 13.0803751 53.5052349, 13.0806492 53.5051512, 13.0807559 53.5051199, 13.0808444 53.5051141, 13.080933 53.5051119, 13.0810816 53.5051081, 13.0811526 53.5051147, 13.0812059 53.5051243)",,,,
"[627182401, 39580287]",,Stavenhagener Straße,residential,False,False,133.897,"LINESTRING (13.0812059 53.5051243, 13.0810571 53.5053637, 13.0809925 53.5054677, 13.0808739 53.5056586, 13.0808063 53.5057674, 13.080781 53.505808, 13.0806382 53.5060378, 13.0805498 53.5061801, 13.0805079 53.5062546)",50,,,
"[627179521, 39580287]",,Stavenhagener Straße,residential,False,True,136.736,"LINESTRING (13.0812059 53.5051243, 13.0812365 53.5050751, 13.0813574 53.5048805, 13.0814093 53.504797, 13.0814507 53.5047304, 13.0814951 53.5046589, 13.0816077 53.504489, 13.0817017 53.5043745, 13.0818915 53.5042152, 13.0819561 53.504161, 13.0820405 53.5040878, 13.0820807 53.5040549, 13.0821159 53.5040302)",50,,,
"[902825826, 100081492]",,Wasserweg,residential,False,False,179.006,"LINESTRING (13.0812059 53.5051243, 13.0811526 53.5051147, 13.0810816 53.5051081, 13.080933 53.5051119, 13.0808444 53.5051141, 13.0807559 53.5051199, 13.0806492 53.5051512, 13.0803751 53.5052349, 13.0797892 53.5054163, 13.0795851 53.5054688, 13.0788739 53.505614, 13.0786839 53.5056245)",,,,
98251664,1,Bahnhofstraße,residential,True,False,46.94,"LINESTRING (13.0836376 53.506057, 13.0836993 53.5061184, 13.0838114 53.5063118, 13.0838772 53.5064525)",,,,
100081465,,Bahnhofstraße,residential,False,False,56.36,"LINESTRING (13.0836376 53.506057, 13.0836989 53.5060444, 13.0837481 53.5060333, 13.0844213 53.5058582)",,,,
23611335,2,Warener Straße,residential,False,False,55.858000000000004,"LINESTRING (13.0828294 53.5042988, 13.0824346 53.5041515, 13.0822371 53.5040805, 13.0821159 53.5040302)",50,,,
23611335,2,Warener Straße,residential,False,True,67.964,"LINESTRING (13.0828294 53.5042988, 13.0829193 53.5043352, 13.0831008 53.5044062, 13.0836331 53.5046174, 13.0836845 53.5046378)",50,,,
100081448,1,Almsweg,residential,False,False,92.527,"LINESTRING (13.0828294 53.5042988, 13.0828836 53.504253, 13.0831455 53.5040129, 13.0831721 53.5039885, 13.0832432 53.5039349, 13.0836424 53.5036223)",,,,
100081490,,Hirtenstraße,residential,False,False,4.969,"LINESTRING (13.0880978 53.5059651, 13.0881704 53.5059536)",,,,
100081482,,Alte Burg,residential,False,False,57.95,"LINESTRING (13.0880978 53.5059651, 13.0880952 53.5060028, 13.0880903 53.5060765, 13.0880872 53.506222, 13.0880838 53.5063059, 13.0880814 53.5063648, 13.0880808 53.5064055, 13.0880799 53.5064418, 13.0880787 53.5064861)",,,,
100081490,,Hirtenstraße,residential,False,True,75.381,"LINESTRING (13.0880978 53.5059651, 13.087993 53.5059725, 13.0876054 53.5059623, 13.0869597 53.5059452)",,,,
101873478,,Neue Straße,residential,False,True,23.328,"LINESTRING (13.0861098 53.5025135, 13.0860752 53.5024505, 13.0860159 53.5023426, 13.0860002 53.5023141)",,,,
"[101873448, 100081457, 101873517]",,"['Schützenweg', 'Am Wall', 'Am Hang']",residential,False,"[False, True]",460.51199999999994,"LINESTRING (13.0861098 53.5025135, 13.0861589 53.502504, 13.0862217 53.5024905, 13.0864471 53.5024343, 13.0868206 53.5023411, 13.0869011 53.5023211, 13.0870383 53.5022865, 13.087359 53.5022059, 13.0881919 53.5019768, 13.0883157 53.5019464, 13.0883309 53.5020251, 13.0884226 53.5025123, 13.0884949 53.5030077, 13.0885296 53.5035312, 13.0885151 53.503565, 13.0884749 53.5035927, 13.0884187 53.5036029, 13.0881554 53.5035728, 13.0881277 53.5035703, 13.0880395 53.5035622, 13.0877542 53.5035403, 13.0871568 53.5035817, 13.0868279 53.5036115, 13.0867297 53.5036176)",,,,
392567618,,Neue Straße,residential,False,False,129.48700000000002,"LINESTRING (13.0861098 53.5025135, 13.0861483 53.5025837, 13.0862083 53.5026931, 13.0862847 53.5028323, 13.0864404 53.5031072, 13.0864844 53.5031844, 13.0865004 53.5032125, 13.0865461 53.5032964, 13.0866172 53.5034009, 13.0867072 53.503561, 13.0867297 53.5036176)",,,,
23611335,2,Warener Straße,residential,False,False,45.20099999999999,"LINESTRING (13.0846754 53.5049942, 13.0845763 53.5049681, 13.0843365 53.5048936, 13.0840774 53.5047984)",50,,,
"[1203815950, 23611335]",2,Warener Straße,residential,False,True,20.039,"LINESTRING (13.0846754 53.5049942, 13.0847879 53.5050238, 13.0849525 53.5050671)",50,,,
101873501,,Mauerstraße,residential,False,False,216.55300000000003,"LINESTRING (13.0846754 53.5049942, 13.0847775 53.5048528, 13.0849867 53.5046184, 13.0853482 53.5043322, 13.0854146 53.5042994, 13.0856518 53.5041824, 13.0859458 53.5040878, 13.0860372 53.5040659, 13.0862007 53.504045, 13.0864897 53.5040287, 13.0870883 53.5040117, 13.0871717 53.5040092)",,,,
506792329,2,Große Straße,residential,False,False,81.493,"LINESTRING (13.0905671 53.5054062, 13.0903966 53.5053931, 13.0902194 53.5053897, 13.0901407 53.5053886, 13.0895143 53.50538, 13.0893366 53.5053771)",,,,
506792329,2,Große Straße,residential,False,True,35.441,"LINESTRING (13.0905671 53.5054062, 13.0907007 53.5054244, 13.0910259 53.505513, 13.0910623 53.5055244)",,,,
221085974,,Speckstraße,residential,False,True,2.105,"LINESTRING (13.0871496 53.5044096, 13.0871178 53.5044088)",,,,
221085974,,Speckstraße,residential,False,False,71.364,"LINESTRING (13.0871496 53.5044096, 13.0874588 53.504423, 13.0882275 53.5044368)",,,,
775713071,,Kleine Straße,residential,False,False,44.548,"LINESTRING (13.0871496 53.5044096, 13.0871606 53.5042151, 13.0871688 53.5040392, 13.0871717 53.5040092)",,,,
26608219,,Turmstraße,residential,False,True,4.545,"LINESTRING (13.0906903 53.5048347, 13.090759 53.5048358)",,,,
