osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
145509853,LAU 23,Penzenhofener Straße,tertiary,50,False,False,143.482,"LINESTRING (11.3019016 49.3838349, 11.3019158 49.3840213, 11.3019425 49.3841555, 11.3020011 49.3844855, 11.3020687 49.3847459, 11.3021736 49.3851117)",,
117933472,LAU 23,Penzenhofener Straße,tertiary,50,False,False,43.64,"LINESTRING (11.3018968 49.387003, 11.3021476 49.3873599)",2,
119199593,LAU 23,Penzenhofener Straße,tertiary,50,False,True,125.047,"LINESTRING (11.3018968 49.387003, 11.3018492 49.3868532, 11.3018247 49.3867339, 11.3018152 49.3866165, 11.3018183 49.3864664, 11.3018575 49.3863104, 11.3020272 49.3858995)",,
145509841,,Jahnstraße,residential,30,False,False,183.622,"LINESTRING (11.3018968 49.387003, 11.3018223 49.3869984, 11.3015634 49.3869243, 11.3014534 49.3869022, 11.3012929 49.3868924, 11.3010657 49.3869228, 11.3008692 49.3869783, 11.3005815 49.3870537, 11.3004036 49.3870841, 11.3000152 49.3871124, 11.2999073 49.3871183, 11.2994454 49.3871436)",,
117933472,LAU 23,Penzenhofener Straße,tertiary,50,False,True,43.64,"LINESTRING (11.3021476 49.3873599, 11.3018968 49.387003)",2,
145509820,,Brunngasse,residential,,False,True,37.449,"LINESTRING (11.3021476 49.3873599, 11.3026415 49.3872596)",,
117933472,LAU 23,Penzenhofener Straße,tertiary,50,False,False,52.226,"LINESTRING (11.3021476 49.3873599, 11.3021693 49.3873888, 11.3023121 49.3875678, 11.3024148 49.3876886, 11.3024856 49.3877748)",2,
59359079,LAU 23,Penzenhofener Straße,tertiary,50,False,False,59.998,"LINESTRING (11.3024856 49.3877748, 11.3026848 49.3879895, 11.3028469 49.3880747, 11.3030563 49.3881445)",,
117933472,LAU 23,Penzenhofener Straße,tertiary,50,False,True,52.226,"LINESTRING (11.3024856 49.3877748, 11.3024148 49.3876886, 11.3023121 49.3875678, 11.3021693 49.3873888, 11.3021476 49.3873599)",2,
145509820,,Brunngasse,residential,,False,False,118.21100000000001,"LINESTRING (11.3024856 49.3877748, 11.3026758 49.387684, 11.3031233 49.387532, 11.3033215 49.3874411, 11.3033822 49.3873879, 11.3034291 49.3872773, 11.3033766 49.3872281, 11.3033338 49.3871879, 11.3031309 49.3871695)",,
145759097,,Bahnhofstraße,residential,50,False,False,49.24,"LINESTRING (11.3024856 49.3877748, 11.3024374 49.3878916, 11.3023606 49.3880339, 11.3022012 49.3881699)",,
24806880,,Richthausener Straße,residential,,False,False,61.957,"LINESTRING (11.3022012 49.3881699, 11.3030563 49.3881445)",,
145509815,,Bahnhofstraße,residential,50,False,False,62.312,"LINESTRING (11.3022012 49.3881699, 11.302114 49.388252, 11.3020912 49.3883258, 11.3020924 49.3887111)",,
145509835,,Hauptstraße,residential,50,False,True,117.964,"LINESTRING (11.3022012 49.3881699, 11.3017992 49.3882431, 11.3013424 49.3883033, 11.3006113 49.3884008)",,
145759097,,Bahnhofstraße,residential,50,False,True,49.24,"LINESTRING (11.3022012 49.3881699, 11.3023606 49.3880339, 11.3024374 49.3878916, 11.3024856 49.3877748)",,
145509815,,Bahnhofstraße,residential,50,False,True,72.379,"LINESTRING (11.3022594 49.3897343, 11.3022401 49.389525, 11.302189 49.3893558, 11.3021235 49.3890904)",,
145509872,,Webersgasse,residential,,False,True,88.743,"LINESTRING (11.3022594 49.3897343, 11.3023616 49.3897328, 11.302451 49.3896838, 11.3027862 49.38933, 11.3029796 49.3891259)",,
1161396151,,Bahnhofstraße,residential,50,False,False,87.345,"LINESTRING (11.3022594 49.3897343, 11.3022545 49.3898402, 11.3021312 49.3900007, 11.301683 49.3904069)",,
1161396151,,Bahnhofstraße,residential,50,False,False,29.978,"LINESTRING (11.301683 49.3904069, 11.3014366 49.3906236)",,
145759102,,Steinweg,residential,30,False,True,95.821,"LINESTRING (11.301683 49.3904069, 11.3020875 49.3905362, 11.3024958 49.3906661, 11.3028901 49.390758)",,
1161396151,,Bahnhofstraße,residential,50,False,True,87.345,"LINESTRING (11.301683 49.3904069, 11.3021312 49.3900007, 11.3022545 49.3898402, 11.3022594 49.3897343)",,
1161396151,,Bahnhofstraße,residential,50,False,False,32.507,"LINESTRING (11.3014366 49.3906236, 11.301173 49.3908603)",,
1161396151,,Bahnhofstraße,residential,50,False,True,29.978,"LINESTRING (11.3014366 49.3906236, 11.301683 49.3904069)",,
145509857,,Schulstraße,residential,30,False,True,139.897,"LINESTRING (11.3014366 49.3906236, 11.3011217 49.3904656, 11.3007638 49.3902732, 11.3002887 49.3899839, 11.2999554 49.389817)",,
145509814,,Bahnhofstraße,residential,50,False,True,23.296,"LINESTRING (11.3009851 49.3910304, 11.301173 49.3908603)",,
145509814,,Bahnhofstraße,residential,50,False,False,99.568,"LINESTRING (11.3009851 49.3910304, 11.3006427 49.3913532, 11.3002392 49.3917824)",,
145509830,,Fichtenstraße,residential,30,False,False,164.58300000000003,"LINESTRING (11.3009851 49.3910304, 11.3005107 49.3908238, 11.2999425 49.3905869, 11.2994106 49.3904859, 11.2989436 49.3904318)",,
