osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,junction,access
"[43681032, 151909263]",,,Lange Straße,living_street,30,False,False,94.55100000000002,"LINESTRING (14.3789905 51.5713972, 14.3790567 51.5714376, 14.3791348 51.5714854, 14.3794594 51.5716966, 14.3795585 51.5717662, 14.3795161 51.5718183, 14.3794491 51.5719007, 14.3794111 51.5719698, 14.3794126 51.5720052, 14.3794517 51.5720818)",,,,
1017378711,,,Pfortenstraße,residential,50,False,False,66.179,"LINESTRING (14.3752514 51.5716267, 14.3747624 51.571115)",,,,
1017378711,,,Pfortenstraße,residential,50,False,True,52.028,"LINESTRING (14.3752514 51.5716267, 14.3756401 51.5720274)",,,,
"[1178284200, 28260565]",,,Kirchgasse,living_street,,False,True,85.856,"LINESTRING (14.3752514 51.5716267, 14.3757109 51.5714489, 14.375854 51.5714263, 14.3759721 51.5714272, 14.3761241 51.5714349, 14.3764059 51.5714492)",,,,
1017378712,,,Badergasse,residential,50,False,False,9.648,"LINESTRING (14.3784246 51.5717545, 14.3785211 51.5716918)",,,,
1017378712,,,Badergasse,residential,50,False,True,14.459,"LINESTRING (14.3784246 51.5717545, 14.3783444 51.5718746)",,,,
"[121987331, 1178284270]",,,Seilergasse,living_street,,False,True,41.269,"LINESTRING (14.3784246 51.5717545, 14.3783435 51.5717262, 14.3781586 51.571681, 14.3781367 51.5716759, 14.3778727 51.5716142)",,,,
"[615817965, 315025943]",2,B 156,Kantstraße,primary,50,False,False,223.35800000000003,"LINESTRING (14.3787952 51.5693532, 14.3788642 51.569385, 14.3792932 51.5695626, 14.3798097 51.5697997, 14.3798483 51.5698203, 14.3802178 51.5699816, 14.3806303 51.5701755, 14.3809644 51.5703381, 14.3811264 51.5704346, 14.3812263 51.5705064, 14.3813224 51.5705915)",,,,
"[315025944, 151832602, 643013547, 200735151]","['2', '3']",B 156,"['Geschwister-Scholl-Straße', 'Kantstraße']",primary,50,False,True,178.59699999999998,"LINESTRING (14.3787952 51.5693532, 14.3787045 51.5693122, 14.3785195 51.5692381, 14.3783278 51.5691643, 14.3781783 51.5691106, 14.3780428 51.5690651, 14.3773596 51.5688613, 14.3767134 51.5686863, 14.3764986 51.5686241)",yes,,,
643013546,,,Mühlenplatz,residential,30,False,False,43.186,"LINESTRING (14.3787952 51.5693532, 14.3787307 51.56941, 14.3784351 51.5696706)",,6,,
39357741,,,Töpferstraße,residential,30,False,False,84.714,"LINESTRING (14.3805755 51.5710296, 14.3805032 51.570984, 14.3799815 51.5706553, 14.3797128 51.5704884)",,6,,
"[315025946, 151909266]","['2', '3']",L 48,Schloßstraße,secondary,,False,"[False, True]",55.471,"LINESTRING (14.3805755 51.5710296, 14.3806498 51.5709854, 14.3808635 51.5708857, 14.3811026 51.5708046, 14.3812432 51.5707569)",,,,
"[837614937, 315025947, 151909252, 256310742]","['2', '3']",L 48,"['Bahnhofstraße', 'Schloßstraße']",secondary,50,False,False,131.543,"LINESTRING (14.3805755 51.5710296, 14.3804119 51.5711364, 14.3800847 51.5713546, 14.380062 51.5713918, 14.380062 51.5714188, 14.3800682 51.5714432, 14.3801033 51.5714843, 14.3805477 51.5716669, 14.3809071 51.5718152)",,,,
39357741,,,Töpferstraße,residential,30,False,False,43.692,"LINESTRING (14.3797128 51.5704884, 14.3794558 51.5701294)",,6,,
39357741,,,Töpferstraße,residential,30,False,True,84.714,"LINESTRING (14.3797128 51.5704884, 14.3799815 51.5706553, 14.3805032 51.570984, 14.3805755 51.5710296)",,6,,
40023879,,,Jüdengasse,living_street,,False,False,70.108,"LINESTRING (14.3797128 51.5704884, 14.3795257 51.5705962, 14.379355 51.5706947, 14.3791491 51.5708122, 14.3791242 51.5708264, 14.3789806 51.5709242)",,4,,
39357741,,,Töpferstraße,residential,30,False,True,43.692,"LINESTRING (14.3794558 51.5701294, 14.3797128 51.5704884)",,6,,
39357741,,,Töpferstraße,residential,30,False,False,29.964,"LINESTRING (14.3794558 51.5701294, 14.3792318 51.5699512, 14.379189 51.569917)",,6,,
40023877,,,Töpferstraße,residential,30,False,False,103.53900000000002,"LINESTRING (14.3794558 51.5701294, 14.3795461 51.5700916, 14.3796445 51.5701111, 14.3802891 51.5704031, 14.3805597 51.5705884, 14.3805528 51.5706415)",,4,,
39357741,,,Töpferstraße,residential,30,False,True,59.376000000000005,"LINESTRING (14.3784351 51.5696706, 14.3787745 51.5697667, 14.3789869 51.569816, 14.3790856 51.569868, 14.379189 51.569917)",,6,,
643013546,,,Mühlenplatz,residential,30,False,False,23.247999999999998,"LINESTRING (14.3784351 51.5696706, 14.378312 51.5697723, 14.378299 51.5698537)",,6,,
643013546,,,Mühlenplatz,residential,30,False,True,43.186,"LINESTRING (14.3784351 51.5696706, 14.3787307 51.56941, 14.3787952 51.5693532)",,6,,
39357741,,,Töpferstraße,residential,30,False,False,59.376000000000005,"LINESTRING (14.379189 51.569917, 14.3790856 51.569868, 14.3789869 51.569816, 14.3787745 51.5697667, 14.3784351 51.5696706)",,6,,
39357741,,,Töpferstraße,residential,30,False,True,29.964,"LINESTRING (14.379189 51.569917, 14.3792318 51.5699512, 14.3794558 51.5701294)",,6,,
39357742,,,Mühlenstraße,residential,30,False,True,60.961,"LINESTRING (14.379189 51.569917, 14.379117 51.5699788, 14.3788753 51.5700665, 14.3785739 51.5701083, 14.3784046 51.5701214)",,4,,
39498096,,,Am Schweizergarten,residential,,True,False,299.011,"LINESTRING (14.3859435 51.5706819, 14.3867516 51.5697548, 14.3868235 51.5694627, 14.3868329 51.5689446, 14.3866929 51.5686505, 14.3865327 51.5685039, 14.3862026 51.568307, 14.3861414 51.5682705)",,5,,
"[867211660, 39498095]",,,Am Schweizergarten,residential,,False,True,182.481,"LINESTRING (14.3859435 51.5706819, 14.385515 51.5703168, 14.3852487 51.570109, 14.3842703 51.5694712, 14.3842252 51.5694396)",,5,,
257254619,2,B 156,Muskauer Straße,primary,50,False,True,185.58,"LINESTRING (14.3861414 51.5682705, 14.3842252 51.5694396)",,,,
257254619,2,B 156,Muskauer Straße,primary,50,False,False,48.096000000000004,"LINESTRING (14.3861414 51.5682705, 14.3863112 51.5681461, 14.3865087 51.5679063)",,,,
40023877,,,Töpferstraße,residential,30,False,True,103.53900000000002,"LINESTRING (14.3805528 51.5706415, 14.3805597 51.5705884, 14.3802891 51.5704031, 14.3796445 51.5701111, 14.3795461 51.5700916, 14.3794558 51.5701294)",,4,,
40023879,,,Jüdengasse,living_street,,False,True,70.108,"LINESTRING (14.3789806 51.5709242, 14.3791242 51.5708264, 14.3791491 51.5708122, 14.379355 51.5706947, 14.3795257 51.5705962, 14.3797128 51.5704884)",,4,,
"[151909258, 32461381]",2,L 48,"['Jägerstraße', 'Georgenstraße']",secondary,50,False,True,14.232000000000001,"LINESTRING (14.3794517 51.5720818, 14.3793658 51.5720906, 14.3793141 51.5721192, 14.3792922 51.5721469)",,,,
"[43681032, 151909263]",,,Lange Straße,living_street,30,False,True,94.551,"LINESTRING (14.3794517 51.5720818, 14.3794126 51.5720052, 14.3794111 51.5719698, 14.3794491 51.5719007, 14.3795161 51.5718183, 14.3795585 51.5717662, 14.3794594 51.5716966, 14.3791348 51.5714854, 14.3790567 51.5714376, 14.3789905 51.5713972)",,,,
"[315025921, 315000293, 315025929, 315025936, 837614934]","['2', '3']",L 48,Jägerstraße,secondary,50,False,False,135.89000000000001,"LINESTRING (14.3794517 51.5720818, 14.3795865 51.5721151, 14.379778 51.5721811, 14.379989 51.5722618, 14.3800819 51.572306, 14.3802038 51.5723201, 14.3803299 51.572306, 14.3804126 51.5722713, 14.3805543 51.5721279, 14.3806954 51.571992, 14.3808448 51.5718672, 14.3809071 51.5718152)",,,,
97479444,1,B 156,Schlossplatz,primary,,True,False,41.351,"LINESTRING (14.3816248 51.5706689, 14.3816308 51.5707101, 14.3816152 51.5707502, 14.3815797 51.5707852, 14.3815281 51.5708112, 14.3814658 51.5708256, 14.3813994 51.5708268, 14.3813358 51.5708147, 14.3812819 51.5707905, 14.3812432 51.5707569)",,,roundabout,
"[151900073, 180045524, 113561300, 180045525, 257254619]","['2', '3']",B 156,Muskauer Straße,primary,50,False,False,228.68099999999998,"LINESTRING (14.3816248 51.5706689, 14.3817672 51.5706333, 14.3818946 51.5705937, 14.3822105 51.5705098, 14.3824042 51.5704576, 14.3827133 51.5703418, 14.3828441 51.5702797, 14.383027 51.5701759, 14.3831436 51.5701058, 14.3832269 51.5700565, 14.3842252 51.5694396)",yes,,,
97479444,1,B 156,Schlossplatz,primary,,True,False,21.014000000000003,"LINESTRING (14.3812432 51.5707569, 14.3812248 51.5707209, 14.3812242 51.5706831, 14.3812416 51.5706468, 14.3812753 51.5706154, 14.3813224 51.5705915)",,,roundabout,
"[151909266, 315025946]","['2', '3']",L 48,Schloßstraße,secondary,,False,"[False, True]",55.471,"LINESTRING (14.3812432 51.5707569, 14.3811026 51.5708046, 14.3808635 51.5708857, 14.3806498 51.5709854, 14.3805755 51.5710296)",,,,
97479444,1,B 156,Schlossplatz,primary,,True,False,26.092,"LINESTRING (14.3813224 51.5705915, 14.3813808 51.5705769, 14.3814435 51.5705741, 14.3815047 51.5705832, 14.3815585 51.5706035, 14.3815998 51.570633, 14.3816248 51.5706689)",,,roundabout,
"[615817965, 315025943]",2,B 156,Kantstraße,primary,50,False,True,223.358,"LINESTRING (14.3813224 51.5705915, 14.3812263 51.5705064, 14.3811264 51.5704346, 14.3809644 51.5703381, 14.3806303 51.5701755, 14.3802178 51.5699816, 14.3798483 51.5698203, 14.3798097 51.5697997, 14.3792932 51.5695626, 14.3788642 51.569385, 14.3787952 51.5693532)",,,,
106108374,,,An den Mühlen,residential,,False,True,67.576,"LINESTRING (14.3769013 51.569129, 14.376517 51.569319, 14.3764118 51.5693259, 14.3763108 51.5693102, 14.3760589 51.5692389)",,,,
122260554,,,Mühlenstraße,living_street,,False,True,92.949,"LINESTRING (14.3768505 51.5707624, 14.3769777 51.5706369, 14.3770565 51.5705592, 14.3773838 51.5703412, 14.3777413 51.5701433)",,6,,
151900069,,,Lange Straße,living_street,30,True,False,122.18499999999999,"LINESTRING (14.3768505 51.5707624, 14.3772959 51.5708089, 14.3775086 51.5708471, 14.3779821 51.570976, 14.37849 51.5711474)",,,,
111306450,,,Jägerstraße,living_street,,False,False,126.076,"LINESTRING (14.3812515 51.5715149, 14.3810801 51.5714171, 14.3809307 51.5712996, 14.381429 51.5711169, 14.3815519 51.5711936, 14.3812515 51.5715149)",,,,
111306450,,,Jägerstraße,living_street,,False,True,126.07600000000001,"LINESTRING (14.3812515 51.5715149, 14.3815519 51.5711936, 14.381429 51.5711169, 14.3809307 51.5712996, 14.3810801 51.5714171, 14.3812515 51.5715149)",,,,
111306450,,,Jägerstraße,living_street,,False,False,41.019000000000005,"LINESTRING (14.3812515 51.5715149, 14.3810951 51.5716435, 14.3809546 51.5717718, 14.3809071 51.5718152)",,,,
121943896,,,Badergasse,living_street,,False,False,13.349,"LINESTRING (14.3777838 51.5718923, 14.3777458 51.5717746)",,6,,
121943896,,,Badergasse,living_street,,False,True,33.795,"LINESTRING (14.3777838 51.5718923, 14.3781143 51.5721163)",,6,,
"[55805632, 302949483, 121943895]",,,"['Burgstraße', 'Kirchplatz']",living_street,,False,False,164.91700000000003,"LINESTRING (14.3777838 51.5718923, 14.3774288 51.5720083, 14.3771166 51.5720348, 14.3767356 51.5720404, 14.3766043 51.5720145, 14.3761526 51.571827, 14.3759683 51.5718798, 14.3756401 51.5720274)",,,,
26360127,,,Badergasse,tertiary,50,False,True,25.953,"LINESTRING (14.3781143 51.5721163, 14.3778651 51.5722909)",,,,
121943896,,,Badergasse,living_street,,False,False,33.795,"LINESTRING (14.3781143 51.5721163, 14.3777838 51.5718923)",,6,,
26360127,,,Badergasse,tertiary,50,False,False,31.262,"LINESTRING (14.3781143 51.5721163, 14.3781885 51.5720261, 14.3783444 51.5718746)",,,,
121943896,,,Badergasse,living_street,,False,True,13.349,"LINESTRING (14.3777458 51.5717746, 14.3777838 51.5718923)",,6,,
"[121987331, 1178284270]",,,Seilergasse,living_street,,False,False,41.26899999999999,"LINESTRING (14.3778727 51.5716142, 14.3781367 51.5716759, 14.3781586 51.571681, 14.3783435 51.5717262, 14.3784246 51.5717545)",,,,
121987329,,,Ameliengasse,living_street,,False,True,57.620999999999995,"LINESTRING (14.37849 51.5711474, 14.3782012 51.5713366, 14.3779227 51.5715271)",,,,
151900069,,,Lange Straße,living_street,30,True,False,44.381,"LINESTRING (14.37849 51.5711474, 14.3786119 51.5712021, 14.3789905 51.5713972)",,,,
121987329,,,Ameliengasse,living_street,,False,False,57.620999999999995,"LINESTRING (14.3779227 51.5715271, 14.3782012 51.5713366, 14.37849 51.5711474)",,,,
1178284200,,,Kirchgasse,living_street,,False,False,40.899,"LINESTRING (14.376973 51.5715543, 14.3764059 51.5714492)",,,,
643013546,,,Mühlenplatz,residential,30,False,False,30.649,"LINESTRING (14.378299 51.5698537, 14.3784046 51.5701214)",,6,,
"[122260561, 143912850, 163401412, 163401414]",,,Johannesgasse,"['residential', 'living_street']",30,False,True,91.166,"LINESTRING (14.378299 51.5698537, 14.378151 51.5698637, 14.3775886 51.56988, 14.3773803 51.5698951, 14.377016 51.5699939)",,,,
643013546,,,Mühlenplatz,residential,30,False,True,23.247999999999998,"LINESTRING (14.378299 51.5698537, 14.378312 51.5697723, 14.3784351 51.5696706)",,6,,
122260547,,,Johannesgasse,living_street,,True,False,22.735,"LINESTRING (14.3756305 51.5705606, 14.3756725 51.5705276, 14.3758347 51.5704003)",,2,,
151900069,,,Lange Straße,living_street,30,True,False,66.732,"LINESTRING (14.3756305 51.5705606, 14.3757668 51.5706144, 14.3759026 51.5706509, 14.3761927 51.5707025, 14.3764402 51.5707339, 14.3765399 51.5707466)",,,,
122260555,,,Johannesgasse,living_street,,False,False,93.904,"LINESTRING (14.3758347 51.5704003, 14.3761217 51.5702536, 14.377016 51.5699939)",,,,
122260554,,,Mühlenstraße,living_street,,False,False,92.94899999999998,"LINESTRING (14.3777413 51.5701433, 14.3773838 51.5703412, 14.3770565 51.5705592, 14.3769777 51.5706369, 14.3768505 51.5707624)",,6,,
"[715442704, 122260554]",,,Mühlenstraße,"['living_street', 'residential']",30,False,True,46.141999999999996,"LINESTRING (14.3777413 51.5701433, 14.3779077 51.5701559, 14.3784046 51.5701214)",,6,,
122260559,,,,living_street,,False,False,52.861999999999995,"LINESTRING (14.3777413 51.5701433, 14.377562 51.5701159, 14.377016 51.5699939)",,,,
32492334,,,Heinrichstraße,residential,,False,True,161.00900000000001,"LINESTRING (14.3768538 51.5674627, 14.3761746 51.5675685, 14.3757575 51.5676243, 14.3748841 51.567724, 14.3745727 51.5677519)",,,,
151832597,,,Gerberstraße,residential,,False,False,134.23299999999998,"LINESTRING (14.3768538 51.5674627, 14.3768598 51.5676571, 14.3768669 51.5678386, 14.3768598 51.5679655, 14.3768418 51.5680593, 14.3767876 51.5681333, 14.3766402 51.568217, 14.3765866 51.5682475, 14.37652 51.5683206, 14.3763515 51.5685301, 14.376325 51.5685676)",,,,
32492334,,,Heinrichstraße,residential,,False,False,161.00900000000001,"LINESTRING (14.3745727 51.5677519, 14.3748841 51.567724, 14.3757575 51.5676243, 14.3761746 51.5675685, 14.3768538 51.5674627)",,,,
151832623,,,Lustgartenstraße,residential,,False,False,40.534,"LINESTRING (14.3745727 51.5677519, 14.374378 51.5679762, 14.3742954 51.5680731)",,,,
200735151,2,B 156,Geschwister-Scholl-Straße,primary,50,False,False,13.544,"LINESTRING (14.376325 51.5685676, 14.3764986 51.5686241)",,,,
151832597,,,Gerberstraße,residential,,False,True,134.233,"LINESTRING (14.376325 51.5685676, 14.3763515 51.5685301, 14.37652 51.5683206, 14.3765866 51.5682475, 14.3766402 51.568217, 14.3767876 51.5681333, 14.3768418 51.5680593, 14.3768598 51.5679655, 14.3768669 51.5678386, 14.3768598 51.5676571, 14.3768538 51.5674627)",,,,
"[151832600, 151832606, 200735151]",2,B 156,Geschwister-Scholl-Straße,primary,50,False,True,129.38500000000002,"LINESTRING (14.376325 51.5685676, 14.3757556 51.568407, 14.3756039 51.5683702, 14.3754674 51.5683429, 14.3753323 51.5683212, 14.3752085 51.568307, 14.3749843 51.5682864, 14.3748101 51.5682805, 14.3746994 51.5682769, 14.3745365 51.5682718)",,,,
200735151,2,B 156,Geschwister-Scholl-Straße,primary,50,False,True,13.544,"LINESTRING (14.3764986 51.5686241, 14.376325 51.5685676)",,,,
151832577,,,Bauhofstraße,residential,,False,False,74.82,"LINESTRING (14.3764986 51.5686241, 14.3764284 51.5687215, 14.3763915 51.5687726, 14.3763138 51.5688804, 14.3762923 51.5689151, 14.3760589 51.5692389)",,,,
"[315025944, 151832602, 643013547, 200735151]","['2', '3']",B 156,"['Geschwister-Scholl-Straße', 'Kantstraße']",primary,50,False,False,178.59700000000004,"LINESTRING (14.3764986 51.5686241, 14.3767134 51.5686863, 14.3773596 51.5688613, 14.3780428 51.5690651, 14.3781783 51.5691106, 14.3783278 51.5691643, 14.3785195 51.5692381, 14.3787045 51.5693122, 14.3787952 51.5693532)",yes,,,
151832592,,,Friedrichstraße,residential,,False,True,54.235,"LINESTRING (14.3753379 51.5690464, 14.3760589 51.5692389)",,,,
"[200735150, 151832592, 203157077, 203157080, 1041523385, 727677598]",,,Friedrichstraße,residential,,False,"[False, True]",93.07,"LINESTRING (14.3753379 51.5690464, 14.3750913 51.5689709, 14.3750458 51.568957, 14.374923 51.5689256, 14.3748323 51.5689003, 14.3747517 51.5688759, 14.3746686 51.5688503, 14.3746291 51.5688355, 14.3745795 51.5688168, 14.374506 51.568771, 14.3744583 51.5687219, 14.3743876 51.568632, 14.3743269 51.5685502)",,,,
151832656,,,Wirthstraße,residential,30,False,True,135.43900000000002,"LINESTRING (14.3753379 51.5690464, 14.3753175 51.5690766, 14.3751255 51.5693601, 14.3749188 51.5696655, 14.3746477 51.5700552, 14.3746163 51.5700845, 14.3745392 51.5701566)",,3,,
151832592,,,Friedrichstraße,residential,,False,False,54.235,"LINESTRING (14.3760589 51.5692389, 14.3753379 51.5690464)",,,,
106108374,,,An den Mühlen,residential,,False,False,67.576,"LINESTRING (14.3760589 51.5692389, 14.3763108 51.5693102, 14.3764118 51.5693259, 14.376517 51.569319, 14.3769013 51.569129)",,,,
151832577,,,Bauhofstraße,residential,,False,True,74.82,"LINESTRING (14.3760589 51.5692389, 14.3762923 51.5689151, 14.3763138 51.5688804, 14.3763915 51.5687726, 14.3764284 51.5687215, 14.3764986 51.5686241)",,,,
151832584,,,Dresdener Straße,residential,,False,False,95.963,"LINESTRING (14.3733008 51.5697682, 14.3737067 51.5698843, 14.3740984 51.5699978, 14.3745392 51.5701566)",,,,
"[151832584, 151900070, 151900071]",,,"['Dresdener Straße', 'Lange Straße']",residential,,False,False,66.04599999999999,"LINESTRING (14.3745392 51.5701566, 14.3746493 51.5702077, 14.3751758 51.5703977, 14.3753498 51.5704701)",yes,,,
151832584,,,Dresdener Straße,residential,,False,True,95.963,"LINESTRING (14.3745392 51.5701566, 14.3740984 51.5699978, 14.3737067 51.5698843, 14.3733008 51.5697682)",,,,
151832656,,,Wirthstraße,residential,30,False,False,135.439,"LINESTRING (14.3745392 51.5701566, 14.3746163 51.5700845, 14.3746477 51.5700552, 14.3749188 51.5696655, 14.3751255 51.5693601, 14.3753175 51.5690766, 14.3753379 51.5690464)",,3,,
151900069,,,Lange Straße,living_street,30,True,False,21.855,"LINESTRING (14.3753498 51.5704701, 14.3756305 51.5705606)",,,,
"[151832584, 151900070, 151900071]",,,"['Dresdener Straße', 'Lange Straße']",residential,,False,True,66.04599999999999,"LINESTRING (14.3753498 51.5704701, 14.3751758 51.5703977, 14.3746493 51.5702077, 14.3745392 51.5701566)",yes,,,
"[1195039304, 32461380]",,,Poststraße,residential,,False,True,84.359,"LINESTRING (14.3753498 51.5704701, 14.3753204 51.5704966, 14.3747652 51.570997, 14.3747541 51.5710688, 14.3747624 51.571115)",,,,
1017378711,,,Pfortenstraße,residential,50,False,True,66.179,"LINESTRING (14.3747624 51.571115, 14.3752514 51.5716267)",,,,
"[1195039304, 32461380]",,,Poststraße,residential,,False,False,84.359,"LINESTRING (14.3747624 51.571115, 14.3747541 51.5710688, 14.3747652 51.570997, 14.3753204 51.5704966, 14.3753498 51.5704701)",,,,
"[151832632, 158258988, 151832629, 151832630]",2,,Mittelstraße,tertiary,50,False,False,79.408,"LINESTRING (14.3734237 51.5724419, 14.3737018 51.5724795, 14.3742221 51.5725476, 14.3743098 51.5725421, 14.3743745 51.5725334, 14.3745284 51.5724774)",yes,,,
1017378711,,,Pfortenstraße,residential,50,False,False,52.028,"LINESTRING (14.3756401 51.5720274, 14.3752514 51.5716267)",,,,
1017378711,,,Pfortenstraße,residential,50,False,True,6.472,"LINESTRING (14.3756401 51.5720274, 14.3756401 51.5720856)",,,,
"[55805632, 302949483, 121943895]",,,"['Burgstraße', 'Kirchplatz']",living_street,,False,True,164.91699999999997,"LINESTRING (14.3756401 51.5720274, 14.3759683 51.5718798, 14.3761526 51.571827, 14.3766043 51.5720145, 14.3767356 51.5720404, 14.3771166 51.5720348, 14.3774288 51.5720083, 14.3777838 51.5718923)",,,,
1017378711,,,Pfortenstraße,residential,50,False,False,6.472,"LINESTRING (14.3756401 51.5720856, 14.3756401 51.5720274)",,,,
32461377,,,Burgstraße,tertiary,50,False,True,89.373,"LINESTRING (14.3756401 51.5720856, 14.3755543 51.5720848, 14.3754515 51.5721076, 14.3745284 51.5724774)",,,,
52923985,,,Pfortenstraße,tertiary,50,False,True,166.06099999999998,"LINESTRING (14.3756401 51.5720856, 14.3757195 51.5721099, 14.3760172 51.5722483, 14.3761887 51.5723199, 14.376349 51.5723642, 14.3764062 51.5723774, 14.3765135 51.5724043, 14.376667 51.5724243, 14.3768017 51.5724305, 14.3769558 51.5724271, 14.3771981 51.5724071, 14.3776918 51.572329, 14.3778651 51.5722909)",,,,
32461377,,,Burgstraße,tertiary,50,False,False,89.37300000000002,"LINESTRING (14.3745284 51.5724774, 14.3754515 51.5721076, 14.3755543 51.5720848, 14.3756401 51.5720856)",,,,
151832585,,,Erwin-Strittmatter-Promenade,residential,,True,False,153.326,"LINESTRING (14.3745284 51.5724774, 14.3744814 51.5723858, 14.3747624 51.571115)",,,,
