osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge
4722891,True,2,Deichstraße,secondary,50,False,59.052,"LINESTRING (8.5796547 53.5485215, 8.5796151 53.548853, 8.5796077 53.5489426, 8.5796115 53.5490516)",,
92433445,False,2,Deichstraße,secondary,50,False,101.466,"LINESTRING (8.5796547 53.5485215, 8.5796702 53.5483944, 8.5796891 53.5481823, 8.5797274 53.5478572, 8.5797471 53.5476107)",,
1133523213,False,,Keilstraße,residential,30,False,32.064,"LINESTRING (8.5787263 53.5463221, 8.5791366 53.5464761)",,
4741000,False,,Am Schafdeich,residential,30,False,53.277,"LINESTRING (8.5840489 53.5545895, 8.5843662 53.55503)",,
27566590,False,,Luisenstraße,residential,30,True,52.545,"LINESTRING (8.5840489 53.5545895, 8.5833123 53.5547679)",,
27566590,False,,Luisenstraße,residential,30,False,91.529,"LINESTRING (8.5840489 53.5545895, 8.5843714 53.5545117, 8.5847055 53.5544311, 8.5853327 53.5542798)",,
4741000,False,,Am Schafdeich,residential,30,True,53.277,"LINESTRING (8.5843662 53.55503, 8.5840489 53.5545895)",,
27567937,False,,Auf den Sülten,residential,30,False,96.62700000000001,"LINESTRING (8.5843662 53.55503, 8.5846717 53.554956, 8.5850033 53.5548756, 8.5857206 53.5547017)",,
27567937,False,,Auf den Sülten,residential,30,False,73.571,"LINESTRING (8.5857206 53.5547017, 8.5867568 53.5544591)",,
27567937,False,,Auf den Sülten,residential,30,True,96.62700000000001,"LINESTRING (8.5857206 53.5547017, 8.5850033 53.5548756, 8.5846717 53.554956, 8.5843662 53.55503)",,
630269165,False,,Keilstraße,residential,30,False,54.0,"LINESTRING (8.5791366 53.5464761, 8.5798367 53.5467267)",,
1133523213,False,,Keilstraße,residential,30,True,32.064,"LINESTRING (8.5791366 53.5464761, 8.5787263 53.5463221)",,
72897854,True,,Rampenstraße,residential,30,False,121.563,"LINESTRING (8.5791366 53.5464761, 8.5790202 53.5465919, 8.5787813 53.5468338, 8.5786804 53.5469361, 8.5782451 53.5473768, 8.578204 53.5474185)",,
92433451,False,3,Hafenstraße,secondary,50,False,9.742,"LINESTRING (8.5808999 53.5513098, 8.5808365 53.5512307)",,
254870779,True,1,Pestalozzistraße,tertiary,50,False,32.133,"LINESTRING (8.5808999 53.5513098, 8.5807262 53.5514795, 8.5806266 53.5515478)",,
361711157,False,3,Hafenstraße,secondary,50,True,35.221,"LINESTRING (8.5808999 53.5513098, 8.5809747 53.5514147, 8.5810076 53.5514609, 8.5810297 53.5514921, 8.5811081 53.5516014)",,
"[1164476777, 73064189]",False,,Am Leher Tor,residential,30,True,257.839,"LINESTRING (8.578151 53.5526093, 8.5781958 53.5518373, 8.5782126 53.5518112, 8.5782438 53.551795, 8.578364 53.551783, 8.5785479 53.5517698, 8.5787522 53.5517547, 8.5789772 53.5517301, 8.57919 53.5517029, 8.5794328 53.5516625, 8.5796731 53.551618, 8.5797229 53.551607, 8.5799169 53.551564, 8.5801751 53.5514981, 8.5803255 53.5514526, 8.5806266 53.5515478)",,
367397498,False,2,Wiener Straße,tertiary,30,False,100.006,"LINESTRING (8.578151 53.5526093, 8.5793187 53.552571, 8.5794255 53.5525739, 8.5796586 53.5526009)",,
27565921,False,,Hopfenstraße,residential,30,False,51.94,"LINESTRING (8.5778081 53.5503882, 8.5777221 53.5499239)",,
232858504,False,,An der Allee,residential,30,True,69.969,"LINESTRING (8.5778081 53.5503882, 8.5788622 53.550327)",,
232858504,False,,An der Allee,residential,30,False,69.969,"LINESTRING (8.5788622 53.550327, 8.5778081 53.5503882)",,
232858504,False,,An der Allee,residential,30,True,86.747,"LINESTRING (8.5788622 53.550327, 8.580169 53.5502507)",,
4740998,False,,Zollinlandstraße,living_street,,False,141.446,"LINESTRING (8.5782242 53.5549571, 8.5803655 53.5549616)",,
"[27566506, 628917788]",False,,Moltkestraße,residential,30,False,99.765,"LINESTRING (8.5782242 53.5549571, 8.5782706 53.5548154, 8.5788081 53.5541899, 8.5788482 53.5541453)",,
27662990,True,,Bremerhavener Straße,residential,30,False,62.704,"LINESTRING (8.5793898 53.5533821, 8.580339 53.5533857)",,
256057960,False,,Pestalozzistraße,residential,30,False,49.922,"LINESTRING (8.5793898 53.5533821, 8.5793965 53.5531702, 8.5793804 53.5531097, 8.5793479 53.5530666, 8.5792324 53.5529579)",,
628917788,False,,Moltkestraße,residential,30,True,93.38900000000001,"LINESTRING (8.5793898 53.5533821, 8.5793822 53.5535076, 8.5793404 53.5535983, 8.5788482 53.5541453)",,
27566514,True,,Dorotheastraße,residential,30,False,44.481,"LINESTRING (8.581108 53.5525921, 8.5815801 53.5525851, 8.5817718 53.552549)",,
27566514,True,,Dorotheastraße,residential,30,False,50.518,"LINESTRING (8.5803435 53.5526035, 8.581108 53.5525921)",,
262374070,False,,Goethestraße,residential,30,False,86.977,"LINESTRING (8.5803435 53.5526035, 8.580339 53.5533857)",,
27566530,False,2,Goethestraße,residential,30,True,56.483,"LINESTRING (8.5803435 53.5526035, 8.5803448 53.5523761, 8.580332 53.5523326, 8.5803093 53.5522998, 8.5802303 53.5522329, 8.5800561 53.5521737)",,
27662990,True,,Bremerhavener Straße,residential,30,False,51.047,"LINESTRING (8.580339 53.5533857, 8.5811117 53.5533798)",,
