osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge
4793948,1,A 1,Augsburger Straße,secondary,50,False,False,381.5829999999999,"LINESTRING (10.5906456 48.3477094, 10.5909959 48.3477209, 10.591831 48.3477483, 10.5919035 48.3477495, 10.5920369 48.3477517, 10.5921913 48.3477543, 10.5922231 48.3477551, 10.592463 48.3477615, 10.5925632 48.3477636, 10.592668 48.3477658, 10.5927693 48.3477669, 10.593029 48.3477696, 10.593149 48.3477708, 10.5934927 48.3477811, 10.5935169 48.3477818, 10.593639 48.3477855, 10.5939288 48.3478149, 10.5940831 48.3478305, 10.594464 48.3478973, 10.5945118 48.3479057, 10.5947364 48.347975, 10.5949276 48.348034, 10.5950698 48.3480779, 10.5951057 48.3480872, 10.5953949 48.3481619, 10.5954538 48.3481805, 10.5956757 48.3482507)",,
4976814,,St 2027,Bahnhofstraße,secondary,50,False,False,146.153,"LINESTRING (10.5906456 48.3477094, 10.5906461 48.3476893, 10.5906604 48.3471371, 10.590664 48.3470457, 10.5906692 48.3467744, 10.5906357 48.3465775, 10.5905547 48.3464046)",,
35296022,,St 2027,Marktstraße,secondary,50,False,False,279.763,"LINESTRING (10.5906456 48.3477094, 10.590109 48.3476816, 10.5898898 48.3476676, 10.5896654 48.3476606, 10.5894646 48.3476701, 10.5893863 48.3476739, 10.589194 48.3476896, 10.5889605 48.347736, 10.5889044 48.3477521, 10.5887231 48.347809, 10.5884428 48.3478971, 10.5883955 48.3479108, 10.5882157 48.3479731, 10.5880938 48.3480153, 10.5878785 48.3480899, 10.5877975 48.348118, 10.5875951 48.3481846, 10.5875667 48.3481939, 10.5873678 48.3482593, 10.5870916 48.3483502)",,
109663362,1,,Burggasse,unclassified,30,False,True,88.613,"LINESTRING (10.5906456 48.3477094, 10.5906447 48.3477484, 10.5906405 48.3479194, 10.5906388 48.3479878, 10.5906354 48.3481246, 10.5906393 48.3481791, 10.590643 48.3482319, 10.5906474 48.3482935, 10.5906867 48.3484044, 10.590751 48.3484933)",,
4793948,1,A 1,Augsburger Straße,secondary,50,False,True,13.972,"LINESTRING (10.595834 48.3483194, 10.5956757 48.3482507)",,
30093100,1,,Am Zehentstadel,residential,30,False,True,130.352,"LINESTRING (10.595834 48.3483194, 10.595758 48.3484896, 10.5956027 48.3488377, 10.5954029 48.3492855, 10.5953325 48.3494433)",4,
109663359,,St 2027,Marktstraße,secondary,50,False,True,82.002,"LINESTRING (10.5842622 48.3487903, 10.5844548 48.3487778, 10.5846453 48.3487737, 10.5849301 48.3487717, 10.5853708 48.3487707)",,
4976814,,St 2027,Bahnhofstraße,secondary,50,False,False,38.956,"LINESTRING (10.5905547 48.3464046, 10.590418 48.3462428, 10.590269 48.3461111)",,
4976814,,St 2027,Bahnhofstraße,secondary,50,False,True,146.15300000000002,"LINESTRING (10.5905547 48.3464046, 10.5906357 48.3465775, 10.5906692 48.3467744, 10.590664 48.3470457, 10.5906604 48.3471371, 10.5906461 48.3476893, 10.5906456 48.3477094)",,
38542392,1,,Mühlangerstraße,residential,,False,False,173.416,"LINESTRING (10.5905547 48.3464046, 10.5907317 48.3463713, 10.5911443 48.3463496, 10.591741 48.3463739, 10.5921252 48.3463999, 10.5921847 48.3464039, 10.5922905 48.34641, 10.5928858 48.3464522)",,
23575119,,,Schäfflerstraße,unclassified,50,False,False,94.39,"LINESTRING (10.5877027 48.3444625, 10.5866902 48.3449799)",,
28980292,,St 2027,Bahnhofstraße,secondary,50,False,False,41.32,"LINESTRING (10.5877027 48.3444625, 10.5875482 48.3443248, 10.5873897 48.344155)",,
28980569,,St 2027,Bahnhofstraße,secondary,50,False,True,197.19699999999997,"LINESTRING (10.5877027 48.3444625, 10.5877696 48.3445058, 10.5880128 48.3446586, 10.5880714 48.3446955, 10.5881322 48.3447334, 10.5882398 48.3448005, 10.5884313 48.3449198, 10.588768 48.345142, 10.5888626 48.3452044, 10.5890944 48.3453574, 10.5895967 48.345675, 10.5896245 48.3456926)",,
52026190,1,,Mühlenweg,residential,,False,False,193.381,"LINESTRING (10.5939117 48.3472677, 10.5954261 48.3474168, 10.5956551 48.3474393, 10.5964946 48.3475446)",,
52026190,1,,Mühlenweg,residential,,False,True,168.454,"LINESTRING (10.5939117 48.3472677, 10.5926992 48.3471397, 10.5927773 48.3468856, 10.5928433 48.3466712, 10.5928858 48.3464522)",,
52026191,1,,Fischerweg,unclassified,,False,True,79.229,"LINESTRING (10.5939117 48.3472677, 10.5939524 48.3469929, 10.5940167 48.3465586)",,
30092838,1,,St.-Anna-Straße,residential,30,False,True,140.968,"LINESTRING (10.5975495 48.3511973, 10.5974944 48.3512618, 10.5973801 48.3512745, 10.5973281 48.3512498, 10.5964826 48.3508171, 10.5963274 48.3507377, 10.5960313 48.3506097)",,
38969849,1,,Kohlstattstraße,unclassified,30,False,False,18.878999999999998,"LINESTRING (10.5975495 48.3511973, 10.597561 48.3512894, 10.5976 48.3513623)",,
30092839,1,,Zusameckstraße,residential,30,False,False,233.00199999999998,"LINESTRING (10.5976 48.3513623, 10.597487 48.3513208, 10.5973801 48.3513266, 10.5967154 48.3516913, 10.5966721 48.3516895, 10.5966118 48.3516871, 10.5965446 48.3516392, 10.5959101 48.3511869, 10.5958919 48.3511623, 10.595819 48.3510638, 10.5960313 48.3506097)",4,
38969849,1,,Kohlstattstraße,unclassified,30,False,True,18.878999999999998,"LINESTRING (10.5976 48.3513623, 10.597561 48.3512894, 10.5975495 48.3511973)",,
4976814,,St 2027,Bahnhofstraße,secondary,50,False,True,38.956,"LINESTRING (10.590269 48.3461111, 10.590418 48.3462428, 10.5905547 48.3464046)",,
"[28980569, 28980570, 28980293]",,St 2027,Bahnhofstraße,secondary,50,False,False,66.606,"LINESTRING (10.590269 48.3461111, 10.5901881 48.3460562, 10.5900713 48.3459774, 10.5900364 48.3459557, 10.5899972 48.3459318, 10.5898295 48.3458195, 10.5896245 48.3456926)",5,yes
"[42277520, 28980785, 28980786]",1,,Ustersbacher Straße,unclassified,50,False,True,339.74199999999996,"LINESTRING (10.590269 48.3461111, 10.5904834 48.3459781, 10.5905942 48.345915, 10.5910621 48.3456903, 10.5919734 48.3452531, 10.592521 48.34499, 10.5930843 48.3447204, 10.593964 48.3442962)",,yes
25007336,1,,Zusamstraße,residential,50,False,False,179.83500000000004,"LINESTRING (10.5896245 48.3456926, 10.5893099 48.3458802, 10.5891313 48.3459385, 10.5880557 48.3462376, 10.587993 48.3462551, 10.58746 48.3464033)",,
28980569,,St 2027,Bahnhofstraße,secondary,50,False,False,197.197,"LINESTRING (10.5896245 48.3456926, 10.5895967 48.345675, 10.5890944 48.3453574, 10.5888626 48.3452044, 10.588768 48.345142, 10.5884313 48.3449198, 10.5882398 48.3448005, 10.5881322 48.3447334, 10.5880714 48.3446955, 10.5880128 48.3446586, 10.5877696 48.3445058, 10.5877027 48.3444625)",,
"[28980569, 28980570, 28980293]",,St 2027,Bahnhofstraße,secondary,50,False,True,66.606,"LINESTRING (10.5896245 48.3456926, 10.5898295 48.3458195, 10.5899972 48.3459318, 10.5900364 48.3459557, 10.5900713 48.3459774, 10.5901881 48.3460562, 10.590269 48.3461111)",5,yes
25007336,1,,Zusamstraße,residential,50,False,True,72.75099999999999,"LINESTRING (10.5865477 48.3466491, 10.5872256 48.3464664, 10.5873749 48.3464262, 10.58746 48.3464033)",,
40029789,1,,Zusamstraße,residential,30,False,False,84.107,"LINESTRING (10.5865477 48.3466491, 10.586606 48.346812, 10.5862387 48.3468958, 10.585758 48.3469818)",,
110278675,1,,Spielangerstraße,residential,30,False,True,150.886,"LINESTRING (10.5865477 48.3466491, 10.5864356 48.3463432, 10.5862461 48.3458262, 10.5861594 48.3455897, 10.5860645 48.3453307)",,
23575119,,,Schäfflerstraße,unclassified,50,False,True,51.674,"LINESTRING (10.5860645 48.3453307, 10.5865967 48.3450293)",,
23575119,,,Schäfflerstraße,unclassified,50,False,False,97.686,"LINESTRING (10.5860645 48.3453307, 10.5856588 48.3455578, 10.5853131 48.3457513, 10.5850563 48.3458988)",,
110278675,1,,Spielangerstraße,residential,30,False,False,150.886,"LINESTRING (10.5860645 48.3453307, 10.5861594 48.3455897, 10.5862461 48.3458262, 10.5864356 48.3463432, 10.5865477 48.3466491)",,
25167330,1,,Schützenstraße,residential,30,False,True,38.319,"LINESTRING (10.5871742 48.3487054, 10.5870161 48.3483772)",,
25167328,1,,Spitalgasse,residential,30,False,False,267.56600000000003,"LINESTRING (10.5871742 48.3487054, 10.5874512 48.348661, 10.5876398 48.3486325, 10.5877904 48.3486107, 10.5881381 48.3485594, 10.5885328 48.3485056, 10.5886138 48.3484946, 10.5888389 48.3484839, 10.5892375 48.3484884, 10.5899505 48.3485319, 10.5899942 48.3485316, 10.590177 48.3485305, 10.5905029 48.3485284, 10.5905909 48.348516, 10.590751 48.3484933)",,
109663358,1,,Schützenstraße,residential,30,False,False,112.031,"LINESTRING (10.5871742 48.3487054, 10.5873724 48.3492006, 10.5873963 48.3492664, 10.5874328 48.3493666, 10.5875476 48.3496818)",,
25167328,1,,Spitalgasse,residential,30,False,True,267.56600000000003,"LINESTRING (10.590751 48.3484933, 10.5905909 48.348516, 10.5905029 48.3485284, 10.590177 48.3485305, 10.5899942 48.3485316, 10.5899505 48.3485319, 10.5892375 48.3484884, 10.5888389 48.3484839, 10.5886138 48.3484946, 10.5885328 48.3485056, 10.5881381 48.3485594, 10.5877904 48.3486107, 10.5876398 48.3486325, 10.5874512 48.348661, 10.5871742 48.3487054)",,
