osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,lanes,access
66758744,Schloßstraße,residential,,4,False,True,83.128,"LINESTRING (8.2263249 48.2096148, 8.2262586 48.2095406, 8.2261969 48.2094503, 8.2259676 48.2090124, 8.2259025 48.2089243)",,,yes
"[28547688, 249238596]",Vorstadtstraße,residential,"['20', '30']",,False,False,199.14000000000001,"LINESTRING (8.2282844 48.2131577, 8.2281804 48.2131511, 8.2281069 48.2131587, 8.2280421 48.2131721, 8.2279406 48.2131986, 8.2276735 48.2132744, 8.2273053 48.2133638, 8.2272469 48.2133849, 8.2270472 48.2134844, 8.2269779 48.2135254, 8.2269312 48.2135559, 8.2268943 48.2135859, 8.226848 48.213635, 8.2267774 48.2137225, 8.2265649 48.2139752, 8.2264933 48.2142691)",,,
32673611,Hauptstraße,residential,20,4,False,False,143.921,"LINESTRING (8.2282844 48.2131577, 8.2283776 48.2130745, 8.2286739 48.2128294, 8.2287907 48.2127421, 8.228978 48.2126288, 8.2292865 48.2124843, 8.2294367 48.2124248, 8.2295172 48.2123929, 8.2297304 48.2123191)",,,
"[249238592, 249238593]",Hauptstraße,residential,"['20', '30']",,False,True,50.153,"LINESTRING (8.2282844 48.2131577, 8.2281669 48.2132717, 8.2280973 48.2133401, 8.2280736 48.2133658, 8.2279147 48.2135354)",,,
249238596,Vorstadtstraße,residential,30,,False,True,40.844,"LINESTRING (8.2268927 48.2145198, 8.2267148 48.2144315, 8.2265775 48.2143343, 8.2264933 48.2142691)",,,
1210243554,Hauptstraße,unclassified,30,7,False,False,133.192,"LINESTRING (8.2268927 48.2145198, 8.2270257 48.2143673, 8.2271545 48.2142367, 8.2273442 48.2140671, 8.2274679 48.2139494, 8.2279147 48.2135354)",,2,
1210243554,Hauptstraße,unclassified,30,7,False,True,87.848,"LINESTRING (8.2268927 48.2145198, 8.2268135 48.2146276, 8.2267327 48.2147783, 8.2266372 48.2149976, 8.2265804 48.2151921, 8.2265602 48.2152745)",,2,
249238596,Vorstadtstraße,residential,30,,False,False,40.844,"LINESTRING (8.2264933 48.2142691, 8.2265775 48.2143343, 8.2267148 48.2144315, 8.2268927 48.2145198)",,,
"[28547688, 249238596]",Vorstadtstraße,residential,"['20', '30']",,False,True,199.14,"LINESTRING (8.2264933 48.2142691, 8.2265649 48.2139752, 8.2267774 48.2137225, 8.226848 48.213635, 8.2268943 48.2135859, 8.2269312 48.2135559, 8.2269779 48.2135254, 8.2270472 48.2134844, 8.2272469 48.2133849, 8.2273053 48.2133638, 8.2276735 48.2132744, 8.2279406 48.2131986, 8.2280421 48.2131721, 8.2281069 48.2131587, 8.2281804 48.2131511, 8.2282844 48.2131577)",,,
32673613,Hauptstraße,residential,20,5,False,False,72.334,"LINESTRING (8.2303264 48.2120196, 8.2304509 48.2119286, 8.2307104 48.2116823, 8.230754 48.2116466, 8.230807 48.2116108, 8.2308596 48.2115849, 8.2309471 48.2115525, 8.2309744 48.2115446)",,,
51736643,Hauptstraße,residential,20,,False,True,55.403000000000006,"LINESTRING (8.2303264 48.2120196, 8.2301687 48.2121131, 8.2298984 48.2122467, 8.2297304 48.2123191)",,,
128892735,Traubenplatz,living_street,,,False,True,43.82200000000001,"LINESTRING (8.2303264 48.2120196, 8.2306822 48.2121926, 8.2307377 48.2122121, 8.2307551 48.2122183, 8.2308156 48.2122397)",,,
249623719,Franz-Schiele-Straße,residential,,,False,False,37.178,"LINESTRING (8.2337823 48.2101929, 8.2337058 48.2102127, 8.2336193 48.2102236, 8.233582 48.2102243, 8.2335356 48.2102246, 8.2334731 48.2102256, 8.2332878 48.2102217)",,,
"[52559024, 1217204377]",Am Bahnhof,residential,,,False,False,477.1270000000001,"LINESTRING (8.2337823 48.2101929, 8.2338003 48.2102855, 8.2338175 48.2104358, 8.2338422 48.2105067, 8.2338749 48.2105638, 8.2339575 48.210655, 8.2340318 48.2107644, 8.2340594 48.2108186, 8.234073 48.2109158, 8.2340624 48.2109929, 8.2340275 48.211097, 8.2339685 48.2112428, 8.2338907 48.211336, 8.2337152 48.2114844, 8.2336803 48.2115353, 8.2335962 48.2116883, 8.2335328 48.2119071, 8.2335006 48.2120103, 8.23348 48.2120764, 8.2334572 48.2121509, 8.233423 48.2122204, 8.2331869 48.2125677, 8.2330808 48.2126998, 8.232893 48.2128767, 8.2327477 48.2130092, 8.2325229 48.2131538, 8.2324024 48.2132515, 8.232288 48.2133482, 8.232162 48.2134598, 8.2321376 48.2134867, 8.2321131 48.2135212, 8.2321038 48.2135461, 8.2321078 48.2135725, 8.232127 48.213614, 8.2321885 48.2137099, 8.2322453 48.2137637, 8.2323669 48.2138327, 8.2322574 48.2140036)",,,
"[66383348, 1218639615]",Franz-Schiele-Straße,residential,30,,False,True,91.38199999999999,"LINESTRING (8.2337823 48.2101929, 8.2338251 48.2101662, 8.2338573 48.2101394, 8.2338753 48.2101075, 8.2338906 48.2100603, 8.2339078 48.2100025, 8.2339269 48.2099636, 8.2339689 48.2099186, 8.234038 48.209881, 8.2341063 48.2098631, 8.2341807 48.2098586, 8.2342494 48.20987, 8.2342984 48.2098895, 8.2343428 48.2099313, 8.2343705 48.2099787, 8.2343787 48.2100136, 8.2343888 48.2100565, 8.2343955 48.2101454)",,,
"[249648864, 1018270603, 169417550]",Bahnhofstraße,secondary,50,6,False,True,410.56300000000005,"LINESTRING (8.2332878 48.2102217, 8.2332982 48.2103756, 8.2333424 48.2105984, 8.2333517 48.2106807, 8.2333516 48.2107316, 8.2333502 48.2107613, 8.2333434 48.210906, 8.2333244 48.2110257, 8.2332877 48.2111525, 8.233247 48.2112489, 8.233192 48.2113573, 8.23306 48.2115264, 8.2330084 48.2115907, 8.2329459 48.2116681, 8.2328992 48.2117316, 8.2328603 48.211797, 8.232801 48.2118976, 8.2327018 48.2120659, 8.2326758 48.2121102, 8.2326381 48.2121942, 8.232588 48.212329, 8.2325603 48.2123914, 8.2324513 48.2125978, 8.2322568 48.2128067, 8.2320752 48.2129599, 8.231822 48.2131589, 8.2316727 48.2132594, 8.2315122 48.2133675, 8.2313605 48.2134728, 8.2313104 48.2135235)",,2,
249623719,Franz-Schiele-Straße,residential,,,False,True,37.178,"LINESTRING (8.2332878 48.2102217, 8.2334731 48.2102256, 8.2335356 48.2102246, 8.233582 48.2102243, 8.2336193 48.2102236, 8.2337058 48.2102127, 8.2337823 48.2101929)",,,
1218639685,Leimattenstraße,residential,,,False,False,19.305,"LINESTRING (8.2312646 48.2124176, 8.2313937 48.2122668)",,,
128213813,Leimattenstraße,unclassified,,,False,True,78.52799999999999,"LINESTRING (8.2312646 48.2124176, 8.2309438 48.2127483, 8.2308383 48.2128734, 8.230769 48.2129331, 8.2306508 48.2129834)",,,
1201485126,Leimattenstraße,living_street,,,False,True,106.618,"LINESTRING (8.2312646 48.2124176, 8.2310384 48.2123332, 8.2306964 48.2126172, 8.2304724 48.2127789, 8.2303476 48.2128531, 8.2302393 48.2129076)",,,
28547935,Leimattenstraße,residential,,,False,False,32.519,"LINESTRING (8.2317734 48.2116043, 8.2317887 48.211538, 8.2317886 48.211475, 8.2317759 48.2114198, 8.2317625 48.211383, 8.2317138 48.2113225)",,,
24707578,Werderstraße,residential,50,6,False,False,148.32,"LINESTRING (8.2317138 48.2113225, 8.2317538 48.21129, 8.2317913 48.2112507, 8.2318045 48.2112336, 8.2318294 48.2112, 8.2318542 48.2111548, 8.2318745 48.2111005, 8.2318896 48.2110351, 8.2318979 48.2109766, 8.231906 48.2109191, 8.2319589 48.210327, 8.2319865 48.2100189)",,,
"[66383360, 24707577, 24707578]","['Hauptstraße', 'Werderstraße']",residential,"['50', '20']",6,False,True,60.813,"LINESTRING (8.2317138 48.2113225, 8.2316774 48.2113486, 8.2316393 48.2113681, 8.2315553 48.2114049, 8.2314795 48.2114308, 8.2313825 48.2114532, 8.2310615 48.2115208, 8.2310092 48.2115343, 8.2309744 48.2115446)",yes,,
28547935,Leimattenstraße,residential,,,False,True,32.519,"LINESTRING (8.2317138 48.2113225, 8.2317625 48.211383, 8.2317759 48.2114198, 8.2317886 48.211475, 8.2317887 48.211538, 8.2317734 48.2116043)",,,
249649125,Reichenbacher Straße,secondary,50,6,False,True,357.845,"LINESTRING (8.2365774 48.2153949, 8.2361872 48.2152773, 8.2360755 48.2152306, 8.2358847 48.2151427, 8.2357932 48.2151024, 8.2353455 48.2149102, 8.2352855 48.2148921, 8.2348169 48.2147512, 8.234637 48.2146913, 8.2345214 48.2146528, 8.234473 48.2146354, 8.23401 48.2144689, 8.2337056 48.2143757, 8.233321 48.2142914, 8.2330591 48.2142386, 8.2327868 48.2141962, 8.2325625 48.2141458, 8.2323974 48.2140832, 8.2322574 48.2140036)",,2,
"[249238595, 249649140, 249649143]",Mühlenpeterweg,residential,30,,False,True,60.760000000000005,"LINESTRING (8.2365774 48.2153949, 8.236658 48.2157133, 8.2366768 48.2158276, 8.2366945 48.2159355)",yes,,
28547881,Franz-Schiele-Straße,residential,30,,False,False,54.629999999999995,"LINESTRING (8.2341664 48.2136211, 8.23415 48.213598, 8.2341363 48.2135708, 8.2341296 48.2135421, 8.2341266 48.2135016, 8.2341351 48.2134656, 8.2341652 48.213405, 8.2342583 48.2132699, 8.2343173 48.2131581)",,,
"[52559025, 52559026, 1210878290]","['Wilhelm-Hausenstein-Straße', 'Franz-Schiele-Straße']",residential,30,,False,"[False, True]",1013.5789999999998,"LINESTRING (8.2341664 48.2136211, 8.234263 48.2136493, 8.23433 48.2136663, 8.2343783 48.2136699, 8.2344219 48.2136672, 8.2344574 48.2136573, 8.2344843 48.2136395, 8.2345167 48.2136026, 8.234725 48.2132172, 8.234774 48.213148, 8.2352239 48.212648, 8.2352737 48.2125689, 8.2353125 48.2124994, 8.2354599 48.2121647, 8.235638 48.2117175, 8.235683 48.2116249, 8.2357359 48.2115325, 8.235798 48.2114666, 8.2358814 48.2113946, 8.2360117 48.2113266, 8.2361471 48.2112797, 8.2362703 48.211245, 8.2363955 48.2111954, 8.2364879 48.2111499, 8.236539 48.2111066, 8.2365556 48.211046, 8.236539 48.2109838, 8.2364155 48.2108497, 8.2362543 48.2106996, 8.2360343 48.2104597, 8.2360208 48.2102999, 8.2360599 48.2101557, 8.2361912 48.2100028, 8.2366407 48.2097669, 8.236734 48.2096804, 8.2367641 48.2095711, 8.2367195 48.2095261, 8.2366121 48.2094673, 8.2363923 48.2094322, 8.2361881 48.2093964, 8.2354712 48.2093308, 8.2353425 48.2093167, 8.2351947 48.2092906, 8.235079 48.2092496, 8.2349993 48.2092156, 8.2348867 48.20914, 8.2347113 48.2089741, 8.2344266 48.2086673, 8.2342509 48.2084886, 8.2341003 48.2083019, 8.2340669 48.2082669, 8.2340226 48.2082534, 8.2339822 48.2082621, 8.2339594 48.208294, 8.2339708 48.2083268, 8.2341814 48.2086774, 8.2342206 48.2088356, 8.2342582 48.2090588, 8.2342913 48.2092122, 8.2343916 48.209426, 8.234556 48.2097149, 8.2345949 48.2098117)",,,
1226460381,Schmiedeacker,residential,,,False,False,97.167,"LINESTRING (8.2341664 48.2136211, 8.2341986 48.2136569, 8.2342442 48.2136877, 8.2343113 48.2137128, 8.2344139 48.2137382, 8.2348528 48.2138228, 8.2351692 48.2138987, 8.2353614 48.2139447)",,,
66383359,Wilhelm-Hausenstein-Straße,residential,30,,False,False,42.135,"LINESTRING (8.2345949 48.2098117, 8.2345775 48.2098208, 8.2345671 48.2098353, 8.2345171 48.2099981, 8.2344767 48.2101064, 8.2344601 48.2101273, 8.2343955 48.2101454)",,,
"[307784032, 66383377]",Im Buchenbronn,residential,30,,False,False,79.161,"LINESTRING (8.2345949 48.2098117, 8.2346314 48.2098026, 8.2349243 48.2097247, 8.2356036 48.2095783)",,1,
"[52559026, 52559025, 1210878290]","['Franz-Schiele-Straße', 'Wilhelm-Hausenstein-Straße']",residential,30,,False,"[False, True]",1013.5790000000002,"LINESTRING (8.2345949 48.2098117, 8.234556 48.2097149, 8.2343916 48.209426, 8.2342913 48.2092122, 8.2342582 48.2090588, 8.2342206 48.2088356, 8.2341814 48.2086774, 8.2339708 48.2083268, 8.2339594 48.208294, 8.2339822 48.2082621, 8.2340226 48.2082534, 8.2340669 48.2082669, 8.2341003 48.2083019, 8.2342509 48.2084886, 8.2344266 48.2086673, 8.2347113 48.2089741, 8.2348867 48.20914, 8.2349993 48.2092156, 8.235079 48.2092496, 8.2351947 48.2092906, 8.2353425 48.2093167, 8.2354712 48.2093308, 8.2361881 48.2093964, 8.2363923 48.2094322, 8.2366121 48.2094673, 8.2367195 48.2095261, 8.2367641 48.2095711, 8.236734 48.2096804, 8.2366407 48.2097669, 8.2361912 48.2100028, 8.2360599 48.2101557, 8.2360208 48.2102999, 8.2360343 48.2104597, 8.2362543 48.2106996, 8.2364155 48.2108497, 8.236539 48.2109838, 8.2365556 48.211046, 8.236539 48.2111066, 8.2364879 48.2111499, 8.2363955 48.2111954, 8.2362703 48.211245, 8.2361471 48.2112797, 8.2360117 48.2113266, 8.2358814 48.2113946, 8.235798 48.2114666, 8.2357359 48.2115325, 8.235683 48.2116249, 8.235638 48.2117175, 8.2354599 48.2121647, 8.2353125 48.2124994, 8.2352737 48.2125689, 8.2352239 48.212648, 8.234774 48.213148, 8.234725 48.2132172, 8.2345167 48.2136026, 8.2344843 48.2136395, 8.2344574 48.2136573, 8.2344219 48.2136672, 8.2343783 48.2136699, 8.23433 48.2136663, 8.234263 48.2136493, 8.2341664 48.2136211)",,,
"[307784032, 66383377]",Im Buchenbronn,residential,30,,False,True,79.161,"LINESTRING (8.2356036 48.2095783, 8.2349243 48.2097247, 8.2346314 48.2098026, 8.2345949 48.2098117)",,1,
28547881,Franz-Schiele-Straße,residential,30,,False,True,58.956,"LINESTRING (8.2343955 48.2101454, 8.2344012 48.2102023, 8.2344192 48.2103816, 8.2344467 48.2105259, 8.2345104 48.2106677)",,,
"[66383348, 1218639615]",Franz-Schiele-Straße,residential,30,,False,False,91.382,"LINESTRING (8.2343955 48.2101454, 8.2343888 48.2100565, 8.2343787 48.2100136, 8.2343705 48.2099787, 8.2343428 48.2099313, 8.2342984 48.2098895, 8.2342494 48.20987, 8.2341807 48.2098586, 8.2341063 48.2098631, 8.234038 48.209881, 8.2339689 48.2099186, 8.2339269 48.2099636, 8.2339078 48.2100025, 8.2338906 48.2100603, 8.2338753 48.2101075, 8.2338573 48.2101394, 8.2338251 48.2101662, 8.2337823 48.2101929)",,,
66383359,Wilhelm-Hausenstein-Straße,residential,30,,False,True,42.135000000000005,"LINESTRING (8.2343955 48.2101454, 8.2344601 48.2101273, 8.2344767 48.2101064, 8.2345171 48.2099981, 8.2345671 48.2098353, 8.2345775 48.2098208, 8.2345949 48.2098117)",,,
52559028,Im Weidengründle,residential,30,,False,False,77.17,"LINESTRING (8.2345104 48.2106677, 8.2355005 48.2108829)",,,
28547881,Franz-Schiele-Straße,residential,30,,False,False,58.955999999999996,"LINESTRING (8.2345104 48.2106677, 8.2344467 48.2105259, 8.2344192 48.2103816, 8.2344012 48.2102023, 8.2343955 48.2101454)",,,
28547881,Franz-Schiele-Straße,residential,30,,False,True,280.48100000000005,"LINESTRING (8.2345104 48.2106677, 8.2346502 48.2110343, 8.2346124 48.2120444, 8.2345369 48.2124367, 8.2345029 48.2126528, 8.2344751 48.2127733, 8.2344303 48.2128957, 8.2343701 48.213047, 8.2343173 48.2131581)",,,
52559028,Im Weidengründle,residential,30,,False,True,77.17,"LINESTRING (8.2355005 48.2108829, 8.2345104 48.2106677)",,,
"[52559024, 1217204377]",Am Bahnhof,residential,,,False,True,477.127,"LINESTRING (8.2322574 48.2140036, 8.2323669 48.2138327, 8.2322453 48.2137637, 8.2321885 48.2137099, 8.232127 48.213614, 8.2321078 48.2135725, 8.2321038 48.2135461, 8.2321131 48.2135212, 8.2321376 48.2134867, 8.232162 48.2134598, 8.232288 48.2133482, 8.2324024 48.2132515, 8.2325229 48.2131538, 8.2327477 48.2130092, 8.232893 48.2128767, 8.2330808 48.2126998, 8.2331869 48.2125677, 8.233423 48.2122204, 8.2334572 48.2121509, 8.23348 48.2120764, 8.2335006 48.2120103, 8.2335328 48.2119071, 8.2335962 48.2116883, 8.2336803 48.2115353, 8.2337152 48.2114844, 8.2338907 48.211336, 8.2339685 48.2112428, 8.2340275 48.211097, 8.2340624 48.2109929, 8.234073 48.2109158, 8.2340594 48.2108186, 8.2340318 48.2107644, 8.2339575 48.210655, 8.2338749 48.2105638, 8.2338422 48.2105067, 8.2338175 48.2104358, 8.2338003 48.2102855, 8.2337823 48.2101929)",,,
249649125,Reichenbacher Straße,secondary,50,6,False,False,357.84499999999997,"LINESTRING (8.2322574 48.2140036, 8.2323974 48.2140832, 8.2325625 48.2141458, 8.2327868 48.2141962, 8.2330591 48.2142386, 8.233321 48.2142914, 8.2337056 48.2143757, 8.23401 48.2144689, 8.234473 48.2146354, 8.2345214 48.2146528, 8.234637 48.2146913, 8.2348169 48.2147512, 8.2352855 48.2148921, 8.2353455 48.2149102, 8.2357932 48.2151024, 8.2358847 48.2151427, 8.2360755 48.2152306, 8.2361872 48.2152773, 8.2365774 48.2153949)",,2,
"[249649125, 1230166471]",Reichenbacher Straße,secondary,50,6,False,True,70.95599999999999,"LINESTRING (8.2322574 48.2140036, 8.2322029 48.2139771, 8.232077 48.2139301, 8.2319172 48.2138774, 8.231773 48.213847, 8.2316981 48.2138294, 8.2316152 48.2138145, 8.231377 48.2137617)",,2,
"[66383369, 66383370, 18755484]",Bahnhofstraße,residential,"['20', '30']",,False,True,75.55900000000001,"LINESTRING (8.2302393 48.2129076, 8.23021 48.2128703, 8.2301222 48.2127653, 8.2300619 48.2126852, 8.2300344 48.2126526, 8.2298814 48.2124834, 8.2297685 48.2123605, 8.2297304 48.2123191)",yes,,
"[128278779, 32673614]",Bahnhofstraße,residential,30,,False,False,107.61300000000001,"LINESTRING (8.2302393 48.2129076, 8.2302899 48.2129759, 8.2303066 48.2130018, 8.2303309 48.2130385, 8.2304212 48.2131826, 8.2304414 48.2132158, 8.2304684 48.2132602, 8.2305218 48.2133381, 8.2305926 48.2134184, 8.2306498 48.2134722, 8.23069 48.2135029, 8.2308536 48.2136156, 8.2310327 48.213691)",,,
1201485126,Leimattenstraße,living_street,,,False,False,106.618,"LINESTRING (8.2302393 48.2129076, 8.2303476 48.2128531, 8.2304724 48.2127789, 8.2306964 48.2126172, 8.2310384 48.2123332, 8.2312646 48.2124176)",,,
129698056,Spritzenhausplatz,residential,,,False,True,18.523,"LINESTRING (8.231193 48.210036, 8.2311782 48.2100504, 8.231161 48.2100916, 8.2311398 48.2101133, 8.2310401 48.2101587)",,,
129698056,Spritzenhausplatz,residential,,,False,False,18.523,"LINESTRING (8.2310401 48.2101587, 8.2311398 48.2101133, 8.231161 48.2100916, 8.2311782 48.2100504, 8.231193 48.210036)",,,
"[129698057, 1218639687]",Schloßstraße,residential,"['20', '30']",4,False,False,156.274,"LINESTRING (8.2310401 48.2101587, 8.2310824 48.2102651, 8.2310947 48.2104861, 8.2310991 48.2109559, 8.2310237 48.2112232, 8.2309525 48.2113718, 8.2309404 48.2114174, 8.2309417 48.211454, 8.2309488 48.2114868, 8.2309592 48.2115161, 8.2309744 48.2115446)",,,
"[66758744, 129698057]",Schloßstraße,residential,30,4,False,True,407.36,"LINESTRING (8.2310401 48.2101587, 8.2310034 48.2100884, 8.2309219 48.2099835, 8.2307982 48.2098782, 8.2306583 48.2098057, 8.2305302 48.2097704, 8.2300541 48.2096969, 8.2299627 48.2096921, 8.2298769 48.2096907, 8.2297548 48.2096974, 8.2295564 48.2097162, 8.2292512 48.2098047, 8.2288693 48.2099461, 8.2287387 48.2100112, 8.2286101 48.2100619, 8.2284384 48.2101057, 8.2279613 48.2101657, 8.2278124 48.2101704, 8.227555 48.2101785, 8.227447 48.2101714, 8.2272849 48.2101468, 8.2270386 48.2100751, 8.2269231 48.2100321, 8.2268306 48.2099825, 8.2266406 48.2098524, 8.2265705 48.20981, 8.2264872 48.2097482, 8.2263842 48.2096707, 8.2263249 48.2096148)",,,yes
133302551,Poststraße,residential,30,5,False,False,134.21099999999998,"LINESTRING (8.2310325 48.2143734, 8.2308425 48.2142562, 8.2307042 48.2141957, 8.2300497 48.2139453, 8.229728 48.2138254, 8.2295559 48.2137685, 8.2294886 48.2137523)",,,
"[582684768, 582684769, 249238594]",Rebbergstraße,residential,30,,False,False,85.104,"LINESTRING (8.2310325 48.2143734, 8.2311617 48.214295, 8.2313132 48.2141725, 8.2313789 48.2141055, 8.2314854 48.2140396, 8.2315136 48.2140395, 8.2315667 48.2140394, 8.2319368 48.2141189)",yes,,
1210243553,Rebbergstraße,residential,30,5,False,True,28.671999999999997,"LINESTRING (8.2310325 48.2143734, 8.2311335 48.2144934, 8.2311969 48.214606)",,,
133302550,Gustav-Fimpel-Straße,residential,,4,False,False,102.05,"LINESTRING (8.2311969 48.214606, 8.2324797 48.2149401)",,,
44852970,Rebbergstraße,residential,30,5,False,True,453.0419999999999,"LINESTRING (8.2311969 48.214606, 8.2312522 48.2147169, 8.2314392 48.2149991, 8.2314809 48.2150501, 8.2315305 48.2150885, 8.231611 48.2151234, 8.2317354 48.2151625, 8.2321261 48.2152576, 8.2330936 48.2154981, 8.2344937 48.2158231, 8.2359496 48.2159834, 8.2365845 48.2161313)",,,
1210243553,Rebbergstraße,residential,30,5,False,False,28.671999999999997,"LINESTRING (8.2311969 48.214606, 8.2311335 48.2144934, 8.2310325 48.2143734)",,,
