osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,tunnel,junction
"[34398784, 42633321, 42633323]",,,"['Silberstraße', 'Thieme-Brücke']",residential,True,False,87.923,"LINESTRING (12.3883018 50.8130245, 12.3883486 50.8130185, 12.3888893 50.8129958, 12.3891448 50.8129955, 12.3895287 50.8129115)",,yes,,
32549051,,,Wahlener Straße,residential,False,False,237.00900000000001,"LINESTRING (12.3895287 50.8129115, 12.3904166 50.8128685, 12.3904546 50.812866, 12.3923662 50.8127409, 12.392889 50.8127378)",,,,
32549261,,,Fabrikstraße,residential,False,False,64.688,"LINESTRING (12.3895287 50.8129115, 12.3895383 50.8131897, 12.3895971 50.8134909)",,,,
23971160,,,Am Mühlgraben,residential,False,True,46.031000000000006,"LINESTRING (12.3894415 50.8164744, 12.3894772 50.8167239, 12.3894479 50.8168863)",,,,
34398878,,,Buttengasse,residential,False,False,159.888,"LINESTRING (12.3894415 50.8164744, 12.3893491 50.8160627, 12.3893311 50.8159855, 12.3892281 50.8159313, 12.3890663 50.8158964, 12.3889713 50.8158992, 12.3889279 50.8158964, 12.3887837 50.8158869, 12.3886873 50.8158608, 12.3886015 50.8158011, 12.3884728 50.8157198, 12.3884551 50.8157137, 12.3883783 50.8156872, 12.3883591 50.8156821, 12.3882754 50.8156601, 12.3880044 50.8156467)",,,,
"[24915097, 42633333, 42633334]",,,"['Wassertorbrücke', 'Badergasse']",residential,False,True,53.524,"LINESTRING (12.3894415 50.8164744, 12.3897709 50.8164447, 12.3897937 50.8164426, 12.3901324 50.8164198, 12.3901978 50.8164216)",,yes,,
846638558,2,,Schulstraße,tertiary,False,False,68.17,"LINESTRING (12.3858414 50.8145826, 12.3861391 50.8139991)",,,,
25308922,,,Westbergstraße,residential,False,False,147.394,"LINESTRING (12.3858414 50.8145826, 12.3855887 50.8145448, 12.3837733 50.8143623)",,,,
32526102,2,,Schulstraße,tertiary,False,True,122.426,"LINESTRING (12.3858414 50.8145826, 12.3857206 50.8148666, 12.385612 50.8151219, 12.3855625 50.8152532, 12.3854402 50.8156534)",,,,
23971160,,,Am Mühlgraben,residential,False,False,98.62400000000001,"LINESTRING (12.3892712 50.817766, 12.3892921 50.817663, 12.3893427 50.8174702, 12.3894479 50.8168863)",,,,
"[142490274, 47002379, 10895404, 47002372]",2,S 54,"['Jahnstraße', 'Neumarkt', 'Neumarktstraße']",secondary,False,False,88.17899999999999,"LINESTRING (12.3892712 50.817766, 12.3894721 50.8177908, 12.389742 50.8178348, 12.3899323 50.8179152, 12.3899526 50.8179241, 12.3903235 50.818086, 12.390377 50.8181118)",,yes,,
265094554,2,S 54,Jahnstraße,secondary,False,True,69.306,"LINESTRING (12.3892712 50.817766, 12.3890268 50.8177609, 12.3887094 50.8177543, 12.3886327 50.8177527, 12.3882852 50.8177455)",,,,
45883663,,,Heinrich-Heine-Straße,residential,False,True,24.377,"LINESTRING (12.3846017 50.8172921, 12.3844596 50.8174921)",,,,
32526125,,,Jakobsgasse,residential,False,False,99.14699999999999,"LINESTRING (12.3846017 50.8172921, 12.3849236 50.8173239, 12.3852029 50.8173254, 12.3854064 50.8173145, 12.3856561 50.8173056, 12.3857652 50.8173017, 12.3860074 50.8172932)",,,,
32526125,,,Jakobsgasse,residential,False,True,126.27400000000002,"LINESTRING (12.3846017 50.8172921, 12.3839667 50.8171568, 12.3837581 50.817146, 12.3837202 50.8171491, 12.3836347 50.8171562, 12.3834684 50.8171934, 12.3833115 50.8172443, 12.3831684 50.8173086, 12.3829588 50.8174112)",,,,
23971153,,,David-Friedrich-Oehler-Straße,residential,False,False,134.897,"LINESTRING (12.3807613 50.8149051, 12.381105 50.8148917, 12.3813832 50.8148646, 12.3815889 50.8148303, 12.3816734 50.8147972, 12.3817564 50.8147402, 12.3818088 50.8146779, 12.3819387 50.8142126)",,,,
23971153,,,David-Friedrich-Oehler-Straße,residential,False,True,100.34299999999999,"LINESTRING (12.3807613 50.8149051, 12.3803812 50.8149833, 12.38021 50.815057, 12.3800939 50.8151365, 12.3799984 50.8153027, 12.3799493 50.8155346)",,,,
25308922,,,Westbergstraße,residential,False,True,129.964,"LINESTRING (12.3819387 50.8142126, 12.3837733 50.8143623)",,,,
23971153,,,David-Friedrich-Oehler-Straße,residential,False,True,134.897,"LINESTRING (12.3819387 50.8142126, 12.3818088 50.8146779, 12.3817564 50.8147402, 12.3816734 50.8147972, 12.3815889 50.8148303, 12.3813832 50.8148646, 12.381105 50.8148917, 12.3807613 50.8149051)",,,,
25308922,,,Westbergstraße,residential,False,False,157.31,"LINESTRING (12.3819387 50.8142126, 12.3816512 50.8141884, 12.3810692 50.8140699, 12.3807259 50.8139755, 12.3799904 50.8135826)",,,,
34397837,,,David-Friedrich-Oehler-Straße,residential,False,True,142.402,"LINESTRING (12.3819387 50.8142126, 12.3820526 50.8138759, 12.3821814 50.8129431)",,,,
23971125,,,Mannichswalder Straße,residential,False,False,224.815,"LINESTRING (12.3835671 50.8157531, 12.3824479 50.8156947, 12.3817028 50.8157387, 12.3803989 50.8155775)",,,,
32548923,,,Lindenstraße,residential,True,False,155.92700000000002,"LINESTRING (12.3835671 50.8157531, 12.3835754 50.8156836, 12.3835451 50.8153329, 12.3836156 50.8149904, 12.3836248 50.8149455, 12.3836956 50.8146783, 12.3837733 50.8143623)",,,,
1064493800,,,Mannichswalder Straße,residential,False,True,136.604,"LINESTRING (12.3835671 50.8157531, 12.383607 50.815757, 12.3838627 50.815782, 12.3849688 50.8162338, 12.385289 50.8162792)",,,,
23971125,,,Mannichswalder Straße,residential,False,False,31.945,"LINESTRING (12.3803989 50.8155775, 12.3799493 50.8155346)",,,,
23971125,,,Mannichswalder Straße,residential,False,True,224.815,"LINESTRING (12.3803989 50.8155775, 12.3817028 50.8157387, 12.3824479 50.8156947, 12.3835671 50.8157531)",,,,
32548740,,,Teichstraße,residential,False,True,133.183,"LINESTRING (12.3803989 50.8155775, 12.3802856 50.8159129, 12.3801569 50.816401, 12.3800636 50.8167561)",,,,
32525927,,,Wilhelm-Liebknecht-Straße,residential,False,False,216.339,"LINESTRING (12.3800636 50.8167561, 12.3813857 50.8170019, 12.3817527 50.8170974, 12.3829588 50.8174112)",,,,
32548740,,,Teichstraße,residential,False,False,133.183,"LINESTRING (12.3800636 50.8167561, 12.3801569 50.816401, 12.3802856 50.8159129, 12.3803989 50.8155775)",,,,
25308922,,,Westbergstraße,residential,False,True,157.31000000000003,"LINESTRING (12.3799904 50.8135826, 12.3807259 50.8139755, 12.3810692 50.8140699, 12.3816512 50.8141884, 12.3819387 50.8142126)",,,,
32548821,,,Grüner Weg,residential,False,False,77.221,"LINESTRING (12.3806118 50.8120517, 12.380584 50.8121219, 12.3803382 50.8127243)",,,,
32548821,,,Grüner Weg,residential,False,True,77.221,"LINESTRING (12.3803382 50.8127243, 12.380584 50.8121219, 12.3806118 50.8120517)",,,,
"[32548836, 1064493799]",,,Kutzlebenstraße,residential,True,False,99.619,"LINESTRING (12.3803382 50.8127243, 12.3803002 50.8129345, 12.3802858 50.8130142, 12.3802213 50.8132587, 12.3801291 50.8134204, 12.3799904 50.8135826)",,,,
32548829,,,Karl-Marx-Straße,residential,False,False,124.171,"LINESTRING (12.3839323 50.813095, 12.3821814 50.8129431)",,,,
34397876,,,Lindenstraße,residential,False,False,141.374,"LINESTRING (12.3839323 50.813095, 12.3838293 50.8140169, 12.3837733 50.8143623)",,,,
34398209,,,Karl-Marx-Straße,residential,False,True,179.72899999999998,"LINESTRING (12.3839323 50.813095, 12.3862132 50.8125837, 12.3863289 50.8125363)",,,,
25308922,,,Westbergstraße,residential,False,False,129.964,"LINESTRING (12.3837733 50.8143623, 12.3819387 50.8142126)",,,,
25308922,,,Westbergstraße,residential,False,True,147.394,"LINESTRING (12.3837733 50.8143623, 12.3855887 50.8145448, 12.3858414 50.8145826)",,,,
34397876,,,Lindenstraße,residential,False,True,141.374,"LINESTRING (12.3837733 50.8143623, 12.3838293 50.8140169, 12.3839323 50.813095)",,,,
24915097,,,Badergasse,residential,False,True,19.197,"LINESTRING (12.3901978 50.8164216, 12.3904682 50.8163967)",,,,
"[24915097, 42633333, 42633334]",,,"['Wassertorbrücke', 'Badergasse']",residential,False,False,53.524,"LINESTRING (12.3901978 50.8164216, 12.3901324 50.8164198, 12.3897937 50.8164426, 12.3897709 50.8164447, 12.3894415 50.8164744)",,yes,,
32549267,,,Pleißenaue,residential,True,False,140.391,"LINESTRING (12.3901978 50.8164216, 12.3902146 50.816531, 12.390242 50.8167101, 12.3902677 50.8169433, 12.3903536 50.8174042, 12.3903816 50.8176785)",,,,
32549281,,,Auenstraße,residential,False,True,79.56,"LINESTRING (12.3903816 50.8176785, 12.39119 50.817529, 12.391472 50.8174858)",,,,
"[170302344, 32549296]",,,"['Untere Auenstraße', 'Pleißenaue']",residential,False,False,87.105,"LINESTRING (12.3903816 50.8176785, 12.3903908 50.8177211, 12.3904137 50.8178272, 12.3904745 50.8178793, 12.3905951 50.8179724, 12.3907598 50.8180587, 12.3910251 50.8177943)",,,,
32549296,,,Untere Auenstraße,residential,False,False,46.577,"LINESTRING (12.3910251 50.8177943, 12.3913115 50.8175801, 12.391472 50.8174858)",,,,
"[32549296, 170302344]",,,"['Untere Auenstraße', 'Pleißenaue']",residential,False,True,87.105,"LINESTRING (12.3910251 50.8177943, 12.3907598 50.8180587, 12.3905951 50.8179724, 12.3904745 50.8178793, 12.3904137 50.8178272, 12.3903908 50.8177211, 12.3903816 50.8176785)",,,,
"[668663089, 216048515]",,,"['Neumarkt', 'Adlerstraße']",residential,False,True,110.501,"LINESTRING (12.3910251 50.8177943, 12.3917532 50.8181007, 12.3914112 50.8184852)",,,,
32549296,,,Untere Auenstraße,residential,False,True,37.491,"LINESTRING (12.3919809 50.8173843, 12.391472 50.8174858)",,,,
32549302,,,Gablenzer Straße,residential,False,True,88.918,"LINESTRING (12.3919809 50.8173843, 12.3920113 50.8176152, 12.3921978 50.8177439, 12.3925078 50.8178611, 12.3926915 50.8179787)",,,,
32549841,,,Gabelsbergerstraße,residential,False,False,154.51399999999998,"LINESTRING (12.3830804 50.8198785, 12.3835013 50.8199362, 12.3844913 50.8200721, 12.3846047 50.8200904, 12.3852235 50.8201903)",,,,
32549891,,,Heinrich-Heine-Straße,residential,False,False,44.926,"LINESTRING (12.3830804 50.8198785, 12.3831525 50.8195203, 12.3831611 50.8194777)",,,,
32549841,,,Gabelsbergerstraße,residential,False,False,90.178,"LINESTRING (12.3852235 50.8201903, 12.3863536 50.8203332, 12.3864845 50.8203277)",,,,
32549841,,,Gabelsbergerstraße,residential,False,True,154.514,"LINESTRING (12.3852235 50.8201903, 12.3846047 50.8200904, 12.3844913 50.8200721, 12.3835013 50.8199362, 12.3830804 50.8198785)",,,,
32549841,,,Gabelsbergerstraße,residential,False,True,90.178,"LINESTRING (12.3864845 50.8203277, 12.3863536 50.8203332, 12.3852235 50.8201903)",,,,
265094557,2,S 54,Leipziger Straße,secondary,False,False,136.336,"LINESTRING (12.3864845 50.8203277, 12.3864043 50.8200906, 12.3861137 50.8196049, 12.386023 50.8192855, 12.3859839 50.8191478)",,,,
14633749,2,,Werdauer Straße,unclassified,False,True,83.637,"LINESTRING (12.3884283 50.812289, 12.3884311 50.8123501, 12.3882564 50.8127882, 12.3882562 50.8128268, 12.388256 50.8128595, 12.3882625 50.8129155, 12.3882663 50.8129261, 12.3883018 50.8130245)",,,,
34396230,2,,Carl-Spengler-Straße,tertiary,False,True,102.354,"LINESTRING (12.3884283 50.812289, 12.3883413 50.8122896, 12.3880499 50.8122731, 12.3877997 50.8122589, 12.3873964 50.8122438, 12.387164 50.8122659, 12.3870935 50.8122842, 12.3870141 50.812333)",,,,
34396230,2,,Carl-Spengler-Straße,tertiary,False,False,102.354,"LINESTRING (12.3870141 50.812333, 12.3870935 50.8122842, 12.387164 50.8122659, 12.3873964 50.8122438, 12.3877997 50.8122589, 12.3880499 50.8122731, 12.3883413 50.8122896, 12.3884283 50.812289)",,,,
34396290,,,Robert-Koch-Platz,residential,False,True,53.403999999999996,"LINESTRING (12.3870141 50.812333, 12.3868253 50.8123995, 12.3864171 50.8124981, 12.3863289 50.8125363)",,,,
846638558,2,,Schulstraße,tertiary,False,True,70.069,"LINESTRING (12.3870141 50.812333, 12.3869205 50.812493, 12.3866685 50.8129241)",,,,
34396290,,,Robert-Koch-Platz,residential,False,False,53.403999999999996,"LINESTRING (12.3863289 50.8125363, 12.3864171 50.8124981, 12.3868253 50.8123995, 12.3870141 50.812333)",,,,
34398209,,,Karl-Marx-Straße,residential,False,False,179.72899999999998,"LINESTRING (12.3863289 50.8125363, 12.3862132 50.8125837, 12.3839323 50.813095)",,,,
846638558,2,,Schulstraße,tertiary,False,True,24.363,"LINESTRING (12.3866685 50.8129241, 12.3865751 50.8131351)",,,,
34396314,,,Pestalozzistraße,residential,True,False,52.129000000000005,"LINESTRING (12.3866685 50.8129241, 12.3865836 50.81291, 12.3865162 50.8128731, 12.3863289 50.8125363)",,,,
846638558,2,,Schulstraße,tertiary,False,False,70.069,"LINESTRING (12.3866685 50.8129241, 12.3869205 50.812493, 12.3870141 50.812333)",,,,
32548829,,,Karl-Marx-Straße,residential,False,True,124.171,"LINESTRING (12.3821814 50.8129431, 12.3839323 50.813095)",,,,
34397848,,,David-Friedrich-Oehler-Straße,residential,False,True,61.158,"LINESTRING (12.3821814 50.8129431, 12.3819925 50.8124062)",,,,
217852081,,,Karl-Marx-Straße,residential,True,False,131.767,"LINESTRING (12.3821814 50.8129431, 12.3803382 50.8127243)",,,,
34397837,,,David-Friedrich-Oehler-Straße,residential,False,False,142.402,"LINESTRING (12.3821814 50.8129431, 12.3820526 50.8138759, 12.3819387 50.8142126)",,,,
34397848,,,David-Friedrich-Oehler-Straße,residential,False,False,61.158,"LINESTRING (12.3819925 50.8124062, 12.3821814 50.8129431)",,,,
32549261,,,Fabrikstraße,residential,False,False,87.253,"LINESTRING (12.3895971 50.8134909, 12.3896439 50.8137709, 12.3896947 50.8140745, 12.3897348 50.8142707)",,,,
32549261,,,Fabrikstraße,residential,False,True,64.688,"LINESTRING (12.3895971 50.8134909, 12.3895383 50.8131897, 12.3895287 50.8129115)",,,,
34398763,,,Obere Neustadt,residential,False,False,232.89799999999997,"LINESTRING (12.3895971 50.8134909, 12.3915627 50.8133878, 12.3929013 50.8133231)",,,,
17245642,,,Gartenstraße,unclassified,False,False,65.088,"LINESTRING (12.3929013 50.8133231, 12.392889 50.8127378)",,,,
17245642,,,Gartenstraße,unclassified,False,True,77.69300000000001,"LINESTRING (12.3929013 50.8133231, 12.3928981 50.8136818, 12.3928342 50.8140194)",,,,
34398763,,,Obere Neustadt,residential,False,True,232.89799999999997,"LINESTRING (12.3929013 50.8133231, 12.3915627 50.8133878, 12.3895971 50.8134909)",,,,
34398878,,,Buttengasse,residential,False,False,49.870999999999995,"LINESTRING (12.3880044 50.8156467, 12.3879593 50.8156446, 12.3878904 50.815643, 12.3877604 50.8156384, 12.3875916 50.8156285, 12.3874441 50.8156199, 12.3872969 50.8156113)",,,,
