osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,name,bridge,width
58510861,residential,30,,False,True,74.66499999999999,"LINESTRING (6.5540622 50.5367658, 6.5538924 50.5368479, 6.5536224 50.5369957, 6.553249 50.5371942)",,,Am Hallenbad,,
"[1082403978, 900953918]",residential,"['50', '30']",,False,False,99.376,"LINESTRING (6.5540622 50.5367658, 6.5541776 50.5368422, 6.5545811 50.5371414, 6.5549634 50.5374512)",,,,,
51138569,residential,30,,False,True,116.629,"LINESTRING (6.553249 50.5371942, 6.5542307 50.5380373)",,,Am Hammerwerk,,
58510861,residential,30,,False,False,74.665,"LINESTRING (6.553249 50.5371942, 6.5536224 50.5369957, 6.5538924 50.5368479, 6.5540622 50.5367658)",,,Am Hallenbad,,
89514632,residential,,,False,True,7.446,"LINESTRING (6.5551397 50.5401744, 6.5551082 50.5401105)",,,Im Vogtpesch,,
89514631,residential,,,True,False,82.922,"LINESTRING (6.5551397 50.5401744, 6.5553965 50.5405962, 6.5554113 50.540643, 6.5553994 50.540695, 6.555347 50.5407641, 6.5552746 50.5408711)",,,Im Vogtpesch,,
43157337,residential,,,False,False,131.477,"LINESTRING (6.5615107 50.540902, 6.5607557 50.5398886, 6.5607277 50.5398301)",,,Kropelspfad,,
43157337,residential,,,False,True,42.758,"LINESTRING (6.5615107 50.540902, 6.5616953 50.5411751, 6.5617648 50.5412504)",,,Kropelspfad,,
91833264,residential,,,False,False,57.147,"LINESTRING (6.5615107 50.540902, 6.5612661 50.5409012, 6.5608959 50.5408983, 6.560704 50.5408809)",,,Kropelspfad,,
23550384,secondary,50,,False,True,132.344,"LINESTRING (6.5589593 50.5409996, 6.558868 50.5409761, 6.5587219 50.5409589, 6.5585318 50.5409378, 6.5582508 50.5409314, 6.558055 50.5409368, 6.5579554 50.5409393, 6.5578557 50.5409447, 6.5576784 50.5409542, 6.5572761 50.5409927, 6.5571067 50.5410077)",2,L 105,Aachener Straße,,
91833265,residential,50,,False,False,126.617,"LINESTRING (6.5589593 50.5409996, 6.5589641 50.540945, 6.5589678 50.5409029, 6.5589492 50.540827, 6.5588757 50.540711, 6.5587933 50.5406093, 6.5587015 50.5405091, 6.5586111 50.5404354, 6.5584181 50.5402752, 6.5583079 50.5402072, 6.5582287 50.5401583, 6.558061 50.5400576)",,,Am Stellwerk,,
319978777,secondary,50,,False,False,33.571,"LINESTRING (6.5589593 50.5409996, 6.5590798 50.5410595, 6.5591314 50.5411137, 6.5591744 50.5411717, 6.5592171 50.541244)",2,L 105,Kölner Straße,,
91833261,residential,,,False,False,28.787,"LINESTRING (6.5612274 50.5382759, 6.5610739 50.5380361)",,,Holunderweg,,
41162765,residential,,,False,False,61.39,"LINESTRING (6.5612274 50.5382759, 6.5613991 50.5382332, 6.5614845 50.5382259, 6.5616474 50.5381854, 6.5616825 50.5381621, 6.5618576 50.5381169, 6.5619274 50.5380693, 6.5619573 50.5380449, 6.5619728 50.5380268)",,,Holunderweg,,
41162765,residential,,,False,True,78.041,"LINESTRING (6.5612274 50.5382759, 6.5610124 50.5383359, 6.5609896 50.5383549, 6.5608283 50.5383967, 6.5607589 50.5383993, 6.5606357 50.5384251, 6.5605013 50.538444, 6.5601806 50.538449)",,,Holunderweg,,
91833261,residential,,,False,True,28.787,"LINESTRING (6.5610739 50.5380361, 6.5612274 50.5382759)",,,Holunderweg,,
91833265,residential,50,,False,True,126.617,"LINESTRING (6.558061 50.5400576, 6.5582287 50.5401583, 6.5583079 50.5402072, 6.5584181 50.5402752, 6.5586111 50.5404354, 6.5587015 50.5405091, 6.5587933 50.5406093, 6.5588757 50.540711, 6.5589492 50.540827, 6.5589678 50.5409029, 6.5589641 50.540945, 6.5589593 50.5409996)",,,Am Stellwerk,,
91833264,residential,,,False,True,57.147000000000006,"LINESTRING (6.560704 50.5408809, 6.5608959 50.5408983, 6.5612661 50.5409012, 6.5615107 50.540902)",,,Kropelspfad,,
91833427,residential,30,,False,True,90.987,"LINESTRING (6.5533706 50.541806, 6.5522267 50.5414304)",,,Leiengarten,,
91833429,residential,,,False,True,56.379000000000005,"LINESTRING (6.5540253 50.5397678, 6.5540815 50.5397455, 6.5543568 50.5396412, 6.55471 50.5395076)",,,Im Vogtpesch,,
89514183,residential,30,,False,True,126.01200000000001,"LINESTRING (6.5497378 50.5417024, 6.549908 50.5416098, 6.550121 50.5415277, 6.5503704 50.5414555, 6.5506278 50.5413957, 6.5507061 50.5413605, 6.5509019 50.5411806, 6.5509344 50.5411307, 6.5509655 50.5409815)",,,Auf dem Büchel,,
900953913,residential,,,False,True,39.223,"LINESTRING (6.5553375 50.5386775, 6.5558494 50.5385412)",,,Weiherbenden,,
486456789,residential,,,False,False,68.334,"LINESTRING (6.5551052 50.5387419, 6.554876 50.5388139, 6.5542707 50.5390513)",,,Weiherbenden,,
118158467,secondary,,,True,False,37.374,"LINESTRING (6.5622083 50.5416778, 6.5622688 50.5417492, 6.5622668 50.541859, 6.5622482 50.5418955, 6.5622244 50.541933, 6.5621918 50.5419961)",,L 204,,,
255534134,secondary,50,,False,False,41.946,"LINESTRING (6.5622083 50.5416778, 6.5621593 50.5416009, 6.5620158 50.5414813, 6.561928 50.5414424, 6.5618172 50.5414142)",2,L 204,,,
132965086,secondary,50,,True,False,8.362,"LINESTRING (6.5594597 50.5414028, 6.5593466 50.5413807)",,L 204,Kölner Straße,,
451756389,secondary,50,roundabout,True,False,15.964999999999998,"LINESTRING (6.559122 50.5413558, 6.5591136 50.5413304, 6.5591178 50.5413046, 6.5591342 50.5412809, 6.5591612 50.5412614, 6.5591962 50.5412481, 6.5592171 50.541244)",,,,,
"[1017426796, 89527509, 89514742]",secondary,50,,False,True,192.607,"LINESTRING (6.559122 50.5413558, 6.5590207 50.5413869, 6.5587456 50.5414812, 6.5585196 50.5415941, 6.5583785 50.5416875, 6.5582549 50.5417677, 6.5575692 50.5422516, 6.5571609 50.5425379)",2,L 204,Gemünder Straße,,
118158401,secondary,50,,True,False,23.927,"LINESTRING (6.5597955 50.5413963, 6.5596254 50.541413, 6.5594597 50.5414028)",,L 204,Kölner Straße,,
118158409,secondary,50,,False,True,142.99699999999999,"LINESTRING (6.5597955 50.5413963, 6.561609 50.5413995, 6.5617275 50.5414031, 6.5618172 50.5414142)",,L 204,Keldenicher Straße,,
118158415,secondary,50,,True,False,38.384,"LINESTRING (6.5597955 50.5413963, 6.5598145 50.5414635, 6.55981 50.5415432, 6.5598293 50.5416163, 6.5599148 50.5417267)",,L 105,Kölner Straße,,
118158464,secondary,50,,True,False,49.11000000000001,"LINESTRING (6.5599148 50.5417267, 6.5597625 50.5416551, 6.5596677 50.5415683, 6.5595416 50.5414387, 6.5594597 50.5414028)",,L 105,Kölner Straße,,
118158448,secondary,50,,True,False,30.593,"LINESTRING (6.5593782 50.5413234, 6.5594887 50.5413395, 6.5597955 50.5413963)",,L 204,Kölner Straße,,
520787042,secondary,50,roundabout,True,False,6.868,"LINESTRING (6.5593782 50.5413234, 6.5593708 50.5413539, 6.5593466 50.5413807)",,,,,
196295749,residential,,,False,True,51.156,"LINESTRING (6.5509422 50.5418657, 6.5512294 50.542288)",,,,,
41497295,residential,,,False,False,228.036,"LINESTRING (6.5509422 50.5418657, 6.549395 50.5430475, 6.5490804 50.5432872, 6.5489813 50.5433783, 6.5489146 50.5434583)",,,Grüner Weg,,
41497295,residential,,,False,True,105.242,"LINESTRING (6.5509422 50.5418657, 6.5514383 50.5414787, 6.5518891 50.5411352)",,,Grüner Weg,,
224889707,residential,30,,False,True,119.74000000000001,"LINESTRING (6.5601359 50.5404685, 6.5601333 50.5403646, 6.5599092 50.5400713, 6.5598828 50.5400009, 6.5599514 50.5399657, 6.5602467 50.5399557, 6.5606266 50.5398543, 6.5607277 50.5398301)",,,Kleewiese,,
132965089,secondary,,roundabout,True,False,13.503,"LINESTRING (6.5620601 50.541914, 6.5621174 50.5419317, 6.5621629 50.5419601, 6.5621918 50.5419961)",,,,,
"[383177965, 255534135]",secondary,,,True,False,29.653999999999996,"LINESTRING (6.5620601 50.541914, 6.5621023 50.5418994, 6.5621306 50.541876, 6.5621803 50.5418108, 6.5622083 50.5416778)",,L 204,,,
390645652,residential,,,False,True,1.654,"LINESTRING (6.5518687 50.5411279, 6.5518891 50.5411352)",,,Auf dem Büchel,,
41497288,residential,30,,False,False,50.526,"LINESTRING (6.5518687 50.5411279, 6.5521273 50.5407835, 6.5521356 50.5407109)",,,Büchel-Eck,,
390645652,residential,,,False,False,67.938,"LINESTRING (6.5518687 50.5411279, 6.5516253 50.5409949, 6.551583 50.5409691, 6.5514606 50.5408946, 6.5513303 50.5408206, 6.551279 50.5407834, 6.5511737 50.5407071)",,,Auf dem Büchel,,
132965089,secondary,,roundabout,True,False,19.977,"LINESTRING (6.5618233 50.5419823, 6.5618539 50.5419521, 6.5618967 50.5419286, 6.5619482 50.5419137, 6.5620042 50.5419088, 6.5620601 50.541914)",,,,,
132965089,secondary,,roundabout,True,False,20.367,"LINESTRING (6.5621918 50.5419961, 6.5622012 50.5420362, 6.5621901 50.542076, 6.5621597 50.5421116, 6.562113 50.5421391, 6.5620826 50.5421479)",,,,,
486456788,residential,,,False,False,14.009,"LINESTRING (6.5541008 50.5391162, 6.5542707 50.5390513)",,,Weiherbenden,,
"[1082403978, 900953918]",residential,"['50', '30']",,False,True,99.376,"LINESTRING (6.5549634 50.5374512, 6.5545811 50.5371414, 6.5541776 50.5368422, 6.5540622 50.5367658)",,,,,
"[1233460449, 900953916, 900953917]",residential,50,,False,False,49.264,"LINESTRING (6.5549634 50.5374512, 6.5550006 50.5374823, 6.5550747 50.5375504, 6.5551968 50.5376862, 6.5553253 50.5378293)",,,,yes,
900953913,residential,,,False,False,39.223,"LINESTRING (6.5558494 50.5385412, 6.5553375 50.5386775)",,,Weiherbenden,,
383177966,secondary,50,,False,True,68.36500000000001,"LINESTRING (6.5558494 50.5385412, 6.5557864 50.5384552, 6.5555122 50.5380586, 6.5554544 50.53798)",,L 105,Bahnhofstraße,,
"[118158392, 815646723, 383177967]",secondary,50,,False,True,290.79600000000005,"LINESTRING (6.5558494 50.5385412, 6.5559191 50.5386362, 6.5560009 50.538718, 6.5563621 50.5391316, 6.5565184 50.5393867, 6.5566363 50.5397587, 6.5566883 50.5399228, 6.5567018 50.53997, 6.5567193 50.540021, 6.5568119 50.5402911, 6.5568849 50.540504, 6.5569378 50.5406582, 6.5570051 50.5408543, 6.5570495 50.5409347, 6.5571067 50.5410077)",,L 105,Bahnhofstraße,,
"[1233460449, 900953916, 900953917]",residential,50,,False,True,49.264,"LINESTRING (6.5553253 50.5378293, 6.5551968 50.5376862, 6.5550747 50.5375504, 6.5550006 50.5374823, 6.5549634 50.5374512)",,,,yes,
1081874906,secondary,50,roundabout,True,False,29.934999999999995,"LINESTRING (6.5553253 50.5378293, 6.5553623 50.5378206, 6.5554017 50.5378191, 6.5554402 50.5378248, 6.5554743 50.5378374, 6.5555013 50.5378558, 6.5555187 50.5378783, 6.5555248 50.5378977, 6.5555236 50.5379175, 6.5555154 50.5379365, 6.5555006 50.5379539, 6.5554799 50.5379686, 6.5554544 50.53798)",,,,,
383177966,secondary,50,,False,False,68.365,"LINESTRING (6.5554544 50.53798, 6.5555122 50.5380586, 6.5557864 50.5384552, 6.5558494 50.5385412)",,L 105,Bahnhofstraße,,
1081874906,secondary,50,roundabout,True,False,21.549999999999997,"LINESTRING (6.5554544 50.53798, 6.5554228 50.5379877, 6.5553891 50.5379903, 6.5553556 50.5379874, 6.5553242 50.5379793, 6.5552969 50.5379665, 6.5552756 50.5379497, 6.5552615 50.5379302, 6.5552555 50.537909, 6.555258 50.5378875)",,,,,
111788102,secondary,50,,False,False,38.11,"LINESTRING (6.5546778 50.5378462, 6.5545456 50.5378974, 6.5544634 50.5379294, 6.5542307 50.5380373)",2,L 105,Hindenburgstraße,,
"[30444296, 900953914, 111788099, 111788102]",secondary,50,,False,True,42.037000000000006,"LINESTRING (6.5546778 50.5378462, 6.5548095 50.5378271, 6.5548736 50.5378285, 6.5549548 50.5378383, 6.5551965 50.5378766, 6.555258 50.5378875)",2,L 105,Hindenburgstraße,yes,
1082403979,residential,50,,True,False,51.625,"LINESTRING (6.5546778 50.5378462, 6.5548347 50.5377738, 6.5548963 50.5377171, 6.5549346 50.5376502, 6.5549601 50.5375829, 6.5549604 50.53757, 6.5549634 50.5374512)",,,,,
132965089,secondary,,roundabout,True,False,33.643,"LINESTRING (6.5620826 50.5421479, 6.562055 50.5421559, 6.5619917 50.54216, 6.5619295 50.5421512, 6.5618751 50.5421302, 6.5618339 50.5420993, 6.5618102 50.5420618, 6.5618066 50.5420214, 6.5618233 50.5419823)",,,,,
319978777,secondary,50,,False,True,33.571,"LINESTRING (6.5592171 50.541244, 6.5591744 50.5411717, 6.5591314 50.5411137, 6.5590798 50.5410595, 6.5589593 50.5409996)",2,L 105,Kölner Straße,,
520787041,secondary,50,roundabout,True,False,16.308999999999997,"LINESTRING (6.5592171 50.541244, 6.5592531 50.5412444, 6.5592885 50.5412464, 6.5593343 50.5412635, 6.5593659 50.5412906, 6.5593782 50.5413234)",,,,,
