osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name
"[254676476, 254676453]",True,"['2', '3']",primary,60,False,276.13800000000003,"LINESTRING (10.3564577 52.1511333, 10.356916 52.1510018, 10.3582982 52.1506175, 10.3583995 52.1505893, 10.3601416 52.1501049)",K 30,Industriestraße Mitte
313260998,True,1,motorway_link,,False,287.744,"LINESTRING (10.3566542 52.1514258, 10.3567138 52.1514834, 10.3568077 52.1515328, 10.3569332 52.1515582, 10.3570837 52.1515716, 10.357325 52.1515795, 10.3575668 52.1515763, 10.3578083 52.1515622, 10.3581124 52.1515345, 10.3584351 52.1514834, 10.3587773 52.1514048, 10.3590792 52.1513176, 10.3593456 52.151207, 10.3594519 52.1511511, 10.35956 52.1510605, 10.3596145 52.1509757, 10.3596283 52.1508861, 10.3595592 52.1507527, 10.3593708 52.1504922)",,
108007793,True,2,primary,60,False,10.163,"LINESTRING (10.3608769 52.1500107, 10.3607412 52.1500484)",K 30,Industriestraße Mitte
1162114505,True,1,motorway_link,,False,11.321,"LINESTRING (10.3607412 52.1500484, 10.3606681 52.149957)",,
"[254676472, 108007793]",True,"['2', '3']",primary,60,False,269.337,"LINESTRING (10.3607412 52.1500484, 10.3597047 52.1503366, 10.3591712 52.1504849, 10.3590377 52.150522, 10.35816 52.150766, 10.3577462 52.1508811, 10.3571455 52.1510481)",K 30,Industriestraße Mitte
234235845,True,2,primary,60,False,10.12,"LINESTRING (10.3606681 52.149957, 10.3608044 52.1499211)",K 30,Industriestraße Mitte
1162114505,True,1,motorway_link,,False,18.14,"LINESTRING (10.3606681 52.149957, 10.3605741 52.1498044)",,
254676451,True,2,primary,60,False,46.783,"LINESTRING (10.3571455 52.1510481, 10.3565209 52.1512217)",K 30,Industriestraße Mitte
24213371,True,1,motorway_link,,False,57.522999999999996,"LINESTRING (10.3571455 52.1510481, 10.3569935 52.1511075, 10.3567949 52.1511977, 10.3567169 52.1512428, 10.3566765 52.1512975, 10.3566603 52.1513502, 10.3566542 52.1514258)",,
108007792,True,3,primary,60,False,115.926,"LINESTRING (10.3557228 52.1514436, 10.3541496 52.1518375)",K 30,Industriestraße Mitte
254676459,True,4,primary,60,False,137.58,"LINESTRING (10.3544691 52.1516591, 10.3563213 52.1511699)",K 30,Industriestraße Mitte
