osmid,oneway,name,highway,reversed,length,geometry,width,maxspeed,ref,lanes,tunnel
129748024,False,Hans-Moser-Straße,tertiary,True,63.242000000000004,"LINESTRING (13.0922287 48.4425158, 13.0920381 48.4426992, 13.0918612 48.4428142, 13.091636 48.4429176)",6,,PAN 11,,
598192180,False,Auf der Schrann,tertiary,False,30.883,"LINESTRING (13.0922287 48.4425158, 13.0923622 48.4423852, 13.0924471 48.4422793)",6,,PAN 11,,
129748037,False,Ziegeleiweg,residential,False,134.664,"LINESTRING (13.0854399 48.443162, 13.0855898 48.4432403, 13.08719 48.4430182)",,30,,,
78391915,False,Josef-Voglsamer-Straße,residential,True,56.314,"LINESTRING (13.0957409 48.4433766, 13.0960894 48.442926)",5,,,,
129748028,False,Lugenzstraße,residential,True,12.600999999999999,"LINESTRING (13.0957409 48.4433766, 13.0956624 48.4433929, 13.0955802 48.4434148)",5,,,,
129748028,False,Lugenzstraße,residential,True,18.144,"LINESTRING (13.0955802 48.4434148, 13.0954221 48.4435398)",5,,,,
129748028,False,Lugenzstraße,residential,False,12.600999999999999,"LINESTRING (13.0955802 48.4434148, 13.0956624 48.4433929, 13.0957409 48.4433766)",5,,,,
159956655,False,Bruder-Konrad-Straße,residential,True,164.80599999999998,"LINESTRING (13.0955802 48.4434148, 13.0955019 48.4433304, 13.0952038 48.443256, 13.0944041 48.4429657, 13.0936561 48.4426913)",,,,,
129822440,False,Passauer Straße,residential,False,19.266,"LINESTRING (13.0951682 48.4407354, 13.0950832 48.4408044, 13.0950173 48.4408763)",6,,,,
184454844,False,Passauer Straße,residential,False,35.107,"LINESTRING (13.0950173 48.4408763, 13.0947785 48.4411494)",6,,,2,
129822440,False,Passauer Straße,residential,True,19.266,"LINESTRING (13.0950173 48.4408763, 13.0950832 48.4408044, 13.0951682 48.4407354)",6,,,,
160160728,False,Hofwiesenweg,residential,True,125.046,"LINESTRING (13.0950173 48.4408763, 13.0948796 48.440855, 13.09478 48.440854, 13.0945397 48.4408899, 13.0942819 48.4409172, 13.0936055 48.4409399, 13.0934753 48.4409321, 13.0933391 48.4409144)",,,,,
184454844,False,Passauer Straße,residential,True,35.107,"LINESTRING (13.0947785 48.4411494, 13.0950173 48.4408763)",6,,,2,
184454844,False,Passauer Straße,residential,False,173.13400000000001,"LINESTRING (13.0947785 48.4411494, 13.0946657 48.4412864, 13.0940487 48.4421688, 13.0938005 48.4425641)",6,,,2,
417634980,False,Professor-Drexel-Straße,residential,True,62.57,"LINESTRING (13.0867419 48.4421428, 13.0868582 48.4422427, 13.0869498 48.4423439, 13.0870664 48.4426528)",4,30,,,
"[598192168, 129692341, 129692334]",False,"['Kreuzsäulenstraße', 'Auf der Schrann']",residential,False,419.17999999999995,"LINESTRING (13.0867419 48.4421428, 13.0867748 48.4421104, 13.0868417 48.4420876, 13.0870271 48.4420836, 13.088966 48.4422244, 13.0893905 48.4422149, 13.0896878 48.4421794, 13.0897753 48.4421733, 13.0905885 48.4422806, 13.090692 48.4422855, 13.0909267 48.4422758, 13.0911093 48.4422517, 13.091165 48.4422203, 13.0913421 48.4423272, 13.0922287 48.4425158)",,,,,
"[603449368, 129692344]",False,Professor-Drexel-Straße,residential,False,77.036,"LINESTRING (13.0867419 48.4421428, 13.0866457 48.442092, 13.0865595 48.4420465, 13.0860677 48.4419068, 13.0858089 48.4418427)",4,30,,,
598192170,False,Professor-Drexel-Straße,residential,True,12.695,"LINESTRING (13.0870664 48.4426528, 13.0871054 48.442764)",4,30,,,
83545320,False,Raiffeisenweg,residential,False,162.301,"LINESTRING (13.0870664 48.4426528, 13.085043 48.4428627, 13.0849488 48.4427833)",,30,,,
417634980,False,Professor-Drexel-Straße,residential,False,62.56999999999999,"LINESTRING (13.0870664 48.4426528, 13.0869498 48.4423439, 13.0868582 48.4422427, 13.0867419 48.4421428)",4,30,,,
129822458,False,Professor-Drexel-Straße,residential,False,28.946,"LINESTRING (13.08719 48.4430182, 13.0871054 48.442764)",4,30,,,
129748037,False,Ziegeleiweg,residential,True,134.664,"LINESTRING (13.08719 48.4430182, 13.0855898 48.4432403, 13.0854399 48.443162)",,30,,,
129822458,False,Professor-Drexel-Straße,residential,True,100.559,"LINESTRING (13.08719 48.4430182, 13.0873699 48.4435583, 13.0874973 48.4438992)",4,30,,,
129822458,False,Professor-Drexel-Straße,residential,False,100.559,"LINESTRING (13.0874973 48.4438992, 13.0873699 48.4435583, 13.08719 48.4430182)",4,30,,,
411428338,False,Lindhuberstraße,residential,True,140.651,"LINESTRING (13.0874973 48.4438992, 13.0878844 48.4446095, 13.0880181 48.444679, 13.0882879 48.4450333)",4,30,,,
"[159956685, 598192175]",False,Pfarrkirchner Straße,secondary,True,184.73399999999998,"LINESTRING (13.0874973 48.4438992, 13.0882927 48.443875, 13.0887042 48.4439372, 13.0891003 48.443997, 13.0895216 48.4440244, 13.0899767 48.4440492)",,50,St 2324,,
129822431,False,Faißtstraße,residential,False,239.497,"LINESTRING (13.0886495 48.4450122, 13.0885303 48.4450923, 13.0883766 48.4451821, 13.0882646 48.4452823, 13.0881813 48.4453963, 13.087944 48.4459621, 13.087908 48.4460206, 13.087874 48.4460615, 13.0878194 48.4461184, 13.087762 48.44616, 13.0876645 48.4462238, 13.0875036 48.4463217, 13.0867968 48.4466918)",4,,,,
129822437,False,Lindhuberstraße,residential,False,127.725,"LINESTRING (13.0886495 48.4450122, 13.0896893 48.4448538, 13.090151 48.4447363, 13.0903011 48.444683)",6,,,,
423091618,False,Lindhuberstraße,residential,True,26.775,"LINESTRING (13.0886495 48.4450122, 13.0884903 48.4450212, 13.0882879 48.4450333)",4,,,,
411428338,False,Lindhuberstraße,residential,False,140.651,"LINESTRING (13.0882879 48.4450333, 13.0880181 48.444679, 13.0878844 48.4446095, 13.0874973 48.4438992)",4,30,,,
423091618,False,Lindhuberstraße,residential,False,26.775,"LINESTRING (13.0882879 48.4450333, 13.0884903 48.4450212, 13.0886495 48.4450122)",4,,,,
127292685,False,Grotthamer Straße,secondary,False,40.72,"LINESTRING (13.0908368 48.4458341, 13.0907203 48.4456335, 13.0906965 48.4454831)",6,,St 2324,,
127292685,False,Grotthamer Straße,secondary,True,71.29,"LINESTRING (13.0908368 48.4458341, 13.0909125 48.4459183, 13.091247 48.446414)",6,,St 2324,,
129822489,False,Voglmeierstraße,residential,False,71.81099999999999,"LINESTRING (13.0908368 48.4458341, 13.0907457 48.4459101, 13.0902743 48.4461623, 13.0901727 48.4462366, 13.0901367 48.4462767)",4,,,,
129822431,False,Faißtstraße,residential,False,68.225,"LINESTRING (13.0867968 48.4466918, 13.0861081 48.4471014)",4,,,,
129822431,False,Faißtstraße,residential,True,239.497,"LINESTRING (13.0867968 48.4466918, 13.0875036 48.4463217, 13.0876645 48.4462238, 13.087762 48.44616, 13.0878194 48.4461184, 13.087874 48.4460615, 13.087908 48.4460206, 13.087944 48.4459621, 13.0881813 48.4453963, 13.0882646 48.4452823, 13.0883766 48.4451821, 13.0885303 48.4450923, 13.0886495 48.4450122)",4,,,,
128911499,False,Florian-Fischer-Straße,residential,True,64.254,"LINESTRING (13.0861081 48.4471014, 13.0866944 48.4475288)",4,,,,
129822431,False,Faißtstraße,residential,True,68.225,"LINESTRING (13.0861081 48.4471014, 13.0867968 48.4466918)",4,,,,
130110356,False,Lenzhuberweg,residential,True,162.07100000000003,"LINESTRING (13.093253 48.4458471, 13.0929851 48.4458904, 13.0927411 48.4459385, 13.0925172 48.4460007, 13.092363 48.4460505, 13.0920639 48.4461587, 13.091732 48.4463069, 13.0913968 48.4463903, 13.091247 48.446414)",4,,,,
598192179,False,Bräugasse,residential,True,78.349,"LINESTRING (13.093253 48.4458471, 13.093146 48.4456165, 13.0931152 48.4455089, 13.0930803 48.4453355, 13.0930723 48.4451567)",4,,,,
743775963,False,Mühlsteig,residential,True,75.21,"LINESTRING (13.093253 48.4458471, 13.0936053 48.4463451, 13.0936291 48.4464093, 13.0936333 48.4464694)",4,,,,
127292685,False,Grotthamer Straße,secondary,False,71.29,"LINESTRING (13.091247 48.446414, 13.0909125 48.4459183, 13.0908368 48.4458341)",6,,St 2324,,
130110356,False,Lenzhuberweg,residential,False,162.071,"LINESTRING (13.091247 48.446414, 13.0913968 48.4463903, 13.091732 48.4463069, 13.0920639 48.4461587, 13.092363 48.4460505, 13.0925172 48.4460007, 13.0927411 48.4459385, 13.0929851 48.4458904, 13.093253 48.4458471)",4,,,,
743775963,False,Mühlsteig,residential,False,75.21,"LINESTRING (13.0936333 48.4464694, 13.0936291 48.4464093, 13.0936053 48.4463451, 13.093253 48.4458471)",4,,,,
129822458,False,Professor-Drexel-Straße,residential,True,28.946,"LINESTRING (13.0871054 48.442764, 13.08719 48.4430182)",4,30,,,
598192170,False,Professor-Drexel-Straße,residential,False,12.695,"LINESTRING (13.0871054 48.442764, 13.0870664 48.4426528)",4,30,,,
"[598192171, 130277010, 130277011, 130277012, 130277017, 603449369]",False,"['Neuer Marktplatz', 'Kinostraße']",residential,"[False, True]",362.452,"LINESTRING (13.0871054 48.442764, 13.0874805 48.4427582, 13.0876642 48.4427553, 13.0878055 48.4427531, 13.0879491 48.4427509, 13.0882388 48.4427464, 13.0884302 48.4427434, 13.0889382 48.4427354, 13.0889849 48.4427353, 13.0890521 48.4427351, 13.0891382 48.4427023, 13.0892562 48.4425699, 13.0893381 48.4424689, 13.0893934 48.4424421, 13.0913008 48.4427481, 13.0914658 48.442798, 13.0915727 48.4428567, 13.091636 48.4429176)",,30,,,building_passage
129748024,False,Hans-Moser-Straße,tertiary,False,63.242000000000004,"LINESTRING (13.091636 48.4429176, 13.0918612 48.4428142, 13.0920381 48.4426992, 13.0922287 48.4425158)",6,,PAN 11,,
"[129748024, 478172202, 410941035, 417616221]",False,Hans-Moser-Straße,tertiary,True,100.75299999999999,"LINESTRING (13.091636 48.4429176, 13.091426 48.4430184, 13.0913128 48.4431147, 13.0912668 48.4432062, 13.0912382 48.4433187, 13.0912089 48.4434357, 13.0911794 48.4435345, 13.0911623 48.4435868, 13.0911262 48.4437132)",6,,PAN 11,,
"[598192171, 130277010, 130277011, 130277012, 130277017, 603449369]",False,"['Neuer Marktplatz', 'Kinostraße']",residential,"[False, True]",362.452,"LINESTRING (13.091636 48.4429176, 13.0915727 48.4428567, 13.0914658 48.442798, 13.0913008 48.4427481, 13.0893934 48.4424421, 13.0893381 48.4424689, 13.0892562 48.4425699, 13.0891382 48.4427023, 13.0890521 48.4427351, 13.0889849 48.4427353, 13.0889382 48.4427354, 13.0884302 48.4427434, 13.0882388 48.4427464, 13.0879491 48.4427509, 13.0878055 48.4427531, 13.0876642 48.4427553, 13.0874805 48.4427582, 13.0871054 48.442764)",,30,,,building_passage
129748028,False,Lugenzstraße,residential,False,185.501,"LINESTRING (13.0930407 48.4434371, 13.0937226 48.4436411, 13.0943538 48.4437086, 13.0945628 48.4436993, 13.095196 48.4435242, 13.095334 48.4435186, 13.0954221 48.4435398)",5,,,,
159956664,False,Hofmark,residential,False,94.65100000000001,"LINESTRING (13.0930407 48.4434371, 13.0933159 48.4431455, 13.0936561 48.4426913)",,,,,
129748028,False,Lugenzstraße,residential,False,18.144,"LINESTRING (13.0954221 48.4435398, 13.0955802 48.4434148)",5,,,,
130277008,False,Hochkreuzstraße,residential,True,6.395,"LINESTRING (13.0954221 48.4435398, 13.0954324 48.4435969)",4,,,,
129748028,False,Lugenzstraße,residential,True,185.50099999999998,"LINESTRING (13.0954221 48.4435398, 13.095334 48.4435186, 13.095196 48.4435242, 13.0945628 48.4436993, 13.0943538 48.4437086, 13.0937226 48.4436411, 13.0930407 48.4434371)",5,,,,
130277008,False,Hochkreuzstraße,residential,False,6.395,"LINESTRING (13.0954324 48.4435969, 13.0954221 48.4435398)",4,,,,
130277008,False,Hochkreuzstraße,residential,True,126.747,"LINESTRING (13.0954324 48.4435969, 13.0954683 48.4437545, 13.0954661 48.4439077, 13.0950183 48.4446798)",4,,,,
130277009,False,Josef-Stapfer-Straße,residential,True,134.073,"LINESTRING (13.0954324 48.4435969, 13.0956309 48.4436364, 13.0961068 48.4438318, 13.0962404 48.4439044, 13.0963369 48.4440219, 13.096324 48.4440674, 13.0961004 48.4444414)",4,,,,
"[130277002, 598192179]",False,Bräugasse,residential,False,97.442,"LINESTRING (13.0922613 48.4440712, 13.0924182 48.444147, 13.0925922 48.4442855, 13.0927093 48.4444408, 13.0927922 48.4445515, 13.0929614 48.4447971)",4,,,,
159956665,True,Hofmark,residential,False,90.975,"LINESTRING (13.0922613 48.4440712, 13.0926159 48.4437827, 13.0927547 48.4436698, 13.0930407 48.4434371)",,,,,
130277014,False,Klostergasse,residential,False,117.884,"LINESTRING (13.0936419 48.444197, 13.0938032 48.4441928, 13.0939773 48.4442075, 13.0941291 48.4442726, 13.0950183 48.4446798)",4,,,,
130277009,False,Josef-Stapfer-Straße,residential,False,134.073,"LINESTRING (13.0961004 48.4444414, 13.096324 48.4440674, 13.0963369 48.4440219, 13.0962404 48.4439044, 13.0961068 48.4438318, 13.0956309 48.4436364, 13.0954324 48.4435969)",4,,,,
130277009,False,Josef-Stapfer-Straße,residential,True,71.157,"LINESTRING (13.0961004 48.4444414, 13.0959707 48.4446798, 13.0956976 48.4450212)",4,,,,
130277006,False,Graf-Arco-Straße,residential,True,77.49600000000001,"LINESTRING (13.0916436 48.4445422, 13.0918357 48.44471, 13.0921258 48.4449863, 13.0922474 48.445003, 13.0923486 48.4450011)",5,,,,
159956681,True,Marktstraße,residential,False,89.832,"LINESTRING (13.0916436 48.4445422, 13.0913835 48.4447026, 13.090653 48.4450071)",,,,,
130277007,False,Hochkreuzstraße,residential,True,62.862,"LINESTRING (13.0950183 48.4446798, 13.0956151 48.4449797, 13.0956976 48.4450212)",5,,,,
130277008,False,Hochkreuzstraße,residential,False,126.747,"LINESTRING (13.0950183 48.4446798, 13.0954661 48.4439077, 13.0954683 48.4437545, 13.0954324 48.4435969)",4,,,,
130277014,False,Klostergasse,residential,True,117.884,"LINESTRING (13.0950183 48.4446798, 13.0941291 48.4442726, 13.0939773 48.4442075, 13.0938032 48.4441928, 13.0936419 48.444197)",4,,,,
130277004,False,Graf-Arco-Straße,residential,False,50.573,"LINESTRING (13.0929614 48.4447971, 13.0923486 48.4450011)",,,,,
598192179,False,Bräugasse,residential,False,41.36,"LINESTRING (13.0929614 48.4447971, 13.0930146 48.4448686, 13.0930481 48.44497, 13.0930763 48.445074, 13.0930723 48.4451567)",4,,,,
"[130277002, 598192179]",False,Bräugasse,residential,True,97.44200000000001,"LINESTRING (13.0929614 48.4447971, 13.0927922 48.4445515, 13.0927093 48.4444408, 13.0925922 48.4442855, 13.0924182 48.444147, 13.0922613 48.4440712)",4,,,,
130277004,False,Graf-Arco-Straße,residential,True,50.573,"LINESTRING (13.0923486 48.4450011, 13.0929614 48.4447971)",,,,,
130277006,False,Graf-Arco-Straße,residential,False,77.496,"LINESTRING (13.0923486 48.4450011, 13.0922474 48.445003, 13.0921258 48.4449863, 13.0918357 48.44471, 13.0916436 48.4445422)",5,,,,
130277006,False,Graf-Arco-Straße,residential,True,57.59299999999999,"LINESTRING (13.0923486 48.4450011, 13.0926528 48.4451222, 13.0927398 48.4451425, 13.0928148 48.4451514, 13.0930723 48.4451567)",5,,,,
130277007,False,Hochkreuzstraße,residential,False,62.862,"LINESTRING (13.0956976 48.4450212, 13.0956151 48.4449797, 13.0950183 48.4446798)",5,,,,
130277009,False,Josef-Stapfer-Straße,residential,False,71.157,"LINESTRING (13.0956976 48.4450212, 13.0959707 48.4446798, 13.0961004 48.4444414)",4,,,,
130277006,False,Graf-Arco-Straße,residential,False,57.593,"LINESTRING (13.0930723 48.4451567, 13.0928148 48.4451514, 13.0927398 48.4451425, 13.0926528 48.4451222, 13.0923486 48.4450011)",5,,,,
598192179,False,Bräugasse,residential,False,78.34899999999999,"LINESTRING (13.0930723 48.4451567, 13.0930803 48.4453355, 13.0931152 48.4455089, 13.093146 48.4456165, 13.093253 48.4458471)",4,,,,
598192179,False,Bräugasse,residential,True,41.36,"LINESTRING (13.0930723 48.4451567, 13.0930763 48.445074, 13.0930481 48.44497, 13.0930146 48.4448686, 13.0929614 48.4447971)",4,,,,
159956664,False,Hofmark,residential,True,17.706,"LINESTRING (13.0938005 48.4425641, 13.0936561 48.4426913)",,,,,
159956645,False,Aichner-Schmied-Straße,residential,True,104.775,"LINESTRING (13.0938005 48.4425641, 13.0931423 48.4424392, 13.0924471 48.4422793)",,,,,
184454844,False,Passauer Straße,residential,True,173.13400000000001,"LINESTRING (13.0938005 48.4425641, 13.0940487 48.4421688, 13.0946657 48.4412864, 13.0947785 48.4411494)",6,,,2,
598192178,True,Hofmark,residential,False,90.3,"LINESTRING (13.0911262 48.4437132, 13.0921309 48.4441772)",,,,,
"[598192176, 129748025]",False,Hofmark,tertiary,True,94.027,"LINESTRING (13.0911262 48.4437132, 13.0910728 48.4437594, 13.0910231 48.4437941, 13.090877 48.4438302, 13.0899767 48.4440492)",6,,PAN 11,,
"[129748024, 478172202, 410941035, 417616221]",False,Hans-Moser-Straße,tertiary,False,100.75300000000001,"LINESTRING (13.0911262 48.4437132, 13.0911623 48.4435868, 13.0911794 48.4435345, 13.0912089 48.4434357, 13.0912382 48.4433187, 13.0912668 48.4432062, 13.0913128 48.4431147, 13.091426 48.4430184, 13.091636 48.4429176)",6,,PAN 11,,
129748021,False,Auf der Schrann,tertiary,True,165.666,"LINESTRING (13.0933391 48.4409144, 13.0933243 48.4409714, 13.0932873 48.4410401, 13.0927528 48.4418613, 13.0924471 48.4422793)",6,,PAN 11,,
160160728,False,Hofwiesenweg,residential,False,125.04599999999999,"LINESTRING (13.0933391 48.4409144, 13.0934753 48.4409321, 13.0936055 48.4409399, 13.0942819 48.4409172, 13.0945397 48.4408899, 13.09478 48.440854, 13.0948796 48.440855, 13.0950173 48.4408763)",,,,,
127292684,False,Hoftstraße,secondary,True,45.26,"LINESTRING (13.090653 48.4450071, 13.0905909 48.4448967, 13.0905378 48.4448378, 13.0904013 48.4447446, 13.0903011 48.444683)",,,St 2324,,
127292685,False,Grotthamer Straße,secondary,True,53.07600000000001,"LINESTRING (13.090653 48.4450071, 13.090675 48.4451463, 13.0906815 48.4453888, 13.0906965 48.4454831)",6,,St 2324,,
129822489,False,Voglmeierstraße,residential,True,71.811,"LINESTRING (13.0901367 48.4462767, 13.0901727 48.4462366, 13.0902743 48.4461623, 13.0907457 48.4459101, 13.0908368 48.4458341)",4,,,,
923545407,False,Am Mosergarten,residential,True,128.265,"LINESTRING (13.0901367 48.4462767, 13.0898291 48.4460628, 13.0898076 48.4460059, 13.0898157 48.4459632, 13.0906965 48.4454831)",,,,,
127292685,False,Grotthamer Straße,secondary,False,53.07600000000001,"LINESTRING (13.0906965 48.4454831, 13.0906815 48.4453888, 13.090675 48.4451463, 13.090653 48.4450071)",6,,St 2324,,
127292685,False,Grotthamer Straße,secondary,True,40.72,"LINESTRING (13.0906965 48.4454831, 13.0907203 48.4456335, 13.0908368 48.4458341)",6,,St 2324,,
923545407,False,Am Mosergarten,residential,False,128.265,"LINESTRING (13.0906965 48.4454831, 13.0898157 48.4459632, 13.0898076 48.4460059, 13.0898291 48.4460628, 13.0901367 48.4462767)",,,,,
